Physical Time (s),enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv7
0.365,9.6695399329199088e-08,8.8489421345288995e-08,7.1201904304369974e-08,6.6412612177959249e-08,7.0415669245086922e-08,8.4091159789397824e-08,9.9773284994691172e-08
0.3675,9.3047066063758434e-08,8.7655624028767714e-08,7.9583192594181106e-08,8.2615665896494873e-08,9.1432334935521859e-08,1.1002214632099256e-07,1.2812873651922761e-07
0.37,8.5689361476658361e-08,8.4363913357239284e-08,8.8676037472804521e-08,1.0118606650486716e-07,1.1532142059147833e-07,1.3883418836797465e-07,1.5923226069775061e-07
0.3725,7.4392923802721843e-08,7.8404283683375408e-08,9.8559604449941251e-08,1.2241757017961469e-07,1.4245044843909023e-07,1.7092066249016464e-07,1.9343903588016791e-07
0.375,5.9637476213337966e-08,6.9715247807747051e-08,1.074263480598031e-07,1.4318579124992758e-07,1.690193290871969e-07,2.0193325404863727e-07,2.2617710793820235e-07
0.3775,4.1418910765207652e-08,5.830813089615709e-08,1.155189592687732e-07,1.638834916002244e-07,1.9549706200654148e-07,2.3242615033678253e-07,2.5800471183545829e-07
0.38,1.998373375461839e-08,4.4172061645031448e-08,1.2221308763606182e-07,1.8351129794625862e-07,2.2072064585440422e-07,2.6115301338864344e-07,2.8766053419687142e-07
0.3825,-4.3552147133574719e-09,2.7393418093072103e-08,1.2698495365564803e-07,2.0117482028092039e-07,2.436510502495036e-07,2.8703388498331933e-07,3.1409598477714641e-07
0.385,-3.1209432898546815e-08,8.1804364667723993e-09,1.2950425636555811e-07,2.1621130495379469e-07,2.6350925526921249e-07,3.0928612333227483e-07,3.3659640876964026e-07
0.3875,-6.0112654745323526e-08,-1.316242805490134e-08,1.2954192666637419e-07,2.2808759424582456e-07,2.7967204757194383e-07,3.2730758113873039e-07,3.5464683764248056e-07
0.39,-9.0506327248609012e-08,-3.622696668550835e-08,1.2697493066017454e-07,2.3640009653607053e-07,2.9166443506384728e-07,3.4065384108702245e-07,3.678905323761889e-07
0.3925,-1.2171609441646175e-07,-6.0473598572175785e-08,1.2184504226679887e-07,2.4093847766302215e-07,2.9921864244285704e-07,3.490864945765037e-07,3.761643005792072e-07
0.395,-1.529478620851508e-07,-8.5226365290763037e-08,1.1438152840385007e-07,2.417165724414106e-07,3.0230491215504417e-07,3.5259903617059293e-07,3.7951531292375586e-07
0.3975,-1.832981179900457e-07,-1.096956856229249e-07,1.049607665666048e-07,2.3892957558116633e-07,3.0108765047563743e-07,3.5137256219692344e-07,3.7815173194294467e-07
0.4,-2.1179450983107717e-07,-1.3302721064806497e-07,9.4051066754629065e-08,2.3289675094398981e-07,2.9586721663241298e-07,3.4571891427407957e-07,3.7238345995245388e-07
0.4025,-2.3743289332914079e-07,-1.5434226157722213e-07,8.2177228124111703e-08,2.2402279850147503e-07,2.8703951035877068e-07,3.3604231069473939e-07,3.6258427208050449e-07
0.405,-2.597913149461326e-07,-1.732868466819349e-07,6.9482682721321557e-08,2.12336266623801e-07,2.7459015430111031e-07,3.2228321947338467e-07,3.4861107017926591e-07
0.4075,-2.7765284044986627e-07,-1.88836644384182e-07,5.6566866739269177e-08,1.9833175389542506e-07,2.5901344202075456e-07,3.0493996097323677e-07,3.3088351541738914e-07
0.41,-2.8991815414446519e-07,-2.0003819051234078e-07,4.4187671911615076e-08,1.8276844550663128e-07,2.411138678436739e-07,2.8484940824017252e-07,3.1015464386593329e-07
0.4125,-2.9593559250583107e-07,-2.0635965217335478e-07,3.27805150777316e-08,1.6609872734699753e-07,2.2137719610196297e-07,2.6250854837081336e-07,2.868160614738085e-07
0.415,-2.9468347015406516e-07,-2.0684533695552138e-07,2.3559025329852064e-08,1.4987843439851066e-07,2.0155839221155519e-07,2.3980955400971224e-07,2.6273796490782155e-07
0.4175,-2.8607858371320849e-07,-2.0145440321605257e-07,1.6686010945371386e-08,1.3437967373880278e-07,1.8196541079721212e-07,2.1705619461787594e-07,2.3814442947307427e-07
0.42,-2.7021203303306806e-07,-1.9031503892243873e-07,1.220857717171318e-08,1.1979182277658724e-07,1.6283422468327486e-07,1.9447932803814833e-07,2.1321645672370538e-07
0.4225,-2.476356277887569e-07,-1.7371698180727971e-07,1.0772760061794669e-08,1.0735551004800808e-07,1.4563267386628658e-07,1.7367411373381835e-07,1.8965208901175927e-07
0.425,-2.1951803959327922e-07,-1.5266886618118079e-07,1.1811801113158804e-08,9.6697291313366012e-08,1.3004604274285678e-07,1.5431912301775287e-07,1.6716850009256735e-07
0.4275,-1.8680934151643909e-07,-1.2802679633448694e-07,1.4679627653737613e-08,8.7234122905140272e-08,1.1547778903695006e-07,1.3576636837481156e-07,1.451514218293033e-07
0.43,-1.5144407226435349e-07,-1.0113488641353719e-07,1.9396573076853441e-08,7.9638993442854544e-08,1.0281962908075863e-07,1.1905963509089543e-07,1.2486919542751444e-07
0.4325,-1.137562076716255e-07,-7.2384014215587242e-08,2.5219605569001999e-08,7.2839201945942674e-08,9.0818870454428841e-08,1.0278334976349816e-07,1.0484177311092688e-07
0.435,-7.3516378866663402e-08,-4.1747593089045097e-08,3.1501336543618632e-08,6.5672159887266127e-08,7.8046059618421691e-08,8.5278924657597636e-08,8.329032574459015e-08
0.4375,-3.2652845382618859e-08,-1.0530387912183588e-08,3.8140895647101276e-08,5.8550832814036017e-08,6.5058528040613624e-08,6.7237851768364152e-08,6.107634866577359e-08
0.44,8.6714166334790624e-09,2.114772784210852e-08,4.4789823030625779e-08,5.0782581518963873e-08,5.096760536942943e-08,4.7609374340124114e-08,3.7065561670520603e-08
0.4425,4.962427586557158e-08,5.2621238639090801e-08,5.092411218702413e-08,4.1731995447494747e-08,3.5055384171773645e-08,2.5626916126225811e-08,1.0483866247568103e-08
0.445,8.9316895114516202e-08,8.3152907483098965e-08,5.5923518164137175e-08,3.0721025212064134e-08,1.6589283266595922e-08,5.4049392733964321e-10,-1.94153008374521e-08
0.4475,1.2652262564760827e-07,1.1180209717908099e-07,5.9463414864962716e-08,1.7728697128193724e-08,-4.3236374656770882e-09,-2.741005476127138e-08,-5.2306890728247658e-08
0.45,1.6090676012523531e-07,1.3827033407553768e-07,6.1267880690872952e-08,2.4710661058450756e-09,-2.7970508708107389e-08,-5.8501373226982362e-08,-8.8457121084192903e-08
0.4525,1.9235739032173651e-07,1.6238637105015325e-07,6.1045873579901432e-08,-1.5405044426076603e-08,-5.4717191560111605e-08,-9.3098907889166734e-08,-1.2821212167807963e-07
0.455,2.2076769403026209e-07,1.8398475646854981e-07,5.8533144823279859e-08,-3.617143592688947e-08,-8.4811742786375908e-08,-1.314141284745973e-07,-1.7171871922807444e-07
0.4575,2.4590653682863856e-07,2.0284791455036463e-07,5.3653875303620067e-08,-5.9731306251273957e-08,-1.1803585247917782e-07,-1.7309489743589194e-07,-2.1847661794883005e-07
0.46,2.667884370287795e-07,2.1841523872093058e-07,4.7617507759086544e-08,-8.3414030370271544e-08,-1.5092294279600785e-07,-2.1397012889090872e-07,-2.6389854463076716e-07
0.4625,2.8372569286074414e-07,2.3088945233965264e-07,4.0598502468259744e-08,-1.0692132105513354e-07,-1.8306279719919664e-07,-2.5346740893838675e-07,-3.0724063077426795e-07
0.465,2.9693616284825602e-07,2.4026804165724458e-07,3.2069826726171245e-08,-1.3110479037933861e-07,-2.1543523078266608e-07,-2.9260655110372449e-07,-3.4940712053323253e-07
0.4675,3.0623242449942875e-07,2.4644186142201638e-07,2.2419671941721261e-08,-1.5504747487126216e-07,-2.4682536394737004e-07,-3.2986638829194658e-07,-3.8863503790237661e-07
0.47,3.113873158645096e-07,2.4931351754269496e-07,1.2220745932377567e-08,-1.7758196462777311e-07,-2.757579833834675e-07,-3.6347143428307102e-07,-4.2294634856987868e-07
0.4725,3.12123274468148e-07,2.4873418888178838e-07,2.0372529221270184e-09,-1.975466432827394e-07,-3.0076112629606614e-07,-3.9167516509436371e-07,-4.5046838464430456e-07
0.475,3.0819212484529064e-07,2.4455742368214267e-07,-7.6790707891343158e-09,-2.1394628614255356e-07,-3.2055445231884321e-07,-4.1298115831696603e-07,-4.6969420259183194e-07
0.4775,2.9917112427219404e-07,2.3649739864945297e-07,-1.6623231153267614e-08,-2.2596925021970101e-07,-3.3407207083537499e-07,-4.2617327590803788e-07,-4.7949433221732028e-07
0.48,2.8474455436035576e-07,2.24404050806272e-07,-2.41574055071869e-08,-2.3227297086306022e-07,-3.39665154387072e-07,-4.2945732880352121e-07,-4.7825954775067558e-07
0.4825,2.65938846997229e-07,2.0923323146493897e-07,-2.916441998878454e-08,-2.3143809717068325e-07,-3.3577501965332068e-07,-4.2133728185979596e-07,-4.6487614662785498e-07
0.485,2.4349371950753564e-07,1.9162357180795016e-07,-3.1161434877702061e-08,-2.2295289926962592e-07,-3.2189702442149561e-07,-4.0149736446570206e-07,-4.394190217319245e-07
0.4875,2.1817490853587705e-07,1.721804669154227e-07,-3.0121310315151375e-08,-2.0711453065567277e-07,-2.9850158840711037e-07,-3.7070767161258109e-07,-4.03018775921332e-07
0.49,1.9029496171736339e-07,1.5115988387158736e-07,-2.6023098331904982e-08,-1.840625849633285e-07,-2.6582631038142974e-07,-3.2940767327563401e-07,-3.5633650356992606e-07
0.4925,1.6026011961768278e-07,1.2891201493042377e-07,-1.8768880397969393e-08,-1.5392066522012181e-07,-2.2414085362524972e-07,-2.7806008555562755e-07,-2.9996122950362001e-07
0.495,1.2850438500080197e-07,1.057799822059835e-07,-8.3855116436632411e-09,-1.1705661617995757e-07,-1.7402678812590279e-07,-2.1744035728489831e-07,-2.3469894553039481e-07
0.4975,9.5421282970579434e-08,8.1919115772452398e-08,4.2749984586472077e-09,-7.5182119456190173e-08,-1.1765449945600249e-07,-1.5003078262433407e-07,-1.6300763594417998e-07
0.5,6.1471497907861055e-08,5.7675714676311321e-08,1.9099112755406095e-08,-2.879360006087842e-08,-5.5708015679714386e-08,-7.6600992511955326e-08,-8.5512494570414086e-08
0.5025,2.7009938383544474e-08,3.3106127052581565e-08,3.4735462509765281e-08,1.9579517484094485e-08,8.7118589724681803e-09,-5.5099223646027871e-10,-5.4900086817647961e-09
0.505,-7.5076650321319592e-09,8.5375258107993701e-09,5.0991075111527945e-08,6.9292027295573948e-08,7.477376655420212e-08,7.7263255878257646e-08,7.6399181958568065e-08
0.5075,-4.1694160512120071e-08,-1.5872271593802563e-08,6.6986934021932715e-08,1.1858987633269316e-07,1.4032297552889052e-07,1.5452780155609466e-07,1.5797832602007056e-07
0.51,-7.5204657239220756e-08,-4.00132203509181e-08,8.1785888569414384e-08,1.656342579428614e-07,2.0311213123304526e-07,2.2881621686984984e-07,2.3690678658586766e-07
0.5125,-1.0770213615043468e-07,-6.3757334872832062e-08,9.4509013671925823e-08,2.0867046140983409e-07,2.6098559176020016e-07,2.9776644742644803e-07,3.1083862202346242e-07
0.515,-1.3890548891658238e-07,-8.6920484300655611e-08,1.0480953741003514e-07,2.4686190296147937e-07,3.1287996227182193e-07,3.6018246844349977e-07,3.7855867019941434e-07
0.5175,-1.6863566029500589e-07,-1.0948668266350361e-07,1.1185400244992913e-07,2.7858501989126971e-07,3.5677683006681659e-07,4.1375626086707995e-07,4.3762557761128587e-07
0.52,-1.9662605806490091e-07,-1.313472247659119e-07,1.1490730025813741e-07,3.0229831194653937e-07,3.907182915061117e-07,4.5617570443457367e-07,4.8550055810678127e-07
0.5225,-2.2255908546257474e-07,-1.5220743380612487e-07,1.1403970117887134e-07,3.1778162432218877e-07,4.143107951734033e-07,4.8682181683363245e-07,5.2134363697633379e-07
0.525,-2.4612015256632337e-07,-1.7175599036329149e-07,1.0952814648065229e-07,3.2522260310416289e-07,4.2765367830365967e-07,5.0561537567235014e-07,5.4484912659936344e-07
0.5275,-2.67044459916765e-07,-1.8971686554922092e-07,1.0177777031546973e-07,3.2512239414094008e-07,4.3125082401175848e-07,5.1295278966204281e-07,5.5620854420732374e-07
0.53,-2.8499330168430052e-07,-2.0573431300949477e-07,9.1344050597500002e-08,3.1824762238530802e-07,4.2594788142763058e-07,5.0964422312643922e-07,5.5606029094296484e-07
0.5325,-2.9913831256700749e-07,-2.1897533415519468e-07,7.9265569248496426e-08,3.0591898697826122e-07,4.1321448400589667e-07,4.9719221675736023e-07,5.4574911834993155e-07
0.535,-3.0900246949445637e-07,-2.2886918771741205e-07,6.6631673149492384e-08,2.8974727725847537e-07,3.9494725366416824e-07,4.7768035218119917e-07,5.2732109892079586e-07
0.5375,-3.135237854914449e-07,-2.342462813611743e-07,5.5359385885187579e-08,2.7245507550468057e-07,3.7432214311350254e-07,4.5461673845797462e-07,5.0429877424528452e-07
0.54,-3.1388000854408868e-07,-2.3616696764466384e-07,4.4977757898547227e-08,2.5398328968730378e-07,3.5149238380146866e-07,4.2840509016951113e-07,4.7726621787535564e-07
0.5425,-3.0995980259183857e-07,-2.3450955878530689e-07,3.5939038959331934e-08,2.3527058829389002e-07,3.2767690436528219e-07,4.0051549308906138e-07,4.4780838460002797e-07
0.545,-3.0160825192136816e-07,-2.2903192366751966e-07,2.8863486837468914e-08,2.1740046634618175e-07,3.0422368321038538e-07,3.7252068196534824e-07,4.1762851707280988e-07
0.5475,-2.8860524498111423e-07,-2.195510362221493e-07,2.3846014119101817e-08,2.0039115390262619e-07,2.8115837519711075e-07,3.444944059831274e-07,3.8688885092688449e-07
0.55,-2.7067127855259207e-07,-2.057339782125516e-07,2.1578720651845535e-08,1.8529752744106255e-07,2.5976328381912961e-07,3.1792330072386534e-07,3.57203858636145e-07
0.5525,-2.4796478703666859e-07,-1.8756888946384546e-07,2.270524948537224e-08,1.7330440364301948e-07,2.4150631154893665e-07,2.9452599025413994e-07,3.3046684800618151e-07
0.555,-2.2102985424016334e-07,-1.6547800828148609e-07,2.7299443647449463e-08,1.6483288137780594e-07,2.269780584731389e-07,2.7506637854603866e-07,3.0760774138684116e-07
0.5575,-1.9044585107091587e-07,-1.4000029661105608e-07,3.4921731438147211e-08,1.5950138656990425e-07,2.1581495159402819e-07,2.5924353077744668e-07,2.8845763796617706e-07
0.56,-1.5697364223473248e-07,-1.1185390843189719e-07,4.4916352770365331e-08,1.5666342919773942e-07,2.0735625101530049e-07,2.4641608034025523e-07,2.7248318605329471e-07
0.5625,-1.2154980062094205e-07,-8.1900902677494487e-08,5.6507016801076403e-08,1.5552479515010812e-07,2.0077466063302367e-07,2.3574228542682824e-07,2.5892013939906874e-07
0.565,-8.5199012479050268e-08,-5.1073879501197047e-08,6.8856551708938458e-08,1.551814220823088e-07,1.9510583565801507e-07,2.2621585222273378e-07,2.4680307214119403e-07
0.5675,-4.8945722954608703e-08,-2.03082267188312e-08,8.1118263005325084e-08,1.54686329301687e-07,1.8932211173777442e-07,2.1675136234467869e-07,2.3505396656987336e-07
0.57,-1.3757461826994421e-08,9.5087836342261495e-09,9.2497311376469671e-08,1.5315658522922737e-07,1.8245931195416146e-07,2.0632242496839973e-07,2.2262910817601651e-07
0.5725,1.9507471009894786e-08,3.759061034786453e-08,1.0231243548222463e-07,1.4986261470753753e-07,1.7372162496423609e-07,1.9407196363403332e-07,2.0863724939773226e-07
0.575,5.0121351460428454e-08,6.3275392893360298e-08,1.1002715906060775e-07,1.4426666404743292e-07,1.6252776324416529e-07,1.7936177631233278e-07,1.923940101303611e-07
0.5775,7.7490816797140983e-08,8.6030296655843819e-08,1.1525747201557651e-07,1.3602847290689573e-07,1.4851794279645609e-07,1.6178246984391027e-07,1.7343514062814211e-07
0.58,1.0113964229166915e-07,1.0543716370463619e-07,1.1777116233243994e-07,1.2501389778572873e-07,1.3156766653107659e-07,1.411742569767793e-07,1.5154163149020783e-07
0.5825,1.207412205949774e-07,1.2122158266483901e-07,1.1750744403284495e-07,1.1130615782539658e-07,1.1179561941765128e-07,1.1763546070502549e-07,1.2674906595681865e-07
0.585,1.3612994199778696e-07,1.3326299137320318e-07,1.1458575476988663e-07,9.5217927381733688e-08,8.9578684414709319e-08,9.1541906003855591e-08,9.9370577113491481e-08
0.5875,1.4728642725203084e-07,1.4158002506875005e-07,1.0929012254992541e-07,7.7280227095298768e-08,6.5545570793975623e-08,6.3546490692382171e-08,7.0002290590329859e-08
0.59,1.5433032493999136e-07,1.4631948076799455e-07,1.0203387167771096e-07,5.8188800648671524e-08,4.0517146277159654e-08,3.4518596600994873e-08,3.9467185938827312e-08
0.5925,1.5748310482158182e-07,1.4771836400622039e-07,9.3302158001532046e-08,3.872402034147718e-08,1.5416502061500513e-08,5.4507012661662742e-09,8.7263138050768828e-09
0.595,1.5702529843098983e-07,1.4606326429219652e-07,8.3600808744774974e-08,1.9682765245934189e-08,-8.8081418420999238e-09,-2.2623076154014136e-08,-2.1198705420561512e-08
0.5975,1.5325325081115841e-07,1.4165245643165436e-07,7.3428767030465622e-08,1.8500212657083362e-09,-3.121457090045879e-08,-4.8659352458332114e-08,-4.9252970561059531e-08
0.6,1.4646439638475856e-07,1.3478379201018961e-07,6.3270350951605513e-08,-1.4010610097170343e-08,-5.08783886165787e-08,-7.1618932070835002e-08,-7.435736483322171e-08
0.6025,1.3695893765972184e-07,1.2575419669376945e-07,5.3580014166141084e-08,-2.7188317833801237e-08,-6.6932634201943405e-08,-9.0512019350287775e-08,-9.5452379278089862e-08
0.605,1.250400639906513e-07,1.1485507340326973e-07,4.4746360065411383e-08,-3.7094092035657325e-08,-7.8654983174491067e-08,-1.0450066982169095e-07,-1.1160854091067067e-07
0.6075,1.1102273208201039e-07,1.0237759718122098e-07,3.707620011132393e-08,-4.3294907940054422e-08,-8.5510547891600117e-08,-1.1294909414721188e-07,-1.2208361918756443e-07
0.61,9.5230168069261408e-08,8.8608105492077682e-08,3.0776681385517456e-08,-4.5549605433050032e-08,-8.7197874660758971e-08,-1.1548020875327255e-07,-1.2639272145275643e-07
0.6125,7.7992671656860922e-08,7.3827394322842985e-08,2.5953060481010225e-08,-4.381769141359337e-08,-8.3661834994078216e-08,-1.1199291115044976e-07,-1.2433733518969171e-07
0.615,5.9649210628024308e-08,5.8313202535405707e-08,2.2616537777789477e-08,-3.8251551480614882e-08,-7.5087372974056803e-08,-1.0265748453061294e-07,-1.160107925149359e-07
0.6175,4.0544659487060611e-08,4.2338792866416038e-08,2.0693954546157122e-08,-2.9179014412476601e-08,-6.188029014192785e-08,-8.7895928527182267e-08,-1.0178596825391553e-07
0.62,2.1027081086147231e-08,2.6171621056145797e-08,2.0041058420557003e-08,-1.7076429829048464e-08,-4.4636095886673206e-08,-6.8348532187430321e-08,-8.2285144144124461e-08
0.6225,1.4431818406616406e-09,1.0071160325645829e-08,2.0460509492011554e-08,-2.5319315872326133e-09,-2.409603567311112e-08,-4.4826465609662128e-08,-5.8332275311286104e-08
0.625,-1.7853651454240718e-08,-5.7021472202212731e-09,2.1723224542602107e-08,1.3788529501596483e-08,-1.1082197311948152e-09,-1.8270419330140235e-08,-3.0908078590681211e-08
0.6275,-3.6543536742783954e-08,-2.0919932159095455e-08,2.3574685800389467e-08,3.1184168210629887e-08,2.3431965802223356e-08,1.0319239709837904e-08,-1.0702508985558746e-09
0.63,-5.4326209854509161e-08,-3.5371283646924233e-08,2.5757643832953427e-08,4.8950870017146949e-08,4.8616682500469121e-08,3.991907787146598e-08,3.0089656089518356e-08
0.6325,-7.0937820791656929e-08,-4.8874263390995907e-08,2.8029296682611108e-08,6.6426077416001429e-08,7.3583638475750656e-08,6.954849997235963e-08,6.1521512784280991e-08
0.635,-8.6141168327242025e-08,-6.1265823655127794e-08,3.0170728697599724e-08,8.3000234299456392e-08,9.7528500195866746e-08,9.8283297266592555e-08,9.2236382035127398e-08
0.6375,-9.9743466507435196e-08,-7.2413884763571699e-08,3.2002798340678181e-08,9.8160545286921034e-08,1.1976311466840013e-07,1.2532295972509308e-07,1.2138054998194933e-07
0.64,-1.115843649223628e-07,-8.2205657774433345e-08,3.3391890316319011e-08,1.1149136661266328e-07,1.3971330353032666e-07,1.4998703994205897e-07,1.4823262705804611e-07
0.6425,-1.215349873098394e-07,-9.0544821201562641e-08,3.4258530361183562e-08,1.2269054675930923e-07,1.5694023394803104e-07,1.7173929870081801e-07,1.7222722787698681e-07
0.645,-1.2949087351904778e-07,-9.7344562735274562e-08,3.4580562958158002e-08,1.3157011044470178e-07,1.7114021610825216e-07,1.9018628963172945e-07,1.9294933045060051e-07
0.6475,-1.3536299901126807e-07,-1.0251867801785356e-07,3.4397818647729578e-08,1.3805617142346252e-07,1.8214215598495903e-07,2.0507135124216757e-07,2.1012096018555286e-07
0.65,-1.3910030532109078e-07,-1.0600090721913648e-07,3.3807539112231431e-08,1.4219903581361444e-07,1.8992533352707106e-07,2.1629683963653922e-07,2.2361900513045478e-07
0.6525,-1.4069660269599397e-07,-1.0775231225512891e-07,3.2957466796320481e-08,1.4416923542402258e-07,1.9461844620567276e-07,2.2392452125411139e-07,2.3347016340123048e-07
0.655,-1.4021316382116559e-07,-1.0778454498194022e-07,3.2025385840214945e-08,1.4424733431240171e-07,1.9649789263344977e-07,2.2818151469439817e-07,2.3985717488231674e-07
0.6575,-1.3778399003171247e-07,-1.0616959411144258e-07,3.1193618470664483e-08,1.4279012062796077e-07,1.9595472531835447e-07,2.2943145351064317e-07,2.4309272171656897e-07
0.66,-1.336000484464817e-07,-1.0303156177384947e-07,3.0625603709478305e-08,1.4018391551440781e-07,1.9344131646418853e-07,2.2812184425757163e-07,2.4357146842184669e-07
