Physical Time (s),ea_right Monitor (kg-m/s^3): right_cv1,ea_right Monitor (kg-m/s^3): right_cv2,ea_right Monitor (kg-m/s^3): right_cv3,ea_right Monitor (kg-m/s^3): right_cv4,ea_right Monitor (kg-m/s^3): right_cv5,ea_right Monitor (kg-m/s^3): right_cv6,ea_right Monitor (kg-m/s^3): right_cv7
4.075,1.1716745070964214e-05,1.28316990345355e-05,1.0291560927239084e-05,8.9430602557347811e-06,8.0595444950246976e-06,7.3087779293018428e-06,5.4399795467442969e-06
4.0775,1.1465465069870594e-05,1.3454248099680078e-05,1.0608389210778372e-05,9.1222691918907818e-06,8.1742363582415607e-06,7.3358112307453784e-06,5.4411268039996363e-06
4.08,1.1196502624294447e-05,1.4021273286382236e-05,1.0865975652602528e-05,9.2735296096062845e-06,8.2776043083106257e-06,7.362332954773445e-06,5.4422646539489716e-06
4.0825,1.0913468053634413e-05,1.4511005322696257e-05,1.1059045345965093e-05,9.393522205222003e-06,8.3679928486106189e-06,7.3879795157899655e-06,5.4433896040689741e-06
4.085,1.061986445831062e-05,1.4902096626511629e-05,1.1182948500653549e-05,9.4796204259977122e-06,8.4436607840828468e-06,7.4123792877611085e-06,5.4444995588764983e-06
4.0875,1.0318856057051491e-05,1.5175269894990986e-05,1.1234592548380054e-05,9.5300243195805903e-06,8.5031884225602944e-06,7.4351275701682496e-06,5.4455892148846887e-06
4.09,1.0013557915557075e-05,1.5315408441368267e-05,1.121295815418972e-05,9.5438271430056166e-06,8.5454110555876108e-06,7.4558845047561444e-06,5.4466500246087142e-06
4.0925,9.7073110576348452e-06,1.5312915599438774e-05,1.1118535617987613e-05,9.5208448194431384e-06,8.5694759988558474e-06,7.4744034485911407e-06,5.447692996610255e-06
4.095,9.4036401790238002e-06,1.5164779012541488e-05,1.0954280061228923e-05,9.4616150701545539e-06,8.575279008509403e-06,7.4903956269677168e-06,5.4486990828615078e-06
4.0975,9.1064054739548751e-06,1.4875583422927988e-05,1.0725498565814616e-05,9.3676959968771344e-06,8.562580879554952e-06,7.5034757476487006e-06,5.4496617635913298e-06
4.1,8.8196997019784502e-06,1.4456783999788379e-05,1.0438355771099999e-05,9.2413462243558833e-06,8.5315030359675662e-06,7.5135546567360659e-06,5.4505801038438484e-06
4.1025,8.5477783955426985e-06,1.3925870816197503e-05,1.0100424610669723e-05,9.0856297635675938e-06,8.4826160215280364e-06,7.5204142903661876e-06,5.4514504897638015e-06
4.105,8.2948005725783301e-06,1.3303962029115864e-05,9.720323571736972e-06,8.9035758305259054e-06,8.4169074050463051e-06,7.5239164350228162e-06,5.4522775927409331e-06
4.1075,8.0648094133291634e-06,1.2615006768502027e-05,9.3070423115401367e-06,8.6988442135302272e-06,8.3357308866196767e-06,7.523890964072666e-06,5.453057216302778e-06
4.11,7.8617140348961731e-06,1.188354631920532e-05,8.8696309528857493e-06,8.4755455437773257e-06,8.2402924780495384e-06,7.5204856708099915e-06,5.4537894596803557e-06
4.1125,7.6888422529451917e-06,1.11330369524315e-05,8.4173082778775678e-06,8.2379509197742661e-06,8.1324043679336951e-06,7.5135690119377399e-06,5.4544532508726418e-06
4.115,7.549158590673085e-06,1.0384584488768831e-05,7.9585119809018766e-06,7.9902609925791651e-06,8.0138582948819605e-06,7.5033940135189375e-06,5.4550378135135359e-06
4.1175,7.4451032225179438e-06,9.6560185717336492e-06,7.5009033660843596e-06,7.7364441316470631e-06,7.887006142173605e-06,7.4901545380786554e-06,5.4555475080863021e-06
4.12,7.3783414604600323e-06,8.9613011623736117e-06,7.0514841974050134e-06,7.4804658213636162e-06,7.7538433345604767e-06,7.4740543535839446e-06,5.4559734726792885e-06
4.1225,7.350097991047135e-06,8.3107036423768951e-06,6.6164280935850897e-06,7.2260815585329993e-06,7.6163455570699228e-06,7.4552884781450336e-06,5.456314526545148e-06
4.125,7.3607472100967088e-06,7.7109636653939501e-06,6.2010665137428256e-06,6.9767743756762649e-06,7.4765175740759432e-06,7.4342162501095715e-06,5.4565751793789992e-06
4.1275,7.4101711566157605e-06,7.1656650649390692e-06,5.8098396257128035e-06,6.7357828693386145e-06,7.3364327691987363e-06,7.411197399308585e-06,5.4567606814148412e-06
4.13,7.4975089242034628e-06,6.6764134962111958e-06,5.4462833929635234e-06,6.506084490823414e-06,7.1980660285569383e-06,7.3865742542770032e-06,5.4568766548984178e-06
4.1325,7.6214064416609495e-06,6.2431328237582441e-06,5.1130391516390273e-06,6.2903541730445654e-06,7.0632949179309501e-06,7.3607331247234728e-06,5.4569311877697666e-06
4.135,7.7799556193789279e-06,5.8646645216463195e-06,4.8123645251412866e-06,6.0909889189821716e-06,6.9338840599298945e-06,7.3340646837365431e-06,5.4569258467512328e-06
4.1375,7.9707685021553368e-06,5.5392068142151224e-06,4.545899129887824e-06,5.910088389894613e-06,6.8114892644924861e-06,7.3070183751920045e-06,5.456865233140919e-06
4.14,8.1910738799994388e-06,5.2646848076614415e-06,4.3146786093705957e-06,5.7493980223288768e-06,6.6976449192372938e-06,7.2799881879228418e-06,5.456755051059414e-06
4.1425,8.437731323370703e-06,5.0390542643210186e-06,4.119443532858887e-06,5.6104865522777254e-06,6.5937367082052037e-06,7.2533935843066254e-06,5.4565994506955054e-06
4.145,8.7071598470270754e-06,4.8603880017062434e-06,3.9606522021612675e-06,5.4947883681453657e-06,6.5009519606398524e-06,7.2276151437405817e-06,5.4564086315128925e-06
4.1475,8.9956572541710315e-06,4.7270118031453927e-06,3.8385108941975955e-06,5.4033367473838076e-06,6.4202743505715927e-06,7.2030600078786188e-06,5.4561904028182669e-06
4.15,9.2995048171738608e-06,4.6375353173042273e-06,3.7531952749962949e-06,5.3369021223050771e-06,6.3527113936046455e-06,7.1801073201828367e-06,5.4559533998929862e-06
4.1525,9.6146388090327555e-06,4.5908150161101681e-06,3.7049036987529788e-06,5.2961027056037676e-06,6.2992931692028348e-06,7.1590803624041384e-06,5.4557080890547413e-06
4.155,9.9368477928384339e-06,4.5860521986301345e-06,3.6938321774147813e-06,5.2815388473660717e-06,6.2606001781894155e-06,7.1402791609990125e-06,5.4554740164713801e-06
4.1575,1.0261696093862687e-05,4.6226126889645442e-06,3.7203471284971898e-06,5.2935182582827491e-06,6.2370168702098483e-06,7.1239483092098595e-06,5.4552352146441244e-06
4.16,1.0584624065183479e-05,4.7001722963805463e-06,3.785093883690059e-06,5.3317620563898291e-06,6.2290447690318748e-06,7.1103429595531566e-06,5.4549943746756498e-06
4.1625,1.0901239549620054e-05,4.8186131408659232e-06,3.888756784169459e-06,5.3956955440747809e-06,6.2368054796118189e-06,7.0996615360031596e-06,5.4547717936558588e-06
4.165,1.1206708046237242e-05,4.9779875659238471e-06,4.032178383352653e-06,5.4849717365950821e-06,6.2601241244581307e-06,7.0920218270485491e-06,5.4545679668673095e-06
4.1675,1.1496138919217158e-05,5.1785507244804238e-06,4.2162336460848573e-06,5.5990932456867161e-06,6.2986332802921024e-06,7.0874691944990669e-06,5.4543719423180718e-06
4.17,1.176475935362329e-05,5.4207303533784432e-06,4.4418334097330858e-06,5.7371650399842767e-06,6.3520891929271998e-06,7.0861637981934278e-06,5.4541973309409169e-06
4.1725,1.2007584506502609e-05,5.7050429276447564e-06,4.7095209536363043e-06,5.8979516555652528e-06,6.4201922272334616e-06,7.0881289855131245e-06,5.4540448103486764e-06
4.175,1.2219565115661839e-05,6.0320155841323385e-06,5.0193573389892631e-06,6.0800761613437199e-06,6.5022619592489313e-06,7.0933337087315148e-06,5.4538985068765587e-06
4.1775,1.2396434607151467e-05,6.4021106793574847e-06,5.370326150766682e-06,6.2820462887774258e-06,6.5974699760172603e-06,7.1016009423107283e-06,5.4537701872202224e-06
4.18,1.2534981538632756e-05,6.81561552943381e-06,5.7600927377468403e-06,6.5019514707703241e-06,6.7048957963527938e-06,7.112944778710319e-06,5.453684098342738e-06
4.1825,1.263248869607809e-05,7.2724406928013345e-06,6.1850627896308539e-06,6.7373252226614684e-06,6.8231843575893393e-06,7.1270496365616266e-06,5.4536365377953399e-06
4.185,1.2687657707372115e-05,7.7720013141501211e-06,6.6401394219318929e-06,6.9853876573160759e-06,6.9507662722027103e-06,7.1437418114151309e-06,5.4536201557810958e-06
4.1875,1.2699985761503251e-05,8.3129352440733895e-06,7.1188065896555777e-06,7.2430159371189451e-06,7.0858917620376868e-06,7.1629010842325721e-06,5.4536402172966117e-06
4.19,1.2670355954093065e-05,8.8928117259554412e-06,7.6124360913123509e-06,7.5067345918570824e-06,7.2266596316329847e-06,7.1844576194163464e-06,5.4537040019840215e-06
4.1925,1.2600335805970385e-05,9.507875454732283e-06,8.1113760942579002e-06,7.7726774085826879e-06,7.3710364669688026e-06,7.2080935934592041e-06,5.4537988106527193e-06
4.195,1.2492072410732495e-05,1.0152627017428659e-05,8.6054091128239147e-06,8.0366722086716137e-06,7.5169013404257028e-06,7.2335371569428654e-06,5.453920785890135e-06
4.1975,1.2348272941820191e-05,1.0819468148647627e-05,9.0840449227595343e-06,8.2942543239712901e-06,7.662061534997994e-06,7.2603909321973931e-06,5.4540774854033676e-06
4.2,1.217158879518928e-05,1.1498337740040862e-05,9.537087490672937e-06,8.5408339997118827e-06,7.8042717177207469e-06,7.288273623865748e-06,5.4542495442480091e-06
4.2025,1.1965679371535702e-05,1.2176354634653156e-05,9.9549374380090004e-06,8.7717937018779958e-06,7.9412992833544085e-06,7.3168165344855634e-06,5.4544183205992286e-06
4.205,1.1734479257852872e-05,1.2837719781385583e-05,1.0328862631500629e-05,8.9826541585245899e-06,8.0708892674299711e-06,7.3456520643796558e-06,5.4545838443857613e-06
4.2075,1.1481849964226999e-05,1.3463826426379014e-05,1.065060418463568e-05,9.1692202346947946e-06,8.1909455049300444e-06,7.3743673638917262e-06,5.454742260140051e-06
4.21,1.1211566211558301e-05,1.4033855733992797e-05,1.0913145140687817e-05,9.3276877054441191e-06,8.2994853435045282e-06,7.4025498828726813e-06,5.4548859604771023e-06
4.2125,1.0927246459672727e-05,1.4525840659840606e-05,1.111109096249232e-05,9.4545883697184209e-06,8.394764210612238e-06,7.4298077908212748e-06,5.4550092972056931e-06
4.215,1.063239767954121e-05,1.4918297583099823e-05,1.1239641152401734e-05,9.5471232584195252e-06,8.4749779187401136e-06,7.4557472067155446e-06,5.4551118845493186e-06
4.2175,1.0330180573257808e-05,1.5191786508744642e-05,1.129548134798701e-05,9.6033724336431357e-06,8.5386103209485719e-06,7.4799338568952005e-06,5.4551875390154072e-06
4.22,1.0023735986328208e-05,1.533118918497102e-05,1.127745263570465e-05,9.6222602019314043e-06,8.5844419412708556e-06,7.5019906739248989e-06,5.4552242039144192e-06
4.2225,9.7164070085328759e-06,1.5326942742239846e-05,1.1185814210818412e-05,9.6035045268253618e-06,8.6115562638430723e-06,7.5216424595252884e-06,5.4552126425736334e-06
4.225,9.4117565205996748e-06,1.5176145998199106e-05,1.1023379878643681e-05,9.5475142681194767e-06,8.6197306812450352e-06,7.5386190791789234e-06,5.4551418222874287e-06
4.2275,9.1136361840228617e-06,1.4883511174580464e-05,1.0795351430968074e-05,9.4558291383174067e-06,8.6088140522232163e-06,7.5524776788970103e-06,5.4550086313329889e-06
4.23,8.8261914472040573e-06,1.446077156212984e-05,1.0507907023343419e-05,9.3306325850998135e-06,8.5788073857194553e-06,7.5631162290585545e-06,5.4548019039356263e-06
4.2325,8.5536936040021388e-06,1.3925618301240515e-05,1.016862297755448e-05,9.1750064232757409e-06,8.5302494952248506e-06,7.5702994856548885e-06,5.4545245833003638e-06
4.235,8.3003212352702298e-06,1.329940951236178e-05,9.7861636891509035e-06,8.9920387547704326e-06,8.4641509632169068e-06,7.573887273540974e-06,5.4541752551376699e-06
4.2375,8.070162436775794e-06,1.2606281016648856e-05,9.3696418912629085e-06,8.7854100499551162e-06,8.3818898715036953e-06,7.5736800538724977e-06,5.4537464183614175e-06
4.24,7.8671363569939701e-06,1.1870930881025556e-05,8.9282139561407173e-06,8.5593181206819801e-06,8.2847033650583359e-06,7.5698272204176702e-06,5.4532305595654878e-06
4.2425,7.6945754189459778e-06,1.1116935089664391e-05,8.4712350183391902e-06,8.3181425023496343e-06,8.1744618804885966e-06,7.5621982012267921e-06,5.452618535444119e-06
4.245,7.5554513323050547e-06,1.0365461316774057e-05,8.0073312772146951e-06,8.0662079850800984e-06,8.0530192517220552e-06,7.551060951681554e-06,5.4519047096881714e-06
4.2475,7.4522140056013285e-06,9.6343638366230911e-06,7.5443053028624175e-06,7.8075974539824798e-06,7.9227923747197081e-06,7.5366121660845121e-06,5.451072770270762e-06
4.25,7.3865242174138226e-06,8.9376130889930147e-06,7.0892988801509093e-06,7.5463980701112462e-06,7.7858530799229856e-06,7.5190649437650217e-06,5.4501254257533138e-06
4.2525,7.3596048448316576e-06,8.2854469484948832e-06,6.6486175553867286e-06,7.2864922671532262e-06,7.6442319039920931e-06,7.4986337013612746e-06,5.4490659043571295e-06
4.255,7.3718156069152635e-06,7.6845379987063601e-06,6.2276985171457897e-06,7.031466118488974e-06,7.5000318436283127e-06,7.4757031942964562e-06,5.4478961043020573e-06
4.2575,7.4229903488406989e-06,7.1384100547350014e-06,5.8310852150980426e-06,6.7846508639799127e-06,7.355418240898508e-06,7.4506449919022245e-06,5.4466266660567661e-06
4.26,7.5122766358462978e-06,6.648589892554153e-06,5.4623982872513077e-06,6.5491242179046242e-06,7.2124264857539254e-06,7.4238315179936932e-06,5.4452638962816957e-06
4.2625,7.6382742595450421e-06,6.2149555879249275e-06,5.1243443923013018e-06,6.3276363356474444e-06,7.0730189135948706e-06,7.3956809558051656e-06,5.4438125765428551e-06
4.265,7.7990844721099703e-06,5.8363140288368253e-06,4.8192171775356707e-06,6.1226619422618772e-06,6.9390170879919033e-06,7.3666109045886833e-06,5.4422770197771021e-06
4.2675,7.9922753916093452e-06,5.5108154606956499e-06,4.5486909131286767e-06,5.936358651962556e-06,6.812143471108855e-06,7.3370909014419737e-06,5.4406656462194581e-06
4.27,8.2150495014171375e-06,5.2363487312410707e-06,4.3138177304820878e-06,5.7705250839777273e-06,6.6939845352133042e-06,7.3075587477922897e-06,5.4389862255152546e-06
4.2725,8.4642279390470239e-06,5.0108329052982401e-06,4.1153479857962357e-06,5.6267712357780447e-06,6.5859809323936425e-06,7.2784490265797003e-06,5.437248841017237e-06
4.275,8.7362063913652418e-06,4.8323230155022436e-06,3.9537293674727471e-06,5.5065646365724596e-06,6.4893558233509033e-06,7.2501958995794181e-06,5.4354653584095741e-06
4.2775,9.0272543403452175e-06,4.6991477559385694e-06,3.8291662184301078e-06,5.4109671093822062e-06,6.4051333343819194e-06,7.2232245670651745e-06,5.4336491668064497e-06
4.28,9.3336110305334659e-06,4.609922684038065e-06,3.741831646301028e-06,5.3407848449008333e-06,6.3343570221135507e-06,7.1979461087603553e-06,5.4318100851443118e-06
4.2825,9.6511993839107552e-06,4.5635121963226495e-06,3.6919134787724739e-06,5.2966238252187341e-06,6.2780797161369879e-06,7.1747177470909351e-06,5.4299511827445884e-06
4.285,9.9758011621470068e-06,4.5591227319701243e-06,3.6795918397221748e-06,5.2791362811280178e-06,6.2369103866723008e-06,7.1538604593632942e-06,5.4280783699119745e-06
4.2875,1.0302962568533987e-05,4.596149897322894e-06,3.7052210547214663e-06,5.2886209259686254e-06,6.2112581777088797e-06,7.1356422425865674e-06,5.4262068167086803e-06
4.29,1.0628079980764706e-05,4.6742681412673429e-06,3.7694459862378985e-06,5.3248694123494613e-06,6.2016849411122443e-06,7.120320909518483e-06,5.4243511609426096e-06
4.2925,1.0946727303258754e-05,4.7933855734228319e-06,3.8729679740845814e-06,5.3873088723530807e-06,6.2083161733687969e-06,7.1081117748361396e-06,5.4225232667759005e-06
4.295,1.1254037020202172e-05,4.9535889022058325e-06,4.0166388209891443e-06,5.4755857416799603e-06,6.2309960662447756e-06,7.0991696484528049e-06,5.4207223357049752e-06
4.2975,1.1545097932973057e-05,5.1551751772689874e-06,4.2013493114197554e-06,5.589242963451194e-06,6.2693448324162797e-06,7.0935380223328094e-06,5.4189604064624366e-06
4.3,1.1815099718783083e-05,5.3985942460339389e-06,4.428034846320265e-06,5.7273900100898189e-06,6.3231703212533688e-06,7.09137885813166e-06,5.4172417310848848e-06
4.3025,1.2059002973853839e-05,5.6844036936656424e-06,4.6972737453937219e-06,5.888874236653506e-06,6.3921672281088366e-06,7.0927182915144745e-06,5.4155627279922943e-06
4.305,1.2271725391355498e-05,6.0131390854014965e-06,5.00917490501045e-06,6.072277886748118e-06,6.4756960176060978e-06,7.0975423329694369e-06,5.4139516033721211e-06
4.3075,1.2448982124210793e-05,6.3853102662752292e-06,5.3627555430419814e-06,6.2761728220181503e-06,6.5728520786987397e-06,7.1056556685018248e-06,5.412426521310978e-06
4.31,1.2587559746252594e-05,6.8012383870393013e-06,5.7556742536899137e-06,6.4986713001631324e-06,6.6827500733762819e-06,7.1170942281513231e-06,5.4109789788270168e-06
4.3125,1.2684746293172928e-05,7.2608539870811791e-06,6.1843194825127331e-06,6.7373347168494351e-06,6.8040485652194504e-06,7.1315003117818785e-06,5.4095973359216168e-06
4.315,1.2739266459153806e-05,7.7635906842341658e-06,6.6435881789225369e-06,6.9893786436391068e-06,6.9351639126914513e-06,7.1486979587459839e-06,5.4082898651715025e-06
4.3175,1.2750649640646565e-05,8.3081302322123898e-06,7.126888760350627e-06,7.2516646015249819e-06,7.0742895929412879e-06,7.1685588425019524e-06,5.4070639336727023e-06
4.32,1.2719802668065662e-05,8.8920377391642722e-06,7.6255031766177392e-06,7.5206706842122967e-06,7.2194828023367737e-06,7.1910220620716743e-06,5.4059220914819702e-06
4.3225,1.2648343437212263e-05,9.5114999895185961e-06,8.1296609247550693e-06,7.7924790867158649e-06,7.3686587013725635e-06,7.2157529402255593e-06,5.404879422901159e-06
4.325,1.2538471739663616e-05,1.0160928865478041e-05,8.62903055821671e-06,8.0628390290534301e-06,7.5196423295351966e-06,7.2424643831440038e-06,5.4039352271993865e-06
4.3275,1.2392887901624081e-05,1.0832588951328133e-05,9.1130264989113389e-06,8.327190072640041e-06,7.6701722929765279e-06,7.2707278304181413e-06,5.4030745345815238e-06
4.33,1.2214311191647758e-05,1.1516226958689113e-05,9.5713741096489962e-06,8.5808302005936171e-06,7.8179167879836993e-06,7.3001270670445343e-06,5.4022949968852011e-06
4.3325,1.2006463062809216e-05,1.219871909546406e-05,9.9944218927289885e-06,8.8190071556115116e-06,7.9605648386573359e-06,7.3302683383293849e-06,5.4015894432167337e-06
4.335,1.1773282561759029e-05,1.2863965912714837e-05,1.0373378299115937e-05,9.0370965789600919e-06,8.0957713394679933e-06,7.3607575026440958e-06,5.4009578846529774e-06
4.3375,1.1518681719174559e-05,1.349303746281542e-05,1.0699934314446542e-05,9.2307459783685933e-06,8.2213404572307598e-06,7.3911445089823832e-06,5.4003920529232248e-06
4.34,1.1246519014725431e-05,1.4064862278920557e-05,1.0967036036804505e-05,9.3960077773230339e-06,8.3351999840859325e-06,7.4210010869059726e-06,5.399889122324084e-06
4.3425,1.0960378947297849e-05,1.4557211962218151e-05,1.116917749677438e-05,9.5292368524385662e-06,8.4355028810260138e-06,7.4498944970688581e-06,5.3994430115900997e-06
4.345,1.0663790378988132e-05,1.4948429360900973e-05,1.1301395970229395e-05,9.6274556644098122e-06,8.5203649761716739e-06,7.4774031919458173e-06,5.3990479689621886e-06
4.3475,1.0359942265627866e-05,1.5219092468906617e-05,1.1360239857873328e-05,9.6886213251005234e-06,8.5881635820321716e-06,7.5030566212138414e-06,5.3986924197121601e-06
4.35,1.0051965783843995e-05,1.535422905074806e-05,1.1344450008302035e-05,9.7115044491305884e-06,8.6375931126551051e-06,7.5264478790472968e-06,5.3983688954576496e-06
4.3525,9.7432529614812074e-06,1.5344366761478373e-05,1.12541364972141e-05,9.6957143457310572e-06,8.6676668554837072e-06,7.5472651551488674e-06,5.3980613100063626e-06
