Physical Time (s),etp_right Monitor (kg-m/s^3): right_cv1,etp_right Monitor (kg-m/s^3): right_cv2,etp_right Monitor (kg-m/s^3): right_cv3,etp_right Monitor (kg-m/s^3): right_cv4,etp_right Monitor (kg-m/s^3): right_cv5,etp_right Monitor (kg-m/s^3): right_cv6,etp_right Monitor (kg-m/s^3): right_cv7
5.2525,4.9975833425538884e-05,2.5158922509213335e-05,1.7087264577968025e-05,1.4509261455765739e-05,1.2859295905416059e-05,1.0545922091724212e-05,5.5364705635586584e-06
5.255,5.0271448832241257e-05,2.4745718064251578e-05,1.6695476680965179e-05,1.4195481989519752e-05,1.2451102386688474e-05,1.02781531041772e-05,5.5328488019062186e-06
5.2575,5.0501380499239453e-05,2.4865193329285076e-05,1.6653242055038198e-05,1.407398072188894e-05,1.2151054669296848e-05,1.0025606059495851e-05,5.5291819156329751e-06
5.26,5.0660052124016115e-05,2.5552422435457663e-05,1.695780915966606e-05,1.4152586444425886e-05,1.1966135677148753e-05,9.7917727907118056e-06,5.5254947958668414e-06
5.2625,5.0742071893162474e-05,2.6791628748117313e-05,1.7586552185543615e-05,1.442728398005316e-05,1.1902543651980292e-05,9.5811250482082759e-06,5.5219291266869221e-06
5.265,5.0741963503879987e-05,2.8514747643644479e-05,1.8509498030972438e-05,1.4887855208160035e-05,1.1966822979383186e-05,9.3968881833368563e-06,5.5186906285680183e-06
5.2675,5.0655858931733371e-05,3.0607757853880989e-05,1.9680419361621714e-05,1.5522120768225479e-05,1.216046696160164e-05,9.2430574582224649e-06,5.5158092321213352e-06
5.27,5.0480483104791426e-05,3.2919473586180615e-05,2.1045727825612478e-05,1.6307243571398529e-05,1.2477579117305523e-05,9.1222983517877605e-06,5.5134280680402156e-06
5.2725,5.0216215146810146e-05,3.5279506669912025e-05,2.2546181569712987e-05,1.7220889815772132e-05,1.2908156620828065e-05,9.038049666113677e-06,5.5117153054535294e-06
5.275,4.9861762100917288e-05,3.7516989968376939e-05,2.4123217038163476e-05,1.8233141879751762e-05,1.3444378511891344e-05,8.9940476241000699e-06,5.5108034892595776e-06
5.2775,4.9418930239574349e-05,3.9481750012510794e-05,2.5719389411280855e-05,1.9314621498917216e-05,1.4075265849420284e-05,8.9890424562003899e-06,5.5106791346572268e-06
5.28,4.8890080502396837e-05,4.1060405470976405e-05,2.7281307222589686e-05,2.0436021732606009e-05,1.4783805691115904e-05,9.0237594879274486e-06,5.5113983949295883e-06
5.2825,4.8282199116993052e-05,4.2189412993137659e-05,2.8765437009705817e-05,2.1570379590108503e-05,1.5550387736981447e-05,9.0966392397938994e-06,5.5129767241097147e-06
5.285,4.760403202131524e-05,4.2858700218872436e-05,3.0133831889528967e-05,2.2691580316308364e-05,1.6360066729069582e-05,9.2097900336628093e-06,5.5154038837878113e-06
5.2875,4.6866296455330595e-05,4.3113834762413895e-05,3.1357177123915088e-05,2.3777002008170376e-05,1.7196247234248441e-05,9.3609255181909425e-06,5.5185367026806233e-06
5.29,4.6082685144634295e-05,4.3025224177416568e-05,3.2415357243821108e-05,2.4808870762885943e-05,1.8039566116605655e-05,9.5485714159030613e-06,5.5226403965127309e-06
5.2925,4.5268975881655441e-05,4.2672328269153397e-05,3.3296807388454563e-05,2.5773555626761277e-05,1.8873260983290196e-05,9.7687041934954978e-06,5.5278616429444557e-06
5.295,4.4440444168325134e-05,4.2139696263292394e-05,3.399868922411249e-05,2.6661250256272879e-05,1.9682819716072136e-05,1.0016799055417062e-05,5.5339384607350288e-06
5.2975,4.3613420918122748e-05,4.1508519707388564e-05,3.4527534409510293e-05,2.7465866153358033e-05,2.0455553781908812e-05,1.0289159108650911e-05,5.5409106249650426e-06
5.3,4.2805348061645695e-05,4.0847073908626307e-05,3.4893902920358299e-05,2.8185662989393666e-05,2.118110282627412e-05,1.0581069219293999e-05,5.5488385983994681e-06
5.3025,4.2031552365490313e-05,4.0206285803126073e-05,3.5113138005928246e-05,2.882142844755383e-05,2.1850593889647661e-05,1.0887757974407851e-05,5.5575721961149672e-06
5.305,4.1308354675868791e-05,3.9619458590721829e-05,3.5208869272989818e-05,2.937579235493998e-05,2.2458201076562489e-05,1.1203921798490516e-05,5.5668491966429174e-06
5.3075,4.0649191199662158e-05,3.9104893747255698e-05,3.520977194471153e-05,2.9853626495077896e-05,2.2999541234865622e-05,1.1524391729824307e-05,5.5766334015677514e-06
5.31,4.0063993805200879e-05,3.8670653892686939e-05,3.5144392512866977e-05,3.0259623294367317e-05,2.3472036214873824e-05,1.1843834554600228e-05,5.5867724850217675e-06
5.3125,3.9563339793125603e-05,3.831783154447357e-05,3.5036909182471769e-05,3.0596461163929462e-05,2.3874693076232743e-05,1.2156923161672679e-05,5.5971997112423174e-06
5.315,3.9152807937637678e-05,3.8044387454317271e-05,3.4911092449572484e-05,3.0863795242477493e-05,2.4208645591555132e-05,1.2459127844354146e-05,5.6078032354315242e-06
5.3175,3.8839898521962466e-05,3.7845138576342947e-05,3.4789533835913776e-05,3.1062014150916016e-05,2.4475321502615311e-05,1.2746251960601075e-05,5.6184540108700277e-06
5.32,3.8629495192614438e-05,3.771436759094233e-05,3.4691962268561976e-05,3.11928127562134e-05,2.4676497425579082e-05,1.3014171870626436e-05,5.6290194234297647e-06
5.3225,3.8521068846562443e-05,3.7647298124001248e-05,3.4634726841518322e-05,3.125607623102279e-05,2.4813560733967801e-05,1.3259350562582355e-05,5.6393942813875469e-06
5.325,3.8514804539834687e-05,3.7637476158869189e-05,3.4629542886169541e-05,3.1248474325935601e-05,2.4887976184480842e-05,1.3478770744425431e-05,5.6494327631143156e-06
5.3275,3.8609787933528179e-05,3.7678797447501636e-05,3.468353232542756e-05,3.1169188958872352e-05,2.4901152393156099e-05,1.366957598559705e-05,5.6589403255685918e-06
5.33,3.8803377422452498e-05,3.7763757121832742e-05,3.4796294907686647e-05,3.101205531320527e-05,2.4855890409784639e-05,1.3829368852925946e-05,5.6678070353033331e-06
5.3325,3.9091016908404062e-05,3.7883745249227194e-05,3.4959522168561504e-05,3.0775471791932537e-05,2.4756707219169787e-05,1.3957394866820348e-05,5.6759828547001848e-06
5.335,3.9465739676258329e-05,3.8028135605574075e-05,3.5154456790431194e-05,3.0457537627504137e-05,2.4600401492924151e-05,1.4053032560368558e-05,5.6833956187104629e-06
5.3375,3.9919121089686233e-05,3.8183662704734801e-05,3.5353804246042998e-05,3.0056098146012867e-05,2.438038855646511e-05,1.4116086811995194e-05,5.6899053028306635e-06
5.34,4.0440391168615273e-05,3.8334439082442188e-05,3.5519360344029507e-05,2.9573299334441653e-05,2.4093368735142359e-05,1.4148151211140125e-05,5.6954074766095793e-06
5.3425,4.1017613659380828e-05,3.8461590119926581e-05,3.5604474131036088e-05,2.9009765188201968e-05,2.3743393984542266e-05,1.415149759643248e-05,5.6998601407963102e-06
5.345,4.163952680249127e-05,3.8543651364772395e-05,3.5558715595149015e-05,2.8367285668188406e-05,2.3331690993242572e-05,1.4130771525912539e-05,5.7031850251811296e-06
5.3475,4.2293405539267372e-05,3.8558350011480139e-05,3.5333979484043137e-05,2.7646189914211564e-05,2.2859488747354599e-05,1.4085344987647314e-05,5.7053593872949384e-06
5.35,4.2968185740569131e-05,3.8479947437025137e-05,3.488683541416965e-05,2.6847811750189672e-05,2.2327420601605602e-05,1.4015113860338749e-05,5.7064752471998608e-06
5.3525,4.36535986601545e-05,3.8274437174048881e-05,3.4189400836591513e-05,2.597546463659431e-05,2.1737061621801309e-05,1.3914206465407397e-05,5.7064799442306941e-06
5.355,4.4338775405538519e-05,3.7911159436082429e-05,3.3216353279083886e-05,2.5034508860961134e-05,2.1091500433842743e-05,1.3783310097926221e-05,5.7053719025331026e-06
5.3575,4.5017156375624437e-05,3.736173179201276e-05,3.1968058103837364e-05,2.4033472674881391e-05,2.0396524719195624e-05,1.3619303136871614e-05,5.7033106251486051e-06
5.36,4.5681915996773927e-05,3.6604010966376167e-05,3.0475274904290123e-05,2.2984025721216964e-05,1.9659924705508985e-05,1.3425952236601868e-05,5.7001978046441187e-06
5.3625,4.6328282905987557e-05,3.5627131713778383e-05,2.8794407842665106e-05,2.1901343119963593e-05,1.8892501272396155e-05,1.3206062018280126e-05,5.696137762794771e-06
5.365,4.694951755717803e-05,3.4435705750597345e-05,2.6998429071595478e-05,2.0805002044089068e-05,1.8105646908241616e-05,1.2963110691788786e-05,5.6911272044771714e-06
5.3675,4.7542332818046336e-05,3.3054024019377198e-05,2.5168027870784833e-05,1.9717285284779945e-05,1.7313186022970006e-05,1.2700545571477974e-05,5.6853474048157207e-06
5.37,4.8105445074870813e-05,3.1532812468422166e-05,2.3383109783857423e-05,1.8663682079399198e-05,1.6528784502408444e-05,1.2421675835191217e-05,5.6790384896180879e-06
5.3725,4.8631273099689479e-05,2.9947217362283832e-05,2.1718479236024723e-05,1.7672069214080928e-05,1.5768239907836925e-05,1.2131155901854729e-05,5.6722132878317433e-06
5.375,4.9118483471345186e-05,2.8397992201773375e-05,2.0235158994084857e-05,1.6770479483944445e-05,1.5046855943411961e-05,1.1832868897434641e-05,5.6646804951246462e-06
5.3775,4.9560338728505849e-05,2.7003553983518901e-05,1.8989976437181863e-05,1.598743333975786e-05,1.4379938813464281e-05,1.1531889485667586e-05,5.656565769713322e-06
5.38,4.9952705680285771e-05,2.5889908040689392e-05,1.8028269837045362e-05,1.5349568573219446e-05,1.3782776880802639e-05,1.1233174720662213e-05,5.6480321214105805e-06
5.3825,5.0289580903907827e-05,2.5175531563911546e-05,1.738512993771129e-05,1.4878510905433322e-05,1.3270085756025423e-05,1.0940338021760664e-05,5.6390922246161187e-06
5.385,5.0563787159848388e-05,2.4959743789594412e-05,1.708251497158247e-05,1.4591546918797627e-05,1.2857512513941247e-05,1.0658360785390851e-05,5.6297137733939994e-06
5.3875,5.0769415080668772e-05,2.5306598166488202e-05,1.7133265256528568e-05,1.450224421746278e-05,1.2555751386394864e-05,1.0391564330652871e-05,5.620060734036086e-06
5.39,5.090122839376315e-05,2.6230675497330832e-05,1.7527728148832869e-05,1.4616558361328911e-05,1.2372484812291681e-05,1.0144445950719054e-05,5.6101572832105989e-06
5.3925,5.0953223926124e-05,2.7695972202540733e-05,1.8242947125570398e-05,1.4929671186419149e-05,1.2313937709390734e-05,9.9209783661638171e-06,5.6001558064141967e-06
5.395,5.0921431350250775e-05,2.9611120152487797e-05,1.9244514922704089e-05,1.5430636806913445e-05,1.2386908426908199e-05,9.7246244329784287e-06,5.5903474247414831e-06
5.3975,5.0801316847697483e-05,3.1845667369761102e-05,2.048364638912716e-05,1.6105516805027456e-05,1.2592844479312883e-05,9.5602406358306806e-06,5.5807661107444819e-06
5.4,5.0591684585042413e-05,3.4235231091249401e-05,2.1904669932450063e-05,1.6929703947787564e-05,1.2925267117674709e-05,9.4303847765044863e-06,5.5715951627029477e-06
5.4025,5.0291545749955525e-05,3.6602622359568713e-05,2.3447433324366794e-05,1.7880995566580515e-05,1.3373511295083285e-05,9.3383565682282155e-06,5.5630096099316358e-06
5.405,4.9901301946395806e-05,3.8778470853115185e-05,2.5052984055126173e-05,1.8927699376746274e-05,1.3929406227540809e-05,9.288962562288966e-06,5.5552182293617158e-06
5.4075,4.9423285990326586e-05,4.0620997213707376e-05,2.6664066136515573e-05,2.003944172109957e-05,1.4581723622862592e-05,9.2799705138365867e-06,5.5482686994689352e-06
5.41,4.8860378639847181e-05,4.2033272554553724e-05,2.8228427651539413e-05,2.1186513356448866e-05,1.5311791206161443e-05,9.3129164250385535e-06,5.5422789731076733e-06
5.4125,4.8222210830278501e-05,4.297180022626739e-05,2.9703932680441265e-05,2.2341033758449671e-05,1.6100648570558297e-05,9.3853533935223608e-06,5.5373089106474972e-06
5.415,4.7516593830511095e-05,4.3450833766561041e-05,3.1053953806573317e-05,2.3476559581019156e-05,1.6932381643293858e-05,9.5000541174979285e-06,5.5333469658977914e-06
5.4175,4.6756464307004273e-05,4.3534843727556896e-05,3.2250552963362055e-05,2.4570941757585039e-05,1.7789404218529486e-05,9.6546719819907761e-06,5.5304290579912008e-06
5.42,4.5955500201360424e-05,4.3298725317229344e-05,3.3275064172083482e-05,2.5605897939864597e-05,1.8652260023501971e-05,9.8470523344916453e-06,5.5285182418921342e-06
5.4225,4.513009662643565e-05,4.2829492328319957e-05,3.4117549811224176e-05,2.6567895294803339e-05,1.9503472428309363e-05,1.0073357675903327e-05,5.5280698660972337e-06
5.425,4.4296925041335229e-05,4.2215740327195464e-05,3.4776940262806458e-05,2.7447762759099944e-05,2.0327933094110926e-05,1.0328777195088485e-05,5.5289146358991242e-06
5.4275,4.3471566493278222e-05,4.1537056145895651e-05,3.5261355484282222e-05,2.8240301189598111e-05,2.1112536400932129e-05,1.0609949554935757e-05,5.5309509090404159e-06
5.43,4.2671767827735304e-05,4.0855922254423574e-05,3.5581124695345606e-05,2.8944228599133837e-05,2.1846616744200439e-05,1.0911393524596144e-05,5.5342772614774209e-06
5.4325,4.191314226866756e-05,4.0216530889048362e-05,3.5755103796534795e-05,2.9561107713442834e-05,2.2521646927186879e-05,1.1228279714533965e-05,5.5388748936377268e-06
5.435,4.121010698242742e-05,3.9644705712094761e-05,3.5809720283907438e-05,3.0094791259886334e-05,2.313164061930507e-05,1.1554975717858029e-05,5.5444881408272808e-06
5.4375,4.0575704552431361e-05,3.9153122013840393e-05,3.577565213612272e-05,3.055069854009784e-05,2.3671884696385446e-05,1.1886114348209982e-05,5.55102855725118e-06
5.44,4.0020555932897515e-05,3.8745595134744446e-05,3.5680064693458622e-05,3.093378893588431e-05,2.4140679475775289e-05,1.2215994312732436e-05,5.558412548013407e-06
5.4425,3.9551945978304087e-05,3.8420780995233723e-05,3.5548505876984168e-05,3.1245870433111741e-05,2.4537472207791026e-05,1.2539289690294524e-05,5.5665542652282853e-06
5.445,3.9176177023102779e-05,3.8174282766943145e-05,3.5405650012936574e-05,3.148686362442595e-05,2.4863647998167602e-05,1.2851538135191935e-05,5.5753835195140559e-06
5.4475,3.8901641371080315e-05,3.8000571929411994e-05,3.5274817092683297e-05,3.16586151378207e-05,2.5121115546093251e-05,1.314755248410219e-05,5.5848073341396258e-06
5.45,3.8728525778282294e-05,3.7893472444790041e-05,3.5175400090319803e-05,3.1763354825043425e-05,2.5312108025869097e-05,1.3423814125144144e-05,5.5946888603434242e-06
5.4525,3.8657542577344686e-05,3.7846920208167901e-05,3.512353295734832e-05,3.1800476026098768e-05,2.5438358064422438e-05,1.3676369972375269e-05,5.6049385674079905e-06
5.455,3.8688923603150957e-05,3.7854908616941141e-05,3.5129447699061643e-05,3.1766745574880636e-05,2.5501207678194305e-05,1.3901903072702835e-05,5.6153840418041795e-06
5.4575,3.882131246263896e-05,3.7910787479656083e-05,3.5200424166389765e-05,3.1660674483337744e-05,2.5503121498114856e-05,1.4097611124572309e-05,5.6259016559890748e-06
5.46,3.905075420933393e-05,3.8006864173762519e-05,3.5331722581726432e-05,3.1477109034628179e-05,2.5447193931199135e-05,1.4261023206192679e-05,5.6363805066608714e-06
5.4625,3.937102806320548e-05,3.8133528374211811e-05,3.5512780441537928e-05,3.1214572533500803e-05,2.5336316234126904e-05,1.439112163610671e-05,5.6467488810534862e-06
5.465,3.9775641422478592e-05,3.8278920096753611e-05,3.5721034765312454e-05,3.0871907123918905e-05,2.5167331882442482e-05,1.4487614408772432e-05,5.6568453903356583e-06
5.4675,4.0254648430737508e-05,3.8428827653178284e-05,3.5924509105810816e-05,3.044707878072333e-05,2.4934677166108298e-05,1.4550443303004573e-05,5.6665339560771272e-06
5.47,4.0795971579250299e-05,3.856628483943086e-05,3.6080873912969991e-05,2.9942555720472754e-05,2.4634564785715637e-05,1.4581143028527069e-05,5.675861168899061e-06
5.4725,4.138867301810875e-05,3.8671155943319397e-05,3.6139663644441654e-05,2.9358855596522873e-05,2.4270980731371503e-05,1.4581804866504684e-05,5.6846982633275545e-06
5.475,4.2020911963568926e-05,3.8721196694334625e-05,3.6048794358219344e-05,2.8697935077034642e-05,2.3845186874961855e-05,1.4557866483501621e-05,5.6929481766391817e-06
5.4775,4.2680204453183724e-05,3.8693646894030005e-05,3.576019453840803e-05,2.7959673696586139e-05,2.3358117332325712e-05,1.4508030659292805e-05,5.7005481696528782e-06
5.48,4.335595346143694e-05,3.8557964104922439e-05,3.5235525883404237e-05,2.7144896371418757e-05,2.2810532561083307e-05,1.4432363835565695e-05,5.7076148256041887e-06
5.4825,4.4037656964486357e-05,3.8281731798832091e-05,3.4443515079114894e-05,2.6256518219389774e-05,2.2203462412124332e-05,1.4324338283889469e-05,5.7140733481751033e-06
5.485,4.4716729207958255e-05,3.7834408764794668e-05,3.3364873084865894e-05,2.5299583819543968e-05,2.1539829754426953e-05,1.4185472000935152e-05,5.7198486981559787e-06
5.4875,4.5385257888653019e-05,3.7188970650772964e-05,3.2010914666472859e-05,2.4282457532917608e-05,2.0825442495955118e-05,1.4012170820037861e-05,5.7251050879576004e-06
5.49,4.6037735115496009e-05,3.632789521952223e-05,3.0424286400143481e-05,2.3216964293704493e-05,2.0068328383967051e-05,1.3808347734930684e-05,5.7297083378984381e-06
5.4925,4.6668798592082329e-05,3.5245657047334454e-05,2.867070855713618e-05,2.2118656571329434e-05,1.927889155023361e-05,1.3577010738147231e-05,5.733764245563663e-06
5.495,4.7272946221842867e-05,3.3954755305841153e-05,2.682945066722595e-05,2.1007360235632242e-05,1.846950350837375e-05,1.3321385508494364e-05,5.7372217262399476e-06
5.4975,4.784768445029196e-05,3.2490607144911971e-05,2.4983135152543472e-05,1.9906586016656427e-05,1.7654225721620585e-05,1.3044963113042952e-05,5.7402947891749813e-06
5.5,4.8388771015158387e-05,3.091480441599529e-05,2.3210585983747423e-05,1.8843108903479841e-05,1.6847419903449793e-05,1.2751826865525282e-05,5.743110540761745e-06
5.5025,4.8892531235401025e-05,2.9314189786399166e-05,2.1580441549168183e-05,1.7845691162668974e-05,1.606536741302657e-05,1.2446435586786871e-05,5.745669961807765e-06
5.505,4.9354563889383079e-05,2.7798518977675979e-05,2.0152432048368273e-05,1.6943624976014463e-05,1.5324201563628291e-05,1.2133383216488663e-05,5.7478532773912838e-06
5.5075,4.9769663456799791e-05,2.6491920586951716e-05,1.8978195308100408e-05,1.6166463567826341e-05,1.4639617341067941e-05,1.1817668143484394e-05,5.749565256603822e-06
5.51,5.0131824363393105e-05,2.5521132878919275e-05,1.8100185690598687e-05,1.5540397539029961e-05,1.4027553100230899e-05,1.1504131068522796e-05,5.7510536636594762e-06
5.5125,5.043623910038034e-05,2.4997987608080936e-05,1.7550246977420242e-05,1.5087325060598696e-05,1.3503000424361056e-05,1.1197125732782136e-05,5.7522626868719674e-06
5.515,5.0674629309624007e-05,2.5009213418018637e-05,1.7348201631573987e-05,1.4824347606997495e-05,1.3082828141018602e-05,1.0901555656037722e-05,5.7530669584513777e-06
5.5175,5.0842077145386615e-05,2.5599957782969922e-05,1.7503317621009539e-05,1.4765422290043896e-05,1.2776872964368172e-05,1.0622295523699337e-05,5.7535899077038202e-06
5.52,5.0933024744543716e-05,2.676087403211279e-05,1.7998554249341402e-05,1.4914161928388346e-05,1.2594254841272017e-05,1.0363621488561224e-05,5.753851612384915e-06
5.5225,5.0941823145197971e-05,2.8432736224822305e-05,1.8810378033890271e-05,1.5263262265807724e-05,1.2540988199172099e-05,1.013010909485143e-05,5.7539674372870483e-06
5.525,5.086460724549232e-05,3.0505312804043789e-05,1.989844335672797e-05,1.5801838400810067e-05,1.2624621933377152e-05,9.9254920196684268e-06,5.7541952329322474e-06
5.5275,5.0697653819737065e-05,3.2829480615231553e-05,2.1210738603116235e-05,1.651462490123926e-05,1.2844241666596724e-05,9.754464707336773e-06,5.7545393606195294e-06
5.53,5.0441398846186906e-05,3.52317636971379e-05,2.2689146510058686e-05,1.7375632798851942e-05,1.3194360029958423e-05,9.6199429506686878e-06,5.7551046692480427e-06
5.5325,5.0093688366347969e-05,3.7535008878016532e-05,2.4273221934647918e-05,1.8360844202745223e-05,1.3662713846426845e-05,9.5253204290016199e-06,5.7560436358543009e-06
5.535,4.9657182594063888e-05,3.9577919075353018e-05,2.5903393867069299e-05,1.9437768314730339e-05,1.4241709463945132e-05,9.4758669159081596e-06,5.7575595680576402e-06
5.5375,4.9132933475688765e-05,4.12364530494849e-05,2.7522479617448647e-05,2.057491584225335e-05,1.4918467839842646e-05,9.4686469089961097e-06,5.7597040324963701e-06
5.54,4.8528127883511452e-05,4.2435549575708898e-05,2.9079984839233294e-05,2.1743051944954006e-05,1.5672816507104735e-05,9.5056287064156923e-06,5.7624755491016978e-06
5.5425,4.7850719673728303e-05,4.3156215187942889e-05,3.0534978556621729e-05,2.2912990007365411e-05,1.6486812007484802e-05,9.5839099215546581e-06,5.7659456381946243e-06
5.545,4.7111353022593014e-05,4.3438392738045725e-05,3.1852105744531295e-05,2.4058303721802742e-05,1.7343703990529052e-05,9.7070077273901884e-06,5.7701096233486293e-06
5.5475,4.6323285787829156e-05,4.3356287172945508e-05,3.3005495102180147e-05,2.5156709314046573e-05,1.8224608759743122e-05,9.8718109712760702e-06,5.7749573552462344e-06
5.55,4.5502684014317801e-05,4.2990800228897279e-05,3.3978296445281617e-05,2.6190311776911141e-05,1.9108933561377851e-05,1.0076538329800531e-05,5.7803359661064184e-06
5.5525,4.4664147634674578e-05,4.2431883649487296e-05,3.476263149342279e-05,2.7146276215025079e-05,1.9979481269194344e-05,1.0316247243912193e-05,5.786520257739008e-06
5.555,4.3824649070473271e-05,4.1766508299143301e-05,3.5360375308060217e-05,2.801559687531191e-05,2.0820876562432123e-05,1.0586611997755711e-05,5.7937082195647384e-06
5.5575,4.300142888512526e-05,4.1068152206374973e-05,3.5779924813662118e-05,2.87935474149655e-05,2.1619449436996236e-05,1.0883781530653067e-05,5.8015406025225464e-06
5.56,4.2210426132588862e-05,4.0391926834298904e-05,3.6033892215347893e-05,2.9479786421043842e-05,2.2364133288523622e-05,1.1202100681098243e-05,5.810112188549202e-06
5.5625,4.146839114412004e-05,3.9773117770893386e-05,3.6145195144497784e-05,3.0076796636423015e-05,2.3046306761921006e-05,1.1536460711891769e-05,5.8193891493580172e-06
5.565,4.078829238900569e-05,3.9231335553913653e-05,3.6144180884415402e-05,3.0589343798345825e-05,2.3659939383791665e-05,1.1881112137642617e-05,5.8291236246165341e-06
5.5675,4.0181711093095913e-05,3.8773441973443496e-05,3.6062950817502167e-05,3.1024005389985014e-05,2.4201151547366881e-05,1.2230207696384429e-05,5.8390939526137395e-06
5.57,3.9658517767487764e-05,3.8400867409913263e-05,3.5928395211979298e-05,3.1384997355909919e-05,2.4668025933391802e-05,1.2577463501026941e-05,5.8492535195274005e-06
5.5725,3.9225459932359659e-05,3.8110078025649099e-05,3.5767213119559047e-05,3.1673678594935371e-05,2.5060586470305646e-05,1.2918036698000538e-05,5.8594657886227204e-06
5.575,3.8889841041354751e-05,3.7895681906609259e-05,3.5605492694505144e-05,3.1890947247542802e-05,2.5380899145386053e-05,1.3246403010474312e-05,5.869600316926225e-06
5.5775,3.8657084077508972e-05,3.7751601245839985e-05,3.5466365362892131e-05,3.2039800208690471e-05,2.5631669691767074e-05,1.3557975078755276e-05,5.8795991531018483e-06
5.58,3.8526620358620874e-05,3.7671853544631017e-05,3.5369351427679796e-05,3.2122398921006392e-05,2.5815181890869736e-05,1.3848839899873766e-05,5.889296327898101e-06
5.5825,3.8499412206973794e-05,3.7650359616099628e-05,3.5329402169932746e-05,3.2137533990143181e-05,2.5933875748011175e-05,1.4114684327210181e-05,5.8986284657232645e-06
5.585,3.8574862927026629e-05,3.7680950599577209e-05,3.5354593918867524e-05,3.2082381344699981e-05,2.5988762081868652e-05,1.4351975727468347e-05,5.9074277416369409e-06
5.5875,3.8750364445763153e-05,3.775660716384311e-05,3.5449161148553451e-05,3.1954755854559754e-05,2.5983241868287919e-05,1.4557863303552023e-05,5.9155541882722533e-06
5.59,3.9021666958435845e-05,3.786892857410673e-05,3.56044635667437e-05,3.1750728790147953e-05,2.5920669817549698e-05,1.4729401290256754e-05,5.9228666071789071e-06
5.5925,3.9382062041310183e-05,3.8007300581059721e-05,3.5804031724192539e-05,3.1469012519129633e-05,2.5802143490484487e-05,1.4865848399162703e-05,5.9292163531500767e-06
5.595,3.9823199299208519e-05,3.8159120378792816e-05,3.6020380724874821e-05,3.1109081519755081e-05,2.5624547769579513e-05,1.4967223395538493e-05,5.9345206832344903e-06
5.5975,4.03348368488962e-05,3.830894376934505e-05,3.6215525100721177e-05,3.0669140077228287e-05,2.5383341389862008e-05,1.503291761821139e-05,5.9386437111254151e-06
5.6,4.0904944639701592e-05,3.8438337995077531e-05,3.6341798269035031e-05,3.0151641934003678e-05,2.5074526913843318e-05,1.5064133623062515e-05,5.9416436803050929e-06
5.6025,4.1521177440376368e-05,3.852605097840855e-05,3.6346130283372382e-05,2.9557146051414799e-05,2.4701335734805462e-05,1.5063930448113293e-05,5.9434707927305031e-06
5.605,4.2172339979556025e-05,3.8549565012305117e-05,3.6176797899924118e-05,2.8887579781676455e-05,2.4264932696498705e-05,1.5037997869686595e-05,5.9440369197084168e-06
5.6075,4.2846359388260846e-05,3.8484349750211017e-05,3.5787389060370293e-05,2.8142195031113485e-05,2.3766430073009377e-05,1.4984862776402641e-05,5.9432886264115059e-06
5.61,4.3531923309155722e-05,3.8296511989383114e-05,3.5146684772859102e-05,2.7320983887654162e-05,2.3206594052537638e-05,1.4904002984303082e-05,5.9413835830873865e-06
5.6125,4.4219548898664651e-05,3.795469987335401e-05,3.4223456730566542e-05,2.6426157791422463e-05,2.2586237924864709e-05,1.4788577705212764e-05,5.9383203859483975e-06
5.615,4.4901762935285575e-05,3.7429606747120601e-05,3.3011942509254649e-05,2.5462382435349981e-05,2.1907428822039654e-05,1.4640655593505734e-05,5.9340051335957811e-06
5.6175,4.5571030385069828e-05,3.6697687259581463e-05,3.1538073671798691e-05,2.443761058193841e-05,2.1175604942406525e-05,1.4456648634464299e-05,5.9286500184007375e-06
5.62,4.6222668881710408e-05,3.5746019624647745e-05,2.9856526723891757e-05,2.3363916185623569e-05,2.0399501128106831e-05,1.4240158884452913e-05,5.9222258200331375e-06
5.6225,4.6849798874339705e-05,3.4576512189111669e-05,2.8040812400590392e-05,2.2257311123445428e-05,1.9589900090847374e-05,1.3994407189982707e-05,5.9149222114650297e-06
5.625,4.7448380151212007e-05,3.321033326932431e-05,2.6173231629676511e-05,2.113866538537853e-05,1.8759647701617608e-05,1.3722493643490846e-05,5.9066801847909677e-06
5.6275,4.8017774381706258e-05,3.1694710732430725e-05,2.4335370030068469e-05,2.0032778326586369e-05,1.7922857596658482e-05,1.3428481389388983e-05,5.8977683484382655e-06
5.63,4.8550737144239733e-05,3.0101495874379619e-05,2.2603698698449487e-05,1.8967588141331511e-05,1.7095631115584901e-05,1.3116497512791463e-05,5.8883189821540241e-06
5.6325,4.9045243387798612e-05,2.8529492920150346e-05,2.1040855575987385e-05,1.7973184602131662e-05,1.6294282517129134e-05,1.279097270967489e-05,5.8784180688326218e-06
5.635,4.9494756884387451e-05,2.7095996421234589e-05,1.9705786345910467e-05,1.7080072284991553e-05,1.5535417369894606e-05,1.2457087475133341e-05,5.8681147186906224e-06
5.6375,4.9895296334186948e-05,2.5928424951662326e-05,1.8646062443221828e-05,1.6319116578629577e-05,1.4836192335217912e-05,1.2120237129612074e-05,5.8572103109910454e-06
5.64,5.0240812621633368e-05,2.5148558629418667e-05,1.7900862665306629e-05,1.5715852501522264e-05,1.4213378631810845e-05,1.1785441776814107e-05,5.8460729350945013e-06
5.6425,5.0524165493548525e-05,2.4860109627432277e-05,1.7497420031854874e-05,1.5292459416518797e-05,1.3682834043720392e-05,1.1457390660449677e-05,5.8347243551606395e-06
