Physical Time (s),enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv1,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv2,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv3,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv4,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv5,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv6,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv7
3.72,-2.6804274478665903e-08,-4.3694832519218506e-08,-5.8867775453071874e-08,-7.281866788791598e-08,-8.9732945437874211e-08,-1.2112522572071738e-07,-1.15164767046686e-07
3.7225,-2.7959887086821086e-08,-4.4926387417752986e-08,-6.0002951561406309e-08,-7.3677282743237036e-08,-9.0183377020937793e-08,-1.2080558311205097e-07,-1.1520076165467302e-07
3.725,-2.9186854544689703e-08,-4.6246487440414036e-08,-6.1249764273534785e-08,-7.4675963585931082e-08,-9.0807426692030349e-08,-1.2071063641443967e-07,-1.1545585992422669e-07
3.7275,-3.0478759665777204e-08,-4.7648366917728099e-08,-6.2602293565778249e-08,-7.5811649450649786e-08,-9.1604001723129558e-08,-1.2084226976246678e-07,-1.1593066849671192e-07
3.73,-3.1828844520460695e-08,-4.9124641016209252e-08,-6.4054616574130284e-08,-7.7080109034803787e-08,-9.2569107971621598e-08,-1.2119721771968632e-07,-1.1662096182836046e-07
3.7325,-3.3230637243206474e-08,-5.0668498285901182e-08,-6.5600636088191756e-08,-7.8474546595536015e-08,-9.3695486903805617e-08,-1.2176829458860517e-07,-1.1751911999455374e-07
3.735,-3.4677538087664674e-08,-5.2273061594938105e-08,-6.7232197040362327e-08,-7.9984765188700418e-08,-9.4972112570942407e-08,-1.225453966371125e-07,-1.186145910523999e-07
3.7375,-3.6162980570264797e-08,-5.3930613794158617e-08,-6.8938826319719319e-08,-8.1598895059980088e-08,-9.6387148199647686e-08,-1.2351694091153551e-07,-1.1989578915440723e-07
3.74,-3.7679630987218566e-08,-5.5631528401202873e-08,-7.0708259619279089e-08,-8.3304243477080585e-08,-9.7928267771465754e-08,-1.246712803615197e-07,-1.2135090488667627e-07
3.7425,-3.9218937898083582e-08,-5.7364312317484641e-08,-7.2527399548546547e-08,-8.5087536108741718e-08,-9.9582604938414017e-08,-1.2599543073316825e-07,-1.2296692116625785e-07
3.745,-4.0770437090523077e-08,-5.9115953407768688e-08,-7.4382603487001091e-08,-8.6934361575203652e-08,-1.0133463847114404e-07,-1.2747288200841844e-07,-1.2472706580808825e-07
3.7475,-4.2322254840375045e-08,-6.0872796520982245e-08,-7.6259620824716654e-08,-8.8829872091034225e-08,-1.0316809884001398e-07,-1.2908665572136406e-07,-1.2661432181018198e-07
3.75,-4.3862061045035507e-08,-6.262124959912196e-08,-7.8143885701592303e-08,-9.0758465935642709e-08,-1.0506561967117926e-07,-1.3081708528858737e-07,-1.2860940447682517e-07
3.7525,-4.5377633232628695e-08,-6.434762960926244e-08,-8.0020036239186179e-08,-9.2702860403807315e-08,-1.0700832485389995e-07,-1.3264254971208994e-07,-1.3069072817688577e-07
3.755,-4.6857014573941437e-08,-6.6038197342648834e-08,-8.1871871769566082e-08,-9.4643922851687624e-08,-1.0897465647322733e-07,-1.3453890588906069e-07,-1.3283476036208008e-07
3.7575,-4.8288634291201456e-08,-6.7679377027653374e-08,-8.3682969426510645e-08,-9.6562460259483861e-08,-1.1094319736022113e-07,-1.3648198231978379e-07,-1.3501742046307144e-07
3.76,-4.9660708311990018e-08,-6.9257393771394684e-08,-8.5437425761027636e-08,-9.8440934234754175e-08,-1.1289439821245757e-07,-1.3844933169660104e-07,-1.372164812259894e-07
3.7625,-5.0962433647217199e-08,-7.0759785216828173e-08,-8.7121203441898304e-08,-1.0026418801727023e-07,-1.1481235581838467e-07,-1.4042340005406784e-07,-1.3941487414744022e-07
3.765,-5.2184322054498301e-08,-7.2175534227167011e-08,-8.8721511897216822e-08,-1.020174882382124e-07,-1.1668067665569461e-07,-1.4238473282293155e-07,-1.4159344228082126e-07
3.7675,-5.3318332639521609e-08,-7.3494798126159647e-08,-9.0226219188939596e-08,-1.0368562188826066e-07,-1.1848056706860537e-07,-1.4431127972170638e-07,-1.4373037819328754e-07
3.77,-5.4357874337056805e-08,-7.4708694196703046e-08,-9.1623711685466466e-08,-1.0525389860882213e-07,-1.2019335295704845e-07,-1.4617982266970387e-07,-1.4580286162756261e-07
3.7725,-5.5297121911691867e-08,-7.5808841944823185e-08,-9.2902787125535434e-08,-1.0670860137203879e-07,-1.2180246187046304e-07,-1.4796923891680907e-07,-1.4779109128464753e-07
3.775,-5.6131125232392176e-08,-7.67879050016929e-08,-9.4053598168627651e-08,-1.0803822137763296e-07,-1.2329437346746578e-07,-1.4966080498584697e-07,-1.4967584823815901e-07
3.7775,-5.6856129238034662e-08,-7.7640526785638492e-08,-9.5068796855879773e-08,-1.0923371940419214e-07,-1.2465923373137558e-07,-1.5124120231801832e-07,-1.5144393677712022e-07
3.78,-5.7469295253018484e-08,-7.8362882954757083e-08,-9.5942764778217812e-08,-1.1028694603290707e-07,-1.2588744277322394e-07,-1.5269901960242405e-07,-1.5308392800910211e-07
3.7825,-5.7968939011977269e-08,-7.8952686367882587e-08,-9.6671506402546984e-08,-1.1119120663809592e-07,-1.2696955233489395e-07,-1.5402200736399841e-07,-1.5458389281660481e-07
3.785,-5.8354257217693662e-08,-7.9408610378715374e-08,-9.725187623077e-08,-1.1194035484075733e-07,-1.2789592443693965e-07,-1.5519739311681175e-07,-1.5593143175880803e-07
3.7875,-5.8625036168841647e-08,-7.9729815199754407e-08,-9.7681336386104856e-08,-1.1252907685527106e-07,-1.2865733520452075e-07,-1.5621169791166059e-07,-1.571133456932526e-07
3.79,-5.8781155060825947e-08,-7.9915400860514409e-08,-9.7957603108198214e-08,-1.1295306310843156e-07,-1.2924696845592161e-07,-1.5705289336066364e-07,-1.581176686597412e-07
3.7925,-5.8822045916205251e-08,-7.9963940217318235e-08,-9.8078016398350786e-08,-1.1320835686757161e-07,-1.2965976747605736e-07,-1.5771261817150826e-07,-1.5893642608067967e-07
3.795,-5.874632878875773e-08,-7.9873212598112336e-08,-9.8039288449706158e-08,-1.1329050878854442e-07,-1.2988991390286439e-07,-1.5818190432181574e-07,-1.5956080066121483e-07
3.7975,-5.8552329314075194e-08,-7.9640934327390665e-08,-9.7838456080242295e-08,-1.1319565043123508e-07,-1.2993207735096436e-07,-1.5845310814447814e-07,-1.5998323251351399e-07
3.8,-5.8238504945548091e-08,-7.9265302881997116e-08,-9.7473557743719145e-08,-1.1292103573417236e-07,-1.2978130504808168e-07,-1.5851799993556553e-07,-1.6019543685299172e-07
3.8025,-5.7803893395236123e-08,-7.8745514120169087e-08,-9.6943610401246455e-08,-1.1246431133734723e-07,-1.2943402819761947e-07,-1.5837192248672016e-07,-1.6019274342070142e-07
3.805,-5.7247774961642982e-08,-7.8081255626413272e-08,-9.624778008358918e-08,-1.1182329029409275e-07,-1.2888683619461847e-07,-1.5800759913347892e-07,-1.5996777082051746e-07
3.8075,-5.6570150938537239e-08,-7.7273038308952288e-08,-9.5386091710227522e-08,-1.1099748336930924e-07,-1.2813862535630499e-07,-1.5742075186184609e-07,-1.5951533829995159e-07
3.81,-5.5771853422134421e-08,-7.632213133007508e-08,-9.4359558039129922e-08,-1.0998729856721447e-07,-1.2718867563426804e-07,-1.5660947305803718e-07,-1.5883363493550834e-07
3.8125,-5.4854665808708432e-08,-7.5230642995507042e-08,-9.3170336337007961e-08,-1.0879393318898146e-07,-1.2603604218589988e-07,-1.5557068162482525e-07,-1.5791953701753108e-07
3.815,-5.382094239829533e-08,-7.4001244767113113e-08,-9.1821409430140364e-08,-1.0741931000269911e-07,-1.246803513408926e-07,-1.5430082444485315e-07,-1.5676958090093689e-07
3.8175,-5.2673244667345121e-08,-7.2637001802427948e-08,-9.0316053422634269e-08,-1.0586557820099759e-07,-1.2312218958180695e-07,-1.5279755691263832e-07,-1.553811113773038e-07
3.82,-5.1414785321869557e-08,-7.1141841556816558e-08,-8.8657978743587221e-08,-1.0413569096053536e-07,-1.2136438013010641e-07,-1.5106185564837358e-07,-1.5375494041408943e-07
3.8225,-5.0049591584110188e-08,-6.9520417978217751e-08,-8.6851740114686976e-08,-1.0223495122504413e-07,-1.1941370352650138e-07,-1.4909972285351993e-07,-1.5189684972466645e-07
3.825,-4.8581621357489759e-08,-6.7776974426910002e-08,-8.4902131304568722e-08,-1.0017012889899631e-07,-1.1727865302291821e-07,-1.4691972292268796e-07,-1.4981490846019782e-07
3.8275,-4.7014776981634764e-08,-6.5915888350133996e-08,-8.2814708262221062e-08,-9.7947437970145633e-08,-1.1496536806995154e-07,-1.445283807608054e-07,-1.4751520061625e-07
3.83,-4.5352288162082296e-08,-6.3941433923140908e-08,-8.059484914609571e-08,-9.5572180970023264e-08,-1.1247914123921966e-07,-1.4193144813579019e-07,-1.4500308080323157e-07
3.8325,-4.3597722931213016e-08,-6.1858909917686029e-08,-7.8249262669688493e-08,-9.3051443084127706e-08,-1.0982679706829245e-07,-1.3913635918355401e-07,-1.4228590674333524e-07
3.835,-4.1755847797653733e-08,-5.967518091743879e-08,-7.5786862396768303e-08,-9.0395471521723867e-08,-1.0701852220255747e-07,-1.3615407119557253e-07,-1.3937482056423014e-07
3.8375,-3.9832152856677672e-08,-5.739765106375973e-08,-7.3217287664704111e-08,-8.7616073464223549e-08,-1.0406699713265528e-07,-1.3299866323904875e-07,-1.3628410728593799e-07
3.84,-3.7833000135746194e-08,-5.5034168762307731e-08,-7.0549869182599135e-08,-8.472430305317944e-08,-1.0098519526023506e-07,-1.2968377502142868e-07,-1.3302725434593544e-07
3.8425,-3.5764131894322903e-08,-5.2591392054843203e-08,-6.7791620815834765e-08,-8.1727574953288273e-08,-9.7783206699562912e-08,-1.2622141146749105e-07,-1.2961634082154141e-07
3.845,-3.3631427594192334e-08,-5.0076170315731504e-08,-6.4950023345949418e-08,-7.8634198022141459e-08,-9.4471380833856292e-08,-1.2262414593295504e-07,-1.2606452081408701e-07
3.8475,-3.1440507367745053e-08,-4.7495389219574741e-08,-6.2033224438349902e-08,-7.545291141863975e-08,-9.1058978103578466e-08,-1.1890310874344508e-07,-1.2238295049814695e-07
3.85,-2.9196843661306071e-08,-4.4855968351126316e-08,-5.9049996924496104e-08,-7.2194347942288505e-08,-8.7557036993922403e-08,-1.1507105608646049e-07,-1.1858447192001867e-07
3.8525,-2.6906317681744908e-08,-4.2165310390188857e-08,-5.6009738574703781e-08,-6.8870178960449803e-08,-8.3977686051600213e-08,-1.111418123768866e-07,-1.1468307875360367e-07
3.855,-2.4574961775161101e-08,-3.9430829776719531e-08,-5.2921727780662163e-08,-6.5491949723864618e-08,-8.0334047474495332e-08,-1.071296015325233e-07,-1.1069308501199432e-07
3.8575,-2.2208739657558159e-08,-3.6659693368607579e-08,-4.9794682664675338e-08,-6.2069874557558067e-08,-7.6638102132207497e-08,-1.0304951431751416e-07,-1.0662980688971018e-07
3.86,-1.9814803517119559e-08,-3.3860408031043656e-08,-4.6638429792893935e-08,-5.8614701327838993e-08,-7.2903137014955487e-08,-9.8919096873696107e-08,-1.0251106280939064e-07
3.8625,-1.7400313983900059e-08,-3.1041495895279979e-08,-4.3462544704209458e-08,-5.5137073072845693e-08,-6.9142642382865917e-08,-9.4756491492510403e-08,-9.8354933218912785e-08
3.865,-1.4973729940792164e-08,-2.8213120853629075e-08,-4.0278718293192271e-08,-5.1650671667159798e-08,-6.5372742856175466e-08,-9.058093870500128e-08,-9.4180924612707586e-08
3.8675,-1.2544763560303055e-08,-2.5386873051230214e-08,-3.7100961661746151e-08,-4.8173175915554416e-08,-6.1613390559455278e-08,-8.6416245216173091e-08,-9.0013167393230715e-08
3.87,-1.0124395942453203e-08,-2.2575812369410394e-08,-3.3945320149944386e-08,-4.4724215585319324e-08,-5.788669247134026e-08,-8.2287634059614693e-08,-8.5877151577217551e-08
3.8725,-7.7246815909284351e-09,-1.9794324655798834e-08,-3.0828920660588223e-08,-4.1323474078163305e-08,-5.4215385582936273e-08,-7.8222377575230307e-08,-8.1800552894646319e-08
3.875,-5.3583655618998631e-09,-1.7057509729215249e-08,-2.7768806934433416e-08,-3.7988733750885213e-08,-5.0619249439243124e-08,-7.4244695920072644e-08,-7.7808235137108121e-08
3.8775,-3.0403833518997262e-09,-1.4382962815055597e-08,-2.478432612402712e-08,-3.4739649450924034e-08,-4.7119186837747123e-08,-7.0380734944935333e-08,-7.3927035733158015e-08
3.88,-7.8620527694630972e-10,-1.1788802220848624e-08,-2.1895691839720092e-08,-3.1598391569699827e-08,-4.3739236176916716e-08,-6.6659018307123771e-08,-7.0185931721153864e-08
3.8825,1.3870132380873679e-09,-9.295253811241414e-09,-1.9126037202441547e-08,-2.8591757865837209e-08,-4.0509250707375163e-08,-6.3113290438784968e-08,-6.6619342956902377e-08
3.885,3.4611969026800936e-09,-6.9231763892468689e-09,-1.6499053416361062e-08,-2.5747587179182049e-08,-3.7460836232506039e-08,-5.9779170094564694e-08,-6.3263529076221016e-08
3.8875,5.4184793298933096e-09,-4.6924456734665851e-09,-1.403658470461315e-08,-2.3090345390331474e-08,-3.4621492349049745e-08,-5.6688040814015786e-08,-6.0150572695263109e-08
3.89,7.2413132111770885e-09,-2.622273317858083e-09,-1.1759530780154488e-08,-2.0642668839999058e-08,-3.2016402527198755e-08,-5.3869610955681724e-08,-5.7310939137785705e-08
3.8925,8.9142578298383923e-09,-7.3006754479483508e-10,-9.6876475104900851e-09,-1.8425918952855651e-08,-2.9668879890368612e-08,-5.1350928962243197e-08,-5.4772281944711049e-08
3.895,1.0423150304590978e-08,9.6739232761737588e-10,-7.8407097091187553e-09,-1.6461771810827154e-08,-2.7602646499953195e-08,-4.9159387602059582e-08,-5.2562578761192984e-08
3.8975,1.1755201107731941e-08,2.4544722788284082e-09,-6.2370481900357165e-09,-1.4770136497289441e-08,-2.5838733906961072e-08,-4.7319340225307962e-08,-5.0706942352126294e-08
3.9,1.2898057231327733e-08,3.7163273247414272e-09,-4.8934275606559749e-09,-1.3369789340006032e-08,-2.4397630484141e-08,-4.5854478762963658e-08,-4.9229699807064644e-08
3.9025,1.384097129491878e-08,4.7405357799742057e-09,-3.8233032943107043e-09,-1.2275787300200797e-08,-2.3295832297952056e-08,-4.4784128391875724e-08,-4.8151072498573918e-08
3.905,1.4574066607610995e-08,5.5163094217275802e-09,-3.038059256812243e-09,-1.1501225829407064e-08,-2.2549122917571824e-08,-4.412705704156708e-08,-4.749057609055372e-08
3.9075,1.5089333671631913e-08,6.0352993842341628e-09,-2.5464752940848606e-09,-1.105604523927782e-08,-2.2169416803542386e-08,-4.3897999396377416e-08,-4.7263797554493281e-08
3.91,1.5380874020310993e-08,6.2916461168702351e-09,-2.3547874029556738e-09,-1.0947329486327693e-08,-2.2164812271509595e-08,-4.4107060034853373e-08,-4.7481563216301785e-08
3.9125,1.5444877477823959e-08,6.2818780509539291e-09,-2.4663495101659084e-09,-1.117821896733699e-08,-2.2538333167189272e-08,-4.4757111289168062e-08,-4.8147277018483503e-08
3.915,1.5279105969185972e-08,6.0040061480719014e-09,-2.8826695941127345e-09,-1.1749471432916621e-08,-2.3290447662073502e-08,-4.584950616187223e-08,-4.926294327462951e-08
3.9175,1.4882449220881723e-08,5.4570229363655889e-09,-3.603870331268493e-09,-1.265976860159487e-08,-2.4419294968272865e-08,-4.7382804723572276e-08,-5.0827680163825583e-08
3.92,1.4254993017377608e-08,4.641452289108035e-09,-4.6277557937679866e-09,-1.3904998026640955e-08,-2.5919716667415315e-08,-4.9351212599664814e-08,-5.2836257088542687e-08
3.9225,1.3397747065583657e-08,3.5592152537821301e-09,-5.9506606031279231e-09,-1.548019681967638e-08,-2.7785521270194055e-08,-5.1746958208086349e-08,-5.5281196496652713e-08
3.925,1.2314260962930615e-08,2.2150958203991055e-09,-7.5663446513661032e-09,-1.7377776342781594e-08,-3.0007614869595565e-08,-5.4559257758755496e-08,-5.8152163965509847e-08
3.9275,1.1009810929155541e-08,6.1563271031319927e-10,-9.4673271079787639e-09,-1.9588850957220098e-08,-3.2574682809277946e-08,-5.7773777310654287e-08,-6.143523261627837e-08
3.93,9.4914390352658823e-09,-1.2306923043215513e-09,-1.1643967619120532e-08,-2.2101749982775451e-08,-3.5472335739399438e-08,-6.1372994915317892e-08,-6.5113119342179874e-08
3.9325,7.7677656168478975e-09,-3.3136633443466773e-09,-1.4084749011183088e-08,-2.4902922199863045e-08,-3.8684506731642191e-08,-6.5336613646525886e-08,-6.9165658830724032e-08
3.935,5.8483227748843308e-09,-5.6220700214125378e-09,-1.6776767980550093e-08,-2.7977692513975872e-08,-4.2194657997907304e-08,-6.9644206966409593e-08,-7.3572394979467917e-08
3.9375,3.7437496138707037e-09,-8.1432838163163229e-09,-1.9704927167920222e-08,-3.1308882380285634e-08,-4.5983799493047326e-08,-7.4273221684088267e-08,-7.8310780723772225e-08
3.94,1.4661902305525371e-09,-1.0862683308667075e-08,-2.2851713600837828e-08,-3.4876444280706193e-08,-5.00287980288215e-08,-7.919605831794397e-08,-8.3353079503251736e-08
3.9425,-9.7073617977569658e-10,-1.3763721991375389e-08,-2.6197426580242642e-08,-3.8658059330046047e-08,-5.4304415528925017e-08,-8.4382888262397227e-08,-8.8669528183319947e-08
3.945,-3.55170261595535e-09,-1.6828082052984505e-08,-2.9721171331488253e-08,-4.2630650813462802e-08,-5.8785450885337906e-08,-8.9802639183945871e-08,-9.4228628915295852e-08
3.9475,-6.2600426446750089e-09,-2.003624923493479e-08,-3.3401083529971891e-08,-4.6770100048047276e-08,-6.3445846598213811e-08,-9.5423931671090925e-08,-9.9998902252345762e-08
3.95,-9.0785929148141553e-09,-2.3368289143794928e-08,-3.7214699661125818e-08,-5.105153534944564e-08,-6.8257981589924486e-08,-1.0121316597652291e-07,-1.0594613660181457e-07
3.9525,-1.1988756250225003e-08,-2.6802650377135027e-08,-4.1137839067866873e-08,-5.5447881737339163e-08,-7.3191242209768597e-08,-1.0713431766967355e-07,-1.1203370792467829e-07
3.955,-1.497190278585296e-08,-3.0317620095574068e-08,-4.5145976059992662e-08,-5.9931656047782141e-08,-7.8213997894924432e-08,-1.1315051297369223e-07,-1.1822430128001085e-07
3.9575,-1.8009086637045847e-08,-3.3891042775136806e-08,-4.921403265123429e-08,-6.4475103463659843e-08,-8.3294588840614707e-08,-1.1922368001621731e-07,-1.2447915307804229e-07
3.96,-2.1081798117884955e-08,-3.7501342319482136e-08,-5.3317730808717671e-08,-6.9051534452883535e-08,-8.8404029797529034e-08,-1.2531999245616804e-07,-1.3076413360610888e-07
3.9625,-2.4171342972255296e-08,-4.1126916206429699e-08,-5.743268326553889e-08,-7.3633733944551831e-08,-9.3512759558719632e-08,-1.314039036146228e-07,-1.3704322786800047e-07
3.965,-2.7260104215782537e-08,-4.4747527338202808e-08,-6.1535640855324096e-08,-7.8194885363749895e-08,-9.8590731581906833e-08,-1.3743987936691099e-07,-1.4328041642541496e-07
3.9675,-3.0330994500019054e-08,-4.8343437101606673e-08,-6.5603963914036292e-08,-8.2709350550393303e-08,-1.0360902733040829e-07,-1.4339404653774022e-07,-1.4944136277481641e-07
3.97,-3.3367537638107003e-08,-5.1895491601539185e-08,-6.9616263559721563e-08,-8.7153396468619105e-08,-1.0854073324541151e-07,-1.4923457996614167e-07,-1.554933936249228e-07
3.9725,-3.6355012608564427e-08,-5.5386593252148034e-08,-7.3553971101692882e-08,-9.1507078174171777e-08,-1.1336344020241782e-07,-1.549337517050505e-07,-1.6140812575373739e-07
3.975,-3.9279425731827431e-08,-5.880045611084613e-08,-7.7398884978659941e-08,-9.5750704212144556e-08,-1.1805455117535593e-07,-1.6046402793542705e-07,-1.6715767581748005e-07
3.9775,-4.212844595889166e-08,-6.2122647932949044e-08,-8.1134462855452599e-08,-9.9865665110700488e-08,-1.2259313896302695e-07,-1.6579911925217806e-07,-1.727150006000182e-07
3.98,-4.4890134348989846e-08,-6.5339341692138752e-08,-8.4745142674465199e-08,-1.0383447948536645e-07,-1.269602904283541e-07,-1.7091533925090207e-07,-1.7805586377847232e-07
3.9825,-4.7553217300981467e-08,-6.8437618151350584e-08,-8.821661946949895e-08,-1.0764097017754913e-07,-1.3113734488928448e-07,-1.7579039510590357e-07,-1.8315723655391975e-07
3.985,-5.0106760749267825e-08,-7.1405067913320993e-08,-9.1535405566092731e-08,-1.112702888627344e-07,-1.3510736723089774e-07,-1.8040380755614804e-07,-1.8799772457067886e-07
3.9875,-5.2541005164864533e-08,-7.4230681902290405e-08,-9.4689437707977089e-08,-1.1470930965068358e-07,-1.3885550826757164e-07,-1.8473775947398854e-07,-1.9255840048740623e-07
3.99,-5.4846510941165516e-08,-7.6903881404818661e-08,-9.7667428809367828e-08,-1.1794589332623555e-07,-1.4236751922707296e-07,-1.8877454414295236e-07,-1.9682032789696189e-07
3.9925,-5.7015758851790779e-08,-7.9416287829711054e-08,-1.0046042029154321e-07,-1.20970266147396e-07,-1.4563254527510914e-07,-1.9249955479783699e-07,-2.0076768670648767e-07
3.995,-5.9042018326573962e-08,-8.1760408669878769e-08,-1.0306033400074382e-07,-1.2377360616052514e-07,-1.4864095706184435e-07,-1.9589987962067682e-07,-2.0438636533305808e-07
3.9975,-6.091955682414205e-08,-8.3929516696701648e-08,-1.0545939012845759e-07,-1.2634766296368059e-07,-1.5138426875162109e-07,-1.9896490705324827e-07,-2.0766471205810078e-07
4.0,-6.2643197921113483e-08,-8.5916913254719195e-08,-1.0764897201501616e-07,-1.2868273714068107e-07,-1.538526944309612e-07,-2.0168371695628145e-07,-2.1059076852236587e-07
4.0025,-6.4207924504951747e-08,-8.7715734237005447e-08,-1.0962046670154507e-07,-1.3076951461219749e-07,-1.5603688285920929e-07,-2.0404656354984488e-07,-2.1315363669998327e-07
