Physical Time (s),ev_bot Monitor (kg-m/s^3): bot_cv1,ev_bot Monitor (kg-m/s^3): bot_cv2,ev_bot Monitor (kg-m/s^3): bot_cv3,ev_bot Monitor (kg-m/s^3): bot_cv4,ev_bot Monitor (kg-m/s^3): bot_cv5,ev_bot Monitor (kg-m/s^3): bot_cv6,ev_bot Monitor (kg-m/s^3): bot_cv7
1.4825,1.259435229718722e-09,1.3035434035155952e-09,1.2918080981898955e-09,1.084813464071559e-09,6.7786911688616912e-10,2.8786359610201123e-10,2.5387471447102243e-10
1.485,1.2577957314184337e-09,1.3021954247361378e-09,1.2909926416614145e-09,1.0870237708269317e-09,6.7983988198047355e-10,2.8655132153347219e-10,2.5178650399763211e-10
1.4875,1.2561599097893371e-09,1.3008578130568653e-09,1.2901793399390057e-09,1.089285595187022e-09,6.8198292281764056e-10,2.8546265484713713e-10,2.4991978138374739e-10
1.49,1.2545348141579972e-09,1.2995383529588941e-09,1.2893759355272118e-09,1.0916056798167922e-09,6.8430907066177932e-10,2.8461321369035064e-10,2.4829111534201797e-10
1.4925,1.2529276571587178e-09,1.2982449965269325e-09,1.2885903311635408e-09,1.093993290420651e-09,6.8683095042881641e-10,2.8401964103773041e-10,2.4691796661586397e-10
1.495,1.2513462822575095e-09,1.2969864172308242e-09,1.2878310869594272e-09,1.0964553624201892e-09,6.8955945715070516e-10,2.8369621292624947e-10,2.4581533160676604e-10
1.4975,1.2497987901134012e-09,1.2957714878822067e-09,1.2871069473317639e-09,1.0989987663515317e-09,6.9250365599631122e-10,2.8365486010299752e-10,2.4499570212297244e-10
1.5,1.2482920573716687e-09,1.2946075442686543e-09,1.2864250134354128e-09,1.1016286419215075e-09,6.9566940411284525e-10,2.8390292504993475e-10,2.4446682888285456e-10
1.5025,1.2468309850467163e-09,1.2934997161101535e-09,1.2857900507396969e-09,1.1043464990936964e-09,6.9905750270912703e-10,2.8444107117142931e-10,2.4422967575782896e-10
1.505,1.2454187680508253e-09,1.2924514400666776e-09,1.2852052187400978e-09,1.1071516605181528e-09,7.0266551778148124e-10,2.8526569540428405e-10,2.4428072911859879e-10
1.5075,1.244056776239157e-09,1.2914640814434796e-09,1.2846715863053075e-09,1.1100409816298372e-09,7.0648773736311775e-10,2.8636895627307616e-10,2.446120584651543e-10
1.51,1.2427439148742966e-09,1.2905361988177815e-09,1.2841873143683188e-09,1.1130072071131778e-09,7.1051270706582042e-10,2.8773588147884087e-10,2.4520841550266618e-10
1.5125,1.2414774452747716e-09,1.2896645612012045e-09,1.2837487407492474e-09,1.1160412214455757e-09,7.1472564008888809e-10,2.8934654726781931e-10,2.4604937403604342e-10
1.515,1.2402541006066187e-09,1.2888452996491142e-09,1.2833515851407653e-09,1.1191322174128667e-09,7.1910923248132377e-10,2.9117765619673887e-10,2.4711097393726367e-10
1.5175,1.2390699238719071e-09,1.2880738144706055e-09,1.2829908637297957e-09,1.1222685584299095e-09,7.2364452731124943e-10,2.9320279450136118e-10,2.4836590381654474e-10
1.52,1.2379196437406014e-09,1.2873439938939569e-09,1.282660102717205e-09,1.1254362336521839e-09,7.2830819894863978e-10,2.9538968231727346e-10,2.4978079198976223e-10
1.5225,1.2367960964659175e-09,1.2866475234443443e-09,1.2823506597853386e-09,1.1286193668610649e-09,7.330746638926824e-10,2.9770300158332093e-10,2.5131906980195302e-10
1.525,1.2356903811150359e-09,1.2859740938500322e-09,1.2820519529903685e-09,1.1318002224581724e-09,7.3791645440555854e-10,3.0010498426035227e-10,2.5294149843264765e-10
1.5275,1.234592430518732e-09,1.2853121384846254e-09,1.2817522473549241e-09,1.1349603812277796e-09,7.4280517725637392e-10,3.0255632452499226e-10,2.5460718425381193e-10
1.53,1.2334913508579512e-09,1.2846491899337548e-09,1.2814388953462376e-09,1.1380801591086585e-09,7.4771039776954307e-10,3.0501503979932979e-10,2.5627241122590686e-10
1.5325,1.2323744726887231e-09,1.2839706685886143e-09,1.2810971564295624e-09,1.1411370995618258e-09,7.5259794435026308e-10,3.074349858930238e-10,2.5788921984487289e-10
1.535,1.2312269718135774e-09,1.2832596738385518e-09,1.2807100332245311e-09,1.1441071320509835e-09,7.5743141484352114e-10,3.0976738581281796e-10,2.5940703194027273e-10
1.5375,1.2300322222360565e-09,1.2824972273108887e-09,1.2802584683370955e-09,1.1469645314630154e-09,7.621732966524322e-10,3.1196198966771638e-10,2.6077374212547867e-10
1.54,1.2287726328477393e-09,1.281663330459388e-09,1.2797224879298706e-09,1.149683433118245e-09,7.6678728358689096e-10,3.1397040586604605e-10,2.6193914595886719e-10
1.5425,1.2274302129899478e-09,1.2807377079371544e-09,1.2790819131954818e-09,1.1522383116130345e-09,7.7123828685121432e-10,3.1574610528884009e-10,2.6285493528731823e-10
1.545,1.2259878541332939e-09,1.2797010541531803e-09,1.2783175903482677e-09,1.1546052782141972e-09,7.7549240698246349e-10,3.1724442259124426e-10,2.6347469127101712e-10
1.5475,1.2244288293378155e-09,1.2785342499387407e-09,1.2774105881356914e-09,1.1567618256233697e-09,7.7951862110021056e-10,3.1842430908014186e-10,2.6375574796300882e-10
1.55,1.2227369729542123e-09,1.2772187964529092e-09,1.2763426346381991e-09,1.1586865634510925e-09,7.8328807942236181e-10,3.1924821738755542e-10,2.6365903079559588e-10
1.5525,1.220897783513272e-09,1.2757381988034589e-09,1.2750975058446834e-09,1.1603603710525939e-09,7.86774532764712e-10,3.1968218694849692e-10,2.6314921994544093e-10
1.555,1.2188999495036362e-09,1.274079574341347e-09,1.273662647287118e-09,1.1617686691345382e-09,7.8995752569546075e-10,3.196989686893499e-10,2.6219797151591191e-10
1.5575,1.2167356971924365e-09,1.2722338361182132e-09,1.2720293486171848e-09,1.1629022921597802e-09,7.9282397882784113e-10,3.192798759553472e-10,2.607856433199991e-10
1.56,1.2144003875082011e-09,1.2701952111213802e-09,1.2701922177988615e-09,1.1637561011716822e-09,7.9536678277544691e-10,3.1841405444895286e-10,2.5890063466549689e-10
1.5625,1.2118927221974013e-09,1.2679616001912137e-09,1.2681495911940855e-09,1.1643283358698699e-09,7.975834012333144e-10,3.1709710028154186e-10,2.5653805534525355e-10
1.565,1.2092138110445807e-09,1.2655335266526549e-09,1.2659024790314168e-09,1.1646223970023496e-09,7.9947771940669322e-10,3.1533289712891325e-10,2.5370148486421433e-10
1.5675,1.2063667188691007e-09,1.2629137166512889e-09,1.2634540698112448e-09,1.1646439139309048e-09,8.010582570199793e-10,3.1313150796853069e-10,2.5040094571067724e-10
1.57,1.2033565617559409e-09,1.2601073400594814e-09,1.2608099916949614e-09,1.1644010028333111e-09,8.0233752608781693e-10,3.1050913955038607e-10,2.4665285792186928e-10
1.5725,1.2001914454200796e-09,1.2571232356131316e-09,1.2579796369137338e-09,1.163906671892732e-09,8.0333300115128578e-10,3.0748844136900937e-10,2.4248033337319394e-10
1.575,1.1968828345348749e-09,1.2539740187223766e-09,1.2549761969681154e-09,1.1631769156669286e-09,8.0406621571746719e-10,3.0409700138620756e-10,2.3791169477901028e-10
1.5775,1.1934445398101489e-09,1.250674741503802e-09,1.2518152527046917e-09,1.1622307325315279e-09,8.0456240417018815e-10,3.0036797511003368e-10,2.3298109125247765e-10
1.58,1.1898927441507496e-09,1.2472431595806514e-09,1.2485151187404487e-09,1.1610906696014433e-09,8.0485108192774961e-10,2.9633933392529889e-10,2.2772774753272073e-10
1.5825,1.1862469639100944e-09,1.2437009806549084e-09,1.2450981287543768e-09,1.1597837291492906e-09,8.0496743543272052e-10,2.9205538879121829e-10,2.2219735606608984e-10
1.585,1.1825307144406481e-09,1.2400742039954914e-09,1.2415909110076342e-09,1.1583414058672802e-09,8.0495312798119383e-10,2.8756850916245218e-10,2.16443755716143e-10
1.5875,1.1787698630448655e-09,1.2363910411263778e-09,1.2380223034843626e-09,1.1567975948500447e-09,8.0485244022265353e-10,2.8293448767397941e-10,2.1052430124365916e-10
1.59,1.1749918512310425e-09,1.232681533334122e-09,1.2344229528673218e-09,1.1551875871718615e-09,8.0471123204797378e-10,2.7821144783521877e-10,2.0449871960669976e-10
1.5925,1.1712267074261813e-09,1.2289788720423054e-09,1.230826675458198e-09,1.1535490606337826e-09,8.045771140691323e-10,2.7345973384560676e-10,1.9842893869159398e-10
1.595,1.167505906141238e-09,1.2253178964745831e-09,1.2272689351208295e-09,1.1519208682946392e-09,8.0449787980814376e-10,2.6873994325231409e-10,1.9237715431384867e-10
1.5975,1.1638605941048318e-09,1.2217329851033575e-09,1.2237847371041998e-09,1.1503418140045403e-09,8.0452112602850694e-10,2.6411174131236374e-10,1.864046120768718e-10
1.6,1.1603210624440134e-09,1.2182577143866734e-09,1.2204082840797242e-09,1.1488497737102711e-09,8.0469377024324619e-10,2.5963361813128263e-10,1.8057132080622421e-10
1.6025,1.1569160252296981e-09,1.2149238771124042e-09,1.2171719792450899e-09,1.1474806046423349e-09,8.0506171705831343e-10,2.5536344927635645e-10,1.7493663049551355e-10
1.605,1.1536722566308881e-09,1.2117610985681087e-09,1.2141060241559311e-09,1.1462678092136626e-09,8.0566857042460609e-10,2.5135737169635338e-10,1.6955809035798015e-10
1.6075,1.1506145464131087e-09,1.2087967301662357e-09,1.2112382968795295e-09,1.1452415077760775e-09,8.0655264702335654e-10,2.4766582625302327e-10,1.6448746656831097e-10
1.61,1.1477654958151875e-09,1.2060558532036267e-09,1.2085943999835158e-09,1.1444287532241391e-09,8.0774751704527874e-10,2.443347709516265e-10,1.5977189891235628e-10
1.6125,1.1451458045239422e-09,1.2035615361002069e-09,1.2061978881135517e-09,1.1438537101470768e-09,8.0928189992946373e-10,2.4140233167129532e-10,1.5545056651531118e-10
1.615,1.142773095220625e-09,1.2013332464393543e-09,1.2040686768046413e-09,1.1435368481591147e-09,8.1117948443457693e-10,2.3889975220219405e-10,1.515556774787101e-10
1.6175,1.1406607131499295e-09,1.1993856605551888e-09,1.2022218409851435e-09,1.1434928335400048e-09,8.1345650369772432e-10,2.3684917584540403e-10,1.4811017182968521e-10
1.62,1.1388180194127519e-09,1.197729142596562e-09,1.2006680966669375e-09,1.1437315962889566e-09,8.1612391687528787e-10,2.3526642693193704e-10,1.4513046340609389e-10
1.6225,1.1372507106880342e-09,1.196369965758644e-09,1.1994140164308637e-09,1.1442590646953562e-09,8.1918767625699082e-10,2.3416088864652984e-10,1.4262625780177708e-10
1.625,1.1359602736592562e-09,1.1953096862961044e-09,1.1984613945070489e-09,1.1450751139494823e-09,8.226459896223732e-10,2.335328371654623e-10,1.4059789374691189e-10
1.6275,1.1349442005009446e-09,1.194545398112374e-09,1.1978075086510517e-09,1.1461756166394557e-09,8.2649161121125168e-10,2.3337566281325282e-10,1.3903858868569799e-10
1.63,1.1341954104004552e-09,1.1940691333958012e-09,1.1974445223309997e-09,1.1475499224032985e-09,8.3070933103545831e-10,2.3367334043927806e-10,1.3793196968576819e-10
1.6325,1.1337029230164772e-09,1.193868784491019e-09,1.1973604054533131e-09,1.1491831754967738e-09,8.3527873275667841e-10,2.3440308065628655e-10,1.3725472829149597e-10
1.635,1.1334530851274783e-09,1.1939293958411074e-09,1.1975402506939963e-09,1.1510580291893864e-09,8.4017562078509544e-10,2.3553683543611388e-10,1.3697816881470622e-10
1.6375,1.1334295081764671e-09,1.1942327657714416e-09,1.1979658346178007e-09,1.1531538656317673e-09,8.4537255142464752e-10,2.3704219268055971e-10,1.3706907946106294e-10
1.64,1.133612139927436e-09,1.1947561805825015e-09,1.1986142625369038e-09,1.1554449379102957e-09,8.5083636415110855e-10,2.3888011436939255e-10,1.3748748066216516e-10
1.6425,1.1339773373685188e-09,1.1954729574658436e-09,1.1994586030838607e-09,1.1579013196035075e-09,8.5652848326501504e-10,2.4100554191889644e-10,1.3818728657086429e-10
1.645,1.1344994828691189e-09,1.1963545472320027e-09,1.2004700475319837e-09,1.1604913869920458e-09,8.6240719911491205e-10,2.4336819358852204e-10,1.3911704627882102e-10
1.6475,1.1351512897189181e-09,1.1973705574772331e-09,1.2016178583198729e-09,1.1631814397121694e-09,8.6842813703418988e-10,2.4591436421070151e-10,1.4022177647679792e-10
1.65,1.1359040509996108e-09,1.1984891187846949e-09,1.2028697832842721e-09,1.1659366842960602e-09,8.7454601629830968e-10,2.485889358958645e-10,1.4144501915172805e-10
1.6525,1.1367278166492713e-09,1.1996768125415683e-09,1.2041919383438121e-09,1.168721469544737e-09,8.807154936082307e-10,2.5133612968854666e-10,1.4272953648379956e-10
1.655,1.1375921336336009e-09,1.2008997161521136e-09,1.2055499149232279e-09,1.1715001048228763e-09,8.8689290877218538e-10,2.5410215525574767e-10,1.4402000809395845e-10
1.6575,1.1384668505304946e-09,1.2021244464874676e-09,1.2069098350039435e-09,1.1742375616764138e-09,8.930357265625499e-10,2.5683491719740748e-10,1.4526278847682424e-10
1.66,1.1393228966422285e-09,1.2033186956195151e-09,1.2082388071472774e-09,1.1768997294832187e-09,8.9910176308024804e-10,2.5948339554749114e-10,1.4640524042175748e-10
1.6625,1.1401324335428095e-09,1.2044513054413156e-09,1.2095050188016784e-09,1.1794536728367077e-09,9.050493422588903e-10,2.6199661569185163e-10,1.4739475124315455e-10
1.665,1.1408689409763147e-09,1.2054925270513425e-09,1.2106780387326819e-09,1.181868089456638e-09,9.1083866348897923e-10,2.6432523792878333e-10,1.4818040180133749e-10
1.6675,1.1415076234040613e-09,1.2064145603239345e-09,1.2117294040253009e-09,1.1841146768200852e-09,9.164347371007628e-10,2.664248176278509e-10,1.4871616516136873e-10
1.67,1.1420262852345079e-09,1.2071928625055929e-09,1.2126339961100634e-09,1.1861690023223424e-09,9.2180857742087828e-10,2.6825752869845656e-10,1.4896266803599072e-10
1.6725,1.1424059544025409e-09,1.2078065629817869e-09,1.2133704046466026e-09,1.1880097610875403e-09,9.2693400953130892e-10,2.6978967975202736e-10,1.4888471272645854e-10
1.675,1.1426305717997641e-09,1.2082381314392813e-09,1.2139206306303122e-09,1.1896197991400808e-09,9.317901622628134e-10,2.7099459845356447e-10,1.4845410644467882e-10
1.6775,1.1426872163451752e-09,1.2084736318970305e-09,1.2142703602237285e-09,1.190986150741083e-09,9.3636194987953775e-10,2.7185254010233547e-10,1.4764967305925324e-10
1.68,1.1425658996672344e-09,1.2085022418424081e-09,1.2144084212696283e-09,1.1920991091122838e-09,9.4063884871887985e-10,2.723498856306363e-10,1.4645654094433464e-10
1.6825,1.1422593921787533e-09,1.2083162930064229e-09,1.2143268493210356e-09,1.1929521048302883e-09,9.4461439984734554e-10,2.7247876079913064e-10,1.4486573084857723e-10
1.685,1.1417634279591188e-09,1.207911415549439e-09,1.2140210361721146e-09,1.1935421192004864e-09,9.4828638532382029e-10,2.7223805777874908e-10,1.4287527078199923e-10
1.6875,1.1410764973111449e-09,1.2072866229327239e-09,1.2134899201858478e-09,1.1938697653723105e-09,9.5165630255431787e-10,2.716306772545511e-10,1.4048742950338943e-10
1.69,1.1402009837642902e-09,1.2064455274609028e-09,1.2127371757115437e-09,1.1939404636182581e-09,9.5473156111331871e-10,2.7066641048049163e-10,1.377115526339811e-10
1.6925,1.1391428309713374e-09,1.205395460094889e-09,1.2117702506694852e-09,1.1937634903477197e-09,9.5752410141524304e-10,2.6936072779844301e-10,1.3456290910929723e-10
1.695,1.1379106093966974e-09,1.2041464498547896e-09,1.2105993356247178e-09,1.1933508347756572e-09,9.6004874542595904e-10,2.6773355455459951e-10,1.3106146978166143e-10
1.6975,1.1365151632162042e-09,1.2027111756012265e-09,1.2092373694643384e-09,1.1927173145697049e-09,9.6232515142945147e-10,2.6581218420623464e-10,1.2723478176603741e-10
1.7,1.1349705687123353e-09,1.201106125696909e-09,1.2077012304092197e-09,1.1918815548071697e-09,9.6437706362748939e-10,2.6362999387291836e-10,1.2311679889244124e-10
1.7025,1.1332933656354337e-09,1.1993504698047827e-09,1.206010586778397e-09,1.190865232395791e-09,9.662309593320372e-10,2.6122370976144715e-10,1.1874515515566263e-10
1.705,1.131501162766412e-09,1.1974644181399187e-09,1.2041862073632605e-09,1.1896910083030805e-09,9.6791521206481679e-10,2.586325136598273e-10,1.1416024556010085e-10
1.7075,1.1296119823496058e-09,1.1954686853024167e-09,1.2022493747444393e-09,1.1883816062151358e-09,9.6945804825974504e-10,2.558968896398674e-10,1.0940411811258664e-10
1.71,1.1276441281347131e-09,1.1933844000340774e-09,1.2002218309983895e-09,1.1869602762985951e-09,9.7088843856732176e-10,2.5306006855083587e-10,1.0452183918741261e-10
1.7125,1.1256172093859547e-09,1.1912342156448134e-09,1.198126899895831e-09,1.1854518240133926e-09,9.7223454739729881e-10,2.5016232474254894e-10,9.9555506179703017e-11
1.715,1.1235496690302475e-09,1.1890401138127157e-09,1.1959875616464455e-09,1.1838808913398306e-09,9.7353063051151563e-10,2.4725767645757177e-10,9.4561728448632052e-11
1.7175,1.1214608289069695e-09,1.1868253660772299e-09,1.1938280730215027e-09,1.1822727941009385e-09,9.7480819442988829e-10,2.4439345358004915e-10,8.9590654295527309e-11
1.72,1.1193699229810612e-09,1.1846118861601309e-09,1.191670814627075e-09,1.1806501207065483e-09,9.7608925485571466e-10,2.4160057929631846e-10,8.467555410449397e-11
1.7225,1.1172910795460855e-09,1.1824146161634823e-09,1.1895308909813774e-09,1.1790284298851543e-09,9.7738827719446564e-10,2.3890218273915345e-10,7.9841479067827608e-11
1.725,1.1152333740945149e-09,1.1802435202749327e-09,1.1874188184022921e-09,1.1774194203481084e-09,9.7872104124532288e-10,2.3632632719050332e-10,7.5118584558234732e-11
1.7275,1.1132057648057277e-09,1.1781098109148466e-09,1.1853467555325564e-09,1.1758365199511378e-09,9.8010836248091274e-10,2.3390827686926269e-10,7.0544788393643874e-11
1.73,1.1112180540373664e-09,1.1760263117490029e-09,1.1833284535173939e-09,1.1742943386198746e-09,9.8157403808506174e-10,2.3168995116201302e-10,6.6165200147136727e-11
1.7325,1.1092818020754113e-09,1.1740065210403599e-09,1.1813778085053683e-09,1.1728065249072432e-09,9.8312856080025453e-10,2.2968910855933822e-10,6.1999896626013994e-11
1.735,1.1074054949648809e-09,1.1720591556010514e-09,1.1795036773984125e-09,1.1713820242559423e-09,9.8477835016546288e-10,2.2792037766021356e-10,5.8064919453299274e-11
1.7375,1.1055934208982915e-09,1.170188982277537e-09,1.1777112970433366e-09,1.1700266042330679e-09,9.8653224321086652e-10,2.264066356164899e-10,5.4384605994967491e-11
1.74,1.1038494777849605e-09,1.168401702258664e-09,1.1760072465492421e-09,1.1687471882108408e-09,9.8840040395691353e-10,2.2517063670622648e-10,5.0983784519069924e-11
1.7425,1.1021770065993275e-09,1.1667026511410881e-09,1.1743975840785275e-09,1.1675496522380906e-09,9.9038682172243781e-10,2.2422244728579007e-10,4.7874913487651868e-11
1.745,1.1005764658340894e-09,1.1650930418604724e-09,1.172883756493831e-09,1.1664349766703074e-09,9.9248726052509379e-10,2.2356059723867072e-10,4.505861765651161e-11
1.7475,1.0990451437698882e-09,1.1635695884438824e-09,1.1714624168599525e-09,1.1653994861243601e-09,9.9469260725007388e-10,2.2317712029892037e-10,4.2528352379836412e-11
1.75,1.0975773457766789e-09,1.1621250934718156e-09,1.1701262218818029e-09,1.1644357872680499e-09,9.9699146290024141e-10,2.2305978586953891e-10,4.0272722863929676e-11
1.7525,1.0961641030598595e-09,1.1607491036734701e-09,1.1688646617109105e-09,1.1635333607516252e-09,9.9937050431583282e-10,2.2319296056960038e-10,3.827650152384486e-11
1.755,1.0947942267679137e-09,1.1594292580431275e-09,1.167665270070483e-09,1.1626796246211561e-09,1.0018136750294557e-09,2.2355630966281916e-10,3.6519189837476488e-11
1.7575,1.0934550211644623e-09,1.1581517055543126e-09,1.1665140190217804e-09,1.1618603238566991e-09,1.0043011329986178e-09,2.24123582182409e-10,3.4973608328352445e-11
1.76,1.0921331260932612e-09,1.1569016844709696e-09,1.1653958998929484e-09,1.1610602547087798e-09,1.0068108791097336e-09,2.2486433685709385e-10,3.360755478649767e-11
