Physical Time (s),ep_bot Monitor (kg-m/s^3): bot_cv1,ep_bot Monitor (kg-m/s^3): bot_cv2,ep_bot Monitor (kg-m/s^3): bot_cv3,ep_bot Monitor (kg-m/s^3): bot_cv4,ep_bot Monitor (kg-m/s^3): bot_cv5,ep_bot Monitor (kg-m/s^3): bot_cv6,ep_bot Monitor (kg-m/s^3): bot_cv7
1.4425,-3.191180862459377e-08,-5.9295016778249459e-08,-3.8071899285082652e-08,2.8957979852742231e-08,1.0648297384774686e-07,2.2329692584801345e-07,2.7069576280097949e-07
1.445,-2.9275987694261016e-08,-5.663680732125013e-08,-3.5850162601231502e-08,3.1173262115813791e-08,1.0945866277594222e-07,2.2820692841712855e-07,2.7690594527706836e-07
1.4475,-2.6596920568731353e-08,-5.3868584450443125e-08,-3.3597597853185028e-08,3.3058032370142659e-08,1.1159299305064181e-07,2.31379759243007e-07,2.8099064786834911e-07
1.45,-2.3861574539043296e-08,-5.0974071788953959e-08,-3.1296764898694516e-08,3.4620947382811534e-08,1.1287965395674873e-07,2.3278688308338786e-07,2.8290519092046081e-07
1.4525,-2.1058545769813894e-08,-4.7938672469118747e-08,-2.8931063721257584e-08,3.5878110889969551e-08,1.1332669333682731e-07,2.3241886780642156e-07,2.8262761822476726e-07
1.455,-1.8178884305385771e-08,-4.475198736680306e-08,-2.6485197537690101e-08,3.6848553760241367e-08,1.1295088969594424e-07,2.3028571265426322e-07,2.8015941790846993e-07
1.4575,-1.5215000367720237e-08,-4.140521468971025e-08,-2.3945961775552855e-08,3.7549349629672047e-08,1.1176911352489071e-07,2.2640413046068403e-07,2.7551347029163635e-07
1.46,-1.215793296482973e-08,-3.7887720703451894e-08,-2.129906457765251e-08,3.8001890134105733e-08,1.0980882252499004e-07,2.2081392277604716e-07,2.6873098224265674e-07
1.4625,-8.9991055920447168e-09,-3.4191238710227665e-08,-1.8531284253417435e-08,3.822627619011809e-08,1.0709846241721792e-07,2.1356474318783396e-07,2.5986776803547635e-07
1.465,-5.7351147970808183e-09,-3.0314420109877078e-08,-1.5633200000514569e-08,3.8251887685159655e-08,1.0368788091906321e-07,2.0473924631444307e-07,2.4901813669168769e-07
1.4675,-2.3680475584359018e-09,-2.626102073184301e-08,-1.2600775046352322e-08,3.8106478846619268e-08,9.9628543293409468e-08,1.9443137471196746e-07,2.3629310520903108e-07
1.47,1.1013944300958129e-09,-2.2033402861954258e-08,-9.429844304545651e-09,3.7816987024795996e-08,9.4979893802796509e-08,1.8275432795862072e-07,2.2182824879895376e-07
1.4725,4.6710723033947765e-09,-1.7637018045715741e-08,-6.1176334217735208e-09,3.7410845952523499e-08,8.9804532775044622e-08,1.6983482131996293e-07,2.057777171756933e-07
1.475,8.3341354586395521e-09,-1.3085019182966939e-08,-2.6677833954129989e-09,3.6916443142990957e-08,8.4171540082516315e-08,1.5581590201556911e-07,1.8831663330923963e-07
1.4775,1.2076303873959608e-08,-8.3998058000786848e-09,9.0834929280858714e-10,3.6362502829405556e-08,7.8158978889741703e-08,1.4085823019211609e-07,1.696419940529784e-07
1.48,1.5878073983890107e-08,-3.6082550978222835e-09,4.5945207490782009e-09,3.577396429185415e-08,7.1846271912976471e-08,1.2513224670525234e-07,1.4996454021580859e-07
1.4825,1.9718496158537702e-08,1.261096195414486e-09,8.3714825051440171e-09,3.5172978245911783e-08,6.5314372818872117e-08,1.0881813669985958e-07,1.2950817120410975e-07
1.485,2.3575470701633378e-08,6.1780073495180836e-09,1.2218189007372378e-08,3.4578524256420473e-08,5.8642311509917136e-08,9.2099836174052021e-08,1.0850351478692427e-07
1.4875,2.7426259384301184e-08,1.1110658295679948e-08,1.6112606784306631e-08,3.4013295294631781e-08,5.191525643027908e-08,7.5170842257546708e-08,8.7192820541035043e-08
1.49,3.1247571275944503e-08,1.6025075606256338e-08,2.0030874036665646e-08,3.3502313038839361e-08,4.5228261199447566e-08,5.8239958791609541e-08,6.5835241771967704e-08
1.4925,3.5017415023062575e-08,2.0889118633098561e-08,2.3949454420896009e-08,3.3068892619493582e-08,3.8674362808281212e-08,4.1516632991946165e-08,4.4691467739746417e-08
1.495,3.8717225709903135e-08,2.5675020693659484e-08,2.7848884225006169e-08,3.2740870569887446e-08,3.2346327834654658e-08,2.5207863003045834e-08,2.4019893159684019e-08
1.4975,4.2330496047131966e-08,3.0356654308675297e-08,3.1709453070415654e-08,3.2541324363586779e-08,2.633439419351049e-08,9.5151017178206307e-09,4.0725990243387943e-09
1.5,4.5836659841496776e-08,3.4901908208277005e-08,3.5505059890979215e-08,3.2485431791585162e-08,2.0720227077116403e-08,-5.3709214464037739e-09,-1.4910565211647729e-08
1.5025,4.9208964459360105e-08,3.927204882612526e-08,3.9202071417576253e-08,3.2580272155757526e-08,1.5574484038127448e-08,-1.927145860542766e-08,-3.2704147479249955e-08
1.505,5.2417895481735069e-08,4.3427642944927445e-08,4.2763881300451331e-08,3.2825630584054853e-08,1.0956148464743827e-08,-3.2027998954050061e-08,-4.9105720371644249e-08
1.5075,5.5431096383791184e-08,4.7325906845141205e-08,4.6149590251182136e-08,3.3211235719701711e-08,6.9076398243912723e-09,-4.3507777002673051e-08,-6.3942063038838467e-08
1.51,5.8213130107955271e-08,5.0919897884933885e-08,4.9313255869072147e-08,3.3720247474535951e-08,3.4605267970634179e-09,-5.3597450409906095e-08,-7.7063346749509774e-08
1.5125,6.0729184333887821e-08,5.4164089601283715e-08,5.2209098158023637e-08,3.4332835135403621e-08,6.3955577849855679e-10,-6.2199153579738002e-08,-8.8339417989523462e-08
1.515,6.2947646053100894e-08,5.7017339001288753e-08,5.4794038262581232e-08,3.5026226563803465e-08,-1.5431464700051982e-09,-6.9241309787385112e-08,-9.7671307181427737e-08
1.5175,6.4839208749133821e-08,5.9442610828285699e-08,5.702753287553232e-08,3.5773989093768433e-08,-3.0846359302072452e-09,-7.4670126132123627e-08,-1.0498267478429235e-07
1.52,6.6375945957378243e-08,6.1404703974053724e-08,5.8869644977638032e-08,3.6548984930752413e-08,-3.9842772166260195e-09,-7.8444640287981186e-08,-1.1021501347811107e-07
1.5225,6.7528901417494751e-08,6.2867288020923688e-08,6.027780025126275e-08,3.7309876984453953e-08,-4.2700022012658728e-09,-8.0568197084306139e-08,-1.1335941208602215e-07
1.525,6.8269851102993983e-08,6.3796026418365824e-08,6.1210320055380152e-08,3.8011194054602567e-08,-3.9839367963941783e-09,-8.1071421041891355e-08,-1.1443951705663448e-07
1.5275,6.8575030869765505e-08,6.4163616026983308e-08,6.1631280837702761e-08,3.8605042123300403e-08,-3.1794069724383144e-09,-8.0010628852257395e-08,-1.1351018661699967e-07
1.53,6.8427673518017584e-08,6.3952114803634439e-08,6.1514157817256832e-08,3.9049535879261733e-08,-1.912189361609173e-09,-7.7458818893160582e-08,-1.1064870480894005e-07
1.5325,6.7814466932517786e-08,6.3147027900856738e-08,6.083564752652589e-08,3.930611985834751e-08,-2.4060711291830541e-10,-7.3506670664499734e-08,-1.0595579357437238e-07
1.535,6.6724981394189778e-08,6.1738814905463869e-08,5.95768607712645e-08,3.9331992498694746e-08,1.7667308966080967e-09,-6.82674117597582e-08,-9.9560697434341502e-08
1.5375,6.5154658125747884e-08,5.9724229319562366e-08,5.7725202157687386e-08,3.908661527638704e-08,4.0351868177174967e-09,-6.1869567587169448e-08,-9.1613031556994448e-08
1.54,6.3105281261426431e-08,5.7108941962884836e-08,5.5276927574566707e-08,3.8531859313436107e-08,6.477590089707779e-09,-5.4472438809960201e-08,-8.2298218782769494e-08
1.5425,6.0588161259654748e-08,5.3911313250323484e-08,5.2241817324844881e-08,3.7641413937595383e-08,9.0171513050612312e-09,-4.6231638722020252e-08,-7.1801425775632598e-08
1.545,5.7626897402507351e-08,5.0163997970612143e-08,4.8644491599949972e-08,3.6400943976845142e-08,1.1587317630021745e-08,-3.7300548237012027e-08,-6.0308446096545149e-08
1.5475,5.425171488308657e-08,4.590569978087319e-08,4.45163913782674e-08,3.4800163910760745e-08,1.4120338806161714e-08,-2.783751000141441e-08,-4.8012077586405708e-08
1.55,5.0499282860104921e-08,4.1183438170838134e-08,3.9898850492801979e-08,3.284149974206464e-08,1.6557705950991462e-08,-1.7996355154083183e-08,-3.510199328568894e-08
1.5525,4.6413679469071568e-08,3.6054057971580713e-08,3.4844364405736472e-08,3.0542215893637708e-08,1.8862203472270528e-08,-7.905755297264773e-09,-2.174214770914425e-08
1.555,4.2052203468716521e-08,3.0590163751538724e-08,2.9422286637022118e-08,2.7934136858549589e-08,2.1008133989439294e-08,2.3141587184314462e-09,-8.089512663799956e-09
1.5575,3.7481201372897313e-08,2.4874220255498038e-08,2.3712792183652541e-08,2.5056397089397585e-08,2.2974629778853045e-08,1.2551077330951733e-08,5.7068470169475182e-09
1.56,3.2772397212482385e-08,1.8993177405245176e-08,1.7801889665163969e-08,2.1959778327619183e-08,2.4754256071065667e-08,2.2706439053170921e-08,1.9512707400208724e-08
1.5625,2.8001603664315199e-08,1.3039562268576753e-08,1.1782222157154601e-08,1.870228911556059e-08,2.6347483961922577e-08,3.2688478227211276e-08,3.3200748221205162e-08
1.565,2.3242784276639772e-08,7.1037596016967672e-09,5.7450570088662134e-09,1.5337472058272514e-08,2.7751970757057815e-08,4.2406251449728663e-08,4.6646177548402402e-08
1.5675,1.8566646059664458e-08,1.2729211096857495e-09,-2.2024210223959968e-10,1.1921740015118167e-08,2.8965179742960834e-08,5.1771564744613007e-08,5.9727558998421004e-08
1.57,1.4040151693805253e-08,-4.3694447220225311e-09,-6.0267956996150055e-09,8.5147083015427267e-09,2.9993844666947377e-08,6.0707601864601018e-08,7.2336504643405587e-08
1.5725,9.7301692461780057e-09,-9.7392714726117861e-09,-1.1586647352643907e-08,5.1789482336109883e-09,3.0857080862531965e-08,6.9155442750242361e-08,8.4383613353488735e-08
1.575,5.7019314085674885e-09,-1.475536544061518e-08,-1.6814077447686859e-08,1.9783761683729283e-09,3.1579001269738884e-08,7.7072196820511221e-08,9.5797143893084961e-08
1.5775,2.01179355748363e-09,-1.9349299534203205e-08,-2.1635849867631327e-08,-1.0282267131927984e-09,3.2181165876215196e-08,8.4412128370951875e-08,1.0650436628273998e-07
1.58,-1.2925225711265663e-09,-2.3462904960947029e-08,-2.5989087566337471e-08,-3.7929593243802435e-09,3.2683598281512883e-08,9.1144134477775282e-08,1.1644962418819254e-07
1.5825,-4.1681136376162513e-09,-2.7042717227856801e-08,-2.9815444298597195e-08,-6.2702257552748721e-09,3.3110760435589632e-08,9.7254947492087006e-08,1.2559739918987038e-07
1.585,-6.5744082126264762e-09,-3.0039421536694634e-08,-3.3060690162844176e-08,-8.415988018518172e-09,3.3476301506335671e-08,1.0271743174613147e-07,1.3390131480582898e-07
1.5875,-8.4843019519276861e-09,-3.2421651536043969e-08,-3.5689105415699425e-08,-1.0199569799553763e-08,3.3796605265279573e-08,1.0751921278229877e-07,1.4133292643188464e-07
1.59,-9.8819515130109305e-09,-3.4170079058666577e-08,-3.7676787047158906e-08,-1.1596399479120181e-08,3.4084888118744326e-08,1.116495238849737e-07,1.4786848105052251e-07
1.5925,-1.0756448219184755e-08,-3.5269744782156307e-08,-3.9004165859205902e-08,-1.2578754445260971e-08,3.4369200577492114e-08,1.1512257637550977e-07,1.535114236070884e-07
1.595,-1.1104970733891166e-08,-3.5717005489047237e-08,-3.9663683932879305e-08,-1.3125767804296783e-08,3.4680252934600171e-08,1.1796278410947643e-07,1.5827794018718894e-07
1.5975,-1.0939566075398308e-08,-3.5527524209030426e-08,-3.9668226828542113e-08,-1.3241196100918935e-08,3.50285542631762e-08,1.2018964006234066e-07,1.6218148265206858e-07
1.6,-1.0286218157879828e-08,-3.4732455336957243e-08,-3.9046440724142131e-08,-1.2941754792492061e-08,3.5411983563381099e-08,1.2181777001584208e-07,1.6523251643612707e-07
1.6025,-9.1831059057864585e-09,-3.3377440799913778e-08,-3.7842105983748022e-08,-1.225895186866845e-08,3.5809704621493682e-08,1.2284545833557469e-07,1.6742742332815386e-07
1.605,-7.6802785189515956e-09,-3.1521997941482526e-08,-3.6113492730779771e-08,-1.1236056884094487e-08,3.6195183914890328e-08,1.2326769980321928e-07,1.6876127405999219e-07
1.6075,-5.8357897903661145e-09,-2.9235510019286173e-08,-3.3929387923573716e-08,-9.9193895655184694e-09,3.6547654253535351e-08,1.2308811116325655e-07,1.6923917689197268e-07
1.61,-3.7138622897172419e-09,-2.6593527151356411e-08,-3.1364869662496091e-08,-8.3603867902689258e-09,3.6847577455399099e-08,1.2231330015555325e-07,1.6887113851272291e-07
1.6125,-1.3812970676589831e-09,-2.3674807648261085e-08,-2.8498927390390434e-08,-6.609931351897246e-09,3.708138540291337e-08,1.2097171474217495e-07,1.6768940403246132e-07
1.615,1.0909201760150915e-09,-2.0565107175974023e-08,-2.5418632327487689e-08,-4.732885800010052e-09,3.7224978434975933e-08,1.1908599086821086e-07,1.6572048685912518e-07
1.6175,3.6247752062607701e-09,-1.7358795662822943e-08,-2.2220222411719992e-08,-2.7969927390154604e-09,3.7254734753145803e-08,1.16687598972992e-07,1.6300083477439357e-07
1.62,6.1380576155473992e-09,-1.415397203006954e-08,-1.9004304566122448e-08,-8.7998936821227148e-10,3.7129407610441341e-08,1.1378792445290119e-07,1.5954800758955689e-07
1.6225,8.5498325669681801e-09,-1.1047850234516876e-08,-1.5871380303343299e-08,9.3893794326606019e-10,3.6808280955612616e-08,1.1040252349050813e-07,1.5538549182976768e-07
1.625,1.0779996913215651e-08,-8.1371473109016293e-09,-1.2921865885336902e-08,2.5847780187592536e-09,3.625664698274874e-08,1.0655163909931905e-07,1.5054307867349042e-07
1.6275,1.275119970720706e-08,-5.5151939282017112e-09,-1.0253406163439379e-08,3.9828814019492464e-09,3.5440545463290716e-08,1.0225689329178452e-07,1.4505311331653548e-07
1.63,1.4389524875925933e-08,-3.2715372992880002e-09,-7.9603630260376684e-09,5.0605065880773095e-09,3.4327211565082345e-08,9.7540034634529682e-08,1.3894837848688582e-07
1.6325,1.562743457763405e-08,-1.4876162210097174e-09,-6.1293785645102804e-09,5.7496924351125776e-09,3.2886101211296514e-08,9.2426340653279996e-08,1.3226607531815657e-07
1.635,1.6409550674894248e-08,-2.3047154346420114e-10,-4.8326252289232261e-09,5.992307340559407e-09,3.1094447539486177e-08,8.6946553418977605e-08,1.2504877696831481e-07
1.6375,1.6689948324963726e-08,4.4269557139027931e-10,-4.1325843270428805e-09,5.7360370600311484e-09,2.8927577148081026e-08,8.1127202999207234e-08,1.1733533320092379e-07
1.64,1.6427127318987608e-08,4.775989375270955e-10,-4.090145549568769e-09,4.9312121750510923e-09,2.636024806442555e-08,7.4990151166697252e-08,1.0916070241803761e-07
1.6425,1.5583625352443797e-08,-1.7398310960462406e-10,-4.7597826005106892e-09,3.5317582221555104e-09,2.3369178373647355e-08,6.8552590550268125e-08,1.0055544280499539e-07
1.645,1.4133235152384095e-08,-1.5438354625421278e-09,-6.1782570580486767e-09,1.5075757148136109e-09,1.9950007485688201e-08,6.185416648657752e-08,9.1572996549918215e-08
1.6475,1.2061336672369053e-08,-3.6513510329303432e-09,-8.3705614851406319e-09,-1.1594414199096624e-09,1.6106043748869388e-08,5.4934967026436905e-08,8.2268404528735729e-08
1.65,9.3633710051716986e-09,-6.5036700954917107e-09,-1.1348206295693853e-08,-4.4826516638580762e-09,1.1836884254201757e-08,4.7828546106877557e-08,7.2690496854769743e-08
1.6525,6.0445428585592741e-09,-1.0097898188371418e-08,-1.511252010975042e-08,-8.4692666879016086e-09,7.1406756570240613e-09,4.0564017037822589e-08,6.2884751244847639e-08
1.655,2.1207325604666897e-09,-1.4416965367410511e-08,-1.9648938439624773e-08,-1.3113210697798026e-08,2.019333170314086e-09,3.316547147193037e-08,5.2892315573876918e-08
1.6575,-2.3787550546938991e-09,-1.94259500079144e-08,-2.4923430494392438e-08,-1.8390851793402611e-08,-3.5137208654673233e-09,2.5658399254161257e-08,4.2756374275329154e-08
1.66,-7.4104364279274323e-09,-2.507485260849007e-08,-3.0886933834076942e-08,-2.4260441547396189e-08,-9.4242851362335503e-09,1.8078924239047952e-08,3.2531087807585068e-08
1.6625,-1.2920032637847225e-08,-3.1302360516640765e-08,-3.7478235229001331e-08,-3.0668864603465253e-08,-1.5665399135483588e-08,1.0473873963935644e-08,2.2280954742454393e-08
1.665,-1.884647894643572e-08,-3.8039371581374698e-08,-4.4627507969010707e-08,-3.7554462649362782e-08,-2.2182980941535266e-08,2.8948654119124271e-09,1.207424677117507e-08
1.6675,-2.5121236927342232e-08,-4.5206970993203867e-08,-5.2253162217519553e-08,-4.4851854838203486e-08,-2.8930012269775466e-08,-4.6160054470465573e-09,1.9690442250644131e-09
1.67,-3.1668572986641745e-08,-5.2714906099770074e-08,-6.0259699039414817e-08,-5.2483736151355329e-08,-3.5857152280156832e-08,-1.2021047878136736e-08,-7.982467433179662e-09
1.6725,-3.8403277045113625e-08,-6.0461315722020737e-08,-6.8539088587065768e-08,-6.0351885886054104e-08,-4.2887855726672315e-08,-1.9263279428722416e-08,-1.7708966081096323e-08
1.675,-4.5234908526066016e-08,-6.8338457705472529e-08,-7.6976461456489883e-08,-6.835656330953085e-08,-4.9947991283135307e-08,-2.6295956471169871e-08,-2.7150167724815098e-08
1.6775,-5.2068734338849577e-08,-7.6233561220767321e-08,-8.5450518656450257e-08,-7.6393269478942099e-08,-5.6964684777378708e-08,-3.3077231125540053e-08,-3.6251600204487337e-08
1.68,-5.880949530665242e-08,-8.4034689713569031e-08,-9.384102461425541e-08,-8.4356376296810316e-08,-6.3864139373395215e-08,-3.956922261868831e-08,-4.4964786903423958e-08
1.6825,-6.5363580350252095e-08,-9.1631500180284831e-08,-1.0202916099144069e-07,-9.2138920939999395e-08,-7.057247024015224e-08,-4.5738170157386812e-08,-5.3246979160173398e-08
1.685,-7.1638689599713826e-08,-9.8915612757888585e-08,-1.0989821070456561e-07,-9.9635347514098078e-08,-7.7014582304571367e-08,-5.1557522603265975e-08,-6.106513291306581e-08
1.6875,-7.7547894865286388e-08,-1.0578303123123687e-07,-1.1733431064409292e-07,-1.0674175280173387e-07,-8.3111648439806509e-08,-5.6988582136545616e-08,-6.8375247228553627e-08
1.69,-8.3004881295114497e-08,-1.1212934305285323e-07,-1.242230812487832e-07,-1.1335279002352354e-07,-8.8786861725996623e-08,-6.1996724482725123e-08,-7.5139811705885242e-08
1.6925,-8.7926222066960377e-08,-1.1785620418908309e-07,-1.3045732007703866e-07,-1.1936899069138329e-07,-9.3964059097280075e-08,-6.6543084178556096e-08,-8.1318597709052758e-08
1.695,-9.2237720210459734e-08,-1.2287772535864013e-07,-1.3594339238751488e-07,-1.2470225775623338e-07,-9.8573674394119138e-08,-7.0594498302805778e-08,-8.6877932663985008e-08
1.6975,-9.5876133625553999e-08,-1.2711956853347904e-07,-1.4059986328491381e-07,-1.2927640723333282e-07,-1.02567066132349e-07,-7.414336230095039e-08,-9.1810840667934133e-08
1.7,-9.8781308190917807e-08,-1.3051015533779433e-07,-1.4434806108138973e-07,-1.3301543344487659e-07,-1.0588663846985334e-07,-7.7169160469207581e-08,-9.6098190188684536e-08
1.7025,-1.0090222848662327e-07,-1.3298911185198976e-07,-1.4712070652888404e-07,-1.3585668270537882e-07,-1.0848357776028916e-07,-7.9654814431763035e-08,-9.9725223170013293e-08
1.705,-1.0220285535776429e-07,-1.3451392375896227e-07,-1.4886940108354559e-07,-1.3775361321391238e-07,-1.103258166585361e-07,-8.1593461344736255e-08,-1.0268832110407859e-07
1.7075,-1.0266113322036837e-07,-1.3505776285901256e-07,-1.4956366476103049e-07,-1.3867163733621919e-07,-1.1138469146792886e-07,-8.2976905016781008e-08,-1.0498253712179129e-07
1.71,-1.0226732753573637e-07,-1.3460846570973558e-07,-1.4918917024135299e-07,-1.3859427549730074e-07,-1.1164900002472865e-07,-8.3816314547952855e-08,-1.066224368039684e-07
1.7125,-1.0104270181861303e-07,-1.3318711685099765e-07,-1.4776664419575965e-07,-1.3753786061898642e-07,-1.1111173699542719e-07,-8.408867697598095e-08,-1.0758545075522671e-07
1.715,-9.8959112903690149e-08,-1.3076718908784872e-07,-1.4526322407866036e-07,-1.354696236816451e-07,-1.0978786068783055e-07,-8.3866762550232817e-08,-1.0795069959970021e-07
1.7175,-9.6025880481666586e-08,-1.2735046824465286e-07,-1.416794125667009e-07,-1.3238625131358509e-07,-1.0766207085860256e-07,-8.3133303958227205e-08,-1.0770454942155476e-07
1.72,-9.2263055905530258e-08,-1.2296337697391917e-07,-1.3704922806385133e-07,-1.283050102120621e-07,-1.047114773361194e-07,-8.1828622455528128e-08,-1.0678758622280878e-07
1.7225,-8.7718800343279301e-08,-1.1767698936504149e-07,-1.314540435978924e-07,-1.2329421152852256e-07,-1.0096746337058832e-07,-7.9945308815625188e-08,-1.0518992860008505e-07
