Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
5.4325,2.1595458799301379e-09,2.5450506379219287e-09,2.7611229558827218e-09,2.9390050060413345e-09,3.2590849942438427e-09,4.0143529090431839e-09,4.7534710128064682e-09
5.435,2.1567716592268344e-09,2.5416964023376506e-09,2.7569935235510251e-09,2.9353030519121952e-09,3.2556769972253884e-09,4.0112773594482888e-09,4.7507891388319025e-09
5.4375,2.1538960341827935e-09,2.5382118910763514e-09,2.7527014301323714e-09,2.9314675304850566e-09,3.2521669085296319e-09,4.0081458485740891e-09,4.7480988850885663e-09
5.44,2.1509327697966288e-09,2.5346129041859056e-09,2.7482617558514727e-09,2.9275112536809694e-09,3.2485657019883953e-09,4.0049682012970704e-09,4.7454088051629835e-09
5.4425,2.1478951312894683e-09,2.5309149277356164e-09,2.7436937784033036e-09,2.9234509770590525e-09,3.2448879361159506e-09,4.0017579748437764e-09,4.7427321902631285e-09
5.445,2.1447957979568529e-09,2.5271328843873707e-09,2.7390135160887207e-09,2.9193002369771424e-09,3.2411456542305693e-09,3.9985254011325501e-09,4.7400791495757434e-09
5.4475,2.14164848800377e-09,2.523282800815146e-09,2.7342412655162017e-09,2.9150766118260928e-09,3.2373550463379049e-09,3.9952835582767979e-09,4.7374622905756201e-09
5.45,2.1384650615102518e-09,2.5193787894776349e-09,2.7293932131401896e-09,2.9107931577391351e-09,3.2335270870096554e-09,3.9920403674468611e-09,4.7348881362816254e-09
5.4525,2.1352568730638355e-09,2.5154346027193162e-09,2.7244871913400397e-09,2.9064645787459008e-09,3.229674393328662e-09,3.9888054569033369e-09,4.7323643702685291e-09
5.455,2.1320351356496755e-09,2.5114641976194797e-09,2.7195411368745576e-09,2.9021061769532609e-09,3.225810539796667e-09,3.9855893567036593e-09,4.729899511016347e-09
5.4575,2.128811050537438e-09,2.5074817247453051e-09,2.7145726054114475e-09,2.8977328174353553e-09,3.2219483025222014e-09,3.982402871034154e-09,4.72750215993012e-09
5.46,2.1255951371010219e-09,2.5035005985955247e-09,2.7095997060504595e-09,2.8933608174022562e-09,3.2181020141111864e-09,3.9792581176626486e-09,4.72518220650421e-09
5.4625,2.1223970892979136e-09,2.4995328701301983e-09,2.7046355498148717e-09,2.8890014567958486e-09,3.2142808850205657e-09,3.9761614554885556e-09,4.7229431556174791e-09
5.465,2.1192255758130836e-09,2.4955893937398569e-09,2.6996955596856083e-09,2.8846681545058645e-09,3.2104959920680555e-09,3.9731207427112598e-09,4.7207897115279138e-09
5.4675,2.1160884129138124e-09,2.4916804017873619e-09,2.6947919758554724e-09,2.8803708373584695e-09,3.2067547056890589e-09,3.9701398987649731e-09,4.7187223962131985e-09
5.47,2.1129931317576995e-09,2.4878157844914489e-09,2.6899378630662798e-09,2.876118991305102e-09,3.2030642077053959e-09,3.9672218815874257e-09,4.7167415655366039e-09
5.4725,2.1099464990638961e-09,2.4840043457689143e-09,2.6851477248235604e-09,2.8719239921721642e-09,3.1994333322164562e-09,3.9643728350301987e-09,4.714850778530868e-09
5.475,2.1069546012284429e-09,2.4802540858631343e-09,2.6804307312534609e-09,2.8677920512280562e-09,3.1958650727912844e-09,3.9615928627821038e-09,4.7130469000044227e-09
5.4775,2.1040234866514608e-09,2.4765732021465577e-09,2.6757981969467867e-09,2.8637311498408252e-09,3.1923636703606825e-09,3.9588822812926485e-09,4.7113260522490541e-09
5.48,2.1011593624831249e-09,2.472970322675855e-09,2.6712634819133853e-09,2.8597533006882155e-09,3.1889374149811867e-09,3.9562441124518104e-09,4.7096872581777748e-09
5.4825,2.0983677938361013e-09,2.4694534974451276e-09,2.6668379841997709e-09,2.8558691094674383e-09,3.1855949941215776e-09,3.9536816830292032e-09,4.7081296543551645e-09
5.485,2.0956542634793887e-09,2.4660305128949125e-09,2.6625323772120996e-09,2.8520877620888285e-09,3.1823446179179181e-09,3.9511990999085956e-09,4.706653434657932e-09
5.4875,2.093024943225867e-09,2.4627097190002874e-09,2.6583581317554758e-09,2.8484195722514776e-09,3.1791955671393868e-09,3.9488017032573421e-09,4.7052599576882326e-09
5.49,2.0904848825719413e-09,2.459498195461886e-09,2.6543252640407482e-09,2.8448718538029613e-09,3.1761538004234784e-09,3.9464929499694483e-09,4.7039472532072282e-09
5.4925,2.0880393824526979e-09,2.456403001865282e-09,2.6504441672357956e-09,2.8414523228259554e-09,3.1732241074889698e-09,3.9442760121665951e-09,4.7027144714202183e-09
5.495,2.0856920744707615e-09,2.4534291793093612e-09,2.6467219269216522e-09,2.8381664285766876e-09,3.1704097779102885e-09,3.9421506646531314e-09,4.7015585980249007e-09
5.4975,2.0834475245414205e-09,2.4505824803622248e-09,2.6431655118205726e-09,2.8350193324652961e-09,3.1677150789253661e-09,3.9401170059206024e-09,4.7004754061940261e-09
5.5,2.081310264161748e-09,2.447868782980494e-09,2.6397824159103675e-09,2.8320165897696085e-09,3.1651438606206108e-09,3.9381754527046373e-09,4.699459739338894e-09
5.5025,2.0792840709488734e-09,2.445293677346215e-09,2.6365809166616429e-09,2.8291656627312451e-09,3.1627010135268847e-09,3.9363276299886008e-09,4.69850780773115e-09
5.505,2.0773731568504224e-09,2.4428634438286923e-09,2.6335703741013714e-09,2.8264758404578213e-09,3.1603942423849701e-09,3.9345790593229153e-09,4.6976207628574051e-09
5.5075,2.0755829157039496e-09,2.4405854905708515e-09,2.6307612805935865e-09,2.8239577035812126e-09,3.1582323836139993e-09,3.9329378803758013e-09,4.6968033282564715e-09
5.51,2.0739172000843742e-09,2.4384653997279928e-09,2.6281619194064533e-09,2.8216190817386183e-09,3.1562225178824471e-09,3.9314109922679599e-09,4.6960604767637726e-09
5.5125,2.0723812496581447e-09,2.4365097846431581e-09,2.6257803048733669e-09,2.8194661561517009e-09,3.1543698048243416e-09,3.9300014260605534e-09,4.6953925407598436e-09
5.515,2.0709787825800514e-09,2.4347233069425135e-09,2.6236216443617527e-09,2.817503222414882e-09,3.1526777101821789e-09,3.9287105122219628e-09,4.6947972268775754e-09
5.5175,2.0697145155737699e-09,2.4331117538136672e-09,2.6216924657056413e-09,2.815735442454505e-09,3.1511508912533894e-09,3.927540990681318e-09,4.6942745891650792e-09
5.52,2.0685921632360959e-09,2.4316802487976927e-09,2.6199988671700788e-09,2.8141674265767539e-09,3.1497923932383966e-09,3.9264944971280011e-09,4.693824168802137e-09
5.5225,2.0676164825025497e-09,2.4304350286208882e-09,2.6185486223393448e-09,2.8128068663991788e-09,3.1486086714656094e-09,3.925575953105535e-09,4.6934491086345739e-09
5.525,2.0667922581208791e-09,2.4293821122707669e-09,2.6173499992568364e-09,2.8116623796242706e-09,3.1476069683772061e-09,3.9247908620715636e-09,4.6931544491409083e-09
5.5275,2.0661240429145201e-09,2.4285270232580337e-09,2.6164093635097667e-09,2.8107414973004194e-09,3.1467938206431926e-09,3.9241457815903769e-09,4.6929459283050142e-09
5.53,2.0656162925857852e-09,2.4278749866165065e-09,2.6157311425644933e-09,2.8100494244347851e-09,3.1461737691487035e-09,3.9236459934770462e-09,4.6928275077550902e-09
5.5325,2.0652738633803539e-09,2.4274314164063129e-09,2.615319932501019e-09,2.8095917000739956e-09,3.145752133612141e-09,3.9232967273262698e-09,4.6928038034884851e-09
5.535,2.0651010686164853e-09,2.427200916985662e-09,2.6151796026083862e-09,2.809371194745904e-09,3.1455321226105894e-09,3.9230984943801297e-09,4.692874888120157e-09
5.5375,2.0651018874479147e-09,2.4271876997618426e-09,2.6153140862614943e-09,2.8093914390325727e-09,3.1455186092140232e-09,3.9230551322829311e-09,4.6930439458977344e-09
5.54,2.0652801163665209e-09,2.4273960385761383e-09,2.6157282767572045e-09,2.8096574929390445e-09,3.145718078235299e-09,3.9231741023545786e-09,4.6933184662956922e-09
5.5425,2.0656394907053968e-09,2.4278305863158259e-09,2.6164249939069048e-09,2.8101729749710472e-09,3.1461344966128099e-09,3.9234614081394784e-09,4.693705058069424e-09
5.545,2.0661829621201747e-09,2.4284949907438193e-09,2.6174075482499456e-09,2.8109423083029599e-09,3.146772250718699e-09,3.9239241979591443e-09,4.6942118409992139e-09
5.5475,2.0669134859015896e-09,2.4293922921911622e-09,2.6186790443817595e-09,2.8119696845431365e-09,3.1476354789209349e-09,3.9245685317434019e-09,4.6948454516920488e-09
5.55,2.0678329518943644e-09,2.4305237969355274e-09,2.6202406989648338e-09,2.8132568815379935e-09,3.1487261542007269e-09,3.9253979797709506e-09,4.695610417028174e-09
5.5525,2.0689414228553429e-09,2.4318884792164352e-09,2.6220865591325034e-09,2.8147985659405068e-09,3.1500397623670726e-09,3.9264095073843627e-09,4.6965056119243696e-09
5.555,2.0702392055844359e-09,2.4334852862525686e-09,2.6242120140709516e-09,2.8165903145404151e-09,3.1515725225685469e-09,3.9276009235546998e-09,4.6975311345204997e-09
5.5575,2.0717249048969062e-09,2.435311804160111e-09,2.6266138163612953e-09,2.8186288533646993e-09,3.153321880036267e-09,3.9289723907256513e-09,4.6986891582709481e-09
5.56,2.0733964301894305e-09,2.4373652259081252e-09,2.629285307830573e-09,2.8209086034919127e-09,3.1552821513098969e-09,3.9305210195080622e-09,4.6999788024277343e-09
5.5625,2.0752509365822124e-09,2.4396418121018366e-09,2.6322215431005981e-09,2.8234270531356828e-09,3.1574519726476591e-09,3.9322472111384728e-09,4.7014027914471588e-09
5.565,2.0772842423898505e-09,2.4421358836332244e-09,2.6354171727035703e-09,2.8261807598118362e-09,3.1598289505799681e-09,3.934150265643666e-09,4.702964367530563e-09
5.5675,2.0794911280131747e-09,2.4448400234640551e-09,2.6388588435150477e-09,2.8291573558023934e-09,3.1624021472033255e-09,3.9362204290653768e-09,4.7046577379903986e-09
5.57,2.0818651159183101e-09,2.4477452824369539e-09,2.6425328160133713e-09,2.8323441347332306e-09,3.1651608864403386e-09,3.9384492232602108e-09,4.706477942727023e-09
5.5725,2.0843983857955129e-09,2.4508418235471279e-09,2.6464282515957946e-09,2.8357320119451311e-09,3.1680983145248467e-09,3.9408331295762068e-09,4.7084248138342372e-09
5.575,2.0870827469996842e-09,2.4541196264908844e-09,2.6505291082773524e-09,2.839306338245674e-09,3.1712013657011106e-09,3.9433626097301445e-09,4.7104918918027577e-09
5.5775,2.08990898153788e-09,2.4575670169899586e-09,2.6548197291350135e-09,2.8430528217783169e-09,3.1744569800202829e-09,3.9460276771146338e-09,4.7126730185151068e-09
5.58,2.0928665927538236e-09,2.4611704187139694e-09,2.6592847314680096e-09,2.8469573475111217e-09,3.1778532246892956e-09,3.9488181968508873e-09,4.71496122903335e-09
5.5825,2.0959440290816431e-09,2.4649149800819829e-09,2.6639019774832931e-09,2.8509988909527615e-09,3.1813699462745598e-09,3.9517174729143577e-09,4.7173436503288387e-09
5.585,2.0991285156468177e-09,2.4687847290775939e-09,2.6686535309180465e-09,2.8551604974402098e-09,3.1849909826309555e-09,3.9547117104575006e-09,4.7198110178517806e-09
5.5875,2.1024067757064596e-09,2.4727635559574238e-09,2.6735211516699743e-09,2.8594262601837642e-09,3.1887023042751365e-09,3.9577875637649131e-09,4.7223533862454416e-09
5.59,2.1057650632452721e-09,2.4768348964634033e-09,2.6784826272081169e-09,2.8637759502945985e-09,3.1924863327702688e-09,3.9609294350916292e-09,4.7249583346825152e-09
5.5925,2.1091887796448163e-09,2.4809813511366023e-09,2.6835187320527258e-09,2.8681922200184695e-09,3.1963276955540117e-09,3.9641242428116887e-09,4.7276162002683757e-09
5.595,2.1126624637734187e-09,2.4851846578375968e-09,2.6886072656058101e-09,2.8726550220775022e-09,3.2002081545818575e-09,3.9673567206022736e-09,4.7303156623024444e-09
5.5975,2.1161700006159081e-09,2.4894255747401896e-09,2.6937242627359533e-09,2.877143343787109e-09,3.204108778255476e-09,3.9706116780863344e-09,4.733044217322814e-09
5.6,2.1196946787172814e-09,2.4936839231519925e-09,2.6988477929949707e-09,2.881637593429216e-09,3.2080129791568821e-09,3.9738769038175322e-09,4.7357931979373702e-09
5.6025,2.1232194746378523e-09,2.4979391132150597e-09,2.7039511814388933e-09,2.8861133203970698e-09,3.2118988553067269e-09,3.9771337650989912e-09,4.7385486457980742e-09
5.605,2.1267273205473816e-09,2.5021707367529615e-09,2.709009909894777e-09,2.8905483027168648e-09,3.2157462552184722e-09,3.9803633267190032e-09,4.7412943965237259e-09
5.6075,2.1302013362123074e-09,2.5063587492494598e-09,2.7140031681787019e-09,2.8949236299739781e-09,3.2195382187209039e-09,3.9835506011620458e-09,4.7440173585437905e-09
5.61,2.1336248506282534e-09,2.510483817051953e-09,2.7189075915498299e-09,2.8992176543511213e-09,3.2232553059716783e-09,3.9866792617041225e-09,4.7467027347533323e-09
5.6125,2.1369814856411585e-09,2.5145267514551941e-09,2.7237005308768521e-09,2.9034102681345557e-09,3.2268796612398156e-09,3.9897343183405539e-09,4.7493377010810036e-09
5.615,2.1402547685906119e-09,2.5184680475811346e-09,2.7283606131165162e-09,2.9074829054926307e-09,3.2303951073721393e-09,3.9927017283565461e-09,4.7519113082779686e-09
5.6175,2.143428506281803e-09,2.5222887491364598e-09,2.7328655481374632e-09,2.9114157233197254e-09,3.2337840326065519e-09,3.9955661147705097e-09,4.7544097679201432e-09
5.62,2.1464866045896433e-09,2.5259702000511737e-09,2.7371939161982219e-09,2.9151898028055113e-09,3.2370297156167513e-09,3.9983123807305753e-09,4.7568194974162827e-09
5.6225,2.1494135902005991e-09,2.5294945376977223e-09,2.741324978204581e-09,2.9187874811297992e-09,3.2401169009809556e-09,4.0009270234735201e-09,4.759128858083694e-09
5.625,2.1521945787188733e-09,2.5328444575570595e-09,2.7452403324945496e-09,2.9221938396866354e-09,3.2430328475064891e-09,4.0033998730372948e-09,4.7613292994372718e-09
5.6275,2.1548156376242734e-09,2.536003942150484e-09,2.7489214499183367e-09,2.9253924512606298e-09,3.2457630861794154e-09,4.0057187617811456e-09,4.7634114956244559e-09
5.63,2.1572642462306626e-09,2.5389585922521417e-09,2.7523527507639281e-09,2.928369057922733e-09,3.2482946959171337e-09,4.0078724975468579e-09,4.7653655395973806e-09
5.6325,2.1595288856929935e-09,2.5416948255512828e-09,2.7555196939654634e-09,2.9311113485531232e-09,3.2506160582432039e-09,4.0098512148791269e-09,4.767181878921896e-09
5.635,2.1615990269540407e-09,2.5442000586536132e-09,2.7584071872856811e-09,2.9336053780339723e-09,3.252714469968744e-09,4.0116441171094928e-09,4.7688496040817074e-09
5.6375,2.1634652957718828e-09,2.5464632632704558e-09,2.7610030468949187e-09,2.9358406343332723e-09,3.2545815372220305e-09,4.013244601692095e-09,4.770361982973126e-09
5.64,2.165119508102143e-09,2.5484750455422943e-09,2.7632969100736044e-09,2.9378082441824446e-09,3.2562104572935753e-09,4.0146473917834859e-09,4.7717128515616292e-09
5.6425,2.1665548897141427e-09,2.5502276169546394e-09,2.7652793918740684e-09,2.9395008552760933e-09,3.2575957787864398e-09,4.0158478877643143e-09,4.7728982946312767e-09
5.645,2.167765780045586e-09,2.5517143440478099e-09,2.7669436744539838e-09,2.9409129689002619e-09,3.2587336429366426e-09,4.016842428701957e-09,4.7739158403474953e-09
5.6475,2.1687471757903437e-09,2.552929106433113e-09,2.7682830129732853e-09,2.9420389526974781e-09,3.2596190038946418e-09,4.0176269185452026e-09,4.774761972447661e-09
5.65,2.169495834217927e-09,2.553867733064492e-09,2.7692926961153271e-09,2.9428748696967421e-09,3.2602484429351245e-09,4.0181987435425546e-09,4.775434870240171e-09
5.6525,2.1700096891198191e-09,2.554527734029238e-09,2.7699698156403865e-09,2.9434192875282136e-09,3.2606212871995329e-09,4.0185578191850902e-09,4.7759341773868124e-09
5.655,2.1702879834398856e-09,2.5549082850854117e-09,2.7703143754351465e-09,2.9436723344060816e-09,3.2607391716849143e-09,4.0187064294065952e-09,4.776260720528748e-09
5.6575,2.1703320889155235e-09,2.5550107361570374e-09,2.770327197264569e-09,2.9436361290919405e-09,3.2606040605346449e-09,4.0186462978814209e-09,4.7764147257630289e-09
5.66,2.1701436678549186e-09,2.5548364839467069e-09,2.7700096594180803e-09,2.9433124277784151e-09,3.2602173412607021e-09,4.0183789836361027e-09,4.7763962902004589e-09
5.6625,2.1697259852715894e-09,2.5543886084016382e-09,2.7693650240908309e-09,2.9427043476445655e-09,3.2595827252456491e-09,4.017908413034682e-09,4.7762081495031724e-09
5.665,2.1690827726261217e-09,2.5536710847046197e-09,2.7683979296936642e-09,2.9418160353759316e-09,3.258704238091606e-09,4.0172388752600608e-09,4.7758549800131254e-09
5.6675,2.1682196075236416e-09,2.5526900532890573e-09,2.7671169509566845e-09,2.94065549267001e-09,3.2575890731052107e-09,4.0163770050890894e-09,4.7753439387833376e-09
5.67,2.1671427714259706e-09,2.5514523858849948e-09,2.7655295591233364e-09,2.9392297676198047e-09,3.2562440375873434e-09,4.0153280572102168e-09,4.7746798751167812e-09
5.6725,2.1658591029507471e-09,2.5499655552739223e-09,2.7636427956016013e-09,2.9375455984153828e-09,3.2546759375187943e-09,4.0140978444829247e-09,4.7738673292648371e-09
5.675,2.1643767931957377e-09,2.5482385890636361e-09,2.7614664382675155e-09,2.9356116747878452e-09,3.2528934793917126e-09,4.0126936538863601e-09,4.7729120365306327e-09
5.6775,2.1627043995345059e-09,2.54628088190921e-09,2.7590110949551635e-09,2.9334373349288025e-09,3.2509058127040923e-09,4.0111238701471279e-09,4.7718200957909636e-09
5.68,2.1608511971104815e-09,2.5441026174478141e-09,2.7562862567544771e-09,2.9310307630976835e-09,3.2487202844255018e-09,4.0093966543513104e-09,4.7705983045447928e-09
5.6825,2.1588274552316532e-09,2.5417153138874873e-09,2.7533064498427141e-09,2.9284049361795394e-09,3.2463489701366195e-09,4.0075235589724874e-09,4.7692583594190924e-09
5.685,2.1566443611981551e-09,2.5391320334135521e-09,2.7500865988310128e-09,2.925572230996038e-09,3.2438022337420651e-09,4.0055133165665185e-09,4.767808684080825e-09
5.6875,2.1543141430933139e-09,2.5363671482591321e-09,2.7466439647077154e-09,2.9225469293546355e-09,3.2410916817418075e-09,4.0033759074412186e-09,4.7662587013777165e-09
5.69,2.1518496925633585e-09,2.5334354397429357e-09,2.742998031493754e-09,2.919345757303086e-09,3.238232178390664e-09,4.0011237859279359e-09,4.7646201481244876e-09
5.6925,2.1492630994796871e-09,2.5303505290095626e-09,2.7391623156725569e-09,2.9159805738464407e-09,3.2352347268124173e-09,3.9987660625406766e-09,4.7629008395610394e-09
5.695,2.1465668829176953e-09,2.5271264795534463e-09,2.73515433483576e-09,2.9124673471173045e-09,3.232114828585599e-09,3.996317170650856e-09,4.7611130311903629e-09
5.6975,2.1437741020687456e-09,2.5237780696689193e-09,2.7309870324467354e-09,2.9088172011992649e-09,3.2288828040611617e-09,3.9937863925372905e-09,4.7592647009800508e-09
5.7,2.1408971741258192e-09,2.5203195044943015e-09,2.7266774345629014e-09,2.9050441801868416e-09,3.2255508255842477e-09,3.9911837931290687e-09,4.7573650992101109e-09
5.7025,2.1379492216241012e-09,2.5167658356278503e-09,2.7222415870809091e-09,2.9011616468823423e-09,3.2221293024171836e-09,3.9885169694591072e-09,4.7554204405076354e-09
5.705,2.1349433162917538e-09,2.5131321489618336e-09,2.717697938230459e-09,2.89718488806183e-09,3.2186305676304782e-09,3.9857947948518388e-09,4.7534386290689718e-09
5.7075,2.1318910409106492e-09,2.5094321928953821e-09,2.7130639222727592e-09,2.893128606250773e-09,3.2150668942710182e-09,3.9830258359241735e-09,4.7514264358648317e-09
5.71,2.1288042639004609e-09,2.5056800194280948e-09,2.7083563701125856e-09,2.8890059487223382e-09,3.2114497019952275e-09,3.9802187177368337e-09,4.7493922994368085e-09
5.7125,2.125694113300723e-09,2.5018891259207257e-09,2.7035946122567814e-09,2.8848332431942541e-09,3.2077936989257878e-09,3.9773849584164627e-09,4.7473475510389382e-09
5.715,2.1225712053237824e-09,2.4980727643648163e-09,2.6987930119138729e-09,2.8806219946527295e-09,3.2041084335121202e-09,3.974531636038899e-09,4.74529672963077e-09
5.7175,2.1194451793990196e-09,2.4942431542281809e-09,2.6939685182224008e-09,2.8763867924033197e-09,3.2004059649753664e-09,3.9716685949209764e-09,4.7432478170851288e-09
5.72,2.1163258913562374e-09,2.4904125292841027e-09,2.6891356085489802e-09,2.8721401117972731e-09,3.1966964017288596e-09,3.9688036004349408e-09,4.7412061259734584e-09
5.7225,2.1132223116105558e-09,2.4865920548567885e-09,2.684307660994533e-09,2.8678927278994216e-09,3.1929880126217119e-09,3.9659417065108323e-09,4.7391749221599757e-09
5.725,2.1101427629009181e-09,2.4827923625600835e-09,2.6795005639637408e-09,2.8636574223686388e-09,3.1892912001349163e-09,3.9630894494954099e-09,4.7371589756204404e-09
5.7275,2.1070951063475888e-09,2.4790234830767477e-09,2.6747262988892606e-09,2.8594430806780382e-09,3.1856124080603672e-09,3.9602493281597994e-09,4.7351583438120073e-09
5.73,2.1040865144031786e-09,2.4752944523583939e-09,2.6699966760264727e-09,2.8552587333488645e-09,3.1819577732891566e-09,3.9574238065455817e-09,4.733173121174778e-09
5.7325,2.1011232020029952e-09,2.4716131500827574e-09,2.6653228904210352e-09,2.851113305537381e-09,3.1783330782693481e-09,3.9546148712854071e-09,4.7312029652725472e-09
5.735,2.0982110120125235e-09,2.4679871953248304e-09,2.6607163134595437e-09,2.847016292032823e-09,3.1747457771003943e-09,3.9518267842580951e-09,4.7292503987969776e-09
5.7375,2.095355647292096e-09,2.4644243646075342e-09,2.656187274547215e-09,2.8429761278643065e-09,3.1712025646082329e-09,3.9490632640196234e-09,4.7273169940822689e-09
5.74,2.0925627437074664e-09,2.4609324157109227e-09,2.6517470624436365e-09,2.8390027392222914e-09,3.1677115700241667e-09,3.946329410294961e-09,4.7254057470064851e-09
5.7425,2.0898381619956423e-09,2.4575192514187196e-09,2.647406764646676e-09,2.8351064182342415e-09,3.1642819472993636e-09,3.9436314601672793e-09,4.7235198216439274e-09
5.745,2.0871872339429193e-09,2.4541922196596902e-09,2.6431764790401371e-09,2.8312954821494479e-09,3.1609210367562153e-09,3.9409738807930633e-09,4.7216604880731245e-09
5.7475,2.0846150340711329e-09,2.4509583580677174e-09,2.6390666966030999e-09,2.8275781620413857e-09,3.1576344078307726e-09,3.9383590330588511e-09,4.7198271026619827e-09
5.75,2.0821256016043949e-09,2.4478233594260843e-09,2.6350868936295211e-09,2.823961948440557e-09,3.1544269316490032e-09,3.9357888596514195e-09,4.7180186248438938e-09
5.7525,2.0797229525193246e-09,2.4447925212087105e-09,2.631244248151412e-09,2.8204521775295758e-09,3.1513017718520453e-09,3.9332636441007828e-09,4.7162328101459199e-09
5.755,2.0774117831090454e-09,2.4418715786482872e-09,2.627546117588016e-09,2.8170544047208447e-09,3.148262996603781e-09,3.9307845423247331e-09,4.7144679607422401e-09
5.7575,2.0751962356425443e-09,2.4390658858463949e-09,2.6240002070718132e-09,2.8137753242436057e-09,3.1453172626985988e-09,3.9283558615765314e-09,4.7127260821808282e-09
5.76,2.073079195578652e-09,2.4363798789617499e-09,2.620612878800623e-09,2.810621194797459e-09,3.1424710739397113e-09,3.9259826102501534e-09,4.7110099044226417e-09
5.7625,2.0710658335394229e-09,2.4338204923648387e-09,2.6173933604743425e-09,2.8076018025106018e-09,3.1397338271206498e-09,3.9236734304746236e-09,4.709325801118056e-09
5.765,2.0691605667129705e-09,2.4313939432855291e-09,2.6143507141240506e-09,2.8047254962877424e-09,3.1371129373210428e-09,3.9214361172975701e-09,4.7076791925279727e-09
5.7675,2.0673680228681081e-09,2.429106596802151e-09,2.6114938178883519e-09,2.8020004292690698e-09,3.1346153905809194e-09,3.9192778224958015e-09,4.7060754624131547e-09
5.77,2.0656944711522655e-09,2.4269662754889225e-09,2.6088326216491993e-09,2.7994363292252734e-09,3.1322499329083626e-09,3.9172063550167719e-09,4.7045207334423307e-09
5.7725,2.0641443646374391e-09,2.4249787716047194e-09,2.6063751717369308e-09,2.7970415558548172e-09,3.1300242433304092e-09,3.9152278929352775e-09,4.7030194277739328e-09
5.775,2.0627238502844236e-09,2.4231515980790148e-09,2.6041293334346035e-09,2.794823884814005e-09,3.1279455184250432e-09,3.9133485531163743e-09,4.7015761217546253e-09
5.7775,2.0614383238745345e-09,2.4214916793775918e-09,2.6021035171827869e-09,2.7927909550023956e-09,3.1260207489110272e-09,3.9115751809300863e-09,4.7001970577787947e-09
5.78,2.0602934170256604e-09,2.4200062486310279e-09,2.6003064611911902e-09,2.7909513017954734e-09,3.124257834874535e-09,3.9099163362980366e-09,4.6988902164526978e-09
5.7825,2.0592953511343366e-09,2.4187030996115722e-09,2.5987474576679899e-09,2.7893146189428752e-09,3.1226671787405863e-09,3.9083828017989861e-09,4.6976672662385438e-09
5.785,2.058449968747762e-09,2.4175894266746081e-09,2.597434497728732e-09,2.7878886304626924e-09,3.1212568559484695e-09,3.9069821542392328e-09,4.696535981339563e-09
5.7875,2.0577627083201496e-09,2.4166718409904028e-09,2.5963765648538715e-09,2.7866830107305801e-09,3.1200362860584233e-09,3.9057245656442753e-09,4.6955058890862907e-09
5.79,2.0572390406805981e-09,2.4159568628695595e-09,2.595578159037684e-09,2.7857027088285612e-09,3.1190101890761792e-09,3.9046161033253671e-09,4.6945816257089834e-09
5.7925,2.0568839865536999e-09,2.4154503906612335e-09,2.595044948412724e-09,2.7849539044116048e-09,3.118183870812179e-09,3.9036628899614559e-09,4.693768774369633e-09
5.795,2.0567022425626984e-09,2.4151578219406691e-09,2.5947823329704096e-09,2.7844423473817681e-09,3.1175624193138431e-09,3.9028690088316716e-09,4.6930736474391644e-09
5.7975,2.0566981946556861e-09,2.4150843211849649e-09,2.5947982526576933e-09,2.7841773402419362e-09,3.117156798376018e-09,3.9022458889974504e-09,4.6925100725583514e-09
5.8,2.0568762699675689e-09,2.4152353417815108e-09,2.595095036519155e-09,2.784162615877547e-09,3.1169728975018574e-09,3.901802012381407e-09,4.6920872577987172e-09
5.8025,2.0572402599539609e-09,2.4156155914729535e-09,2.5956766909748003e-09,2.7844032454117915e-09,3.11701753320688e-09,3.9015470398992267e-09,4.691814999199116e-09
5.805,2.0577931326376307e-09,2.4162284302024064e-09,2.5965479372692655e-09,2.7849048995976851e-09,3.1172969859716168e-09,3.901488430405748e-09,4.6917008187383248e-09
5.8075,2.0585367038386218e-09,2.417075688258524e-09,2.5977088832711512e-09,2.7856683084886542e-09,3.1178122664695042e-09,3.9016288789674291e-09,4.6917496136079709e-09
5.81,2.0594728824432022e-09,2.4181588735137524e-09,2.5991574944874206e-09,2.7866917161328713e-09,3.1185619364238848e-09,3.901968707601817e-09,4.6919634223304552e-09
5.8125,2.0606016801132556e-09,2.4194774338196636e-09,2.6008930130199017e-09,2.7879740407270314e-09,3.1195452578553358e-09,3.9025101194614485e-09,4.6923463248394607e-09
5.815,2.0619233275217739e-09,2.4210310373194831e-09,2.6029118741024659e-09,2.789511280143461e-09,3.1207581358803943e-09,3.9032514012358957e-09,4.6928984594168798e-09
5.8175,2.0634361369197132e-09,2.4228174406874738e-09,2.6052080530865783e-09,2.7912977122036869e-09,3.1221948669632987e-09,3.9041890929201236e-09,4.6936174602465098e-09
5.82,2.0651373747178191e-09,2.4248331992322324e-09,2.607779823283777e-09,2.7933340390526914e-09,3.1238567934748985e-09,3.9053264907383787e-09,4.6945079561415194e-09
