Physical Time (s),enthalpy_storage_vol Monitor (N): cv1,enthalpy_storage_vol Monitor (N): cv2,enthalpy_storage_vol Monitor (N): cv3,enthalpy_storage_vol Monitor (N): cv4,enthalpy_storage_vol Monitor (N): cv5,enthalpy_storage_vol Monitor (N): cv6,enthalpy_storage_vol Monitor (N): cv7
0.41,5.3144731825744391e-05,8.8122977917718911e-05,0.0001403862554888685,0.00014424517826115189,0.00014464046828993292,0.00014492188846383341,0.00014504811549960258
0.4125,5.301225205198379e-05,8.8089576565269706e-05,0.00014036469023580344,0.00014443340878001379,0.00014483256628748602,0.00014511608070481768,0.0001452429434071668
0.415,5.2879809934189872e-05,8.8060017494113018e-05,0.00014032948152241541,0.00014462059157054123,0.00014502368833377844,0.00014530930648318292,0.00014543679563836241
0.4175,5.2747453665785902e-05,8.8033994085724262e-05,0.00014028036322958021,0.00014480656131032169,0.00014521367428005976,0.00014550141708798698,0.00014562953100403657
0.42,5.2615038231156458e-05,8.8011030965982689e-05,0.0001402171729237427,0.00014499162041984809,0.00014540283505107542,0.00014569273139773583,0.00014582147663541489
0.4225,5.2484105317756307e-05,8.7992355900992739e-05,0.00014014066247058246,0.00014517407758131117,0.00014558946541224323,0.00014588153791746379,0.0001460109323394176
0.425,5.2354673667879707e-05,8.7977685716006317e-05,0.00014005100146488188,0.00014535381348500169,0.00014577344042352564,0.00014606770510598068,0.00014619776110672437
0.4275,5.2226090296018713e-05,8.7966121655906992e-05,0.00013994813523734583,0.00014553184476931262,0.00014595578693462157,0.0001462522599876196,0.00014638298544229655
0.43,5.2100109471895612e-05,8.7959128015808501e-05,0.00013983336686675449,0.0001457057567967824,0.00014613405424998162,0.00014643273804563361,0.00014656413130813962
0.4325,5.1975359292900021e-05,8.7955174242355469e-05,0.00013970637176401792,0.00014587756435392992,0.0001463102870108406,0.0001466111939047625,0.00014674325994517339
0.435,5.1849881084913394e-05,8.7952232508740262e-05,0.00013956637734669096,0.00014605075243154998,0.00014648802166815299,0.00014679117986794078,0.00014692393200676983
0.4375,5.1724986254558173e-05,8.7951451225223336e-05,0.00013941452614363447,0.0001462237675762501,0.00014666568326170669,0.00014697111321554642,0.00014710456109888912
0.44,5.1600310537519724e-05,8.795233564475117e-05,0.00013925080486752232,0.00014639716662680438,0.00014684384131322562,0.00014715156537060023,0.00014728571761469351
0.4425,5.147591730234387e-05,8.7954825233597106e-05,0.00013907546004536731,0.00014657093183999753,0.00014702248683674736,0.00014733253614478982,0.0001474674177436116
0.445,5.1351951096784958e-05,8.7958946696221457e-05,0.00013888875511835932,0.00014674471385630532,0.0001472012699346049,0.00014751366567970046,0.00014764927963795748
0.4475,5.1229072730073707e-05,8.7965263364912197e-05,0.00013869139385985603,0.00014691747527678957,0.00014737913636967605,0.00014769388291662499,0.00014783022085395077
0.45,5.1107303284485549e-05,8.7973711624998559e-05,0.00013848358474210848,0.00014708903974678758,0.00014755591232292736,0.00014787301155667022,0.00014801006566718419
0.4525,5.0986323417933137e-05,8.7983903675274708e-05,0.00013826521722727696,0.00014725987073679504,0.00014773207479369175,0.00014805152932679923,0.00014818929014413182
0.455,5.0865722121157848e-05,8.7995368682646099e-05,0.00013803602593979132,0.000147430672282545,0.00014790834331248568,0.00014823015140104885,0.00014836859414168351
0.4575,5.0745251075174109e-05,8.8007798525936048e-05,0.00013779581683435617,0.00014760195171902794,0.00014808524179530524,0.00014840940407430365,0.00014854850141598938
0.46,5.0626932129874358e-05,8.8023089410474786e-05,0.00013754651807999359,0.00014777014106209037,0.00014825916210566936,0.00014858572191677174,0.0001487254900937702
0.4625,5.051119482695797e-05,8.8041481864407147e-05,0.00013728874651256038,0.00014793374813601819,0.00014842858428466789,0.00014875755099630345,0.00014889798043701675
0.465,5.0396533158238915e-05,8.8061433550568909e-05,0.00013702100941800037,0.00014809539177957826,0.00014859617565716161,0.00014892755801908402,0.0001490686276224638
0.4675,5.0282615411824295e-05,8.8082552470243776e-05,0.0001367429223680346,0.00014825597050964994,0.0001487628583308286,0.0001490966730186353,0.00014923837509921945
0.47,5.0169356208454355e-05,8.8104674796462694e-05,0.00013645429946185935,0.00014841579339637634,0.00014892895081314111,0.00014926520985912201,0.00014940752849359226
0.4725,5.0056735440707258e-05,8.8127692322378237e-05,0.00013615499200339502,0.00014857498389492436,0.00014909458620230841,0.00014943330224802099,0.00014957622556252336
0.475,4.9944737654286695e-05,8.8151494800548045e-05,0.00013584482856339003,0.00014873359766567117,0.00014925982933045652,0.000149601015812345,0.00014974453715800403
0.4775,4.9832547647628045e-05,8.8175235516343368e-05,0.00013552253026481945,0.0001488934027508813,0.00014942649401964814,0.00014977017099253732,0.00014991428755223494
0.48,4.9719422576488033e-05,8.819811420152409e-05,0.00013518691436441578,0.00014905610379270775,0.00014959633239236046,0.00014994252680736558,0.00015008724408754274
0.4825,4.960627799167025e-05,8.822092307341777e-05,0.00013483897242744719,0.00014921997590487343,0.00014976759530407535,0.00015011632979541702,0.0001502616615783259
0.485,4.9493627296835653e-05,8.8244060189601083e-05,0.00013447927148691285,0.00014938382382120112,0.00014993907157067319,0.0001502903735887926,0.00015043635759670837
0.4875,4.9381860807442234e-05,8.8267776980790037e-05,0.00013410827853453081,0.000149546286028309,0.00015010935644549464,0.00015046319269895991,0.00015060972906106809
0.49,4.9271032664639646e-05,8.8292088573835564e-05,0.00013372617236391692,0.00014970786195469475,0.00015027904372902489,0.00015063554342614855,0.0001507828424593056
0.4925,4.916085625581435e-05,8.8316614478936483e-05,0.00013333260471209228,0.00014986865942148985,0.00015044821137138661,0.00015080740263969419,0.00015095546645709095
0.495,4.9051270368263769e-05,8.8341247240070363e-05,0.0001329276320287886,0.00015002894565705393,0.00015061715116813262,0.0001509790732993887,0.00015112792165752491
0.4975,4.8942675152785946e-05,8.8366329646771211e-05,0.00013251208955762699,0.00015018774932663999,0.00015078486611856253,0.00015114948434767544,0.00015129906697870015
0.5,4.883482336381391e-05,8.8391589854552166e-05,0.00013208592960573329,0.0001503455868638053,0.00015095190879446793,0.00015131922952568607,0.00015146953715882683
0.5025,4.8728140005895357e-05,8.8417417464229341e-05,0.00013165022322037461,0.00015050144187724247,0.00015111724957247609,0.00015148728359197074,0.00015163831699503504
0.505,4.8622264515466425e-05,8.8443445882288157e-05,0.00013120489588455239,0.00015065596953267829,0.00015128157831099397,0.00015165434054538351,0.00015180609368825002
0.5075,4.8517123471573931e-05,8.8469608126778572e-05,0.00013075037174453051,0.00015080938642956417,0.0001514451424430503,0.00015182066548678996,0.0001519731625898729
0.51,4.8412670922941739e-05,8.8495864029947699e-05,0.0001302871909298199,0.00015096166480018096,0.00015160792807375283,0.0001519862328971326,0.00015213947428082178
0.5125,4.8308886177163943e-05,8.8522206342887076e-05,0.00012981599846980096,0.00015111275256766621,0.00015176990321683924,0.00015215101163989724,0.00015230499980744137
0.515,4.8205317585102859e-05,8.8548215021589258e-05,0.00012933674258496262,0.00015126371132862773,0.00015193219383943766,0.00015231613848398307,0.00015247088582651607
0.5175,4.8101934350658759e-05,8.8573879527891429e-05,0.00012885010210837995,0.00015141475980895186,0.0001520950626988277,0.00015248190765775364,0.00015263746273083177
0.52,4.7999058461061999e-05,8.8599523559492157e-05,0.00012835744140564506,0.00015156484431777664,0.00015225743255125134,0.00015264719337268736,0.00015280355685927432
0.5225,4.7896707793302989e-05,8.8625169345615926e-05,0.00012785965996472341,0.00015171369681300738,0.00015241905215243463,0.00015281173311147768,0.00015296889765379951
0.525,4.7794846226460226e-05,8.8650794158759994e-05,0.00012735757173889996,0.00015186148266608946,0.00015258013909798878,0.00015297578173431695,0.00015313381518350339
0.5275,4.7693252804262515e-05,8.8676150879942291e-05,0.00012685168394379966,0.00015200824366642799,0.00015274073826837835,0.00015313930412143715,0.00015329811130827353
0.53,4.759182578747395e-05,8.8701139786862468e-05,0.00012634271029715781,0.00015215435017653135,0.00015290128321740137,0.00015330276162000623,0.00015346229461192566
0.5325,4.7490927141165769e-05,8.8726105268105434e-05,0.00012583215256759705,0.00015229887999868954,0.00015306086540133686,0.00015346529940035405,0.00015362555925837708
0.535,4.7390776174196582e-05,8.8751232638758332e-05,0.00012532126461033523,0.00015244122339460383,0.000153218875715744,0.00015362629639600276,0.00015378728560458524
0.5375,4.7292798656498568e-05,8.8777798369188597e-05,0.00012481360058336317,0.00015257726626432828,0.00015337100129166401,0.00015378141135385552,0.00015394312430063535
0.54,4.71957003383042e-05,8.8804531905630583e-05,0.00012430762673863258,0.00015271044430665946,0.00015352088849624124,0.00015393431100383111,0.00015409675390644579
0.5425,4.7099177081251251e-05,8.8831130019421001e-05,0.00012380352978377709,0.00015284186493354308,0.00015366973472569299,0.00015408619581367159,0.00015424937095614974
0.545,4.7003163256955051e-05,8.8857514096660282e-05,0.0001233019604055692,0.00015297187823610351,0.00015381794716833922,0.00015423747235843039,0.00015440137630554505
0.5475,4.6906553159076379e-05,8.8882643640789531e-05,0.00012280164009951204,0.00015310384714681299,0.00015396916223054795,0.00015439179317271404,0.00015455641959765564
0.55,4.6809447603165821e-05,8.8906578323139559e-05,0.00012230365558723764,0.00015323779042801123,0.00015412347920936142,0.00015454925877389313,0.00015471460339740181
0.5525,4.6712471070602227e-05,8.8929878431742279e-05,0.00012180990053368459,0.00015337184889826382,0.00015427898567348854,0.00015470792337231152,0.00015487394111741987
0.555,4.661615328850214e-05,8.8953020546524321e-05,0.00012132200707830305,0.00015350442515143397,0.00015443404730893932,0.00015486617279207202,0.0001550328513522381
0.5575,4.6520567866639232e-05,8.8976038205703842e-05,0.00012084081917446635,0.0001536351198191176,0.00015458830798738914,0.00015502365846316072,0.00015519099854493845
0.56,4.64256893131496e-05,8.8998882969770627e-05,0.00012036696671644026,0.00015376393892336181,0.00015474184843774455,0.00015518046865699016,0.00015534848756500733
0.5625,4.6331484236732127e-05,8.9021509409138407e-05,0.00011990102007860663,0.00015389093632048204,0.00015489480108448248,0.00015533673187594592,0.00015550544270489513
0.565,4.6237945755094436e-05,8.9043911373105328e-05,0.00011944355070708657,0.00015401615284371076,0.00015504729033730716,0.00015549257293172514,0.0001556619939103913
0.5675,4.6145070978680086e-05,8.9066094664606006e-05,0.00011899510204610217,0.00015413960042096519,0.00015519941474124513,0.00015564808921634046,0.00015581824003611805
0.57,4.6052857211051232e-05,8.9088069969433904e-05,0.00011855618519830775,0.00015426123231430413,0.00015535121369923081,0.00015580331487080414,0.00015597420773233941
0.5725,4.5961309933720198e-05,8.9109861505713247e-05,0.00011812729059444295,0.0001543809795550198,0.00015550270983017727,0.00015595827401935488,0.00015612992632252937
0.575,4.5870423501745865e-05,8.9131481925258554e-05,0.00011770885199697143,0.00015449873257841,0.00015565388517447046,0.00015611294360653115,0.00015628536381173986
0.5775,4.5780195117530659e-05,8.915294801624705e-05,0.00011730126654565897,0.0001546143724093891,0.00015580471769657044,0.00015626730076486958,0.00015644049599710207
0.58,4.5690620611174252e-05,8.9174274006840502e-05,0.00011690488375896808,0.00015472775989271845,0.00015595516774898695,0.00015642130393763497,0.00015659527692478447
0.5825,4.560170208472201e-05,8.9195479495473589e-05,0.00011652001444752133,0.00015483874484196165,0.0001561051883046989,0.00015657490742378998,0.00015674966163821213
0.585,4.5513442620857429e-05,8.9216581838722663e-05,0.00011614692034815852,0.00015494715624586746,0.00015625471190971254,0.00015672804313592226,0.00015690357731349409
0.5875,4.5425853628873316e-05,8.9237605287470698e-05,0.00011578582769309614,0.00015505281872814749,0.00015640366984359471,0.00015688064655425035,0.00015705696287426302
0.59,4.5338935314522113e-05,8.9258558442167527e-05,0.00011543689673779537,0.0001551555657183962,0.0001565520066251324,0.0001570326633062491,0.00015720975959000814
0.5925,4.5252664151005405e-05,8.9279423632079296e-05,0.00011510020809298916,0.00015525530948110511,0.0001566997658376588,0.0001571841406606258,0.0001573620135789287
0.595,4.516698766496077e-05,8.9300151462355071e-05,0.00011477575832587223,0.00015535206140624647,0.00015684711986503925,0.00015733525720698605,0.00015751390560212787
0.5975,4.5081839607728643e-05,8.9320677046514913e-05,0.00011446348476566907,0.00015544589855444766,0.00015699433600328464,0.00015748629123194888,0.00015766572467903743
0.6,4.4997146155722998e-05,8.9340920431584623e-05,0.0001141632707003305,0.00015553682705238671,0.00015714161444348569,0.00015763744040723758,0.00015781765308861803
0.6025,4.4912874704479901e-05,8.9360842844424528e-05,0.00011387502094238815,0.0001556247637377912,0.00015728906162437953,0.000157788818607895,0.00015796981109217746
0.605,4.4829005606982415e-05,8.938041536656394e-05,0.00011359861970387581,0.00015570956472055214,0.00015743672327180147,0.00015794047963174661,0.00015812226173243197
0.6075,4.4745531918811128e-05,8.9399617025657458e-05,0.00011333392882550557,0.0001557909857309601,0.00015758452982601626,0.00015809235556534261,0.00015827493602280806
0.61,4.4662452418373896e-05,8.941843013687225e-05,0.00011308078243904367,0.0001558687505890289,0.0001577323788669549,0.00015824434632604207,0.00015842773567704567
0.6125,4.4579766305464607e-05,8.9436835425514522e-05,0.00011283898166120635,0.00015594257081635323,0.00015788015831012244,0.00015839634155739187,0.00015858055233948658
0.615,4.4497477850431903e-05,8.9454818336095896e-05,0.00011260830533994552,0.00015601215782929829,0.00015802775953668033,0.00015854823660237674,0.00015873328862397849
0.6175,4.4415590534853684e-05,8.9472362439969652e-05,0.00011238850248828198,0.00015607721599616308,0.00015817506842391073,0.00015869991820980405,0.00015888583334725074
0.62,4.4334110180208814e-05,8.9489453395021827e-05,0.00011217930017648657,0.00015613744658006602,0.00015832196874889583,0.00015885126925418571,0.00015903806873657079
0.6225,4.4253050067661102e-05,8.9506086484730408e-05,0.00011198041784935696,0.00015619256992924755,0.00015846836962975388,0.00015900220166463041,0.00015918991379306632
0.625,4.4172423640117523e-05,8.952225780653285e-05,0.00011179155780669587,0.00015624230608336299,0.00015861418153517075,0.00015915262581077031,0.00015934128046365113
0.6275,4.4092243294984532e-05,8.9537963487882976e-05,0.00011161240843181944,0.00015628638141504378,0.00015875932487358286,0.00015930245909776791,0.00015949208217579195
0.63,4.4012523529713347e-05,8.9553203943945405e-05,0.00011144265296470181,0.00015632453371685194,0.00015890373608827037,0.00015945163482736604,0.0001596422477507388
0.6325,4.3933273045788983e-05,8.9567977387441019e-05,0.00011128196607717145,0.00015635654492742203,0.00015904742111081679,0.00015960015869667172,0.00015979178333168712
0.635,4.3854505967560822e-05,8.9582291145976221e-05,0.00011113003030514407,0.00015638220946861701,0.0001591904064339281,0.00015974805960422512,0.00015994072302129498
0.6375,4.377620845803778e-05,8.9596125604978174e-05,0.00011098649354441931,0.00015640134554784904,0.00015933278250272826,0.00015989542166518358,0.00016008913704964255
0.64,4.3698375907979448e-05,8.9609477153207762e-05,0.00011085102728635594,0.00015641380614643484,0.00015947470460302789,0.00016004240497419117,0.00016023719242536864
0.6425,4.3620985593236398e-05,8.9622324956313828e-05,0.00011072328565392612,0.0001564194300609822,0.0001596163403813945,0.00016018917289417308,0.0001603850402834767
0.645,4.3544024233790588e-05,8.963466324504263e-05,0.0001106029497379864,0.00015641805793764553,0.00015975788304407683,0.00016033592278512083,0.00016053288129852739
0.6475,4.3467490807610546e-05,8.9646499781102559e-05,0.00011048972375826894,0.00015640944899520241,0.00015989942496516269,0.00016048274684191301,0.00016068080269973501
0.65,4.3391406883530447e-05,8.9657866525146232e-05,0.00011038334913805403,0.00015639325902526327,0.00016004093426822021,0.00016062961253315833,0.00016082876655548503
0.6525,4.3315825069130314e-05,8.9668828113607292e-05,0.00011028361478654176,0.00015636902604509106,0.00016018222199488786,0.0001607763320957809,0.00016097658479665558
0.655,4.3240812834587493e-05,8.9679464557857562e-05,0.00011019033723834123,0.00015633622959098346,0.00016032298370716164,0.00016092260190348132,0.00016112395364144966
0.6575,4.3166435902126894e-05,8.9689854162136761e-05,0.00011010334196721825,0.00015629436003366238,0.00016046287845386891,0.00016106808195848343,0.00016127053283318657
0.66,4.3092727122250072e-05,8.9700041396242782e-05,0.00011002242697080613,0.00015624298302253239,0.00016060166483692021,0.00016121253059075941,0.00016141607574432466
0.6625,4.301967169565426e-05,8.9710024315668707e-05,0.00010994735001258587,0.00015618177887655481,0.00016073932628474376,0.00016135593480772427,0.00016156056766716853
0.665,4.2947226121263174e-05,8.9719774488976261e-05,0.00010987785071473456,0.00015611051480339761,0.00016087602268690971,0.00016149846414515641,0.00016170418498936433
0.6675,4.2875330279225422e-05,8.972924691104587e-05,0.00010981365847021896,0.00015602899305281883,0.00016101197691534747,0.00016164034963503886,0.00016184716082522495
