Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
0.3675,7.0832530831748358e-11,6.6972953171712738e-12,-1.9047058731309251e-11,-2.0783285386475217e-11,-2.1975036236447741e-11,-2.2289461973797478e-11,-2.2302464097880544e-11
0.37,7.3311942078474702e-11,8.6393550909454884e-12,-1.8311572968292328e-11,-1.9847293912939819e-11,-2.0907877563953196e-11,-2.1161052678413205e-11,-2.1172722476234633e-11
0.3725,7.61411779400436e-11,1.0930125965963136e-11,-1.7358372488637271e-11,-1.86857369946853e-11,-1.9613007120019058e-11,-1.9811276565951977e-11,-1.982218721433816e-11
0.375,7.9247986213840701e-11,1.3481284649189885e-11,-1.6276624770574844e-11,-1.7399138852427935e-11,-1.8197234435503919e-11,-1.8348696583381906e-11,-1.8359032875877122e-11
0.3775,8.263473674220989e-11,1.6266704704530132e-11,-1.5092183682811549e-11,-1.6023029873565364e-11,-1.6701229891129458e-11,-1.6814664398653553e-11,-1.6824322365296888e-11
0.38,8.6295966022351764e-11,1.9257460439513036e-11,-1.3830898004379825e-11,-1.45909377962448e-11,-1.5162181862454296e-11,-1.5246113248960569e-11,-1.5254848417053239e-11
0.3825,9.0213588638280848e-11,2.2411356511836393e-11,-1.252954452200957e-11,-1.3144994482693726e-11,-1.3624319364873078e-11,-1.368635362991148e-11,-1.3693919510691976e-11
0.385,9.4352756463254156e-11,2.5665513959154832e-11,-1.124192398428816e-11,-1.1741778448323931e-11,-1.2145002865235934e-11,-1.219146503675661e-11,-1.219770873977237e-11
0.3875,9.8662940398894114e-11,2.8942800608327059e-11,-1.0030562795901299e-11,-1.0444004874886504e-11,-1.0786722836879953e-11,-1.0822589002952742e-11,-1.0827492274062869e-11
0.39,1.030819516235087e-10,3.2161101513306416e-11,-8.9568754771000572e-12,-9.3110605400558201e-12,-9.6079614120825713e-12,-9.6370202057981699e-12,-9.6406941992360472e-12
0.3925,1.0753654469252889e-10,3.5234969816855986e-11,-8.0803358089926224e-12,-8.3988007417444327e-12,-8.6633429146436929e-12,-8.6884850360906113e-12,-8.691137943497873e-12
0.395,1.1194242698265327e-10,3.8075336857762199e-11,-7.4599194984042019e-12,-7.7617060124136967e-12,-8.0061122013092328e-12,-8.0296547981331e-12,-8.0315505769525982e-12
0.3975,1.1620623691191109e-10,4.0592788321512896e-11,-7.1518679799698877e-12,-7.4513542064039375e-12,-7.6868312423032599e-12,-7.7108076873800861e-12,-7.7122275679854688e-12
0.4,1.202301875765455e-10,4.2703923645450132e-11,-7.2046597784791321e-12,-7.5120372486395738e-12,-7.749109233067311e-12,-7.775481471778039e-12,-7.7766937251656362e-12
0.4025,1.2391820879493512e-10,4.4338072532539238e-11,-7.6542073845166003e-12,-7.9764601726140692e-12,-8.2252960445982091e-12,-8.256069419929975e-12,-8.2573087839563358e-12
0.405,1.2719106467904365e-10,4.5442089508429624e-11,-8.5208248982308493e-12,-8.8630048917852161e-12,-9.133773878552088e-12,-9.1710374037154758e-12,-9.1724932204776272e-12
0.4075,1.2996383629442194e-10,4.5973889706969233e-11,-9.8188723691619377e-12,-1.0185505383409751e-11,-1.0488455369255606e-11,-1.0534307165210911e-11,-1.0536115053263604e-11
0.41,1.3216462165684369e-10,4.5910855479366011e-11,-1.1550151026212402e-11,-1.1946315186585619e-11,-1.2291594974810236e-11,-1.2348015271914035e-11,-1.2350248681734843e-11
0.4125,1.3375163253725302e-10,4.5259054962289002e-11,-1.3695832030292026e-11,-1.4127737606281201e-11,-1.4525003255076341e-11,-1.4593720738666549e-11,-1.4596378133358559e-11
0.415,1.3473725615529547e-10,4.4087182654682851e-11,-1.61905773846337e-11,-1.6665533813016087e-11,-1.7123249760519254e-11,-1.7205659973009071e-11,-1.7208650982370491e-11
0.4175,1.3517846749561469e-10,4.2492205243606513e-11,-1.8953970166511949e-11,-1.9479767149832447e-11,-2.0004631410851573e-11,-2.0101743976526206e-11,-2.0104884318053678e-11
0.42,1.351660465486638e-10,4.0592752014789108e-11,-2.1897778769754109e-11,-2.24816811622321e-11,-2.3078132734563659e-11,-2.3190582516210585e-11,-2.3193612366218542e-11
0.4225,1.3484137259037166e-10,3.8552136925433905e-11,-2.4900236387186126e-11,-2.554798023558358e-11,-2.6218039563416487e-11,-2.634616814715343e-11,-2.634881633497402e-11
0.425,1.3434847851609522e-10,3.6516948962435166e-11,-2.7859123030080771e-11,-2.8573741807839294e-11,-2.9317040037007834e-11,-2.9461067191968545e-11,-2.946315612190447e-11
0.4275,1.3382147412164624e-10,3.461556181571551e-11,-3.0690212979317938e-11,-3.1471384122070539e-11,-3.2285326243319509e-11,-3.2445539695301293e-11,-3.2447115839623493e-11
0.43,1.3340826821337927e-10,3.2995294626996959e-11,-3.3281540714857625e-11,-3.4125776270088378e-11,-3.5006173301967082e-11,-3.5183079959446361e-11,-3.5184543207348124e-11
0.4325,1.3321258112133678e-10,3.1744117085760939e-11,-3.5574948023957864e-11,-3.6475957729513089e-11,-3.7417525600987885e-11,-3.7612000833443983e-11,-3.7614205883614031e-11
0.435,1.3331957372278953e-10,3.093891797596431e-11,-3.7518235196128774e-11,-3.8467430182707486e-11,-3.9464181051710009e-11,-3.9677635305863722e-11,-3.9681964573219022e-11
0.4375,1.3380825564455331e-10,3.0667093731117186e-11,-3.9033020970812414e-11,-4.0021180358722212e-11,-4.1067251960974701e-11,-4.1301618978677513e-11,-4.1310002721315006e-11
0.44,1.3472847161122349e-10,3.0983171383515332e-11,-4.0059391210930597e-11,-4.1077884753823905e-11,-4.2168231764539855e-11,-4.2425958763488302e-11,-4.2440840154865334e-11
0.4425,1.360970763421486e-10,3.1915754179797835e-11,-4.0545169170037988e-11,-4.1586937926447357e-11,-4.2717774143775897e-11,-4.3001754762271328e-11,-4.3025978734375423e-11
0.445,1.3789250628993442e-10,3.3460802081363312e-11,-4.0456979836937934e-11,-4.1517337362859885e-11,-4.2686383371320384e-11,-4.2999795470644047e-11,-4.3036406169480325e-11
0.4475,1.4004519035456047e-10,3.5561157149360869e-11,-3.9804831309264902e-11,-4.0881999560400437e-11,-4.2088779268752402e-11,-4.2434855892109321e-11,-4.2486796949778892e-11
0.45,1.4245680341788323e-10,3.8125669376611432e-11,-3.8627880418457868e-11,-3.9723071466749296e-11,-4.0969188937421737e-11,-4.1350957619085062e-11,-4.1420699047552552e-11
0.4525,1.450084562221298e-10,4.1037741221615221e-11,-3.6989200644967377e-11,-3.8106452490115181e-11,-3.9395811324179727e-11,-3.9815877221107177e-11,-3.9904981373730623e-11
0.455,1.4756383640290217e-10,4.415899647896391e-11,-3.4976497480514419e-11,-3.6122437001955731e-11,-3.7461388603912312e-11,-3.7921770279917865e-11,-3.8030443650212191e-11
0.4575,1.4997267244796849e-10,4.733062438731161e-11,-3.2703059670044306e-11,-3.3886735092029266e-11,-3.528416094965007e-11,-3.5786177379588805e-11,-3.5912900048990091e-11
0.46,1.5205939044997872e-10,5.0343095350307074e-11,-3.0350665113006875e-11,-3.1583114289799817e-11,-3.3050042848640149e-11,-3.3594481685277209e-11,-3.3736056058310665e-11
0.4625,1.5370997119341056e-10,5.3047647022418513e-11,-2.8052873445604025e-11,-2.934685752555367e-11,-3.0896097050300214e-11,-3.1483212776213314e-11,-3.163507835984017e-11
0.465,1.5486915653303765e-10,5.53719169263231e-11,-2.5874085803331583e-11,-2.7244631830753237e-11,-2.8890283565924096e-11,-2.9519756370824216e-11,-2.9676313505354407e-11
0.4675,1.5548515722226683e-10,5.7245825325904453e-11,-2.3889060669721647e-11,-2.535367798987272e-11,-2.7110557927004073e-11,-2.778147844334439e-11,-2.7936700363632876e-11
0.47,1.5552842832343246e-10,5.8616414444935784e-11,-2.216648369979943e-11,-2.374534043859407e-11,-2.5628739139495989e-11,-2.633954506718703e-11,-2.6487705868219783e-11
0.4725,1.5500146216906544e-10,5.9460457226791501e-11,-2.0753258663092704e-11,-2.2469109714344385e-11,-2.4494463861587186e-11,-2.5242993299828778e-11,-2.5379357045896385e-11
0.475,1.539422244293466e-10,5.979332685225622e-11,-1.9663648210883182e-11,-2.154133985601243e-11,-2.3723598506561025e-11,-2.4507265404503087e-11,-2.4628602334609444e-11
0.4775,1.5241999648316219e-10,5.9672131459909714e-11,-1.8872910578335986e-11,-2.0938475431320954e-11,-2.329135523817113e-11,-2.4107316083943364e-11,-2.4212083807560073e-11
0.48,1.5052314863302172e-10,5.9169684403817374e-11,-1.8347314822744501e-11,-2.0626804542409205e-11,-2.3162076661468842e-11,-2.4007270975387271e-11,-2.4095528041785448e-11
0.4825,1.4837203546473689e-10,5.837088276790558e-11,-1.8057202104804702e-11,-2.0574535727884573e-11,-2.3301321749109955e-11,-2.4172856412980189e-11,-2.4245970918749306e-11
0.485,1.4610702285908952e-10,5.737913327088933e-11,-1.7966273236393192e-11,-2.0740546735819321e-11,-2.3664635177722659e-11,-2.4560184068173111e-11,-2.4620353825571334e-11
0.4875,1.4386830264972458e-10,5.6302109176341411e-11,-1.8036461911271356e-11,-2.107892098667489e-11,-2.4201985724745076e-11,-2.5120044183627096e-11,-2.5169811268482266e-11
0.49,1.4178451140791383e-10,5.5239857555672712e-11,-1.8234645316079345e-11,-2.1545972972165338e-11,-2.4864857342727408e-11,-2.5804838577593983e-11,-2.5846712655672127e-11
0.4925,1.3997436967395643e-10,5.428235862109614e-11,-1.853446163908324e-11,-2.2103134172342079e-11,-2.5609641768982901e-11,-2.6571861661526202e-11,-2.6608116796587458e-11
0.495,1.3854738640286754e-10,5.3508737279517763e-11,-1.8915528909780931e-11,-2.2717732355773851e-11,-2.6399152721489337e-11,-2.7384822376745476e-11,-2.741744828840911e-11
0.4975,1.3759239780511988e-10,5.2980177677632762e-11,-1.9365200386990661e-11,-2.3366592170657671e-11,-2.7206947311474179e-11,-2.8218116413377012e-11,-2.8248879524832171e-11
0.5,1.3718742790387007e-10,5.2752238941356034e-11,-1.9869454250158533e-11,-2.4027382749755128e-11,-2.8008403218281811e-11,-2.9048208543287443e-11,-2.9078737076465932e-11
0.5025,1.3738035000061923e-10,5.2860489772951107e-11,-2.0418112069397857e-11,-2.4685012934982093e-11,-2.8787627759261774e-11,-2.9860118615866162e-11,-2.9892075534219298e-11
0.505,1.3821027385483965e-10,5.3335857260845131e-11,-2.0997479817374338e-11,-2.5324216719010346e-11,-2.9529471603567151e-11,-3.0639738750914225e-11,-3.0674988108218178e-11
0.5075,1.3969427618125572e-10,5.419231895601428e-11,-2.1601019719086261e-11,-2.5940505192508158e-11,-3.0230630005601018e-11,-3.1384634690492699e-11,-3.142546978205951e-11
0.51,1.4182210561561552e-10,5.5421314869040188e-11,-2.223440382273038e-11,-2.6544991908298091e-11,-3.0904242516386565e-11,-3.2108557710688715e-11,-3.2157929451981169e-11
0.5125,1.4455751836436576e-10,5.6995708860932697e-11,-2.2910267744318551e-11,-2.7158334170092501e-11,-3.1573389694479283e-11,-3.2834842589668354e-11,-3.2896542573506198e-11
0.515,1.4786009005920197e-10,5.8888315988152538e-11,-2.3631763893302022e-11,-2.7792879539390347e-11,-3.2252941017923611e-11,-3.3578223554248864e-11,-3.3656948247903631e-11
0.5175,1.5165623179139965e-10,6.104865988772927e-11,-2.4410828372549413e-11,-2.8470362394853433e-11,-3.2967169642896777e-11,-3.4362158749978499e-11,-3.4463382948276575e-11
0.52,1.5583380828893956e-10,6.3401399421538861e-11,-2.5265902701915903e-11,-2.9218998180002508e-11,-3.3746641261542709e-11,-3.5215684580534423e-11,-3.5345286459393299e-11
0.5225,1.6027646696212185e-10,6.5875092274247202e-11,-2.6197176035866444e-11,-3.004769843826832e-11,-3.4602197745903252e-11,-3.6147577624120351e-11,-3.63111981872878e-11
0.525,1.6486895788514261e-10,6.8404911518257775e-11,-2.7188225692989649e-11,-3.0947026490565869e-11,-3.5526061640145551e-11,-3.7147494188390775e-11,-3.7349770437339891e-11
0.5275,1.6949743863042243e-10,7.0928635762784564e-11,-2.8217399160766622e-11,-3.1900475354133014e-11,-3.6503352402410611e-11,-3.8197675497166416e-11,-3.8441469222163587e-11
0.53,1.7405144415717496e-10,7.3385637703996022e-11,-2.9265806003632372e-11,-3.2892400859333735e-11,-3.7520082639602324e-11,-3.9281266272595639e-11,-3.9567047432281803e-11
0.5325,1.7841957838730694e-10,7.5713194762407574e-11,-3.0325868383624092e-11,-3.3916411253186344e-11,-3.857139993384803e-11,-4.0391087238278451e-11,-4.0716680302005185e-11
0.535,1.8251889279397806e-10,7.7869762700132265e-11,-3.1380975229488956e-11,-3.495522225676577e-11,-3.9641292582956268e-11,-4.1509519890073139e-11,-4.1870264434148443e-11
0.5375,1.8627934566197613e-10,7.9824443387919688e-11,-3.2423224537087418e-11,-3.5998991901501903e-11,-4.0720762742576078e-11,-4.2627273682641006e-11,-4.3016755129884318e-11
0.54,1.8972456675564198e-10,8.1607686135951281e-11,-3.3399275659575762e-11,-3.6991542686033936e-11,-4.1753629293552808e-11,-4.3688084987163423e-11,-4.4098654146721601e-11
0.5425,1.9287977776376812e-10,8.3256472939550602e-11,-3.4274487118966577e-11,-3.789535256439251e-11,-4.2701490743394505e-11,-4.4653967094297793e-11,-4.5077408347200613e-11
0.545,1.957808166726937e-10,8.4813038277137764e-11,-3.5029058061341614e-11,-3.8687943128417482e-11,-4.3540947846963396e-11,-4.5502376414132458e-11,-4.5930590307637189e-11
0.5475,1.9848791650605914e-10,8.6328866924567952e-11,-3.5643579355253701e-11,-3.9347295603648747e-11,-4.4248929479823179e-11,-4.6211203709580226e-11,-4.6636581213262346e-11
0.55,2.0105262804979279e-10,8.7848078728967766e-11,-3.6114408744182347e-11,-3.9866943125521937e-11,-4.4817294761275012e-11,-4.6773791559204236e-11,-4.7189662876668573e-11
0.5525,2.0353907307502516e-10,8.9420798986982713e-11,-3.6439661556112011e-11,-4.0242747352013318e-11,-4.5239982438087848e-11,-4.7185948644124852e-11,-4.7587015330897916e-11
0.555,2.0602837010158002e-10,9.1105571874763407e-11,-3.6610638378706791e-11,-4.046413187063859e-11,-4.5504398203021184e-11,-4.7436981746171489e-11,-4.7819546602360702e-11
0.5575,2.0861000238977682e-10,9.2969879936881038e-11,-3.6611371754470364e-11,-4.0513742398429274e-11,-4.5590993958177173e-11,-4.7508826414874323e-11,-4.7870809469277598e-11
0.56,2.1136271302538102e-10,9.5073602461631107e-11,-3.6433054093329434e-11,-4.0382262587725739e-11,-4.5488289911723276e-11,-4.7390924920492674e-11,-4.7731689185107116e-11
0.5625,2.1434277555129829e-10,9.745834911639689e-11,-3.6079601423148497e-11,-4.0073871545649816e-11,-4.5198527010937453e-11,-4.7085855166452411e-11,-4.7405907929921967e-11
0.565,2.1758079381692e-10,1.0014656750568368e-10,-3.5561216058852539e-11,-3.9599670287863791e-11,-4.473110746354299e-11,-4.6602848098591271e-11,-4.6903483172804074e-11
0.5675,2.210827551766158e-10,1.0314452996533518e-10,-3.4886709431054185e-11,-3.8969914014257845e-11,-4.4094724702454132e-11,-4.5950042466995586e-11,-4.623296949546262e-11
0.57,2.2483072685882684e-10,1.0644258306074194e-10,-3.4062693505685139e-11,-3.8193156552210169e-11,-4.3296571446964963e-11,-4.51338117454862e-11,-4.5400837637914772e-11
0.5725,2.2878341665415815e-10,1.1001347634675729e-10,-3.3097488730202699e-11,-3.7280050644924421e-11,-4.2346392395305672e-11,-4.4162923315808246e-11,-4.4415704914900333e-11
0.575,2.3287777272291564e-10,1.1381146116499887e-10,-3.2004968730685229e-11,-3.6247006865200394e-11,-4.1260418824127544e-11,-4.3052590988538391e-11,-4.3292457423914435e-11
0.5775,2.3703188559517576e-10,1.1777305994820074e-10,-3.0806713270624135e-11,-3.5117987165643911e-11,-4.0063309321562901e-11,-4.182654688151955e-11,-4.2054387349555262e-11
0.58,2.4114972429446845e-10,1.2181988632262959e-10,-2.9532051658845534e-11,-3.3924218463123493e-11,-3.8787884493190106e-11,-4.0516914872628411e-11,-4.073312807887407e-11
0.5825,2.4512743125827725e-10,1.2586275187596856e-10,-2.8217204759762597e-11,-3.2703047836512084e-11,-3.7473894909043382e-11,-3.9163105379631136e-11,-3.9367609486310033e-11
0.585,2.4886097082106722e-10,1.2980700042381084e-10,-2.6903652683854608e-11,-3.1496114285878525e-11,-3.6166096322042064e-11,-3.7809989359420545e-11,-3.8002290601338994e-11
0.5875,2.5225451452525363e-10,1.3355899653955918e-10,-2.5635550426214741e-11,-3.0346709019646312e-11,-3.4911470580166278e-11,-3.6505177684051315e-11,-3.668449209884918e-11
0.59,2.5522849184142864e-10,1.3703313943004425e-10,-2.4456488975636191e-11,-2.9296599777900119e-11,-3.3755909320587526e-11,-3.5295709446120019e-11,-3.5461125699045815e-11
0.5925,2.5772603747717217e-10,1.4015830747727876e-10,-2.3405973372409968e-11,-2.8382695368467127e-11,-3.2740703131237245e-11,-3.4224486071892752e-11,-3.4375149702794329e-11
0.595,2.597161275229591e-10,1.4288186995950225e-10,-2.251717495856233e-11,-2.7635072061751785e-11,-3.1900389756122172e-11,-3.3328016221672831e-11,-3.3463310486108905e-11
0.5975,2.6119390344600311e-10,1.4517104246435003e-10,-2.1816209262646657e-11,-2.7076568615254453e-11,-3.1262184293237477e-11,-3.2635714493235589e-11,-3.2755411939234155e-11
0.6,2.6217941459106858e-10,1.4701293047919461e-10,-2.1321862810401731e-11,-2.6722848392241772e-11,-3.0845886417420571e-11,-3.2169664695007152e-11,-3.227402691429762e-11
0.6025,2.6271583112012852e-10,1.4841435457229708e-10,-2.1044849599855522e-11,-2.6581954854815961e-11,-3.0663296083639311e-11,-3.1943894387840562e-11,-3.2033704528427271e-11
0.605,2.6286756714381196e-10,1.4940250131929175e-10,-2.0985534657425874e-11,-2.6652262733142724e-11,-3.0716065841491789e-11,-3.1962109787696052e-11,-3.2038634359613986e-11
0.6075,2.6271614235897742e-10,1.5002305204314325e-10,-2.1133712948478461e-11,-2.6922449258339243e-11,-3.0995604252786361e-11,-3.221751739007901e-11,-3.2282408496727352e-11
0.61,2.6235508450400352e-10,1.5033766884115634e-10,-2.1468681861182659e-11,-2.7371608551093195e-11,-3.1483150209398484e-11,-3.2692862805066931e-11,-3.2748024295806417e-11
0.6125,2.6188384437431774e-10,1.5041972602801417e-10,-2.1960850030228263e-11,-2.7970846151399474e-11,-3.2151331308437148e-11,-3.3361989072592924e-11,-3.3409435925136143e-11
0.615,2.6140190781280969e-10,1.5034961429278009e-10,-2.2573851121530344e-11,-2.8685241305227435e-11,-3.2966070037703626e-11,-3.419175658540253e-11,-3.4233494426194466e-11
0.6175,2.6100352928568383e-10,1.5021023671430662e-10,-2.3266607480475252e-11,-2.9475700519678369e-11,-3.3888375058401831e-11,-3.5143844316160932e-11,-3.5181787214935915e-11
0.62,2.6077360903493316e-10,1.5008293514589223e-10,-2.3995490532267035e-11,-3.0300872124133044e-11,-3.4876172640921718e-11,-3.6176575988831368e-11,-3.6212508421017455e-11
0.6225,2.6078467510638488e-10,1.5004423435541121e-10,-2.471629989200263e-11,-3.1118892781414446e-11,-3.5885987654327396e-11,-3.7246572596830735e-11,-3.7282150137881069e-11
0.625,2.6109484315183201e-10,1.5016305164106253e-10,-2.5386253728563291e-11,-3.1889178506542152e-11,-3.6874695347944775e-11,-3.8310456287163362e-11,-3.8347231517133505e-11
0.6275,2.6174679672417138e-10,1.5049868618588491e-10,-2.5965772164670648e-11,-3.2574038167903778e-11,-3.7801115675896825e-11,-3.9326391494268636e-11,-3.9365849112224734e-11
0.63,2.6276752855785891e-10,1.5109947315444449e-10,-2.6419970384570917e-11,-3.3140077611541639e-11,-3.8627432105301052e-11,-4.0255450853978914e-11,-4.029903801022719e-11
0.6325,2.6416901106373045e-10,1.5200216773641688e-10,-2.6719718509665387e-11,-3.3559247620419099e-11,-3.9320326516226283e-11,-4.1062722986738737e-11,-4.1111866071911339e-11
0.635,2.6594885914743485e-10,1.532312370317473e-10,-2.6842926460482403e-11,-3.3810165765139891e-11,-3.9852428945863132e-11,-4.1718757947946532e-11,-4.1774862497186113e-11
0.6375,2.6809220120359487e-10,1.5479940914070222e-10,-2.6774857213429899e-11,-3.3878512717430325e-11,-4.020291338417689e-11,-4.2200205323701335e-11,-4.2264641526127597e-11
0.64,2.7057301649137083e-10,1.5670769505836399e-10,-2.6508923228534441e-11,-3.3757933420283087e-11,-4.0358625580139185e-11,-4.2491021003536716e-11,-4.25650987543002e-11
0.6425,2.7335595575056657e-10,1.5894591985579815e-10,-2.6047011398996737e-11,-3.3450484879802114e-11,-4.0314863042057524e-11,-4.25833526061554e-11,-4.2668291668857993e-11
0.645,2.7639790245814452e-10,1.6149301849368977e-10,-2.5399925853222933e-11,-3.296719978189941e-11,-4.0076247805567569e-11,-4.2478562811258447e-11,-4.2575462085571712e-11
0.6475,2.7964917390364831e-10,1.643172475727206e-10,-2.4587718180624351e-11,-3.2328503972852548e-11,-3.9657499527274539e-11,-4.2188189294497107e-11,-4.2297997676251182e-11
0.65,2.8305530592614608e-10,1.6737689382350256e-10,-2.3639478841239353e-11,-3.1564064184450639e-11,-3.9083671543576778e-11,-4.1734379378741519e-11,-4.1857869752717079e-11
0.6525,2.8655911936249697e-10,1.7062142248678336e-10,-2.2592709602504299e-11,-3.0712140925231336e-11,-3.8389799452009488e-11,-4.114973437580667e-11,-4.1287481475719228e-11
