Physical Time (s),phi_alt_flux_right Monitor (kg-m/s^3): right_cv1,phi_alt_flux_right Monitor (kg-m/s^3): right_cv2,phi_alt_flux_right Monitor (kg-m/s^3): right_cv3,phi_alt_flux_right Monitor (kg-m/s^3): right_cv4,phi_alt_flux_right Monitor (kg-m/s^3): right_cv5,phi_alt_flux_right Monitor (kg-m/s^3): right_cv6,phi_alt_flux_right Monitor (kg-m/s^3): right_cv7
6.065,3.2693490152360885e-05,3.7812717556608211e-05,4.7347316115468043e-05,5.3095344490169246e-05,6.1484154645492846e-05,6.9701629295217094e-05,7.4632631498788089e-05
6.0675,3.3556454208392877e-05,3.4091443947780084e-05,4.3515683193396542e-05,5.0318238663385755e-05,5.9769204679716918e-05,6.9486494897568637e-05,7.4618912655914868e-05
6.07,3.4444301362723056e-05,3.0787423971422411e-05,3.9777501980784084e-05,4.7560146729822112e-05,5.8036507495533022e-05,6.9226161957521929e-05,7.4603113360244671e-05
6.0725,3.5337919708174314e-05,2.7931057152025053e-05,3.6174105291861326e-05,4.4863178140425351e-05,5.6322261681832115e-05,6.8917937052223634e-05,7.4585331770158931e-05
6.075,3.6219302072617449e-05,2.552591388435756e-05,3.2754201653726796e-05,4.2271396904676432e-05,5.4659191574889761e-05,6.8565257170182426e-05,7.4566117539042956e-05
6.0775,3.7069066640495856e-05,2.3552277556864618e-05,2.9563180709989824e-05,3.9831650205105494e-05,5.3079999663383245e-05,6.8172836567338105e-05,7.4546596396165595e-05
6.08,3.7869788870533546e-05,2.1974257714735837e-05,2.6636403013163274e-05,3.75955426295109e-05,5.1616004788425111e-05,6.7746177972626557e-05,7.4527506348252755e-05
6.0825,3.8611339325552628e-05,2.0745251756664156e-05,2.4004519254741085e-05,3.5609988780317048e-05,5.0296988084099662e-05,6.7291192294749477e-05,7.4509220083229935e-05
6.085,3.9283875092687912e-05,1.9815387842717349e-05,2.1699219072130143e-05,3.3925494909874419e-05,4.9146198686360841e-05,6.6814852220353017e-05,7.4491773069312574e-05
6.0875,3.9874794492575907e-05,1.9135810735881125e-05,1.9743802288613223e-05,3.2602742439104306e-05,4.817725543029843e-05,6.6324083486360305e-05,7.4474586175938211e-05
6.09,4.0376209203985198e-05,1.8665064806148798e-05,1.8149770700357827e-05,3.1695597952936644e-05,4.739960612327261e-05,6.582678319028555e-05,7.4457230931946087e-05
6.0925,4.078612148948696e-05,1.8370302294781806e-05,1.6919194057559046e-05,3.1248597206309819e-05,4.6812316421288455e-05,6.5330945137038321e-05,7.4439501930768768e-05
6.095,4.1101920204982944e-05,1.8228150402170494e-05,1.6049379806402805e-05,3.1290458515241631e-05,4.6402557671429998e-05,6.4844410071833794e-05,7.4421213663724406e-05
6.0975,4.131966763469e-05,1.8225435178429932e-05,1.5539273367860475e-05,3.1834068823689634e-05,4.6161575626197594e-05,6.4374854444191023e-05,7.4402305660967955e-05
6.1,4.1438803108180895e-05,1.8357001641749932e-05,1.5392064843636443e-05,3.2864679453717047e-05,4.6083789714450401e-05,6.3930326945610267e-05,7.4382692519254785e-05
6.1025,4.1462540471942853e-05,1.8625266091849057e-05,1.5630919626675918e-05,3.433811164226591e-05,4.6155871047172238e-05,6.3518488238170336e-05,7.436237764552972e-05
6.105,4.13964368408636e-05,1.9039039331871671e-05,1.629026641474135e-05,3.6177077459512677e-05,4.6363123785760521e-05,6.3146520610453207e-05,7.4341475681470232e-05
6.1075,4.1242561034549997e-05,1.9612470197221271e-05,1.7425259082034923e-05,3.828525092127954e-05,4.6698039575715168e-05,6.2820785200274468e-05,7.4320104099940995e-05
6.11,4.1004178787151597e-05,2.0364983817428305e-05,1.9105408132348692e-05,4.0559974259842678e-05,4.7154331540260783e-05,6.2547927991325679e-05,7.4298471811313108e-05
6.1125,4.0687504436108856e-05,2.1320905389198159e-05,2.1406587418473653e-05,4.2905095981492194e-05,4.7728860700811974e-05,6.2332733320449786e-05,7.4276822228117235e-05
6.115,4.0297584267071997e-05,2.2509212050288039e-05,2.4398331340108338e-05,4.5243247286015877e-05,4.8424341545856717e-05,6.2176044471528262e-05,7.4255492498018428e-05
6.1175,3.9836990282855971e-05,2.3962670448918431e-05,2.8125038047116594e-05,4.7520135958574476e-05,4.9241677571980292e-05,6.2074352570115913e-05,7.4234999932563624e-05
6.12,3.9312132154820628e-05,2.5715733862320502e-05,3.2583194323487148e-05,4.9713025895190489e-05,5.0180524432297716e-05,6.2026435484817307e-05,7.4215825030804573e-05
6.1225,3.8729622976764299e-05,2.7802460804209015e-05,3.7692906216141208e-05,5.182526068990588e-05,5.1238943621021469e-05,6.2032500212661024e-05,7.4198307272585695e-05
6.125,3.809771113895485e-05,3.0260638057075587e-05,4.3291275123116552e-05,5.3873693213253893e-05,5.2416190683152632e-05,6.2091289223590118e-05,7.4182729662749264e-05
6.1275,3.7429805677952071e-05,3.3124298341004709e-05,4.9162009519250522e-05,5.5883940101317072e-05,5.370763720391514e-05,6.2197634154595807e-05,7.4169357956574417e-05
6.13,3.6733770318229643e-05,3.6417050010547441e-05,5.505141384308522e-05,5.7880673625086391e-05,5.5101800088510357e-05,6.2348192199916024e-05,7.4158509950963513e-05
6.1325,3.6017095324065404e-05,4.0148586729601674e-05,6.0698117215380049e-05,5.9880742177736358e-05,5.6585893705934996e-05,6.2543064825400148e-05,7.4150463200421256e-05
6.135,3.5289705173021728e-05,4.4306287974779919e-05,6.5872251868426108e-05,6.1887340835663931e-05,5.8140381873886105e-05,6.2784325763739606e-05,7.4145435454151893e-05
6.1375,3.4559468353126754e-05,4.8849879895741208e-05,7.0406580217040121e-05,6.3885225591162696e-05,5.9739586904654493e-05,6.3071678024736473e-05,7.4143208306519343e-05
6.14,3.3833388287896728e-05,5.3703465768561792e-05,7.4218731887495595e-05,6.5845656284418971e-05,6.1353311345440362e-05,6.3403664282043857e-05,7.4143453323660685e-05
6.1425,3.3120227710387812e-05,5.8752956149633328e-05,7.7315836905626859e-05,6.7730750059845943e-05,6.2950050862085457e-05,6.3776947133735502e-05,7.4146103513114182e-05
6.145,3.2426741409400966e-05,6.3844438183362012e-05,7.9765743233231923e-05,6.9498984543757249e-05,6.4498472640213159e-05,6.4187454766722083e-05,7.4151044412659126e-05
6.1475,3.1761191997115339e-05,6.8791965364537236e-05,8.1696630204027782e-05,7.1104997970582694e-05,6.5968875671092484e-05,6.4629423570018734e-05,7.415830085677751e-05
6.15,3.1131135331403592e-05,7.3387406125547574e-05,8.3182551584165594e-05,7.2507752280077467e-05,6.7333203053699682e-05,6.5095578631238816e-05,7.4167668302235989e-05
6.1525,3.0545284665411563e-05,7.7416519587916006e-05,8.4262213711359076e-05,7.3670778088529321e-05,6.8567422710325059e-05,6.5577858969535798e-05,7.4178555397807762e-05
6.155,3.0010805558390005e-05,8.067992673520464e-05,8.4952119841481054e-05,7.4566473204250379e-05,6.9652198626789024e-05,6.6068436065431802e-05,7.4190692197066666e-05
6.1575,2.9534888372218882e-05,8.3013636671892642e-05,8.5238014943106688e-05,7.5172856669214778e-05,7.0566282166953717e-05,6.6559454985814321e-05,7.4203940669840911e-05
6.16,2.9125736496486966e-05,8.4300463312279427e-05,8.509286955746964e-05,7.5469802230934764e-05,7.1295358246419388e-05,6.7042594859335224e-05,7.4218204108105905e-05
6.1625,2.879099114304761e-05,8.4493758938683158e-05,8.4489108478435622e-05,7.5445198505733749e-05,7.1829178616374451e-05,6.7510228928109849e-05,7.4233455858549766e-05
6.165,2.8538253449468004e-05,8.3611837271980625e-05,8.3412643961312274e-05,7.5092239881903057e-05,7.2154627988202185e-05,6.7955161901451334e-05,7.4249671080864706e-05
6.1675,2.8375021069087296e-05,8.174713878231267e-05,8.1864406522978258e-05,7.4413432210804236e-05,7.2262353720591006e-05,6.8371058770735511e-05,7.426647696402555e-05
6.17,2.8307642315585782e-05,7.9030958990239115e-05,7.9861131952836637e-05,7.342734035262026e-05,7.2143356572954367e-05,6.8750304091210807e-05,7.4282845041143158e-05
6.1725,2.8341930305560636e-05,7.5617881247582629e-05,7.7443509137791752e-05,7.2149314879280734e-05,7.1791421750563026e-05,6.9084008751550081e-05,7.4297756994859954e-05
6.175,2.8481315937435099e-05,7.1659195236683441e-05,7.4660319411736189e-05,7.060581917066448e-05,7.1214824959281483e-05,6.9365752876024298e-05,7.4310301817440898e-05
6.1775,2.8727412569019792e-05,6.7306958233186872e-05,7.1566513419860959e-05,6.8818119839621412e-05,7.0437039865971544e-05,6.9592586110979527e-05,7.4319762766972473e-05
6.18,2.9080300916264806e-05,6.2705011145168044e-05,6.8216008601303953e-05,6.6802013680616754e-05,6.9477503700165371e-05,6.9763481877762833e-05,7.4325683147834042e-05
6.1825,2.9537265889719485e-05,5.7981579399348675e-05,6.466031533779519e-05,6.4577061384971964e-05,6.8343987971465915e-05,6.9867549600820475e-05,7.4328241406239248e-05
6.185,3.0092652734659711e-05,5.3247703951067421e-05,6.0950413328978639e-05,6.2171112350995408e-05,6.7047913588421911e-05,6.9906125018716114e-05,7.4327662452979511e-05
6.1875,3.0738519601755214e-05,4.859998479230158e-05,5.7134881367943193e-05,5.9617013552139583e-05,6.5603874321970145e-05,6.9876702933372933e-05,7.4324047779981403e-05
6.19,3.1463810830713823e-05,4.4117554837172101e-05,5.3259427508566504e-05,5.6951363451699134e-05,6.4032354655050336e-05,6.9786709577778275e-05,7.4318100185344818e-05
6.1925,3.2255579085059448e-05,3.9877017329136882e-05,4.9367791388168299e-05,5.4210984909649718e-05,6.2359083034306174e-05,6.9639943890882421e-05,7.431009341532624e-05
6.195,3.3099244135255492e-05,3.5958847623226955e-05,4.550381094399223e-05,5.1433171229672633e-05,6.061260327213332e-05,6.9449055352188889e-05,7.4300095939297959e-05
6.1975,3.3977010678247474e-05,3.2431903691962098e-05,4.1711724376051195e-05,4.8657044005326562e-05,5.8827351374884793e-05,6.9213523877644908e-05,7.4287805608233893e-05
6.2,3.4870950667554582e-05,2.93408537825523e-05,3.8031101207169384e-05,4.5924171944212994e-05,5.7041059740149098e-05,6.8929036714458883e-05,7.4273121298397337e-05
6.2025,3.5761721843820013e-05,2.6702891950054868e-05,3.4508523750882192e-05,4.3277106833957451e-05,5.5288982159984157e-05,6.8593621968863333e-05,7.4256208484713544e-05
6.205,3.66314985364311e-05,2.4509479655447714e-05,3.1192572748473054e-05,4.0761407922312551e-05,5.3605052279832935e-05,6.8210546204181777e-05,7.4237114795166212e-05
6.2075,3.7460768707925876e-05,2.2732317067015023e-05,2.8122800355780205e-05,3.8425871481931709e-05,5.2022889122809257e-05,6.7784404876049381e-05,7.421684716825354e-05
6.21,3.8235286188549004e-05,2.1329385369000493e-05,2.5331861166949202e-05,3.6320866361776337e-05,5.0574654146323095e-05,6.7320556514806527e-05,7.4196715689755919e-05
6.2125,3.8946087636959561e-05,2.0251857646738543e-05,2.2851795990803732e-05,3.4491889554263433e-05,4.9288952181772881e-05,6.6825246283762208e-05,7.4177212968405828e-05
6.215,3.9581909673347519e-05,1.944935391644159e-05,2.0711546423304786e-05,3.2997645946849086e-05,4.8184987758123712e-05,6.6306095373336126e-05,7.415868801114532e-05
6.2175,4.0131465008453366e-05,1.8875864070781398e-05,1.8928514258382066e-05,3.1895432490512803e-05,4.7275618464506154e-05,6.5770132795765949e-05,7.4140930309137375e-05
6.22,4.0590533189617948e-05,1.8494238682248817e-05,1.750913375423595e-05,3.1234883672826427e-05,4.6566625960304397e-05,6.5225814754998101e-05,7.4123270081800371e-05
6.2225,4.0956678003955488e-05,1.8275840347772854e-05,1.6452606765423273e-05,3.1052099737652274e-05,4.6049528641574084e-05,6.4682005974761039e-05,7.410535077973185e-05
6.225,4.1226833011622078e-05,1.8202323701735104e-05,1.5756256143215334e-05,3.1368427985641923e-05,4.5714957387341906e-05,6.4147641281734333e-05,7.4086942857992319e-05
6.2275,4.1398215413065938e-05,1.8264586549509883e-05,1.5420982203783206e-05,3.2182858708238194e-05,4.5558648311886732e-05,6.3631246036236687e-05,7.4067904468011115e-05
6.23,4.1472532648427696e-05,1.8461241359961475e-05,1.54588858510004e-05,3.3465752556911636e-05,4.5569102418583289e-05,6.3141664835446974e-05,7.4048117245579273e-05
6.2325,4.1453905834401599e-05,1.8797826717028351e-05,1.5897218713987358e-05,3.5154955764411986e-05,4.5729604585206736e-05,6.2687413963061114e-05,7.4027537519152467e-05
6.235,4.1345974335835854e-05,1.9285718647938293e-05,1.6781841061158338e-05,3.71605575619478e-05,4.6030378636901873e-05,6.2276534680935633e-05,7.4006270317461323e-05
6.2375,4.1151931192919092e-05,1.994180514689103e-05,1.8175518905481017e-05,3.9381678086956391e-05,4.6464621421041267e-05,6.1916146497269551e-05,7.3984420871226462e-05
6.24,4.0875918287768631e-05,2.0787695301932599e-05,2.0152179735442481e-05,4.1716460029673045e-05,4.7026169549996676e-05,6.1613667667852762e-05,7.3962136475653472e-05
6.2425,4.052353708065008e-05,2.1850140557671062e-05,2.2786338515425576e-05,4.4077807190282393e-05,4.7713428268446899e-05,6.1374436430715554e-05,7.3939751064774879e-05
6.245,4.0099862114010501e-05,2.3160012480563009e-05,2.6138148846554547e-05,4.6399342451358599e-05,4.852752457589259e-05,6.1199679818413295e-05,7.3917596946678372e-05
6.2475,3.9607856835874078e-05,2.4751358407781454e-05,3.0231231323041711e-05,4.8643062877082842e-05,4.9466556296210835e-05,6.1085924786118549e-05,7.3896126580850563e-05
6.25,3.9055134426006999e-05,2.6658445535401366e-05,3.5027894838909861e-05,5.0801182786998221e-05,5.0528705182613049e-05,6.1031766820011086e-05,7.3875819864321703e-05
6.2525,3.8447115912934951e-05,2.8916819392915219e-05,4.0403784810522748e-05,5.2885738214135829e-05,5.171066806357901e-05,6.1036615353878465e-05,7.3857088546589434e-05
6.255,3.779599940269496e-05,3.1563787363091056e-05,4.616740661491932e-05,5.491874228968863e-05,5.3010165006533484e-05,6.1099155780645984e-05,7.3840251116605508e-05
6.2575,3.7113608007763347e-05,3.4629352857455457e-05,5.2080799669652635e-05,5.692661964397095e-05,5.4416994010853841e-05,6.121434232523897e-05,7.3825590451523753e-05
6.26,3.6406764264463812e-05,3.8131032973030337e-05,5.7882088453217494e-05,5.8930785183616171e-05,5.5918630378444122e-05,6.1378874473017525e-05,7.3813544053199172e-05
6.2625,3.568313378042866e-05,4.2068974328653156e-05,6.331976080100349e-05,6.0942051644532204e-05,5.7497622365842634e-05,6.1592499901532403e-05,7.3804407583468238e-05
6.265,3.4953047119830223e-05,4.6418426584884233e-05,6.8191027987044036e-05,6.2953579960234058e-05,5.9129869649375315e-05,6.1856474571314211e-05,7.37984100589072e-05
6.2675,3.4222884630225781e-05,5.1123225320240471e-05,7.2370763699275883e-05,6.4942351782262475e-05,6.0785726365688011e-05,6.2170581967301209e-05,7.3795618731310823e-05
6.27,3.3501161009289631e-05,5.6089154800877796e-05,7.5823228086337383e-05,6.6874103140578486e-05,6.2432801697351423e-05,6.2533213718395865e-05,7.3795779268031784e-05
6.2725,3.2795941969523277e-05,6.1182806894816003e-05,7.8588584770917358e-05,6.8708320947219857e-05,6.4038891215892411e-05,6.2941020570127449e-05,7.3798397108197183e-05
6.275,3.2113853358308553e-05,6.6234376548921292e-05,8.0771847169328425e-05,7.0401720612686417e-05,6.557298960245604e-05,6.3389656530178976e-05,7.3803245774726388e-05
6.2775,3.1463763870168142e-05,7.1044717584675795e-05,8.2478775394442805e-05,7.1909463453271317e-05,6.7006237781188553e-05,6.3873063064259615e-05,7.381037167504835e-05
6.28,3.0853306588935457e-05,7.5400269721445811e-05,8.3765593202995658e-05,7.3192901831877323e-05,6.8312217256812861e-05,6.4383096365158607e-05,7.3819727131309434e-05
6.2825,3.0290167533423101e-05,7.9091041997762166e-05,8.4656483876256511e-05,7.4220460237727775e-05,6.9470244149345961e-05,6.4910684257524258e-05,7.3831171791282905e-05
6.285,2.9782169506145591e-05,8.1931020845373901e-05,8.5155181708641061e-05,7.4967361302092454e-05,7.0459732970668519e-05,6.5446837719025845e-05,7.384440850965394e-05
6.2875,2.933634202137609e-05,8.3777673964794124e-05,8.5236731494085514e-05,7.541347308858494e-05,7.1263278216883558e-05,6.5983034923880175e-05,7.3859015376720173e-05
6.29,2.8961335320466455e-05,8.4543013246309587e-05,8.4873372771415107e-05,7.5542052387500197e-05,7.1869634156525387e-05,6.6510059018878636e-05,7.3874722031441449e-05
6.2925,2.8664154892373865e-05,8.4216014306606526e-05,8.4037800066759502e-05,7.5343088427820703e-05,7.2266626125569119e-05,6.7019612222704746e-05,7.3891428916764439e-05
6.295,2.8452672054242262e-05,8.2847316547010177e-05,8.2728643118157441e-05,7.4815392146863736e-05,7.2443137602915266e-05,6.7503731660223355e-05,7.3908949386795685e-05
6.2975,2.833408420166939e-05,8.0555229840989479e-05,8.0952966179382004e-05,7.3969561168380816e-05,7.2389876520474408e-05,6.7955501865783641e-05,7.3926985507201233e-05
6.3,2.8314064384095606e-05,7.7482595843838883e-05,7.8740317509819741e-05,7.2824055933156984e-05,7.2101570117446545e-05,6.8366950350697852e-05,7.3945298513329802e-05
6.3025,2.8398328052051857e-05,7.3786017262645795e-05,7.6136433535400062e-05,7.1399491415142138e-05,7.1578700505010496e-05,6.8728866177117482e-05,7.3963005614588137e-05
6.305,2.8588854089697243e-05,6.9616471620645957e-05,7.3193080107093798e-05,6.972102259627429e-05,7.0839841335000451e-05,6.903439808564121e-05,7.3978948767217909e-05
6.3075,2.8886202466711227e-05,6.5123831560742485e-05,6.9965468727994147e-05,6.7807204005736481e-05,6.9911383272478847e-05,6.9279896391395761e-05,7.3992407696582771e-05
6.31,2.9289899929224335e-05,6.044570543881688e-05,6.6507382140144417e-05,6.567332219065002e-05,6.8802730523347892e-05,6.9463787077055355e-05,7.4002375905961429e-05
6.3125,2.9795217301177549e-05,5.5701442326014853e-05,6.2869382867240757e-05,6.3344651267887583e-05,6.7523241197715118e-05,6.9575438383730369e-05,7.4008106782574997e-05
6.315,3.0395820777806086e-05,5.099523072389551e-05,5.9101697468571703e-05,6.0851584140624804e-05,6.6086751853882623e-05,6.9616878759716516e-05,7.4009914052923333e-05
6.3175,3.1081684093298796e-05,4.6416931702099245e-05,5.5251104782891121e-05,5.8229615607317023e-05,6.4511824284035755e-05,6.9584458757240017e-05,7.4008131954370757e-05
6.32,3.1841385119886172e-05,4.2037345267437583e-05,5.1362190634219131e-05,5.5515711732767828e-05,6.2823456599413977e-05,6.9486329605767151e-05,7.400290751155813e-05
6.3225,3.2661175490136621e-05,3.793978285938429e-05,4.7478329086365162e-05,5.2746913042832434e-05,6.1049630226555002e-05,6.9325391412811672e-05,7.3995044569606075e-05
6.325,3.3524472137492696e-05,3.4200939601066106e-05,4.3643481013642947e-05,4.9961150919198828e-05,5.9223831464230371e-05,6.9115273233988066e-05,7.3984903146881244e-05
6.3275,3.4413493058591443e-05,3.0878646591740136e-05,3.9900560885090449e-05,4.7198911094215085e-05,5.7384499860938345e-05,6.8855204004854951e-05,7.3972430084860984e-05
6.33,3.5309260705408274e-05,2.8004358556339843e-05,3.6290396535256352e-05,4.4502263492710271e-05,5.5568559856723631e-05,6.8541551767952122e-05,7.3957360143622712e-05
6.3325,3.6193518638151669e-05,2.5582469341207561e-05,3.2861765421415373e-05,4.1915144844888499e-05,5.3811286017224123e-05,6.8173655431223712e-05,7.3939837886718393e-05
6.335,3.704710388697684e-05,2.3593882269861555e-05,2.9660515983145534e-05,3.9484084496373152e-05,5.2147714418922215e-05,6.7754527652329899e-05,7.3919929890882768e-05
6.3375,3.7852086512355639e-05,2.200299819705751e-05,2.6722498405859863e-05,3.7260388099708206e-05,5.061212619328453e-05,6.7288926071567599e-05,7.3898122710594889e-05
6.34,3.859805456668659e-05,2.0763232523634357e-05,2.4078462180651774e-05,3.5289779338913364e-05,4.9236673837894697e-05,6.6782287731535862e-05,7.3875904848882176e-05
6.3425,3.9275485255099767e-05,1.9824637395194725e-05,2.1760425695939421e-05,3.3624254459166176e-05,4.8043828435400494e-05,6.6241458956933728e-05,7.3854171221438179e-05
