Physical Time (s),massspec_vol Monitor (N): cv1,massspec_vol Monitor (N): cv2,massspec_vol Monitor (N): cv3,massspec_vol Monitor (N): cv4,massspec_vol Monitor (N): cv5,massspec_vol Monitor (N): cv6,massspec_vol Monitor (N): cv7
0.37,1.0280096308428313e-11,1.3340927708820191e-11,1.7153126435092668e-11,1.7157277863055701e-11,1.7157429428079772e-11,1.716410858809961e-11,1.7152212562936539e-11
0.3725,1.0219788961062451e-11,1.3273996914109397e-11,1.7094035510527537e-11,1.7097593858951729e-11,1.7099772323720311e-11,1.7102249174761486e-11,1.7088716053154236e-11
0.375,1.0169270424393383e-11,1.3220037089050224e-11,1.7049214972908663e-11,1.7053351212898936e-11,1.7054057671748194e-11,1.7053603326365242e-11,1.704747104655395e-11
0.3775,1.010928679823978e-11,1.3158229190362011e-11,1.6993949766098322e-11,1.6999176966261826e-11,1.7007026838289076e-11,1.7008551991186684e-11,1.7012975966970339e-11
0.38,1.0037050193336167e-11,1.3085547767955088e-11,1.6926735609608565e-11,1.6932812130482822e-11,1.6932948042770132e-11,1.6937338217918306e-11,1.6942413228136195e-11
0.3825,9.9849911731043594e-12,1.3033881634708611e-11,1.687947109921832e-11,1.6882849294960642e-11,1.6883359799456751e-11,1.6891390210091339e-11,1.6880192345440959e-11
0.385,9.9298332116377758e-12,1.2981981031855635e-11,1.6828918366510741e-11,1.6833590193912739e-11,1.6835279413265113e-11,1.6836859361950209e-11,1.6841433652464819e-11
0.3875,9.8657469421539781e-12,1.2921106292139877e-11,1.6769471198229416e-11,1.6776883123158375e-11,1.6773928360723351e-11,1.6779412938492197e-11,1.6764980603249064e-11
0.39,9.8172865961562748e-12,1.2875522692574867e-11,1.6723879951736508e-11,1.6733426588939959e-11,1.6731012271246306e-11,1.6726229543154686e-11,1.6737175400407732e-11
0.3925,9.756368492631746e-12,1.2819345886595967e-11,1.6667716056158793e-11,1.6677290398115282e-11,1.6675782034360852e-11,1.667633435008432e-11,1.6685351602026581e-11
0.395,9.7065365613999677e-12,1.2775117585375829e-11,1.6622241976375365e-11,1.6633559863898951e-11,1.6630121695379179e-11,1.6632163467883343e-11,1.6634007436723644e-11
0.3975,9.6441347304559815e-12,1.2716319965286488e-11,1.6558200228273379e-11,1.6568323085279296e-11,1.6570817079373292e-11,1.6575504703236918e-11,1.657727336226747e-11
0.4,9.5820219227372481e-12,1.2664561862926114e-11,1.6502759271640579e-11,1.6517055072320224e-11,1.6515909367150582e-11,1.6520546527221173e-11,1.6515875039603299e-11
0.4025,9.525078329670462e-12,1.2613884367176101e-11,1.6448763998488986e-11,1.6465174446220018e-11,1.646411632234848e-11,1.6458045791570548e-11,1.6464751341678432e-11
0.405,9.4686728870493133e-12,1.2568797298316838e-11,1.6394722300748472e-11,1.6413540668864889e-11,1.6409076352852497e-11,1.6406748858952731e-11,1.640611936654935e-11
0.4075,9.411719373781005e-12,1.251934334307934e-11,1.6339468659021371e-11,1.6361826964516379e-11,1.6362359490995742e-11,1.6353009728449772e-11,1.6348255097428804e-11
0.41,9.363629231317945e-12,1.2481294415666456e-11,1.6292089597689685e-11,1.6317277029179917e-11,1.6315995787013772e-11,1.6311411771279427e-11,1.6317519274995349e-11
0.4125,9.2948249243197524e-12,1.2422329782033225e-11,1.622806450352122e-11,1.6252139765875378e-11,1.6253203148377041e-11,1.6255758268491011e-11,1.6245988440120402e-11
0.415,9.2477145565976e-12,1.2384899715627902e-11,1.6177568048062303e-11,1.6207583141100949e-11,1.6209753199139262e-11,1.6207435486305777e-11,1.6202536226768214e-11
0.4175,9.1907707005835469e-12,1.2339299457438249e-11,1.6116930622611247e-11,1.6154311350311091e-11,1.6152822568053281e-11,1.6149638275461275e-11,1.6155018100151777e-11
0.42,9.1323739694543175e-12,1.2292478239421526e-11,1.606076732385842e-11,1.6103281283824517e-11,1.6103373170963405e-11,1.6109141297041041e-11,1.6110181920543665e-11
0.4225,9.0766405561034381e-12,1.2247928106820722e-11,1.6004215362132431e-11,1.6053561762596001e-11,1.6051594460047756e-11,1.6051174014464411e-11,1.6051200007296059e-11
0.425,9.0169898959132422e-12,1.2196585310060344e-11,1.593638934023187e-11,1.5989378657502146e-11,1.599389847315437e-11,1.5993166680283236e-11,1.5992507973830333e-11
0.4275,8.9622524922335822e-12,1.2154551638718412e-11,1.5880966684089291e-11,1.5945732574550631e-11,1.5944557206182076e-11,1.5945425272024942e-11,1.5948410424875819e-11
0.43,8.9135706987099516e-12,1.2116507749262662e-11,1.5822745331507941e-11,1.5893495656922962e-11,1.58926278598259e-11,1.5895853327400344e-11,1.5887526505942908e-11
0.4325,8.867492283307462e-12,1.2082168480297521e-11,1.576983849714976e-11,1.5849724443418692e-11,1.5848873295520314e-11,1.5847731680598506e-11,1.5851902708282432e-11
0.435,8.8082737646771763e-12,1.203458250575657e-11,1.5707933179233843e-11,1.5796623637519157e-11,1.5798796906413871e-11,1.5796124042202582e-11,1.5792718724058073e-11
0.4375,8.7563993360236653e-12,1.1995247129458895e-11,1.5647621421049429e-11,1.5749563637715656e-11,1.5752311312326213e-11,1.5756066703147687e-11,1.5749616670222011e-11
0.44,8.7024449160003879e-12,1.1955254300852292e-11,1.5589013203776952e-11,1.5699146659762022e-11,1.5700095938413126e-11,1.56982797380628e-11,1.5693896032357861e-11
0.4425,8.6555794778183892e-12,1.1919644749229826e-11,1.5532826384850694e-11,1.5653734270896338e-11,1.5650762744089631e-11,1.5652328075819949e-11,1.5650573387448562e-11
0.445,8.6014776354977593e-12,1.1876786044601263e-11,1.546888442827372e-11,1.5603462103162187e-11,1.5604472277705967e-11,1.5612131283376779e-11,1.562143697824248e-11
0.4475,8.5422579843326079e-12,1.1828783564459532e-11,1.5394409577264896e-11,1.5541370084504369e-11,1.5541986163839575e-11,1.5535907500003805e-11,1.5537117075304651e-11
0.45,8.4904403094675653e-12,1.1789600830121297e-11,1.5334819861476009e-11,1.5494079776045799e-11,1.5496357438704119e-11,1.5503517577135063e-11,1.5497140413979041e-11
0.4525,8.4452059950967228e-12,1.1754885164039201e-11,1.5272300310547402e-11,1.5446157698548677e-11,1.5446480550853038e-11,1.5445493738508113e-11,1.5443169436255108e-11
0.455,8.3911819375550775e-12,1.1712944119648103e-11,1.5206251872309166e-11,1.539581017856948e-11,1.5400293598083055e-11,1.5398562446791582e-11,1.5392014112567126e-11
0.4575,8.3377351708621784e-12,1.1671903504361449e-11,1.5141187898258571e-11,1.5350069167315291e-11,1.5350129668156407e-11,1.5346565314177551e-11,1.5344818223165495e-11
0.46,8.2893566998530331e-12,1.1634868988248073e-11,1.5076184360093633e-11,1.529886652584351e-11,1.5297734216852372e-11,1.5301056796342379e-11,1.5310233357060301e-11
0.4625,8.2493128266998244e-12,1.1604994430466682e-11,1.5015690132334297e-11,1.5251815915248561e-11,1.5252618208113819e-11,1.5251610853072333e-11,1.5249254404642963e-11
0.465,8.2007848243573757e-12,1.1570120801319614e-11,1.4952054490648285e-11,1.5210721663216136e-11,1.5210352561591802e-11,1.5213567647038782e-11,1.5207833542452704e-11
0.4675,8.1525603708496338e-12,1.1533528531136275e-11,1.4888215557284869e-11,1.5165213784679973e-11,1.5164115952081663e-11,1.5166039965785654e-11,1.5164292190357506e-11
0.47,8.0933446968364896e-12,1.1482676849709683e-11,1.4804465289055085e-11,1.510240388322427e-11,1.5101064181208404e-11,1.5102617691528766e-11,1.5095583112091133e-11
0.4725,8.0566112767456179e-12,1.1457407400980653e-11,1.4749783125801287e-11,1.5071013457844898e-11,1.5071551423744e-11,1.5072053867274343e-11,1.5073096620127783e-11
0.475,8.0064169081732387e-12,1.1419082882112591e-11,1.4677207114040911e-11,1.5019561494429306e-11,1.5020942602120414e-11,1.5025052846798595e-11,1.5031314925422374e-11
0.4775,7.9715734826804921e-12,1.1396103575649283e-11,1.462023892170244e-11,1.498688627603747e-11,1.4982754397095429e-11,1.4978884961825423e-11,1.498747139006206e-11
0.48,7.9229541173650569e-12,1.1353979390245564e-11,1.4542016444418867e-11,1.4931800671895323e-11,1.4934500791002227e-11,1.4931890699324161e-11,1.4927981170046066e-11
0.4825,7.8799196108271851e-12,1.1322429570928596e-11,1.4476239960048959e-11,1.4891285726329814e-11,1.4891433369811491e-11,1.4895754256620212e-11,1.4895323652755563e-11
0.485,7.8336088342151898e-12,1.1287385807104168e-11,1.4404124899698547e-11,1.484497615834281e-11,1.4842696291852846e-11,1.4836550597933622e-11,1.4842314573656898e-11
0.4875,7.7824335425110933e-12,1.1246952249095333e-11,1.4325769087006045e-11,1.4792830929744895e-11,1.4794878993380914e-11,1.4793861059740884e-11,1.4790088491707082e-11
0.49,7.7385667781275711e-12,1.1211859639963556e-11,1.4246858611198376e-11,1.47453449575398e-11,1.4747209396799699e-11,1.4742942295272338e-11,1.4738680805541936e-11
0.4925,7.6956941882605226e-12,1.1177193738020217e-11,1.4175597741446442e-11,1.470136047287896e-11,1.4700512963229273e-11,1.4706049806197881e-11,1.4702301002144212e-11
0.495,7.6498578221990294e-12,1.1143104618232408e-11,1.4098799137579998e-11,1.4657725895104529e-11,1.4659125704264879e-11,1.4656188620023704e-11,1.4664718458085984e-11
0.4975,7.6041481525623909e-12,1.1105550759585529e-11,1.4019322560505638e-11,1.46107339217641e-11,1.4609452483343028e-11,1.4612048034599923e-11,1.4604381091793921e-11
0.5,7.5678537140664111e-12,1.1078898761529081e-11,1.3944369020570765e-11,1.4567022421515803e-11,1.4568499225084773e-11,1.4563713545412543e-11,1.4568709725092203e-11
0.5025,7.5259543284040376e-12,1.1045820945344352e-11,1.3868998514798484e-11,1.4529405955364879e-11,1.4530998808591402e-11,1.4530760405977908e-11,1.4537177172722207e-11
0.505,7.4815934159700014e-12,1.1009716873522592e-11,1.3789293648562956e-11,1.4481002563641372e-11,1.4479756372657727e-11,1.4485140061524775e-11,1.4476822142515073e-11
0.5075,7.4479488345381244e-12,1.098340204363458e-11,1.3716140033127357e-11,1.4448398742743478e-11,1.4446115512697847e-11,1.4442491659940024e-11,1.444075361948863e-11
0.51,7.3983331587757375e-12,1.0945419921090155e-11,1.362968998872851e-11,1.4401195939772069e-11,1.4397383894680974e-11,1.4401294809923126e-11,1.439654710852868e-11
0.5125,7.3627882170902911e-12,1.0915399033203e-11,1.3550351213484101e-11,1.4359708296904035e-11,1.4360445078210871e-11,1.4357047816111331e-11,1.4364200604468167e-11
0.515,7.3167185262705723e-12,1.0877396978335927e-11,1.3463382838509373e-11,1.4309314902099445e-11,1.43129988960675e-11,1.4316357293832328e-11,1.431793941356102e-11
0.5175,7.2780011431784153e-12,1.0847196624218314e-11,1.3378935229701577e-11,1.4267703500906248e-11,1.4268974381270106e-11,1.4265393678494499e-11,1.4276116451945044e-11
0.52,7.2364469147858047e-12,1.0813988513700521e-11,1.3297028975145442e-11,1.4228480871102058e-11,1.4228247612359631e-11,1.422695067113575e-11,1.4235805181249571e-11
0.5225,7.2021058054531727e-12,1.078580267173102e-11,1.3213144914946002e-11,1.4186753606066998e-11,1.4184985476345759e-11,1.4185178401270613e-11,1.4181440509057566e-11
0.525,7.1584955464929651e-12,1.0750783798949406e-11,1.3125508436853783e-11,1.41403555433334e-11,1.413499760519297e-11,1.4135845474203088e-11,1.4124486930100518e-11
0.5275,7.1229385056725731e-12,1.072218503003678e-11,1.3044049165292651e-11,1.410324432545904e-11,1.4104234602233246e-11,1.4103409035763929e-11,1.410683363414829e-11
0.53,7.0835659052991225e-12,1.0688993579931934e-11,1.2956693883771659e-11,1.4061928181265205e-11,1.4062567781096699e-11,1.4060884024604067e-11,1.4057153072465184e-11
0.5325,7.043692980027905e-12,1.0658020541055715e-11,1.2869468546878778e-11,1.4017633867720898e-11,1.4018123039017878e-11,1.4019838512982786e-11,1.4011757866342151e-11
0.535,7.008665832158122e-12,1.0627703426909666e-11,1.2787022174403179e-11,1.3982222297330194e-11,1.3979791956964608e-11,1.3983520071446557e-11,1.3980621304909347e-11
0.5375,6.9716294937418285e-12,1.0599539010403822e-11,1.2698903165963722e-11,1.3938110705405322e-11,1.393938220262933e-11,1.3946256319975037e-11,1.3952716714628292e-11
0.54,6.9351914343949644e-12,1.0569767350488983e-11,1.2618199771318791e-11,1.3901848714967986e-11,1.3899932784305804e-11,1.3895924256556593e-11,1.389762429321689e-11
0.5425,6.9000886125574001e-12,1.0539616285593325e-11,1.2531952679478336e-11,1.38631291828572e-11,1.3866695902533835e-11,1.3864007725186001e-11,1.3870716343039808e-11
0.545,6.8643950301230471e-12,1.0509134456351891e-11,1.2446469232897443e-11,1.3822343867256217e-11,1.3818547939132836e-11,1.3815690751354743e-11,1.3814188772243235e-11
0.5475,6.824737073863393e-12,1.047741568524109e-11,1.23598252313291e-11,1.3781397483078845e-11,1.3782021954241612e-11,1.3777829453809036e-11,1.3778925145299897e-11
0.55,6.7945210429095885e-12,1.0450999457606049e-11,1.2277872755051746e-11,1.3741090227616388e-11,1.3741192778639034e-11,1.3735683753113576e-11,1.3739837727461076e-11
0.5525,6.7606647253109354e-12,1.0420626354127727e-11,1.2195568939732737e-11,1.3707857512490265e-11,1.3704138378758163e-11,1.3704975278964937e-11,1.3700934662309853e-11
0.555,6.7228155435656266e-12,1.0390910517605226e-11,1.2112718357728327e-11,1.3663176323526456e-11,1.3662453505727417e-11,1.366840031742814e-11,1.366664628259698e-11
0.5575,6.6864792490880511e-12,1.0359990855824317e-11,1.2027304280200337e-11,1.3624609133596293e-11,1.3623186572703276e-11,1.3622974835220388e-11,1.3614209123150894e-11
0.56,6.6580574807647681e-12,1.0335947577625057e-11,1.1955110055925794e-11,1.3592455326077089e-11,1.3592557798904939e-11,1.3596151728757498e-11,1.3600297922664919e-11
0.5625,6.6149103425298348e-12,1.0300493476846205e-11,1.1866361208705749e-11,1.3542408414981535e-11,1.3535360506640391e-11,1.353346439572001e-11,1.352706168876726e-11
0.565,6.5818198888998988e-12,1.026886434646323e-11,1.1789881091890106e-11,1.3507284551637391e-11,1.3507160722831981e-11,1.3504033687991901e-11,1.3494982796345974e-11
0.5675,6.5499386615471137e-12,1.0243847161960805e-11,1.1711071408893628e-11,1.3466593132682182e-11,1.3467924352231947e-11,1.3468624224207045e-11,1.3476202077711709e-11
0.57,6.5136058735058947e-12,1.021374990734905e-11,1.163922725057077e-11,1.3437656956859929e-11,1.3437199767023716e-11,1.3437111720478073e-11,1.3441647986437042e-11
0.5725,6.4842704730359401e-12,1.018663979788032e-11,1.1563523274587355e-11,1.3395395678419493e-11,1.3393910161627027e-11,1.3397755048800911e-11,1.3400479844302423e-11
0.575,6.4432845855873676e-12,1.0150096874197084e-11,1.148256863607724e-11,1.3349019729392297e-11,1.335207129719351e-11,1.3353797567983861e-11,1.3357052359637162e-11
0.5775,6.4172735606828625e-12,1.0127863387773905e-11,1.1417747436102609e-11,1.3322981917311504e-11,1.3328109600597342e-11,1.3329986231031476e-11,1.3322726243798043e-11
0.58,6.384678192338061e-12,1.0101777222965192e-11,1.1351614312091758e-11,1.3286164309804253e-11,1.3283334665476896e-11,1.3279054857533978e-11,1.3267497601807853e-11
0.5825,6.3467319966272105e-12,1.0064617068538822e-11,1.1271303015459088e-11,1.3236382463438856e-11,1.3237081978683426e-11,1.3238485145146131e-11,1.3238164124505427e-11
0.585,6.3235689866797071e-12,1.0045433641267323e-11,1.1214566559298753e-11,1.3211073374588544e-11,1.3213510477917266e-11,1.3210771741837926e-11,1.321135705153195e-11
0.5875,6.2891381826368474e-12,1.0016355716235193e-11,1.114941217906471e-11,1.3172668069334871e-11,1.3173505236719068e-11,1.3174898603784534e-11,1.3170014879068502e-11
0.59,6.2634194262902685e-12,9.9951911441091822e-12,1.1095447463253435e-11,1.3143629311110681e-11,1.3145627619695478e-11,1.3148484263883506e-11,1.3150348812129672e-11
0.5925,6.2318950976419578e-12,9.9660089315732776e-12,1.102945370431975e-11,1.3105088296842676e-11,1.3105509879853022e-11,1.3104719824667278e-11,1.3111534868655229e-11
0.595,6.1960171878573764e-12,9.9320972189184935e-12,1.0963491255844638e-11,1.3060381312860762e-11,1.3065161007455771e-11,1.3073060406157011e-11,1.3061979802307846e-11
0.5975,6.1692422503268795e-12,9.9097528850305019e-12,1.0908760598867932e-11,1.3030724571106424e-11,1.3030293272876007e-11,1.3026981232272846e-11,1.3027580234338592e-11
0.6,6.1365939898352574e-12,9.8804756345187791e-12,1.0848056769629277e-11,1.2989372224721317e-11,1.2994233338124712e-11,1.2994597649335711e-11,1.3002047868836185e-11
0.6025,6.1017564703453832e-12,9.8478419447654509e-12,1.0786582185311153e-11,1.2948548528821033e-11,1.294783149791965e-11,1.2948298268967797e-11,1.2947059345361079e-11
0.605,6.0794008252906698e-12,9.8296627922782633e-12,1.0745411203309146e-11,1.2926884385251275e-11,1.2928186147629089e-11,1.2932756655182279e-11,1.2926066564749716e-11
0.6075,6.0498775279448541e-12,9.8015974935245563e-12,1.068964720453031e-11,1.2883274497072157e-11,1.2887217995490106e-11,1.2885563332944891e-11,1.2898801471787506e-11
0.61,6.0194424766265548e-12,9.7755295583675719e-12,1.0643185092648482e-11,1.2855188383381036e-11,1.2861511186185966e-11,1.2864910853155331e-11,1.2857131537865957e-11
0.6125,5.9894678790427038e-12,9.7470321340046691e-12,1.0591268410597417e-11,1.2816291260957213e-11,1.2820775086054183e-11,1.2820037339984288e-11,1.2831203961823356e-11
0.615,5.9603126267199969e-12,9.7217204730497975e-12,1.054528542104592e-11,1.2781630539642152e-11,1.2782694337020067e-11,1.2782809181556307e-11,1.2777484383944184e-11
0.6175,5.9278550578380033e-12,9.6898016912178359e-12,1.0490532244659279e-11,1.2742398754539599e-11,1.2747263421781646e-11,1.2746463296600656e-11,1.2753251492624406e-11
0.62,5.9005078918143267e-12,9.6658562060816447e-12,1.0448479112429537e-11,1.2709487983677866e-11,1.2713820335282866e-11,1.2710896588182159e-11,1.2714451138107248e-11
0.6225,5.8767610679086472e-12,9.6448153696916834e-12,1.041225757962413e-11,1.2683321319928777e-11,1.2687506938306395e-11,1.2690282056962592e-11,1.2691556116288817e-11
0.625,5.8561533421423526e-12,9.6270006598184275e-12,1.0374682997972426e-11,1.2656134332036735e-11,1.2662694852430626e-11,1.2660933849566345e-11,1.2665863709922531e-11
0.6275,5.8245140385042022e-12,9.5971298795665938e-12,1.0328364735036515e-11,1.2613408117916307e-11,1.2620685729545598e-11,1.2627202972662466e-11,1.2624015866543325e-11
0.63,5.7961696155060088e-12,9.5694312199015393e-12,1.0287503505307492e-11,1.2579041879470372e-11,1.2585409030537697e-11,1.2583213586598397e-11,1.2581904769786774e-11
0.6325,5.7671462982469155e-12,9.5424018422784423e-12,1.0247759047475793e-11,1.2545651381644581e-11,1.2553302176114001e-11,1.2549641834908364e-11,1.2551052353693153e-11
0.635,5.7424751845152662e-12,9.519059300630964e-12,1.0208767916159253e-11,1.2508518077331157e-11,1.2515393038536297e-11,1.2516572881005424e-11,1.2516659983633818e-11
0.6375,5.7112651876837264e-12,9.4889753809128162e-12,1.0167952984351597e-11,1.2474613903940748e-11,1.2485409829925837e-11,1.2486284201433049e-11,1.2487911787785386e-11
0.64,5.6866118806860702e-12,9.4662912920067716e-12,1.0134177006111511e-11,1.2442074563951281e-11,1.2451169425590801e-11,1.2454445905740308e-11,1.2451668961605278e-11
0.6425,5.6591301560561447e-12,9.4402902736231212e-12,1.0096711315841896e-11,1.2408940267540699e-11,1.2416831986515584e-11,1.2413797964034283e-11,1.2417943842857668e-11
0.645,5.6290537931476882e-12,9.4125651615778683e-12,1.0062789760090484e-11,1.2372831059911211e-11,1.2385547951535256e-11,1.2387321630875536e-11,1.2393810881967002e-11
0.6475,5.6048176634588136e-12,9.3883623455431952e-12,1.0023946679509767e-11,1.233931836247068e-11,1.2354383567005018e-11,1.23521722817976e-11,1.2346025659367652e-11
0.65,5.5817318959517165e-12,9.3657542619015496e-12,9.998209071318339e-12,1.2311772091420619e-11,1.2323601589739022e-11,1.2321573091687999e-11,1.2315343764528118e-11
0.6525,5.5581370509835479e-12,9.3442164154846444e-12,9.966642675506306e-12,1.2279116752433747e-11,1.229561898598503e-11,1.2296586227532329e-11,1.2292048302120555e-11
0.655,5.5375430571481641e-12,9.3229847110381491e-12,9.9376598245920535e-12,1.2244824020586537e-11,1.2263098410473813e-11,1.2260099453386817e-11,1.225592755146081e-11
0.6575,5.5099026306926902e-12,9.2971589424080468e-12,9.9029335763729233e-12,1.2210696273479265e-11,1.2232352973369995e-11,1.2234005614032686e-11,1.2233764450562731e-11
0.66,5.4754656187284529e-12,9.262776887477606e-12,9.8634424997448007e-12,1.2169344992493531e-11,1.2189520503204166e-11,1.2187719833811748e-11,1.2182085124788795e-11
0.6625,5.453260260128906e-12,9.2424735779633704e-12,9.8375863268595248e-12,1.2137434970001594e-11,1.2161593507248219e-11,1.2161825269589681e-11,1.2165340602789389e-11
0.665,5.4323060628002597e-12,9.2204056076528018e-12,9.8086800957601115e-12,1.2103616768968169e-11,1.2133315265582322e-11,1.2129874583262236e-11,1.2121151513430935e-11
0.6675,5.4077852636895257e-12,9.1989571692255695e-12,9.7813074116377666e-12,1.2074411419670439e-11,1.2105380235719271e-11,1.2106528768451015e-11,1.2112141231002488e-11
0.67,5.3806518605857146e-12,9.1699857247720549e-12,9.7502015848194508e-12,1.2034928286315553e-11,1.2072478555942127e-11,1.206761856981181e-11,1.2070780065631072e-11
