Physical Time (s),ep_right Monitor (kg-m/s^3): right_cv1,ep_right Monitor (kg-m/s^3): right_cv2,ep_right Monitor (kg-m/s^3): right_cv3,ep_right Monitor (kg-m/s^3): right_cv4,ep_right Monitor (kg-m/s^3): right_cv5,ep_right Monitor (kg-m/s^3): right_cv6,ep_right Monitor (kg-m/s^3): right_cv7
0.3575,4.1403175362577585e-05,-1.811752117309692e-06,-2.6083370533961318e-07,-1.2528231183377687e-07,-6.4337171754690885e-08,-7.193903764187431e-09,-1.7912431572679793e-08
0.36,4.1566810484822689e-05,-1.9176281931864567e-06,-2.7451483180127833e-07,-1.2066680190251858e-07,-5.4532726316702259e-08,3.4049417679620545e-10,-2.10558953386701e-08
0.3625,4.1723276917832876e-05,-2.0144038239574481e-06,-2.8177615125062941e-07,-1.123972093653705e-07,-4.3159761744493472e-08,6.5686044783747629e-09,-2.3168696770375886e-08
0.365,4.1878011389010294e-05,-2.0973990998673751e-06,-2.8145071009708708e-07,-1.005682255404535e-07,-3.0741311664345815e-08,1.1186773405005961e-08,-2.4070738131202102e-08
0.3675,4.2037913800910108e-05,-2.1629452623459678e-06,-2.7278678702040676e-07,-8.5488610482834343e-08,-1.7889019383970707e-08,1.4094324437020177e-08,-2.3765312501567957e-08
0.37,4.2210447249104658e-05,-2.2083299670904471e-06,-2.555708963372743e-07,-6.76823783265509e-08,-5.222798966040274e-09,1.5386453273364563e-08,-2.2418515238117864e-08
0.3725,4.2406294491431221e-05,-2.2328972568177451e-06,-2.2886073968825941e-07,-4.6883864120118981e-08,7.2905507324372041e-09,1.5443757602326989e-08,-2.0294976897058392e-08
0.375,4.2636061079813309e-05,-2.2306159966817462e-06,-1.9609597311651835e-07,-2.5975834716635653e-08,1.7934791959679294e-08,1.4367695833856425e-08,-1.7742798720790492e-08
0.3775,4.2889909200944894e-05,-2.2027708376253575e-06,-1.5745006871280179e-07,-4.8458532220820219e-09,2.7072810171654475e-08,1.2729913614082241e-08,-1.5074824571583432e-08
0.38,4.3185291172102739e-05,-2.1507538964292368e-06,-1.1431331892058793e-07,1.561540046253052e-08,3.4541975203244677e-08,1.0938613607208527e-08,-1.2549074618969213e-08
0.3825,4.352062489586211e-05,-2.0743922205043282e-06,-6.8127133099985216e-08,3.4713936869993306e-08,4.0332325631805854e-08,9.3339652275659195e-09,-1.0344232596671231e-08
0.385,4.3893310275674207e-05,-1.9759115893045998e-06,-2.0400794122222747e-08,5.1948798945638586e-08,4.4573452093753163e-08,8.1474216168767961e-09,-8.5579629910495032e-09
0.3875,4.4296351097408766e-05,-1.8597402225601418e-06,2.7386972922795124e-08,6.7022198728344566e-08,4.7499813094301619e-08,7.4840226263177272e-09,-7.2196061918913756e-09
0.39,4.4720084220952449e-05,-1.7311750941246618e-06,7.3943806537831022e-08,7.9851741067513879e-08,4.9403707490957091e-08,7.3292783265499541e-09,-6.3102233674391403e-09
0.3925,4.51548767771156e-05,-1.5958351737565728e-06,1.1818901299507029e-07,9.0519071748258461e-08,5.0577813485192868e-08,7.5779030723090378e-09,-5.7814667996207465e-09
0.395,4.5589087657600369e-05,-1.4596220081299948e-06,1.5924445149892677e-07,9.9209309551236159e-08,5.1268058012897054e-08,8.0747149337034853e-09,-5.5672909489036619e-09
0.3975,4.6011825678782016e-05,-1.3285597120628908e-06,1.9640163420817019e-07,1.061444164333489e-07,5.1645612716841131e-08,8.6572222620269943e-09,-5.5879593597498335e-09
0.4,4.6412773483634884e-05,-1.2083574351802325e-06,2.2909874738880783e-07,1.1153479191100168e-07,5.1800708737920798e-08,9.1894359262716984e-09,-5.7500370083905839e-09
0.4025,4.6782864606755061e-05,-1.1040406572404311e-06,2.5688890767184475e-07,1.1554522812561438e-07,5.1758701092893178e-08,9.581889338481647e-09,-5.9472658588760721e-09
0.405,4.7120220541393127e-05,-1.0180630140814872e-06,2.7991599464462194e-07,1.1832592394078255e-07,5.1465266285920673e-08,9.7785118667576255e-09,-6.0596661748494912e-09
0.4075,4.7425222211050505e-05,-9.5397507081144304e-07,2.9755165976658742e-07,1.1989847044339315e-07,5.0892756799267535e-08,9.7858554242437466e-09,-5.9737118774804713e-09
0.41,4.7681724349133313e-05,-9.1484330106266579e-07,3.092368767288082e-07,1.2028636798916129e-07,5.006182213631401e-08,9.6470005080510718e-09,-5.6039793713046084e-09
0.4125,4.7884376404477388e-05,-9.0314006479688113e-07,3.1461486925846217e-07,1.1946565855603406e-07,4.8994900387998772e-08,9.4090994357743922e-09,-4.9073366014638759e-09
0.415,4.8022494831857945e-05,-9.2085183573654653e-07,3.1400945136018685e-07,1.1765836855450153e-07,4.7887628364023036e-08,9.152843836107227e-09,-3.9398948014630315e-09
0.4175,4.8100634409561861e-05,-9.6703754448202532e-07,3.0776539768313195e-07,1.1493976378816885e-07,4.678579017990036e-08,8.9112574868419161e-09,-2.8015939957306269e-09
0.42,4.8122793711000595e-05,-1.0398924008112574e-06,2.963098959040583e-07,1.1144908477702374e-07,4.571890421438166e-08,8.7031670312926038e-09,-1.64738556250905e-09
0.4225,4.8095152705171404e-05,-1.131533568780841e-06,2.8113803260728996e-07,1.0762481298424844e-07,4.4803718254485588e-08,8.5531725305801998e-09,-6.8678858656030776e-10
0.425,4.8018233516511446e-05,-1.2408636554552616e-06,2.6256664026134369e-07,1.034655240321949e-07,4.3976534653182007e-08,8.4385152469516e-09,-8.9603728382774481e-11
0.4275,4.7906586042848823e-05,-1.3667945481104361e-06,2.4057944215896854e-07,9.8832269852821323e-08,4.3097099551183669e-08,8.3134306841683054e-09,-7.1612366090920195e-12
0.43,4.7775503885182456e-05,-1.4976444048318018e-06,2.1703076105096194e-07,9.3929092565984566e-08,4.2119855619122493e-08,8.1554879337291507e-09,-5.3522546143852278e-10
0.4325,4.7617283395773775e-05,-1.6368779916350408e-06,1.9084280462068291e-07,8.821646639098838e-08,4.0750670002606333e-08,7.8568937887499083e-09,-1.7340005081884734e-09
0.435,4.7440901532491224e-05,-1.7902622908581494e-06,1.6045951518479822e-07,8.1073409984224679e-08,3.8590268511250217e-08,7.2545532039548516e-09,-3.6659100265827557e-09
0.4375,4.7273730801659794e-05,-1.9441686995330997e-06,1.2769088443627303e-07,7.2550963937518615e-08,3.548657240012838e-08,6.254904136506711e-09,-6.2486462503774466e-09
0.44,4.7098084550889899e-05,-2.0980350782774559e-06,9.2165284579993029e-08,6.2044633299789275e-08,3.1085309926714236e-08,4.6509146438224761e-09,-9.391458227940204e-09
0.4425,4.6925772247356179e-05,-2.2488552770368439e-06,5.4124162427013232e-08,4.9213264024262289e-08,2.5122361584323162e-08,2.2519742575124346e-09,-1.2914181715937245e-08
0.445,4.6763133379483815e-05,-2.3926920572728753e-06,1.4178883609162569e-08,3.3928515394436734e-08,1.7404578871445066e-08,-1.1148157275936467e-09,-1.6577988790272787e-08
0.4475,4.6619241089039115e-05,-2.5241398537817451e-06,-2.6282822141953687e-08,1.6510640159116799e-08,7.9887674408018086e-09,-5.5159081169774768e-09,-2.0088719400908809e-08
0.45,4.6498540405396384e-05,-2.6421104314093646e-06,-6.6884767559943499e-08,-2.8962345906751837e-09,-3.1256788612085644e-09,-1.1025781970083206e-08,-2.3193634306452915e-08
0.4525,4.6405854217535947e-05,-2.7467385367113119e-06,-1.0756193797990169e-07,-2.4146718319770436e-08,-1.5933074483017896e-08,-1.7679917489127805e-08,-2.5668959724579052e-08
0.455,4.6344809594838654e-05,-2.8381411761311582e-06,-1.4825304450397343e-07,-4.706896806950788e-08,-3.0378327692314416e-08,-2.5441924997084059e-08,-2.7320044343945527e-08
0.4575,4.6316394265520319e-05,-2.9160149857015586e-06,-1.8854924806194733e-07,-7.1350687058805333e-08,-4.6265545318250332e-08,-3.4142281031536018e-08,-2.7990366951488487e-08
0.46,4.6315221030538252e-05,-2.9761535372955615e-06,-2.2493312988796853e-07,-9.4906395647209398e-08,-6.219677279741265e-08,-4.2992912507015471e-08,-2.7617192884082847e-08
0.4625,4.6323370815042094e-05,-3.0224828012485576e-06,-2.5712960119193857e-07,-1.1747002585101913e-07,-7.7804899616067926e-08,-5.1614739713478015e-08,-2.6274893040496686e-08
0.465,4.634070738012236e-05,-3.0585778810328026e-06,-2.8642815884687788e-07,-1.395860824519232e-07,-9.339209211325214e-08,-5.9885796164367206e-08,-2.4055510659281755e-08
0.4675,4.6376897929392968e-05,-3.0854838575937855e-06,-3.1258015538860711e-07,-1.6059588850362404e-07,-1.0852457824174088e-07,-6.7350319222365018e-08,-2.1112044160300944e-08
0.47,4.6425264703222053e-05,-3.1046724589674636e-06,-3.3481969869473615e-07,-1.7984563683586896e-07,-1.22686533596989e-07,-7.3572908335367426e-08,-1.765158379715628e-08
0.4725,4.6478756869578477e-05,-3.1180532670199974e-06,-3.5248937601200295e-07,-1.9667467058549196e-07,-1.3527754120043307e-07,-7.8168564122417169e-08,-1.391994221087581e-08
0.475,4.6531273686669735e-05,-3.1273214808510048e-06,-3.6499276597067102e-07,-2.1033533727600096e-07,-1.4564481500117274e-07,-8.0830849547644532e-08,-1.0175896479367437e-08
0.4775,4.6579047788368243e-05,-3.1345871492746406e-06,-3.7175767892946078e-07,-2.2006890643951948e-07,-1.5319332353020241e-07,-8.1351481665955484e-08,-6.6433649012356283e-09
0.48,4.6635481801216934e-05,-3.1376528183593264e-06,-3.717091826304862e-07,-2.2459783843656701e-07,-1.5704840701867164e-07,-7.949818070179187e-08,-3.5302585963052751e-09
0.4825,4.6692582537471622e-05,-3.135961391295409e-06,-3.6378338840793679e-07,-2.2271612293061296e-07,-1.5632380471269555e-07,-7.5268858982957858e-08,-1.0238881163797222e-09
0.485,4.6735751174959975e-05,-3.1291935674022459e-06,-3.466599612713257e-07,-2.1372129167677422e-07,-1.5048633059422939e-07,-6.8896923496198343e-08,8.068997699961964e-10
0.4875,4.6764130773763327e-05,-3.1175285229755911e-06,-3.1989529451856307e-07,-1.9738466241383532e-07,-1.3941212384430442e-07,-6.0800163215033049e-08,1.9805305245623674e-09
0.49,4.6780883711264223e-05,-3.099951926839083e-06,-2.8285023539911052e-07,-1.7334821633018407e-07,-1.2299979762095576e-07,-5.1319890830774914e-08,2.5721508707188278e-09
0.4925,4.679162002028302e-05,-3.0753741425542461e-06,-2.3547235305805933e-07,-1.4156810252513376e-07,-1.0137999827606632e-07,-4.0796928150074976e-08,2.6855113222509878e-09
0.495,4.6798360772954949e-05,-3.0432718324183962e-06,-1.7827051590640261e-07,-1.0251156706856764e-07,-7.5001183121947426e-08,-2.9548864069111892e-08,2.4387355735886545e-09
0.4975,4.6799568341128056e-05,-3.0048835113892047e-06,-1.1352982031528375e-07,-5.8046103968713577e-08,-4.5147585923230488e-08,-1.8004009413064507e-08,1.9612467114875636e-09
0.5,4.67939838907386e-05,-2.9599506423109593e-06,-4.2002775501883499e-08,-9.0739670065921118e-09,-1.2540567423669172e-08,-6.205765248835495e-09,1.3581355753459694e-09
0.5025,4.6782663951067757e-05,-2.9109555664926684e-06,3.251824356194034e-08,4.1560093882115242e-08,2.0968035248558898e-08,5.5405193457465236e-09,7.3770553964185159e-10
0.505,4.6766672103755604e-05,-2.8581986882831363e-06,1.0881145273935991e-07,9.2732274696118464e-08,5.4580255385845929e-08,1.735383211528856e-08,1.7744157361539969e-10
0.5075,4.6749300722252224e-05,-2.803807850387607e-06,1.8403719007191518e-07,1.4240378916687966e-07,8.6990123336020521e-08,2.9163015619711171e-08,-2.4296985055137202e-10
0.51,4.6731215833516048e-05,-2.7501008168654472e-06,2.5544168908829286e-07,1.8862336352981074e-07,1.1698589378484572e-07,4.0847648970211843e-08,-4.4542138508304295e-10
0.5125,4.6711330654348852e-05,-2.6995069118112563e-06,3.2051278635129415e-07,2.2966564511696132e-07,1.4352585492885634e-07,5.221066278926464e-08,-3.5175193167232874e-10
0.515,4.6689865037046232e-05,-2.6531738091045328e-06,3.780696551241652e-07,2.6479927701071869e-07,1.6615552669459505e-07,6.3119876151549585e-08,1.1547226890870095e-10
0.5175,4.6667369369658699e-05,-2.6137612062392334e-06,4.2572330738417005e-07,2.927629390600719e-07,1.8412583470738302e-07,7.3185673540948522e-08,1.0341654037183234e-09
0.52,4.664006899110657e-05,-2.584641509866028e-06,4.6120156860622074e-07,3.123952604997798e-07,1.9678935656713366e-07,8.19007007656337e-08,2.4559334814946736e-09
0.5225,4.6603439642327874e-05,-2.567709413330631e-06,4.8401625990569988e-07,3.2364361560608997e-07,2.0410719713429182e-07,8.8918044135383529e-08,4.3994973308853623e-09
0.525,4.6556333363557502e-05,-2.5641846746285485e-06,4.9417229967558539e-07,3.2686423151982714e-07,2.0625806142457312e-07,9.3951722234073906e-08,6.8454052434805896e-09
0.5275,4.6498064712179965e-05,-2.5751312798413809e-06,4.9206563284562621e-07,3.2271421669120721e-07,2.035982636458389e-07,9.6803711022091964e-08,9.7318104793658223e-09
0.53,4.6428054076293895e-05,-2.6015382828821456e-06,4.7847103360690176e-07,3.1203393796318134e-07,1.9662593238759952e-07,9.7380598620442913e-08,1.2953971428000336e-08
0.5325,4.6344326909829802e-05,-2.6435562305049674e-06,4.5497726975692697e-07,2.9608269337317076e-07,1.8615826569432437e-07,9.5774728904883512e-08,1.6339191410153612e-08
0.535,4.6243551772285452e-05,-2.7000135970982682e-06,4.235720931386027e-07,2.7619526844348383e-07,1.7311354737071926e-07,9.2240711722803412e-08,1.9703400705393216e-08
0.5375,4.6130426981400798e-05,-2.7647644601027591e-06,3.8796661971087104e-07,2.5473985245784154e-07,1.5910707885391198e-07,8.7411792355151401e-08,2.2801439102859536e-08
0.54,4.5982246999655343e-05,-2.8430833100284346e-06,3.4814242615762839e-07,2.314210606077901e-07,1.440208445749211e-07,8.1380071790562224e-08,2.5568014883898341e-08
0.5425,4.5827355695459184e-05,-2.9313984414915275e-06,3.0536525554983802e-07,2.0732872992906635e-07,1.2847757542180445e-07,7.4532405879459905e-08,2.7870470802702901e-08
0.545,4.5662863399677685e-05,-3.0274589137596252e-06,2.6039281566775589e-07,1.8323674974682133e-07,1.1306286398139249e-07,6.7250507875290426e-08,2.9604384618662702e-08
0.5475,4.5479981101054222e-05,-3.1352585448837419e-06,2.1230964237453772e-07,1.5869063222888489e-07,9.7610506021631363e-08,5.9573947528943191e-08,3.0715554270363691e-08
0.55,4.528915421817002e-05,-3.2531983179485873e-06,1.6243378207609115e-07,1.3456889085295505e-07,8.2753042722631171e-08,5.1886601829983771e-08,3.116091485493901e-08
0.5525,4.5087894869909128e-05,-3.3748476869013369e-06,1.1260821281622862e-07,1.1178407499437955e-07,6.9203401723965611e-08,4.4625401274124164e-08,3.096740801826162e-08
0.555,4.4865435267249359e-05,-3.4995806090110794e-06,6.4498691375304938e-08,9.0793635103631316e-08,5.7255079096229296e-08,3.8059578401230278e-08,3.0224058323683402e-08
0.5575,4.4624801848229699e-05,-3.6265392487676905e-06,1.8382877210991381e-08,7.1522100631702073e-08,4.6785548025757333e-08,3.2257438835533518e-08,2.9051559767940494e-08
0.56,4.4371514925935068e-05,-3.7544441531683706e-06,-2.5939182336005473e-08,5.379060716278467e-08,3.7572825575382667e-08,2.7227776713712945e-08,2.7579263703916692e-08
0.5625,4.4109564085114401e-05,-3.8829136521432143e-06,-6.895458091750856e-08,3.7297904999237876e-08,2.9354016059524196e-08,2.292784110436651e-08,2.5930564483817354e-08
0.565,4.3842176637758502e-05,-4.0120156908096922e-06,-1.1124426032563442e-07,2.164830497812743e-08,2.1847365496314983e-08,1.9271525249542202e-08,2.4210956497038454e-08
0.5675,4.3572050171828066e-05,-4.1416441405900812e-06,-1.5335576317886512e-07,6.3919050968710799e-09,1.4769312761290586e-08,1.6142910293821107e-08,2.2500821890960896e-08
0.57,4.3302001410502757e-05,-4.2712087389857609e-06,-1.9579315526334431e-07,-8.8957686406723795e-09,7.8557110936474513e-09,1.3414140738319298e-08,2.0853271613114792e-08
0.5725,4.3035108697121898e-05,-4.3995898423306448e-06,-2.3893455656211663e-07,-2.4546890114374646e-08,8.7640651655439765e-10,1.0957692547735436e-08,1.9296042491531568e-08
0.575,4.2774546134650105e-05,-4.5250801604479027e-06,-2.829071495492696e-07,-4.0752619939481354e-08,-6.3454904423854996e-09,8.6545874375800523e-09,1.7833181659199209e-08
0.5775,4.2523621146572395e-05,-4.6457245616480944e-06,-3.2745196705964412e-07,-5.7538540917000974e-08,-1.3912064424492086e-08,6.399796815288771e-09,1.6450399228877682e-08
0.58,4.2285392610104101e-05,-4.7596461495364867e-06,-3.7187651901924929e-07,-7.4767827574312114e-08,-2.1835894444790206e-08,4.1068769391388601e-09,1.512133459115076e-08
0.5825,4.2062972040119367e-05,-4.8649639358397266e-06,-4.1515798857795639e-07,-9.2151621110948364e-08,-3.0037499475510324e-08,1.7135883080204329e-09,1.3814755997789702e-08
0.585,4.1858866648267959e-05,-4.959871374576003e-06,-4.5607237264051076e-07,-1.0927640104591814e-07,-3.835581942078533e-08,-8.1172802364157902e-10,1.2501139295260358e-08
0.5875,4.1675712098286428e-05,-5.0423832460110925e-06,-4.9333901649639961e-07,-1.2564725602533599e-07,-4.656927916133171e-08,-3.465424535899462e-09,1.1157783455054157e-08
0.59,4.1515319114545632e-05,-5.1104435787945268e-06,-5.2574285123549296e-07,-1.4075171529353245e-07,-5.4428557857986074e-08,-6.2100639652397485e-09,9.7716753244238895e-09
0.5925,4.137898028710714e-05,-5.1620609676996505e-06,-5.5221950170678398e-07,-1.5410769020795552e-07,-6.1692993997527723e-08,-8.9831803383015176e-09,8.3398452691875512e-09
0.595,4.1267477037944726e-05,-5.1955949859771031e-06,-5.7184661307609529e-07,-1.652928662743745e-07,-6.8152901685612105e-08,-1.1708804730377918e-08,6.8684928930168145e-09
0.5975,4.1181148340793429e-05,-5.2098885303723358e-06,-5.8384205818183735e-07,-1.7395088179054253e-07,-7.3636661577991342e-08,-1.4308383588854619e-08,5.3724791632287577e-09
0.6,4.1119607273048271e-05,-5.2045375341360435e-06,-5.8758252862936574e-07,-1.7978782929508072e-07,-7.8009174086450899e-08,-1.6709281975035793e-08,3.8760684171456423e-09
0.6025,4.1081600371598405e-05,-5.1800377451210829e-06,-5.8269469182552631e-07,-1.8258018706737361e-07,-8.1173164978784258e-08,-1.8852907609531838e-08,2.41389474936046e-09
0.605,4.1064127529021955e-05,-5.1376227363753763e-06,-5.6911057498735667e-07,-1.8219171634730076e-07,-8.307419679854492e-08,-2.0705863897313405e-08,1.0289341260792595e-09
0.6075,4.106387851535566e-05,-5.0792796843880404e-06,-5.4711848117563476e-07,-1.7858269436169692e-07,-8.3692122881977713e-08,-2.2259840867423791e-08,-2.2846339199622669e-10
0.61,4.1076353525099566e-05,-5.0074963613261345e-06,-5.1738640726004138e-07,-1.7181041239376075e-07,-8.3036144048778294e-08,-2.3530773598342384e-08,-1.3055940871740093e-09
0.6125,4.1096732366304443e-05,-4.9253482370552313e-06,-4.8092041672721058e-07,-1.6202895542284583e-07,-8.1135034925418219e-08,-2.4549687257521939e-08,-2.1529962917794898e-09
0.615,4.1119996758848742e-05,-4.8363144629655556e-06,-4.3901531701419032e-07,-1.4948813868572425e-07,-7.8030305281873678e-08,-2.5350070906647491e-08,-2.7311320992435501e-09
0.6175,4.1141104380739137e-05,-4.7441779109771668e-06,-3.9314891050884299e-07,-1.3452004344841036e-07,-7.3773255249638576e-08,-2.5955000696445789e-08,-3.0174297032774586e-09
0.62,4.1155010667681394e-05,-4.6528601862031195e-06,-3.4493143708548371e-07,-1.1753226241796325e-07,-6.842567473912074e-08,-2.6366181216709278e-08,-3.0119851957485077e-09
0.6225,4.1157132922812052e-05,-4.5660218085352625e-06,-2.9601177612941472e-07,-9.8986731951250679e-08,-6.2061879618620416e-08,-2.6557366243506271e-08,-2.7407425654384317e-09
0.625,4.1143503416626963e-05,-4.4870366731857017e-06,-2.4800260271838131e-07,-7.9388995645529056e-08,-5.4773095804263955e-08,-2.6473083399640506e-08,-2.2548770004710519e-09
0.6275,4.1110898946817671e-05,-4.4189055118057675e-06,-2.024271116946312e-07,-5.9265040534151902e-08,-4.6670911672591914e-08,-2.6033498221001635e-08,-1.6262982474221116e-09
0.63,4.1056986549759123e-05,-4.3639319323422276e-06,-1.6065787865528024e-07,-3.9141868671899348e-08,-3.7890930315751651e-08,-2.5144496410677988e-08,-9.3957388994881246e-10
0.6325,4.0980484363788075e-05,-4.3236688687758211e-06,-1.238132716651664e-07,-1.9518537926929362e-08,-2.8586857099074986e-08,-2.3710092339125699e-08,-2.8146105408279714e-10
0.635,4.0881246068908682e-05,-4.2989790379013107e-06,-9.2773101668751691e-08,-8.6638650836305538e-10,-1.8937999929757047e-08,-2.1649061886211682e-08,2.7036386430759532e-10
0.6375,4.0759859737108071e-05,-4.2901418134599226e-06,-6.8106356326746184e-08,1.641242460354895e-08,-9.1336740116088822e-09,-1.890578716247413e-08,6.5751602850520483e-10
0.64,4.0618012709696505e-05,-4.2966080814584613e-06,-5.0114323482851299e-08,3.1973057535207065e-08,6.1979283283844936e-10,-1.5465056783757602e-08,8.4860500189193483e-10
0.6425,4.0458109506973393e-05,-4.3172257858696832e-06,-3.881905570477015e-08,4.5549134927672591e-08,1.0111158464575558e-08,-1.1359004882619743e-08,8.4338458880589831e-10
0.645,4.0283397633543334e-05,-4.350253125601411e-06,-3.3981773637931294e-08,5.6946311308482334e-08,1.9123740098690955e-08,-6.6734462618826137e-09,6.7289882574187643e-10
0.6475,4.0097578059605411e-05,-4.3934510495552175e-06,-3.5117016685474305e-08,6.6038126511332435e-08,2.7436520751768523e-08,-1.5527417966916389e-09,3.9542249014256953e-10
0.65,3.9904575595325373e-05,-4.4440429153783841e-06,-4.1496050675357765e-08,7.2768595691161079e-08,3.4835852351617419e-08,3.8055410921870934e-09,8.7562256804190358e-11
0.6525,3.9708452382998947e-05,-4.4989348447057309e-06,-5.2170327759697933e-08,7.7162730608220254e-08,4.1128260685192122e-08,9.1624454062182617e-09,-1.6751528626077183e-10
0.655,3.9513202480810248e-05,-4.5549742588450348e-06,-6.6048236827473268e-08,7.9341763236214788e-08,4.6162531768270537e-08,1.4263297019252369e-08,-2.9464308843225471e-10
