Physical Time (s),xth_bot Monitor (kg-m/s^3): bot_cv1,xth_bot Monitor (kg-m/s^3): bot_cv2,xth_bot Monitor (kg-m/s^3): bot_cv3,xth_bot Monitor (kg-m/s^3): bot_cv4,xth_bot Monitor (kg-m/s^3): bot_cv5,xth_bot Monitor (kg-m/s^3): bot_cv6,xth_bot Monitor (kg-m/s^3): bot_cv7
1.315,3.7069748069807499e-16,3.7880338114851802e-16,2.9415202867156231e-16,6.665638598136058e-16,9.171848979302226e-16,9.370332439103961e-16,9.8074730721439735e-16
1.3175,-3.9567484011712602e-16,-3.7804394766225124e-16,-3.8336917612324519e-16,-4.0345514684135768e-16,-1.4344377244246811e-17,-1.6014546918594877e-16,-2.8981384356570037e-16
1.32,8.5632034991964536e-16,7.614455143441649e-16,8.8508625005869079e-16,6.1471371561864307e-16,8.0369826762804272e-16,3.9871862987407448e-16,3.508259944280618e-16
1.3225,-5.3066802136719748e-16,-4.7850707720446874e-16,-3.6652459137886748e-16,-1.056920780740508e-16,8.4896517280976315e-17,2.0451103755465273e-16,1.9511121406527773e-16
1.325,1.041148167230582e-15,1.0373631084020563e-15,1.047346561726073e-15,6.2684059794064837e-16,3.0865958937315796e-16,-2.3271570158435608e-17,1.8685716087196697e-16
1.3275,8.5951669164832596e-16,7.1972114896152208e-16,6.2774021494151176e-16,4.2074919933288812e-16,3.7413057622997139e-16,7.2142876288965745e-16,5.0672104505807474e-16
1.33,1.1985932891138635e-15,1.2047306659328247e-15,1.1817225308787036e-15,1.1469237276567473e-15,1.4271281341293683e-15,1.5373798175957768e-15,1.4178922988021388e-15
1.3325,-1.5555546929772948e-16,-1.3637482291542017e-16,5.2915331869240238e-17,1.0286037536867539e-16,4.1625368651868591e-16,8.5878942775958987e-16,5.143020557992517e-16
1.335,1.3743513005502611e-16,1.0392361963116279e-16,1.4043222583431003e-16,-2.1919576157005282e-16,-1.8054410511904007e-16,-3.5114703509486031e-16,-4.2567388846403005e-16
1.3375,2.4327027733354449e-16,1.8438946662912026e-16,1.9584091635445384e-16,5.6767801461052788e-16,4.4435942863450198e-16,8.4420140913298362e-16,7.2746396061323845e-16
1.34,3.7254660479786724e-16,4.6446565763408123e-16,3.9220833482218052e-16,6.1228058173114575e-16,8.7980316521839845e-16,8.0986947264444258e-16,6.6665143290475786e-16
1.3425,-7.0982675403051315e-16,-6.4944309461745915e-16,-5.7305890479842699e-16,-5.350145764634807e-16,-4.8597164386434616e-16,-3.8860879390974866e-16,-4.0287161802793642e-16
1.345,-6.0734675737057947e-16,-6.1684575559287396e-16,-5.1373575787051773e-16,-4.6815022123943871e-16,-4.8704931723669718e-16,-7.631387711307218e-16,-7.8968385547131416e-16
1.3475,8.9631233827753911e-16,9.2052312187228548e-16,1.0112473116426542e-15,1.1168642591652108e-15,1.6877516180802663e-15,1.8092976204103947e-15,1.8460482763305697e-15
1.35,4.1629205965712696e-16,5.058378869526703e-16,5.2436386145422662e-16,4.91640271453916e-16,7.5648258358526183e-16,1.1880093150035513e-15,1.0758331310129138e-15
1.3525,1.7805057874078581e-16,1.8421104580556437e-16,2.4430450468911186e-16,-2.3059784311458525e-17,9.3291481350495469e-18,-3.9113239921336947e-16,-4.5011733696632001e-16
1.355,5.9664581722909028e-16,5.7366990572497168e-16,6.8539946638679514e-16,4.7676394481503121e-16,3.5153173243394941e-16,1.0151674357980574e-16,1.0487423106885377e-16
1.3575,2.8614533461104432e-16,2.8253864813629161e-16,1.0794946420171695e-16,4.6664110940241324e-16,1.5708783248429437e-16,-1.9099751663585425e-16,-2.9279183644210285e-16
1.36,-1.8177813004832656e-16,-1.4408608886025877e-16,-6.4713594619402853e-17,-7.4044734196162917e-18,-2.7522036926229297e-17,5.0922914692240359e-16,5.7315823417021156e-16
1.3625,6.566214348729942e-17,1.261095665013388e-16,-3.1660930521807217e-17,1.3018612069178433e-16,1.6570097688896691e-16,-1.2849688325550563e-17,-8.0612861475829006e-17
1.365,-1.8677858831457968e-16,-1.3197361200636644e-16,-2.9180125306931746e-16,-3.0240266601433141e-16,-6.2812094248398816e-16,-4.3646735825298558e-16,-3.3714426538647599e-16
1.3675,9.0801051005425804e-17,4.1941605311878616e-17,-6.7771899994967985e-17,4.8280306541465361e-16,4.2447282936217628e-16,3.5901764316381382e-16,4.3949777291588214e-16
1.37,-5.9482714414326724e-16,-6.1054377258021559e-16,-4.7078190697234118e-16,-4.4217305106233974e-16,-5.4277505118656929e-16,-4.9240287067251728e-16,-5.2733704261969174e-16
1.3725,-1.6316539988172098e-15,-1.6152401183650613e-15,-1.5120689793280516e-15,-1.7395156143416434e-15,-1.8380191194218336e-15,-1.8704081731905967e-15,-1.6393274364135116e-15
1.375,-1.7915996885745165e-16,-2.4173408937597699e-16,9.1867196611112975e-17,4.9347036417979927e-16,5.8202334297547322e-16,3.9872603281917968e-16,3.0246643735841817e-16
1.3775,1.0892873320212223e-15,1.1062162590702299e-15,1.1784879258445676e-15,1.3482712264346186e-15,1.347377837210999e-15,1.5889695843954211e-15,1.579139923286832e-15
1.38,-5.8581257560584998e-16,-5.2092398535304875e-16,-5.6245306254673157e-16,-4.0870939878606623e-16,-5.7600883756779409e-16,-7.0409081490752738e-16,-7.1213102479510858e-16
1.3825,-7.9588471325117536e-17,-2.2435588705929596e-16,-3.4901926222911526e-16,-1.0184354513177398e-16,5.1206663714459841e-16,2.6102613864416625e-16,1.9886749064506975e-16
1.385,7.3356195129620543e-16,7.2274705721740626e-16,6.9837864383687022e-16,4.2818707188934474e-16,1.0949198395026458e-15,9.9780094842511295e-16,7.8970281177671393e-16
1.3875,6.9270008595206625e-16,8.3501849776290149e-16,9.6499179025708366e-16,5.4564112796188281e-16,6.2913549804249287e-16,1.269561645218222e-16,2.8548255609827965e-16
1.39,-6.0103899819284606e-16,-5.494938403277709e-16,-3.489582619735287e-16,-2.8154766281024217e-16,-8.9772975405652072e-16,-1.3994120143286187e-15,-1.5414637046077686e-15
1.3925,3.5596882769325619e-16,2.8032046627704876e-16,5.0937801870565711e-16,6.2982624346130285e-16,2.9678422469702953e-16,6.3005627867879565e-16,5.5147582036834756e-16
1.395,-1.4213983348602343e-16,-8.9005633125956827e-17,-9.7325507578773398e-17,3.0114317726284982e-17,1.1220801334824095e-16,-7.8117949400065838e-16,-9.7604684013046214e-16
1.3975,-3.1215907839753118e-16,-3.1326338895765661e-16,-2.5618834405782361e-16,-1.8572537389621799e-16,-7.0115997190893585e-16,-7.9989072234539197e-16,-8.0208871221657817e-16
1.4,-5.6159320231697947e-16,-5.1642292356704914e-16,-5.7793147748095683e-16,-6.5652909823793422e-16,-1.0073450058069416e-15,-7.5551506061336519e-16,-7.2022347207949519e-16
1.4025,-1.3597368444078412e-15,-1.4680892166992505e-15,-1.3140183837120494e-15,-1.3715597842491594e-15,-1.2607464786071028e-15,-1.0439211695991675e-15,-9.7087741873409793e-16
1.405,-1.7695564981033572e-16,-8.2600161277768159e-17,-4.2274722888289301e-17,1.2612578365264866e-16,-3.0062365507354696e-16,-5.6824385001153516e-16,-7.1371471485299997e-16
1.4075,3.6602818186786503e-16,2.431328170506562e-16,3.2419829175604444e-16,4.6311159333646694e-16,2.4746940422988476e-16,5.2278333416802684e-16,7.2991836418100632e-16
1.41,1.1420631210314677e-15,1.0616307057160912e-15,1.0341401713802729e-15,1.1938713906110737e-15,9.0999365095771792e-16,1.1192109371574243e-15,1.0534040173638197e-15
1.4125,1.3377674574754894e-15,1.3152448986448744e-15,1.2433177381127127e-15,1.5118579197645602e-15,9.6961186126230806e-16,7.612415944846726e-16,8.9363137062725253e-16
1.415,-1.0976690819346486e-16,-2.5364875884704041e-16,-1.4094010742250039e-16,-1.399966498118032e-16,-1.9122316063431002e-16,-4.610718389699062e-16,-5.4881059912914315e-16
1.4175,5.6149909709647015e-16,6.4063016119080002e-16,6.2568291058492095e-16,4.5175834152083288e-16,1.3402890035108968e-16,-2.7230761095542594e-16,-1.6173524552811793e-17
1.42,4.2086314516549757e-17,8.0289987343300259e-17,1.274563780565069e-16,5.5513672309970782e-16,5.9682488770794029e-16,7.9003632749179613e-16,5.3521101048851325e-16
1.4225,6.4978550635702957e-17,5.4337116952519796e-17,1.5506704323529985e-16,1.0023617097175398e-16,5.9854955790330959e-16,3.2081702471125911e-16,4.2959589275155588e-16
1.425,1.0715291771768096e-15,1.1022633784911707e-15,1.3126537589698347e-15,1.8004410629818109e-15,1.8252295133388411e-15,2.1240173955361211e-15,2.41340183635889e-15
1.4275,1.8585859996512119e-16,2.9442988678562749e-17,-1.6517373829169535e-16,5.5744290749471267e-17,5.31855362724725e-17,1.0311911537819737e-16,-9.8868906244806502e-17
1.43,-1.6562980275792244e-15,-1.7520617186530807e-15,-1.8826013627448707e-15,-2.1850304655491212e-15,-2.4633587895824339e-15,-2.7514164456833144e-15,-2.7610217815466223e-15
1.4325,3.359698568156213e-16,2.9953597304066719e-16,3.9373395593177762e-16,5.2236806954399442e-16,5.8309900222163103e-16,3.6568419330195831e-16,3.508208199103993e-16
1.435,-4.9657552347269418e-16,-5.5922736174263456e-16,-5.1784107428251637e-16,-3.8638029897625342e-16,-5.1038026420906515e-17,-5.6870661724448021e-17,-2.6741103533930204e-16
1.4375,-9.0586812719495815e-16,-9.3881605044558696e-16,-1.0282109618790695e-15,-7.9972221396001282e-16,-1.2086646669120505e-15,-1.7907266906500924e-15,-1.894360931375344e-15
1.44,-8.8994386317062418e-16,-7.0841768224895301e-16,-7.9532428741665141e-16,-6.1280972438259529e-16,-1.4263408959434116e-16,-7.178130299199793e-16,-8.7349538544263147e-16
1.4425,-6.2127093499136845e-16,-5.9645633190749496e-16,-6.0689504758891445e-16,-5.2240889227140038e-16,-6.1944060346501232e-16,-5.931367559802147e-16,-4.2139683399398608e-16
1.445,6.8620520729127272e-17,1.4349099154837681e-16,1.2605481958580332e-16,-4.3950399297536064e-16,-4.0839068396526115e-16,-5.0957468670016097e-16,-7.5180306979840004e-16
1.4475,-9.1413754887361209e-16,-9.4772472185143533e-16,-9.7198418582758501e-16,-8.1921984931199038e-16,-6.6222172688813643e-16,-3.6935240721639369e-16,-5.5126699920969511e-16
1.45,-1.0272550437999751e-15,-1.1030895053838452e-15,-1.228077881756077e-15,-1.0260993255049207e-15,-1.4264291700138717e-15,-2.000149161979477e-15,-1.7240242950923283e-15
1.4525,-7.7386974243450762e-16,-6.9027984598888445e-16,-6.8340421015324851e-16,-1.125954136913572e-15,-1.0418851804920636e-15,-8.3759665199757385e-16,-7.4895833195371792e-16
1.455,1.2206972471119376e-15,1.2581507873346723e-15,1.0988381087287969e-15,1.136403922132729e-15,1.4329155802138614e-15,1.3455400515690451e-15,1.2321286695701071e-15
1.4575,6.7930162232209404e-16,7.0437168009462864e-16,6.7817840299164533e-16,3.0915969513339878e-16,-9.6153616535516603e-17,-1.159137895927581e-16,6.4846741512672295e-17
1.46,2.4509586720191735e-16,2.3788367659213732e-16,1.9118241620311816e-16,3.6517827708366886e-16,3.4862995482623536e-16,3.6069426740204662e-16,4.2115616652025194e-16
1.4625,1.3208359155765936e-16,9.6626798440066252e-17,7.9503726436296422e-17,4.6170941217785304e-16,3.4400141158458516e-16,4.9765609701907893e-16,5.7181871077884664e-16
1.465,4.8744165323495132e-16,5.268872757184431e-16,4.529637493044486e-16,1.5255498873686761e-16,1.0859984892368336e-16,-1.1842330448468397e-16,-2.0967438417118537e-18
1.4675,1.1074939134696211e-15,1.0937348977653636e-15,1.166945064909821e-15,1.2797064252288423e-15,1.0148338177401451e-15,1.4207483607724076e-15,1.6642932781291249e-15
1.47,-2.9591751345491399e-17,-6.8691582304770459e-17,-9.5297226942713401e-17,4.0611792862587427e-16,1.8934981551772164e-16,9.6611133509543441e-16,1.3468218352092737e-15
1.4725,-9.1727380114873128e-16,-9.0535481501195374e-16,-9.222073669298446e-16,-1.3453046984454612e-15,-1.4500073439051853e-15,-1.0245576791154221e-15,-9.7960784339108875e-16
1.475,1.6078330318706436e-16,8.1984111632132779e-17,1.2556032412005093e-16,-4.0792036866622624e-16,-6.1238558415660286e-16,-1.8680993156533811e-16,3.859840532570439e-17
1.4775,-2.3504487038158053e-16,-3.9101789513344734e-16,-4.889570298827382e-16,-5.6086051410993801e-16,-1.0394750323045723e-15,-3.8319395964728589e-16,-6.3370278642752438e-16
1.48,-3.732575186181194e-16,-2.0137652057690203e-16,-1.0987824713932311e-16,-7.114588320607117e-17,1.5101900462388953e-16,1.4282882205600789e-16,3.6581726743816602e-16
1.4825,-7.998176446731542e-16,-7.6525408277647762e-16,-7.3376410734762497e-16,-4.8511228893965162e-16,-1.6617449488874446e-16,-2.1112898606079746e-16,-1.8120871464549111e-16
1.485,2.5228857462758938e-16,2.7551438902520834e-16,2.9033157169510973e-16,1.3195353540476718e-16,1.0037400654970942e-16,1.2526905613990623e-15,1.1463177083086417e-15
1.4875,1.8865539183628903e-16,1.0837627805720653e-16,6.8921416719081319e-17,2.0698177460662237e-16,3.5527577313780868e-16,-4.2931774909389563e-16,-5.3465165494188128e-16
1.49,4.3382423556906487e-16,4.6318108992452432e-16,5.035834137981898e-16,6.1387567952457012e-16,5.5664221222500487e-16,1.7999918089395987e-16,1.711294735007438e-17
1.4925,1.3514286960258463e-16,2.5000706333414308e-17,-1.1488514716731886e-16,-7.8365576132176228e-17,-2.9820162056966348e-16,2.5766311853538296e-17,1.9906594926404724e-16
1.495,8.0332685876681452e-16,7.7354150996671477e-16,7.7111077588933297e-16,2.8245778441179747e-16,4.3762167008448971e-16,6.7901646707644725e-16,7.9258672930542713e-16
1.4975,-3.787349661849657e-16,-1.5995225594870424e-16,-7.0767534648093109e-17,-1.1919155417511587e-16,1.095205772678349e-16,-1.8190712609056932e-16,-1.3281520167194356e-16
1.5,-4.6749281764613433e-16,-5.5288653671561709e-16,-5.3120852997245433e-16,-7.3117431286553676e-16,-9.110321077684221e-16,-1.0763405415802343e-15,-1.0283198196982364e-15
1.5025,4.3017147264443114e-16,4.3582592859140486e-16,3.796520076200169e-16,4.7460473000239853e-16,6.2150704172047571e-16,9.7758134185802673e-16,7.8637144822873603e-16
1.505,2.9035127235492694e-16,2.8060522178726921e-16,4.0791002966282345e-16,4.8116379525753313e-16,3.0780732549064112e-16,1.2596974673608897e-15,1.7975169672405466e-15
1.5075,1.9726091903349219e-16,3.2727005291244644e-16,3.3142051596164578e-16,8.7770089520084407e-16,1.0609471461051607e-15,1.1237474763327529e-15,1.4012304427467431e-15
1.51,-3.9300911212834225e-17,4.1173258711598421e-17,5.1938221670958858e-17,2.6380013290099643e-16,-2.5076863848137938e-16,-3.1711289766291931e-16,-2.4998395874104288e-16
1.5125,-5.4066502494838585e-17,-2.9710060730266358e-17,-6.5496827857099394e-17,-1.4851415498177765e-16,-7.3291165996823933e-17,-1.4098084696545542e-16,-5.6809953282452918e-16
1.515,1.2811567875250095e-16,4.7959739397538414e-17,3.2555173248073998e-17,-1.019953921836517e-16,-3.688793228173875e-16,-4.1914927315460353e-16,-5.5798034644156815e-16
1.5175,5.1918878149551884e-16,7.3060165026081495e-16,7.810966720356758e-16,1.0600662514317794e-15,1.4607328706626546e-15,5.5427557136495361e-16,3.4592316228018389e-16
1.52,4.4292784088015299e-16,4.8480761159862477e-16,4.0067938096195681e-16,4.3405897569375957e-16,5.1600796493938269e-16,5.7967122849718288e-16,9.4153592976173941e-16
1.5225,2.0597747600629684e-16,1.5301073399445178e-16,1.5357163926034755e-16,3.4159396042334839e-16,3.3863129044417164e-16,5.1929828735585292e-16,7.2495637589494249e-16
1.525,-4.8643302666733606e-16,-5.263444389693538e-16,-5.4508575560026578e-16,-6.9707669356127704e-16,-1.1253944874589492e-15,-6.8111091617596616e-16,-8.4791293226934444e-16
1.5275,4.1056063958171956e-16,2.9829711297081335e-16,3.075699053864634e-16,6.6578124447661881e-16,4.2739374704686256e-16,4.202235228098694e-16,2.3315000424762386e-16
1.53,4.7811573602068331e-16,5.5189805572283888e-16,5.2320674463899918e-16,2.4965032635298058e-16,2.6871320666095487e-16,3.9823599318518202e-16,3.482162816277062e-16
1.5325,9.7916104378290332e-16,9.0795600262859734e-16,8.5861601533814499e-16,1.1374819780384158e-15,1.0895130954260792e-15,1.0125625753029967e-15,1.6268880837362614e-15
1.535,1.15295014872501e-15,1.1758967782863922e-15,1.2281731710075343e-15,1.7816185322854604e-15,1.6019930644965743e-15,2.0482074792797604e-15,2.0815997814655266e-15
1.5375,-2.2514133470177641e-17,-4.8621246498691456e-17,3.0076355918404053e-17,1.516603237406663e-16,3.8793614154407271e-16,1.8420083643925511e-15,1.9519286577078502e-15
1.54,3.1786561351718134e-16,3.4498366797914654e-16,2.4399829352278709e-16,1.6092259378721775e-16,1.7424054996445849e-16,-1.4888562063552847e-16,-1.6210947870890703e-16
1.5425,-7.7187397441308525e-16,-8.560780908492946e-16,-8.7049999014841693e-16,-8.5619816277893108e-16,-6.8936274964661844e-16,-9.0666595599343082e-16,-6.9763342981395527e-16
1.545,1.0949146620836187e-15,9.7727576921537128e-16,9.4707985415497676e-16,1.1586839207277161e-15,1.3126885741240332e-15,9.4481917291205774e-16,1.0232478708415426e-15
1.5475,-4.5112257456504197e-16,-4.8297412164028517e-16,-4.4028409697142703e-16,-3.9039047453517962e-16,-4.7130349133015344e-16,-2.9469480014475641e-16,1.2374794327850609e-16
1.55,-3.5320466848898663e-16,-4.6419496861096203e-16,-4.9621250306015324e-16,-5.1481531185775206e-16,-6.6109435586697003e-16,-1.025365168536673e-16,3.264019484404204e-18
1.5525,-4.4525655789477005e-16,-3.8675377843841777e-16,-3.6178632573383946e-16,-1.6037169291597939e-16,-1.5951449015548959e-16,-1.2938286461731768e-15,-1.3112640529054524e-15
1.555,-1.2369782210769209e-15,-1.3415641487266906e-15,-1.4249873946623464e-15,-1.3433365951608944e-15,-1.3214071266375088e-15,-1.0064526454375716e-15,-1.0378235535868542e-15
1.5575,-2.8082765737511277e-16,-3.1816368802476108e-16,-2.2429353412411082e-16,-2.6716140819886778e-16,-6.6798174645953027e-16,-1.3950769582697913e-15,-1.3284189187176025e-15
1.56,4.3138998705984667e-16,4.9903764574295162e-16,4.9502615376421289e-16,2.3224940600235623e-16,-5.001992982832136e-16,-4.1966960039134477e-16,4.9260776774283361e-17
1.5625,3.092325729414104e-16,2.6919301690799272e-16,2.6768917361795925e-16,1.7732105662921601e-16,2.9222657770701785e-17,-2.8739292133159177e-16,-8.4945394079756747e-17
1.565,-2.3545232522001117e-16,-3.5771303610408286e-16,-3.9218828648454731e-16,-2.7664272994753069e-16,-2.7687675405979837e-16,-6.2441018539986372e-16,-2.4367940743642674e-16
1.5675,-9.6009788633914794e-16,-7.2932245190181717e-16,-7.1568646313882631e-16,-8.0863773019104108e-16,-7.729058308892924e-16,-7.9823960372565408e-16,-8.1844965436328618e-16
1.57,2.2890387474430724e-17,8.0804964847123164e-17,8.099000838332262e-17,-2.36779780011523e-16,-4.7795109865718581e-17,-3.0665543824772479e-16,-5.0216251291239074e-16
1.5725,3.3173077516614912e-16,3.535161646437605e-16,3.8759748044362642e-16,4.9753225227898988e-16,6.7794157330092026e-16,4.5111674902278752e-16,6.3089774155219966e-16
1.575,3.6582094610687581e-16,4.8247296629453533e-16,5.1361536710576804e-16,6.6721419413919684e-16,4.7662940654106189e-16,1.0650172175443435e-15,1.2247838918041196e-15
1.5775,-6.8447155415826853e-16,-6.0537193501176927e-16,-5.9364882784166898e-16,-8.5820538839469807e-16,-1.2681297934253902e-15,-1.7711582625237079e-15,-2.0539808216220709e-15
1.58,-5.2914715275931914e-16,-5.740552759863802e-16,-6.1855772291411564e-16,-8.0975676531704059e-16,-6.7727317377958729e-16,-6.1975295407857104e-16,-4.3451319721484655e-16
1.5825,-1.514305836475228e-16,-2.6265660371430753e-16,-2.1383649568784412e-16,9.4186349907622588e-17,-1.0067882132275615e-17,-1.1465473427067357e-17,7.7087309447352821e-17
1.585,7.9995441773774959e-17,5.4816233990211365e-17,3.0217705574021387e-17,-1.4834318293904219e-16,1.8926652548188441e-16,1.0042879661422323e-15,8.5228709291856666e-16
1.5875,-2.240468281129245e-16,-2.1037781659460526e-16,-2.4498630564571538e-16,-3.1138152879689252e-16,-2.6733605611776255e-16,-3.804296380246862e-16,-5.9868499487604627e-16
1.59,-2.4499722356579668e-16,-2.0678613271096074e-16,-2.1140215131641704e-16,-2.544863353053677e-16,-2.1735646248636815e-16,-1.7118322126507944e-16,-1.3820596153985872e-16
1.5925,-1.6428451541091614e-15,-1.7533108122889183e-15,-1.7072596263627775e-15,-1.731230041763615e-15,-1.7655821492259841e-15,-6.1647137243369159e-16,-8.5042587175951959e-16
1.595,-9.1656243387993782e-16,-7.8483137089964767e-16,-6.6370364261309036e-16,-7.8328562230829305e-16,-1.3541912275464604e-15,-1.7043597522485129e-15,-1.575475949067886e-15
