Physical Time (s),ev_right Monitor (kg-m/s^3): right_cv1,ev_right Monitor (kg-m/s^3): right_cv2,ev_right Monitor (kg-m/s^3): right_cv3,ev_right Monitor (kg-m/s^3): right_cv4,ev_right Monitor (kg-m/s^3): right_cv5,ev_right Monitor (kg-m/s^3): right_cv6,ev_right Monitor (kg-m/s^3): right_cv7
3.4275,1.1477637583283152e-05,8.3675315050616964e-06,2.68380307621513e-06,1.3414228036415889e-06,1.5674862378061401e-06,1.1193271401077449e-06,3.9933111878757382e-07
3.43,1.2244892012085639e-05,6.4791664150518769e-06,1.5101728953219034e-06,7.7358340831008049e-07,1.1139274421104142e-06,9.4625200831102449e-07,3.6563690189006017e-07
3.4325,1.2999050020534483e-05,4.8675070432561807e-06,6.8879653750179715e-07,3.7288940038400148e-07,7.3307166974855018e-07,7.820214024891032e-07,3.3860901898939083e-07
3.435,1.3729577331677047e-05,3.6559712999734988e-06,2.4914434212840844e-07,1.506337113057122e-07,4.3321590116189041e-07,6.290244388872244e-07,3.1856800475492117e-07
3.4375,1.4426119881409093e-05,2.9563467723453978e-06,2.0359070523395998e-07,1.1312080494640099e-07,2.2120517431334946e-07,4.8952276720581718e-07,3.0579465603361682e-07
3.44,1.5077942192224573e-05,2.853713283815314e-06,5.4705062513013418e-07,2.6100863782273465e-07,1.0232699925857749e-07,3.6561778492748109e-07,3.0052643939407652e-07
3.4425,1.5673941149131343e-05,3.3925492890462371e-06,1.2576848410727847e-06,5.8903792825422925e-07,8.0018568479305403e-08,2.5921361756587931e-07,3.0295575469460139e-07
3.445,1.620321131122799e-05,4.5668814734554643e-06,2.2987747467569705e-06,1.086554145053209e-06,1.5543743696951734e-07,1.7200928196538677e-07,3.1322471237237722e-07
3.4475,1.6655068058272951e-05,6.3168448899935696e-06,3.6221478733193771e-06,1.7381301046736507e-06,3.2730904271732574e-07,1.0544603601055223e-07,3.3142032945234743e-07
3.45,1.7019473510800537e-05,8.5358888934783993e-06,5.1716731196063142e-06,2.5246433448442708e-06,5.9197359109690505e-07,6.0708283178118043e-08,3.5757933643714394e-07
3.4525,1.7288118601679785e-05,1.1083836664754637e-05,6.8868487118849276e-06,3.4242761425525937e-06,9.4364232027141895e-07,3.8684505170953824e-08,3.9168560272833861e-07
3.455,1.7453721021184642e-05,1.3799539261614932e-05,8.7063297539752015e-06,4.413552275844199e-06,1.3746247542860641e-06,3.9923692159491793e-08,4.336617739048258e-07
3.4575,1.7510195220814327e-05,1.6518696987202837e-05,1.0571139642840102e-05,5.4684818480782494e-06,1.8755734531064206e-06,6.4592434852939903e-08,4.8336884118386221e-07
3.46,1.7453289549951202e-05,1.9092346089008278e-05,1.2426844820935364e-05,6.5653839055968662e-06,2.4358496069683427e-06,1.1245254954173259e-07,5.4060855515485697e-07
3.4625,1.7280888370276424e-05,2.1401874152363244e-05,1.422600432850927e-05,7.6817891394371626e-06,3.0439507676716271e-06,1.8283696029485995e-07,6.0513065443491622e-07
3.465,1.6993802148373832e-05,2.3368723115129929e-05,1.5929244514256295e-05,8.7973631467161831e-06,3.68791552823815e-06,2.7467124168761591e-07,6.7664095407822002e-07
3.4675,1.6596171624423432e-05,2.4957695331881125e-05,1.7505893331809892e-05,9.8942095615635322e-06,4.3556200093808111e-06,3.8650965021753086e-07,7.5480066004099398e-07
3.47,1.6095005827751426e-05,2.6176163802351211e-05,1.8933751219412082e-05,1.0957114778342028e-05,5.0353230529291834e-06,5.1657162840737039e-07,8.3923041376929771e-07
3.4725,1.5499470356284532e-05,2.7063860766150284e-05,2.019865296230321e-05,1.1973609385987401e-05,5.7160390661306193e-06,6.6276933443534642e-07,9.2951411062101215e-07
3.475,1.4821413674266241e-05,2.7669411422401538e-05,2.1294340844121979e-05,1.2933824771281549e-05,6.3876139418714894e-06,8.2274265597418087e-07,1.0251910156757342e-06
3.4775,1.4074733066431975e-05,2.8049219267366174e-05,2.2221348940686526e-05,1.383021942580969e-05,7.0408294819759633e-06,9.9390685003841484e-07,1.125756483432914e-06
3.48,1.327483474393922e-05,2.8260977927929984e-05,2.2986171285874705e-05,1.46572915589055e-05,7.6674208353415126e-06,1.1735125830556095e-06,1.2306673959544637e-06
3.4825,1.2437730630279727e-05,2.8357102559471112e-05,2.3598407598896871e-05,1.5411264753723816e-05,8.2600672336473322e-06,1.3587163363028477e-06,1.3393427355945385e-06
3.485,1.1579090185435627e-05,2.8380157448346349e-05,2.4069585556091224e-05,1.6089600691066815e-05,8.8123695678732892e-06,1.5466324569209615e-06,1.4511656829028861e-06
3.4875,1.0714292188805738e-05,2.8361594405684245e-05,2.4415635631596324e-05,1.6690705654069128e-05,9.3188115387702881e-06,1.7343554714072295e-06,1.5654890769572246e-06
3.49,9.858282136180139e-06,2.8322272465299482e-05,2.4654961466717753e-05,1.7213244307416375e-05,9.774714146682086e-06,1.9190265134619537e-06,1.681639872028744e-06
3.4925,9.0243638436320202e-06,2.8274503241286825e-05,2.4807716915151615e-05,1.7656308745338186e-05,1.0176095427883832e-05,2.0978742663708326e-06,1.7989197627026906e-06
3.495,8.2243833573316761e-06,2.8224410540013104e-05,2.4890866781658747e-05,1.801761192592367e-05,1.0519710320104838e-05,2.2682702932786383e-06,1.9166099630324009e-06
3.4975,7.4697904500571314e-06,2.8174497192250036e-05,2.491966440627302e-05,1.8293357451518681e-05,1.0802752881751098e-05,2.4277601700081891e-06,2.0339778194020057e-06
3.5,6.7703557278481472e-06,2.812432796310041e-05,2.490832050281863e-05,1.8480784083227137e-05,1.1023010246052946e-05,2.5741266289756194e-06,2.1502803602702275e-06
3.5025,6.1338301368748848e-06,2.8072180352675192e-05,2.4869197648301516e-05,1.857721000969953e-05,1.1179224584560458e-05,2.7053891456525337e-06,2.2647686308707353e-06
3.505,5.5672765097475729e-06,2.8014660364471174e-05,2.4812068119354259e-05,1.8580959185742414e-05,1.1270307590830641e-05,2.819836479140532e-06,2.3767003423900517e-06
3.5075,5.0773774063878956e-06,2.7947332827883901e-05,2.4743410591687274e-05,1.8489328182295039e-05,1.1295135384916635e-05,2.9160699047417264e-06,2.4853507794414615e-06
3.51,4.6691165207607539e-06,2.7865233505351063e-05,2.4664193008135024e-05,1.829916557721828e-05,1.12565063864125e-05,2.9929831430106789e-06,2.5900164199530774e-06
3.5125,4.3464459663694306e-06,2.7762201165640331e-05,2.4570358665381307e-05,1.8007581610707599e-05,1.1158183071381328e-05,3.0498567283343433e-06,2.6900220636486491e-06
3.515,4.1119492588800699e-06,2.7630513258853551e-05,2.4450910847999389e-05,1.7610957651940867e-05,1.0997922143269579e-05,3.0864844115272394e-06,2.7847284554831342e-06
3.5175,3.9676210605634799e-06,2.7460665226898379e-05,2.4288321220975039e-05,1.7110275868541593e-05,1.0772112072260939e-05,3.103256581318622e-06,2.8735586705867034e-06
3.52,3.9139543174614249e-06,2.7240927394542674e-05,2.4057673510150615e-05,1.6508137989134874e-05,1.048154639175549e-05,3.1014072722923362e-06,2.955998349574495e-06
3.5225,3.9499612322304491e-06,2.6957590669919469e-05,2.372783637751889e-05,1.5808218579279332e-05,1.0128694244565958e-05,3.0825421820976617e-06,3.0316019287550923e-06
3.525,4.0734501669502506e-06,2.6595184266557903e-05,2.3265229839293375e-05,1.5012895384459928e-05,9.7152960717578995e-06,3.0482769328874896e-06,3.1000845243514699e-06
3.5275,4.2814155714382913e-06,2.6137334270447528e-05,2.2635258294005375e-05,1.4126853865826328e-05,9.2434426566343828e-06,2.9985092708608935e-06,3.1612340073520351e-06
3.53,4.5698578456647366e-06,2.5567586022087635e-05,2.1804871143783459e-05,1.3158269097313856e-05,8.7173271376851607e-06,2.9317921067249827e-06,3.214861521824911e-06
3.5325,4.9339812273192428e-06,2.4865226477348844e-05,2.0754650871662913e-05,1.2117679464564531e-05,8.1427664267207363e-06,2.8469051000896877e-06,3.2609661504943725e-06
3.535,5.3685686697745594e-06,2.4011386251351484e-05,1.9478814867940504e-05,1.1017624897727192e-05,7.5268109701799736e-06,2.7435671077941621e-06,3.2998073719210999e-06
3.5375,5.8679411482177391e-06,2.2989446170434792e-05,1.797655985183779e-05,9.8724976102212742e-06,6.877579127534506e-06,2.622798062579806e-06,3.3316051136678421e-06
3.54,6.4262784685158668e-06,2.178603919322741e-05,1.6264916598595305e-05,8.6987356907184558e-06,6.2040492843044057e-06,2.4863569966094287e-06,3.3567093277391845e-06
3.5425,7.0374137843695501e-06,2.0392840144028413e-05,1.4379404533291585e-05,7.5151118676895181e-06,5.515976304491472e-06,2.3363231524835657e-06,3.3757182654818231e-06
3.545,7.6946946792092621e-06,1.8808130784860931e-05,1.2371876110734998e-05,6.342602527371172e-06,4.8237873913887618e-06,2.1749099603391671e-06,3.3888808982209085e-06
3.5475,8.3914488710772026e-06,1.7039883814691541e-05,1.0307136246247286e-05,5.2041320046013971e-06,4.1384718223868754e-06,2.004470333752969e-06,3.3961724675097893e-06
3.55,9.1203870242831922e-06,1.5109934397797594e-05,8.2585732300682451e-06,4.1240428314663195e-06,3.471463186500299e-06,1.8274229535238609e-06,3.397407154477831e-06
3.5525,9.8739123262705962e-06,1.305785267534978e-05,6.3033401104994499e-06,3.1271793468628396e-06,2.8343961335168139e-06,1.6462803491895408e-06,3.3919531130813477e-06
3.555,1.0644010684893215e-05,1.0944854952842465e-05,4.5173902778787818e-06,2.238047882119894e-06,2.2388352613575072e-06,1.4636215909375151e-06,3.3792420543215029e-06
3.5575,1.1421862095165083e-05,8.8563046855901238e-06,2.9709245201130554e-06,1.4796330364828011e-06,1.6961546881500607e-06,1.2820519483049945e-06,3.3590563236214103e-06
3.56,1.2198355354897752e-05,6.8992033011766317e-06,1.7244358687985175e-06,8.7236845371052408e-07,1.2171436692061567e-06,1.1041840568021821e-06,3.3312429617597067e-06
3.5625,1.2963707186473194e-05,5.1961017304813869e-06,8.2567291452745863e-07,4.3302863731428928e-07,8.1177901070205213e-07,9.3259448001046675e-07,3.2956929870531536e-06
3.565,1.3707737828711083e-05,3.8735965807031809e-06,3.0704133804152554e-07,1.7409885974007801e-07,4.889607136485475e-07,7.6978806584835975e-07,3.2522342519540833e-06
3.5675,1.4419675644077401e-05,3.0490363626606746e-06,1.8414412763693031e-07,1.030867575646312e-07,2.5611489697264164e-07,6.1819048858065133e-07,3.2007198138665176e-06
3.57,1.5088921705053859e-05,2.8155335909421747e-06,4.5512771200076983e-07,2.2183216766094279e-07,1.1905366760057132e-07,4.8009756119277317e-07,3.1411243336506326e-06
3.5725,1.570425873760535e-05,3.2273622024185737e-06,1.101167351770271e-06,5.2606241355535615e-07,8.175708606226251e-08,3.5764840231985838e-07,3.0735474693677025e-06
3.575,1.6254747728551362e-05,4.2888918132699998e-06,2.0880538855550419e-06,1.0058031938159888e-06,1.458814614236153e-07,2.5277627856066303e-07,2.9982170588600804e-06
3.5775,1.6729472584089576e-05,5.9497264171685574e-06,3.3693081004370735e-06,1.6459877252973897e-06,3.1053660921168863e-07,1.6720862432174778e-07,2.9154418960696359e-06
3.58,1.7117980820327245e-05,8.1097763993444327e-06,4.8897524698033316e-06,2.4275413974388505e-06,5.7229204586959235e-07,1.0240807526381109e-07,2.8255948386157216e-06
3.5825,1.7411507070640075e-05,1.0632043904540935e-05,6.5890818709726952e-06,3.3284129396820261e-06,9.2542458306398221e-07,5.9577010174903497e-08,2.7291255809123408e-06
3.585,1.7602368199592891e-05,1.3355422391969962e-05,8.4054672766612055e-06,4.3246319957276913e-06,1.3621599443013896e-06,3.9612532441506026e-08,2.6265447911794987e-06
3.5875,1.7684216751117826e-05,1.6111949472179077e-05,1.0278833337479735e-05,5.39148772756924e-06,1.8729191997476446e-06,4.306220408215864e-08,2.5184098706285136e-06
3.59,1.7652193110825355e-05,1.8745969074041293e-05,1.2153279888131415e-05,6.5044562913769526e-06,2.4466859003279397e-06,7.0079864919861144e-08,2.4053299926223134e-06
3.5925,1.7503612422789186e-05,2.1130313314295853e-05,1.397945990937063e-05,7.6401104006823735e-06,3.0714554389215867e-06,1.2040078824254422e-07,2.287957083371771e-06
3.595,1.723855195053928e-05,2.3177360752437903e-05,1.571597593478026e-05,8.7771633172069338e-06,3.7346659916607272e-06,1.9331620731658753e-07,2.1669798096687085e-06
3.5975,1.6860403909977135e-05,2.4843581774479495e-05,1.7330099441470058e-05,9.8968147525508924e-06,4.4235323848614823e-06,2.8770212761891321e-07,2.043126794560776e-06
3.6,1.6375647639252822e-05,2.6129244183063492e-05,1.8797767327698739e-05,1.0983039054648634e-05,5.1256518221893828e-06,4.0204891166924465e-07,1.9171498345051958e-06
3.6025,1.5793127359635492e-05,2.7071637815347459e-05,2.0103042201173586e-05,1.2022695433406704e-05,5.8294069608241066e-06,5.3450570607940095e-07,1.789806048806925e-06
3.605,1.512426849371824e-05,2.7718980083916756e-05,2.1238064506651559e-05,1.3005398140034879e-05,6.52406442248774e-06,6.8290429131285115e-07,1.6618757006418687e-06
3.6075,1.4382799290101765e-05,2.8128060024296384e-05,2.2202046980003623e-05,1.3923230921232e-05,7.1999157437000748e-06,8.448013110943035e-07,1.5341349026427699e-06
3.61,1.3583960804536116e-05,2.8358153777247245e-05,2.3000605291633876e-05,1.4770455285019189e-05,7.8482949674357323e-06,1.0175275036170312e-06,1.4073552792889474e-06
3.6125,1.2743979159613596e-05,2.8464089052584772e-05,2.3643188093826115e-05,1.5543178102495337e-05,8.4615804721272903e-06,1.1982570102832007e-06,1.2823268274753761e-06
3.615,1.1878927913666599e-05,2.8491048105941087e-05,2.4140749727329524e-05,1.6238840269379029e-05,9.0331477968120523e-06,1.384079155821366e-06,1.1598337798989973e-06
3.6175,1.1004437148857503e-05,2.8472939153590732e-05,2.4508891867190634e-05,1.6855955437989728e-05,9.5573416161453468e-06,1.5720447391636888e-06,1.0406523642474607e-06
3.62,1.0135736052511713e-05,2.8432526069412168e-05,2.4765944453432874e-05,1.7393480160613894e-05,1.0029412755922299e-05,1.759197435403162e-06,9.255617223263577e-07
3.6225,9.2868712166061365e-06,2.8383446610159502e-05,2.4932299141078185e-05,1.7850708075217688e-05,1.0445367839543583e-05,1.9426421721020373e-06,8.1529126139806675e-07
3.625,8.4699540448505328e-06,2.8332657670255284e-05,2.5025773373387522e-05,1.8225758876718904e-05,1.0802019915937498e-05,2.1195894923718657e-06,7.1053432619327176e-07
3.6275,7.6966564646560914e-06,2.8283038007312545e-05,2.5062174052328687e-05,1.8514904319684243e-05,1.1096680182834938e-05,2.2874001658762522e-06,6.119696936114447e-07
3.63,6.9773872954228597e-06,2.8234459184816595e-05,2.5056192602742564e-05,1.8715505221794531e-05,1.1327217526613682e-05,2.443636256177057e-06,5.2023859525460714e-07
3.6325,6.3203939805874896e-06,2.8185300603246178e-05,2.5020743276505347e-05,1.8824876305672348e-05,1.1492509844922014e-05,2.5861110552021962e-06,4.3595646064906702e-07
3.635,5.7327914457980539e-06,2.8132459336956872e-05,2.4966322982984214e-05,1.884123537800142e-05,1.1591401733579553e-05,2.7128765318136298e-06,3.5970124165490801e-07
3.6375,5.2214911924274587e-06,2.807149209135116e-05,2.4900276802563782e-05,1.8762117536930436e-05,1.1622807079302251e-05,2.8222920214842524e-06,2.9198101977265434e-07
3.64,4.7920182804320625e-06,2.7997512256447526e-05,2.4824925627737759e-05,1.8584242220594724e-05,1.158929602935441e-05,2.9130157423386883e-06,2.3323526550544522e-07
3.6425,4.4483929598433501e-06,2.7904567340942661e-05,2.4737186701098548e-05,1.8304687444054097e-05,1.1494742934938767e-05,2.9839917761078878e-06,1.8382273655668994e-07
3.645,4.1936113857383062e-06,2.778520016618307e-05,2.4627185481910538e-05,1.7919984052781317e-05,1.1337385905842384e-05,3.0346920390496814e-06,1.4401632257907734e-07
3.6475,4.0297498235868216e-06,2.7630169375837416e-05,2.4478469134362453e-05,1.7429925963997852e-05,1.1113471280238996e-05,3.0650347408605657e-06,1.140088846941327e-07
3.65,3.9576679362892973e-06,2.7428040681514986e-05,2.4267145409860425e-05,1.6837168013929095e-05,1.0823101646737462e-05,3.0757273727070741e-06,9.3906996641025145e-08
3.6525,3.9766949573299632e-06,2.716526546014456e-05,2.396252949602705e-05,1.6145298326190515e-05,1.0468892785307883e-05,3.0681056858348811e-06,8.3725056328131228e-08
3.655,4.0847246836394793e-06,2.6826363199021646e-05,2.3530029013355646e-05,1.5356655851335758e-05,1.0052767374663524e-05,3.0441363025382725e-06,8.3382932944699662e-08
3.6575,4.2788692187616069e-06,2.6394614614888035e-05,2.2935656619648949e-05,1.4475218430071933e-05,9.5765289191389533e-06,3.0046268507221174e-06,9.2701587527710171e-08
3.66,4.5552719513094337e-06,2.5853718340149833e-05,2.2143069815561889e-05,1.3508589948047855e-05,9.0439675776841135e-06,2.9493452661722958e-06,1.1140918727893215e-07
3.6625,4.9091488549835201e-06,2.5182719243325051e-05,2.1130473478828511e-05,1.2466862830007189e-05,8.4606944539593515e-06,2.8765087285383807e-06,1.3915700655232671e-07
3.665,5.3353025941935067e-06,2.4361750068285036e-05,1.9890155851014488e-05,1.1362211173681725e-05,7.8336224841638082e-06,2.7852381390175281e-06,1.7552337907476294e-07
3.6675,5.8280394642169903e-06,2.3372949217526875e-05,1.841881912302467e-05,1.0208737129660174e-05,7.1708319551227808e-06,2.6756491579954926e-06,2.2002446950571302e-07
3.67,6.3814746504076151e-06,2.2201335470711661e-05,1.6729913321294646e-05,9.0226358552806592e-06,6.4813518324212397e-06,2.5490981841551367e-06,2.7210838152907263e-07
3.6725,6.9894267347099044e-06,2.0836883967041013e-05,1.4856388925242663e-05,7.8225225502183235e-06,5.7750655790718493e-06,2.407525134465025e-06,3.3114957213378688e-07
3.675,7.6452380297687339e-06,1.9275747399843832e-05,1.2848387946137732e-05,6.6293575703403578e-06,5.0626063220188434e-06,2.2530839509680821e-06,3.9647094620327954e-07
3.6775,8.34219397497309e-06,1.752375698292167e-05,1.0770001005160021e-05,5.4661905794706912e-06,4.3552316428460271e-06,2.0880843297398365e-06,4.6734888284550133e-07
3.68,9.0730182764297346e-06,1.5600323197330762e-05,8.6946970528728317e-06,4.3576957606756355e-06,3.6647189407311969e-06,1.9149500612874164e-06,5.4302275420534915e-07
3.6825,9.8300960652840514e-06,1.3542179739170089e-05,6.7003054141477407e-06,3.3292737054894117e-06,3.0031286824876603e-06,1.7361721054599553e-06,6.2270948180740914e-07
3.685,1.0605393227512178e-05,1.1407727592784016e-05,4.8639213571108847e-06,2.4060995193386745e-06,2.3825067507415614e-06,1.5543354712725616e-06,7.0560463636389568e-07
3.6875,1.1390170195013603e-05,9.2800644632342527e-06,3.2572750722247859e-06,1.6120674434195256e-06,1.8147252217663377e-06,1.3720750682470322e-06,7.9088190948317601e-07
3.69,1.2175219595931396e-05,7.2650004053291244e-06,1.9428380825556398e-06,9.6862398016656277e-07,1.3111508960815502e-06,1.1920439855876655e-06,8.7770617886542282e-07
3.6925,1.295066796896492e-05,5.4855804114840199e-06,9.7079223970238555e-07,4.9366960117979617e-07,8.8232940432059588e-07,1.0168942740354739e-06,9.6523891601450821e-07
3.695,1.3706585878582081e-05,4.0711377640323533e-06,3.7643995856213962e-07,2.0083582224708796e-07,5.3774424832647069e-07,8.4922611388051121e-07,1.0526492069709148e-06
3.6975,1.4431855474979963e-05,3.1436421419096301e-06,1.786949687352207e-07,9.8792101080259387e-08,2.8539579546993075e-07,6.9156079473937109e-07,1.1391277928088519e-06
3.7,1.5115893513843501e-05,2.8028729561730798e-06,3.7914858583364364e-07,1.9052538463688636e-07,1.3162547565068784e-07,5.4631998255162854e-07,1.223892999703994e-06
3.7025,1.5747478053998917e-05,3.1111054404974929e-06,9.6220960014329782e-07,4.7273128926308064e-07,8.0927323686808183e-08,4.1578672932667762e-07,1.3062013602797861e-06
3.705,1.6315490368022598e-05,4.0811846088918648e-06,1.8963904925229613e-06,9.3614407978340758e-07,1.3542205900970963e-07,3.020554280065009e-07,1.3853624375738656e-06
