Physical Time (s),etp_bot Monitor (kg-m/s^3): bot_cv1,etp_bot Monitor (kg-m/s^3): bot_cv2,etp_bot Monitor (kg-m/s^3): bot_cv3,etp_bot Monitor (kg-m/s^3): bot_cv4,etp_bot Monitor (kg-m/s^3): bot_cv5,etp_bot Monitor (kg-m/s^3): bot_cv6,etp_bot Monitor (kg-m/s^3): bot_cv7
4.45,-4.5961189918131842e-08,-6.3363117205303644e-08,-7.6967764614517198e-08,-8.6789483191756165e-08,-9.6711568563817774e-08,-1.1423239390565018e-07,-1.2196769439479504e-07
4.4525,-4.5977902643845035e-08,-6.3291397768093955e-08,-7.6829740179339073e-08,-8.6590609974971446e-08,-9.6416284109812507e-08,-1.1368040498325856e-07,-1.2124316197462485e-07
4.455,-4.5785825966862623e-08,-6.2982437881655497e-08,-7.6431095233046443e-08,-8.6115551709857167e-08,-9.5835815946684179e-08,-1.1283959346292971e-07,-1.2023093351309538e-07
4.4575,-4.538492662142575e-08,-6.2436693003681288e-08,-7.5772999737456632e-08,-8.5366694622490787e-08,-9.4973463754780999e-08,-1.117154919137545e-07,-1.1893787288320643e-07
4.46,-4.4775324290623039e-08,-6.1654835449284158e-08,-7.4856874642107698e-08,-8.4346343089561816e-08,-9.3831951975141013e-08,-1.1031255659892717e-07,-1.1736984009671135e-07
4.4625,-4.3957751314050328e-08,-6.0638408943485133e-08,-7.3685028353952209e-08,-8.3057129894357861e-08,-9.2414935492157787e-08,-1.0863646307390998e-07,-1.1553432437406826e-07
4.465,-4.2934181242979905e-08,-5.9390464319347138e-08,-7.2261084093132941e-08,-8.1502384138319925e-08,-9.072569439550069e-08,-1.066911890579843e-07,-1.1343636915240211e-07
4.4675,-4.1707261096756625e-08,-5.7914725939663406e-08,-7.0589319115655245e-08,-7.9686248577692394e-08,-8.8768459886228724e-08,-1.0448172072164352e-07,-1.1108205149778904e-07
4.47,-4.0280628471781743e-08,-5.6215703579992768e-08,-6.8674540832953284e-08,-7.7614280170278722e-08,-8.6549295995885172e-08,-1.0201417841628097e-07,-1.084781505616335e-07
4.4725,-3.8658060248334735e-08,-5.4297762647875792e-08,-6.652168227407763e-08,-7.5292032948833715e-08,-8.4074319340139985e-08,-9.9295033650507517e-08,-1.0563196669266936e-07
4.475,-3.6843450333963252e-08,-5.2165240033140364e-08,-6.4135816625023276e-08,-7.2725240370265333e-08,-8.13497615190547e-08,-9.6332047880918583e-08,-1.0255178223269224e-07
4.4775,-3.4840063650278645e-08,-4.9821947892952219e-08,-6.1521650988087055e-08,-6.9919187503993176e-08,-7.838186207362361e-08,-9.3133079190393855e-08,-9.9246265170392346e-08
4.48,-3.2651715605789115e-08,-4.7272672818285202e-08,-5.8684719499466304e-08,-6.6879251336378737e-08,-7.5175972331317032e-08,-8.9704098876253022e-08,-9.5721544814588543e-08
4.4825,-3.0282036983867961e-08,-4.4522112865820531e-08,-5.5630399445893272e-08,-6.3611523777121764e-08,-7.1738612177491241e-08,-8.6051912528751655e-08,-9.1984993753407233e-08
4.485,-2.7734705720517947e-08,-4.1574853756325019e-08,-5.2363799242621441e-08,-6.0121921814867009e-08,-6.8075825390550845e-08,-8.2182761530069958e-08,-8.804320364401049e-08
4.4875,-2.5014002243889355e-08,-3.8435838965716585e-08,-4.8890557822441085e-08,-5.641686261883266e-08,-6.4194791696249181e-08,-7.8103757331793924e-08,-8.3902915857671088e-08
4.49,-2.2124437780694992e-08,-3.5110011828898946e-08,-4.5216329556143908e-08,-5.2503212879870501e-08,-6.0102524132827497e-08,-7.3820977619495948e-08,-7.9570124000548219e-08
4.4925,-1.9070499946948178e-08,-3.160222615557603e-08,-4.1346204424593765e-08,-4.838659736383333e-08,-5.5805987464827511e-08,-6.9341848150937848e-08,-7.5052188000176841e-08
4.495,-1.5857499005853542e-08,-2.791836127278009e-08,-3.7286181401003246e-08,-4.4072408099358146e-08,-5.131084361934999e-08,-6.4672912337346473e-08,-7.035596734392011e-08
4.4975,-1.2491015708243675e-08,-2.4064991611381146e-08,-3.3043534438784962e-08,-3.9567138468802717e-08,-4.662312926857698e-08,-5.9821191346361124e-08,-6.5488083106061396e-08
4.5,-8.9783672304361626e-09,-2.0050852113751583e-08,-2.8628311769896102e-08,-3.4880720245867099e-08,-4.1751346712065135e-08,-5.4794439564852132e-08,-6.0456206472829556e-08
4.5025,-5.3266095683812526e-09,-1.5884441381514224e-08,-2.4050295998453403e-08,-3.0023039611196594e-08,-3.6704628726180368e-08,-4.9600991228432572e-08,-5.5268199148319012e-08
4.505,-1.544439014872459e-09,-1.1575966027602626e-08,-1.9320572617068575e-08,-2.5006292851656129e-08,-3.149523804643452e-08,-4.4252273608304886e-08,-4.9935117336000888e-08
4.5075,2.3590608364095418e-09,-7.1355568025268973e-09,-1.4449853650083089e-08,-1.9841950915892885e-08,-2.6134798362097798e-08,-3.8758915622117634e-08,-4.4467246565412044e-08
4.51,6.3738913407560298e-09,-2.5740738651901892e-09,-9.449696873334835e-09,-1.4542340566568463e-08,-2.0636199219496172e-08,-3.3131608883541737e-08,-3.8874676546855811e-08
4.5125,1.0490370584525822e-08,2.0980177063351553e-09,-4.3313264020843354e-09,-9.1196182800077087e-09,-1.5011510077260342e-08,-2.7379833329602034e-08,-3.3166036333217983e-08
4.515,1.4696929719384695e-08,6.8678634016474784e-09,8.9117768898344224e-10,-3.5881571055533656e-09,-9.2746790041943721e-09,-2.1515916999916656e-08,-2.7353013388606799e-08
4.5175,1.898117848307415e-08,1.172121830052678e-08,6.20203827549812e-09,2.0368103128080623e-09,-3.4405401388035354e-09,-1.5555127619950237e-08,-2.1449636328293969e-08
4.52,2.3328212350840104e-08,1.6640652840523477e-08,1.1581697479721414e-08,7.733531903601013e-09,2.4679488234090835e-09,-9.5209495990673061e-09,-1.5478657799661428e-08
4.5225,2.7721604016744754e-08,2.1607032524172482e-08,1.7009169756507368e-08,1.3480067644451247e-08,8.4277558969503085e-09,-3.4364587384541782e-09,-9.4622276263383989e-09
4.525,3.2142926926670338e-08,2.6599443756870715e-08,2.24620177920664e-08,1.9252224524669351e-08,1.4413980902209715e-08,2.6747266024629448e-09,-3.4228874288892142e-09
4.5275,3.6573486909335267e-08,3.1597427320173182e-08,2.79184357381456e-08,2.5027996190684526e-08,2.0404765858284434e-08,8.7914302151644414e-09,2.618829401264164e-09
4.53,4.0994240242843128e-08,3.6580301311896537e-08,3.3356207811873014e-08,3.0784631619603395e-08,2.6378203634894255e-08,1.4893959106803676e-08,8.6452036437170258e-09
4.5325,4.5385735184701171e-08,4.1526626601704504e-08,3.875235755928125e-08,3.6498841215973292e-08,3.231116102675769e-08,2.0959283132283402e-08,1.4633362429096368e-08
4.535,4.9728609515507196e-08,4.6414645821308297e-08,4.4083784548036031e-08,4.214696884728708e-08,3.8179431273835987e-08,2.6962649403159951e-08,2.0559254913122796e-08
4.5375,5.400363124500914e-08,5.1222542102105713e-08,4.9327248445859643e-08,4.7705199550370765e-08,4.3957526711927212e-08,3.2877360426174998e-08,2.6397636264776427e-08
4.54,5.8190860517354956e-08,5.5927838231352681e-08,5.4458314657503652e-08,5.314712039334932e-08,4.9618051961089535e-08,3.8674332470276867e-08,3.2120319133209866e-08
4.5425,6.2272065542421424e-08,6.0510050650988958e-08,5.94539293452194e-08,5.8446867181049158e-08,5.5133848045781807e-08,4.432685543855168e-08,3.7700443123840755e-08
4.545,6.6229203199578206e-08,6.4948654999144828e-08,6.4290708001745817e-08,6.3578936607930683e-08,6.0478878269377325e-08,4.9809493624449101e-08,4.3112663955149356e-08
4.5475,7.0045464381652206e-08,6.9224322607683765e-08,6.8946849477677253e-08,6.8520146412768758e-08,6.5629006955127964e-08,5.5098296955237254e-08,4.8333185922537752e-08
4.55,7.3704235848172963e-08,7.3317937212352621e-08,7.3401353069899958e-08,7.3247947387292502e-08,7.0560848774859067e-08,6.0169820712019731e-08,5.3339339438259146e-08
4.5525,7.7189915036001337e-08,7.7211935612267727e-08,7.7635237407584068e-08,7.7742530429031729e-08,7.5253410502579545e-08,6.500193543303689e-08,5.8109055518455144e-08
4.555,8.0486281591959123e-08,8.088838911956153e-08,8.1629635627998932e-08,8.1983698026977448e-08,7.96846599097754e-08,6.9570943265501961e-08,6.2619317772379313e-08
4.5575,8.3578444755350146e-08,8.4330952272914704e-08,8.5367242852095508e-08,8.5952939582863732e-08,8.3834195998899828e-08,7.3855060434014681e-08,6.6848421290618125e-08
4.56,8.6451319885565326e-08,8.7523268782240871e-08,8.8830889556476139e-08,8.9632575599824197e-08,8.7683838338510207e-08,7.7834235113295672e-08,7.0776907681389652e-08
4.5625,8.909084870983843e-08,9.0450398543221016e-08,9.2005054546915866e-08,9.3006366471619352e-08,9.1216646241558711e-08,8.1490135235281292e-08,7.4386052310716413e-08
4.565,9.1485167793933827e-08,9.30998842662078e-08,9.4876920649486703e-08,9.6061358198912033e-08,9.4419766823367991e-08,8.4810056860817807e-08,7.7663450525511909e-08
4.5675,9.3624095667500812e-08,9.5460877580097582e-08,9.7435448165051632e-08,9.8787271630080665e-08,9.728341269731021e-08,8.7783870025044401e-08,8.0598182655827426e-08
4.57,9.5499173125099083e-08,9.752391455556347e-08,9.9670662934838974e-08,1.0117408462938834e-07,9.9797379487928196e-08,9.0401026827928534e-08,8.3179604414667892e-08
4.5725,9.7104059339402459e-08,9.928170774897517e-08,1.0157462153658681e-07,1.0321335799038541e-07,1.0195315757980783e-07,9.265299275971735e-08,8.5398707207016776e-08
4.575,9.8433445377154858e-08,1.0072818368046204e-07,1.0314039377003093e-07,1.0489723100374053e-07,1.037427075567146e-07,9.4531270636539636e-08,8.7247165260635893e-08
4.5775,9.9483806107830765e-08,1.0185951301135401e-07,1.0436394573384608e-07,1.0622133112022655e-07,1.0516138129729535e-07,9.6031116197832557e-08,8.872017338727541e-08
4.58,1.0025335565348111e-07,1.0267385199041144e-07,1.0524350774011391e-07,1.0718393072769449e-07,1.0620685988105214e-07,9.7150681463172162e-08,8.9815922537458204e-08
4.5825,1.0074168110362744e-07,1.0317102730635221e-07,1.0577919773652048e-07,1.0778556188469124e-07,1.068791172697517e-07,9.7889042301017911e-08,9.0533515621569846e-08
4.585,1.0095010564444614e-07,1.0335293313111259e-07,1.0597349897479863e-07,1.0802902991124164e-07,1.0718114244069787e-07,9.8249383734317024e-08,9.0876286451157837e-08
4.5875,1.0088170207115928e-07,1.0322364280578448e-07,1.0583103511233074e-07,1.0791880029203764e-07,1.0711797979560968e-07,9.823646392805266e-08,9.0848683079472572e-08
4.59,1.0054151892655984e-07,1.0278957908186475e-07,1.0535913906005814e-07,1.0746270463262148e-07,1.0669833802102741e-07,9.7859674172309649e-08,9.0459783134796027e-08
4.5925,9.993651208250263e-08,1.0205912598485183e-07,1.0456728754586356e-07,1.0667077753087557e-07,1.059325616630192e-07,9.7130234912708956e-08,8.9720586690320914e-08
4.595,9.907517036364031e-08,1.0104200771183026e-07,1.034661746609779e-07,1.0555445951848899e-07,1.0483156185019503e-07,9.6058382105631475e-08,8.8641445941473685e-08
4.5975,9.7966725972194693e-08,9.9748515460986594e-08,1.0206703143527819e-07,1.0412586900145071e-07,1.0340811550624039e-07,9.465772448819013e-08,8.7236270870131219e-08
4.6,9.662094449316128e-08,9.8189378423030238e-08,1.0038150856422647e-07,1.0239728718744501e-07,1.0167471850163643e-07,9.2940709879963591e-08,8.5517407934918682e-08
4.6025,9.5048095521401645e-08,9.6375946488387979e-08,9.8421729827624685e-08,1.0038122143061715e-07,9.9644017042946977e-08,9.0919775179790764e-08,8.3497391546465899e-08
4.605,9.325920061956164e-08,9.4320629907575691e-08,9.6200944857999017e-08,9.8091300282821156e-08,9.7330724677959934e-08,8.8610735789918565e-08,8.1191923370687891e-08
4.6075,9.1266202191785593e-08,9.2037174632076752e-08,9.3734037814550795e-08,9.5543224811458612e-08,9.4750867161329991e-08,8.603007193309523e-08,7.861759220405005e-08
4.61,8.9081675187492161e-08,8.9540150898462612e-08,9.1036958627288821e-08,9.2753715105201991e-08,9.1921430642795467e-08,8.3194721121778607e-08,7.5791231917726752e-08
4.6125,8.6718695350452036e-08,8.6844671871421506e-08,8.8126275696012885e-08,8.9740092946836548e-08,8.8859728125645435e-08,8.0121623850673353e-08,7.2729720881833567e-08
4.615,8.4190891797146377e-08,8.3966052641825652e-08,8.5018219554064832e-08,8.6518851462103692e-08,8.5582662009381112e-08,7.6828255100319396e-08,6.9450509100127126e-08
4.6175,8.1512085234236982e-08,8.0919571752273987e-08,8.1728783635172442e-08,8.3106313185391518e-08,8.2107273952973217e-08,7.3332755230610011e-08,6.5971881902208258e-08
4.62,7.8696261406731443e-08,7.7720685810950052e-08,7.8274357050418486e-08,7.9519608249428989e-08,7.8451187633543582e-08,6.9653211679045104e-08,6.2311818902419344e-08
4.6225,7.5757872164093702e-08,7.4385415505313291e-08,7.4672153709835455e-08,7.5776917100941903e-08,7.4633556147854229e-08,6.5810288926334413e-08,5.849121768320592e-08
4.625,7.2711771792519508e-08,7.0930386875633555e-08,7.0940551204668252e-08,7.1897910694593623e-08,7.06747298687451e-08,6.1823784997960317e-08,5.4529819102978856e-08
4.6275,6.9572551303931842e-08,6.7372250888142933e-08,6.70978492179606e-08,6.7901903858223788e-08,6.6594591397426529e-08,5.7714311296478313e-08,5.0448249650316036e-08
4.63,6.6355568291891283e-08,6.372856556810313e-08,6.3162795752665316e-08,6.380831713765729e-08,6.2413581667593326e-08,5.350312921749458e-08,4.6267773350109381e-08
4.6325,6.3075682462941132e-08,6.0016165196984026e-08,5.9153440763397518e-08,5.9636131450057686e-08,5.8151034099030175e-08,4.9210523237384113e-08,4.2008734563073943e-08
4.635,5.9748712519720823e-08,5.6252794106299539e-08,5.5088543880694772e-08,5.5404496813112478e-08,5.3826434026906373e-08,4.4856446981775684e-08,3.7691058935469045e-08
4.6375,5.6390219536444155e-08,5.2455709824248701e-08,5.0986258661880816e-08,5.1131846987404288e-08,4.9458467007680417e-08,4.0459669908051709e-08,3.3333303504141919e-08
4.64,5.3016368760411806e-08,4.864278270799019e-08,4.6865666336326889e-08,4.6837893226746579e-08,4.5066852743942726e-08,3.6039408025995594e-08,2.8954735087293186e-08
4.6425,4.9641480744136201e-08,4.4829836309108752e-08,4.2743379869491225e-08,4.2539671235885448e-08,4.0668980921398614e-08,3.1613113014587105e-08,2.4572642659346748e-08
4.645,4.628005150619004e-08,4.1033010203890569e-08,3.8636687773442983e-08,3.8255234046691463e-08,3.6283889526335299e-08,2.7200811337960252e-08,2.0207159915708335e-08
4.6475,4.2947083474556102e-08,3.7269206148501751e-08,3.4563915016336493e-08,3.400424083072826e-08,3.1932164385411939e-08,2.2824425979710133e-08,1.5879998397708577e-08
4.65,3.965735381884584e-08,3.3555187050264015e-08,3.0543301513119911e-08,2.980550331058069e-08,2.7633037755387048e-08,1.850342440681747e-08,1.1610704175054382e-08
4.6525,3.6425242491690133e-08,2.9907380009547762e-08,2.6592730052503409e-08,2.5677418070012127e-08,2.3405248122257801e-08,1.4256757531133821e-08,7.4183524500773626e-09
4.655,3.3264400662228379e-08,2.6341246701266634e-08,2.2728935770203949e-08,2.1637092900147554e-08,1.926661643862281e-08,1.0101930379023564e-08,3.3199418476892823e-09
4.6575,3.0187669996519031e-08,2.2871088321236036e-08,1.8967379152234742e-08,1.7700962749913131e-08,1.5233091070925577e-08,6.0547699303805966e-09,-6.6864201741715726e-10
4.66,2.7207280859634875e-08,1.9510527629798222e-08,1.5322856518773125e-08,1.3884886694829524e-08,1.1321376080039349e-08,2.1319824573685057e-09,-4.5309051769800455e-09
4.6625,2.4334446032156409e-08,1.6272369000494846e-08,1.1809081113858628e-08,1.0202900995940749e-08,7.544813723418025e-09,-1.6536937729687214e-09,-8.2546127263499053e-09
4.665,2.1580197040388975e-08,1.3169370848885626e-08,8.4396896730530631e-09,6.6692388931780976e-09,3.918335281555272e-09,-5.2875139903793912e-09,-1.1825424611666864e-08
4.6675,1.8955504293079804e-08,1.0213962627621118e-08,5.228056892373765e-09,3.2978349260756689e-09,4.5689391298481704e-10,-8.7534451921662873e-09,-1.5227571152160841e-08
4.67,1.6470288568124573e-08,7.4170992491104092e-09,2.1861081421781469e-09,1.0097972068741045e-10,-2.8262980034951878e-09,-1.2037831603544156e-08,-1.8447625936487346e-08
4.6725,1.4133609401730319e-08,4.7890095032445353e-09,-6.7414091728149395e-10,-2.9077246929595757e-09,-5.9168371076784996e-09,-1.5126255961698945e-08,-2.1471568291785695e-08
4.675,1.1954058958204909e-08,2.3398654215657284e-09,-3.3409463061786696e-09,-5.7164696219969308e-09,-8.8045264206691967e-09,-1.8009083355405161e-08,-2.4289569372081354e-08
4.6775,9.9380324374497649e-09,7.7386715276701247e-11,-5.8059276359249992e-09,-8.316053547245225e-09,-1.1479936759271379e-08,-2.067892528906724e-08,-2.6894967966791349e-08
4.68,8.0917482842691239e-09,-1.9915050528974523e-09,-8.0622677626746584e-09,-1.0700171264236346e-08,-1.393682631186655e-08,-2.3130206074950179e-08,-2.9282541073416254e-08
4.6825,6.4190181688267311e-09,-3.8631030482527102e-09,-1.0106189244246181e-08,-1.2864634142674606e-08,-1.6170306995695816e-08,-2.535850137174251e-08,-3.1448536921640572e-08
4.685,4.9213376903071836e-09,-5.5361530872653608e-09,-1.1935602215361612e-08,-1.4806117815184263e-08,-1.8176990363930215e-08,-2.736058500501008e-08,-3.3390480277163551e-08
4.6875,3.5975649182989611e-09,-7.0117680321710962e-09,-1.3550582629870686e-08,-1.65235750929416e-08,-1.995484295274994e-08,-2.9133667048393051e-08,-3.5105721974516518e-08
4.69,2.4460313955503599e-09,-8.2910638323570028e-09,-1.4951183427520688e-08,-1.8016262649019201e-08,-2.1502347777848545e-08,-3.0675970740740238e-08,-3.6593019952441961e-08
4.6925,1.4648139435181925e-09,-9.3752110349790468e-09,-1.6138001959925034e-08,-1.9284982123908881e-08,-2.2820476797079793e-08,-3.1988274014214407e-08,-3.7853823662365672e-08
4.695,6.5250350273324613e-10,-1.0265049947749665e-08,-1.7112128322233957e-08,-2.0331620137626242e-08,-2.3911638474184118e-08,-3.3073210007395579e-08,-3.889085962531523e-08
4.6975,7.5133437972674151e-12,-1.0962217996463082e-08,-1.7875501382582389e-08,-2.1158383521952028e-08,-2.4778738889609266e-08,-3.3934484122622015e-08,-3.9707958958285723e-08
4.7,-4.7151309159803319e-10,-1.1468540126161265e-08,-1.8430273965988959e-08,-2.1767300008463605e-08,-2.5423870872150252e-08,-3.4575180189224667e-08,-4.0308480793626607e-08
4.7025,-7.8620387163282362e-10,-1.1786373429478029e-08,-1.8778998231084483e-08,-2.216073381114884e-08,-2.5849716599527199e-08,-3.4998646233037088e-08,-4.0695855106417738e-08
4.705,-9.3833624009539428e-10,-1.1918166993687912e-08,-1.8923927297664085e-08,-2.2340043464957042e-08,-2.6057145065184651e-08,-3.520652256877173e-08,-4.0872039129059723e-08
4.7075,-9.3005055963081039e-10,-1.1866451267978647e-08,-1.8866928132443276e-08,-2.2305852881075156e-08,-2.6046500331239865e-08,-3.520035255601221e-08,-4.0839090124024187e-08
4.71,-7.6376980541117122e-10,-1.1634008983656658e-08,-1.8611232957841356e-08,-2.2062313759864234e-08,-2.5822136510774385e-08,-3.4984440637171639e-08,-4.0600956559309176e-08
4.7125,-4.4224054839033763e-10,-1.1224336482518002e-08,-1.8161866272112019e-08,-2.1616029547647345e-08,-2.5391018625571612e-08,-3.4564656557603763e-08,-4.0163395232635141e-08
4.715,3.1394359698917234e-11,-1.0641735739207255e-08,-1.7524614924506994e-08,-2.0973731056405297e-08,-2.4760033054201567e-08,-3.3946871102616521e-08,-3.953225590697302e-08
4.7175,6.5328183072035781e-10,-9.8913611582662053e-09,-1.6705630364687003e-08,-2.0142994344482458e-08,-2.3937826500657726e-08,-3.3140012186405834e-08,-3.871626136438267e-08
4.72,1.4187891423987188e-09,-8.9789093911447203e-09,-1.5710862815701943e-08,-1.9129798871842425e-08,-2.2930590262145223e-08,-3.2150070693691664e-08,-3.7721208713541538e-08
4.7225,2.3224536313858032e-09,-7.9105292032252526e-09,-1.4546078545638633e-08,-1.7938836891685699e-08,-2.1742455794296808e-08,-3.0981660301901379e-08,-3.6551968163602281e-08
4.725,3.3583219817494471e-09,-6.6925497153230952e-09,-1.3217435403593661e-08,-1.6575354650930912e-08,-2.0378159040847128e-08,-2.9639771702103525e-08,-3.5213125830393206e-08
4.7275,4.5205845462343102e-09,-5.330907377100079e-09,-1.1730743832641499e-08,-1.5044532899268754e-08,-1.8842355101744898e-08,-2.8128006211376189e-08,-3.3708045403322471e-08
4.73,5.804428111999078e-09,-3.8305638212814377e-09,-1.009097931572932e-08,-1.3350910515588673e-08,-1.7138748299156792e-08,-2.6448291086926911e-08,-3.2037728568367576e-08
