Physical Time (s),ea_bot Monitor (kg-m/s^3): bot_cv1,ea_bot Monitor (kg-m/s^3): bot_cv2,ea_bot Monitor (kg-m/s^3): bot_cv3,ea_bot Monitor (kg-m/s^3): bot_cv4,ea_bot Monitor (kg-m/s^3): bot_cv5,ea_bot Monitor (kg-m/s^3): bot_cv6,ea_bot Monitor (kg-m/s^3): bot_cv7
5.915,1.4127329079733231e-10,2.2054050058262453e-10,2.7942639339270737e-10,3.2685680248994321e-10,3.8836919564434599e-10,5.375264708773121e-10,6.4481661276342943e-10
5.9175,1.4133524293528542e-10,2.2069645990919167e-10,2.7962012509349607e-10,3.2707899512472895e-10,3.8863019624349438e-10,5.3791156333396467e-10,6.4526499414899682e-10
5.92,1.4136911008501275e-10,2.2080223465295062e-10,2.7975230816587277e-10,3.2723835494424773e-10,3.8882959726946984e-10,5.3824197855836887e-10,6.4567132871640701e-10
5.9225,1.4137525911771785e-10,2.2085809315153257e-10,2.7982326057199391e-10,3.2733516769693383e-10,3.8896770197159904e-10,5.3851797099231582e-10,6.4603588913962697e-10
5.925,1.4135421998484811e-10,2.2086456261276261e-10,2.7983362779027705e-10,3.2737006382150897e-10,3.8904515954436303e-10,5.3874019554844627e-10,6.4635915627487329e-10
5.9275,1.4130664653539895e-10,2.208223786532453e-10,2.7978427036817161e-10,3.2734390337576144e-10,3.8906279208993201e-10,5.3890944255884253e-10,6.4664184249944749e-10
5.93,1.4123329525799092e-10,2.2073250087808768e-10,2.7967625248295105e-10,3.2725772385256273e-10,3.8902153239839288e-10,5.3902653519408213e-10,6.4688466373900383e-10
5.9325,1.4113503565505301e-10,2.2059610286098596e-10,2.7951085025248087e-10,3.2711270978162814e-10,3.88922440256516e-10,5.3909231030290713e-10,6.4708838783521307e-10
5.935,1.4101286040221407e-10,2.204145632718955e-10,2.7928957437215729e-10,3.2691025217333412e-10,3.8876680112866324e-10,5.3910775811949634e-10,6.4725385771366446e-10
5.9375,1.4086790768761944e-10,2.2018946530114806e-10,2.7901422756996941e-10,3.266520684396639e-10,3.8855619705616747e-10,5.3907413698229005e-10,6.4738213080077149e-10
5.94,1.4070144584529986e-10,2.1992258641788367e-10,2.7868684277431661e-10,3.2634009770080544e-10,3.8829249453865496e-10,5.389930500920544e-10,6.4747460749507718e-10
5.9425,1.4051482813048256e-10,2.1961591085050265e-10,2.7830968934260949e-10,3.2597649159134405e-10,3.879777444758639e-10,5.3886634960673879e-10,6.4753298226927941e-10
5.945,1.4030943596999554e-10,2.1927157977747623e-10,2.7788526630992664e-10,3.2556362253302681e-10,3.8761414465440174e-10,5.3869596699312687e-10,6.4755892801232715e-10
5.9475,1.4008664708872597e-10,2.188917913772227e-10,2.7741616047838896e-10,3.2510396268087614e-10,3.8720393541526247e-10,5.3848377935885062e-10,6.475541218783926e-10
5.95,1.3984785161071132e-10,2.1847875757152233e-10,2.7690495624220131e-10,3.2460002070977084e-10,3.867493564101329e-10,5.3823159002520746e-10,6.4752016071741906e-10
5.9525,1.395945025256546e-10,2.1803474637651957e-10,2.7635425447038088e-10,3.2405430076337475e-10,3.8625264867749961e-10,5.3794108096080663e-10,6.4745836899916598e-10
5.955,1.3932814359790956e-10,2.1756213810119436e-10,2.7576671824296688e-10,3.2346933651875986e-10,3.8571607608083216e-10,5.3761388812103207e-10,6.4736993269968499e-10
5.9575,1.3905038919402399e-10,2.1706344421025095e-10,2.7514514053859802e-10,3.2284772368529555e-10,3.8514199852834549e-10,5.3725176543694346e-10,6.4725604950170131e-10
5.96,1.3876289040018599e-10,2.1654128836535774e-10,2.7449246756022095e-10,3.2219217947567833e-10,3.8453288917169801e-10,5.3685666278048476e-10,6.4711816080439345e-10
5.9625,1.3846728617015683e-10,2.159983415723053e-10,2.7381174905161101e-10,3.2150556293097164e-10,3.8389133999218503e-10,5.36430665283011e-10,6.4695790786209215e-10
5.965,1.3816516488195571e-10,2.1543724947389618e-10,2.7310604931290711e-10,3.2079079993647546e-10,3.8322002766862626e-10,5.3597589099325039e-10,6.4677699235904771e-10
5.9675,1.3785800708392556e-10,2.1486053583265546e-10,2.7237832535574958e-10,3.2005074210357058e-10,3.8252158061460724e-10,5.35494332031065e-10,6.4657705838621911e-10
5.97,1.3754716181904556e-10,2.1427056949345453e-10,2.7163141415718998e-10,3.1928811576142081e-10,3.817984591835404e-10,5.3498774899405463e-10,6.4635940565891529e-10
5.9725,1.3723382791788491e-10,2.1366955777550945e-10,2.7086803172413637e-10,3.1850551119189046e-10,3.8105295723448602e-10,5.3445772690103344e-10,6.4612501658556993e-10
5.975,1.3691905684606468e-10,2.1305957469414651e-10,2.7009079169134866e-10,3.1770545293137396e-10,3.8028725169773443e-10,5.3390569385522414e-10,6.4587457635756218e-10
5.9775,1.3660377825506732e-10,2.1244259628014655e-10,2.6930221494745954e-10,3.1689038433178234e-10,3.7950343826730291e-10,5.3333296661096137e-10,6.4560865256946761e-10
5.98,1.3628883648281966e-10,2.1182052570819951e-10,2.6850473321506413e-10,3.1606268626268568e-10,3.7870358826863634e-10,5.3274081521409665e-10,6.4532773822700644e-10
5.9825,1.3597503200634629e-10,2.1119523806399737e-10,2.6770074298769268e-10,3.1522468838775455e-10,3.7788975898325352e-10,5.3213044542247828e-10,6.4503219408825666e-10
5.985,1.3566315831952147e-10,2.1056859232119733e-10,2.6689261043505181e-10,3.1437872454925451e-10,3.7706405943621156e-10,5.3150318833852142e-10,6.4472239603347578e-10
5.9875,1.3535400065610223e-10,2.0994237849319899e-10,2.6608261481080285e-10,3.1352702291772489e-10,3.7622849502321645e-10,5.3086035517086738e-10,6.4439871729597527e-10
5.99,1.3504833381317968e-10,2.0931830903360285e-10,2.6527294268159518e-10,3.1267171598388704e-10,3.7538497253910907e-10,5.3020312822340751e-10,6.4406143779634427e-10
5.9925,1.3474689171066953e-10,2.0869801585889641e-10,2.6446567760708509e-10,3.1181489900679668e-10,3.7453542551712067e-10,5.2953273486488957e-10,6.4371081305818137e-10
5.995,1.3445034206613166e-10,2.0808305116319405e-10,2.6366286345428992e-10,3.1095866539056168e-10,3.7368179413022913e-10,5.2885038586066617e-10,6.4334712584941913e-10
5.9975,1.3415925425344196e-10,2.0747486447460415e-10,2.6286647018084007e-10,3.1010505976469699e-10,3.7282599201480938e-10,5.281573632713134e-10,6.4297060034099816e-10
6.0,1.3387407504136123e-10,2.0687477262119033e-10,2.6207837230042885e-10,3.0925608428422031e-10,3.719699078157836e-10,5.274550024771791e-10,6.4258143947219101e-10
6.0025,1.3359512510509907e-10,2.0628394639439861e-10,2.613003155713041e-10,3.084136609696908e-10,3.7111538472867873e-10,5.2674462776356825e-10,6.4217998149960366e-10
6.005,1.3332264426814702e-10,2.0570346521680911e-10,2.605339397350297e-10,3.0757956368889398e-10,3.7026416440291727e-10,5.2602748709669756e-10,6.4176647203674391e-10
6.0075,1.3305683401628196e-10,2.0513435884086879e-10,2.5978080394395756e-10,3.0675546581008284e-10,3.6941787826389743e-10,5.2530466470832261e-10,6.4134096143036476e-10
6.01,1.3279791665937899e-10,2.0457766257606361e-10,2.5904244133132546e-10,3.05942983508242e-10,3.6857806574915685e-10,5.245771044222286e-10,6.4090321560834521e-10
6.0125,1.3254619948332647e-10,2.0403446703802316e-10,2.5832040144174956e-10,3.0514379242903962e-10,3.6774633623671371e-10,5.2384584613997318e-10,6.4045299596049524e-10
6.015,1.3230210454506865e-10,2.0350594927681021e-10,2.5761631369805578e-10,3.0435970153164777e-10,3.6692449567220964e-10,5.2311219549868767e-10,6.3999027499798536e-10
6.0175,1.3206615583587746e-10,2.0299337827004005e-10,2.5693193232849417e-10,3.0359273898645931e-10,3.6611466507570987e-10,5.2237783608679505e-10,6.3951539249990909e-10
6.02,1.3183890219271419e-10,2.0249805741238255e-10,2.5626909749484982e-10,3.0284503811829498e-10,3.6531916156883687e-10,5.2164484796402951e-10,6.3902914021656934e-10
6.0225,1.3162084292119296e-10,2.0202126404143055e-10,2.5562968339610126e-10,3.0211878772179071e-10,3.6454039804125026e-10,5.2091562124058524e-10,6.3853266261015356e-10
6.025,1.3141237468920702e-10,2.0156418305635123e-10,2.5501548469922401e-10,3.0141611678540436e-10,3.6378072466226276e-10,5.2019268021894105e-10,6.3802742521590637e-10
6.0275,1.312138109704105e-10,2.0112791539563449e-10,2.544282043019692e-10,3.0073906640842565e-10,3.6304238378346764e-10,5.1947850509015587e-10,6.3751504899259272e-10
6.03,1.3102545314640036e-10,2.0071353582682922e-10,2.5386948849428414e-10,3.0008963449828588e-10,3.623276081452449e-10,5.1877547333701474e-10,6.3699723496053672e-10
6.0325,1.3084766748368554e-10,2.0032216652010468e-10,2.5334100063339038e-10,2.9946984405380592e-10,3.6163866858589537e-10,5.1808590959160914e-10,6.3647564114252944e-10
6.035,1.3068093278710441e-10,1.9995504938561695e-10,2.5284450465390979e-10,2.988818125059825e-10,3.6097795774577235e-10,5.1741217481008165e-10,6.3595192945403782e-10
6.0375,1.3052584604020835e-10,1.996135656008397e-10,2.5238193034518891e-10,2.9832779169917169e-10,3.6034799683933201e-10,5.1675695390076833e-10,6.3542800778259913e-10
6.04,1.3038309268491032e-10,1.9929918911755332e-10,2.5195532441802083e-10,2.9781018756277824e-10,3.5975146241452027e-10,5.1612324175596385e-10,6.3490625228289501e-10
6.0425,1.3025340900004476e-10,1.9901342603839043e-10,2.5156674396367651e-10,2.9733140884143865e-10,3.591910537454217e-10,5.155141534372081e-10,6.3438921133580189e-10
6.045,1.3013757312056979e-10,1.9875778677957776e-10,2.5121818977069146e-10,2.9689385470591367e-10,3.5866950331764355e-10,5.1493276048386994e-10,6.3387936646309417e-10
6.0475,1.3003639742700157e-10,1.9853377237668773e-10,2.5091157559044948e-10,2.9649986027642526e-10,3.5818956033504598e-10,5.1438227858578426e-10,6.333794372595916e-10
6.05,1.2995071737685924e-10,1.9834285282201019e-10,2.506487466329235e-10,2.9615166303452708e-10,3.5775385875938564e-10,5.1386584252977968e-10,6.3289238277584487e-10
6.0525,1.2988136940692341e-10,1.9818643443620166e-10,2.5043148940132188e-10,2.9585139232551816e-10,3.5736490496461691e-10,5.1338654716544153e-10,6.3242142551339917e-10
6.055,1.2982915365962862e-10,1.9806583798736922e-10,2.5026151241649192e-10,2.9560110849138146e-10,3.5702513380341267e-10,5.1294746594278381e-10,6.3197001030475545e-10
6.0575,1.2979479885526403e-10,1.9798229599213667e-10,2.5014040604457425e-10,2.9540277075159716e-10,3.5673689606798465e-10,5.1255169256659031e-10,6.3154156346882398e-10
6.06,1.2977893910153234e-10,1.9793692230459898e-10,2.500696020623504e-10,2.9525812410973523e-10,3.5650233408299742e-10,5.1220214461756637e-10,6.3113923227403214e-10
6.0625,1.2978211559296202e-10,1.97930675604123e-10,2.5005033120958342e-10,2.9516871639612742e-10,3.5632337398513098e-10,5.1190150958455409e-10,6.3076600244561744e-10
6.065,1.2980479198265333e-10,1.9796434283543385e-10,2.5008359555347039e-10,2.951358016952824e-10,3.5620161802214333e-10,5.116521327696364e-10,6.3042453190116793e-10
6.0675,1.2984737155810365e-10,1.980385514982018e-10,2.5017012029607782e-10,2.9516029344932934e-10,3.5613831353456343e-10,5.1145602497430744e-10,6.3011733591551172e-10
6.07,1.2991023120753264e-10,1.9815383556969237e-10,2.5031041360514769e-10,2.9524279313794215e-10,3.5613431155716746e-10,5.1131480792824198e-10,6.2984671263688333e-10
6.0725,1.2999374384553402e-10,1.9831065312120711e-10,2.5050478762291582e-10,2.9538365176381831e-10,3.5619010214879382e-10,5.1122978224062781e-10,6.2961493510317374e-10
6.075,1.3009829397145364e-10,1.9850937800168503e-10,2.5075343606265447e-10,2.955830871205486e-10,3.5630600532535533e-10,5.1120200651508334e-10,6.2942409254467744e-10
6.0775,1.30224242138189e-10,1.9875023804304367e-10,2.5105639584403321e-10,2.9584119951276762e-10,3.5648222765963814e-10,5.1123228762740278e-10,6.2927607545480697e-10
6.08,1.3037184761693759e-10,1.9903322804578648e-10,2.514134411259602e-10,2.9615782445457801e-10,3.5671876376644071e-10,5.1132112566173869e-10,6.2917231303703608e-10
6.0825,1.3054116537969492e-10,1.9935800400258249e-10,2.5182393317682162e-10,2.9653235824876018e-10,3.5701514942349211e-10,5.1146849417125096e-10,6.2911356972187261e-10
6.085,1.3073201559453586e-10,1.9972385473076625e-10,2.5228676470496993e-10,2.9696366271211052e-10,3.5737038755462023e-10,5.116738300113193e-10,6.2910031293109792e-10
6.0875,1.309439953121082e-10,2.0012976701893994e-10,2.5280044249177173e-10,2.9745010445229119e-10,3.5778296434210992e-10,5.1193616864021174e-10,6.2913273476576216e-10
6.09,1.3117650196042289e-10,2.0057446794725574e-10,2.5336312674837786e-10,2.9798968049066141e-10,3.5825090834037599e-10,5.1225415068588528e-10,6.2921079945578153e-10
6.0925,1.3142877982742616e-10,2.0105646020304474e-10,2.5397265409798554e-10,2.9858003055231268e-10,3.5877186092841507e-10,5.1262605630074029e-10,6.2933401486879461e-10
6.095,1.3169998976358012e-10,2.0157405124036571e-10,2.5462657622298961e-10,2.9921848800526442e-10,3.5934313090637603e-10,5.1304976403866278e-10,6.2950150836170867e-10
6.0975,1.3198920503982782e-10,2.0212532091934889e-10,2.5532215569909975e-10,2.9990205707486503e-10,3.5996168833498841e-10,5.1352271051520808e-10,6.2971186456879884e-10
6.1,1.3229542007989656e-10,2.0270812647876204e-10,2.5605640690191545e-10,3.0062748148228405e-10,3.6062420124011035e-10,5.1404194945916886e-10,6.2996340707637733e-10
6.1025,1.3261752458389025e-10,2.0332009430039084e-10,2.5682609404799029e-10,3.0139125315435991e-10,3.6132705674089248e-10,5.146042325988349e-10,6.3025419671633643e-10
6.105,1.3295423810785233e-10,2.0395858613703163e-10,2.5762769170218097e-10,3.0218953502121125e-10,3.6206626911946272e-10,5.1520594911591275e-10,6.3058199585964135e-10
6.1075,1.3330406790302697e-10,2.0462071454593993e-10,2.584574119283588e-10,3.0301821416049053e-10,3.6283754139502983e-10,5.1584304338531632e-10,6.3094402043283985e-10
6.11,1.3366528947267474e-10,2.0530334744790626e-10,2.5931122030894691e-10,3.0387293968456302e-10,3.6363634867139126e-10,5.1651121389412181e-10,6.3133708146379136e-10
6.1125,1.3403600389760621e-10,2.0600314982146075e-10,2.6018486805361466e-10,3.0474917710415128e-10,3.644580306484302e-10,5.1720597580257682e-10,6.3175798898467823e-10
6.115,1.3441419988421777e-10,2.0671659509420542e-10,2.6107387416667571e-10,3.0564217809465205e-10,3.6529777275301348e-10,5.1792272169864674e-10,6.3220326263704062e-10
6.1175,1.3479782790353795e-10,2.0744003765978893e-10,2.61973566641325e-10,3.0654699190892267e-10,3.6615051953787194e-10,5.1865658489797651e-10,6.3266924925884309e-10
6.12,1.3518483601032303e-10,2.0816976907993815e-10,2.6287921911398825e-10,3.074586007187526e-10,3.6701114103586899e-10,5.1940261549746999e-10,6.3315219821764665e-10
6.1225,1.3557315324459796e-10,2.0890203166358508e-10,2.6378606907238994e-10,3.0837195661707576e-10,3.6787448786040701e-10,5.2015584999844822e-10,6.336483350155297e-10
6.125,1.3596066456845654e-10,2.0963302176611978e-10,2.6468937182290298e-10,3.0928201872811178e-10,3.6873540811582415e-10,5.2091131804655405e-10,6.3415367503596091e-10
6.1275,1.3634518625126123e-10,2.1035887402766298e-10,2.6558434811328593e-10,3.1018370111748301e-10,3.6958868989636142e-10,5.2166407193238187e-10,6.3466430387933551e-10
6.13,1.3672449140349861e-10,2.1107570009045112e-10,2.6646621005837944e-10,3.1107196691471514e-10,3.7042918495305318e-10,5.2240923244099235e-10,6.3517627142081278e-10
6.1325,1.3709635832219652e-10,2.1177966547819717e-10,2.6733024051854979e-10,3.1194193597853171e-10,3.7125196688443081e-10,5.2314212198820062e-10,6.3568580107337718e-10
6.135,1.3745859694756119e-10,2.1246701852843091e-10,2.681718776409278e-10,3.1278891198956941e-10,3.7205235900512428e-10,5.2385821324168895e-10,6.3618925409900876e-10
6.1375,1.3780904121593599e-10,2.1313405786084885e-10,2.6898671093232467e-10,3.1360835905731142e-10,3.7282584619971313e-10,5.2455313810923835e-10,6.3668303130063209e-10
6.14,1.3814553586778445e-10,2.1377710373905806e-10,2.6977039531069616e-10,3.1439582985798798e-10,3.7356801176219715e-10,5.2522272960325785e-10,6.3716373627203596e-10
6.1425,1.3846596925674604e-10,2.1439255975898356e-10,2.7051866940594518e-10,3.1514697561197971e-10,3.7427455252844359e-10,5.258630160471185e-10,6.3762817851419291e-10
6.145,1.3876833640356198e-10,2.1497702398101931e-10,2.7122752244048992e-10,3.1585772870508784e-10,3.7494142293106659e-10,5.2647031391251557e-10,6.380733844264088e-10
6.1475,1.3905077276009457e-10,2.1552731596956126e-10,2.7189322665845274e-10,3.1652425242611864e-10,3.7556480403883484e-10,5.2704110620061309e-10,6.3849638347762841e-10
6.15,1.3931158210542903e-10,2.1604050359142674e-10,2.725123684562266e-10,3.1714304206414397e-10,3.7614119980520876e-10,5.275720524402799e-10,6.388944002537602e-10
6.1525,1.3954925582045118e-10,2.165139262690433e-10,2.7308182198063889e-10,3.1771094473262256e-10,3.7666748165861712e-10,5.2806022699485969e-10,6.3926516446929496e-10
6.155,1.3976248909302858e-10,2.1694523915575729e-10,2.7359884680454149e-10,3.1822521469150106e-10,3.7714099379583843e-10,5.2850317198589205e-10,6.3960669446521366e-10
6.1575,1.3995016789182374e-10,2.173324133932968e-10,2.7406111654884099e-10,3.1868355633778695e-10,3.7755955246883991e-10,5.2889897161824028e-10,6.3991758030787536e-10
6.16,1.4011132776071271e-10,2.1767367742759469e-10,2.7446665185547996e-10,3.1908404520746866e-10,3.7792136773382299e-10,5.2924609139129025e-10,6.4019663524886486e-10
6.1625,1.4024512836979834e-10,2.1796747899054351e-10,2.7481375024797966e-10,3.1942502665727866e-10,3.7822486506732312e-10,5.2954325783891978e-10,6.4044288034054604e-10
6.165,1.4035087502047335e-10,2.1821250922436838e-10,2.7510100185331069e-10,3.1970514188329513e-10,3.7846878616893401e-10,5.2978946591333528e-10,6.4065565407207026e-10
6.1675,1.4042805746231226e-10,2.1840777877059357e-10,2.7532735867581153e-10,3.1992337363684875e-10,3.7865225363924105e-10,5.2998405475444154e-10,6.4083453158165522e-10
6.17,1.404763737739273e-10,2.1855265797463922e-10,2.7549220383963295e-10,3.2007916615190463e-10,3.7877483834233122e-10,5.3012681771608237e-10,6.409794607952117e-10
6.1725,1.4049573820034231e-10,2.1864684824958961e-10,2.7559528551935625e-10,3.2017236460237188e-10,3.7883652388307801e-10,5.3021799626404397e-10,6.4109082425825294e-10
6.175,1.4048628913937714e-10,2.1869035280845877e-10,2.7563670392392105e-10,3.202031804706975e-10,3.7883761041674022e-10,5.3025810731091694e-10,6.4116932795080767e-10
6.1775,1.4044838322239394e-10,2.186834641022457e-10,2.7561690943438699e-10,3.2017217534363503e-10,3.7877874140252276e-10,5.3024798603263607e-10,6.4121588723740202e-10
6.18,1.4038256961795351e-10,2.1862677018259364e-10,2.755366930632444e-10,3.2008026147377872e-10,3.7866093025474751e-10,5.301887641954013e-10,6.4123175378392883e-10
6.1825,1.402895592766466e-10,2.1852113038017211e-10,2.7539716173850541e-10,3.1992864611223482e-10,3.7848550688853124e-10,5.3008184370325226e-10,6.4121845170787909e-10
6.185,1.401702212502458e-10,2.1836767272247634e-10,2.7519971584314278e-10,3.1971881976750251e-10,3.782540659975785e-10,5.2992886124682561e-10,6.4117757309720118e-10
6.1875,1.4002558188746821e-10,2.181677977139348e-10,2.7494605641162613e-10,3.1945256336036313e-10,3.7796846781200631e-10,5.297317286911838e-10,6.4111086395001932e-10
6.19,1.3985681091074816e-10,2.1792315399974079e-10,2.7463812596360618e-10,3.1913187724207139e-10,3.7763075180553386e-10,5.2949252950977399e-10,6.4102017101479713e-10
6.1925,1.396652142617372e-10,2.1763563578515589e-10,2.7427811627207685e-10,3.187589816725334e-10,3.7724315818619609e-10,5.2921352499879972e-10,6.4090748589645562e-10
