Physical Time (s),anabla_vol Monitor (kg-m/s^3): cv1,anabla_vol Monitor (kg-m/s^3): cv2,anabla_vol Monitor (kg-m/s^3): cv3,anabla_vol Monitor (kg-m/s^3): cv4,anabla_vol Monitor (kg-m/s^3): cv5,anabla_vol Monitor (kg-m/s^3): cv6,anabla_vol Monitor (kg-m/s^3): cv7
1.94,7.1489333448809108e-10,1.065441822970282e-09,1.2696865217171508e-09,1.3608366117668003e-09,1.4300381357923319e-09,1.4741042798006542e-09,1.489468695089352e-09
1.9425,7.1335463466296442e-10,1.0642736052132413e-09,1.2665814777432345e-09,1.3575508591631584e-09,1.4266055412315093e-09,1.4707993944212375e-09,1.4861501587141887e-09
1.945,7.1190864526993151e-10,1.0629163004330811e-09,1.2631583459564447e-09,1.354271425126388e-09,1.4231319751405874e-09,1.4674459682896107e-09,1.4827833180524074e-09
1.9475,7.105588564418413e-10,1.0613370784151621e-09,1.259423697932323e-09,1.3509889994488365e-09,1.419615635840017e-09,1.4640413066767677e-09,1.4793654888747515e-09
1.95,7.0930576463717166e-10,1.0595054819710741e-09,1.2554014308993529e-09,1.3476969937582271e-09,1.4160560084250483e-09,1.4605840704813691e-09,1.4758953460311705e-09
1.9525,7.0814772538875046e-10,1.0573948416740271e-09,1.2511354392843651e-09,1.3443901579233958e-09,1.4124537900307969e-09,1.4570740690845128e-09,1.4723727133702124e-09
1.955,7.0708228391141651e-10,1.0549877115042083e-09,1.2466895668881905e-09,1.3410639690365832e-09,1.4088106762945968e-09,1.4535123741245718e-09,1.4687986684293186e-09
1.9575,7.0610713043103109e-10,1.0522809763444875e-09,1.2421453191941842e-09,1.3377145459218314e-09,1.4051287113292639e-09,1.4499005530818991e-09,1.4651747907934838e-09
1.96,7.0522122798963768e-10,1.0492918647806482e-09,1.2376000028619605e-09,1.3343383735792444e-09,1.4014109813994476e-09,1.4462417022536078e-09,1.4615041922232479e-09
1.9625,7.0442424958129569e-10,1.0460580109909248e-09,1.2331558949414279e-09,1.330932562858897e-09,1.397660601414128e-09,1.4425393699067215e-09,1.4577904243280503e-09
1.965,7.0371526189713316e-10,1.0426366889637807e-09,1.2289015183253552e-09,1.3274948997314075e-09,1.3938811793384983e-09,1.4387982682932594e-09,1.4540382017841197e-09
1.9675,7.0309191525004248e-10,1.0390976973771484e-09,1.2248948802370786e-09,1.3240235450462858e-09,1.3900764243030206e-09,1.4350239350881195e-09,1.4502530714364052e-09
1.97,7.0254944384896063e-10,1.0355136233287835e-09,1.2211572173867081e-09,1.3205172779065779e-09,1.3862498681695075e-09,1.4312227279835038e-09,1.4464414003165052e-09
1.9725,7.0208002036210473e-10,1.0319475068954615e-09,1.2176683822343197e-09,1.3169750810348132e-09,1.3824040405331143e-09,1.4274010696169164e-09,1.4426096127072707e-09
1.975,7.0167454581098473e-10,1.0284443847455607e-09,1.2143829864733692e-09,1.313398410889009e-09,1.3785412614028842e-09,1.4235662518588034e-09,1.4387650042790788e-09
1.9775,7.0132114922134715e-10,1.0250282576670142e-09,1.211234554344268e-09,1.309790541432866e-09,1.3746630632626062e-09,1.419725645242763e-09,1.4349149518921772e-09
1.98,7.0100728716141079e-10,1.0217025342558856e-09,1.2081551855961952e-09,1.3061558353539939e-09,1.3707691515871011e-09,1.4158854530425473e-09,1.4310656371245197e-09
1.9825,7.0072026252594505e-10,1.0184539633889108e-09,1.2050912267574333e-09,1.3025017224386691e-09,1.3668600439825768e-09,1.412053150958953e-09,1.4272245228913551e-09
1.985,7.0044756870192607e-10,1.0152613100081431e-09,1.202006398796765e-09,1.2988377933102795e-09,1.3629367934841867e-09,1.4082364401217936e-09,1.4233993027594386e-09
1.9875,7.0017700677585043e-10,1.0120999432961185e-09,1.1988802176631608e-09,1.2951747896511684e-09,1.3590003774620095e-09,1.4044426457676326e-09,1.4195972965868112e-09
1.99,6.9989784833127868e-10,1.0089482952887302e-09,1.1957070664037074e-09,1.2915256108649775e-09,1.3550538626803493e-09,1.4006802138669234e-09,1.4158269471757704e-09
1.9925,6.9959950051116586e-10,1.0057956454552735e-09,1.1924936367587724e-09,1.2879045660794267e-09,1.3511025606268117e-09,1.3969581384550374e-09,1.4120972527294972e-09
1.995,6.9927208699449013e-10,1.0026386363849355e-09,1.1892558381677999e-09,1.2843264327554826e-09,1.3471535277500099e-09,1.3932850925952842e-09,1.4084168987384456e-09
1.9975,6.9890622020269372e-10,9.9948310663872009e-10,1.1860152843569891e-09,1.2808051169981306e-09,1.3432154337379419e-09,1.3896686369204768e-09,1.4047934487517217e-09
2.0,6.9849295723831296e-10,9.9634069134514815e-10,1.1827963653275945e-09,1.2773533036538693e-09,1.3392988156594436e-09,1.3861148787786979e-09,1.4012329951999169e-09
2.0025,6.9802360982710218e-10,9.9323072805358719e-10,1.1796240643019089e-09,1.273982755907628e-09,1.3354160637599405e-09,1.3826290322043286e-09,1.3977407311768271e-09
2.005,6.974907094275725e-10,9.9017748223711465e-10,1.1765211932086747e-09,1.2707036597559467e-09,1.3315803621507298e-09,1.3792149709202831e-09,1.3943205067160301e-09
2.0075,6.9688773909206663e-10,9.8720541435603089e-10,1.1735076768360619e-09,1.2675256698028254e-09,1.3278060229923782e-09,1.3758764437103487e-09,1.390976047713787e-09
2.01,6.9620938607744645e-10,9.843381219119269e-10,1.1705998689150723e-09,1.2644575593947874e-09,1.3241073201611792e-09,1.3726163871827968e-09,1.3877102684421084e-09
2.0125,6.9545252806432242e-10,9.8159931314366376e-10,1.1678103430786676e-09,1.2615063046282606e-09,1.3204965433035547e-09,1.3694362526832317e-09,1.3845245884166544e-09
2.015,6.9461399065769392e-10,9.7901207021929699e-10,1.1651497990687458e-09,1.2586771534522083e-09,1.3169840405028854e-09,1.3663370787126901e-09,1.3814200256041181e-09
2.0175,6.9369262251043567e-10,9.7659944914676294e-10,1.1626282467287337e-09,1.255973564361812e-09,1.3135776387874955e-09,1.3633192223976666e-09,1.3783969202073976e-09
2.02,6.9268827155796042e-10,9.7438166955304732e-10,1.1602538252062968e-09,1.2533972331009292e-09,1.3102821191178078e-09,1.3603825013658036e-09,1.3754550773095422e-09
2.0225,6.9160236340559392e-10,9.7237351660296381e-10,1.1580329474450526e-09,1.2509460694240097e-09,1.3070984197809108e-09,1.3575253672754276e-09,1.3725929329379017e-09
2.025,6.9043666163597626e-10,9.7058673821040613e-10,1.1559706714905639e-09,1.2486130053788671e-09,1.3040238989985078e-09,1.3547451027048847e-09,1.3698077556036105e-09
2.0275,6.8919355324640429e-10,9.690281337852381e-10,1.154068718094306e-09,1.2463849935890179e-09,1.3010526431073523e-09,1.3520374107602988e-09,1.3670952331260467e-09
2.03,6.8787531870417054e-10,9.6769719503562987e-10,1.1523251946858756e-09,1.2442435270360581e-09,1.2981774848570762e-09,1.3493975554076547e-09,1.3644506173694261e-09
2.0325,6.8648625641503279e-10,9.6658555728068607e-10,1.1507340916717666e-09,1.2421641804189405e-09,1.2953895425230035e-09,1.3468193845015202e-09,1.3618677444667919e-09
2.035,6.8502978151953431e-10,9.6567780331708694e-10,1.1492852353358093e-09,1.2401172540681576e-09,1.2926792483390105e-09,1.3442961195847637e-09,1.3593398228011222e-09
2.0375,6.8351099303445099e-10,9.649529308606598e-10,1.147963911639786e-09,1.2380689989207664e-09,1.2900363371517982e-09,1.3418200815388518e-09,1.356859160951777e-09
2.04,6.8193483168473628e-10,9.6438620110763914e-10,1.1467523331571669e-09,1.2359841113460905e-09,1.2874503217695831e-09,1.3393830428332014e-09,1.3544175208733241e-09
2.0425,6.8030669573990102e-10,9.6395095065158677e-10,1.1456302643553059e-09,1.2338290762280422e-09,1.2849104333647136e-09,1.3369762487094577e-09,1.3520061367106989e-09
2.045,6.7863324710017481e-10,9.6362072133844764e-10,1.1445766490371059e-09,1.2315762776163874e-09,1.282406302668411e-09,1.3345909456468067e-09,1.3496162448677209e-09
2.0475,6.7692287450762267e-10,9.6336976377956226e-10,1.1435695654832969e-09,1.229207362279822e-09,1.2799271458342817e-09,1.3322177482892311e-09,1.3472384475663613e-09
2.05,6.7518368975478193e-10,9.6317394771919868e-10,1.1425870488689864e-09,1.2267172702973407e-09,1.277462263198524e-09,1.3298469658760926e-09,1.3448630461134422e-09
2.0525,6.7342331293568426e-10,9.6301099783054749e-10,1.1416075018585251e-09,1.2241165761359188e-09,1.2750014660132663e-09,1.3274692700509312e-09,1.3424807101014173e-09
2.055,6.7165077812585607e-10,9.6286079167607609e-10,1.1406095084515381e-09,1.2214280423156693e-09,1.2725350021576879e-09,1.3250753564361281e-09,1.3400821287678278e-09
2.0575,6.6987637359006625e-10,9.6270473151161423e-10,1.1395715474270612e-09,1.218680072872099e-09,1.2700538932487334e-09,1.322656388644413e-09,1.3376584596123905e-09
2.06,6.681118524833865e-10,9.6252523896703471e-10,1.1384711648391901e-09,1.2159000494756634e-09,1.2675498558315052e-09,1.3202041168661839e-09,1.3352014505637659e-09
2.0625,6.6636910311434345e-10,9.6230540702927304e-10,1.1372840499390904e-09,1.2131101286144641e-09,1.2650154510393785e-09,1.3177111786915501e-09,1.3327037349534437e-09
2.065,6.6465987572270462e-10,9.6202782600217622e-10,1.1359824750248971e-09,1.2103253816862896e-09,1.2624435963535568e-09,1.3151706998331663e-09,1.3301584370435723e-09
2.0675,6.6299690549196882e-10,9.6167489539342492e-10,1.1345350663768543e-09,1.2075536309256425e-09,1.259828562868956e-09,1.312577229468707e-09,1.3275600952004561e-09
2.07,6.6139393340231407e-10,9.6122779315051824e-10,1.1329059689185346e-09,1.204794851595923e-09,1.2571651087861365e-09,1.3099260678266337e-09,1.3249040064798259e-09
2.0725,6.5986464221685017e-10,9.6066684763295979e-10,1.131058082154975e-09,1.202044464646594e-09,1.2544490331895364e-09,1.3072139749782469e-09,1.3221869055854821e-09
2.075,6.5842161910967104e-10,9.5997020841372013e-10,1.1289564720575017e-09,1.1992957084498206e-09,1.2516773730226799e-09,1.3044392561906053e-09,1.3194070848068618e-09
2.0775,6.5707518547646381e-10,9.5911411099521255e-10,1.1265726313351151e-09,1.1965406708558486e-09,1.2488477761347324e-09,1.3016009657035403e-09,1.3165635803493112e-09
2.08,6.5583161441339169e-10,9.5807396806525814e-10,1.1238907729681168e-09,1.1937726324763261e-09,1.2459593249949578e-09,1.2986999508862072e-09,1.3136572262961301e-09
2.0825,6.5469310714934529e-10,9.5682310029737863e-10,1.120909534096338e-09,1.1909856871154091e-09,1.2430116271208873e-09,1.2957374945705924e-09,1.3106892990892062e-09
2.085,6.5365853689276448e-10,9.5533412237507914e-10,1.1176444027106664e-09,1.188176584869977e-09,1.2400060924470278e-09,1.2927166253631675e-09,1.3076627978769991e-09
2.0875,6.5272452144538694e-10,9.5358279423324666e-10,1.1141278428573474e-09,1.1853460306771397e-09,1.2369456824339595e-09,1.2896417043447978e-09,1.3045820547243661e-09
2.09,6.5188691552814574e-10,9.5154850495860865e-10,1.1104088322614943e-09,1.1824963069587963e-09,1.233833967706036e-09,1.2865176715327388e-09,1.3014519722456423e-09
2.0925,6.5114321200770726e-10,9.4922071584627043e-10,1.1065522013983031e-09,1.1796305035734125e-09,1.2306759538851791e-09,1.2833505136431316e-09,1.2982785164577492e-09
2.095,6.504927779682592e-10,9.4660412474808389e-10,1.1026365483487111e-09,1.1767517588233226e-09,1.2274781827300299e-09,1.2801471569011828e-09,1.2950686025313097e-09
2.0975,6.4993575691368353e-10,9.4372471160054591e-10,1.0987496328693611e-09,1.1738636522003238e-09,1.224248285940313e-09,1.2769154156762381e-09,1.2918300306981752e-09
2.1,6.4947169947763343e-10,9.406285231895186e-10,1.0949769250782163e-09,1.1709689912950193e-09,1.2209940887357303e-09,1.2736629208934325e-09,1.2885704158552472e-09
2.1025,6.4909696124830143e-10,9.373817518101955e-10,1.0913888611960132e-09,1.1680706008325408e-09,1.2177244732642281e-09,1.2703980890647944e-09,1.2852981504595107e-09
2.105,6.4880536861974028e-10,9.340623865093134e-10,1.0880297824420018e-09,1.1651712331888658e-09,1.2144488204751714e-09,1.2671295569669066e-09,1.2820218684809245e-09
2.1075,6.4858747746701277e-10,9.3074705115628963e-10,1.0849131531425575e-09,1.162273614975999e-09,1.2111770852793419e-09,1.2638661789002727e-09,1.2787504155123795e-09
2.11,6.4843162700318547e-10,9.2750100932124103e-10,1.0820217967484007e-09,1.1593804006109218e-09,1.2079193252271362e-09,1.2606165921148364e-09,1.2754924144885536e-09
2.1125,6.4832532194332582e-10,9.243662711082931e-10,1.0793210719147564e-09,1.1564950883469e-09,1.2046861872831851e-09,1.2573899526187679e-09,1.272257023385372e-09
2.115,6.4825504025763845e-10,9.2136098019409486e-10,1.0767611309189116e-09,1.1536211064275089e-09,1.2014871929138323e-09,1.2541942629689871e-09,1.2690522711345169e-09
2.1175,6.4820864576616326e-10,9.1848065336141211e-10,1.0742946712414992e-09,1.1507637718659901e-09,1.1983320985809584e-09,1.2510378490122305e-09,1.2658865030639465e-09
2.12,6.4817354435567223e-10,9.1570375221672514e-10,1.0718858108901771e-09,1.1479295954583984e-09,1.1952298846289359e-09,1.2479287538157127e-09,1.2627677681493562e-09
2.1225,6.4813742569013188e-10,9.1299891568321776e-10,1.0695080571029298e-09,1.145125917805186e-09,1.1921882799634032e-09,1.2448742480689925e-09,1.2597033647421092e-09
2.125,6.4808879589221913e-10,9.1033429022411443e-10,1.0671447634144053e-09,1.1423609502834633e-09,1.1892135787728061e-09,1.2418807495758421e-09,1.2566997398870705e-09
2.1275,6.4801632281955632e-10,9.0768552862176649e-10,1.0647884361629226e-09,1.1396435751648074e-09,1.1863112682343043e-09,1.2389544376227117e-09,1.2537631074684766e-09
2.13,6.4790857574190103e-10,9.0503968080445613e-10,1.0624384795658435e-09,1.1369824625608647e-09,1.1834850142057191e-09,1.2361003705641025e-09,1.2508985701911043e-09
2.1325,6.4775500134946928e-10,9.0239484858153437e-10,1.060101404490597e-09,1.1343866419244117e-09,1.1807371728125266e-09,1.2333230780967498e-09,1.2481107069209494e-09
2.135,6.4754502398975643e-10,8.9976021623076124e-10,1.057788286732798e-09,1.1318643084887545e-09,1.1780680253828318e-09,1.2306257660523888e-09,1.245402779704685e-09
2.1375,6.4726900291504535e-10,8.9715814508170419e-10,1.0555144226605667e-09,1.1294236529459317e-09,1.1754771969608289e-09,1.2280115696591045e-09,1.242777981780784e-09
2.14,6.4691941278577611e-10,8.9461717903076912e-10,1.0532968536399674e-09,1.1270721073374369e-09,1.1729632733045507e-09,1.2254826531995344e-09,1.2402385507766827e-09
2.1425,6.4648901542834758e-10,8.9216854666703783e-10,1.0511522339479435e-09,1.1248157707373726e-09,1.170523613292089e-09,1.223039860919351e-09,1.2377854141871568e-09
2.145,6.4597243047612088e-10,8.8984153389838993e-10,1.0490958230986885e-09,1.1226597376392576e-09,1.1681550736456488e-09,1.2206831038662638e-09,1.2354185637395877e-09
2.1475,6.4536615036266021e-10,8.8766337284512301e-10,1.0471399123022657e-09,1.1206076067616074e-09,1.1658538636026814e-09,1.2184110668687096e-09,1.2331367705566233e-09
2.15,6.4466817633817851e-10,8.856591382317901e-10,1.0452939499271052e-09,1.1186616630723358e-09,1.1636163502567681e-09,1.2162211607861319e-09,1.2309375300283825e-09
2.1525,6.438777067965706e-10,8.8384942007474363e-10,1.0435646801378228e-09,1.1168230702512469e-09,1.1614398737577727e-09,1.2141100973293925e-09,1.2288176440076522e-09
2.155,6.429958193088254e-10,8.822505796783342e-10,1.0419564646596827e-09,1.1150907491777276e-09,1.1593218671318984e-09,1.2120731304201263e-09,1.2267724563647955e-09
2.1575,6.4202461714550727e-10,8.8087208331123071e-10,1.04047178324182e-09,1.1134608263616014e-09,1.1572598161954878e-09,1.2101043403272935e-09,1.2247961385093998e-09
2.16,6.4096802163344656e-10,8.7972089419200584e-10,1.0391114868776138e-09,1.111928067642954e-09,1.1552516754763349e-09,1.2081973945538143e-09,1.2228824548586922e-09
2.1625,6.3982968811976524e-10,8.7879729112439315e-10,1.0378746113937527e-09,1.1104833700361397e-09,1.1532941654219962e-09,1.2063441621821315e-09,1.2210233425033165e-09
2.165,6.3861433426442282e-10,8.7809293723636846e-10,1.0367579704175441e-09,1.1091136664220833e-09,1.1513836345237987e-09,1.2045357540601961e-09,1.21920999643211e-09
2.1675,6.3732632335779241e-10,8.7759155591522454e-10,1.0357553611471007e-09,1.1078021529462706e-09,1.1495163252548192e-09,1.2027632624776067e-09,1.2174335938890919e-09
2.17,6.3597138445909077e-10,8.7726940180950384e-10,1.0348568673662311e-09,1.1065267971477807e-09,1.1476863664309787e-09,1.2010164237239502e-09,1.2156839478700355e-09
2.1725,6.3455434282691285e-10,8.7709900415606093e-10,1.0340508099204484e-09,1.1052631701923671e-09,1.1458877658186664e-09,1.1992862346469494e-09,1.213952126330856e-09
2.175,6.3308245426276249e-10,8.7704951508532916e-10,1.0333210250446496e-09,1.1039822572547125e-09,1.144111639000602e-09,1.1975621409913306e-09,1.2122276437757651e-09
2.1775,6.3156252829808058e-10,8.7709066166923493e-10,1.0326487937723819e-09,1.102653531498792e-09,1.1423479034477643e-09,1.1958338259392816e-09,1.2105002353466311e-09
2.18,6.3000174441024019e-10,8.7719351963692304e-10,1.0320137997142066e-09,1.1012470458006757e-09,1.1405853457079811e-09,1.1940909431019149e-09,1.2087596238327273e-09
2.1825,6.2840833449194787e-10,8.7733176316950557e-10,1.0313951394170294e-09,1.0997361576613956e-09,1.1388123560721838e-09,1.1923235635690174e-09,1.2069959438991416e-09
2.185,6.2679192484035627e-10,8.774820171443417e-10,1.0307719621138174e-09,1.0981007260444123e-09,1.1370175012479725e-09,1.1905221041864882e-09,1.205199659168466e-09
2.1875,6.2516279535448389e-10,8.7762396458803438e-10,1.0301240140876619e-09,1.0963303129522992e-09,1.1351902535072865e-09,1.1886777615652325e-09,1.2033620239670928e-09
2.19,6.2353050752686647e-10,8.7773987568116294e-10,1.0294318179498557e-09,1.0944267186272503e-09,1.1333212592116508e-09,1.1867826246348001e-09,1.2014751833318693e-09
2.1925,6.2190539808574603e-10,8.7781457073430062e-10,1.028676880865209e-09,1.092403207066359e-09,1.1314025359436535e-09,1.1848299664369044e-09,1.1995324569357558e-09
2.195,6.2029918860555632e-10,8.7783422108887041e-10,1.0278404017417518e-09,1.0902803114521518e-09,1.1294274423347827e-09,1.1828140062404149e-09,1.1975280759835338e-09
2.1975,6.1872484655622605e-10,8.7778544145964527e-10,1.0269022012864109e-09,1.0880799262002517e-09,1.1273904545833374e-09,1.180729750962373e-09,1.1954570536624458e-09
2.2,6.1719584321850618e-10,8.776557076806486e-10,1.0258408501792822e-09,1.0858226129972866e-09,1.1252886713633169e-09,1.1785745074356762e-09,1.1933166672310332e-09
2.2025,6.1572534636207876e-10,8.774322025373598e-10,1.024631457593838e-09,1.0835243325478371e-09,1.1231204800460624e-09,1.1763466120842517e-09,1.1911052435879839e-09
2.205,6.1432768275716203e-10,8.7710146913389727e-10,1.0232457409207186e-09,1.0811965959176597e-09,1.1208861889159126e-09,1.174046085881097e-09,1.1888228190807556e-09
2.2075,6.1301751154068995e-10,8.766488861753105e-10,1.0216527418818312e-09,1.0788459976714967e-09,1.1185873178388701e-09,1.1716740552054846e-09,1.1864705540672207e-09
2.21,6.1180760308807568e-10,8.7605811795351274e-10,1.0198228010830073e-09,1.0764751206406114e-09,1.1162267772226415e-09,1.1692329170367753e-09,1.184050929977241e-09
2.2125,6.1070717177914303e-10,8.7531077490491733e-10,1.0177326846929053e-09,1.0740846755115782e-09,1.1138087375653594e-09,1.1667263471051254e-09,1.1815677346720151e-09
2.215,6.0972004983499066e-10,8.7438744766810251e-10,1.0153703958906599e-09,1.0716747805650453e-09,1.1113381082838412e-09,1.1641588901901904e-09,1.1790256461566063e-09
2.2175,6.0884515623454199e-10,8.7326722385742842e-10,1.0127394009143685e-09,1.0692464661517974e-09,1.1088209176835217e-09,1.1615364470436968e-09,1.176430683588027e-09
