Physical Time (s),xth_top Monitor (kg-m/s^3): top_cv1,xth_top Monitor (kg-m/s^3): top_cv2,xth_top Monitor (kg-m/s^3): top_cv3,xth_top Monitor (kg-m/s^3): top_cv4,xth_top Monitor (kg-m/s^3): top_cv5,xth_top Monitor (kg-m/s^3): top_cv6,xth_top Monitor (kg-m/s^3): top_cv7
0.3475,-2.0189678999716693e-16,-1.5970750118440828e-16,1.2124449873883057e-17,8.5534794945476775e-17,5.9930944550988258e-17,1.143731089621392e-16,1.2429162347302213e-16
0.35,3.585365988974895e-16,5.1163507235673336e-16,2.8863766645176677e-16,4.5999977969352223e-16,3.525445115077944e-16,3.3587484306685631e-16,3.4052049651964288e-16
0.3525,-4.5939929558007867e-16,-4.0988471678096995e-16,-3.6963385661900837e-16,-5.0579921982729754e-16,-3.5663494833142541e-16,-3.4938544831072406e-16,-3.4301849248279107e-16
0.355,-2.0897023387910232e-16,-2.6031761302849657e-16,2.8340544176501059e-17,1.6656419581772707e-16,2.9812514868836192e-16,3.1677610613805601e-16,2.9991686162822984e-16
0.3575,-9.4447485022460752e-17,3.5230995301363898e-17,4.0532612650423979e-17,6.8131688609396195e-17,1.5480935991283103e-16,1.5098750821904607e-16,1.7648508448925613e-16
0.36,-4.4019080836012094e-16,-6.0329940931004191e-16,-6.2188022251709858e-16,-5.4906391940077995e-16,-5.5648780036905743e-16,-5.1599197142741548e-16,-5.1310629167523019e-16
0.3625,-2.0819992966152885e-16,-2.1550033666015113e-16,-7.62337851633703e-18,-5.9129920212048857e-17,-2.8921224946869304e-17,-3.7018647583295433e-17,-7.7152801264623855e-18
0.365,-3.0420021749804259e-16,-2.7678232385584335e-16,-2.5609491569711499e-17,-1.9008909137293824e-17,-1.9992289283432896e-17,-7.0260016695556569e-17,-7.2946714120548485e-17
0.3675,-6.8015673010026184e-16,-7.7992435401825991e-16,-6.5287178938003606e-16,-5.9193233755980089e-16,-6.2051049752967272e-16,-6.3416853719409776e-16,-6.0349466476486947e-16
0.37,1.5936187785463776e-17,8.8487634857025016e-17,3.0505856667271938e-16,3.4225764139770424e-16,3.0135779863640973e-16,2.4073351778494152e-16,2.2077054100457345e-16
0.3725,-1.3350608666985005e-16,-6.5087750747171504e-17,-4.3433933486920908e-17,-9.6944333490748616e-17,-3.3607150836349599e-17,-3.7531326490862837e-17,-1.8250065351869251e-17
0.375,1.0156169013644195e-16,9.3594655036934599e-17,1.7909691816048903e-16,2.1969997382296047e-16,2.3249613937766594e-16,2.1509658942998149e-16,2.2524838076617288e-16
0.3775,-5.0904447976920757e-16,-5.0648786989022001e-16,-6.5428710920990586e-16,-6.0954764509437187e-16,-7.9168073073734606e-16,-7.2493872888115062e-16,-7.1511296054673796e-16
0.38,1.7975678157719312e-16,3.2655803758394198e-16,4.2664183614971451e-16,5.4971129651007904e-16,5.5953969031615827e-16,6.0908179577849715e-16,5.7571053929022116e-16
0.3825,4.3974184554656478e-16,5.195531505343982e-16,6.069059725837768e-16,6.4738978538755326e-16,7.1996821144279619e-16,7.4991052904715167e-16,7.5379983703748106e-16
0.385,-1.1067512423205542e-16,-2.3762872449269584e-16,-2.5883156494071318e-16,-1.4283308332841763e-16,-9.228393833511278e-18,-9.606122370472274e-19,-2.2364544960901985e-17
0.3875,-3.1347468067134325e-16,-3.4776167122001476e-16,-1.6543239002711075e-16,-1.0526826498069011e-16,-9.7793062140080928e-17,-1.0849558468151752e-16,-1.1508032906856218e-16
0.39,4.335949456108193e-16,3.9310827073771334e-16,2.6454105320052137e-16,1.2617767298052605e-16,1.2053797281776816e-16,6.7428432553240054e-17,4.2062535016654529e-17
0.3925,-4.5512247336183087e-16,-4.7441069786803499e-16,-1.9346850097702744e-16,-3.1214195761547728e-16,-2.4432397051211807e-16,-1.7958741691106297e-16,-1.955760864347835e-16
0.395,3.8947268967750849e-16,3.5536058051476775e-16,4.1507237064576817e-16,3.6270412652186543e-16,3.7880932451489044e-16,4.0681905451639409e-16,3.7964812000601177e-16
0.3975,-3.0869771884053454e-16,-2.0842606228291671e-16,-1.6683573582824069e-16,-2.418627723024245e-16,-2.223962599049579e-16,-2.4828080827227404e-16,-2.7654627281343481e-16
0.4,-3.5952733624620053e-16,-4.4498178789373927e-16,-2.6436027100801181e-16,-3.8912459068302763e-16,-4.1396868905571534e-16,-3.7134166042819191e-16,-3.7958101487886652e-16
0.4025,5.4344736078387912e-16,6.3651185356955805e-16,4.0059783365220036e-16,3.5823854573196169e-16,3.6641939863055315e-16,3.9016545744869605e-16,4.2607842428985317e-16
0.405,3.2034352161615168e-17,-3.4805126283001923e-17,1.343923235948265e-16,2.0581284795489449e-16,2.0030052921187567e-16,1.6968686395738263e-16,1.6760944606892258e-16
0.4075,5.0614063191427715e-17,1.7141375181855259e-16,1.9871145873913079e-16,3.48264269935192e-16,4.1771448613223679e-16,4.3901070507931284e-16,4.4950140908622095e-16
0.41,2.9325929436799106e-16,1.8929380031188814e-16,6.2376424769460018e-16,6.8646121946390738e-16,6.6504154270974054e-16,6.3345277359133262e-16,6.8221155853744824e-16
0.4125,-3.867036967011589e-16,-4.7874567594196316e-16,-3.0396277863587027e-16,-1.9414740213760571e-16,-2.275882375532655e-16,-2.5503552934761619e-16,-2.3277896572175472e-16
0.415,-5.1763064737805362e-16,-5.0253549670516042e-16,-3.5061518664891458e-16,-3.5164868562898695e-16,-4.9054482702921333e-16,-5.6696028905515111e-16,-5.6022650241885182e-16
0.4175,-6.1606027321542865e-16,-5.9040086931513594e-16,-3.3952382269604662e-16,-4.0720504897585681e-16,-4.5324793238579108e-16,-3.8875807878721686e-16,-3.8057666290712512e-16
0.42,2.6358865388031731e-16,1.9489582622041593e-16,2.5945081462402392e-16,2.0987724802673475e-16,1.6747662466792854e-16,1.3334758072623623e-16,1.5614451151877624e-16
0.4225,3.1899243586087038e-16,3.4299907995819286e-16,3.8489167366666841e-18,2.0003090280315883e-16,2.2917506110159585e-16,2.7545783843730899e-16,2.3637680471455955e-16
0.425,1.4327481121533595e-16,8.6312211207235222e-17,1.5099076934723209e-16,2.0920750336077569e-16,2.2194150150727122e-16,2.6514235294541135e-16,2.6718610739278722e-16
0.4275,-1.8168794551874665e-16,-1.3291162714066183e-16,1.0123044424565766e-16,2.9674667064818378e-16,3.1142503389620518e-16,2.4184091449736084e-16,2.4059281689297954e-16
0.43,-4.1712273690422187e-17,-7.6608469470532738e-17,-6.8968900402449769e-17,-2.1858365781928088e-16,-1.0811972252195998e-16,-2.0759191939958242e-16,-2.1606768792891482e-16
0.4325,-3.5675850974974692e-16,-3.9562970868867354e-16,-3.0476254035812982e-16,-3.172207706421779e-16,-3.1334535226199396e-16,-3.9423570436466687e-16,-3.826500434239849e-16
0.435,-1.0774453361013649e-17,5.8611877178861098e-17,-2.0947660612228623e-16,-1.7811801259074179e-16,-1.2160352407573359e-16,-1.2955290232615515e-16,-1.1904042852672328e-16
0.4375,4.7491352768500543e-17,1.0738555755800778e-17,4.8148252790683985e-16,4.8775830546078773e-16,5.9134672859996224e-16,5.8949336714761448e-16,6.0814980058829161e-16
0.44,-6.2927158604047596e-16,-6.6715133103549734e-16,-7.5464497714201538e-16,-7.6883554507004394e-16,-7.8026928321002815e-16,-7.3440588910397923e-16,-7.0999673549894979e-16
0.4425,-1.2969166978158385e-16,-1.9633040962219011e-17,-1.1830936247709985e-16,-1.483864423971657e-16,-9.8482208507660189e-17,-1.0176118827428903e-16,-7.1439745639984418e-17
0.445,2.3302795338952492e-16,1.2401772574598275e-16,1.107310342049112e-16,-5.2612903214089255e-17,-1.3635845048931072e-16,-1.791729577173578e-16,-2.0577566779457119e-16
0.4475,-4.6611913329305955e-16,-5.0090807429650296e-16,-4.9838081787111486e-16,-5.0763933733213446e-16,-5.0661824193340584e-16,-5.3775066957182769e-16,-5.5057428854535115e-16
0.45,8.7668465824799074e-17,5.0340971679383739e-17,-2.1507677388639425e-16,-2.5801120513168135e-17,1.4102588287349386e-16,2.3478338654705378e-16,2.0784863733331072e-16
0.4525,-4.4406590252701181e-16,-4.7095187497343811e-16,-5.0714826197354942e-16,-5.5006879808910989e-16,-5.1047390876633492e-16,-4.9182875902544663e-16,-5.0074789094526805e-16
0.455,2.6140213832394315e-16,2.7396873456612436e-16,2.7027500546758146e-16,1.5377519882466702e-16,1.3267366941859741e-16,6.8880091042617151e-17,5.7372904936529364e-17
0.4575,2.7405880850821189e-16,1.8744889905076078e-16,5.3926948688101978e-16,4.0443885051916448e-16,3.4068174818694079e-16,4.6312437725638183e-16,5.1954804946155479e-16
0.46,3.7902798814354487e-16,4.2052719801505647e-16,4.719616225900667e-16,6.7261139072553622e-16,7.558169921032624e-16,6.5484851710948136e-16,6.3291914248323305e-16
0.4625,2.1311839835666354e-16,2.5480377423891339e-16,2.7726704934141026e-16,2.5234693340672013e-16,2.8595283794856527e-16,3.2506810666119249e-16,3.1623576543059791e-16
0.465,-9.4431154385348679e-16,-9.4196313825470506e-16,-7.406669355505211e-16,-8.5340324792055036e-16,-9.1209493894419438e-16,-9.4013091619811858e-16,-9.5553682837820564e-16
0.4675,-6.3238956309790676e-16,-6.8500303672904805e-16,-4.6972242215171389e-16,-6.0508622068164349e-16,-5.7599033271727e-16,-5.8047127990671484e-16,-5.4510522854970483e-16
0.47,7.5487372330081796e-16,6.7232778228225075e-16,5.4896572855056699e-16,2.2666906097314509e-16,1.7678768690145271e-16,2.1624059021037587e-16,2.6683809718506105e-16
0.4725,-1.3800554155107748e-16,-1.1196119413968376e-16,-5.2020195564279127e-16,-5.0227681348357271e-16,-5.5064646511510765e-16,-5.0642736356017611e-16,-4.8382331739110765e-16
0.475,6.8752376692596672e-16,7.0915609942689983e-16,6.4903075026657058e-16,7.0419489530017766e-16,7.1747153475215827e-16,6.6161744487537906e-16,5.9078362409678685e-16
0.4775,-3.5333962875574878e-17,-6.8333848547051791e-17,4.2276689167889005e-16,8.0108554815914494e-16,6.4244155468493828e-16,5.8954417396197782e-16,5.6204887024589597e-16
0.48,-4.9255368390395983e-16,-5.2977862758286289e-16,-6.9249102240286662e-16,-7.6955781282168961e-16,-5.8052284830101419e-16,-6.0821847726995586e-16,-6.0037939773983138e-16
0.4825,2.6572732893145476e-17,1.0237889004624645e-16,6.2038279672381069e-17,2.6053051582281138e-16,1.1395338807968757e-16,1.6081462173133421e-16,1.3516275353863595e-16
0.485,4.0746030513077693e-17,1.2088707672247947e-16,3.4860611217323983e-16,2.4768794839696854e-16,2.2455374004912827e-16,1.3498155747567902e-16,1.2574323743870593e-16
0.4875,-5.5309720268637319e-16,-5.1811152572099103e-16,-4.936511586464009e-16,-6.8138146627987118e-16,-6.5338999376557661e-16,-6.8189583237724393e-16,-7.0314669331272306e-16
0.49,7.7759022245161802e-16,9.3312748381983243e-16,1.1449042152191857e-15,9.1368607417141145e-16,1.0009222023952784e-15,1.0369276623033475e-15,1.029132203931227e-15
0.4925,-4.4520532068676578e-16,-4.2708880545315841e-16,-4.1431444964724153e-16,-4.417761391411062e-16,-2.7987057444759117e-16,-2.8422362321405313e-16,-2.9999225629629037e-16
0.495,-4.474203197228086e-16,-4.5954440655532858e-16,-6.4896626778366457e-16,-7.6390950987882329e-16,-8.5228855254659876e-16,-8.5817522670616577e-16,-8.8444323622026284e-16
0.4975,1.3919998023741694e-16,4.4853862856671686e-17,-1.2261526972402729e-16,-2.4629431075348401e-16,-2.2749917570469517e-16,-1.6468302265462903e-16,-1.936000612634959e-16
0.5,2.5762025577251052e-16,2.9099640005490778e-16,2.2919124742968597e-16,2.2833676185608412e-17,2.4739700846221578e-16,3.0294619430100363e-16,2.7762058497146015e-16
0.5025,-9.1242200284409615e-18,-2.0207644460095108e-17,1.2896219001094917e-16,1.2816365855619662e-16,1.1319036345735556e-16,1.5113013661426323e-16,1.7473350975588486e-16
0.505,-4.649208080157347e-16,-4.5970403643729453e-16,-5.3902870064156454e-16,-6.7575460962341639e-16,-5.8007291202321163e-16,-6.0981701116648849e-16,-6.1540334033859655e-16
0.5075,-4.700516821376474e-16,-5.5006973733272937e-16,-3.9413804568759102e-16,-7.4673204024699564e-16,-9.1534579098334977e-16,-8.4631409739660389e-16,-8.8564677652199913e-16
0.51,4.3375641474517118e-16,3.8478860943719719e-16,5.7094776995640276e-16,7.1972001397061046e-16,8.4666744711148509e-16,8.2421541844334417e-16,8.3883370243961022e-16
0.5125,-5.1567656604232601e-16,-5.6178357176986208e-16,-7.2073669096809262e-16,-7.1434917941242811e-16,-8.153352746241501e-16,-7.7369875702759475e-16,-7.5267958898835512e-16
0.515,-1.283860731463584e-16,-1.4571278990495204e-16,2.1243606686191287e-18,3.1427663113934916e-16,3.4580547453687314e-16,3.0593544966885323e-16,2.9753019735231906e-16
0.5175,4.9342921497014224e-17,1.4358041279213561e-17,-1.6431319963437216e-16,9.0859931474000467e-17,8.270639079820468e-17,4.5067034042424238e-17,1.5088381879919192e-17
0.52,7.8981884503840347e-17,1.0190991587921349e-16,1.4279487722025958e-16,7.5443854554236441e-17,-1.5302616414102538e-17,-3.6403732262923808e-18,1.6119790570121527e-17
0.5225,6.5020534538790694e-17,8.5328608395898091e-17,-4.3066559553319068e-17,-2.5673908800116133e-16,-3.3253417287550276e-16,-3.6890079284759247e-16,-3.7696085858588396e-16
0.525,-2.5274904940432989e-16,-1.4543894214254331e-16,3.5430077194783801e-17,2.7506751584722414e-16,1.1786520761833846e-16,1.0017531362880135e-16,5.9025118802949513e-17
0.5275,-2.9263838379066194e-16,-3.1600720512482333e-16,-3.892865883188732e-16,-3.3702498753043277e-16,-3.3711025419132949e-16,-2.7803416001516797e-16,-2.7989808213194405e-16
0.53,-4.195699005750973e-16,-4.3993540850130139e-16,-6.7629477784961933e-16,-5.9112987287630403e-16,-7.0518676831289811e-16,-6.6814256490646622e-16,-7.0083496234324958e-16
0.5325,-3.1358774962055706e-16,-2.4424881755507609e-16,3.0182931993658972e-17,-2.7852813916757982e-18,-5.2028226161219132e-17,-6.1213350424142333e-17,-7.9671678591864144e-17
0.535,5.5610858712958882e-16,4.9411082482547114e-16,3.8175656478361816e-16,6.1618090990998024e-16,5.0036595625371802e-16,5.2899171362874284e-16,4.9599648543051612e-16
0.5375,-7.6454585491362952e-16,-6.6094191459111485e-16,-5.3084261307575101e-16,-8.5652640770004052e-16,-8.8851332395066246e-16,-8.0539251762070193e-16,-7.9537749722756341e-16
0.54,1.6552741875881564e-16,1.77837584172435e-16,2.4224515155733437e-16,4.8617695824840151e-16,4.2822400067428438e-16,3.0543809305196187e-16,3.3806163472111915e-16
0.5425,-5.2955837755109232e-16,-4.6272932505928295e-16,-2.8266619538802925e-16,-2.9092397657484097e-16,-3.0279558132841629e-16,-2.2156246785377009e-16,-1.4936015109211254e-16
0.545,-6.0357442063318538e-16,-5.690866838389095e-16,-3.6797876032809656e-16,-6.1066568008861581e-17,5.6860908767430573e-19,-1.8644360949509042e-17,1.5761325064982162e-17
0.5475,-1.5708462222774715e-16,-1.6988709973707166e-16,-1.2990833931844432e-16,1.15813161541874e-16,1.4064700541338703e-16,2.2711222825335309e-16,2.5366271849933577e-16
0.55,3.3396801636766999e-16,3.5123739570453995e-16,-9.470017888218943e-18,-3.3092400760853186e-16,-1.1657967523712818e-16,-1.8431629918017579e-16,-1.607667632373238e-16
0.5525,2.4803166679792262e-16,1.9114116909800912e-16,3.6021857204250428e-17,-4.1544717514361557e-16,-2.8869756346886322e-16,-3.3343178113867146e-16,-3.6741965181695475e-16
0.555,-1.9314371244586981e-16,-2.5155909744520716e-16,-2.4464105516698418e-16,-1.3142164885823906e-16,-1.2340496179218229e-16,-1.3972446271285927e-16,-7.2611966806526468e-17
0.5575,3.7021925929506045e-16,2.6384238137148264e-16,2.7988475228490288e-16,3.7088554070491241e-16,2.915068119210434e-16,2.9326667708014992e-16,3.3480188086125688e-16
0.56,-4.7549173210876675e-16,-4.954355794806074e-16,-3.0079107084531249e-16,-2.9180901424145421e-16,-2.1861024583303561e-16,-2.6173407372516599e-16,-2.6267434276051583e-16
0.5625,-1.3469406756865248e-16,-1.5516834066399617e-16,9.8093042394104473e-17,-1.6398542053356088e-16,-2.1351407958671252e-17,-9.1067595661463279e-17,-7.3678212183809657e-17
0.565,-1.5764902165387658e-16,-2.1353394274311339e-16,-2.7076580675943575e-16,-3.0335764180335545e-16,-2.604083961832118e-16,-3.0824436089141081e-16,-3.5522202660607048e-16
0.5675,2.4084800884492114e-16,2.458380337745443e-16,-7.526656327283743e-17,-3.0727697120134689e-16,-3.2038187620783898e-16,-2.4150594341819746e-16,-1.8989742328323713e-16
0.57,6.52521632666342e-17,1.0627424271505519e-16,1.836819126916194e-16,2.6067788788666176e-16,5.583178832409206e-17,1.1020601861182188e-16,1.2325871063305315e-16
0.5725,7.7610798778341699e-16,7.9331363729162742e-16,6.962783994396746e-16,7.1850232759947528e-16,6.8086134987340009e-16,6.62037747174155e-16,6.1906682608122577e-16
0.575,-1.3037933532860413e-16,-1.2246090306151697e-16,3.2327402049678579e-16,1.2469032241907283e-16,2.7091060342288156e-16,2.1026473333024319e-16,2.4440624126339491e-16
0.5775,4.1344696567415436e-16,5.6180768692293659e-16,1.2784847342489708e-16,-8.1783376153255901e-17,-7.6102511097317486e-17,-1.2196949108520324e-16,-1.7158674675991916e-16
0.58,-2.6185374985797932e-16,-3.787092338492413e-16,-4.1370281456534571e-16,-7.1587952893005247e-16,-7.3258025639251208e-16,-7.7451399879321243e-16,-7.4849492113638821e-16
0.5825,-9.9396966735119975e-17,-6.3779829455370595e-17,-6.5549933594241929e-17,-1.0555977217093314e-16,-2.0854528354270147e-16,-1.5138960085002938e-16,-1.6033790995868264e-16
0.585,-2.4498698392651267e-16,-2.4386172258954125e-16,-1.4131474676402564e-16,-3.6368551527437925e-16,-2.8182906966998345e-16,-3.0458478933902931e-16,-2.9446386993068452e-16
0.5875,-1.8241368720995221e-16,-2.2887985582856488e-16,-1.9231237197134578e-16,-3.0031041798953176e-17,1.2710025767262119e-16,8.3019805440749704e-17,8.6557073738433356e-17
0.59,1.8952341869525988e-16,1.6150932251429944e-16,4.3685367545807325e-17,1.1116860071119523e-16,1.6272631125812702e-16,9.9657633801947312e-17,1.8333746483054637e-16
0.5925,7.820436545186928e-16,7.6225490901552468e-16,7.2569574049179789e-16,8.2842775102480658e-16,7.5194733010469802e-16,8.273291782412514e-16,7.9176765322041073e-16
0.595,7.0860960847731296e-17,1.3725675390649364e-16,2.8084075058399028e-16,2.8756776943939246e-16,2.5960818373234374e-16,2.8105933257881622e-16,2.5305383789975368e-16
0.5975,-5.6107517361269114e-17,-5.3240222824003065e-17,-1.801474182177922e-17,-3.9213479254141495e-17,2.6068027584636105e-17,-4.8613698795356829e-19,8.0250635066861786e-17
0.6,-7.1913648900545626e-17,-6.8556824123144302e-17,-2.3088451345334426e-16,3.4920529339345693e-17,-2.7117510519152273e-17,9.4859515551832131e-18,-9.3214141129718824e-17
0.6025,-5.2653190074714915e-16,-3.7707565770576381e-16,-1.5731905585406739e-16,1.9364028475789026e-17,-2.9214026462809749e-17,-4.3954038117865953e-17,-3.706030169864212e-17
0.605,-3.0128127837778783e-17,-6.3171113182197921e-17,-6.072467849426786e-17,-8.7459303862175648e-17,7.027727138129927e-17,7.8035678999309945e-17,6.4622107290579289e-17
0.6075,-2.4429097553932503e-17,3.3230463361125762e-17,1.9509454570550116e-16,-2.9403419575414539e-17,-1.0742262733411298e-16,-7.0628664391990925e-17,-2.854153046369729e-17
0.61,5.5126210712152046e-17,1.3295119931596998e-16,2.370014067234608e-16,4.8362734436905526e-16,1.3682103781480494e-16,1.9015935372719633e-16,1.6461660364104233e-16
0.6125,-5.9305412727496968e-17,-4.8843563512573379e-17,1.5084068446058323e-16,3.0734152733852826e-16,2.4155168828710736e-16,4.0889745293823852e-16,4.5727693044202664e-16
0.615,-2.0724212738818799e-16,-2.1550541470435913e-16,-4.5852613718253001e-17,-9.7917807050415792e-17,6.4917305772952281e-18,-4.7257142308446144e-17,-6.8636102556524316e-17
0.6175,3.9371945757888076e-17,5.0970350349256855e-17,5.2612215971219343e-16,5.4892651880665102e-16,3.8425165804951092e-16,4.6425006716263672e-16,4.7579140405983333e-16
0.62,-1.8653150030441385e-16,-1.8183306675360065e-16,-3.0146063817253119e-16,-4.8885924744568876e-16,-5.4370057996079611e-16,-5.1270021865635835e-16,-4.5401619460457492e-16
0.6225,-3.8481487793591694e-16,-4.0924273216970406e-16,-6.7417617747749818e-16,-7.1806464167293755e-16,-7.2140794386990321e-16,-7.6753698204266637e-16,-7.0592611868408064e-16
0.625,4.8737737466888532e-16,5.122447899913631e-16,6.7423196781557459e-16,6.758461942837938e-16,7.184053884757896e-16,6.2426188894717762e-16,6.0985689768587691e-16
0.6275,-5.5093896186579066e-16,-5.1654055604812764e-16,-5.7664762520729908e-16,-5.0427739357071308e-16,-3.9174448940632519e-16,-5.4034715215661399e-16,-5.8159109514117262e-16
0.63,-1.7579103564445992e-16,-1.6616579977704349e-16,1.7928967288337685e-16,-1.1781707926616182e-16,5.2500571362295667e-17,7.7873337974031805e-17,3.7179820274597036e-17
0.6325,-1.9781060387884368e-16,-1.7145575699787362e-16,-2.6000913174658046e-16,-2.3592511252573892e-16,-1.2531375511353745e-16,-1.6860243300680297e-16,-9.6431587739787689e-17
0.635,-8.8730162568678314e-17,-1.9911124781719643e-16,-5.6977166046775129e-17,2.926787190618496e-17,1.6570507660412566e-16,2.1239139218041246e-16,2.29302371953826e-16
0.6375,5.0308802182096383e-16,4.7748280478841627e-16,4.4409648523298336e-16,5.6659613033543833e-16,6.3928155020756994e-16,6.7480799348883476e-16,7.071121313599378e-16
0.64,2.6165726072363404e-16,3.015018474995917e-16,-9.3485215068183506e-17,-2.8654389795593449e-16,-2.1513669740785891e-16,-2.283542119331129e-16,-2.2276991287195125e-16
0.6425,-3.0155748936613012e-16,-2.8423078127407593e-16,7.7902916653466274e-17,4.4412820413602298e-16,4.6766882986763257e-16,5.0039025701763757e-16,4.7722695359622204e-16
0.645,3.4785445134212491e-16,2.9939767430743354e-16,1.8842524323433884e-16,-1.7735591442036141e-16,-6.4983981846164208e-17,-1.0471793421283984e-16,-1.250186646350765e-16
0.6475,4.6830814416068015e-16,5.0516563329169891e-16,3.6534995542439516e-16,5.6649685035373411e-16,6.5281069944561264e-16,5.7968062853720306e-16,5.6145170722166253e-16
0.65,-7.6534703921316562e-16,-7.0546116160009678e-16,-5.8722107195257955e-16,-7.2778965664332891e-16,-8.3985180235035259e-16,-7.5633326997687751e-16,-7.5965339367111135e-16
0.6525,-6.4704349631918795e-16,-7.2293994183426478e-16,-7.6061506648666944e-16,-1.0811148972382321e-15,-9.7999220087729376e-16,-9.4927840327082795e-16,-8.7801834098627938e-16
0.655,-3.9770450554830355e-16,-3.8389134458977371e-16,-4.6024903082202552e-16,-8.2418768161790817e-16,-8.7674342116882286e-16,-9.0937825217442775e-16,-8.9781559062854531e-16
