Physical Time (s),phi_alt_flux_top Monitor (kg-m/s^3): top_cv1,phi_alt_flux_top Monitor (kg-m/s^3): top_cv2,phi_alt_flux_top Monitor (kg-m/s^3): top_cv3,phi_alt_flux_top Monitor (kg-m/s^3): top_cv4,phi_alt_flux_top Monitor (kg-m/s^3): top_cv5,phi_alt_flux_top Monitor (kg-m/s^3): top_cv6,phi_alt_flux_top Monitor (kg-m/s^3): top_cv7
3.7375,1.7990645767433013e-11,2.3591633205601834e-11,3.0924699007989957e-11,3.7425607302095857e-11,4.458343967494008e-11,7.0513606905784728e-11,-7.5408343410787244e-11
3.74,1.7860289957383057e-11,2.3549948373457158e-11,3.0844541633966451e-11,3.7319078262361816e-11,4.4471473538525889e-11,7.015492888167394e-11,-7.4403631829667562e-11
3.7425,1.7743996187882565e-11,2.3523099036518168e-11,3.077982563516196e-11,3.7231562717318969e-11,4.4382561912051564e-11,6.9827576017470238e-11,-7.3363448541628397e-11
3.745,1.7647193501885743e-11,2.3515663965598299e-11,3.0735675755471976e-11,3.7169134989558296e-11,4.4323825890716381e-11,6.9538633715765904e-11,-7.2282067777425898e-11
3.7475,1.7531248157448265e-11,2.3484433294784732e-11,3.0663312381590643e-11,3.7077417050869182e-11,4.4233125074629243e-11,6.9216107282840648e-11,-7.1231489073301472e-11
3.75,1.7431103135297682e-11,2.3468509423593504e-11,3.0607060324636299e-11,3.7006030880931881e-11,4.4166579070615217e-11,6.8925287438047234e-11,-7.0148639440646125e-11
3.7525,1.7349853902538365e-11,2.3470779502840911e-11,3.0570130530799254e-11,3.6957353331556147e-11,4.4126199546791598e-11,6.8667838552427609e-11,-6.90326986620925e-11
3.755,1.7265859264852281e-11,2.3466654192619512e-11,3.0525610653576252e-11,3.6902006431790313e-11,4.4079540571816513e-11,6.8406197642663651e-11,-6.792133268361551e-11
3.7575,1.7179197081630391e-11,2.3455807139066922e-11,3.0474047888181424e-11,3.6840970184950757e-11,4.4028315394341935e-11,6.8141434434858177e-11,-6.6815553520166538e-11
3.76,1.7093623724528481e-11,2.3441968198332521e-11,3.0418361171782589e-11,3.6777127277375163e-11,4.3974626368744974e-11,6.787663265069802e-11,-6.5712926643986584e-11
3.7625,1.7025809140123661e-11,2.3443945605031354e-11,3.0379951235536953e-11,3.6734739383071375e-11,4.3946063751250366e-11,6.7642908735099562e-11,-6.4583113639118029e-11
3.765,1.6940835892395331e-11,2.3421652980174609e-11,3.0313481739784764e-11,3.6662377185904269e-11,4.3885074007083829e-11,6.737368935002344e-11,-6.3492927432024047e-11
3.7675,1.6872611229234635e-11,2.3413866957146328e-11,3.0264390470893736e-11,3.6612494446817901e-11,4.384988197618669e-11,6.7136627380171471e-11,-6.2375994904733819e-11
3.77,1.6821802999217933e-11,2.3421424346957179e-11,3.0233376034840245e-11,3.658500611686184e-11,4.3840681215284191e-11,6.6931558122416194e-11,-6.1233752283348831e-11
3.7725,1.6787496944140167e-11,2.3442895959701728e-11,3.0219227046759867e-11,3.6578653161240484e-11,4.3856051026065811e-11,6.6757314182772986e-11,-6.0068052198196384e-11
3.775,1.6736496633507043e-11,2.3439826018625388e-11,3.0177201686573853e-11,3.6543421838350156e-11,4.3840113706924702e-11,6.654784418608104e-11,-5.89448327303249e-11
3.7775,1.6671212238845233e-11,2.3414824947766084e-11,3.0110575858386178e-11,3.6482407140274341e-11,4.3796146294756769e-11,6.6307001958301053e-11,-5.7861252605874443e-11
3.78,1.6622653686317195e-11,2.3403927973639832e-11,3.0061089597671512e-11,3.6443019991654954e-11,4.3777458369933286e-11,6.6096332951443974e-11,-5.6757940817007512e-11
3.7825,1.6589979646359246e-11,2.3405518169224303e-11,3.002743038828503e-11,3.642343092699813e-11,4.3783004159318035e-11,6.5916238167524149e-11,-5.5634285544052578e-11
3.785,1.6557054475226718e-11,2.3401308228194532e-11,2.9988344583376331e-11,3.6399196574207752e-11,4.3784441007664333e-11,6.5732612217024712e-11,-5.4524942232897586e-11
3.7875,1.6526193829144669e-11,2.3393580671166263e-11,2.994641546215511e-11,3.6373154851362777e-11,4.37842684882609e-11,6.5548378949066816e-11,-5.342776513750461e-11
3.79,1.6494700167605628e-11,2.3380057703159703e-11,2.989992944687047e-11,3.6343775857979773e-11,4.3781705906373248e-11,6.536328351515486e-11,-5.2344395153137983e-11
3.7925,1.6446513482118558e-11,2.3341869410678181e-11,2.9827048903397142e-11,3.6285789884484813e-11,4.3747196036640832e-11,6.5141740326213063e-11,-5.1310612205364641e-11
3.795,1.6398899009951917e-11,2.3299090585974828e-11,2.9750844590773515e-11,3.6225604186316607e-11,4.3711203602839181e-11,6.491894961421017e-11,-5.0291871579042031e-11
3.7975,1.6370644542598465e-11,2.3272833592441981e-11,2.9694830922804655e-11,3.618989221094262e-11,4.3702054545847082e-11,6.472807120056436e-11,-4.9255759069052502e-11
3.8,1.6357728721569804e-11,2.3259385805275945e-11,2.9655919580984592e-11,3.6173845288154537e-11,4.3715450092016381e-11,6.4565581119735523e-11,-4.8205170292103296e-11
3.8025,1.6345410969702042e-11,2.3241480556177009e-11,2.9614499803801995e-11,3.6156443329948513e-11,4.3726594238746166e-11,6.4400261424146883e-11,-4.717349558438858e-11
3.805,1.6333083276896577e-11,2.3218445542792301e-11,2.9569473576908336e-11,3.6136527555769389e-11,4.3735364175732978e-11,6.4233433591232621e-11,-4.6158670962605091e-11
3.8075,1.6322878164468362e-11,2.3192346416712877e-11,2.9523215809545826e-11,3.6115552493092456e-11,4.3743066250477135e-11,6.4065975366248409e-11,-4.5160716180137405e-11
3.81,1.6311629304249036e-11,2.3160895562591559e-11,2.9473442623643348e-11,3.6092021657084185e-11,4.3748078912372086e-11,6.389732733375998e-11,-4.4180903410036849e-11
3.8125,1.6300869719724237e-11,2.3125162736543005e-11,2.9421344597438332e-11,3.6066897932911178e-11,4.3751583478376998e-11,6.3727411752993608e-11,-4.3219658856972146e-11
3.815,1.629126102967283e-11,2.30860729064063e-11,2.9367815136556413e-11,3.6040892335308463e-11,4.3753302792689705e-11,6.3556493411790926e-11,-4.2277390121000601e-11
3.8175,1.6285239384217918e-11,2.3047015156906733e-11,2.9316613224629799e-11,3.6018817000617869e-11,4.375833917074859e-11,6.3390040092596547e-11,-4.1348219905234943e-11
3.82,1.6280540662577644e-11,2.3005234285876348e-11,2.9265186788216469e-11,3.5997544810700831e-11,4.3763071146538627e-11,6.3223392819293131e-11,-4.0437495622083467e-11
3.8225,1.6277733850407105e-11,2.2961607335013671e-11,2.9213787853243106e-11,3.5976965715967931e-11,4.376787185094502e-11,6.3056921862687702e-11,-3.9545434551718866e-11
3.825,1.6275658016215133e-11,2.2914886617390385e-11,2.9161165340741304e-11,3.5954438810703704e-11,4.3769809172650489e-11,6.2887659445626534e-11,-3.8675943234005731e-11
3.8275,1.6294220229517623e-11,2.288789848932651e-11,2.9133838833839616e-11,3.5960957340454461e-11,4.3803481114692385e-11,6.2755642163847409e-11,-3.7788721320641214e-11
3.83,1.6314482529366746e-11,2.2859320521166509e-11,2.9107226328302309e-11,3.5968637903850376e-11,4.3837301150389339e-11,6.2625188038666217e-11,-3.6919835426992263e-11
3.8325,1.6351270321437006e-11,2.2846588598897875e-11,2.9101250873119806e-11,3.6000098460966821e-11,4.3897508409698468e-11,6.2526116760448964e-11,-3.6039464798465018e-11
3.835,1.6375415060583948e-11,2.2816062011973446e-11,2.9077213014523396e-11,3.6011326217938417e-11,4.3934047451117113e-11,6.2400180222995304e-11,-3.5205569993037701e-11
3.8375,1.6388196653739004e-11,2.2769113120811258e-11,2.9036493458147484e-11,3.6003131226363322e-11,4.3946618686142324e-11,6.2247081237018892e-11,-3.4419852963033462e-11
3.84,1.6386561016807764e-11,2.2702542899656249e-11,2.8975220062660547e-11,3.5971862266275212e-11,4.393191941639903e-11,6.2063921995395737e-11,-3.368348514196492e-11
3.8425,1.6387607293568554e-11,2.2636749576240099e-11,2.8916588107399554e-11,3.5942768443087789e-11,4.3918475484969757e-11,6.1883356061502102e-11,-3.2963531361671383e-11
3.845,1.6408351084854384e-11,2.259138601151866e-11,2.8883280366554782e-11,3.5942460644412328e-11,4.3935012899391265e-11,6.1739526032845904e-11,-3.2224599594114977e-11
3.8475,1.6448736951923513e-11,2.2566661763570796e-11,2.887603857814539e-11,3.597193762613724e-11,4.3983663065131343e-11,6.1634292808753078e-11,-3.1465104914324723e-11
3.85,1.6490780527509605e-11,2.2541826791178721e-11,2.8870471596564467e-11,3.6002335882706173e-11,4.4032070699558898e-11,6.1529981231243796e-11,-3.0722017007691467e-11
3.8525,1.6504521955430417e-11,2.2482608196382451e-11,2.8827176692920094e-11,3.5988182721066252e-11,4.4027946478925832e-11,6.1364942497716609e-11,-3.005585268727796e-11
3.855,1.6523121386908484e-11,2.2427536692629475e-11,2.8789871446617888e-11,3.597995213106868e-11,4.4028208461122342e-11,6.1206737913015889e-11,-2.9398852807007642e-11
3.8575,1.6562246441254551e-11,2.2394610576797902e-11,2.8779025460129209e-11,3.600104440688235e-11,4.4059559879486059e-11,6.1086059705991569e-11,-2.8718787526203447e-11
3.86,1.6586594559219527e-11,2.2344076191477356e-11,2.8749439063822671e-11,3.6000442937165224e-11,4.4064963583222331e-11,6.0936336263644436e-11,-2.8082872209168359e-11
3.8625,1.6601267191082044e-11,2.2281438556211504e-11,2.8706726906601626e-11,3.5982288480658231e-11,4.4048365753615607e-11,6.0761547585592537e-11,-2.7487858833372684e-11
3.865,1.6635500011081002e-11,2.2240793685220811e-11,2.8689777510134818e-11,3.5992687568184912e-11,4.4061398372781784e-11,6.0623308631535663e-11,-2.6871660213150209e-11
3.8675,1.6689459133055375e-11,2.2222738606938132e-11,2.8699414433043025e-11,3.6031936659420465e-11,4.4105144389419215e-11,6.0523220015640059e-11,-2.6231413656955842e-11
3.87,1.6731633166476311e-11,2.2191191012175038e-11,2.8694452639189715e-11,3.6053366072414356e-11,4.4126186915592651e-11,6.0397894890266064e-11,-2.5629027403377721e-11
3.8725,1.6779131374232844e-11,2.2165516859621375e-11,2.8696229600576503e-11,3.6080439690116424e-11,4.4151900296269014e-11,6.0278889700379663e-11,-2.5031640889731254e-11
3.875,1.6813574152431111e-11,2.212498716609492e-11,2.8681420074824442e-11,3.6087409745412043e-11,4.4152855716611746e-11,6.0133680302422966e-11,-2.4471566418313759e-11
3.8775,1.6866019221958681e-11,2.210606422283671e-11,2.869212663979519e-11,3.6122137643883179e-11,4.418266763882805e-11,6.0024237365265071e-11,-2.3885087862000517e-11
3.88,1.6922514055734918e-11,2.2092900182841474e-11,2.8709703384253919e-11,3.6162844758038209e-11,4.4216774579447414e-11,5.9922455907352056e-11,-2.3300044504108589e-11
3.8825,1.6967501051684858e-11,2.2067702358003684e-11,2.8713284670007736e-11,3.6185030857158407e-11,4.4227947927373933e-11,5.9796359521365673e-11,-2.2749144708408833e-11
3.885,1.7017729295665448e-11,2.2050191833155869e-11,2.8725177043630738e-11,3.6213741072231445e-11,4.4243791603160501e-11,5.9677330092675213e-11,-2.2198784466785982e-11
3.8875,1.7072716809806194e-11,2.2039573303489847e-11,2.8744475001174051e-11,3.6248831762963649e-11,4.4264657696429799e-11,5.9565488960822976e-11,-2.1649263441237466e-11
3.89,1.7115748893821129e-11,2.2017659664665612e-11,2.8750147255217255e-11,3.626640250453164e-11,4.4263027179620512e-11,5.9429933079161587e-11,-2.1130619877064668e-11
3.8925,1.7162707369310482e-11,2.2002136675794466e-11,2.8762334223141544e-11,3.6288960808681305e-11,4.4264969345541346e-11,5.930062510378313e-11,-2.0612255222966072e-11
3.895,1.7212450885458069e-11,2.1992704732513811e-11,2.8781231510049937e-11,3.631663163391333e-11,4.4269556501181309e-11,5.9177499057813689e-11,-2.0093545899539106e-11
3.8975,1.7252111438904685e-11,2.1973274736069281e-11,2.878793785234682e-11,3.6327847094999739e-11,4.4252864363564518e-11,5.9032422569141095e-11,-1.960260569344092e-11
3.9,1.7326022739873238e-11,2.1997059542283047e-11,2.8843160079513705e-11,3.6391255149560301e-11,4.4292873379962113e-11,5.895701216746794e-11,-1.9046200286578344e-11
3.9025,1.7389530566395653e-11,2.2011324178575691e-11,2.8886195693053445e-11,3.643840971421649e-11,4.4312820220387966e-11,5.8859604017533975e-11,-1.8516947298133683e-11
3.905,1.743968989340302e-11,2.2013786491885405e-11,2.8914637777363494e-11,3.6466741906877982e-11,4.4310319026720296e-11,5.8738056358286986e-11,-1.8016900956038363e-11
3.9075,1.745956938814869e-11,2.1984693690670362e-11,2.8905475957173318e-11,3.6449450597123538e-11,4.4255346439421308e-11,5.8558484859876303e-11,-1.757995489641546e-11
3.91,1.749648269271586e-11,2.1978996115946763e-11,2.8922051407261202e-11,3.6459628244646454e-11,4.4229416890402819e-11,5.8415587856233169e-11,-1.7109509981217993e-11
3.9125,1.7552286584249917e-11,2.1998996704493782e-11,2.8966735314163837e-11,3.649957545317887e-11,4.4235243564315624e-11,5.8313035679103164e-11,-1.6601125602321104e-11
3.915,1.7595723132081385e-11,2.2008185956114233e-11,2.8996824239280544e-11,3.6520946321466927e-11,4.4218586003569034e-11,5.818701688822431e-11,-1.6118983278297323e-11
3.9175,1.7655203183066427e-11,2.2040114957381504e-11,2.9051860039106854e-11,3.6568570599566665e-11,4.4230062706648231e-11,5.8098156782115755e-11,-1.5601338651595979e-11
3.92,1.7699496097220813e-11,2.2058928749701145e-11,2.9090886731423168e-11,3.6595619951813091e-11,4.4217792079196988e-11,5.798395240743964e-11,-1.5111935352503721e-11
3.9225,1.7729115167236474e-11,2.2065320189210309e-11,2.9113573750974949e-11,3.6602245007475178e-11,4.4181245848283177e-11,5.7844151149844404e-11,-1.4649490692079515e-11
3.925,1.7762326275525025e-11,2.2080166888240195e-11,2.9143968753817646e-11,3.6615808320431709e-11,4.4151118933471224e-11,5.7714482420736167e-11,-1.4178168996713242e-11
3.9275,1.7794270963203999e-11,2.2098183291118534e-11,2.917601421540248e-11,3.6629807154617129e-11,4.4121408151880723e-11,5.7588375257343363e-11,-1.3703260241053326e-11
3.93,1.7841390409684137e-11,2.2138337437861262e-11,2.9231872588602958e-11,3.6668548072124802e-11,4.4119383698527568e-11,5.7499128856679866e-11,-1.319106911775493e-11
3.9325,1.7871890759428579e-11,2.2163891557935315e-11,2.9269966493079752e-11,3.6685290912636784e-11,4.4091603682352921e-11,5.7382256864292649e-11,-1.2706468172424045e-11
3.935,1.7899495889760871e-11,2.2190583241379248e-11,2.9307955864193193e-11,3.6700533504565734e-11,4.4062322610272314e-11,5.7266937429205171e-11,-1.2219942442240265e-11
3.9375,1.7926144516753733e-11,2.2221651630257736e-11,2.9349706186573468e-11,3.6717835650416847e-11,4.4036291462479035e-11,5.7158344659803976e-11,-1.1725424887681458e-11
3.94,1.7967504260080336e-11,2.227428733189213e-11,2.9413962293989436e-11,3.6759884646698994e-11,4.4038246030222691e-11,5.7085152864710747e-11,-1.1193569297695938e-11
3.9425,1.799146059720034e-11,2.2311535131438898e-11,2.9458928809594464e-11,3.6779181594189457e-11,4.4015155788726312e-11,5.6985545997840195e-11,-1.0687013045411742e-11
3.945,1.8016127335991065e-11,2.2354000608899399e-11,2.9507880263291499e-11,3.6801409227560331e-11,4.3995022306755134e-11,5.6891875396137797e-11,-1.0172704195888059e-11
3.9475,1.8055329822439642e-11,2.2417868039099592e-11,2.9580044273309938e-11,3.6849295322664003e-11,4.4004193392149391e-11,5.683501446136363e-11,-9.6185661952269297e-12
3.95,1.8075058148807725e-11,2.2464072775194047e-11,2.9630455896480308e-11,3.687150070672266e-11,4.3985832224107946e-11,5.6749404663387112e-11,-9.0911908449203019e-12
3.9525,1.8092021071627866e-11,2.2511214907071537e-11,2.968066221892236e-11,3.6893020840864558e-11,4.3968625566351811e-11,5.6667803574422104e-11,-8.5576298045922701e-12
3.955,1.8088717928348878e-11,2.2539399294877632e-11,2.9707906556887469e-11,3.6888166554613184e-11,4.3922763270951566e-11,5.655586211083389e-11,-8.0517942697418035e-12
3.9575,1.8078599225184583e-11,2.2564349281633383e-11,2.9730956765860246e-11,3.6879050528053679e-11,4.3873332007526565e-11,5.644354264394285e-11,-7.5434653245930563e-12
3.96,1.8081576674824586e-11,2.260815598453113e-11,2.9773571006341869e-11,3.6891504529251905e-11,4.3849500421961068e-11,5.6364406416267435e-11,-6.9983364748292504e-12
3.9625,1.8064221366657759e-11,2.2633111161858686e-11,2.9792932034705055e-11,3.6877049345780711e-11,4.3796593585916919e-11,5.625484421393244e-11,-6.4804704414897058e-12
3.965,1.8043970814233482e-11,2.2658104143602057e-11,2.9811782495821978e-11,3.6862177377846177e-11,4.3745019437874698e-11,5.6149234800471111e-11,-5.9551477943299694e-12
3.9675,1.8036406296376134e-11,2.2701344884463584e-11,2.9850255724196889e-11,3.6869740871899938e-11,4.3721038303106244e-11,5.607883015144471e-11,-5.3900440063444428e-12
3.97,1.80229950864112e-11,2.2741053048364938e-11,2.9883852567267764e-11,3.6872253161142815e-11,4.3693270470744119e-11,5.600810128837193e-11,-4.8206808719437443e-12
3.9725,1.802040753688132e-11,2.2796412802127039e-11,2.9934334576258529e-11,3.6894245125314996e-11,4.368963975637735e-11,5.5969106880388168e-11,-4.2140008719441631e-12
3.975,1.7999440446646068e-11,2.2832929166635927e-11,2.9962324575490345e-11,3.6891125048610753e-11,4.3659462703973845e-11,5.5901270549659551e-11,-3.6314137643045651e-12
3.9775,1.7973574571260972e-11,2.2866510311243578e-11,2.9986066735884677e-11,3.6884133385641205e-11,4.3627465743120114e-11,5.5834918018562642e-11,-3.041833640563246e-12
3.98,1.79577796002994e-11,2.2914042763067816e-11,3.0024991024159718e-11,3.6895006155005642e-11,4.3617391643952798e-11,5.5798613495553673e-11,-2.4155600926243172e-12
3.9825,1.7941048235052718e-11,2.2962066090228174e-11,3.0063129515366144e-11,3.6905980504391923e-11,4.3608204641305415e-11,5.5764912213488158e-11,-1.7802657607033738e-12
3.985,1.7917235951520361e-11,2.3004025004724373e-11,3.0094351982973871e-11,3.6909814341861605e-11,4.3593650353600482e-11,5.5728439526677976e-11,-1.1413522194803949e-12
3.9875,1.7890663906514368e-11,2.3043959026663869e-11,3.0122545081384359e-11,3.6910822278631525e-11,4.3578204503970829e-11,5.5694448010706004e-11,-4.931636019329922e-13
3.99,1.7860833316079266e-11,2.308050598101397e-11,3.0146191319687172e-11,3.6907318402897298e-11,4.3561021741064814e-11,5.5660652984467507e-11,1.6168766206040899e-13
3.9925,1.7825346785678234e-11,2.3111858905362769e-11,3.0163562312008227e-11,3.6897949212569787e-11,4.3540255303047994e-11,5.5625886947684894e-11,8.2319861922917848e-13
3.995,1.7784943614679231e-11,2.3137368569288138e-11,3.0173947585179626e-11,3.6882147554097769e-11,4.3514339677621935e-11,5.5587135395652539e-11,1.4875301606620708e-12
3.9975,1.7741690236572354e-11,2.3159416045674086e-11,3.0180365010039133e-11,3.6863961943876618e-11,4.3487880878884804e-11,5.5550388064782843e-11,2.1604076266250423e-12
4.0,1.7711616829130715e-11,2.319699595208068e-11,3.0203741788467827e-11,3.6866571583777265e-11,4.3487398732846745e-11,5.554665985155868e-11,2.8743873298423774e-12
4.0025,1.7661177483391659e-11,2.321063105918852e-11,3.0199710281666796e-11,3.6839095940431901e-11,4.3454898088951106e-11,5.5506967185279595e-11,3.55892190313241e-12
4.005,1.7622500667393508e-11,2.3237018814718949e-11,3.0210545935577064e-11,3.6830239301787728e-11,4.3446815487932297e-11,5.5498576855270898e-11,4.2818825256033868e-12
4.0075,1.7579012790341152e-11,2.3257108253725022e-11,3.0213825669509593e-11,3.6814525461302945e-11,4.3434064053195067e-11,5.5487688032179242e-11,5.0086605822515989e-12
4.01,1.7531399198453233e-11,2.3270895715980054e-11,3.021048110735111e-11,3.679341983667764e-11,4.3418390097651364e-11,5.547472886583376e-11,5.7396990188942965e-12
4.0125,1.7462302369140009e-11,2.3258116872418335e-11,3.0177563372032431e-11,3.6741287950260338e-11,4.3370249747936474e-11,5.5426621481837609e-11,6.4407562661481856e-12
4.015,1.7406611046523736e-11,2.3259187699043623e-11,3.0159938858053842e-11,3.6708086835290481e-11,4.3345934660935026e-11,5.5408669973185002e-11,7.1779596532471149e-12
4.0175,1.7364665037997559e-11,2.3273254454049887e-11,3.0157201797719252e-11,3.6692700614054761e-11,4.3344292956047402e-11,5.5418578432369685e-11,7.9495344773844702e-12
