Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
1.4025,1.2809247470138139e-09,1.3158735329787532e-09,1.2817218024801348e-09,9.383281022380995e-10,5.5939101200040905e-10,2.7034667622627207e-10,2.5546680325473864e-10
1.405,1.2801394681002139e-09,1.3155184873492552e-09,1.2825867653360251e-09,9.4229027172184326e-10,5.6196899709787277e-10,2.7082042126666902e-10,2.5555342557625244e-10
1.4075,1.2792910085731107e-09,1.315099389955253e-09,1.2833578447725256e-09,9.4617577585635758e-10,5.6444280291817464e-10,2.7114962063173076e-10,2.5548560181053898e-10
1.41,1.278374279280793e-09,1.3146103604866804e-09,1.2840286658518152e-09,9.4997379379420169e-10,5.6679838948244561e-10,2.7131696229967176e-10,2.5524558516617655e-10
1.4125,1.2773844510614253e-09,1.3140459521060192e-09,1.2845936191697667e-09,9.5367510360672693e-10,5.690234310597398e-10,2.7130677320017263e-10,2.548172470521472e-10
1.415,1.2763177636715687e-09,1.3134018754994754e-09,1.2850485314032318e-09,9.5727322604152269e-10,5.7110900295901313e-10,2.7110697193222583e-10,2.5418801879719543e-10
1.4175,1.2751706633863243e-09,1.3126740845559677e-09,1.2853895071859621e-09,9.607628161192545e-10,5.7304827759627052e-10,2.7070770549045483e-10,2.533475648075231e-10
1.42,1.2739413661212446e-09,1.3118603640849512e-09,1.2856145818615145e-09,9.6414086432765599e-10,5.7483744908472524e-10,2.7010258612714966e-10,2.5228899531856704e-10
1.4225,1.2726281774580228e-09,1.3109584860035822e-09,1.2857217154364828e-09,9.6740375600372212e-10,5.7647224290511914e-10,2.6928502420040935e-10,2.5100522220821133e-10
1.425,1.2712295171221689e-09,1.3099662345070924e-09,1.2857088546671279e-09,9.7054752600348047e-10,5.77947929758871e-10,2.6824853171917098e-10,2.4948929048849438e-10
1.4275,1.269744651422152e-09,1.3088823574204097e-09,1.285575074190935e-09,9.7356995682297608e-10,5.7926206408580859e-10,2.6698907428508893e-10,2.4773670641740409e-10
1.43,1.2681746159717287e-09,1.3077076735167474e-09,1.2853217744704826e-09,9.7647288630146651e-10,5.8041711034015869e-10,2.6550786529081349e-10,2.4574826378366196e-10
1.4325,1.2665223445431344e-09,1.3064451232814196e-09,1.2849526212715508e-09,9.7926060470792903e-10,5.8141865203786069e-10,2.6380978002187189e-10,2.4352847644468398e-10
1.435,1.2647919887199197e-09,1.3050987999790969e-09,1.2844724015679491e-09,9.8193835636271558e-10,5.8227337801857607e-10,2.6190109118270821e-10,2.4108329670389751e-10
1.4375,1.2629876504180619e-09,1.3036725565509345e-09,1.2838855587124256e-09,9.8451150871335308e-10,5.8298790687641191e-10,2.5978917023998351e-10,2.3841984158448494e-10
1.44,1.2611133538249487e-09,1.3021702013762676e-09,1.2831964726252405e-09,9.8698514714954825e-10,5.8357008181969253e-10,2.5748193773432912e-10,2.3554588907874762e-10
1.4425,1.2591740211943489e-09,1.3005966590168891e-09,1.2824107375417763e-09,9.8936579858456366e-10,5.8402903426441552e-10,2.549899849544331e-10,2.3247186656185489e-10
1.445,1.2571766745372336e-09,1.2989593080860181e-09,1.2815366169016405e-09,9.9166363819206023e-10,5.8437808924600861e-10,2.5232802134029932e-10,2.2921245891320749e-10
1.4475,1.2551307300836664e-09,1.2972680916447773e-09,1.2805850279002833e-09,9.9389223393832061e-10,5.8463476349554479e-10,2.4951565636139429e-10,2.2578731519919536e-10
1.45,1.2530470921841501e-09,1.2955343653693708e-09,1.2795682360463072e-09,9.9606694897851643e-10,5.8481935333650088e-10,2.4657598859329646e-10,2.2221963273400438e-10
1.4525,1.2509374229302521e-09,1.2937703375624882e-09,1.2784993064060652e-09,9.9820397195793592e-10,5.8495362094846662e-10,2.4353410498415595e-10,2.185346880747827e-10
1.455,1.2488143505546921e-09,1.2919892480154357e-09,1.2773923042378398e-09,1.0003205729580644e-09,5.8506065599998553e-10,2.4041702875274894e-10,2.1475976044779501e-10
1.4575,1.246690843110725e-09,1.2902047730430907e-09,1.2762617214512893e-09,1.0024342831159483e-09,5.8516434695338918e-10,2.3725324006759249e-10,2.1092369359144185e-10
1.46,1.2445795517252034e-09,1.2884303888250972e-09,1.2751218064497938e-09,1.0045621155362288e-09,5.852884861230952e-10,2.3407163157067197e-10,2.0705587904019872e-10
1.4625,1.2424932801863487e-09,1.2866797954555854e-09,1.2739871155566062e-09,1.0067221780262174e-09,5.8545837434558884e-10,2.3090307849907413e-10,2.0318778569035435e-10
1.465,1.2404448036961106e-09,1.2849667435329214e-09,1.2728723065947542e-09,1.0089337405585883e-09,5.8570163166093418e-10,2.2778132521941402e-10,1.9935387511165515e-10
1.4675,1.2384468581585097e-09,1.2833049759043581e-09,1.2717919744891527e-09,1.0112164356786939e-09,5.8604752276316837e-10,2.247423626368553e-10,1.9559092352667338e-10
1.47,1.2365120662865702e-09,1.2817081030135541e-09,1.270760478660948e-09,1.0135887665124176e-09,5.865241537748917e-10,2.2182143266702254e-10,1.9193503049921441e-10
1.4725,1.2346529987944163e-09,1.2801896539715764e-09,1.2697920576579139e-09,1.0160682149401446e-09,5.8715826982566322e-10,2.1905261460310091e-10,1.8842122317891549e-10
1.475,1.232881971436075e-09,1.2787629841913185e-09,1.2689007313017103e-09,1.0186714047722426e-09,5.879749185576375e-10,2.16468343245761e-10,1.8508291443534212e-10
1.4775,1.2312109096616749e-09,1.2774410958764226e-09,1.2681000823421443e-09,1.021414328675549e-09,5.8899824645115115e-10,2.1410003183363964e-10,1.8195249022366396e-10
1.48,1.2296512093458263e-09,1.2762364458038575e-09,1.2674031119552626e-09,1.0243129212876234e-09,5.9025315509466048e-10,2.1197959445923903e-10,1.7906296268452426e-10
1.4825,1.2282140773335496e-09,1.2751613859484393e-09,1.2668227575720943e-09,1.0273834055022576e-09,5.9176552418885732e-10,2.1013982332907552e-10,1.7644819570027298e-10
1.485,1.2269097271585615e-09,1.2742271672797711e-09,1.2663707596043629e-09,1.0306394356787999e-09,5.9355824208577922e-10,2.0861053806937047e-10,1.7413900967444706e-10
1.4875,1.2257470191991992e-09,1.2734434571476263e-09,1.2660571537632474e-09,1.0340914619615236e-09,5.9564938413157901e-10,2.0741630256239311e-10,1.7216100049175646e-10
1.49,1.2247329863051001e-09,1.2728178318521718e-09,1.2658897801690467e-09,1.0377471193661431e-09,5.980529020289903e-10,2.0657646446647367e-10,1.7053444794009384e-10
1.4925,1.2238733269820692e-09,1.2723566323990933e-09,1.2658752447347654e-09,1.0416124809293734e-09,6.007808334045705e-10,2.0610801792477568e-10,1.6927723087279768e-10
1.495,1.2231736289836759e-09,1.2720663229252809e-09,1.266020243214728e-09,1.0456925453959761e-09,6.0384304814312686e-10,2.0602429717368143e-10,1.6840342933105463e-10
1.4975,1.2226386728953173e-09,1.271952286520728e-09,1.2663303829506274e-09,1.0499901894176568e-09,6.0724583223280716e-10,2.0633401563006166e-10,1.6792236631029283e-10
1.5,1.2222711295085704e-09,1.2720173508890284e-09,1.2668085292512553e-09,1.0545045614086403e-09,6.1099059403992842e-10,2.0703999448349666e-10,1.6783738306933889e-10
1.5025,1.222071841976483e-09,1.2722622908981481e-09,1.2674554617796829e-09,1.0592329530265794e-09,6.1507627864874917e-10,2.0814155874087827e-10,1.6814811347764797e-10
1.505,1.2220400499329238e-09,1.2726863101741914e-09,1.2682705515673308e-09,1.0641703043043565e-09,6.1949803063022301e-10,2.096331320166191e-10,1.6884913284285841e-10
1.5075,1.2221739307720181e-09,1.2732875538405569e-09,1.2692519867571016e-09,1.0693086096314922e-09,6.2424644008907645e-10,2.1150312704256278e-10,1.6992884681533055e-10
1.51,1.2224699546393392e-09,1.2740621077975325e-09,1.2703958156573167e-09,1.0746373245167595e-09,6.2930827642134263e-10,2.137348164869747e-10,1.7137026801250705e-10
1.5125,1.2229222713384481e-09,1.2750033543977265e-09,1.2716954396135481e-09,1.080143339027396e-09,6.346664147238655e-10,2.1630637928672242e-10,1.7315117933496835e-10
1.515,1.2235227555194369e-09,1.2761022551240659e-09,1.2731418581234548e-09,1.0858108550136557e-09,6.4030003741454249e-10,2.1919104718461476e-10,1.7524417727172912e-10
1.5175,1.2242617930396133e-09,1.2773483830247077e-09,1.2747246979351297e-09,1.0916214847177276e-09,6.4618443654638969e-10,2.2235713358990687e-10,1.7761675099524598e-10
1.52,1.2251282734779494e-09,1.2787295800489802e-09,1.2764318447184101e-09,1.0975547225369434e-09,6.5229151900441511e-10,2.2576837441841307e-10,1.8023169436508936e-10
1.5225,1.2261086468863718e-09,1.2802307597850103e-09,1.2782482273904038e-09,1.1035869487924631e-09,6.5858888773070952e-10,2.2938314748549632e-10,1.8304615101565177e-10
1.525,1.2271865162574759e-09,1.28183356508901e-09,1.2801554834775047e-09,1.1096913308553592e-09,6.6504036328273219e-10,2.3315532097691363e-10,1.8601262773843795e-10
1.5275,1.2283428340803921e-09,1.2835167477108452e-09,1.2821324042408606e-09,1.115838465550023e-09,6.7160682385038794e-10,2.3703507323359129e-10,1.8907982451415389e-10
1.53,1.2295570194929337e-09,1.2852575493518651e-09,1.284156333291216e-09,1.1219978054312681e-09,6.7824750893287382e-10,2.4097023134878275e-10,1.9219394195035262e-10
1.5325,1.2308076675178547e-09,1.2870322962957774e-09,1.2862037043782679e-09,1.1281378389492139e-09,6.8491988358915315e-10,2.4490640678765678e-10,1.952989194310694e-10
1.535,1.2320727095310541e-09,1.2888164680806385e-09,1.2882501000286254e-09,1.1342264417561359e-09,6.9158062606140259e-10,2.4878820993721349e-10,1.9833757424110585e-10
1.5375,1.2333294484760713e-09,1.2905847730918635e-09,1.2902703174153486e-09,1.1402313456667187e-09,6.9818656763521385e-10,2.5256047406069707e-10,2.012529710507271e-10
1.54,1.2345547839224252e-09,1.2923114929686731e-09,1.2922387669732822e-09,1.1461203979665887e-09,7.0469489220214932e-10,2.561686107632633e-10,2.0398882033938761e-10
1.5425,1.2357252880712695e-09,1.2939705006126776e-09,1.2941293690796218e-09,1.1518617338285778e-09,7.110636139873962e-10,2.595593386472421e-10,2.0649012778160679e-10
1.545,1.2368166823886689e-09,1.2955345364091975e-09,1.2959151085821346e-09,1.1574236184359511e-09,7.172519659394026e-10,2.6268113750288512e-10,2.0870377044676e-10
1.5475,1.2378035450125806e-09,1.2969753499852919e-09,1.2975679800796445e-09,1.1627738100822967e-09,7.2321882970173529e-10,2.6548319846213888e-10,2.1057738701507519e-10
1.55,1.2386607954232053e-09,1.298265620489998e-09,1.2990608442896638e-09,1.1678819210529895e-09,7.289259108727788e-10,2.6791826607055934e-10,2.1206228345501701e-10
1.5525,1.2393654767858716e-09,1.2993804226399175e-09,1.3003689875189528e-09,1.1727212490238974e-09,7.3434077341544238e-10,2.6994611179246515e-10,2.1311699848224441e-10
1.555,1.2398969789827163e-09,1.300297147354095e-09,1.3014699908575816e-09,1.1772681506827785e-09,7.3943571423125496e-10,2.7153273149042763e-10,2.1370641146708734e-10
1.5575,1.2402364024855863e-09,1.3009947249752753e-09,1.3023429195987604e-09,1.181500991647452e-09,7.4418604093985288e-10,2.7264859907728711e-10,2.1380012246810795e-10
1.56,1.2403668536535068e-09,1.3014543052963411e-09,1.3029691106854203e-09,1.1854013340136706e-09,7.4857208577188764e-10,2.7327093149800862e-10,2.1337474892577127e-10
1.5625,1.2402731329047016e-09,1.3016593165330469e-09,1.3033322168046731e-09,1.1889533856103214e-09,7.5257765902034107e-10,2.7338202460572205e-10,2.1241218580049619e-10
1.565,1.2399435248743943e-09,1.3015971418237871e-09,1.3034198099504804e-09,1.1921454084925997e-09,7.5619125338125392e-10,2.7297010284205255e-10,2.1090053009159686e-10
1.5675,1.239370902132917e-09,1.3012603402915052e-09,1.3032247347064316e-09,1.1949729372751524e-09,7.5941268541975232e-10,2.7203641508184609e-10,2.088411294972437e-10
1.57,1.2385528632749499e-09,1.3006468619030449e-09,1.3027453420891846e-09,1.197438856569536e-09,7.6225207310789949e-10,2.7059455872109713e-10,2.0624788800671299e-10
1.5725,1.2374912849980244e-09,1.2997591869637562e-09,1.3019845068808629e-09,1.1995502030002971e-09,7.6472371251981022e-10,2.686638946767811e-10,2.0314072948542224e-10
1.575,1.236190742674022e-09,1.2986028267144715e-09,1.3009481212517888e-09,1.201315972870022e-09,7.6684361265644376e-10,2.6626715713824906e-10,1.9954321046724408e-10
1.5775,1.2346591075492768e-09,1.297187216381487e-09,1.2996460121550861e-09,1.2027491170279645e-09,7.6863302900212717e-10,2.634336546183784e-10,1.9548576263465033e-10
1.58,1.2329074878949972e-09,1.29552537117328e-09,1.2980916163439926e-09,1.2038669815686387e-09,7.7011862315372801e-10,2.6019912137462983e-10,1.910055406260462e-10
1.5825,1.2309498227564212e-09,1.2936334352010259e-09,1.2963015754332973e-09,1.2046909769957178e-09,7.7133276425960767e-10,2.5660608721254295e-10,1.8614668424297903e-10
1.585,1.2288027302875998e-09,1.2915306913022908e-09,1.294295764387097e-09,1.2052462627867202e-09,7.7231248270849991e-10,2.5270228146210934e-10,1.8095864169646627e-10
1.5875,1.2264856717483988e-09,1.2892395899225925e-09,1.2920972328115724e-09,1.2055610723642457e-09,7.7309952572360788e-10,2.4854110440747803e-10,1.7549660839376048e-10
1.59,1.2240211922238141e-09,1.2867859992156761e-09,1.2897324723518646e-09,1.2056665514393085e-09,7.7373890805138505e-10,2.4418014152404252e-10,1.6982000027036495e-10
1.5925,1.2214346916867561e-09,1.2841987425198746e-09,1.287230911502822e-09,1.2055964160805488e-09,7.7427835348049998e-10,2.3968027431527729e-10,1.6399154232847372e-10
1.595,1.2187529486996157e-09,1.2815079624722398e-09,1.2846232879069225e-09,1.2053854636129462e-09,7.7476716925234237e-10,2.3510445313144205e-10,1.580760528080591e-10
1.5975,1.2160027877138398e-09,1.2787439203224587e-09,1.281940480900045e-09,1.205067927733091e-09,7.752531665316459e-10,2.305144002522442e-10,1.5213713266090447e-10
1.6,1.2132104588211677e-09,1.2759363653067594e-09,1.2792128715063837e-09,1.204676803817262e-09,7.7578096912663103e-10,2.2596838730372131e-10,1.4623492775954063e-10
1.6025,1.2104010722781792e-09,1.2731136645906441e-09,1.2764694411319533e-09,1.2042436494017281e-09,7.763925695738528e-10,2.2152088525790787e-10,1.4042569843054139e-10
1.605,1.2075978838285857e-09,1.270302109796941e-09,1.2737370877662462e-09,1.2037979342051836e-09,7.7712851299214747e-10,2.1722379540045452e-10,1.3476298704426792e-10
1.6075,1.2048227222850944e-09,1.2675264791500311e-09,1.2710411854842638e-09,1.2033668880517228e-09,7.7802692346543221e-10,2.1312630561164531e-10,1.2929746226387258e-10
1.61,1.2020964125497951e-09,1.2648103859961904e-09,1.2684059208272902e-09,1.2029754978890921e-09,7.7912142928327101e-10,2.0927245308717887e-10,1.2407450526207364e-10
1.6125,1.1994380808274413e-09,1.2621753400098331e-09,1.2658533108105743e-09,1.2026458906155308e-09,7.8044046184952738e-10,2.0569997033448319e-10,1.1913305934114833e-10
1.615,1.1968641996948577e-09,1.2596397164889483e-09,1.2634022095275505e-09,1.2023966526370258e-09,7.8200761543794715e-10,2.0244039226777361e-10,1.1450564045595898e-10
1.6175,1.1943878491579671e-09,1.2572183004512785e-09,1.2610678790878474e-09,1.2022424997426016e-09,7.8384127063057439e-10,1.9951856468609826e-10,1.1021789925870535e-10
1.62,1.1920187993035611e-09,1.2549221185443383e-09,1.2588617504379864e-09,1.2021936350869145e-09,7.859540649930287e-10,1.9695232298884656e-10,1.0628828912244728e-10
1.6225,1.1897631369517403e-09,1.2527578530931268e-09,1.256790802044929e-09,1.2022551938962451e-09,7.8835158369196937e-10,1.9475095141108293e-10,1.0272649674962918e-10
1.625,1.1876226352933641e-09,1.2507272792780814e-09,1.2548570295075971e-09,1.202427359625604e-09,7.9103214000050471e-10,1.9291477277033133e-10,9.9532992244374937e-11
1.6275,1.1855949273749623e-09,1.2488277174756663e-09,1.2530579570740581e-09,1.2027048656867188e-09,7.9398671094127228e-10,1.9143477990322837e-10,9.6698731386468667e-11
1.63,1.1836746070889278e-09,1.2470532740157861e-09,1.2513878757393149e-09,1.2030790627188731e-09,7.9720129094434894e-10,1.9029538341624285e-10,9.4207869688446198e-11
1.6325,1.1818537379967653e-09,1.2453951189276222e-09,1.2498380707091862e-09,1.2035385216508201e-09,8.0065837121099798e-10,1.8947640842656721e-10,9.2039725452507024e-11
1.635,1.1801212249592031e-09,1.243840685020712e-09,1.2483959888873249e-09,1.2040680588326914e-09,8.0433614970721141e-10,1.8895233154714713e-10,9.0168194039722132e-11
1.6375,1.1784623974969076e-09,1.242373314958686e-09,1.2470449023219698e-09,1.2046481752500544e-09,8.0820639101171498e-10,1.8868962362107604e-10,8.8558925304861572e-11
1.64,1.1768598072029975e-09,1.240973300386639e-09,1.245764945311818e-09,1.2052557808919233e-09,8.1223506340545667e-10,1.8864754658545324e-10,8.7170256091276033e-11
1.6425,1.1752936191720369e-09,1.2396179947998498e-09,1.2445331599296219e-09,1.2058649910074178e-09,8.1638495714361599e-10,1.8878088208885566e-10,8.595594011220921e-11
1.645,1.1737414339013495e-09,1.2382817875009818e-09,1.243323558535414e-09,1.2064471232403412e-09,8.2061545303673058e-10,1.890398783991469e-10,8.4865036047121368e-11
1.6475,1.1721801217229363e-09,1.236938680972886e-09,1.2421098107143513e-09,1.2069734168490128e-09,8.2488549435649921e-10,1.8937355751135359e-10,8.3845265715758531e-11
1.65,1.1705878803208913e-09,1.235564374177947e-09,1.240867290240966e-09,1.2074170828518199e-09,8.2915575446204637e-10,1.8973224339499819e-10,8.2845536736954012e-11
1.6525,1.1689435890651618e-09,1.2341349156662698e-09,1.2395715816583436e-09,1.2077520152085176e-09,8.3338795496504215e-10,1.90067054670019e-10,8.1815424310415115e-11
1.655,1.1672257992844441e-09,1.2326255730124948e-09,1.2381973566792122e-09,1.2079514576707651e-09,8.3754309410624595e-10,1.9032812644812662e-10,8.0703474382247675e-11
1.6575,1.1654126865591032e-09,1.23101123279904e-09,1.2367188532401017e-09,1.2079886945874074e-09,8.415823506911936e-10,1.9046513883124583e-10,7.9457701437116034e-11
1.66,1.1634830829433767e-09,1.2292677491991973e-09,1.2351112847791082e-09,1.2078383693691061e-09,8.4546908154651695e-10,1.9042962829002488e-10,7.8027880844959676e-11
1.6625,1.1614170572079873e-09,1.2273725609590376e-09,1.2333514951038685e-09,1.2074771067128839e-09,8.4916930040258442e-10,1.9017602947727206e-10,7.6366662637458172e-11
1.665,1.1591969533904847e-09,1.2253057899483221e-09,1.2314190317677845e-09,1.206884535736407e-09,8.5265282065194043e-10,1.8966331452399553e-10,7.4431168756232579e-11
1.6675,1.156808823121646e-09,1.2230514469943262e-09,1.2292972851188788e-09,1.2060444561167652e-09,8.5589403862523268e-10,1.88855410689614e-10,7.2183461242220718e-11
1.67,1.1542420543624622e-09,1.2205970653970913e-09,1.2269731477371839e-09,1.2049444759903736e-09,8.5887298301210581e-10,1.8772339236156369e-10,6.9592818997948147e-11
1.6725,1.1514886340643435e-09,1.2179329499395536e-09,1.2244362720634733e-09,1.2035753249336424e-09,8.6157421157639159e-10,1.8624411753065155e-10,6.6634331892204046e-11
1.675,1.1485421970557091e-09,1.2150512649059299e-09,1.2216782573204185e-09,1.2019299748166806e-09,8.639846738818588e-10,1.8439665090353628e-10,6.3285354937300727e-11
1.6775,1.1453988830145625e-09,1.2119471908666897e-09,1.2186938211952515e-09,1.2000046730705826e-09,8.660953756487953e-10,1.8216442660454333e-10,5.9527732796207464e-11
1.68,1.1420581760744972e-09,1.2086197988696747e-09,1.2154816528541289e-09,1.1977999184632568e-09,8.6790344019505693e-10,1.7953879912964326e-10,5.5351295091480075e-11
