Physical Time (s),ep_top Monitor (kg-m/s^3): top_cv1,ep_top Monitor (kg-m/s^3): top_cv2,ep_top Monitor (kg-m/s^3): top_cv3,ep_top Monitor (kg-m/s^3): top_cv4,ep_top Monitor (kg-m/s^3): top_cv5,ep_top Monitor (kg-m/s^3): top_cv6,ep_top Monitor (kg-m/s^3): top_cv7
4.3625,4.3487992809688306e-08,3.8355720660980836e-08,3.5487750861429053e-08,3.3788123676380704e-08,2.9705019487499817e-08,1.631161325228428e-08,7.6160542771610827e-09
4.365,4.5160020538417924e-08,4.0250876543825408e-08,3.7486535129808068e-08,3.5756767261647097e-08,3.1560909149251481e-08,1.7897737025097356e-08,9.0533674809296766e-09
4.3675,4.6833885192600205e-08,4.2148008232834783e-08,3.9489234692345731e-08,3.7734001682439149e-08,3.3431613596638484e-08,1.951468972029906e-08,1.0534040309561577e-08
4.37,4.8502425085440101e-08,4.4039682560367432e-08,4.1489521834717994e-08,3.971441422364027e-08,3.5313597811177905e-08,2.1161984985668057e-08,1.2058697964774552e-08
4.3725,5.0158782929942077e-08,4.5919349707611157e-08,4.348096895219717e-08,4.1691752030361672e-08,3.7201496777440147e-08,2.2835858174810528e-08,1.3624392101156396e-08
4.375,5.1796250079922128e-08,4.7780181703624072e-08,4.5455794995054351e-08,4.365814635202496e-08,3.9088158522116909e-08,2.4531694496819502e-08,1.5227694559751239e-08
4.3775,5.3408518475453275e-08,4.96148693256054e-08,4.7405223040384488e-08,4.5604579709341745e-08,4.0965144429077903e-08,2.624225365627795e-08,1.6862248458735139e-08
4.38,5.4988268496802633e-08,5.1414446373477562e-08,4.9319169859183004e-08,4.7521124980965796e-08,4.2823903627508946e-08,2.7961855263564717e-08,1.8522743544102037e-08
4.3825,5.6527450874600129e-08,5.3169271432305481e-08,5.1187548390886987e-08,4.9397723229543035e-08,4.4654916559066076e-08,2.9681103665384087e-08,2.0200497389366201e-08
4.385,5.8016901393592508e-08,5.486883855750141e-08,5.2999702381106112e-08,5.1223644180075024e-08,4.6446225679716557e-08,3.1387421416594329e-08,2.1883263743503636e-08
4.3875,5.9447060167713326e-08,5.6502396130006613e-08,5.4744199902349146e-08,5.2986976003517194e-08,4.8184396627699288e-08,3.306734800595662e-08,2.3557990698884458e-08
4.39,6.080852336031277e-08,5.805937462069741e-08,5.6409105025091752e-08,5.4674539652777892e-08,4.9855952297266191e-08,3.4707423587098832e-08,2.5211091266917544e-08
4.3925,6.2091949804888622e-08,5.9529054933629083e-08,5.7981978569826409e-08,5.6272752511226852e-08,5.1448338161793107e-08,3.6296273530277241e-08,2.6831212569226336e-08
4.395,6.328783418332404e-08,6.0900221726098762e-08,5.9450002667585927e-08,5.7767847582498303e-08,5.2947046957642591e-08,3.7819431453935972e-08,2.8403861996528505e-08
4.3975,6.4385949834585472e-08,6.2160605194785304e-08,6.0799226704971599e-08,5.9144625021496023e-08,5.4336331867716328e-08,3.9259816436481633e-08,2.9911618462702819e-08
4.4,6.5375306696263809e-08,6.329703794617453e-08,6.2014791656231747e-08,6.0387470893597506e-08,5.5599825934666938e-08,4.0599624400383917e-08,3.1335801741886264e-08
4.4025,6.6244225515405959e-08,6.429599401457835e-08,6.3081998764451935e-08,6.1480985903200448e-08,5.6720707073155567e-08,4.1819649843144765e-08,3.2656273438254499e-08
4.405,6.6981126109454567e-08,6.5144570788716337e-08,6.3987391082551055e-08,6.2411171155656175e-08,5.7684187870444441e-08,4.2903706711587837e-08,3.3855628660190287e-08
4.4075,6.7574816383817431e-08,6.583052532303269e-08,6.4718304813017522e-08,6.3164664666785364e-08,5.8476026439533511e-08,4.3836343815507403e-08,3.4917363165177401e-08
4.41,6.8015319477350628e-08,6.6342770611354129e-08,6.5262807039776569e-08,6.3728633690470176e-08,5.9082589883083396e-08,4.4603121737864722e-08,3.5826162731849104e-08
4.4125,6.8293793866488969e-08,6.6671050116538444e-08,6.5609201904751893e-08,6.4090639753313015e-08,5.9490602720702521e-08,4.5187677241571706e-08,3.6564829449586638e-08
4.415,6.8402657539282326e-08,6.6806252475135916e-08,6.574673075751419e-08,6.4238514697757189e-08,5.9686564468973572e-08,4.5574853081871484e-08,3.7116875787811465e-08
4.4175,6.833539195217087e-08,6.6740396233081902e-08,6.5665900312069631e-08,6.4161277160250997e-08,5.9657955781863992e-08,4.5749524788501776e-08,3.7465762980033951e-08
4.42,6.8086418370807307e-08,6.646679885261507e-08,6.5359191632012113e-08,6.3850538990097023e-08,5.9395075091625748e-08,4.5700290429810218e-08,3.7598385174000622e-08
4.4225,6.7651236685317983e-08,6.5980447793899635e-08,6.4821231523836197e-08,6.3299657394553682e-08,5.8890099573903853e-08,4.5415963985646328e-08,3.7501692058737012e-08
4.425,6.7026535308021205e-08,6.5277909009411911e-08,6.4048358588420561e-08,6.2503779236051149e-08,5.8136573132993933e-08,4.4886777681992259e-08,3.7164460127202672e-08
4.4275,6.6210425530225329e-08,6.4357214647828236e-08,6.3038157736803189e-08,6.1459603490227477e-08,5.7129756423205021e-08,4.4105039289697033e-08,3.6577511400584669e-08
4.43,6.5202255822316766e-08,6.3217421602329253e-08,6.1789272238486195e-08,6.0165315090966588e-08,5.586636153420239e-08,4.3065040163755631e-08,3.5733781024875102e-08
4.4325,6.4001989392328568e-08,6.18580325927694e-08,6.0300854227503605e-08,5.8620062528663899e-08,5.4344168837073832e-08,4.176051221884461e-08,3.4625488316531717e-08
4.435,6.2609749280193846e-08,6.0278779658844142e-08,5.8572388417709191e-08,5.6822987525740199e-08,5.256125769826136e-08,4.0186932082632557e-08,3.32465345227805e-08
4.4375,6.1026065036348451e-08,5.8480090749257989e-08,5.6604293844313388e-08,5.4774298633829388e-08,5.0517715436145749e-08,3.834204038659123e-08,3.1592747983400162e-08
4.44,5.9251900495613425e-08,5.6463362299398443e-08,5.4398721622540076e-08,5.2475630281948344e-08,4.8214773440730296e-08,3.6225204310581591e-08,2.966170398908145e-08
4.4425,5.7290182571072237e-08,5.4232758708663096e-08,5.196109150323223e-08,4.9932321736489284e-08,4.5656762465407289e-08,3.3839189615108722e-08,2.7454759464361497e-08
4.445,5.5146887143004544e-08,5.1795696519707492e-08,4.9299699223600867e-08,4.71525672738738e-08,4.2850775514115054e-08,3.118906019290799e-08,2.4975615777465818e-08
4.4475,5.2829034596847155e-08,4.9160131812470446e-08,4.6422650927956522e-08,4.4144979897644025e-08,3.980551448331063e-08,2.8280853428867025e-08,2.2229113702212723e-08
4.45,5.0344708416287979e-08,4.6334562530921976e-08,4.3338185630542473e-08,4.0917859131470268e-08,3.6529159421048964e-08,2.5121921682126329e-08,1.9221541535637739e-08
4.4525,4.7703015449518752e-08,4.3328303702089645e-08,4.0055765085418514e-08,3.7481064114863309e-08,3.3031822171127327e-08,2.1720678171965856e-08,1.5960025684636796e-08
4.455,4.4913110365775781e-08,4.0151144788297776e-08,3.6585989668196466e-08,3.3845732370386621e-08,2.932459135907712e-08,1.8086807922652234e-08,1.2453240600620455e-08
4.4575,4.1984774247210003e-08,3.6814391230202039e-08,3.2941626697304241e-08,3.0024995548465368e-08,2.5420297375673086e-08,1.4231922897699632e-08,8.7117734174579143e-09
4.46,3.8929781985983195e-08,3.3332198138087567e-08,2.9138663100248502e-08,2.6035497282102127e-08,2.1335672771607821e-08,1.017223502034753e-08,4.7510331434429563e-09
4.4625,3.5761758293579656e-08,2.9720961365700237e-08,2.519529180932061e-08,2.1895644037215046e-08,1.7088870523879426e-08,5.9270826917474794e-09,5.896394713129064e-10
4.465,3.2496834991504485e-08,2.5999304346440033e-08,2.1131290077404126e-08,1.7625610795943712e-08,1.2700797206841577e-08,1.5166064408166978e-09,-3.7528423741805895e-09
4.4675,2.9150986192267773e-08,2.2185039658204867e-08,1.6965358267399879e-08,1.3244551116204177e-08,8.1909161585240392e-09,-3.039721353304364e-09,-8.2573597730333277e-09
4.47,2.5741810764532903e-08,1.829759487489006e-08,1.2718441692102727e-08,8.7743622037300098e-09,3.5811749397273071e-09,-7.720518792534856e-09,-1.2902714396214472e-08
4.4725,2.2287150008678681e-08,1.4357240720332296e-08,8.41352428605941e-09,4.2398343619491926e-09,-1.1030200593360755e-09,-1.2500028061507253e-08,-1.7663201754453178e-08
4.475,1.8805635245458329e-08,1.0385581016239408e-08,4.0750587920528464e-09,-3.3253635223139564e-10,-5.8341574703629302e-09,-1.7350135473401576e-08,-2.2510566399242564e-08
4.4775,1.5315700473538044e-08,6.4041797826835794e-09,-2.7315627783008097e-10,-4.9175463268892701e-09,-1.0586279421117762e-08,-2.2244229461436624e-08,-2.7418111949178199e-08
4.48,1.1837597344786398e-08,2.4364269624890168e-09,-4.6061189337043292e-09,-9.4895706797381296e-09,-1.5332503891188761e-08,-2.7154211525403262e-08,-3.235752019083873e-08
4.4825,8.3910107711550894e-09,-1.4956077926863896e-09,-8.9008685982938333e-09,-1.4024690856461108e-08,-2.0047644219904994e-08,-3.2053871900780231e-08,-3.7302501749423778e-08
4.485,4.9945157934543516e-09,-5.3715949383091313e-09,-1.3136033185214173e-08,-1.8500400329551236e-08,-2.470824676212261e-08,-3.6919386322142596e-08,-4.222892130553807e-08
4.4875,1.6658472559711273e-09,-9.1722487273218179e-09,-1.7290847154976867e-08,-2.289471307350034e-08,-2.9291136809761464e-08,-4.1726213425702319e-08,-4.7111814890082211e-08
4.49,-1.5784667796570835e-09,-1.2879206000285277e-08,-2.134531343401335e-08,-2.7186792029167471e-08,-3.3774615613919464e-08,-4.6450082024172741e-08,-5.1926316582784416e-08
4.4925,-4.7234279561403555e-09,-1.6475477159961845e-08,-2.5280707725333426e-08,-3.1357068852797353e-08,-3.8138386531051202e-08,-5.1069103659907542e-08,-5.6649930222643919e-08
4.495,-7.7548476644563519e-09,-1.9944740529395887e-08,-2.9078979042059982e-08,-3.538567864694153e-08,-4.2361001616028244e-08,-5.5559492927832723e-08,-6.1258158784194176e-08
4.4975,-1.0660302760747793e-08,-2.3272773391636979e-08,-3.272438513556578e-08,-3.9254644657293049e-08,-4.6422596521666597e-08,-5.989943172076396e-08,-6.5728276286959132e-08
4.5,-1.3428342616424501e-08,-2.6446507028216792e-08,-3.6202249241596136e-08,-4.2947188414138993e-08,-5.0304172010082015e-08,-6.4067376451189068e-08,-7.0037856812754386e-08
4.5025,-1.6049455132476793e-08,-2.9454704664785606e-08,-3.9499875193004014e-08,-4.6450203784701716e-08,-5.3991831272935675e-08,-6.8047158372885229e-08,-7.416964334772563e-08
4.505,-1.8513943022988495e-08,-3.2285708479208911e-08,-4.2604171486117119e-08,-4.9750385920172574e-08,-5.7471411167940476e-08,-7.1821694014640694e-08,-7.8105419051594069e-08
4.5075,-2.0812802037175712e-08,-3.4928745244900945e-08,-4.5503496821257106e-08,-5.2836032761205191e-08,-6.0731022797320759e-08,-7.537733787541843e-08,-8.1830643200187689e-08
4.51,-2.2937636091188285e-08,-3.7374248949120092e-08,-4.8187962329808493e-08,-5.5696574190483696e-08,-6.3759300311058528e-08,-7.8701200731495862e-08,-8.5331269078721291e-08
4.5125,-2.4881235122682146e-08,-3.9614401459276926e-08,-5.0649578544920533e-08,-5.8322998482603042e-08,-6.6546220768949767e-08,-8.178170282607914e-08,-8.8594879899563315e-08
4.515,-2.6636934537884514e-08,-4.1642004288125991e-08,-5.2880797543500233e-08,-6.0707394781204804e-08,-6.9082565116560913e-08,-8.4607846872699286e-08,-9.160958601667132e-08
4.5175,-2.8198904394900143e-08,-4.3450428203558454e-08,-5.4874036017774024e-08,-6.2841087942836104e-08,-7.1358682999683725e-08,-8.7167774609983131e-08,-9.4362295082297291e-08
4.52,-2.9561827186712384e-08,-4.5033189981465693e-08,-5.6621357511352089e-08,-6.4714530168885039e-08,-7.3364073191846472e-08,-8.9449114000483073e-08,-9.6839604924150299e-08
4.5225,-3.0721142801565039e-08,-4.6384478655175366e-08,-5.8115391476787967e-08,-6.6319177365794864e-08,-7.5089013693670524e-08,-9.1439857199104082e-08,-9.9028640048222642e-08
4.525,-3.1672677183395717e-08,-4.7498876187786405e-08,-5.93496060989918e-08,-6.7648108220751072e-08,-7.6525720026943413e-08,-9.3130951395180809e-08,-1.0091933847303663e-07
4.5275,-3.241307408486e-08,-4.8372067380831085e-08,-6.031932521384346e-08,-6.869655402162755e-08,-7.7668545527115362e-08,-9.4515039724760094e-08,-1.0250346423175032e-07
4.53,-3.2939741372415508e-08,-4.9000983165757116e-08,-6.102131632671585e-08,-6.9460573118876735e-08,-7.8512714711187713e-08,-9.5585847025931802e-08,-1.0377374788796026e-07
4.5325,-3.3250901049056776e-08,-4.9383715620760191e-08,-6.1453298618147873e-08,-6.9936747955010638e-08,-7.9054055722065983e-08,-9.6336417158894845e-08,-1.0472209650610884e-07
4.535,-3.3345328148887776e-08,-4.951883288734672e-08,-6.1613174358568919e-08,-7.012180101259496e-08,-7.9288167298355284e-08,-9.6760117790919796e-08,-1.0534046926544128e-07
4.5375,-3.3222130883653411e-08,-4.9404909384676491e-08,-6.1498952822028453e-08,-7.0013539195983786e-08,-7.9212825092188971e-08,-9.6853162859558135e-08,-1.05623908701697e-07
4.54,-3.2880741328765795e-08,-4.9040787000161761e-08,-6.1109084776521433e-08,-6.9610658182106e-08,-7.8826814477928886e-08,-9.661498529426374e-08,-1.0557090923402104e-07
4.5425,-3.2321435643563436e-08,-4.8426546288652564e-08,-6.0443662528088805e-08,-6.8913835896139697e-08,-7.8130807401070605e-08,-9.6046219678523907e-08,-1.0518142705615913e-07
4.545,-3.1546352790316643e-08,-4.7564754416096528e-08,-5.9505561440184414e-08,-6.7925965217358965e-08,-7.7127311148163721e-08,-9.514920888991272e-08,-1.0445746869931541e-07
4.5475,-3.0559662713166929e-08,-4.6460437973543668e-08,-5.8300166126014593e-08,-6.6652422353864441e-08,-7.5821760283313719e-08,-9.3928111039044842e-08,-1.0340268838220223e-07
4.55,-2.9367550952720905e-08,-4.5120674464574721e-08,-5.6834834738710502e-08,-6.5099740567405485e-08,-7.422025910424846e-08,-9.2387902896864235e-08,-1.0202072398650928e-07
4.5525,-2.7977132972166559e-08,-4.3553127896331195e-08,-5.5117476384451469e-08,-6.3275736730587846e-08,-7.2330418295018076e-08,-9.0535270704781397e-08,-1.0031773804140332e-07
4.555,-2.6396451659365884e-08,-4.1766187568956724e-08,-5.3156736700438966e-08,-6.1189437700806093e-08,-7.0161215717537956e-08,-8.8378035094477175e-08,-9.8300391507158041e-08
4.5575,-2.4633630529548543e-08,-3.9768406880086905e-08,-5.0961203307075282e-08,-5.8849668610289013e-08,-6.7721118952236642e-08,-8.592411392480269e-08,-9.5975846947425432e-08
4.56,-2.2697959168586466e-08,-3.7569957758376273e-08,-4.8541443079752629e-08,-5.6267403580024905e-08,-6.5021519135143485e-08,-8.3184747771027776e-08,-9.3354461825972487e-08
4.5625,-2.0599616292848452e-08,-3.5182354241869958e-08,-4.5909670093838234e-08,-5.3454897576519471e-08,-6.2075254398045743e-08,-8.0174095433166086e-08,-9.0450415551526038e-08
4.565,-1.8348870848702078e-08,-3.2617322027481994e-08,-4.3078394892175228e-08,-5.0424557449870876e-08,-5.8895287659196715e-08,-7.6905514851835198e-08,-8.7276529006008567e-08
4.5675,-1.5956358756515746e-08,-2.9886919403672032e-08,-4.0060545631842197e-08,-4.7189607342627876e-08,-5.5495359533203144e-08,-7.3394585265248665e-08,-8.3848410524548223e-08
4.57,-1.3432862026118695e-08,-2.7003283470338243e-08,-3.6869207166800276e-08,-4.3764076802758044e-08,-5.1890262548701598e-08,-6.9655644587030537e-08,-8.0179987588003866e-08
4.5725,-1.0788153488777392e-08,-2.3977448836248326e-08,-3.3516771364511243e-08,-4.0161746545808349e-08,-4.8093863742429116e-08,-6.5702968224075703e-08,-7.6285473309231089e-08
4.575,-8.0327035876293217e-09,-2.0821393560140798e-08,-3.0017193588332835e-08,-3.6398326549964838e-08,-4.4122301376501939e-08,-6.1553229353519132e-08,-7.2181228429153765e-08
4.5775,-5.1766768062318433e-09,-1.7546893282565943e-08,-2.6383984791028394e-08,-3.248864088264057e-08,-3.9991607641326379e-08,-5.7222010586129069e-08,-6.7882685256614649e-08
4.58,-2.2300191714709231e-09,-1.4165667611632989e-08,-2.2629978164687475e-08,-2.8445866503694123e-08,-3.5715853197899682e-08,-5.2723563156603176e-08,-6.3403836892744527e-08
4.5825,7.9623525646516495e-10,-1.0690566317199147e-08,-1.8768930769278597e-08,-2.4283820719202414e-08,-3.1310099286019722e-08,-4.8074181151302086e-08,-5.8760518142908478e-08
4.585,3.8918089595733323e-09,-7.1334051301595049e-09,-1.4813578698809964e-08,-2.0016299134496416e-08,-2.6789070411729499e-08,-4.329143058076129e-08,-5.3970250135868386e-08
4.5875,7.0463021194834231e-09,-3.5059056294053491e-09,-1.0776850678930858e-08,-1.5657959464277668e-08,-2.216827620509157e-08,-3.8392414630675358e-08,-4.905041091832211e-08
4.59,1.025089933271444e-08,1.8211820266057271e-10,-6.6700814867237717e-09,-1.1222651115082051e-08,-1.7463443349088471e-08,-3.3395076619739114e-08,-4.4019449359658064e-08
4.5925,1.3497080147590697e-08,3.920940425433094e-09,-2.5046611111456709e-09,-6.7229784476411131e-09,-1.2687614527070847e-08,-2.8312068681300582e-08,-3.889031807163371e-08
4.595,1.6776495333592928e-08,7.7006193949174136e-09,1.707911975095431e-09,-2.1707090160754995e-09,-7.8528613146654041e-09,-2.3157380917759406e-08,-3.3677595292359476e-08
4.5975,2.0081383519287768e-08,1.1511609739758933e-08,5.956949414919207e-09,2.4234286180316317e-09,-2.9709100249440872e-09,-1.7944011493783927e-08,-2.8394503488929768e-08
4.6,2.3403732759140437e-08,1.5344184151177627e-08,1.0231706550324682e-08,7.0480723723010296e-09,1.9464546414963061e-09,-1.2682364662649609e-08,-2.3051460411627638e-08
4.6025,2.6735945022894312e-08,1.9189367900417055e-08,1.4522122526376629e-08,1.1692662730657104e-08,6.8892524320713217e-09,-7.3818253265862318e-09,-1.7657687204384386e-08
4.605,3.00716258357797e-08,2.3039791210385242e-08,1.8819879858579989e-08,1.6347954635435263e-08,1.1847224078249361e-08,-2.0537059896042905e-09,-1.222457609758998e-08
4.6075,3.3405123487114794e-08,2.688902347895169e-08,2.311774140589515e-08,2.1005256287766067e-08,1.6809819095127747e-08,3.2897284912738462e-09,-6.7645776112501054e-09
4.61,3.6731658286260553e-08,3.0731390589060908e-08,2.740873768176765e-08,2.5655505597073693e-08,2.1766779435179053e-08,8.6366611888383071e-09,-1.289938886679946e-09
4.6125,4.0046554841247373e-08,3.4561124482080121e-08,3.1685496822960941e-08,3.0289818223828122e-08,2.6707879987095177e-08,1.3973505738369821e-08,4.1852521812068189e-09
4.615,4.3344786009675829e-08,3.837186725981632e-08,3.5940194600150417e-08,3.489976486319323e-08,3.1624327365457825e-08,1.929063306811241e-08,9.6507098985844194e-09
4.6175,4.6622068182566557e-08,4.2158242552569669e-08,4.0166555852973274e-08,3.9478268078624553e-08,3.6507542137469607e-08,2.457886342128303e-08,1.5096876956957958e-08
4.62,4.9874777850360086e-08,4.5915924409531557e-08,4.4359703850879492e-08,4.4019727737413565e-08,4.1351529919578948e-08,2.9832523676900904e-08,2.0517831697083381e-08
4.6225,5.309909492773439e-08,4.9640518528974351e-08,4.8514896071115842e-08,4.8518750515247401e-08,4.6150442538484515e-08,3.5044788806235889e-08,2.5906208694999057e-08
4.625,5.6290964704870709e-08,5.3327314648423791e-08,5.2626888989655372e-08,5.2969945096701731e-08,5.0898725851834155e-08,4.020852259791112e-08,3.1254282145001559e-08
4.6275,5.944676452470305e-08,5.697196040308898e-08,5.6690569109080624e-08,5.7368178218884489e-08,5.5591210274179336e-08,4.5317763089732106e-08,3.6555496226201338e-08
4.63,6.2562432793777465e-08,6.0569529583972589e-08,6.0699939399393066e-08,6.1706329309040724e-08,6.0219614754850082e-08,5.0363000926436482e-08,4.1799710587570183e-08
4.6325,6.5634274416295867e-08,6.4115422366928675e-08,6.4649248617766022e-08,6.5977302677185139e-08,6.4776006066695102e-08,5.5335225692691806e-08,4.6977118910928589e-08
4.635,6.8657384433204129e-08,6.7603599463132101e-08,6.8531321995289647e-08,7.0173319091698604e-08,6.925210790245264e-08,6.0224263927890525e-08,5.2076677502930441e-08
4.6375,7.162641778025729e-08,7.1027627594416252e-08,7.2339157588569073e-08,7.4287269507723478e-08,7.3640810377172737e-08,6.5023543367056722e-08,5.7090880639395975e-08
