Physical Time (s),xth_right Monitor (kg-m/s^3): right_cv1,xth_right Monitor (kg-m/s^3): right_cv2,xth_right Monitor (kg-m/s^3): right_cv3,xth_right Monitor (kg-m/s^3): right_cv4,xth_right Monitor (kg-m/s^3): right_cv5,xth_right Monitor (kg-m/s^3): right_cv6,xth_right Monitor (kg-m/s^3): right_cv7
0.3425,1.435596099975627e-11,2.1577084472802775e-11,2.1710968354226933e-13,7.5045157988542061e-14,3.618711577276311e-14,5.3518325138009247e-15,-2.985065202030816e-14
0.345,1.4226693053652945e-11,2.0570247523879438e-11,-2.1888100188947469e-14,-1.275909990560567e-13,8.7654313509144015e-14,2.3148974236370694e-14,-7.7874660593057141e-14
0.3475,1.4230830967038346e-11,1.9659148072387528e-11,1.641032813035811e-13,1.8777145045117853e-13,2.9352787205697367e-14,3.1722069198440891e-14,-1.4638399554504957e-13
0.35,1.450008022352712e-11,1.8636112826123945e-11,1.1568933767297072e-13,-1.8257488814180607e-13,3.9245447044432789e-14,7.2359966755027545e-14,3.3463753214160536e-14
0.3525,1.4271205046841229e-11,1.7701144193503135e-11,-3.9762759841839505e-14,1.2728133172054129e-13,9.7394241009971179e-15,6.2375854051716014e-15,-1.0187433103964339e-13
0.355,1.4509901463242956e-11,1.6871512087270481e-11,1.4624140359935571e-13,-1.0139719348788616e-14,1.7494275534427966e-14,-8.4377390045112954e-14,-2.8233886785064567e-14
0.3575,1.4287476512039113e-11,1.6177105291090298e-11,1.0125236632623551e-13,-4.5367366080854956e-14,5.6053681814099391e-15,6.6097825455795221e-14,-4.7934032635762602e-15
0.36,1.4144394364848563e-11,1.5481097737105366e-11,1.4471298833292441e-13,1.2280226130814632e-14,2.1340328684543982e-14,-1.0124339444840463e-13,-1.5118538983628508e-13
0.3625,1.4399948462034642e-11,1.4685110962217025e-11,-5.4642482482913461e-15,-4.1710673356373592e-14,-1.5457193430028863e-13,-6.0268255829624097e-14,-4.4100759275001662e-14
0.365,1.4297683719802753e-11,1.3804598990934439e-11,1.0872105914154182e-13,-2.9511990355289478e-14,-8.4343061871021054e-14,8.3293063922742896e-14,4.3376409803140282e-14
0.3675,1.4483213267249464e-11,1.3204228970825392e-11,5.4174999441638136e-14,6.0815580075709695e-14,-2.3029330071769699e-14,-1.5161623165993419e-13,2.1298837728311529e-14
0.37,1.4107969960892574e-11,1.2461290087413466e-11,1.2389757772179234e-13,-1.8338895455195895e-14,5.2600344559477956e-14,-3.8361274951473793e-14,-5.0566910243557321e-14
0.3725,1.4130134242621873e-11,1.1872303508908979e-11,6.7430705907346023e-14,-1.3098688019899507e-14,-1.6581189803197472e-13,8.6147931197830498e-15,1.4722651448198368e-14
0.375,1.4090415478635506e-11,1.1294837816027758e-11,2.3466414805504741e-13,3.9485436694157717e-14,-4.9106932820319658e-14,4.5930489115403225e-14,-9.6092814126896697e-15
0.3775,1.4053302248931085e-11,1.0769702236647133e-11,1.5224884013553477e-13,8.7828567130748131e-14,4.6476254270816536e-14,4.250708263829651e-15,-1.3193537779678426e-14
0.38,1.4120749444643267e-11,1.0105214088957852e-11,1.5918550289071745e-13,-4.0567288976052796e-14,2.3657357828312091e-14,8.3412226558069901e-14,-1.3774451252994613e-13
0.3825,1.4026583421341938e-11,9.6707227318794723e-12,3.9033181422638173e-13,-1.111910965041488e-15,-2.5469891880554265e-14,-1.6024162251933584e-14,-2.9759985850267498e-14
0.385,1.3994411901817452e-11,9.1052949366528038e-12,3.29669787518742e-13,-4.5725183442498967e-14,-1.2370388955027659e-13,1.7280675106049836e-14,2.8288973576112377e-14
0.3875,1.3923995000052771e-11,8.7876249482318612e-12,4.2473980310049119e-13,2.937794788456683e-14,-6.644335521830283e-14,-5.0888064558850932e-14,-6.7325443257755387e-14
0.39,1.3765321038373464e-11,8.4469828923062837e-12,5.5218964162493745e-13,-9.1596375304129203e-14,1.4152173149269618e-13,1.6090212744483688e-13,1.22434044488995e-13
0.3925,1.3875840045948296e-11,7.8172376205649542e-12,4.56882677762033e-13,-3.1185889870272802e-14,2.7911781482620314e-14,1.9628150496125708e-13,-4.2020158520103862e-14
0.395,1.3714487540192028e-11,7.7107070943259557e-12,6.470116268533208e-13,-3.939709357226663e-14,7.4462162671535801e-14,1.7087892436247724e-14,-8.4670062833536909e-15
0.3975,1.3559941627453822e-11,7.4032923314894013e-12,7.230809410276936e-13,7.0508704517043192e-14,-3.8921901872426075e-14,-8.3304212943938686e-14,4.7480297083813764e-14
0.4,1.3590401704048294e-11,6.768801178793686e-12,7.4135240641449973e-13,-4.5446456101649125e-14,-9.1155232714625749e-14,-9.8320862544802576e-14,1.2005334173939852e-13
0.4025,1.339945254645885e-11,6.6842636431279011e-12,9.6725854607626294e-13,1.3046772122538526e-13,1.2548023482354749e-13,5.8702662361281033e-14,1.1176360798168497e-13
0.405,1.3537771004375488e-11,6.4491671734296364e-12,1.1284503456205865e-12,3.8748089328980149e-14,6.5440615288051568e-14,-6.5417503272463913e-15,1.5292551443287964e-14
0.4075,1.3297554585862272e-11,5.9295800065498397e-12,1.2432846424791289e-12,-5.3333952255946066e-15,1.5833915674914254e-14,2.1139770498189418e-14,-5.109469757028756e-14
0.41,1.3345998168324842e-11,6.0237525086448786e-12,1.5550544121453391e-12,-6.6457760776059057e-14,7.4909306662477984e-14,4.3016314016764825e-14,-3.1961368643965626e-14
0.4125,1.3242127946801926e-11,5.7151362086719338e-12,1.6939323685922133e-12,-4.0710869787348412e-14,1.3909953537389485e-14,-4.1771969958380197e-14,-4.6068682707187848e-14
0.415,1.3194803914544402e-11,5.4424608239753347e-12,1.9293138003332489e-12,7.5712570408020422e-14,-2.8254769814057709e-14,-7.1994751175187088e-14,3.2902568667312903e-14
0.4175,1.3086164777998874e-11,5.1592924016558711e-12,2.1752790608214299e-12,-3.3831575671029989e-14,1.9897179119446935e-15,-8.9397843801323992e-14,7.7856375802246617e-15
0.42,1.2921226854283172e-11,5.1692671738576533e-12,2.7091456423110157e-12,3.9207412796072258e-14,6.070593753051149e-14,1.2898451961001152e-13,-7.5756174328521072e-15
0.4225,1.2842272895172499e-11,4.7973062863309435e-12,2.8037133715613447e-12,-6.7829129051461902e-14,4.1018861728858083e-14,-4.2557290683786651e-14,-1.7856897799149528e-13
0.425,1.2725914641943328e-11,4.6220099000699714e-12,3.2019650393100359e-12,-9.3589852485363431e-14,-3.2204028399161313e-14,-6.5352531716115484e-14,3.5927004771555917e-14
0.4275,1.2702745081587107e-11,4.4424761760065626e-12,3.3864038793039516e-12,-6.9551560413527943e-14,-3.5811087026914698e-14,-1.111316884779091e-13,-6.2037627176103817e-14
0.43,1.2497758636177754e-11,4.4187333426004833e-12,3.7429067411128458e-12,-8.611636675277827e-14,5.4731065506011648e-14,-7.3437277275879582e-14,-9.8002858728082103e-14
0.4325,1.2567262834126662e-11,4.1811969995693191e-12,4.0749428109797543e-12,3.5426152304641887e-14,-2.95867420075926e-14,-1.8675156300821659e-14,1.8787585595160926e-14
0.435,1.2206587266251776e-11,4.1622634922053096e-12,4.4628394807059049e-12,-3.6390503373474824e-14,1.3197305870697953e-13,-5.878934203296656e-14,1.8183784591715989e-13
0.4375,1.222344003624234e-11,4.1187483783228732e-12,4.7323638443677438e-12,8.9172676424783622e-14,4.3595426897540532e-14,-4.6877925146839269e-14,-1.4075873148117906e-14
0.44,1.2235779099739549e-11,3.8577686609921597e-12,5.1798689558633151e-12,-2.5756093792555338e-14,-1.1165136846422031e-14,-1.4361843274596437e-13,9.420764556157878e-14
0.4425,1.2290072689617908e-11,3.9332609227494983e-12,5.3112586589391625e-12,8.0478567112845442e-14,1.1213499526123824e-13,1.9482417758310407e-13,-3.964974863419514e-14
0.445,1.2034089031965879e-11,3.7959037055742956e-12,5.7598224059616964e-12,-1.2136941307661974e-13,6.8485638871991317e-14,6.5337930911213922e-14,-6.2697221689913062e-14
0.4475,1.1924742842429475e-11,3.7710225522842787e-12,6.1555485042320284e-12,-1.7547851552906348e-16,4.5492968049940473e-14,-6.8007671217794905e-14,-5.8426989273429732e-14
0.45,1.1830849430351892e-11,3.6637826600802074e-12,6.2799522451801573e-12,-3.5972505065671421e-15,-1.4339230348205104e-13,-3.0992048482030275e-14,8.5502037242032315e-14
0.4525,1.1694004298964759e-11,3.5705618410818099e-12,6.6157846421651167e-12,9.0640464149558976e-14,-8.9921841704002153e-15,-3.1853828797509089e-14,-6.0459594510292233e-14
0.455,1.1623700388882686e-11,3.4101982319176589e-12,6.9548521538481925e-12,6.2524091097153885e-14,-8.3304283645771345e-14,-2.5910465300662083e-14,6.573845627562273e-14
0.4575,1.1515626829368256e-11,3.4411121935278058e-12,7.4864694785932288e-12,-6.1074914784694127e-14,8.8786265275314857e-15,-6.1582160044054187e-14,4.6682908397569024e-14
0.46,1.1461745587900341e-11,3.2521315866305596e-12,7.8336032587077993e-12,-4.9896481554692926e-14,2.8453579634387141e-14,-1.0180656830186881e-13,-7.9677558270937994e-14
0.4625,1.1222446544701465e-11,3.2643238776294939e-12,8.0561945125502084e-12,-5.3915708447376059e-14,8.837886248570806e-14,-2.1840290956620715e-14,-6.3128582133072234e-14
0.465,1.1200245550785956e-11,3.2136985170908333e-12,8.4727392872510761e-12,9.7002738375338595e-14,5.8790093491105038e-14,-1.6192569601910608e-14,-6.8180866446286333e-14
0.4675,1.0811440333433647e-11,3.157137833293089e-12,8.8679715447297879e-12,5.0223106137472924e-14,2.1387368100546811e-14,4.1693365660435508e-14,-4.2510062428155394e-14
0.47,1.0971617295999911e-11,2.9776250811941486e-12,9.2455360197486935e-12,-5.5992004074588454e-14,-2.593544486495281e-15,-6.5860340161897657e-14,-1.4261835125066139e-14
0.4725,1.0957365637331693e-11,3.1044051200589417e-12,9.7268202980327203e-12,1.7448297194282281e-14,-1.4173197889721119e-13,4.8135942504482815e-15,-1.1066098822233319e-13
0.475,1.0613947605636642e-11,2.8580822229455862e-12,1.011297233740827e-11,1.3165818763163813e-14,1.2963029716997122e-14,-2.6183334068519285e-14,-4.7606858876814765e-14
0.4775,1.0443318676031558e-11,3.0417605279831631e-12,1.0657166584845251e-11,-6.4125199514280462e-14,3.6159846846657983e-14,1.1007621591954685e-13,-3.4845077525674006e-14
0.48,1.0422428744235048e-11,2.9566998897518539e-12,1.1081353812289615e-11,-9.337459045332016e-14,-8.7901757970759396e-14,5.214429870590211e-14,-1.2789321081230877e-13
0.4825,1.0378181658030645e-11,2.7215622393402285e-12,1.1519475447371266e-11,1.2353141717733882e-14,-4.2826269807456069e-14,-7.7984737960358962e-14,-1.9520810090568497e-14
0.485,1.032960350453236e-11,2.7916312408985905e-12,1.2038734419154885e-11,-5.7850254600983627e-14,-1.0650352932535116e-13,-8.3225728893550574e-14,-5.4781640502309929e-14
0.4875,1.0186535443067788e-11,2.8181165613955258e-12,1.2423724158963313e-11,-3.2272907998952687e-15,-2.9315644507795075e-14,-1.1796067181689722e-13,-6.424761712855455e-14
0.49,1.0033179609954632e-11,2.8603885732528452e-12,1.289925464631809e-11,1.2775821884046948e-13,3.6100528533663e-14,-4.1482898869482035e-14,-1.0404996080725543e-13
0.4925,1.0033055704153595e-11,2.818614568265667e-12,1.3545204318096859e-11,3.5060995615409415e-14,3.5415076628657643e-14,5.4867717983497148e-14,7.8584411478752337e-14
0.495,9.7702000879053736e-12,2.8200217289355381e-12,1.41162274601701e-11,-9.1843791053269841e-14,-3.1584282230745205e-14,1.2518984535854977e-13,-8.1231833525103762e-14
0.4975,9.7399546517694522e-12,2.795158778228337e-12,1.4557589832018883e-11,-1.9228336001467591e-14,-1.1331356355083438e-13,-6.1007668190870488e-14,5.2484576365109803e-14
0.5,9.6858752639888225e-12,2.6421209271375201e-12,1.5048788844931631e-11,4.1853707335236799e-14,1.0287037964899365e-14,5.6574325584661587e-14,1.4866363361424332e-13
0.5025,9.6548346175789364e-12,2.6283082769954084e-12,1.5721318990163518e-11,3.4884388257220692e-14,-4.9488776666298135e-14,3.0076039371860343e-14,-6.6078343691419351e-14
0.505,9.4585788018505605e-12,2.598009728517281e-12,1.6151214324508069e-11,-4.7186097964769113e-14,1.5809706858889512e-13,-1.1157376425071734e-15,-4.1896489463667712e-14
0.5075,9.2887976685411242e-12,2.6594701466036262e-12,1.6759306924231105e-11,-4.6157292917373154e-15,-1.192469568704048e-13,-1.3836291456411322e-13,-6.6769764288030655e-14
0.51,9.306005922017473e-12,2.6967066384182878e-12,1.7347026648436452e-11,-1.2870799845291858e-13,-2.345616543077651e-14,-2.6427554737010687e-14,-3.3369997767762815e-14
0.5125,9.1562045228746801e-12,2.5339510465369849e-12,1.7770040248526962e-11,1.8487983032576771e-14,-9.848930613199062e-14,-5.976923943199472e-14,-7.4467168390211967e-14
0.515,9.043755304210464e-12,2.6049199288010614e-12,1.8112051004480628e-11,2.7008102107208378e-14,-5.1663977706875072e-14,6.9754123890206637e-14,-5.4507044333276556e-14
0.5175,9.1389817993812614e-12,2.5430477847226337e-12,1.8555959050627016e-11,-1.6263456797217456e-13,-2.2509063279242127e-14,2.8008778858140145e-14,1.9144953492142553e-14
0.52,8.864444802389325e-12,2.5914637129064628e-12,1.9072724287103657e-11,-1.0641203777122453e-13,5.2514872740624499e-14,-1.3667337732510463e-14,-9.6072086699335736e-14
0.5225,8.889608943573288e-12,2.5147340815730733e-12,1.9432420550789015e-11,-1.5579799577458953e-13,-9.3029707993920159e-15,-2.913328858235228e-15,1.058967380284938e-13
0.525,8.6226119592124257e-12,2.5226392878564391e-12,1.9810874186607921e-11,1.615261566845241e-15,1.1032343552155917e-13,5.8262189650340666e-15,8.6083467018220729e-14
0.5275,8.5416915947046266e-12,2.6408582295980506e-12,2.0083896029034864e-11,7.3111602402022127e-14,-4.7557575159107807e-14,2.5698121996507076e-14,3.7167865758190019e-14
0.53,8.5273870448344404e-12,2.5705370370969817e-12,2.0264048999871158e-11,-1.0507761726002294e-13,-1.2668784456981627e-13,9.5131945923943545e-14,-2.9212965155194044e-14
0.5325,8.5782326776932429e-12,2.6548073580014661e-12,2.0532407319027024e-11,-1.1055653456192703e-13,-2.9491387445009751e-14,3.8835212779227467e-14,-3.3383853128742326e-14
0.535,8.510920931554693e-12,2.4823430344717861e-12,2.0619934192758567e-11,2.8073904813932399e-14,-9.3893613238333273e-14,-1.0932340426674732e-13,7.2208549544774446e-14
0.5375,8.2532171155121097e-12,2.5233780074504709e-12,2.071445365650846e-11,-4.6063235220034637e-14,1.8283870955278708e-14,2.7163106645614093e-14,1.1297837468886534e-13
0.54,8.27255319938502e-12,2.4902311285075736e-12,2.0907245185988043e-11,-5.3373929002524219e-14,1.4004870691850512e-13,4.0782980286219781e-14,-5.9889766259592189e-15
0.5425,8.1892672667713389e-12,2.5804869854288831e-12,2.0988603274134038e-11,3.1073935828828359e-14,-4.5968056437577277e-14,9.1574449612919865e-14,-2.4083899344470729e-14
0.545,8.0793136842476611e-12,2.4236068712734389e-12,2.0990622026251718e-11,-2.0302960409623509e-13,-4.0983215024695449e-14,-3.930809011030598e-14,6.6155533308732979e-14
0.5475,8.1318737536407784e-12,2.3918396651376805e-12,2.0890041482199732e-11,1.3330581385916902e-13,-5.6975103495017481e-14,-1.163331042522509e-14,1.1883692881169261e-13
0.55,7.7704635645859589e-12,2.4410383689655285e-12,2.0731728191349641e-11,1.0185046953113433e-13,-1.017275284534745e-13,-1.7764032236535626e-13,-6.3972061699374574e-14
0.5525,7.8297516562649698e-12,2.364997835923351e-12,2.0636867450563409e-11,1.4842757789683373e-13,3.2187215372399798e-14,9.0912983242513273e-14,-1.3244768381402357e-13
0.555,7.668865514431617e-12,2.3057677257186027e-12,2.0461130453751146e-11,-3.9643739626489732e-14,1.0843685363562304e-13,1.1312920937053178e-13,9.4284510613813225e-14
0.5575,7.7118184518376396e-12,2.4075737895438027e-12,2.0117361732323891e-11,-3.7597051167258164e-14,-1.461691379247732e-15,3.5019710324760195e-14,-9.1905966991176746e-14
0.56,7.7084268034643405e-12,2.3021335851048917e-12,2.0018534403432751e-11,1.1821905303738533e-14,-8.3253099677810055e-14,4.9701457347511355e-14,-1.2051530113997689e-14
0.5625,7.5760361327616957e-12,2.4890027401903181e-12,1.9536088204691492e-11,-1.5612740583590687e-13,-5.5622739826038304e-14,3.9525609888142147e-14,1.0767343163118878e-13
0.565,7.4105040737627716e-12,2.4794138882563925e-12,1.9279597462028859e-11,-2.6708824594458717e-14,-1.2771398973911458e-13,-1.4088508103695334e-13,-9.3164992171514556e-14
0.5675,7.3264394261808562e-12,2.166345069694478e-12,1.8799881040592969e-11,-8.7399417514906082e-15,1.2014906165689531e-13,8.2611636119990928e-14,3.7739268146661162e-15
0.57,7.4708545413722316e-12,2.3509297103276486e-12,1.8414813755097804e-11,5.1141922313652527e-14,1.1456017649349324e-13,-5.163919767955933e-14,-2.5270926669703238e-14
0.5725,7.2188484515904708e-12,2.3876454126931677e-12,1.8063825576947596e-11,8.3503359408695789e-14,-2.5820480485696626e-14,-7.5107056384011804e-14,-8.003535236811386e-14
0.575,7.2741401283887247e-12,2.2202725694706034e-12,1.7531885984935435e-11,-8.573112033176967e-14,6.9570883335229786e-15,9.4852026139557745e-14,-1.9879870369125358e-14
0.5775,7.1910658690892973e-12,2.2424511037444522e-12,1.7152216940320254e-11,3.3619244167637174e-14,2.6893689851939698e-16,9.4406166637843615e-14,-6.589309593973602e-14
0.58,7.0490393136924277e-12,2.2922925937900393e-12,1.6477543114506772e-11,4.5956567561436617e-14,7.4156851202471743e-14,-1.5175837338912871e-14,-7.5351365523063364e-14
0.5825,7.1438079170638637e-12,2.3620914965817784e-12,1.5975005729062508e-11,-4.4110630163977311e-14,-1.7914707054987541e-14,-2.3043962507791988e-13,8.8275087097520536e-14
0.585,6.8498287890223017e-12,2.3965798977749619e-12,1.5528732555220909e-11,-1.5690531044117992e-14,8.2899317846696951e-14,-8.6953637315456685e-14,-2.5296618138690178e-15
0.5875,6.8674372183641997e-12,2.3097371826175784e-12,1.491357184889411e-11,-8.5995459384172083e-14,-1.304647851763664e-13,4.1597848268273548e-14,-4.0201717234099007e-14
0.59,6.8336853785506634e-12,2.2568062250643939e-12,1.438454292565749e-11,2.0333621571218307e-14,8.4352159684360537e-14,9.0832449465755504e-14,-6.5892800294153015e-15
0.5925,6.7126248329392263e-12,2.3648112775515935e-12,1.37261602287807e-11,2.1447200922534404e-13,-1.0394583542105722e-13,-2.6632049379391065e-14,2.9849761422957701e-14
0.595,6.7090411903564063e-12,2.4963518557532025e-12,1.3288121432004996e-11,8.6561978380655915e-14,-2.7364101174428471e-14,1.0851493754878092e-14,3.919866691046931e-14
0.5975,6.6425194467111367e-12,2.2839387661217204e-12,1.2723655121410235e-11,-1.5685725033045308e-14,1.4136153040454345e-15,-3.478336418996002e-14,1.9115577267160433e-14
0.6,6.4985667385471278e-12,2.1867095591172294e-12,1.2166642703549362e-11,3.6923411812542529e-14,7.683636530981931e-14,1.9875799412405278e-14,3.0987618524013732e-14
0.6025,6.5389368629318955e-12,2.3136850736211077e-12,1.1629301006559944e-11,2.5769580914410318e-14,-5.3401158514860254e-14,-1.0285362428181127e-13,-3.105054733899981e-14
0.605,6.4800263768645367e-12,2.5314484257252564e-12,1.1114976580314499e-11,1.7406476180335432e-13,3.4552233681657331e-14,1.0769393615939771e-13,8.7025402363109081e-14
0.6075,6.3976692197571262e-12,2.365986102112624e-12,1.0648122543444313e-11,1.3906326585829899e-13,5.5156474820505896e-14,1.4173873811334607e-14,-8.4913712415725975e-14
0.61,6.2646502750478049e-12,2.3341062676837017e-12,1.0098607990560991e-11,1.1585589608044375e-13,2.3711754813474379e-14,2.0907336838328922e-13,3.1061764939637828e-14
0.6125,6.2553662026476485e-12,2.3816891248766786e-12,9.6609876326354193e-12,8.6113385368371299e-14,-1.0083630626638356e-13,-9.913932189559223e-14,-1.0878191473910958e-13
0.615,6.1203673615246093e-12,2.3166376231107614e-12,9.1865401022827978e-12,1.6610140896569547e-13,-2.2829984543959651e-14,2.0739784505020367e-15,-2.3643128859994067e-14
0.6175,6.1076936456999576e-12,2.1330286121993928e-12,8.7166694437564811e-12,1.6375001399126383e-13,-8.9282234652769324e-14,2.6096863440853024e-14,-7.760987851786437e-14
0.62,6.2627579132075131e-12,2.3550898270414588e-12,8.3905049669438985e-12,3.4512979416793871e-13,-6.8698979584725502e-15,-8.6335693671529938e-14,-1.2764964893899227e-13
0.6225,5.8988766872930095e-12,2.258715391343662e-12,7.9996051243726034e-12,2.4063067796861348e-13,8.22467298609165e-14,-2.3980672254189602e-14,-5.4623066585848033e-14
0.625,5.8279852269640597e-12,2.2938016719067548e-12,7.453687910083815e-12,2.6039702369719329e-13,2.6723031237435093e-13,-1.4122669396361395e-13,-1.3536567594339195e-14
0.6275,5.9038692540669776e-12,2.2654005227175606e-12,7.2370188538729892e-12,1.6186725551407886e-13,1.1796289085562555e-13,-3.2401432524274579e-14,1.0626985718200933e-14
0.63,5.8584561663777628e-12,2.2734832603916652e-12,6.8023669119356973e-12,2.3859954873959698e-13,9.4457731727724665e-15,1.7764698256733062e-13,-2.4736022904814336e-14
0.6325,5.7087900377994527e-12,2.3817216604999946e-12,6.471558609349647e-12,4.1710667925262012e-13,1.9692776002762703e-14,2.563164658039196e-14,2.2273146185613112e-14
0.635,5.5427585239645892e-12,2.2901384555608793e-12,6.3219033462992714e-12,4.5823915185314709e-13,6.2311883643934015e-14,3.5309266202383656e-14,-1.5446118437305035e-14
0.6375,5.7011382250166097e-12,2.3371722402800901e-12,5.8104323405185808e-12,3.4105499318229758e-13,1.4671838785790276e-14,1.2542615785514509e-13,1.3116006141833024e-14
0.64,5.4766457399395903e-12,2.4284620741020178e-12,5.5104694251023435e-12,3.1318200204350571e-13,-8.430276802506139e-14,6.2434203267427734e-14,-8.609148126997402e-14
0.6425,5.3325382830746892e-12,2.4814432026806426e-12,5.4578291810585959e-12,4.4974042713409943e-13,2.6657684049338703e-14,1.4585377198290816e-14,2.0493488044647021e-15
0.645,5.5433582785948625e-12,2.2532880471081153e-12,5.0538356801284323e-12,5.9604038029857061e-13,9.7813420294624987e-14,4.920635447884546e-14,4.5921797905114825e-14
0.6475,5.4853141327763061e-12,2.4311697834070335e-12,4.8344510688280412e-12,6.0532998356549684e-13,8.0243942176527233e-14,-9.4085734066782873e-14,-6.7143851267402844e-14
0.65,5.3994855141523784e-12,2.4900436641022519e-12,4.4433620156496749e-12,7.2908072695746867e-13,-1.2362852770385612e-13,-7.4534436065120501e-14,1.4524624788519631e-13
0.6525,5.5728030786052489e-12,2.3308141265104538e-12,4.4119582216731671e-12,6.6034747737256974e-13,-9.8795240921987599e-14,1.5927684070893025e-14,-7.2663713830677636e-14
0.655,5.1561202299114093e-12,2.410765130347937e-12,4.2410231871292141e-12,8.0368424707397308e-13,8.496480489451247e-14,-3.2333969448635879e-14,1.2186828315541691e-13
0.6575,5.3989267956024894e-12,2.2040922916426694e-12,3.9642088522208683e-12,9.4284324342481937e-13,8.4376128108911253e-14,9.6880582871339149e-14,4.8045626998661353e-14
0.66,5.2163028394719205e-12,2.2884887368918766e-12,3.7272594640824835e-12,9.9795268290461804e-13,-4.159117776420305e-14,3.2041395267528598e-14,-4.3188536140295531e-14
