Physical Time (s),ek_vol Monitor (N): cv1,ek_vol Monitor (N): cv2,ek_vol Monitor (N): cv3,ek_vol Monitor (N): cv4,ek_vol Monitor (N): cv5,ek_vol Monitor (N): cv6,ek_vol Monitor (N): cv7
0.385,9.4342543119528439e-06,1.4636887457915408e-05,1.494345438682379e-05,1.4952581892838759e-05,1.4953708205994915e-05,1.4954017366613521e-05,1.4954060875787399e-05
0.3875,9.4413944903649552e-06,1.4698489198287895e-05,1.5008032279066189e-05,1.5017099019248002e-05,1.5018175227335277e-05,1.5018460025612974e-05,1.5018497642904248e-05
0.39,9.4481439599519813e-06,1.4759817929902579e-05,1.5072544515509126e-05,1.5081587336193817e-05,1.508262735049464e-05,1.5082896204585472e-05,1.5082929711878465e-05
0.3925,9.4544521263349279e-06,1.4820855165525206e-05,1.5137006120089854e-05,1.5146067760133794e-05,1.5147085796868055e-05,1.5147346250484741e-05,1.5147377486961602e-05
0.395,9.4602830993104186e-06,1.4881586462231126e-05,1.5201427942365608e-05,1.5210555632147668e-05,1.5211565884512872e-05,1.5211824762032571e-05,1.5211855476116199e-05
0.3975,9.4656159597446949e-06,1.4942001062358735e-05,1.5265814870469028e-05,1.52750588114602e-05,1.5276075206208842e-05,1.527633874221496e-05,1.5276370463984987e-05
0.4,9.4704432759007801e-06,1.500209088530924e-05,1.5330164251477027e-05,1.5339576055546295e-05,1.5340612057167229e-05,1.5340885951419969e-05,1.5340919905013609e-05
0.4025,9.4747713394480472e-06,1.5061850865019623e-05,1.5394466428255216e-05,1.5404097588592077e-05,1.5405166011811109e-05,1.5405455398217406e-05,1.540549246058365e-05
0.405,9.4786230646061003e-06,1.5121324823156228e-05,1.5458761511698646e-05,1.5468663258169241e-05,1.5469776244071924e-05,1.5470085666519908e-05,1.5470126370650644e-05
0.4075,9.4820261110819347e-06,1.5180526168013053e-05,1.5523044629815787e-05,1.55332660212523e-05,1.5534434806926443e-05,1.5534768056418373e-05,1.5534812606263675e-05
0.41,9.4850270401668363e-06,1.523945748838024e-05,1.5587290046501646e-05,1.559787584683709e-05,1.5599110364668384e-05,1.5599470332164868e-05,1.5599518634292977e-05
0.4125,9.487676913523348e-06,1.5298120126138893e-05,1.5651466141068751e-05,1.5662455517056814e-05,1.5663763969271741e-05,1.5664152613485503e-05,1.5664204316971261e-05
0.415,9.4900555443578321e-06,1.5356505068004292e-05,1.5715514484896452e-05,1.5726938459171655e-05,1.5728326771013534e-05,1.5728745085592192e-05,1.5728799643290435e-05
0.4175,9.4922315779609394e-06,1.5414605561547794e-05,1.5779382780856365e-05,1.5791264557883882e-05,1.5792736167330112e-05,1.5793184368783193e-05,1.5793241129185639e-05
0.42,9.4942829566894657e-06,1.5472432303274348e-05,1.5843037912271915e-05,1.5855393081872011e-05,1.5856948954771217e-05,1.5857426664426345e-05,1.5857485025161087e-05
0.4225,9.4962995244917759e-06,1.5529988504414198e-05,1.5906437650123173e-05,1.5919273241934444e-05,1.5920912171213614e-05,1.5921418575102732e-05,1.5921478219564353e-05
0.425,9.4983589337918796e-06,1.5587277859407661e-05,1.596955086824723e-05,1.5982867248473509e-05,1.5984586204543096e-05,1.5985120375913874e-05,1.5985181571365521e-05
0.4275,9.500522066729891e-06,1.564432675209559e-05,1.6032377663357745e-05,1.604617016346484e-05,1.6047964660595477e-05,1.6048525840097552e-05,1.6048589764236795e-05
0.43,9.5028404913641542e-06,1.5701111195913071e-05,1.6094863540406281e-05,1.6109121802841414e-05,1.6110986489614727e-05,1.6111574170997655e-05,1.6111643137478412e-05
0.4325,9.5053490546444495e-06,1.575767065146657e-05,1.6157045124174892e-05,1.617175773453519e-05,1.6173686726021428e-05,1.6174300954844401e-05,1.6174378599177875e-05
0.435,9.5081046697142829e-06,1.5814115075734899e-05,1.6219031486331275e-05,1.6234187167883389e-05,1.6236174303307283e-05,1.6236815813770466e-05,1.6236907210405965e-05
0.4375,9.5111397394505179e-06,1.5870476754194532e-05,1.6280843206149496e-05,1.6296428668948429e-05,1.6298468102182059e-05,1.6299138105521865e-05,1.6299249526424281e-05
0.44,9.5144617984275084e-06,1.5926773392333265e-05,1.6342504246738549e-05,1.6358508069655132e-05,1.636059448861593e-05,1.6361294680374982e-05,1.6361433257558077e-05
0.4425,9.5180421375570758e-06,1.5982987649364074e-05,1.6404008162276513e-05,1.6420422380293995e-05,1.6422551172122926e-05,1.6423283542289733e-05,1.6423456656130162e-05
0.445,9.52183227469166e-06,1.603908698486483e-05,1.6465340424914667e-05,1.648216247485005e-05,1.6484329996304737e-05,1.6485096573242417e-05,1.6485311063316285e-05
0.4475,9.525768153022279e-06,1.6095025452352568e-05,1.6526479752979985e-05,1.6543713812853993e-05,1.6545917690540551e-05,1.6546720249073796e-05,1.654698153159262e-05
0.45,9.5297763585061435e-06,1.6150760038044992e-05,1.6587414598863927e-05,1.6605073313947697e-05,1.6607312649678261e-05,1.6608152567333547e-05,1.6608463882652628e-05
0.4525,9.5337884699000103e-06,1.6206266733983635e-05,1.6648155514535403e-05,1.6666260782081431e-05,1.6668536348730268e-05,1.6669414522295086e-05,1.6669776285337677e-05
0.455,9.537751651066667e-06,1.6261546121641127e-05,1.6708738347951243e-05,1.6727321292511494e-05,1.6729635680601309e-05,1.6730552490658828e-05,1.6730961780567559e-05
0.4575,9.5416266816865371e-06,1.6316611487747039e-05,1.6769210293133467e-05,1.6788310609969944e-05,1.6790668247049499e-05,1.6791623568213614e-05,1.6792073860139119e-05
0.46,9.5453608695527097e-06,1.6371418638759671e-05,1.6829547569224871e-05,1.6849207714872284e-05,1.6851614447608379e-05,1.6852607745854897e-05,1.6853089505216023e-05
0.4625,9.548899166688359e-06,1.6425884509010922e-05,1.6889681820631435e-05,1.6909947980752918e-05,1.6912410567557626e-05,1.691344122289619e-05,1.6913942915136791e-05
0.465,9.5522105503950775e-06,1.6480007433719921e-05,1.6949637684162382e-05,1.6970564533001599e-05,1.6973090539537173e-05,1.6974157876950693e-05,1.697466663906345e-05
0.4675,9.5552911387248049e-06,1.6533807988841624e-05,1.7009451671221067e-05,1.7031098701723966e-05,1.7033696459085957e-05,1.7034799537201667e-05,1.703530206593677e-05
0.47,9.5581597814349827e-06,1.6587319532552113e-05,1.7069165029403339e-05,1.7091594345421809e-05,1.7094272753165352e-05,1.7095410310055238e-05,1.7095894008281757e-05
0.4725,9.560835489486907e-06,1.6640563135382486e-05,1.7128798724424019e-05,1.7152073312077652e-05,1.7154841387446002e-05,1.7156011901521218e-05,1.7156466020063193e-05
0.475,9.5633308518896537e-06,1.6693542283373412e-05,1.7188349030005692e-05,1.7212531085184562e-05,1.7215397423263498e-05,1.721659920610558e-05,1.7217015762775923e-05
0.4775,9.5656675405662747e-06,1.6746287236912856e-05,1.7247839160024549e-05,1.7272991451562596e-05,1.7275963809224169e-05,1.7277195060807375e-05,1.7277569230747537e-05
0.48,9.5678588539095931e-06,1.6798819001355552e-05,1.7307278505839419e-05,1.7333462270466221e-05,1.7336547242604328e-05,1.733780599644533e-05,1.7338136276926513e-05
0.4825,9.5699258506559101e-06,1.6851133249821643e-05,1.7366637152317437e-05,1.7393903314072595e-05,1.7397105707227886e-05,1.7398389907280133e-05,1.7398678181738234e-05
0.485,9.5718814515574251e-06,1.6903201243259081e-05,1.7425861078520668e-05,1.7454250321293779e-05,1.7457572543262243e-05,1.7458880250504138e-05,1.7459131129600949e-05
0.4875,9.5737269090780164e-06,1.6954977313916268e-05,1.7484879713417384e-05,1.7514422836933157e-05,1.7517864588365608e-05,1.7519194122209057e-05,1.751941393034788e-05
0.49,9.575465585673592e-06,1.7006427567611331e-05,1.7543638555752262e-05,1.7574359138583857e-05,1.7577917517944797e-05,1.7579267561071933e-05,1.7579463255276484e-05
0.4925,9.5771157735724576e-06,1.705754495829696e-05,1.7602112818062338e-05,1.7634027899541084e-05,1.7637697722359625e-05,1.7639067443779777e-05,1.7639245784511533e-05
0.495,9.5787069905533866e-06,1.7108340796942268e-05,1.7660298549821611e-05,1.7693418764520651e-05,1.7697192985886583e-05,1.7698582228075182e-05,1.7698749296022228e-05
0.4975,9.5802650922443728e-06,1.7158821324292916e-05,1.7718188681682365e-05,1.7752517558393212e-05,1.775638777038896e-05,1.7757797208748363e-05,1.7757958271557838e-05
0.5,9.5817995099912506e-06,1.7208983516209211e-05,1.7775774069870375e-05,1.7811311670245228e-05,1.7815268618883062e-05,1.7816699864840228e-05,1.7816859705328777e-05
0.5025,9.5833123351240723e-06,1.7258816221972646e-05,1.783304023148539e-05,1.7869782509802036e-05,1.7873816720984631e-05,1.78752722670182e-05,1.7875435713592418e-05
0.505,9.5847948443753326e-06,1.7308312101760208e-05,1.7889985595846128e-05,1.7927928724091741e-05,1.7932031096933758e-05,1.7933514289194214e-05,1.793368695437053e-05
0.5075,9.5862374762629527e-06,1.7357471349581616e-05,1.7946619761315653e-05,1.798576062327305e-05,1.7989922997972313e-05,1.799143788160892e-05,1.7991626770088291e-05
0.51,9.5876271815467637e-06,1.7406298438631218e-05,1.8002960626771507e-05,1.8043297677587481e-05,1.8047513270307402e-05,1.8049064336177054e-05,1.8049278171883805e-05
0.5125,9.5889460889611631e-06,1.7454797250710856e-05,1.8059028994883396e-05,1.8100563327023137e-05,1.8104826967735672e-05,1.8106418807200063e-05,1.810666797134001e-05
0.515,9.5901721473361585e-06,1.7502976907045722e-05,1.8114856115128265e-05,1.8157593939511477e-05,1.8161902180858036e-05,1.8163539156182643e-05,1.816383531448955e-05
0.5175,9.5912869726923712e-06,1.7550848952119391e-05,1.8170475110518589e-05,1.821442632442995e-05,1.8218777436736811e-05,1.8220463200841227e-05,1.8220818442934107e-05
0.52,9.5922746805246591e-06,1.7598421273066293e-05,1.8225913662018068e-05,1.8271089988005293e-05,1.8275483698112847e-05,1.8277220707454125e-05,1.8277646336928326e-05
0.5225,9.5931184963854227e-06,1.7645697774354232e-05,1.8281195094620218e-05,1.832761066011955e-05,1.8332047784521345e-05,1.8333836906236741e-05,1.8334342284410472e-05
0.525,9.593803011256803e-06,1.7692681444182264e-05,1.8336339624539133e-05,1.8384010525474557e-05,1.8388492675107482e-05,1.8390332928335496e-05,1.8390924449470836e-05
0.5275,9.5943189526643253e-06,1.7739379508560971e-05,1.8391368217905975e-05,1.8440311334488226e-05,1.8444840697917926e-05,1.8446729165400127e-05,1.8447409502949438e-05
0.53,9.5946643088559475e-06,1.7785804436582454e-05,1.8446302191875513e-05,1.8496533717038322e-05,1.8501112842543406e-05,1.8503044759857911e-05,1.8503812463052804e-05
0.5325,9.5948466180776741e-06,1.7831966992016441e-05,1.8501152245053625e-05,1.8552684544125833e-05,1.8557316079630706e-05,1.8559285175003298e-05,1.8560134716531548e-05
0.535,9.5948789550434598e-06,1.7877873338693872e-05,1.8555919441884852e-05,1.8608760576429899e-05,1.8613447024522619e-05,1.8615446096989522e-05,1.8616368473458715e-05
0.5375,9.5947737035403393e-06,1.7923484286221257e-05,1.8610543163230444e-05,1.8664691024023084e-05,1.8669434506565405e-05,1.8671456329146234e-05,1.8672440194562445e-05
0.54,9.5945574977349678e-06,1.7968814622083251e-05,1.8665038989576624e-05,1.8720493578543549e-05,1.8725295673269405e-05,1.8727333193333396e-05,1.8728365917450614e-05
0.5425,9.5942472466616785e-06,1.8013880180283352e-05,1.8719415135404847e-05,1.8776174926296177e-05,1.8781036950921722e-05,1.878308348409523e-05,1.8784151758252461e-05
0.545,9.5938702317301584e-06,1.8058703594179015e-05,1.8773685711038059e-05,1.8831745360921902e-05,1.8836668358083397e-05,1.8838717887936131e-05,1.8839808482567051e-05
0.5475,9.5934663242362713e-06,1.8103343315231027e-05,1.8827911267275229e-05,1.8887265509805464e-05,1.8892250099037679e-05,1.8894297331431478e-05,1.8895397447384748e-05
0.55,9.5930804788575237e-06,1.8147832733871595e-05,1.8882107212749281e-05,1.8942745292073122e-05,1.8947791556033295e-05,1.8949832227164184e-05,1.8950929954745957e-05
0.5525,9.5927442398003357e-06,1.8192178634110228e-05,1.8936262689457483e-05,1.8998166423169621e-05,1.9003273593720105e-05,1.9005304771893925e-05,1.9006389752835113e-05
0.555,9.5924821406008869e-06,1.8236365191628321e-05,1.8990345361355924e-05,1.9053491206840176e-05,1.9058657467815646e-05,1.9060677491398591e-05,1.9061741346461612e-05
0.5575,9.5923053847553955e-06,1.8280366318133478e-05,1.9044316745743992e-05,1.9108678531547674e-05,1.9113901113908079e-05,1.9115909243047016e-05,1.9116945598482821e-05
0.56,9.5922213862747696e-06,1.8324161734331049e-05,1.9098147934888835e-05,1.916369798083786e-05,1.9168973387371984e-05,1.9170969336015079e-05,1.9171973638252168e-05
0.5625,9.5922439459752186e-06,1.836774743137764e-05,1.9151828752641942e-05,1.921853808350129e-05,1.9223862259499511e-05,1.9225845748085582e-05,1.9226814968839922e-05
0.565,9.59239190256953e-06,1.8411133444119897e-05,1.9205364456205297e-05,1.927320287639e-05,1.9278571298636468e-05,1.9280541694355633e-05,1.9281473983497129e-05
0.5675,9.5926821801010153e-06,1.8454335089342839e-05,1.9258766953643278e-05,1.9327703355284303e-05,1.9333111061998593e-05,1.9335067122279079e-05,1.9335961448474522e-05
0.57,9.5931238211486784e-06,1.8497365678917776e-05,1.9312048008147673e-05,1.9382050722110816e-05,1.938749233266385e-05,1.9389432045765229e-05,1.939028786243774e-05
0.5725,9.5937162624855863e-06,1.8540233255647109e-05,1.9365216941083944e-05,1.9436254019370058e-05,1.9441723797565075e-05,1.9443644307102828e-05,1.9444461269228911e-05
0.575,9.5944499532413767e-06,1.8582939860770153e-05,1.9418280721754947e-05,1.9490320205967289e-05,1.9495812207070275e-05,1.9497709820748305e-05,1.9498487576101616e-05
0.5775,9.5953078792187206e-06,1.8625482245151275e-05,1.9471244620795405e-05,1.9544254990357918e-05,1.9549763304303067e-05,1.9551633602104122e-05,1.9552371669592061e-05
0.58,9.596268063021661e-06,1.8667853410911088e-05,1.9524112958310709e-05,1.9598063964715507e-05,1.9603583034431476e-05,1.9605421090328221e-05,1.9606118827395106e-05
0.5825,9.5973058502310869e-06,1.8710044482656123e-05,1.9576889945936135e-05,1.9651753739621348e-05,1.9657278731745931e-05,1.9659079447218463e-05,1.9659736098055596e-05
0.585,9.5983960418789405e-06,1.8752046257606292e-05,1.962958036030407e-05,1.9705332753471609e-05,1.9710859951358661e-05,1.971261847460895e-05,1.971323328343633e-05
0.5875,9.5995136286820928e-06,1.8793849349732e-05,1.9682189482345029e-05,1.9758811097975357e-05,1.9764338275918899e-05,1.9766050459603344e-05,1.9766622828007495e-05
0.59,9.6006346282741395e-06,1.8835444447485873e-05,1.9734723671555075e-05,1.9812200876508393e-05,1.9817727600984695e-05,1.9819390437119377e-05,1.9819920097420364e-05
0.5925,9.6017363125621744e-06,1.8876821559939877e-05,1.9787189989823748e-05,1.9865515593766927e-05,1.9871043439460515e-05,1.9872655412340698e-05,1.9873142586529648e-05
0.595,9.6027972592376056e-06,1.8917969949265175e-05,1.9839596165303573e-05,1.991876991704133e-05,1.9924302591981119e-05,1.9925863916472238e-05,1.9926309437495523e-05
0.5975,9.6037974470933134e-06,1.8958878242872202e-05,1.9891949989758899e-05,1.9971978880316234e-05,1.9977522261306706e-05,1.9979035000661376e-05,1.9979440382080432e-05
0.6,9.6047179850943333e-06,1.8999534059526216e-05,1.9944257692481629e-05,2.0025156028335016e-05,2.0030718110497959e-05,2.0032186181523327e-05,2.0032553629557306e-05
0.6025,9.6055403482276511e-06,1.9039923501419114e-05,1.9996521806966861e-05,2.007831094842741e-05,2.0083901716881499e-05,2.0085330790279803e-05,2.0085663156030003e-05
0.605,9.6062471855843189e-06,1.9080031194102189e-05,2.004874027147947e-05,2.0131448125017116e-05,2.0137079368690982e-05,2.0138476683053506e-05,2.013877735786495e-05
0.6075,9.6068222613652747e-06,1.9119840154546595e-05,2.0100905691921594e-05,2.0184565822300857e-05,2.0190250881284787e-05,2.0191625003612338e-05,2.019189777896229e-05
0.61,9.6072516299465967e-06,1.9159332565477358e-05,2.0153005990795298e-05,2.0237656408980254e-05,2.0243409869681258e-05,2.0244770431427762e-05,2.0245019345638386e-05
0.6125,9.6075248757229304e-06,1.9198491386159777e-05,2.0205025877243908e-05,2.0290707544323942e-05,2.0296544882121827e-05,2.0297902317287435e-05,2.029813151623706e-05
0.615,9.6076364442332845e-06,1.923730215489444e-05,2.0256948635179786e-05,2.0343703765655054e-05,2.034964093546617e-05,2.0351006232093477e-05,2.035121986401538e-05
0.6175,9.6075866206741369e-06,1.9275754482949428e-05,2.0308757611277532e-05,2.0396627955478085e-05,2.04026809518537e-05,2.0404065415132885e-05,2.0404267568972061e-05
0.62,9.6073818771231932e-06,1.931384287689528e-05,2.0360437180413471e-05,2.0449462338229672e-05,2.045564673769722e-05,2.0457061754037957e-05,2.0457256439593319e-05
0.6225,9.6070347810350243e-06,1.9351567003776333e-05,2.0411973498936436e-05,2.0502189390527086e-05,2.0508519902299252e-05,2.0509976691544959e-05,2.0510167850057267e-05
0.625,9.6065634286547763e-06,1.9388931503062925e-05,2.0463354811218679e-05,2.0554792352677844e-05,2.0561282387884908e-05,2.0562791731922428e-05,2.0562983259509102e-05
0.6275,9.6059904233096063e-06,1.942594546067465e-05,2.051457156465638e-05,2.0607255574391167e-05,2.0613916852062093e-05,2.0615488794951802e-05,2.0615684560093228e-05
0.63,9.6053418223414115e-06,1.9462621553617647e-05,2.0565616438292715e-05,2.0659564812807882e-05,2.0666407026587001e-05,2.066805054965355e-05,2.0668254389239829e-05
0.6325,9.6046457682953252e-06,1.9498975120220229e-05,2.0616484469612357e-05,2.071170769651051e-05,2.0718738252650297e-05,2.0720460943137661e-05,2.072067662992129e-05
0.635,9.6039310649092015e-06,1.9535023368724533e-05,2.0667172863585188e-05,2.0763673831246647e-05,2.0770897666363564e-05,2.0772705396687744e-05,2.0772936575332348e-05
0.6375,9.603226057109605e-06,1.9570784687754136e-05,2.0717681259280557e-05,2.08154554487873e-05,2.0822874953982996e-05,2.0824771603241041e-05,2.0825021704732908e-05
0.64,9.6025574881568893e-06,1.9606277780781025e-05,2.0768011483753105e-05,2.0867047419852975e-05,2.0874662471327836e-05,2.0876649710543129e-05,2.0876921853374552e-05
0.6425,9.6019493448023178e-06,1.964152094262939e-05,2.0818167458640467e-05,2.0918447462004226e-05,2.0926255568478085e-05,2.0928332741469767e-05,2.0928629634355491e-05
0.645,9.6014217568885162e-06,1.967653104273956e-05,2.0868154689461867e-05,2.0969655878699112e-05,2.0977652444888063e-05,2.0979816561950045e-05,2.0980140419615584e-05
0.6475,9.6009898750576066e-06,1.9711322396254456e-05,2.0917979393238913e-05,2.1020674919806741e-05,2.1028853623336377e-05,2.103109948776748e-05,2.1031451968621135e-05
0.65,9.6006631864219176e-06,1.9745905551122045e-05,2.096764779265859e-05,2.1071508337121818e-05,2.1079861622672701e-05,2.1082182103068294e-05,2.10825642771909e-05
0.6525,9.6004448035191105e-06,1.978028618464812e-05,2.1017165245087544e-05,2.1122160734554754e-05,2.1130680408660498e-05,2.1133066853665323e-05,2.1133479203877371e-05
0.655,9.6003310437463159e-06,1.9814464562571175e-05,2.1066535761905612e-05,2.1172637217191695e-05,2.1181315115428328e-05,2.1183757882358237e-05,2.1184200337074847e-05
0.6575,9.6003121988247888e-06,1.9848435804292746e-05,2.1115762208822856e-05,2.1222943523406934e-05,2.1231772193416381e-05,2.1234261236968628e-05,2.1234733224264907e-05
0.66,9.6003740332922346e-06,1.9882191102272831e-05,2.1164847242165747e-05,2.1273086751658636e-05,2.1282060085596076e-05,2.1284585537303619e-05,2.1285086045390726e-05
0.6625,9.6004989448176665e-06,1.9915719368514672e-05,2.1213794721568557e-05,2.1323076401427599e-05,2.1332190168596573e-05,2.1334742845785555e-05,2.1335270473493362e-05
0.665,9.6006674133180199e-06,1.9949009360568461e-05,2.126261053359389e-05,2.1372924722689848e-05,2.138217695436688e-05,2.1384748770429249e-05,2.138530175696918e-05
0.6675,9.6008589849880378e-06,1.9982050858950761e-05,2.131130248724154e-05,2.1422646177614206e-05,2.1432037393603063e-05,2.1434621657204252e-05,2.1435197891395786e-05
0.67,9.6010534575794429e-06,2.0014834550371336e-05,2.1359879186181844e-05,2.1472255942254444e-05,2.1481789233019714e-05,2.1484380830014079e-05,2.148497784594435e-05
