Physical Time (s),aphi_vol Monitor (kg-m/s^3): cv1,aphi_vol Monitor (kg-m/s^3): cv2,aphi_vol Monitor (kg-m/s^3): cv3,aphi_vol Monitor (kg-m/s^3): cv4,aphi_vol Monitor (kg-m/s^3): cv5,aphi_vol Monitor (kg-m/s^3): cv6,aphi_vol Monitor (kg-m/s^3): cv7
0.37,3.5392217622738016e-05,4.4893085965107989e-05,4.5431811793794397e-05,4.5439041728868133e-05,4.5439889937274511e-05,4.543999198615401e-05,4.5440018741276765e-05
0.3725,3.5337460608732434e-05,4.4892261086672874e-05,4.5434767907984514e-05,4.5442066768718866e-05,4.54429303072792e-05,4.54430301884159e-05,4.5443053728423537e-05
0.375,3.528494663183696e-05,4.4893106987772596e-05,4.5439419473648846e-05,4.5446788611452811e-05,4.5447666165094591e-05,4.5447763389666178e-05,4.5447783994423222e-05
0.3775,3.5232609518199195e-05,4.4893902465909964e-05,4.5444123328056352e-05,4.5451570329098133e-05,4.5452461438025815e-05,4.5452555555861837e-05,4.5452573538620891e-05
0.38,3.5180802530721991e-05,4.4894865953350151e-05,4.5449097182940248e-05,4.5456633077497787e-05,4.5457537223778167e-05,4.5457627963099674e-05,4.5457643696561502e-05
0.3825,3.5129626178495688e-05,4.4896131821145537e-05,4.5454490586021807e-05,4.5462131452742842e-05,4.5463048375104569e-05,4.5463135623409165e-05,4.5463149491622553e-05
0.385,3.5079296472429811e-05,4.4897928667855751e-05,4.5460552512448575e-05,4.5468318052103974e-05,4.5469247867901085e-05,4.5469331685645625e-05,4.5469344064638957e-05
0.3875,3.5029999124522624e-05,4.4900456658070103e-05,4.54675010421809e-05,4.547541414553012e-05,4.5476357333002512e-05,4.5476437966073133e-05,4.5476449214416441e-05
0.39,3.4981807811016154e-05,4.4903799176563448e-05,4.5475434513725057e-05,4.5483523266753147e-05,4.5484480633903032e-05,4.5484558509380624e-05,4.548456896527439e-05
0.3925,3.4934724286257626e-05,4.4907972166719592e-05,4.5484378166732833e-05,4.5492675912526609e-05,4.5493648588492504e-05,4.5493724295518466e-05,4.5493734278035855e-05
0.395,3.4888713577285438e-05,4.4912945083905422e-05,4.5494307457313415e-05,4.5502852207703378e-05,4.5503841632736033e-05,4.5503915893231003e-05,4.5503925704162638e-05
0.3975,3.4843704519900242e-05,4.4918651641703555e-05,4.5505158275148717e-05,4.5513992443169498e-05,4.5515000328774978e-05,4.5515073964662364e-05,4.5515083887595784e-05
0.4,3.4799581950214597e-05,4.4924986539773273e-05,4.5516822408061183e-05,4.5525992176728128e-05,4.5527020438168457e-05,4.5527094337895758e-05,4.5527104633420661e-05
0.4025,3.4756189830616806e-05,4.493179843226853e-05,4.5529146576690615e-05,4.5538700934730813e-05,4.5539751605417233e-05,4.553982669230827e-05,4.5539837590206813e-05
0.405,3.4712776022870593e-05,4.4938392990535109e-05,4.5541444451338698e-05,4.5551438093049134e-05,4.5552513280270297e-05,4.5552590504405417e-05,4.5552602198207262e-05
0.4075,3.4669397397385903e-05,4.4944747936077461e-05,4.5553667150496146e-05,4.5564154611466146e-05,4.5565256379029675e-05,4.5565336673744989e-05,4.5565349306888002e-05
0.41,3.4626017626641524e-05,4.495083586859356e-05,4.5565777735614322e-05,4.5576813825067793e-05,4.5577944116939576e-05,4.5578028348929388e-05,4.5578042010069011e-05
0.4125,3.4582625273314654e-05,4.4956623564831648e-05,4.5577732936737534e-05,4.5589371808698799e-05,4.5590532253246904e-05,4.5590621167872377e-05,4.5590635889481325e-05
0.415,3.4539096532060905e-05,4.4961962804528207e-05,4.5589371543059028e-05,4.5601666742106925e-05,4.5602858553282485e-05,4.5602952733956867e-05,4.5602968493348271e-05
0.4175,3.4495373368742351e-05,4.4966794683484913e-05,4.5600626245632334e-05,4.5613631498952853e-05,4.5614855340331041e-05,4.5614955137509958e-05,4.5614971864801452e-05
0.42,3.445122979574687e-05,4.4970878206314112e-05,4.5611246811734483e-05,4.5625016297126352e-05,4.5626272321999227e-05,4.5626377838331213e-05,4.5626395417086857e-05
0.4225,3.4407055706548869e-05,4.4974599473640799e-05,4.5621606981165575e-05,4.5636191647184872e-05,4.5637479695578063e-05,4.5637590776888683e-05,4.5637609050732811e-05
0.425,3.4363339989763403e-05,4.497838988863167e-05,4.5632136731080742e-05,4.5647586562435882e-05,4.5648906065472644e-05,4.5649022351005361e-05,4.5649041141662298e-05
0.4275,3.4319403634518463e-05,4.4981612604370628e-05,4.5642197983444303e-05,4.5658569388379147e-05,4.5659919207270451e-05,4.5660040164424148e-05,4.5660059300699049e-05
0.43,3.4276506631543462e-05,4.4985407803515624e-05,4.5652898509198463e-05,4.5670238348037631e-05,4.5671617202454411e-05,4.5671742172010389e-05,4.5671761513528095e-05
0.4325,3.4233475382355031e-05,4.4988777027068946e-05,4.5663282278240245e-05,4.5681657485967646e-05,4.5683063561825158e-05,4.5683191833320845e-05,4.5683211298117156e-05
0.435,3.4189633234032546e-05,4.4991026978417123e-05,4.5672653355314586e-05,4.5692143494847531e-05,4.5693574691817969e-05,4.5693705517299927e-05,4.5693725074886252e-05
0.4375,3.4146339833798656e-05,4.4993414279514442e-05,4.5682233788408379e-05,4.5702896728116143e-05,4.5704351120098533e-05,4.5704483775424283e-05,4.5704503454050403e-05
0.44,3.4103100952475073e-05,4.499553454707506e-05,4.5691653294012359e-05,4.5713554843692266e-05,4.5715030458059867e-05,4.571516431868914e-05,4.5715184178850839e-05
0.4425,3.4060094090301193e-05,4.4997524100047801e-05,4.5701044394969968e-05,4.5724249642072576e-05,4.5725744553073628e-05,4.5725879125830266e-05,4.5725899250489726e-05
0.445,3.4017621765433407e-05,4.4999666554945645e-05,4.5710691416619814e-05,4.5735262238889148e-05,4.5736774707407651e-05,4.5736909651977662e-05,4.5736930147470179e-05
0.4475,3.3975222891575869e-05,4.5001515824763828e-05,4.5720156317639926e-05,4.5746159134936814e-05,4.5747687771330753e-05,4.5747822894272825e-05,4.5747843853248021e-05
0.45,3.3932990955017093e-05,4.5003162504353482e-05,4.5729536810451358e-05,4.5757036816366141e-05,4.5758580617237514e-05,4.5758715881179367e-05,4.5758737393727234e-05
0.4525,3.389063106794458e-05,4.5004315257239312e-05,4.5738549537486237e-05,4.5767614263037046e-05,4.5769172662296456e-05,4.5769308176366542e-05,4.5769330297654944e-05
0.455,3.3847891976926372e-05,4.5004725680291301e-05,4.5746951056164437e-05,4.5777649521953033e-05,4.5779222434581703e-05,4.5779358447514241e-05,4.5779381184094024e-05
0.4575,3.3804681350210481e-05,4.5004307521009015e-05,4.5754658661786458e-05,4.5787058840663523e-05,4.5788646630156256e-05,4.5788783520056496e-05,4.5788806831395256e-05
0.46,3.3761923104530942e-05,4.5003976599075266e-05,4.5762584363193292e-05,4.5796739095766224e-05,4.5798342390447968e-05,4.579848063612025e-05,4.5798504491837016e-05
0.4625,3.3720153607897834e-05,4.50042089724995e-05,4.5771196093635408e-05,4.5807148462687595e-05,4.5808767941693105e-05,4.5808908059348552e-05,4.5808932433153739e-05
0.465,3.3677841614831777e-05,4.5003587190681199e-05,4.5779122468089309e-05,4.5816936490615303e-05,4.5818573033114124e-05,4.5818715632717325e-05,4.5818740431266254e-05
0.4675,3.3635129715481296e-05,4.5002194933632618e-05,4.5786427459386347e-05,4.5826158363377721e-05,4.5827813215025837e-05,4.5827958971864754e-05,4.5827984099463689e-05
0.47,3.3592065560567581e-05,4.500010841878935e-05,4.5793188822583607e-05,4.5834889348178945e-05,4.5836564076112547e-05,4.5836713716676823e-05,4.5836739104011412e-05
0.4725,3.3548738736589897e-05,4.4997416083363527e-05,4.5799500850426487e-05,4.5843214977166136e-05,4.5844911197329284e-05,4.5845065492262159e-05,4.5845091122001741e-05
0.475,3.3505201590079833e-05,4.4994172960743828e-05,4.5805421305136712e-05,4.5851185939098339e-05,4.5852905144391704e-05,4.5853064899346879e-05,4.5853090823044733e-05
0.4775,3.3460907008884768e-05,4.4989855962751557e-05,4.5810445126068976e-05,4.5858299551627535e-05,4.5860042909692887e-05,4.5860208958805091e-05,4.5860235302756729e-05
0.48,3.3415550756207484e-05,4.4984143210314486e-05,4.5814238895339727e-05,4.58642138837678e-05,4.5865982252748365e-05,4.5866155417633357e-05,4.586618235275964e-05
0.4825,3.3370110502429717e-05,4.4978007570769351e-05,4.5817764999094662e-05,4.5869868766613361e-05,4.5871663013068636e-05,4.5871844058605156e-05,4.5871871751137153e-05
0.485,3.3325113849890463e-05,4.4971979590087805e-05,4.5821566902408359e-05,4.5875798331069245e-05,4.5877618958668453e-05,4.5877808547358774e-05,4.5877837137192657e-05
0.4875,3.3280175964771149e-05,4.4965671455600268e-05,4.5825265907609045e-05,4.5881621082510268e-05,4.5883467893566496e-05,4.5883666520489836e-05,4.5883696093618532e-05
0.49,3.3235506386764961e-05,4.495929629731235e-05,4.582908043298081e-05,4.5887548484562635e-05,4.5889420958523777e-05,4.5889628885999809e-05,4.5889659437177072e-05
0.4925,3.3191124039514406e-05,4.495287674751206e-05,4.5833037931023638e-05,4.5893601900471659e-05,4.5895499223647928e-05,4.5895716449362856e-05,4.589574787655707e-05
0.495,3.3147215752190649e-05,4.4946615546935688e-05,4.5837344601076429e-05,4.5899981237322503e-05,4.5901902368295103e-05,4.5902128630869725e-05,4.5902160750074705e-05
0.4975,3.3104047192223328e-05,4.4940784369071044e-05,4.5842279119478723e-05,4.5906959273317604e-05,4.5908902965893349e-05,4.5909137783289962e-05,4.5909170360570706e-05
0.5,3.3062099727436124e-05,4.493586770600468e-05,4.5848330399308362e-05,4.5915018570352921e-05,4.5916983544756454e-05,4.5917226305162511e-05,4.5917259088136668e-05
0.5025,3.3021606918488151e-05,4.4932096379917728e-05,4.5855732110295436e-05,4.5924385926948435e-05,4.5926370763493671e-05,4.5926620748832768e-05,4.5926653529046675e-05
0.505,3.2982276146959517e-05,4.4929201424752125e-05,4.5864232893217799e-05,4.5934810628145349e-05,4.593681381791482e-05,4.5937070327814052e-05,4.5937102981639937e-05
0.5075,3.2944234359899863e-05,4.4927311888958025e-05,4.5873967816724392e-05,4.594642113448198e-05,4.5948441290317257e-05,4.5948703691453545e-05,4.5948736203289806e-05
0.51,3.2907526110264541e-05,4.4926478982146104e-05,4.5884995945187239e-05,4.5959272221448465e-05,4.5961308205196196e-05,4.5961576030033354e-05,4.5961608487924052e-05
0.5125,3.287215374413867e-05,4.492671736842307e-05,4.5897340944804308e-05,4.5973382684672852e-05,4.5975433651908388e-05,4.597570665793187e-05,4.5975739237217175e-05
0.515,3.283782373861589e-05,4.4927744324274848e-05,4.5910729017451406e-05,4.5988484862411465e-05,4.5990550267669489e-05,4.5990828455500787e-05,4.5990861383092714e-05
0.5175,3.2804773873118141e-05,4.4929785774276419e-05,4.5925376110252634e-05,4.6004792446310051e-05,4.6006872162535673e-05,4.6007155740320104e-05,4.6007189257899359e-05
0.52,3.2772670694766764e-05,4.4932516993288941e-05,4.5940966151034146e-05,4.6021993285835579e-05,4.6024087594847688e-05,4.6024376968474507e-05,4.6024411266796943e-05
0.5225,3.2741514540615495e-05,4.4935939028267269e-05,4.5957497790565726e-05,4.6040085405895714e-05,4.6042194871412061e-05,4.6042490581525907e-05,4.6042525779817956e-05
0.525,3.2711075159613063e-05,4.4939821589180774e-05,4.597474231450082e-05,4.6058841226612849e-05,4.6060966596996375e-05,4.6061269237258178e-05,4.6061305352379326e-05
0.5275,3.2681115362875863e-05,4.4943922750893239e-05,4.5992455873705982e-05,4.6078017861229539e-05,4.6080160089143533e-05,4.6080470258454843e-05,4.6080507187730161e-05
0.53,3.2651414085754383e-05,4.4948015990039625e-05,4.6010410930163603e-05,4.6097387720583398e-05,4.6099547928199476e-05,4.6099866213443388e-05,4.6099903736576744e-05
0.5325,3.2621795001874761e-05,4.4951916874133593e-05,4.6028419707584117e-05,4.6116763135342906e-05,4.6118942505243191e-05,4.6119269470945588e-05,4.6119307275580716e-05
0.535,3.2592524113850439e-05,4.4955886848811814e-05,4.6046719389040863e-05,4.613637834530135e-05,4.6138577853419897e-05,4.6138913952864613e-05,4.6138951777932771e-05
0.5375,3.2563910636933664e-05,4.4960226229035962e-05,4.6065563705091686e-05,4.6156482942261455e-05,4.615870337150713e-05,4.6159048914764217e-05,4.6159086563741956e-05
0.54,3.2534992938020743e-05,4.4963990538242517e-05,4.6084093553925465e-05,4.6176234371390256e-05,4.617847615568023e-05,4.6178831524096795e-05,4.6178868687639173e-05
0.5425,3.2505883086997924e-05,4.4967249506035168e-05,4.6102334468054822e-05,4.6195652360776117e-05,4.6197916130128185e-05,4.6198281666467311e-05,4.61983180751636e-05
0.545,3.2476571927909348e-05,4.4970008560908186e-05,4.6120289353910223e-05,4.6214740891393004e-05,4.6217027354190691e-05,4.6217403371346383e-05,4.6217438807479097e-05
0.5475,3.2446584297926009e-05,4.4971810005833437e-05,4.6137547841143024e-05,4.6233096521033783e-05,4.6235406191886374e-05,4.6235793077665687e-05,4.6235827348419477e-05
0.55,3.2416358805977933e-05,4.4973034712920368e-05,4.6154424972140051e-05,4.6251025576822569e-05,4.6253358886322671e-05,4.6253756950254287e-05,4.6253789957632469e-05
0.5525,3.238645752038052e-05,4.4974293553150517e-05,4.6171528869783032e-05,4.6269137337651072e-05,4.627149442581178e-05,4.6271903830257028e-05,4.6271935571146065e-05
0.555,3.2356701453018662e-05,4.4975395526737937e-05,4.618868427906238e-05,4.6287261163450409e-05,4.6289641746669372e-05,4.6290062649133107e-05,4.6290093173900831e-05
0.5575,3.2327262181855339e-05,4.4976500598214002e-05,4.6206044160664889e-05,4.6305552258549951e-05,4.6307955852732877e-05,4.6308388330857492e-05,4.6308417750404477e-05
0.56,3.2298103238757856e-05,4.497757393815579e-05,4.6223573886083824e-05,4.6323978249575133e-05,4.6326404346641493e-05,4.6326848458099328e-05,4.6326876921506279e-05
0.5625,3.2269226547452339e-05,4.4978618016667046e-05,4.6241273681314427e-05,4.6342541145073282e-05,4.6344989296500144e-05,4.6345445099744697e-05,4.6345472780346825e-05
0.565,3.224067424165253e-05,4.4979672155668598e-05,4.6259182600821771e-05,4.6361282015995665e-05,4.6363751802509166e-05,4.6364219367111897e-05,4.63642464485342e-05
0.5675,3.2212494026890681e-05,4.4980784986139736e-05,4.6277346056313594e-05,4.6380248439660432e-05,4.6382739446724166e-05,4.6383218852319574e-05,4.6383245516829577e-05
0.57,3.2184702719016212e-05,4.4981969658315774e-05,4.6295776728753042e-05,4.6399454568256308e-05,4.6401966416427602e-05,4.6402457748285803e-05,4.6402484168138464e-05
0.5725,3.2157268269184296e-05,4.4983191019700335e-05,4.6314434770955244e-05,4.641886199148759e-05,4.6421394369109887e-05,4.6421897720817945e-05,4.6421924052032701e-05
0.575,3.2130114138381654e-05,4.498436890271968e-05,4.6333239216900302e-05,4.6438390657870011e-05,4.6440943344653575e-05,4.6441458826557319e-05,4.6441485203616588e-05
0.5775,3.2103131821573948e-05,4.498538906140909e-05,4.6352073603280425e-05,4.6457925447048041e-05,4.6460498337698315e-05,4.6461026086914632e-05,4.6461052618045278e-05
0.58,3.2076200091712997e-05,4.4986131845232776e-05,4.6370817559296207e-05,4.647734758508226e-05,4.6479940712734326e-05,4.6480480901233131e-05,4.6480507665111672e-05
0.5825,3.2049199568115788e-05,4.4986471553457814e-05,4.6389343518400607e-05,4.6496530692105966e-05,4.6499144276944751e-05,4.6499697116130565e-05,4.6499724161281643e-05
0.585,3.2022023183278627e-05,4.4986297491198633e-05,4.6407539926160738e-05,4.6515365239625054e-05,4.6517999732736044e-05,4.6518565475762689e-05,4.6518592823499577e-05
0.5875,3.1994572421442514e-05,4.4985595384792707e-05,4.6425388254933198e-05,4.6533838219216859e-05,4.6536494349766075e-05,4.6537073288800828e-05,4.6537100939379527e-05
0.59,3.1966798499683575e-05,4.4984252843265756e-05,4.6442775732136018e-05,4.6551837244101795e-05,4.6554516060223656e-05,4.655510852581332e-05,4.6555136466537463e-05
0.5925,3.1938669225810271e-05,4.4982217424055347e-05,4.6459650372407226e-05,4.6569312066170574e-05,4.6572014963711287e-05,4.657262132570884e-05,4.6572649538640248e-05
0.595,3.191016722690974e-05,4.4979464291791053e-05,4.6475988300579454e-05,4.6586241250017587e-05,4.6588969995057748e-05,4.6589590661393023e-05,4.6589619128663055e-05
0.5975,3.1881300467429856e-05,4.4976001522022713e-05,4.6491801585345429e-05,4.6602639176268613e-05,4.6605395923631748e-05,4.6606031334460302e-05,4.6606060040284485e-05
0.6,3.1852109619567281e-05,4.4971871067095312e-05,4.6507134438791778e-05,4.6618552315567881e-05,4.6621339607726638e-05,4.6621990223012602e-05,4.662201915296524e-05
0.6025,3.1822673070562685e-05,4.4967153888271827e-05,4.6522070601451395e-05,4.6634067994143452e-05,4.6636888754737413e-05,4.6637555036474275e-05,4.6637584175573496e-05
0.605,3.1793093214104457e-05,4.4961959531095914e-05,4.6536720468885814e-05,4.6649298975296458e-05,4.665215649398746e-05,4.6652838891134448e-05,4.6652868221956121e-05
0.6075,3.1763488934670448e-05,4.4956414106017253e-05,4.6551211914578593e-05,4.6664374990251191e-05,4.6667272920580686e-05,4.6667971854189571e-05,4.6668001356623243e-05
0.61,3.1733981564019012e-05,4.4950646608113429e-05,4.656567637131706e-05,4.6679429446899257e-05,4.6682371791516978e-05,4.6683087646546203e-05,4.6683117300309277e-05
0.6125,3.170469080457534e-05,4.4944783427488134e-05,4.6580239248036399e-05,4.6694589957542614e-05,4.6697581060674853e-05,4.6698314180491179e-05,4.6698343970754819e-05
0.615,3.1675727204128435e-05,4.4938947379532715e-05,4.6595025383003591e-05,4.6709982211501012e-05,4.6713026744147761e-05,4.67137774261349e-05,4.6713807352049802e-05
0.6175,3.1647189340630187e-05,4.4933241546627655e-05,4.6610136219690708e-05,4.6725708719503817e-05,4.6728811675747289e-05,4.6729580167534714e-05,4.6729610252119013e-05
0.62,3.1619160342322485e-05,4.4927752384350526e-05,4.6625658601601724e-05,4.6741856066423944e-05,4.6745022778336624e-05,4.6745809273788154e-05,4.6745839572983449e-05
0.6225,3.1591706689931335e-05,4.4922558003173318e-05,4.6641669765908204e-05,4.6758501421137381e-05,4.6761737592476173e-05,4.6762542228346794e-05,4.6762572836732629e-05
0.625,3.1564871559095712e-05,4.4917707804007737e-05,4.6658216163537685e-05,4.6775690673576984e-05,4.6779002429680508e-05,4.6779825282995501e-05,4.6779856334104972e-05
0.6275,3.1538678199405769e-05,4.491323031060931e-05,4.6675324758396264e-05,4.6793449270963806e-05,4.679684324467083e-05,4.6797684331405473e-05,4.6797715991375529e-05
0.63,3.1513128731999813e-05,4.4909130227000976e-05,4.6692995024173027e-05,4.6811775541166615e-05,4.6815258957140743e-05,4.6816118231530971e-05,4.6816150686235645e-05
0.6325,3.1488197299969013e-05,4.4905383505346306e-05,4.6711202404192203e-05,4.6830643393447938e-05,4.6834224201745757e-05,4.6835101556623572e-05,4.6835134993746136e-05
0.635,3.1463840624310748e-05,4.4901946035275965e-05,4.6729896878246461e-05,4.6850001547940629e-05,4.6853688572766127e-05,4.6854583842334988e-05,4.6854618430455414e-05
0.6375,3.1439994515752121e-05,4.4898751071304254e-05,4.6749009187673215e-05,4.6869777882075222e-05,4.6873581028588974e-05,4.6874493992589143e-05,4.6874529860514404e-05
0.64,3.1416590306524608e-05,4.4895728509431447e-05,4.6768466589270113e-05,4.6889896879624934e-05,4.6893827375895098e-05,4.6894757765063637e-05,4.6894794983937562e-05
0.6425,3.1393550434981898e-05,4.4892800301443838e-05,4.6788186998096729e-05,4.6910274736980693e-05,4.6914345420378639e-05,4.6915292927766916e-05,4.6915331498739917e-05
0.645,3.1370800147052626e-05,4.4889885148245915e-05,4.6808087012228656e-05,4.6930826279112683e-05,4.6935051995523125e-05,4.6936016289963511e-05,4.6936056139244152e-05
0.6475,3.1348272021458525e-05,4.4886910248670258e-05,4.6828090674220654e-05,4.6951473142022454e-05,4.6955870445450663e-05,4.6956851186403658e-05,4.6956892168591997e-05
0.65,3.132590975418918e-05,4.4883814233225627e-05,4.6848135143687801e-05,4.6972153106011461e-05,4.697673715061608e-05,4.6977734004665826e-05,4.6977775914799772e-05
0.6525,3.1303679227091409e-05,4.4880561094496302e-05,4.6868178806288541e-05,4.6992824614669279e-05,4.699761077285159e-05,4.6998623428415079e-05,4.6998666021560819e-05
0.655,3.1281559859843748e-05,4.4877128203321031e-05,4.6888201173612913e-05,4.7013468262463607e-05,4.7018473049333228e-05,4.7019501227291454e-05,4.7019544242449073e-05
0.6575,3.1259534105636211e-05,4.4873496398892601e-05,4.6908181852940149e-05,4.7034063700937548e-05,4.7039304291246878e-05,4.7040347753407217e-05,4.7040390937515958e-05
0.66,3.1237592381870227e-05,4.4869650840972221e-05,4.6928106394468731e-05,4.7054597081483492e-05,4.7060091050117519e-05,4.7061149606840556e-05,4.706119273486049e-05
0.6625,3.121571835680864e-05,4.4865571614101536e-05,4.6947961533933654e-05,4.7075055642721637e-05,4.708082155689601e-05,4.7081895077475319e-05,4.7081937965355029e-05
0.665,3.1193906600283796e-05,4.4861248901423543e-05,4.6967741362081946e-05,4.7095435531432454e-05,4.7101492937669729e-05,4.710258136001814e-05,4.7102623870727449e-05
0.6675,3.1172160243539472e-05,4.4856684835781006e-05,4.6987450577480779e-05,4.7115743127643641e-05,4.7122111916264451e-05,4.7123215250784606e-05,4.7123257294539287e-05
0.67,3.1150498939037097e-05,4.4851896061331452e-05,4.7007112665529059e-05,4.7136003089271972e-05,4.71427031452037e-05,4.7143821468303407e-05,4.7143862998099204e-05
