Physical Time (s),enth_flux_viscous_right Monitor (kg-m/s^3): right_cv1,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv2,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv3,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv4,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv5,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv6,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv7
0.35,7.6721506163108459e-07,-6.8716513330678684e-09,-1.9961168512874982e-08,-1.3487706388292286e-08,-9.2771095509687843e-09,-4.3993323091290666e-09,1.2044058690612426e-09
0.3525,7.3928745849694278e-07,-5.6483530817238782e-09,-2.0058783288951325e-08,-1.3563675947000306e-08,-9.2829410314015666e-09,-4.2239511693793185e-09,1.5330624476737092e-09
0.355,7.1159404843877344e-07,-4.3965058897094919e-09,-2.0092133607166642e-08,-1.3572678207087476e-08,-9.2164846955114684e-09,-4.0008439205080611e-09,1.7999103993853316e-09
0.3575,6.8415631186585822e-07,-3.0982588364398922e-09,-2.0056054577131327e-08,-1.3512538732753619e-08,-9.0771372157967111e-09,-3.7327137138562455e-09,1.99633428286258e-09
0.36,6.569723587253517e-07,-1.7371948538774895e-09,-1.9946876176131912e-08,-1.3382141616011954e-08,-8.8676954145565119e-09,-3.4251959190877448e-09,2.1179310553275116e-09
0.3625,6.3003260384924159e-07,-2.9987365479417964e-10,-1.9763203090794151e-08,-1.3182189677873853e-08,-8.593476684403221e-09,-3.0868214500756241e-09,2.1649277606888378e-09
0.365,6.0328630982301522e-07,1.2307016121478591e-09,-1.9505996505889787e-08,-1.291611856350799e-08,-8.2618877124087419e-09,-2.728737470578523e-09,2.1420787664579119e-09
0.3675,5.7673711612494772e-07,2.8663589076763263e-09,-1.9178215938412434e-08,-1.259054446834073e-08,-7.8823957872873055e-09,-2.363975016751247e-09,2.0582121634204987e-09
0.37,5.5041422077916218e-07,4.6121073911358528e-09,-1.8784453447385088e-08,-1.2214945982278201e-08,-7.4666029331286008e-09,-2.0063261918651614e-09,1.925241385080565e-09
0.3725,5.2424641786411318e-07,6.4783111457999235e-09,-1.8326934567746241e-08,-1.179760553030006e-08,-7.0258402367354614e-09,-1.6690633072439869e-09,1.7557969480511984e-09
0.375,4.9842258725058797e-07,8.4640039260999059e-09,-1.7818187116557283e-08,-1.1356854584004375e-08,-6.5782422400462525e-09,-1.3650442471182584e-09,1.565897904616893e-09
0.3775,4.7279018319724164e-07,1.0542824260117122e-08,-1.7265002636436036e-08,-1.0904875429105886e-08,-6.1383995459089691e-09,-1.1032131021336447e-09,1.3698423497618769e-09
0.38,4.4736075248843756e-07,1.2710857547089771e-08,-1.6678292920557365e-08,-1.0455210597979579e-08,-5.7205795079965539e-09,-8.9068804672778356e-10,1.1806753743777206e-09
0.3825,4.2218469134564313e-07,1.4955240122986624e-08,-1.6076116821442356e-08,-1.0022026048479283e-08,-5.3375508015705541e-09,-7.31863661665564e-10,1.0093296498969266e-09
0.385,3.9726863382082466e-07,1.7256962968174482e-08,-1.5505754385898739e-08,-9.6194865407492062e-09,-5.0003322154724052e-09,-6.2805194996558507e-10,8.6403712903397669e-10
0.3875,3.7255537792070285e-07,1.9597257142486287e-08,-1.4959748018265702e-08,-9.261031152399805e-09,-4.7179648638695656e-09,-5.7734420711214087e-10,7.4996659102493598e-10
0.39,3.4800718268709529e-07,2.196175255539668e-08,-1.4450314262599984e-08,-8.9586266522056691e-09,-4.4971739372169201e-09,-5.7474936104702583e-10,6.6914698115744881e-10
0.3925,3.2369216453964445e-07,2.4326436280918923e-08,-1.3979779215107434e-08,-8.72209302463328e-09,-4.3420890621869193e-09,-6.1271857087463128e-10,6.2060725309467472e-10
0.395,2.9956048508708613e-07,2.6675374677111235e-08,-1.3557223075591138e-08,-8.5585854491012121e-09,-4.2539594300067988e-09,-6.8194799760177427e-10,6.0069473639377412e-10
0.3975,2.7558832239192002e-07,2.8995454069424933e-08,-1.3190618970025757e-08,-8.4721673642103534e-09,-4.2312263435509146e-09,-7.7234658703098908e-10,6.0353173267517731e-10
0.4,2.5177489877647025e-07,3.1268986244313117e-08,-1.2882448781797958e-08,-8.4635209542932668e-09,-4.2696020639757351e-09,-8.7398023373877779e-10,6.2161648873105949e-10
0.4025,2.2809547745053215e-07,3.3484008094362838e-08,-1.263149008047668e-08,-8.529897431749243e-09,-4.3624618445474426e-09,-9.7789584122880842e-10,6.4648946031123754e-10
0.405,2.0446282199022663e-07,3.5634904591635371e-08,-1.2437937210580443e-08,-8.6664289587709036e-09,-4.502129606293384e-09,-1.0768237620004191e-09,6.6934554254255277e-10
0.4075,1.8092201688118395e-07,3.7718038016538417e-08,-1.2296172795018983e-08,-8.8659407610928129e-09,-4.6794462011445823e-09,-1.1653511594356681e-09,6.8155949853034585e-10
0.41,1.5748976380714784e-07,3.9730586036583413e-08,-1.2198116012907306e-08,-9.11794207251063e-09,-4.884163800698407e-09,-1.2405178738595184e-09,6.7551271131249694e-10
0.4125,1.3414644239905102e-07,4.1678537374242304e-08,-1.2130972546365368e-08,-9.4096935385286149e-09,-5.1057841079608526e-09,-1.3020707083727408e-09,6.4497155871476152e-10
0.415,1.1086627874466199e-07,4.3570040881236785e-08,-1.2083420148542485e-08,-9.7257110929561413e-09,-5.3338915798028155e-09,-1.3525908778863941e-09,5.8598646573080045e-10
0.4175,8.7632565332638108e-08,4.5421409304048513e-08,-1.2039198444785241e-08,-1.0051115407220938e-08,-5.5592536520686225e-09,-1.3968270572913013e-09,4.9680811133323877e-10
0.42,6.4524287666219893e-08,4.7261246990105059e-08,-1.1981558777576253e-08,-1.0373027936637307e-08,-5.7744288488527654e-09,-1.4408732646626728e-09,3.7743025212775724e-10
0.4225,4.1606037359195462e-08,4.9118782586305672e-08,-1.1892820139397175e-08,-1.068037263920003e-08,-5.9742665946981958e-09,-1.4910182198837011e-09,2.3033896716720813e-10
0.425,1.8917818088739638e-08,5.1010876755167591e-08,-1.1758940434754287e-08,-1.0964752618565634e-08,-6.1565611630716507e-09,-1.553240917434304e-09,5.8877210038197016e-11
0.4275,-3.5398389256265075e-09,5.2966889617592562e-08,-1.1558805753479894e-08,-1.122046173351945e-08,-6.3211574726001101e-09,-1.6329020609949668e-09,-1.3352942514707832e-10
0.43,-2.5663135324470135e-08,5.5005097700920918e-08,-1.1278866677756379e-08,-1.1444205683845948e-08,-6.4691342407868595e-09,-1.7331239815772428e-09,-3.4180205304874742e-10
0.4325,-4.7456260944054756e-08,5.7138029033283529e-08,-1.0906664757643143e-08,-1.1634907916731594e-08,-6.6027896926095677e-09,-1.8565473894384417e-09,-5.6190732192133711e-10
0.435,-6.8966531350758505e-08,5.9380227564452018e-08,-1.0499082533481983e-08,-1.1792922504313276e-08,-6.7244642473484571e-09,-2.0055630430581659e-09,-7.8996276525234472e-10
0.4375,-9.016279136946576e-08,6.1735930693975446e-08,-1.002988034319297e-08,-1.192039030028514e-08,-6.8365938055434301e-09,-2.1797338263607678e-09,-1.0198033748221111e-09
0.44,-1.1107821525961517e-07,6.4201910605250846e-08,-9.5293404592252598e-09,-1.2020537619312931e-08,-6.9420939104903942e-09,-2.3772603332656803e-09,-1.2452088957564321e-09
0.4425,-1.3169642481985004e-07,6.6765778686766868e-08,-8.9951198898138256e-09,-1.2098207884223527e-08,-7.0434981979635134e-09,-2.5943825764075991e-09,-1.4592732498312819e-09
0.445,-1.5204698471260348e-07,6.9408203750337178e-08,-8.4348478048482696e-09,-1.2159846241667802e-08,-7.1428668202870632e-09,-2.8256805619685758e-09,-1.6548226841517622e-09
0.4475,-1.7213307360151864e-07,7.2110318890445269e-08,-7.8663727926096546e-09,-1.2213228509441363e-08,-7.2424830467789526e-09,-3.0645440519599225e-09,-1.8246258322082397e-09
0.45,-1.919664300940221e-07,7.4839562871183656e-08,-7.3144767250505775e-09,-1.2266870185826124e-08,-7.344337631813399e-09,-3.3039394450531025e-09,-1.9623698341481201e-09
0.4525,-2.1157879034226211e-07,7.757792791267245e-08,-6.7988702239204356e-09,-1.2329599583643835e-08,-7.4506803994875805e-09,-3.5367431293530877e-09,-2.0625003869869803e-09
0.455,-2.3100224281276689e-07,8.0296349762834102e-08,-6.3401342631854962e-09,-1.2409939424138974e-08,-7.5641854170315151e-09,-3.7559980193635372e-09,-2.1200657495048625e-09
0.4575,-2.5025279309758283e-07,8.2969313499308033e-08,-5.959818059310161e-09,-1.2515691049269898e-08,-7.687831372361075e-09,-3.9551663204706288e-09,-2.1309279740529435e-09
0.46,-2.6929222790562849e-07,8.5588451658746238e-08,-5.6707351473993002e-09,-1.2651808576290537e-08,-7.8245652974619743e-09,-4.1297687037668691e-09,-2.0937934810476204e-09
0.4625,-2.881245206947765e-07,8.8138523294466884e-08,-5.4844455799216567e-09,-1.2820741212612777e-08,-7.9749035974659431e-09,-4.2769307779931074e-09,-2.0104876619942796e-09
0.465,-3.0679547664887263e-07,9.0613492137358572e-08,-5.4165179142592305e-09,-1.3024996645920051e-08,-8.1393344971554847e-09,-4.3947209371037143e-09,-1.8827729986591806e-09
0.4675,-3.2526550152281842e-07,9.3012814503101864e-08,-5.4744524777250223e-09,-1.3265657016391908e-08,-8.3178445195837497e-09,-4.4823419196016798e-09,-1.713054805305741e-09
0.47,-3.4356549330557154e-07,9.534285497231384e-08,-5.7212393052083872e-09,-1.3542275547249796e-08,-8.5101177431763109e-09,-4.5401750852594273e-09,-1.50508356892429e-09
0.4725,-3.6172140672079381e-07,9.7611579682604856e-08,-6.1388127820524822e-09,-1.3852746846103569e-08,-8.7149521361372134e-09,-4.5692618096554354e-09,-1.2643693874470483e-09
0.475,-3.7969964842571387e-07,9.9824031934137026e-08,-6.7082924578384513e-09,-1.4193055487400813e-08,-8.930004277166638e-09,-4.5711654764065191e-09,-9.9824156070794871e-10
0.4775,-3.9752101754066702e-07,1.0199223741894643e-07,-7.4241576011228644e-09,-1.4558120571108307e-08,-9.1522767394108238e-09,-4.5476758809437552e-09,-7.1505206415364051e-10
0.48,-4.1517335325985093e-07,1.0412252393930529e-07,-8.2816015956787602e-09,-1.4941949275674105e-08,-9.3779502149545225e-09,-4.501293002615134e-09,-4.2470180917332008e-10
0.4825,-4.326088079485819e-07,1.0624386137941902e-07,-9.2753240778349835e-09,-1.5334919361208514e-08,-9.6023968343757168e-09,-4.4365697093833992e-09,-1.3919330276219846e-10
0.485,-4.4980125162291576e-07,1.0837034323738465e-07,-1.0386421840799572e-08,-1.5726608297768086e-08,-9.820857136482144e-09,-4.3596371853105702e-09,1.29706676904935e-10
0.4875,-4.6673809769193199e-07,1.1052947154504079e-07,-1.1599991211077356e-08,-1.6106712025198357e-08,-1.0028137278545156e-08,-4.2774881796729589e-09,3.709916283869734e-10
0.49,-4.8339401092906002e-07,1.1274229512349191e-07,-1.2895015472002543e-08,-1.6466242620795113e-08,-1.0219833939141531e-08,-4.1976995253039363e-09,5.7550983362028176e-10
0.4925,-4.9974477141221393e-07,1.1503849005279065e-07,-1.4253261022826834e-08,-1.6797085902259312e-08,-1.039256815462565e-08,-4.1282741100136197e-09,7.3591785629572749e-10
0.495,-5.1576754621468348e-07,1.174462529074104e-07,-1.5656200834852917e-08,-1.7092170280868661e-08,-1.0544208783021538e-08,-4.0771433202631788e-09,8.4679148887798239e-10
0.4975,-5.3143721241608704e-07,1.1998458643799254e-07,-1.70843440723694e-08,-1.7346021981364702e-08,-1.0673417048414555e-08,-4.050816962879474e-09,9.0487141733313426e-10
0.5,-5.4673274586781467e-07,1.2266944965735655e-07,-1.8519786930268748e-08,-1.7555460248878984e-08,-1.0781089295075707e-08,-4.0554003760675953e-09,9.0935851260506413e-10
0.5025,-5.6165688118545196e-07,1.25505312742305e-07,-1.9945379488710756e-08,-1.7719175369122507e-08,-1.0867910304971023e-08,-4.0944503242236316e-09,8.613382560824827e-10
0.505,-5.7621610577886094e-07,1.2849908110826595e-07,-2.1358126743912531e-08,-1.7838600560648745e-08,-1.0936038114405847e-08,-4.1701971977112428e-09,7.6331122458011992e-10
0.5075,-5.9040196457870521e-07,1.3165421030857407e-07,-2.274912215693749e-08,-1.7916512864388501e-08,-1.0987957427115101e-08,-4.2825912123165801e-09,6.1877060909390993e-10
0.51,-6.0423512439748091e-07,1.3496668417463287e-07,-2.4113693156288324e-08,-1.7957537765339047e-08,-1.1026616772519859e-08,-4.4290536738111293e-09,4.321747981010868e-10
0.5125,-6.1774328875870323e-07,1.3842483202773143e-07,-2.5439160309174925e-08,-1.7967640142180089e-08,-1.1055173856559994e-08,-4.604855017213649e-09,2.0882469097684112e-10
0.515,-6.3093609676102939e-07,1.4201432269723278e-07,-2.6702332541424032e-08,-1.7953655012489047e-08,-1.1076727752810034e-08,-4.8042377592630829e-09,-4.5799864836574436e-11
0.5175,-6.438528832476112e-07,1.457094594595754e-07,-2.7891379313933055e-08,-1.7922463438343493e-08,-1.1093906943216552e-08,-5.0197484855487019e-09,-3.2569330804694386e-10
0.52,-6.5652345929199148e-07,1.4948475970234706e-07,-2.9018528044730243e-08,-1.7881389867429062e-08,-1.1108388450006928e-08,-5.242313507926563e-09,-6.2427502789740638e-10
0.5225,-6.6896581023993027e-07,1.5331392392584733e-07,-3.0091763902404275e-08,-1.7837333425311042e-08,-1.1121643177040522e-08,-5.4630577574032558e-09,-9.3490573026352427e-10
0.525,-6.8120083277924531e-07,1.5716581132396805e-07,-3.1120137162816783e-08,-1.7796325589367454e-08,-1.1134244902417329e-08,-5.6737195763253017e-09,-1.2510645788697828e-09
0.5275,-6.932640231668812e-07,1.6101273563172263e-07,-3.2109288664589937e-08,-1.7763566372592416e-08,-1.11462606706594e-08,-5.8668002650103028e-09,-1.5664668905567615e-09
0.53,-7.0518679400277498e-07,1.6483569937113029e-07,-3.3062400699786312e-08,-1.7743354554943187e-08,-1.1157500133431306e-08,-6.035740998586496e-09,-1.8751252581327807e-09
0.5325,-7.1699288187731722e-07,1.6862022454638517e-07,-3.3980615238320639e-08,-1.773854135716788e-08,-1.1168166154538699e-08,-6.1755592881865509e-09,-2.1711738790281959e-09
0.535,-7.2869355466132227e-07,1.7234036240318266e-07,-3.4859651001311565e-08,-1.7750854578300814e-08,-1.117818910852383e-08,-6.2833175764606411e-09,-2.4494614091971673e-09
0.5375,-7.4027134244424882e-07,1.7600904131806512e-07,-3.5694083870550855e-08,-1.7779592947707535e-08,-1.1188353906122034e-08,-6.3590713551634165e-09,-2.7053622851232193e-09
0.54,-7.5177059550380038e-07,1.7962141520699094e-07,-3.6487296614436174e-08,-1.7824204614399656e-08,-1.1197766607093987e-08,-6.4040595187871516e-09,-2.9364803450453278e-09
0.5425,-7.631661946737455e-07,1.8319672260903458e-07,-3.7234764552840531e-08,-1.7882849125382155e-08,-1.120616149647739e-08,-6.4206793392435232e-09,-3.1398977678916801e-09
0.545,-7.7445133313424225e-07,1.8674209356865574e-07,-3.793081595750286e-08,-1.7953050012382435e-08,-1.1213779724973256e-08,-6.412626126937384e-09,-3.3128412391303917e-09
0.5475,-7.8562837657127392e-07,1.902683625746377e-07,-3.8569845318228896e-08,-1.8032427145247356e-08,-1.1220009011460023e-08,-6.383547129154572e-09,-3.4526385814346588e-09
0.55,-7.9667384674629503e-07,1.93800625881748e-07,-3.914550653136233e-08,-1.8116741466555673e-08,-1.1224782954128825e-08,-6.3377791504597935e-09,-3.5563254451343789e-09
0.5525,-8.0757504446181348e-07,1.9733984977937799e-07,-3.9652090211289946e-08,-1.8200964863693864e-08,-1.1227939032986524e-08,-6.2804876838486804e-09,-3.6221881171946258e-09
0.555,-8.1832705014360569e-07,2.0090442965399015e-07,-4.0081906107129224e-08,-1.8279947867621322e-08,-1.1228770617508479e-08,-6.2169337897017245e-09,-3.6500771002245156e-09
0.5575,-8.2890721176935084e-07,2.0451678156051474e-07,-4.0432918715325838e-08,-1.8349531068313328e-08,-1.1225414556365087e-08,-6.1513086057078356e-09,-3.6414128983074646e-09
0.56,-8.3929465809279326e-07,2.0818568351077135e-07,-4.0704472882502799e-08,-1.8406162345380085e-08,-1.121606913797026e-08,-6.0864157375691397e-09,-3.5986577674870876e-09
0.5625,-8.494810531756063e-07,2.1192388144633496e-07,-4.0896640194124635e-08,-1.8446980221992876e-08,-1.1199189970124143e-08,-6.0235641419139612e-09,-3.5250370362386308e-09
0.565,-8.5946171081747129e-07,2.1574611342055042e-07,-4.1010567160547631e-08,-1.8469784468283571e-08,-1.1173345035598519e-08,-5.9625933966479544e-09,-3.424376189727525e-09
0.5675,-8.6923102496711614e-07,2.1965301525493081e-07,-4.1049092777146683e-08,-1.8472864127606174e-08,-1.1137005997266925e-08,-5.9020834814952755e-09,-3.3009702626134845e-09
0.57,-8.7877720952105144e-07,2.2363026839401656e-07,-4.1016472155815641e-08,-1.8455001892885513e-08,-1.1088469096600882e-08,-5.8397072847331012e-09,-3.1594627851304167e-09
0.5725,-8.8812194840722106e-07,2.2767892088423719e-07,-4.0919322227674973e-08,-1.8415609631463541e-08,-1.1025936787195627e-08,-5.7726147110832799e-09,-3.0046700496369179e-09
0.575,-8.9728200150853762e-07,2.3178541835524116e-07,-4.0766031158507541e-08,-1.835492448027816e-08,-1.0947792415549358e-08,-5.6977559909244778e-09,-2.8413714188496261e-09
0.5775,-9.0625990865798266e-07,2.3593415865955461e-07,-4.0566176918774458e-08,-1.827412338140066e-08,-1.0852948343837422e-08,-5.6121369095560022e-09,-2.6740752732166309e-09
0.58,-9.1507801409601458e-07,2.4011948086799805e-07,-4.0329632614731071e-08,-1.8175384064097437e-08,-1.0741157014872633e-08,-5.5130536775007701e-09,-2.5067955091636589e-09
0.5825,-9.2375657428884826e-07,2.443187352456508e-07,-4.0066574343089399e-08,-1.8061885682807817e-08,-1.0613194077712215e-08,-5.3983535947268659e-09,-2.3428681697207171e-09
0.585,-9.3229831439406585e-07,2.4851372322044159e-07,-3.9787541660775108e-08,-1.7937719112677145e-08,-1.0470960385115403e-08,-5.2667240419458919e-09,-2.184830442242897e-09
0.5875,-9.4073621773869641e-07,2.5269770450683473e-07,-3.9502643317783801e-08,-1.7807685575493453e-08,-1.0317473160200394e-08,-5.1179554303063613e-09,-2.034373436201692e-09
0.59,-9.4905094618130834e-07,2.5685805676312001e-07,-3.9222613342530329e-08,-1.7677068328400151e-08,-1.01567533027512e-08,-4.9531382249007031e-09,-1.892372686725213e-09
0.5925,-9.5724699045408982e-07,2.609768676985456e-07,-3.8957610634529267e-08,-1.7551349466550361e-08,-9.9936117000113525e-09,-4.7746836972925847e-09,-1.758960007752746e-09
0.595,-9.6531943319934155e-07,2.6505035805893278e-07,-3.8715879313945719e-08,-1.7435948892706504e-08,-9.8334290872482124e-09,-4.5862461370928023e-09,-1.6336385752274301e-09
0.5975,-9.7325948416550902e-07,2.6907386216917116e-07,-3.8504351054975014e-08,-1.7335999128853273e-08,-9.6819363666891537e-09,-4.3925689434894458e-09,-1.5154099210783431e-09
0.6,-9.8106021159761139e-07,2.7306257822050355e-07,-3.8328854067893653e-08,-1.72561783649408e-08,-9.5449925723687477e-09,-4.1992796573082804e-09,-1.4029033866442811e-09
0.6025,-9.8870406727064734e-07,2.7700974976963601e-07,-3.8194376050451968e-08,-1.7200561873987539e-08,-9.4283149863177193e-09,-4.0126217192934777e-09,-1.2945114493476808e-09
0.605,-9.9616588824741326e-07,2.809124917354087e-07,-3.8103470629420923e-08,-1.7172422462646635e-08,-9.3371843269839025e-09,-3.839103552021768e-09,-1.1885353006008366e-09
0.6075,-1.0034485652624797e-06,2.8479475679788089e-07,-3.8054857194384813e-08,-1.7174068157859572e-08,-9.2761905297384774e-09,-3.6851171725157294e-09,-1.0833585055526567e-09
0.61,-1.0105433741999588e-06,2.8866353394221605e-07,-3.8046475034085669e-08,-1.7206672391922473e-08,-9.2489673265761485e-09,-3.5565417694621569e-09,-9.7761695786255732e-10
0.6125,-1.0174322452490732e-06,2.9250574766863002e-07,-3.8075809989377964e-08,-1.72701879766546e-08,-9.2580054470976219e-09,-3.4583902732149899e-09,-8.7035814229730004e-10
0.615,-1.0241112221014834e-06,2.9634950541101907e-07,-3.8139232578690993e-08,-1.7363266808044934e-08,-9.3045022594143317e-09,-3.394520735249943e-09,-7.6116655692729611e-10
0.6175,-1.0305680987076003e-06,3.0020398489108454e-07,-3.8233857328596824e-08,-1.7483294085179707e-08,-9.3882615787794408e-09,-3.3674289920736228e-09,-6.5024396225951031e-10
0.62,-1.0367890375174123e-06,3.0408254029446471e-07,-3.8355410923974284e-08,-1.762651106224226e-08,-9.5076823292652922e-09,-3.3781280380734667e-09,-5.3843867305694224e-10
0.6225,-1.0427659641795144e-06,3.0798810631255463e-07,-3.8498730951858647e-08,-1.7788160743246005e-08,-9.6598268134196782e-09,-3.4261171506780897e-09,-4.2722566710755638e-10
0.625,-1.0484954516352867e-06,3.119238999299055e-07,-3.8658218329206162e-08,-1.7962685721105994e-08,-9.8405621253941632e-09,-3.5094324091332257e-09,-3.1864484764513368e-10
0.6275,-1.0539800536246484e-06,3.1590325207450222e-07,-3.8828433275112759e-08,-1.8143926193958862e-08,-1.0044768984957969e-08,-3.6247757602718282e-09,-2.1520059899673456e-10
0.63,-1.0592190011948366e-06,3.1992572885701538e-07,-3.9004073011903926e-08,-1.8325271543034051e-08,-1.0266593148749813e-08,-3.7677101245894678e-09,-1.1973543370451778e-10
0.6325,-1.0642175467983934e-06,3.2399057694013585e-07,-3.9179897224437858e-08,-1.8499854038424015e-08,-1.0499727755791632e-08,-3.9329255005929592e-09,-3.5282861693490658e-11
0.635,-1.0689812637403999e-06,3.2809141938689361e-07,-3.9351160936733006e-08,-1.8660720333027654e-08,-1.0737653140160785e-08,-4.1145141131498835e-09,3.5086625223889314e-11
0.6375,-1.0735186285132965e-06,3.3225209360695718e-07,-3.9513912912271727e-08,-1.8800956738850214e-08,-1.0973899544288577e-08,-4.3062854175160663e-09,8.8420403737855857e-11
0.64,-1.0778292403488432e-06,3.3646054086154949e-07,-3.9664678754182018e-08,-1.8914132237395418e-08,-1.1202274741168226e-08,-4.5020344794774006e-09,1.2203126869060919e-10
0.6425,-1.0819230255945135e-06,3.4071114352814209e-07,-3.9800408416240663e-08,-1.8993729635121709e-08,-1.1417081111790538e-08,-4.6957985967400579e-09,1.3363814513921152e-10
0.645,-1.0858209145337522e-06,3.4500263240273738e-07,-3.9919256347165338e-08,-1.9043506159167963e-08,-1.1613297686047417e-08,-4.8820691778571137e-09,1.2151250761693406e-10
0.6475,-1.089531686576655e-06,3.4933067062285966e-07,-4.0019788685366177e-08,-1.9074922806626996e-08,-1.1786753573105507e-08,-5.0559745078197561e-09,8.4640348653170826e-11
