Physical Time (s),enth_flux_pressure_right Monitor (W): right_cv1,enth_flux_pressure_right Monitor (W): right_cv2,enth_flux_pressure_right Monitor (W): right_cv3,enth_flux_pressure_right Monitor (W): right_cv4,enth_flux_pressure_right Monitor (W): right_cv5,enth_flux_pressure_right Monitor (W): right_cv6,enth_flux_pressure_right Monitor (W): right_cv7
7.41725,2.6173359275873825e-06,1.4197507653140366e-06,1.1967518218371133e-06,1.0341349120906014e-06,9.4917789879191464e-07,9.6564994936057763e-07,7.3534513115105593e-07
7.4175,2.616029780109205e-06,1.4249857591063878e-06,1.2004297784528444e-06,1.0363357512305021e-06,9.503805960172627e-07,9.6665348429978002e-07,7.3702288946343069e-07
7.41775,2.6146361268305534e-06,1.4303889512334562e-06,1.2042079862206567e-06,1.038565442837524e-06,9.5166644796856182e-07,9.67683793994609e-07,7.3874254173850226e-07
7.418,2.6134908968634481e-06,1.4354490491620823e-06,1.2078051620893408e-06,1.040715515550965e-06,9.5304188292628126e-07,9.6874687398607894e-07,7.4052920313303234e-07
7.41825,2.6123845289419629e-06,1.4404980376305658e-06,1.2113600614928303e-06,1.0428379766331183e-06,9.5446267217010882e-07,9.6983441484809165e-07,7.423535092894014e-07
7.4185,2.6112579313028696e-06,1.4455572041626455e-06,1.2148886160580531e-06,1.044939513878313e-06,9.5589296231278356e-07,9.7092346844976782e-07,7.4419449857187764e-07
7.41875,2.6099982850532149e-06,1.4508274298192151e-06,1.2185067452762156e-06,1.0470459904855325e-06,9.5729584405972989e-07,9.7200196580454451e-07,7.4602606046006247e-07
7.419,2.6089559077660419e-06,1.4558491885015695e-06,1.2219489798247971e-06,1.0490571007792716e-06,9.5862793645913477e-07,9.7301541192072221e-07,7.4783225164704493e-07
7.41925,2.6079249638515236e-06,1.4608899749023344e-06,1.2253544420682034e-06,1.0510800400070931e-06,9.5988157452328254e-07,9.7393169790395441e-07,7.4959615286434906e-07
7.4195,2.6068643342704839e-06,1.4659321210309245e-06,1.2287373079565557e-06,1.0531281075979745e-06,9.6109041308373265e-07,9.7473115194832113e-07,7.5130848214713997e-07
7.41975,2.6057800132087249e-06,1.470974338831231e-06,1.2320910474504549e-06,1.0552086640990374e-06,9.6228115761748302e-07,9.7541704741534823e-07,7.5296250974426719e-07
7.42,2.6045217076578721e-06,1.4761432527756502e-06,1.2355517845936065e-06,1.0573595102078565e-06,9.634724598377481e-07,9.7600702083528641e-07,7.5453988961533037e-07
7.42025,2.6034192193862012e-06,1.4808294475190322e-06,1.2388477537628296e-06,1.0594438341641172e-06,9.6467546277864243e-07,9.7652102768756674e-07,7.5603598226809728e-07
7.4205,2.6022612578912316e-06,1.4853863117341703e-06,1.242107853604816e-06,1.0615002840004571e-06,9.6593273667936584e-07,9.7694861516391525e-07,7.574708737066734e-07
7.42075,2.6010495974449807e-06,1.4899345599138186e-06,1.2453341296420961e-06,1.0635306098694019e-06,9.6723252249521617e-07,9.7730207435939486e-07,7.5885891804271661e-07
7.421,2.5997814430463901e-06,1.4944970554087458e-06,1.2485401489287409e-06,1.0655261888897223e-06,9.6856370633345398e-07,9.775904426670624e-07,7.6020942118547419e-07
7.42125,2.598346588129066e-06,1.4992019945532387e-06,1.2518517347403253e-06,1.0675675718381433e-06,9.6997559739592726e-07,9.7777831711300753e-07,7.6151549443713424e-07
7.4215,2.5970664781802921e-06,1.503586995488477e-06,1.2549640923731562e-06,1.0695692127097967e-06,9.7133843263244688e-07,9.7792159215474102e-07,7.6280356878829899e-07
7.42175,2.59574714848861e-06,1.5079778109986378e-06,1.2580159100921277e-06,1.0716052967178272e-06,9.7261314418167887e-07,9.7804442611115084e-07,7.6409086902110577e-07
7.422,2.5942741261385871e-06,1.5125308266923407e-06,1.2611291174039349e-06,1.0737427995410109e-06,9.7381626727861151e-07,9.7815226080968753e-07,7.6535462568369382e-07
7.42225,2.5929323022097061e-06,1.5167744761869611e-06,1.2640444404751734e-06,1.0758590041656342e-06,9.7489763232865097e-07,9.7827001687715311e-07,7.6656971770044643e-07
7.4225,2.591565362785154e-06,1.5209443673009599e-06,1.2669277967076705e-06,1.0779989312960411e-06,9.7590116367380363e-07,9.7838258578011402e-07,7.6773618982620606e-07
7.42275,2.5901617213625862e-06,1.5250965698095386e-06,1.2698053667553614e-06,1.0801435467447616e-06,9.7687388550419969e-07,9.7848642358531164e-07,7.6893014409653363e-07
7.423,2.5886205061887348e-06,1.5294287929966306e-06,1.2728211937266171e-06,1.0823581141006587e-06,9.7792512051886406e-07,9.7857219230164174e-07,7.7013893613935645e-07
7.42325,2.5872217896687178e-06,1.5335440116713175e-06,1.2757479390441093e-06,1.0845455997684479e-06,9.7898419312617298e-07,9.7863252704081405e-07,7.7139706090190582e-07
7.4235,2.5857932917575598e-06,1.537704987200997e-06,1.2787134450472298e-06,1.0867845674755429e-06,9.7999586269220545e-07,9.7864598987207982e-07,7.7269222354417355e-07
7.42375,2.5843139152650516e-06,1.5419078285342133e-06,1.2817182120039613e-06,1.0890538270450166e-06,9.80954230470959e-07,9.7861574744864359e-07,7.7400689545174919e-07
7.424,2.582857845922087e-06,1.5461624312910794e-06,1.2847601983725219e-06,1.0913543006134667e-06,9.8187081167240352e-07,9.7852056345786131e-07,7.7537815049988323e-07
7.42425,2.5813823891412782e-06,1.5504735786479854e-06,1.2878300135510431e-06,1.0936835039706091e-06,9.8274778826172519e-07,9.7833321218922865e-07,7.7678403854368486e-07
7.4245,2.5798867513834251e-06,1.5548183630738523e-06,1.2909295207426534e-06,1.0960153065793993e-06,9.8359078256506268e-07,9.7808143962972274e-07,7.7825742150285026e-07
7.42475,2.5784096066898982e-06,1.5591849677292799e-06,1.2940697053800742e-06,1.0983439329597718e-06,9.8440517250415461e-07,9.7779263913481934e-07,7.797929542428148e-07
7.425,2.5769567790771445e-06,1.5635521656805435e-06,1.2972468774944565e-06,1.1006879762108971e-06,9.8522814700565102e-07,9.7748476158532904e-07,7.8137507487276904e-07
7.42525,2.5755417233810551e-06,1.5679062566736528e-06,1.3004489163234813e-06,1.1030485742837534e-06,9.8604389127437286e-07,9.7717620689230307e-07,7.8301926708441601e-07
7.4255,2.5741487136273647e-06,1.5722752807006069e-06,1.3036708204892152e-06,1.1054291288192785e-06,9.8684929780743671e-07,9.769242936530309e-07,7.8473043352938061e-07
7.42575,2.5728002660762093e-06,1.5766582772612947e-06,1.3069075801483219e-06,1.1078419881154384e-06,9.876579156777964e-07,9.7686171594517574e-07,7.8653176664280901e-07
7.426,2.5715335574156386e-06,1.5811000322970137e-06,1.3101789514823297e-06,1.1102839950507672e-06,9.8847920768911065e-07,9.7710225360772047e-07,7.8837515513172159e-07
7.42625,2.5703334563489623e-06,1.5856278530167224e-06,1.313492297251564e-06,1.1127633340085973e-06,9.893270229207718e-07,9.776763050528738e-07,7.9025272613782466e-07
7.4265,2.5692068858160042e-06,1.5901233172115469e-06,1.3168788086441102e-06,1.1152883705827503e-06,9.9024752737111223e-07,9.7856694202307845e-07,7.9216211630142061e-07
7.42675,2.5681806626090037e-06,1.5944623960090756e-06,1.3203461514080294e-06,1.1178538167438303e-06,9.9126960294903667e-07,9.7974074227355215e-07,7.9416557153927528e-07
7.427,2.5672389448360685e-06,1.5986828664637547e-06,1.3238729756822802e-06,1.1204519655944636e-06,9.9237378514878208e-07,9.8114221739945349e-07,7.9624598970330973e-07
7.42725,2.5664068821439531e-06,1.6028347920180913e-06,1.3274677637730779e-06,1.1230906750803684e-06,9.9354041242423979e-07,9.8268556215424117e-07,7.9837948296055035e-07
7.4275,2.5656944568636433e-06,1.6070294300055206e-06,1.3311423904549144e-06,1.1257572955929638e-06,9.9479134920884323e-07,9.8429027811869678e-07,8.005760487782968e-07
7.42775,2.5650862153864604e-06,1.6113382126169388e-06,1.334929290190855e-06,1.1284641183358995e-06,9.9614968217480801e-07,9.858854205876433e-07,8.0284374382886381e-07
7.428,2.5645522876372926e-06,1.6158215446349646e-06,1.3388266603605016e-06,1.1312122094121506e-06,9.9761207121769768e-07,9.8742756408413631e-07,8.0518566195964207e-07
7.42825,2.5641133247449403e-06,1.6204518392312994e-06,1.3428170926559405e-06,1.1339972463443816e-06,9.9917002067373635e-07,9.8886747052377862e-07,8.0761398730755017e-07
7.4285,2.5637937629299689e-06,1.6251505559033634e-06,1.3468965464847817e-06,1.1368295883640103e-06,1.0008371407095865e-06,9.9020609671943161e-07,8.1012579909674469e-07
7.42875,2.5635916393034277e-06,1.629872690291865e-06,1.3510549450348228e-06,1.139711620438173e-06,1.0026412439096532e-06,9.9145699902827749e-07,8.1278262715578244e-07
7.429,2.5634888572202978e-06,1.6346127004408308e-06,1.3552886555680326e-06,1.1426362207812426e-06,1.0045814198571043e-06,9.926222355471131e-07,8.1558750267342439e-07
7.42925,2.5634777081425638e-06,1.6393392505127717e-06,1.359574795718714e-06,1.1456251327360261e-06,1.0066588094937766e-06,9.9373014377272538e-07,8.1852873360056014e-07
7.4295,2.5635786029451452e-06,1.6440655122931887e-06,1.3639008071995439e-06,1.1486815045835294e-06,1.0088916853281846e-06,9.9479294854381615e-07,8.2157729670098669e-07
7.42975,2.5637840477863657e-06,1.6488133631831953e-06,1.3682759493183563e-06,1.151806582235875e-06,1.0113002438042437e-06,9.9583850826177997e-07,8.2470785551891105e-07
7.43,2.5640537060861565e-06,1.6536576965102628e-06,1.3727033127198541e-06,1.1549926453980367e-06,1.0138364937688034e-06,9.9688258142632223e-07,8.2796372744341876e-07
7.43025,2.5643535338276789e-06,1.6585687919829791e-06,1.377157742495099e-06,1.1582326305450792e-06,1.0164464059132707e-06,9.979381742844849e-07,8.3131269687169122e-07
7.4305,2.5646974339076183e-06,1.6633268291933442e-06,1.381626743496842e-06,1.1615216273897862e-06,1.0190927350411541e-06,9.9902630543293136e-07,8.347041104354174e-07
7.43075,2.5650862029783132e-06,1.6678707380902455e-06,1.3860938984642179e-06,1.1648359167702885e-06,1.0217685796319115e-06,1.0001739140046428e-06,8.3806462316076862e-07
7.431,2.565536166214661e-06,1.6722588598938519e-06,1.3905334739043502e-06,1.1681446270947073e-06,1.0244453880052493e-06,1.0013582466913155e-06,8.4137711829681666e-07
7.43125,2.5660353862298965e-06,1.6765522703120025e-06,1.3949165196607783e-06,1.1714298978407033e-06,1.0270675058236314e-06,1.0025757872546328e-06,8.4465283441099843e-07
7.4315,2.5665711500497796e-06,1.6808349763650959e-06,1.3992014434784103e-06,1.1746891166360574e-06,1.0296112708668521e-06,1.0038373006514795e-06,8.4787732556322268e-07
7.43175,2.567130214965112e-06,1.6850894312845648e-06,1.4033977330129847e-06,1.1779319423439731e-06,1.0321037962603985e-06,1.0051114374009778e-06,8.5104275902565481e-07
7.432,2.5676811439167301e-06,1.689332649441463e-06,1.4075234250047193e-06,1.1811741846557307e-06,1.0345716476558741e-06,1.0063719095130359e-06,8.5418087388274542e-07
7.43225,2.5682052565947563e-06,1.6935568534952717e-06,1.4115929112973314e-06,1.1844422971612851e-06,1.0370250668378046e-06,1.0075998810858576e-06,8.5730779982021149e-07
7.4325,2.5687108958957694e-06,1.6977225761037156e-06,1.4156077635086051e-06,1.1877210264299305e-06,1.0394352463861819e-06,1.0087636285965765e-06,8.6042771255190888e-07
7.43275,2.569194561021197e-06,1.7017789803920491e-06,1.4195647101127954e-06,1.1909900390377121e-06,1.0417741455289704e-06,1.0098288166366534e-06,8.63556211952557e-07
7.433,2.5696542398376578e-06,1.7056206558211024e-06,1.4234656993228775e-06,1.194230880764721e-06,1.0439881526547098e-06,1.0107579280901499e-06,8.667432553897279e-07
7.43325,2.5700915455441868e-06,1.7092078769487032e-06,1.4272877813433314e-06,1.1974269911499811e-06,1.0460037265982755e-06,1.0115425909877229e-06,8.6999054304392663e-07
7.4335,2.5704987740040651e-06,1.7126128803493812e-06,1.4309926004568383e-06,1.2005587096959994e-06,1.0477835669352754e-06,1.0122199538646475e-06,8.732976473160767e-07
7.43375,2.5708859800753789e-06,1.7160404223491481e-06,1.4345077586709104e-06,1.203632107431026e-06,1.0493491330663164e-06,1.0127898254973719e-06,8.7665997457986613e-07
7.434,2.5712386882579946e-06,1.7195380989127777e-06,1.4378694900534864e-06,1.2066740089781307e-06,1.0507593246948199e-06,1.0132551164738562e-06,8.8004619726892419e-07
7.43425,2.5715312551749558e-06,1.7229602758999444e-06,1.4410922195180279e-06,1.2096823555904138e-06,1.0520876090882548e-06,1.013604206738294e-06,8.8346024537762083e-07
7.4345,2.5717683086832899e-06,1.7261577214193452e-06,1.444250314443879e-06,1.2126639742809001e-06,1.0534089549626758e-06,1.0137966986185382e-06,8.8691117760512238e-07
7.43475,2.5719625149030158e-06,1.7290867434709685e-06,1.4473818263631779e-06,1.2156183153139819e-06,1.0547530913574035e-06,1.0138552153331063e-06,8.9037902563358723e-07
7.435,2.5721499657222457e-06,1.7317566098920353e-06,1.4505184628341951e-06,1.2185396211110934e-06,1.0562116851470598e-06,1.0138243867707412e-06,8.9386435140600544e-07
7.43525,2.572323964954787e-06,1.7343007473379227e-06,1.4536399384419566e-06,1.2214160080380766e-06,1.0578317796571392e-06,1.0137510436173099e-06,8.9735488874166207e-07
7.4355,2.5724764878155655e-06,1.7368915697539041e-06,1.4566836943242519e-06,1.2242251642096045e-06,1.059609202386262e-06,1.0136714980426988e-06,9.0082265234297013e-07
7.43575,2.5725969265270161e-06,1.7394703074341802e-06,1.4596137997243228e-06,1.2269964142335979e-06,1.0615202450134441e-06,1.0136913235964312e-06,9.0425448830863884e-07
7.436,2.5727010954720034e-06,1.7419086806047895e-06,1.4624360511175883e-06,1.2297283995738314e-06,1.0635027234420473e-06,1.0138781859657748e-06,9.0765875855794135e-07
7.43625,2.5727765844830239e-06,1.7441440415497684e-06,1.4652040325640125e-06,1.232426107324831e-06,1.0654990889782463e-06,1.0142672130594951e-06,9.1101323480857192e-07
7.4365,2.572840465611689e-06,1.7461794345123862e-06,1.4679265846892223e-06,1.235106835914112e-06,1.0674688522311361e-06,1.014866418224285e-06,9.1432614822520273e-07
7.43675,2.57291697550482e-06,1.748112776482899e-06,1.4706096589136401e-06,1.2377626234004122e-06,1.0693973654192285e-06,1.0156357514162348e-06,9.1762436872573094e-07
7.437,2.5730225288798235e-06,1.749899832432732e-06,1.4732618293393251e-06,1.2403913722150242e-06,1.0712781890111825e-06,1.0165422208362102e-06,9.209165972796834e-07
7.43725,2.573166623261645e-06,1.7514732759481715e-06,1.4758508722815792e-06,1.2430185661757549e-06,1.0731429286152373e-06,1.0175529867899314e-06,9.2419083154070217e-07
7.4375,2.5733471918862702e-06,1.752796326440956e-06,1.47834561653795e-06,1.2456734384493164e-06,1.0750476075243277e-06,1.018604576044977e-06,9.2740083896981914e-07
7.43775,2.5735630735275228e-06,1.7539932277379323e-06,1.4807581868642171e-06,1.2483193172436233e-06,1.0770370932596618e-06,1.0196200927179758e-06,9.3052235575712444e-07
7.438,2.573820854784529e-06,1.7550564773175424e-06,1.4831129258774241e-06,1.2509304547527449e-06,1.0791430894290964e-06,1.020607609696295e-06,9.3353183023902919e-07
7.43825,2.5741285251985327e-06,1.7559613910866958e-06,1.4853921577546274e-06,1.2535467935659656e-06,1.0813630540772286e-06,1.0215817272890316e-06,9.3639583655281095e-07
7.4385,2.5744816965189252e-06,1.7567003805845744e-06,1.4876505425388173e-06,1.2561964021130033e-06,1.0836720628076836e-06,1.022563935172694e-06,9.390906571542766e-07
7.43875,2.5748909619297688e-06,1.7571872458008606e-06,1.489939655784656e-06,1.2589216171610467e-06,1.0860357080342504e-06,1.0235671337123106e-06,9.415912234025659e-07
7.439,2.5753482864361489e-06,1.7575332854807666e-06,1.4922860444280912e-06,1.2617814337358343e-06,1.0884294517858507e-06,1.0245981558338485e-06,9.4384135387397542e-07
7.43925,2.5758567689245391e-06,1.7576739274562444e-06,1.4946614236974145e-06,1.2647569256935333e-06,1.090837811340631e-06,1.025677592592515e-06,9.4580718620093181e-07
7.4395,2.5764107774467523e-06,1.757709101977259e-06,1.4970454327105542e-06,1.2677916078384153e-06,1.0932540031377855e-06,1.0268375519060504e-06,9.4759103228231843e-07
7.43975,2.5770075524962202e-06,1.7577472841220601e-06,1.4994243486686703e-06,1.2708396223884693e-06,1.0956830035490116e-06,1.0281225846254266e-06,9.4929122954833335e-07
7.44,2.577637173203626e-06,1.7579682077473102e-06,1.5018840739860212e-06,1.2738767051662589e-06,1.0981460256019362e-06,1.0295564373248641e-06,9.5096839485781991e-07
7.44025,2.5782883781928545e-06,1.7582232662471152e-06,1.5044632164751805e-06,1.2768959858982803e-06,1.1006925128981948e-06,1.0311440309878899e-06,9.526575997718208e-07
7.4405,2.5789725102038874e-06,1.7583604561651035e-06,1.5070876733840117e-06,1.279911756048829e-06,1.1033409647576708e-06,1.0328761816279635e-06,9.5439499720584264e-07
7.44075,2.5797047806654003e-06,1.7584217859558118e-06,1.5096430537790348e-06,1.2829591373643903e-06,1.1060881999570009e-06,1.0347340123059298e-06,9.5619557379919399e-07
7.441,2.5805050784151797e-06,1.7583577078930963e-06,1.5120726076948094e-06,1.2860530654995878e-06,1.1089232517903593e-06,1.0366895030921251e-06,9.5804991047235234e-07
7.44125,2.5813448047209907e-06,1.7580161646106628e-06,1.5144642150973363e-06,1.289206255187873e-06,1.1118252190445628e-06,1.0387214774419062e-06,9.5989732697213479e-07
7.4415,2.5822240704952999e-06,1.7576240989553976e-06,1.5169407298141413e-06,1.2924201725729981e-06,1.1147733055958512e-06,1.040816481570374e-06,9.6175119918021425e-07
7.44175,2.5831242163040383e-06,1.7572671025246486e-06,1.5195092168766611e-06,1.2956917569584194e-06,1.1177695638171921e-06,1.0429383164467769e-06,9.6366298866196152e-07
7.442,2.5840326417955057e-06,1.7569747864856515e-06,1.5221133411378741e-06,1.2990329076992227e-06,1.1208153043020102e-06,1.0450591446691037e-06,9.6568259772489948e-07
7.44225,2.5849256389839614e-06,1.756606782813747e-06,1.5247176255186636e-06,1.3024408851033723e-06,1.1238982233425365e-06,1.0471665884619311e-06,9.678196289867609e-07
7.4425,2.5858085967907096e-06,1.7562114213754934e-06,1.5272442140351534e-06,1.3058712597572899e-06,1.1270136712554708e-06,1.0492529148280873e-06,9.7005106025897753e-07
7.44275,2.5866661193903663e-06,1.755935612776056e-06,1.5297041978682391e-06,1.3093139081081508e-06,1.1301450651027941e-06,1.0513237953596801e-06,9.7236722359125865e-07
7.443,2.5875126175874721e-06,1.7557120416294754e-06,1.5321536463566846e-06,1.3127832429780502e-06,1.1332433385444769e-06,1.0533969440114141e-06,9.7475767669335636e-07
7.44325,2.5883570093146768e-06,1.7553777879077645e-06,1.5345133151019648e-06,1.3162874564294354e-06,1.1362706549590637e-06,1.0554961988471603e-06,9.7721086492910447e-07
7.4435,2.5892159034607922e-06,1.7548055097784064e-06,1.5366937993177258e-06,1.3198173598296273e-06,1.1392318975174438e-06,1.0576196654226511e-06,9.797044082915081e-07
7.44375,2.5900886881738866e-06,1.7539605003375222e-06,1.538854455013582e-06,1.3233121517935248e-06,1.1421429903722993e-06,1.0597526173296984e-06,9.8219235526744303e-07
7.444,2.5909431398490641e-06,1.7528005053061075e-06,1.5409683852857842e-06,1.3267371966823636e-06,1.1450194323083365e-06,1.0618663070539859e-06,9.8465791359809672e-07
7.44425,2.5917928271544631e-06,1.7514033557984879e-06,1.5429233617876524e-06,1.3300757434361688e-06,1.1478774738191183e-06,1.0639479808946627e-06,9.8708140394005562e-07
7.4445,2.5926104287374549e-06,1.7498473641037419e-06,1.5447139338406392e-06,1.3333238894308058e-06,1.1507506620140191e-06,1.0659752709050639e-06,9.8945616491697651e-07
7.44475,2.5933944489669709e-06,1.7481703214292457e-06,1.5463543952277379e-06,1.3364875762878358e-06,1.1536868992518209e-06,1.0679156700471512e-06,9.9179937202137511e-07
7.445,2.5941679342004228e-06,1.7464024933270565e-06,1.5478726989812734e-06,1.3395632855425699e-06,1.1566970580453357e-06,1.0697452152024071e-06,9.9409889803723108e-07
7.44525,2.5949402319303863e-06,1.7445318424695479e-06,1.5493095443576207e-06,1.3425473220135396e-06,1.1597537639439701e-06,1.0714635873943772e-06,9.9634083340762221e-07
