Physical Time (s),enth_flux_enthalpy_right Monitor (W): right_cv1,enth_flux_enthalpy_right Monitor (W): right_cv2,enth_flux_enthalpy_right Monitor (W): right_cv3,enth_flux_enthalpy_right Monitor (W): right_cv4,enth_flux_enthalpy_right Monitor (W): right_cv5,enth_flux_enthalpy_right Monitor (W): right_cv6,enth_flux_enthalpy_right Monitor (W): right_cv7
1.4825,-2.9545034721396742e-06,-1.5000827290506379e-07,7.7093643549217573e-07,-6.1083962743893862e-07,-7.2092429438785404e-07,-1.8700865508903282e-07,-1.3167850704728859e-06
1.485,-2.9127739326991014e-06,-5.9483645584699049e-08,8.6937789921318874e-07,-4.6802148359419177e-07,-5.6461557108210344e-07,-2.8439969412672495e-08,-1.2185667387786002e-06
1.4875,-2.861742982985325e-06,4.0018212797965476e-08,9.7436918053880713e-07,-3.1425421675114595e-07,-3.9905251076154976e-07,1.3723890384071008e-07,-1.1131602429634136e-06
1.49,-2.8021430939750503e-06,1.4672306313864984e-07,1.08409073040403e-06,-1.5205526153268482e-07,-2.2716913459628242e-07,3.0721154453497224e-07,-1.0020803980253813e-06
1.4925,-2.7349797008938617e-06,2.586316134350491e-07,1.1960464674295107e-06,1.579052321283638e-08,-5.1985033178353123e-08,4.7859838533087852e-07,-8.8694017789236888e-07
1.495,-2.6614296630040837e-06,3.7381959863130304e-07,1.3083718004663469e-06,1.864827569308385e-07,1.234643932554406e-07,6.4856021852961701e-07,-7.693980729317177e-07
1.4975,-2.5827920609535669e-06,4.9009433725775771e-07,1.4191145584715909e-06,3.5718499057590762e-07,2.961808463673656e-07,8.1432948228195904e-07,-6.5119767875558955e-07
1.5,-2.5005679335228606e-06,6.0553082173420261e-07,1.5257911975290089e-06,5.249809392640396e-07,4.6320605419221037e-07,9.731657138581478e-07,-5.341150826003478e-07
1.5025,-2.4163420809796218e-06,7.1771451035161093e-07,1.6265156282819734e-06,6.8729834938834408e-07,6.2173879074314119e-07,1.1225011953245564e-06,-4.1991859680606261e-07
1.505,-2.3318821391652301e-06,8.2473392595241512e-07,1.718866780521598e-06,8.410671633177574e-07,7.6906453601217173e-07,1.2598373749559146e-06,-3.1042571998768747e-07
1.5075,-2.2489984572023814e-06,9.2434748714297596e-07,1.8011210628121375e-06,9.83762913740306e-07,9.0270048583230444e-07,1.382968419375837e-06,-2.0736532253219346e-07
1.51,-2.1694936029972568e-06,1.0144799532898375e-06,1.8707678396893995e-06,1.1129777521026561e-06,1.0204339116176749e-06,1.4899647313063267e-06,-1.1234188272830542e-07
1.5125,-2.0951224870419463e-06,1.0933393867753087e-06,1.927117903269403e-06,1.2271288759343221e-06,1.1203154543419115e-06,1.5791684519493328e-06,-2.6838025221456648e-08
1.515,-2.0274909081659966e-06,1.1592332897970569e-06,1.9683764045132859e-06,1.3240511686992067e-06,1.2008263080262018e-06,1.6492335599349034e-06,4.7908812306600458e-08
1.5175,-1.9681755788540635e-06,1.2105255735835064e-06,1.9937612298516283e-06,1.4021766045142023e-06,1.2607289506404908e-06,1.6991284090986732e-06,1.1079471976395553e-07
1.52,-1.9184875291251232e-06,1.2464566411198816e-06,2.0029069516109977e-06,1.4607777627504005e-06,1.2991894839993708e-06,1.7282521755471599e-06,1.6097080515793993e-07
1.5225,-1.8795364906111546e-06,1.2657415026835425e-06,1.9944709450054105e-06,1.498842757294321e-06,1.315767971774702e-06,1.7364091196264378e-06,1.9783592494717325e-07
1.525,-1.8521644906913593e-06,1.2681813310355188e-06,1.9690378883997677e-06,1.5163300478119544e-06,1.3104794684973558e-06,1.7237023260794397e-06,2.2105091761414018e-07
1.5275,-1.8369805607834887e-06,1.2531772954974991e-06,1.9270874240939934e-06,1.5133353440990337e-06,1.2836963835226303e-06,1.6906104688859901e-06,2.305366041441462e-07
1.53,-1.834224642066963e-06,1.221299340730441e-06,1.8690338539540146e-06,1.4903162912438625e-06,1.2361969658483548e-06,1.6379810102629025e-06,2.2649035766446681e-07
1.5325,-1.8438945648783986e-06,1.1726813928247781e-06,1.7963332230523597e-06,1.4480434030887571e-06,1.1691686776769563e-06,1.5670253645664519e-06,2.0938898318003078e-07
1.535,-1.8657405853720481e-06,1.1085411131860464e-06,1.710630127322986e-06,1.3879206836067806e-06,1.0841250026342477e-06,1.4791814711986186e-06,1.7996526563009533e-07
1.5375,-1.8990849760132708e-06,1.0298283943533455e-06,1.6138357138271306e-06,1.3113958158480287e-06,9.8290465413277907e-07,1.3761299461855733e-06,1.3921110929572259e-07
1.54,-1.9430014468532851e-06,9.3836451052180871e-07,1.508682397988094e-06,1.2203976024524623e-06,8.6767739918237979e-07,1.2599174426424084e-06,8.8364957104507561e-08
1.5425,-1.9963379530669171e-06,8.359006682185363e-07,1.3976249466466472e-06,1.1170617419179748e-06,7.4087831330048724e-07,1.1328338945780133e-06,2.8857145642981501e-08
1.545,-2.0576919078598022e-06,7.2470650004339582e-07,1.284030636098424e-06,1.0038459500429931e-06,6.0520433275342467e-07,9.9742381815918669e-07,-3.7673606170255009e-08
1.5475,-2.1254051124321146e-06,6.0709064340693741e-07,1.1706952483875385e-06,8.8346887727237812e-07,4.6340480977462244e-07,8.5632630525200298e-07,-1.0949403403196274e-07
1.55,-2.1977549869265532e-06,4.8551881355081653e-07,1.0611692435451604e-06,7.583805063520608e-07,3.1839304249408592e-07,7.1226673272192424e-07,-1.8474315529812792e-07
1.5525,-2.2728225574121498e-06,3.6262709269790803e-07,9.5817411609566889e-07,6.3133379817210194e-07,1.7315576321661534e-07,5.6803363922786621e-07,-2.6147247362260701e-07
1.555,-2.3486828884408254e-06,2.4103659079155553e-07,8.647985330522696e-07,5.0503388300767266e-07,3.0562838556705683e-08,4.2630473076131041e-07,-3.3780821386186662e-07
1.5575,-2.4234722718088771e-06,1.2325200641672022e-07,7.8405697905965922e-07,3.8229135236567084e-07,-1.0656977135175986e-07,2.897210901153497e-07,-4.1188266242654846e-07
1.56,-2.4953486053594347e-06,1.1858491552525078e-08,7.180173701120712e-07,2.6541731627626436e-07,-2.3553788556253121e-07,1.6075527417588515e-07,-4.8189036298555055e-07
1.5625,-2.562461435744212e-06,-9.0711513872508316e-08,6.6813981022624462e-07,1.5696408519131594e-07,-3.5382128214491237e-07,4.1760389887863065e-08,-5.4607477739415665e-07
1.565,-2.62317657630892e-06,-1.8229347019113059e-07,6.3540746210038532e-07,5.9408017656051298e-08,-4.5910553863562395e-07,-6.516408854864774e-08,-6.0285595157600058e-07
1.5675,-2.6760463776305646e-06,-2.6092840114659347e-07,6.2006917796558262e-07,-2.5279234003738062e-08,-5.4952138963528188e-07,-1.5824787217357832e-07,-6.5090173013160681e-07
1.57,-2.7199628623947177e-06,-3.2498487840132792e-07,6.2236117982629669e-07,-9.572491273431064e-08,-6.2340079312056249e-07,-2.3601009918392748e-07,-6.8907128044635809e-07
1.5725,-2.7539088779433896e-06,-3.7330633303316371e-07,6.4148497599023831e-07,-1.5043311712923958e-07,-6.7941616323523702e-07,-2.9724008948554537e-07,-7.1640323900239671e-07
1.575,-2.777053355893563e-06,-4.047781398804426e-07,6.7687634131031208e-07,-1.8910379257330182e-07,-7.1653524674670464e-07,-3.4102074859442796e-07,-7.3215216555981526e-07
1.5775,-2.7889301516777304e-06,-4.1880995323542255e-07,7.2827039681815437e-07,-2.0997202129560983e-07,-7.3416831410728068e-07,-3.6677239095526802e-07,-7.3583337827347387e-07
1.58,-2.7893778111939494e-06,-4.1507331711730542e-07,7.9385790895338304e-07,-2.1286385153767874e-07,-7.3197766738545137e-07,-3.7424230672096458e-07,-7.2720813934475108e-07
1.5825,-2.778339239339032e-06,-3.9382346292420001e-07,8.7293795544575689e-07,-1.9780020003890335e-07,-7.1005444682070824e-07,-3.6350403206365792e-07,-7.0628920226726973e-07
1.585,-2.756163880014482e-06,-3.5540400206031455e-07,9.6377257272616179e-07,-1.6522836332454835e-07,-6.6892004501282327e-07,-3.3495504309548057e-07,-6.7334553172385399e-07
1.5875,-2.7234187389245755e-06,-3.0113653439592515e-07,1.0654710844587049e-06,-1.1606054347550196e-07,-6.0935156775675216e-07,-2.8931085072141394e-07,-6.2889385680832627e-07
1.59,-2.6808980112030581e-06,-2.3192448845470248e-07,1.1765719197073583e-06,-5.126025995089447e-08,-5.3247015418532819e-07,-2.275770008231796e-07,-5.7367818269731327e-07
1.5925,-2.6296429593467658e-06,-1.4941953002481106e-07,1.2959710063239454e-06,2.763322377324323e-08,-4.3973306992777789e-07,-1.5104570783132362e-07,-5.0867045196775511e-07
1.595,-2.5708789128185129e-06,-5.5239203637594447e-08,1.422025650747688e-06,1.1916203781846792e-07,-3.3286698358090907e-07,-6.1258024671694678e-08,-4.3503513312200947e-07
1.5975,-2.5060416628102751e-06,4.8614885806308551e-08,1.5537967422085659e-06,2.2139435992041753e-07,-2.1385463739694241e-07,3.9984543511078617e-08,-3.5412863652028981e-07
1.6,-2.4366416705085589e-06,1.6008491036935079e-07,1.6887718272518752e-06,3.3191528386683246e-07,-8.4979796063955393e-08,1.5066072995644411e-07,-2.6747933151463506e-07
1.6025,-2.3643121433800167e-06,2.7710821661768243e-07,1.8264052163739882e-06,4.4877869729274868e-07,5.1362139304520132e-08,2.6863289357450883e-07,-1.7669276842850826e-07
1.605,-2.2907186007360814e-06,3.976262179998273e-07,1.9642490489562725e-06,5.6946767381046024e-07,1.9264980741267483e-07,3.9160364020119707e-07,-8.3473929648508334e-08
1.6075,-2.2174712851858308e-06,5.1926721868354303e-07,2.0993999662201585e-06,6.9169925812058418e-07,3.3625763037194037e-07,5.1725620554733836e-07,1.048829577359966e-08
1.61,-2.146206037592093e-06,6.4015564907605528e-07,2.2311850371640933e-06,8.1352380572298315e-07,4.7963038683393722e-07,6.4316428274911749e-07,1.0341825049608418e-07
1.6125,-2.0785193623663716e-06,7.5799885000427079e-07,2.3575131863226192e-06,9.32289879711269e-07,6.2014657678620251e-07,7.6692382741111459e-07,1.9358903394826531e-07
1.615,-2.0159040684861164e-06,8.7074271135122911e-07,2.4751925693140956e-06,1.045711882730969e-06,7.5516930581034893e-07,8.8619194048443621e-07,2.793470999732357e-07
1.6175,-1.9595852326438738e-06,9.7680025543450195e-07,2.5814188411815226e-06,1.1516944378265428e-06,8.8237610785216031e-07,9.9874711786388064e-07,3.5916414224223283e-07
1.62,-1.9106536215166706e-06,1.0744831446491177e-06,2.6731426950745468e-06,1.2487748916214417e-06,9.9939231615509892e-07,1.1025124016854619e-06,4.3162711421787241e-07
1.6225,-1.8699846934488713e-06,1.1618621284643575e-06,2.7482617864249396e-06,1.3346609288272535e-06,1.1043009199240327e-06,1.195621141573466e-06,4.9551762664628513e-07
1.625,-1.8382235724281137e-06,1.2378910406040405e-06,2.8045739179859802e-06,1.4079461550572954e-06,1.1953186898441519e-06,1.2763744215238814e-06,5.4975707094784621e-07
1.6275,-1.8158296886325004e-06,1.3009467832172552e-06,2.8406184007871255e-06,1.4682651505069515e-06,1.270996612328015e-06,1.3433395047699517e-06,5.934577500162974e-07
1.63,-1.8030286456645553e-06,1.3503652152834754e-06,2.8552654843463206e-06,1.51399240622171e-06,1.3301012460296905e-06,1.3953259606979269e-06,6.2595577903959319e-07
1.6325,-1.7997930977437137e-06,1.3852109961429539e-06,2.8479335673295066e-06,1.5445880825764343e-06,1.3716869667260786e-06,1.4314184635167034e-06,6.4681977840357166e-07
1.635,-1.8059503008360836e-06,1.4044518479431265e-06,2.8181275984508618e-06,1.5605929141043602e-06,1.3951105320186818e-06,1.4509892317234951e-06,6.5580270520546108e-07
1.6375,-1.8210497869096096e-06,1.4078559581065354e-06,2.765896256381715e-06,1.561866256506235e-06,1.4001796414072605e-06,1.4536955979104234e-06,6.5287614776483741e-07
1.64,-1.8444881853807742e-06,1.3953498381344016e-06,2.6919272138867863e-06,1.549178660916435e-06,1.3869513092725933e-06,1.4394781018568259e-06,6.3821552034494184e-07
1.6425,-1.8755194058338913e-06,1.3674309679324281e-06,2.5970794909955373e-06,1.5233624308644562e-06,1.3558184836026445e-06,1.4085627882275193e-06,6.1218670494134243e-07
1.645,-1.9132019635496077e-06,1.3247035280047934e-06,2.4829957390068141e-06,1.485593776087221e-06,1.307418569752174e-06,1.3614601902938419e-06,5.7534654635544763e-07
1.6475,-1.9565324577435265e-06,1.2682865249508347e-06,2.3519834903385359e-06,1.4372349870200611e-06,1.2426929301872927e-06,1.2989558998330241e-06,5.2842620081461134e-07
1.65,-2.0043939539813175e-06,1.1995030626927806e-06,2.2061205244732511e-06,1.3802707426962728e-06,1.1628616189173994e-06,1.2220937595586953e-06,4.72311033800113e-07
1.6525,-2.055624550210177e-06,1.1202317232982016e-06,2.0478613101199945e-06,1.3162894745458731e-06,1.0694331342948907e-06,1.1321499752366896e-06,4.080272658839897e-07
1.655,-2.1090310667991729e-06,1.0324426382742e-06,1.8802731454527776e-06,1.2470230809542855e-06,9.6409751474897183e-07,1.0306306134620109e-06,3.3671534168124165e-07
1.6575,-2.1634429338482659e-06,9.3798629465069537e-07,1.7063828016722018e-06,1.1752657494256736e-06,8.4869127399494557e-07,9.1920606129351078e-07,2.5958005411323765e-07
1.66,-2.2177080937548542e-06,8.3879150861837876e-07,1.5293268381058534e-06,1.1022624457082606e-06,7.2531043921202583e-07,7.9975432591006391e-07,1.7791984489799819e-07
1.6625,-2.2707674073173963e-06,7.369898107487877e-07,1.3519916171120219e-06,1.0288849947143126e-06,5.9605943149985617e-07,6.7420464359405221e-07,9.302648084690258e-08
1.665,-2.3216251966158169e-06,6.3448451090444627e-07,1.177196587288223e-06,9.5850667350925122e-07,4.6310861945001626e-07,5.4460200648509282e-07,6.2390917343645228e-09
1.6675,-2.3693581024645501e-06,5.332075573707995e-07,1.0074157666080569e-06,8.9217505759795894e-07,3.2862541231356279e-07,4.1301329385348178e-07,-8.1138571336100505e-08
1.67,-2.4131715104770301e-06,4.3441842343328058e-07,8.4490698360526399e-07,8.3125239890549887e-07,1.9488167137252436e-07,2.8154032237450209e-07,-1.6781745844415125e-07
1.6725,-2.4523705879862671e-06,3.4002056885311802e-07,6.9163725853677698e-07,7.777496560492663e-07,6.4021091415498672e-08,1.5224730373697937e-07,-2.5255914003454437e-07
1.675,-2.4864038219035231e-06,2.5100437838308294e-07,5.4953062850362115e-07,7.3239950183771258e-07,-6.1949848996425022e-08,2.7150219318198225e-08,-3.3419766722612066e-07
1.6775,-2.5148965530484151e-06,1.6887411556025004e-07,4.2037368266503459e-07,6.9579691850533489e-07,-1.8107630851503317e-07,-9.1819814881541332e-08,-4.1165669021555838e-07
1.68,-2.5374800284162504e-06,9.4186873611828558e-08,3.0524827826062146e-07,6.6839444804347355e-07,-2.9144778580825969e-07,-2.028575343389656e-07,-4.8394667439103715e-07
1.6825,-2.5540811688393445e-06,2.7949174763097796e-08,2.0586227808804899e-07,6.5085726363584155e-07,-3.9148660120255461e-07,-3.0437242318355407e-07,-5.5024512185539563e-07
1.685,-2.564616746244031e-06,-2.9457356024401303e-08,1.2345620252875456e-07,6.4281727887012011e-07,-4.7977950414566068e-07,-3.9492425569916696e-07,-6.0983333672671433e-07
1.6875,-2.5692626828357548e-06,-7.7724173096739137e-08,5.9335965931654796e-08,6.439945170787006e-07,-5.5522397305541526e-07,-4.7329196100524318e-07,-6.6213232363323773e-07
1.69,-2.5681800761280942e-06,-1.1649984917529701e-07,1.4526843200276965e-08,6.5467999726508555e-07,-6.1675723893726807e-07,-5.3847034445941988e-07,-7.0670947872015971e-07
1.6925,-2.5616532411443823e-06,-1.4586422286512134e-07,-9.5546301840677666e-09,6.7427205566921617e-07,-6.6357695745330158e-07,-5.89700061778484e-07,-7.4327073363068969e-07
1.695,-2.5499787440009856e-06,-1.6579806369561829e-07,-1.2220388644647306e-08,7.0261690362902558e-07,-6.953338614653698e-07,-6.2646102334980959e-07,-7.7165543010950406e-07
1.6975,-2.5336217710941783e-06,-1.7650597618608935e-07,7.6891697127810188e-09,7.3955233248234097e-07,-7.1185244850488934e-07,-6.4850261562070858e-07,-7.9184454785839855e-07
1.7,-2.5130767868875923e-06,-1.7829857819285432e-07,5.0535593245779662e-08,7.8419647672570159e-07,-7.1302873567244139e-07,-6.5582198418464466e-07,-8.039449380466765e-07
1.7025,-2.4888343650116198e-06,-1.7140381387944056e-07,1.1622767915720908e-07,8.366514531487222e-07,-6.991073288116651e-07,-6.4866969691356464e-07,-8.0819404098036962e-07
1.705,-2.4614120159932011e-06,-1.5631334751844228e-07,2.0429068848971744e-07,8.9589432899469338e-07,-6.7062570619932777e-07,-6.2753891286108484e-07,-8.0494531443294253e-07
1.7075,-2.4313279114756616e-06,-1.3353480145063532e-07,3.1340814019574347e-07,9.6146390260112716e-07,-6.2838157071701556e-07,-5.9316389334825134e-07,-7.9466457502746432e-07
1.71,-2.3991467175200736e-06,-1.0348848457058825e-07,4.4182663382996459e-07,1.0329719211972964e-06,-5.7323544239892509e-07,-5.4647146161091394e-07,-7.7791433577924639e-07
1.7125,-2.3653399678928336e-06,-6.6754382825133889e-08,5.8540269842156129e-07,1.1088113844425805e-06,-5.0630874597252065e-07,-4.8857934411137202e-07,-7.5534099472436843e-07
1.715,-2.3304134867175417e-06,-2.3791352229648497e-08,7.4058326107277813e-07,1.189415178156512e-06,-4.2893280174787235e-07,-4.2080015374913757e-07,-7.2767472420639762e-07
1.7175,-2.2948927574279428e-06,2.4629405999876497e-08,9.0371172424512434e-07,1.2716448412059965e-06,-3.4257306680561847e-07,-3.4458972816741353e-07,-6.9569311071917646e-07
1.72,-2.2591196196672538e-06,7.7899137314594981e-08,1.0695455798792837e-06,1.3570580421344241e-06,-2.4876415053448221e-07,-2.6153879556138138e-07,-6.6023797667873179e-07
1.7225,-2.2234991837370407e-06,1.3506607116022845e-07,1.2349519625707893e-06,1.4438424743975263e-06,-1.4913543335932189e-07,-1.7334334456825799e-07,-6.2219285984560123e-07
1.725,-2.1885100249473041e-06,1.9555929127330154e-07,1.3963076204851758e-06,1.5302994064508722e-06,-4.5469060252201493e-08,-8.1771978731431425e-08,-5.8246792338427549e-07
1.7275,-2.154443414498873e-06,2.584701610373917e-07,1.5509960491421535e-06,1.6148632103949526e-06,6.0402143400830367e-08,1.1390603384984007e-08,-5.4198122268121939e-07
1.73,-2.1216000290202383e-06,3.2291997115946511e-07,1.6966980621523052e-06,1.6953936950088699e-06,1.6677636982159692e-07,1.0432760453479818e-07,-5.0165108047882889e-07
1.7325,-2.0903181547347652e-06,3.8810991463571221e-07,1.8311841402572545e-06,1.7713863547624084e-06,2.720015280579444e-07,1.9525121446903567e-07,-4.6236287255037047e-07
1.735,-2.0608955836231323e-06,4.5311053527248441e-07,1.9533305888698359e-06,1.8407464105207008e-06,3.7424701172023007e-07,2.8243711437310318e-07,-4.2503382990296884e-07
1.7375,-2.0335344020322687e-06,5.1703400823603738e-07,2.0615255921932677e-06,1.9033372046677668e-06,4.7185011557894816e-07,3.6424723998646578e-07,-3.9046915302595566e-07
1.74,-2.0084883390977489e-06,5.7905583551460129e-07,2.1563054815405026e-06,1.9580493060904437e-06,5.6337781519975532e-07,4.3912509070453857e-07,-3.5944086024324715e-07
1.7425,-1.9859398593264175e-06,6.3860728685797542e-07,2.2371386240103148e-06,2.0031742847815425e-06,6.4744989001971434e-07,5.0570084000901091e-07,-3.3268252153653637e-07
1.745,-1.9661137262062649e-06,6.9505807857493885e-07,2.3035909752895199e-06,2.0381091001012001e-06,7.2281638877752345e-07,5.6273989829759944e-07,-3.1086693994929067e-07
1.7475,-1.949181981490101e-06,7.4821289386154957e-07,2.3576938985138305e-06,2.0618264530694809e-06,7.8846327686662655e-07,6.0920019783826489e-07,-2.9456103619975161e-07
1.75,-1.9352846675731312e-06,7.9730342953111795e-07,2.3972393696131681e-06,2.0734475171819298e-06,8.4330690993373641e-07,6.4421878140900411e-07,-2.8425369317860221e-07
1.7525,-1.9245588842888599e-06,8.4258492189102511e-07,2.4235433857225283e-06,2.0725129281865907e-06,8.8670227638449019e-07,6.6714262135903647e-07,-2.8034475521698641e-07
1.755,-1.9171815872354458e-06,8.8299202890181358e-07,2.4383901631578114e-06,2.058810592851285e-06,9.1821694274887125e-07,6.7752610758644582e-07,-2.8313877931672833e-07
1.7575,-1.9132621556981724e-06,9.1909150128263838e-07,2.4400256048930222e-06,2.0318368423466412e-06,9.3739734172682691e-07,6.7515034965742081e-07,-2.9283157382347225e-07
1.76,-1.9128738025001827e-06,9.4994943787939837e-07,2.4287399238630442e-06,1.9915909433757413e-06,9.4404094573107272e-07,6.6001684425963766e-07,-3.0950801031682754e-07
1.7625,-1.9160591427854358e-06,9.7575129582772385e-07,2.403198764721525e-06,1.9384688324288822e-06,9.3885816090422914e-07,6.3234124070202203e-07,-3.3315212206607694e-07
1.765,-1.9228759208110617e-06,9.9504781661323536e-07,2.3630718737615472e-06,1.8724641298921975e-06,9.220531713840785e-07,5.9254573978759638e-07,-3.6363708981881565e-07
1.7675,-1.9332685626660253e-06,1.0078862401773524e-06,2.308531004975036e-06,1.7944223326794812e-06,8.936177467664834e-07,5.4124204320297e-07,-4.0073065178546069e-07
1.77,-1.9471496716518738e-06,1.0134734533559995e-06,2.2394617231700462e-06,1.7055289787815784e-06,8.5470665127709681e-07,4.7925329900579996e-07,-4.4408384889913582e-07
