Physical Time (s),xth_top Monitor (W): top_cv1,xth_top Monitor (W): top_cv2,xth_top Monitor (W): top_cv3,xth_top Monitor (W): top_cv4,xth_top Monitor (W): top_cv5,xth_top Monitor (W): top_cv6,xth_top Monitor (W): top_cv7
6.91275,6.0616957362744354e-19,-1.7601377873840817e-19,1.0579952445180675e-19,-1.5041802389437164e-20,3.2302577940151585e-19,-2.0892737543992421e-19,4.1688109396045653e-19
6.913,9.3666526259372063e-19,-2.470270966846705e-20,-7.2120648324976007e-20,7.1947596154025743e-20,-2.7647767198203272e-19,4.6265763793562801e-19,-1.7466142895540676e-19
6.91325,7.0423519223297201e-19,2.6851945354708485e-19,9.0854139619459959e-20,1.6345518539613087e-20,-3.3133984677096436e-20,2.9108607575936671e-20,1.1287990552975544e-18
6.9135,-8.4143957413442045e-19,-1.7764798027137759e-19,-1.8246781188834859e-19,-6.1932099273806126e-20,-3.3708389902613399e-20,4.178188142825022e-19,3.1033819598807712e-19
6.91375,1.189883457426976e-18,-2.4055744127699035e-19,-9.0600872567072445e-20,-9.6113517505490587e-20,-8.4322692750147168e-20,4.545020000597372e-19,-5.015707608894661e-19
6.914,3.6009829406318721e-19,-1.1679991034041419e-19,-1.8158194602616371e-20,3.2372166625792407e-20,-3.82336709108323e-19,7.6439367098204387e-19,6.5444949986680853e-19
6.91425,3.2827557223184882e-19,3.4489516327428002e-20,4.4187862704732593e-20,3.2299952772598772e-19,-4.7836829771176344e-20,-5.8277751156064332e-19,8.2428755501600251e-21
6.9145,-7.0031619105893628e-19,-2.5085778625615305e-19,1.8813679986750745e-19,3.0705645306961922e-20,1.5124733940044598e-19,2.2247849908691793e-19,-3.7932044798016096e-19
6.91475,-1.6166542243845066e-18,-1.1109282114564452e-19,-1.4904685581577183e-19,1.5941928158805335e-19,-3.5359899351716915e-19,-3.8262514762988651e-21,1.0374930341964464e-18
6.915,-7.559730563990402e-19,-1.5685683507227338e-20,-1.0799969501773051e-19,2.4679754278837173e-19,-2.5928588896143585e-19,2.9190422648383908e-19,-1.7078124102327047e-19
6.91525,1.384057010555995e-19,2.5849616066251534e-19,-1.4167748623663784e-20,-5.9243253942199114e-20,-1.9441849602542758e-19,-7.110809700309975e-20,1.1788400791778198e-19
6.9155,1.2499462468680413e-18,-1.6362399154220277e-19,5.6724250341253681e-21,-3.967946322832859e-20,-1.7322904083986078e-19,-1.437192474514363e-19,3.2100330084146848e-19
6.91575,5.9916332062122408e-19,-4.6097974478862835e-20,-1.528629215619909e-19,-1.2000658338173187e-19,2.3771093218080456e-19,-4.8351998029533448e-19,-1.4669266158892809e-19
6.916,6.4425496135008228e-19,-1.2297853607376719e-19,-2.7922562389338887e-21,-4.2847162486013754e-20,-1.5602062584421398e-19,-2.552056715941933e-19,2.4649028846303041e-19
6.91625,1.4994102042815892e-18,-9.1548555267876643e-20,-1.031608568421875e-19,7.9205430409945298e-20,-1.3442674093351935e-19,-1.3302975432344086e-19,5.4463426158434046e-19
6.9165,-2.6870041609888623e-19,-1.5976587976643005e-19,1.4693843377782763e-20,3.9542487229765312e-20,-1.8683612540756989e-19,-3.0067285567924815e-19,1.4095242638391904e-20
6.91675,-4.6775774104975861e-19,4.1061564893005695e-20,9.52151291641278e-20,-2.0624003264829706e-19,1.8167267093036788e-19,1.9564586775899316e-19,-5.4040745515182833e-19
6.917,6.2786696921056259e-19,9.0841056739250121e-20,1.1620576496959252e-19,6.1382106279074294e-20,2.4828156231509297e-19,-3.2169425244820357e-20,3.6503281773899441e-19
6.91725,-1.1878746936602237e-20,7.8537645990234838e-20,1.4237752824853896e-19,-9.2827743915342534e-20,-3.2622672843526947e-19,-3.3943507124445301e-19,1.4265821903434873e-19
6.9175,-1.0839579613284482e-18,5.4204390210380173e-20,6.5882453954815702e-20,6.7831520416611661e-20,2.2020323555807024e-19,2.9426917101909375e-20,1.8563473401371665e-19
6.91775,-1.6934768587960118e-18,-4.6314762833649894e-20,5.1351220207678876e-20,-1.6310743199626829e-19,1.9476949553544636e-19,-3.9902420700437229e-19,2.1912388090548684e-19
6.918,1.8331429953678345e-21,1.2730018247760984e-19,-1.6588219638734148e-19,8.3859565524532823e-20,-1.0939724146533309e-19,-4.6205470496711099e-19,-3.1828574906677923e-19
6.91825,-6.3803812211405023e-20,-9.5899083667812728e-20,-1.2034819470746196e-19,-1.1549010069494014e-19,-3.3094606769938059e-19,-1.5787131010825967e-19,-8.5552488737348242e-19
6.9185,1.072150944514558e-18,-8.9330920552539382e-20,-1.3615097061378228e-19,-1.7172702938209776e-19,2.1959533263623861e-19,4.0718882207605279e-19,-4.0584642050991889e-19
6.91875,1.3988090965483812e-18,1.0678304277479111e-19,-9.8614710464070637e-20,9.3674792610786119e-20,-1.2755691640295984e-19,-4.19373932440309e-20,1.5063807921954221e-19
6.919,1.2262525366076637e-18,4.5457773929170735e-20,5.3975147717099619e-20,-2.1203656140365768e-19,5.446246450603904e-20,-3.0493972398872091e-19,3.0569525207826527e-19
6.91925,-1.2567475979039292e-19,-5.5978749434066621e-20,7.5122223404774329e-20,1.5186805380574663e-19,-2.9628500736864429e-19,-2.50896004172591e-19,4.1791576148770987e-19
6.9195,1.4981002950430868e-18,-7.5872232214753852e-20,3.3226816402168208e-20,1.4744180365460126e-19,-4.2898503333613159e-20,1.3229039282633685e-19,1.7343007992394255e-19
6.91975,1.5482494492855867e-18,4.1403440554321614e-19,-1.7072814924970247e-20,-2.7648040167245107e-20,-5.6508773432129845e-20,1.5854012721352056e-19,-4.1587274385793044e-19
6.92,-1.2521830173000083e-18,-8.2927703095267362e-22,4.4425275144548294e-20,-1.2895193999187877e-19,-9.9491305154701187e-20,-3.4625965189470962e-19,-2.2114184264043288e-20
6.92025,-2.0755486262515246e-18,1.0092056266903358e-19,-4.3312546787746449e-20,-1.3269452318632827e-19,2.9385319200569672e-20,-2.7309076617850978e-19,-3.4003541790845834e-19
6.9205,-9.4045715992387073e-19,-2.6630849822226971e-21,7.741418496066758e-20,-6.3841288122345506e-20,-8.2821795681063261e-21,2.9382782015792031e-20,8.6030414990465441e-21
6.92075,1.1926370725764574e-18,1.1083004809384615e-19,-3.8753706461038255e-20,-2.9763598607046508e-20,-1.8860931086558308e-19,2.0404496078073597e-19,8.1916664773838015e-19
6.921,-2.7430058258087686e-20,-1.7438606858911015e-19,-1.2937226861342132e-19,2.1642900967653688e-20,-3.5388388751839771e-19,-6.0381863507055573e-19,-6.8323892411186469e-19
6.92125,-1.0164979107410842e-18,7.3155440511730587e-20,-1.5216536825439515e-19,3.0267923869335306e-20,5.4283055767338719e-20,3.1597174052496472e-19,-2.4631293696802568e-19
6.9215,-2.2819161540534487e-19,-4.5373840816639009e-21,-1.0386681048185059e-19,1.0555302067495014e-20,1.7391569869580742e-19,-4.3267611186639015e-19,8.384393697216568e-19
6.92175,-8.9876799061046233e-19,-1.2975479599879807e-19,-7.0483947379208689e-20,-9.2422308477506882e-20,1.2343269563615127e-19,9.3396389315957947e-20,1.3291316760252317e-20
6.922,1.691397033646041e-18,1.6842333793775347e-19,1.1214617366671827e-19,1.8583229647998152e-19,1.3995918264755635e-19,3.16789689749479e-19,-6.4927162300993406e-19
6.92225,-7.3549674361061398e-19,-1.2736260478066682e-19,5.5248720882813343e-20,1.4599146369797349e-20,1.5150626258341873e-19,-3.1380226322241866e-19,3.5791405586462843e-19
6.9225,1.0748009803058226e-18,1.8921163927289609e-19,6.9781413871158527e-20,-3.7735871449860304e-21,-3.0449014212086591e-19,3.2693683213620134e-19,-7.1375556057571118e-19
6.92275,1.0739944810096211e-18,-2.3374523870151187e-19,-4.9902288755475095e-20,-4.0002248292905411e-20,-1.2096178035872936e-19,2.0449932509440362e-19,-5.3657618730724607e-19
6.923,-1.5288617763832259e-18,-1.1267563762872812e-19,9.1435016062416354e-20,1.0670465293463004e-19,3.2910027062057785e-19,-1.4360312461920688e-19,-4.7388878996163607e-20
6.92325,-1.9518180990864082e-18,-5.5455164377739433e-20,1.5745567659194104e-19,-7.7925439701996584e-20,1.6687770051391155e-19,4.8273523006970923e-19,-6.0643614023855475e-19
6.9235,7.5196994919228869e-19,6.8724649730702438e-21,4.8831035346949449e-21,3.5619507568220487e-21,-1.3734620279819043e-19,4.4645206231375053e-19,7.9329966928479177e-19
6.92375,2.2903143155804135e-19,1.5869880892936837e-19,-1.6465164166801244e-20,4.3331180131681019e-20,-6.6028530726674867e-19,-1.7881647996171784e-19,-9.3294887690487634e-19
6.924,-1.3435390297838822e-18,-9.7268888131096006e-20,-6.4167275277147505e-20,8.1878221773861767e-20,1.8046657454161599e-19,-1.2047681742812658e-19,-1.0200047742953138e-19
6.92425,-2.4399644515744201e-19,2.2261035761662663e-19,1.274115043199429e-19,-1.0499235087121358e-19,-2.4142622338939164e-19,-1.2692349467139636e-19,-2.2929760120137132e-19
6.9245,-1.5787615098754261e-18,2.1701578144994443e-20,-2.4404009129399994e-20,-1.2889027570275654e-19,2.1229714614289215e-20,1.2664956799378769e-20,3.4786140596843218e-20
6.92475,-1.5579181163844036e-18,1.1349105024954382e-19,5.6254068264299806e-20,1.3950865934951302e-19,-1.559830252467091e-19,3.0405273413393315e-20,7.5045389436670755e-19
6.925,-1.5084390866221792e-18,-8.8161189475471307e-20,1.1994762115085234e-19,-7.7884936771958431e-20,-1.2576092435918471e-19,2.7946198127244784e-19,4.520009496926357e-19
6.92525,1.2626706666450281e-18,-4.4248470789734861e-19,-1.4022888093205889e-19,9.3517882130733915e-20,6.9216970411390691e-19,7.0043417492839398e-19,9.1414311754617883e-19
6.9255,1.1733886236979113e-18,-1.0674276934394632e-19,3.4374629630521099e-20,1.1846131739596087e-19,-2.609776213477157e-19,-7.7577750850324287e-19,1.255656800064903e-19
6.92575,3.2283324454994978e-19,9.9119282322640403e-20,1.5009472924911056e-19,-7.0767611345120478e-20,-1.1721941543905728e-19,-6.6687820499974726e-19,-6.0637195356814632e-21
6.926,5.495230469667731e-19,5.3929894245084215e-21,-1.2882761535755583e-19,-1.2942677879164892e-19,-2.1962303551469544e-19,3.7514838372029461e-20,6.7875619600564996e-19
6.92625,-1.5797020844170997e-18,-1.4856834882180109e-19,4.0288966880101702e-21,-1.0785701113006777e-19,3.8880143161386975e-19,-4.9525386286434969e-20,4.6580396191618493e-19
6.9265,-1.2927812721150145e-18,7.5963954446745168e-20,6.1622174743668977e-20,3.4698577051925808e-20,-2.416267299478827e-19,-4.4740641214974099e-19,3.1429738449608683e-19
6.92675,-1.6800175077871805e-20,3.3873812171332322e-20,2.0624607669165591e-20,1.9236858597973063e-19,-2.615645594682118e-19,-8.2513891073795316e-20,1.7946803396113045e-19
6.927,1.1848045566866581e-18,5.7935666875199498e-20,-8.2519133901123494e-20,2.9625513137297736e-19,-7.9398100492513183e-20,1.282235688292285e-19,3.9698401817963005e-19
6.92725,2.004468690262583e-19,2.049161547139594e-20,-2.086640687670451e-19,-7.4702854511837175e-20,3.2762882007001689e-19,1.0638689644800845e-18,-5.039604357757085e-19
6.9275,1.6618778659288122e-19,5.8024088315063286e-20,-1.6169578177279201e-19,2.720705716962853e-19,-3.7943788477585114e-19,2.2139710159780838e-19,1.1101821469105278e-18
6.92775,-1.8233943798699204e-18,5.9407973831828742e-20,-1.4661637486941497e-19,-1.813801633991746e-19,6.5189682026687402e-20,-4.4039044594639797e-19,-2.6566179428892579e-19
6.928,-6.5924549518729177e-20,-1.5052591126448325e-19,1.645080834459195e-19,-1.8234269763658349e-19,3.1351924480773235e-19,-6.0945864075277072e-20,-4.162864334542886e-19
6.92825,9.5200852602186089e-19,2.8559517203883021e-19,-1.2470224755804607e-19,1.4837032175773422e-19,4.3945358587264577e-20,2.13453616456174e-19,-4.7862496572220489e-19
6.9285,-1.3363148072771387e-18,6.8901317936614194e-20,2.0387094170405779e-20,1.2529799092533213e-19,-2.0962013272837452e-19,-8.8725943347293222e-20,-5.6143228613724295e-19
6.92875,4.2075919734493315e-19,2.1740042865611633e-19,4.2332802835008589e-20,2.8282120945472228e-21,-9.3654285197045806e-20,1.7409328999158617e-20,-1.4015354141427581e-19
6.929,1.3452499094183715e-18,1.9870768619161921e-19,8.162254236854891e-20,1.5701710354465329e-19,-5.1293020538842694e-20,3.7910025320170797e-19,-5.2371383959401178e-21
6.92925,7.9419418637334969e-19,1.552316046277147e-20,-3.3003260807793772e-19,-2.2292749585042908e-19,1.8090067213829489e-19,7.8218091748590957e-20,-3.7311216507859489e-19
6.9295,-2.4417536870865238e-19,-9.8139651900674263e-20,5.4695936716752045e-20,-8.1525389070246325e-20,-3.2794533476934429e-20,-5.398310902488663e-19,2.9846392340949692e-19
6.92975,6.8321265924278399e-19,-2.4392938092367514e-21,-2.4840769056397179e-19,-4.5042593146387527e-20,1.0039105941379642e-19,1.7854636257702936e-19,3.1579825003441194e-20
6.93,-8.3036988644855853e-19,1.3320833350362787e-19,-7.4016200220528932e-20,-9.5432462836707336e-20,5.4732287694277603e-20,-3.1752635701425589e-19,9.0906845085705558e-19
6.93025,-3.9914939986493404e-19,3.0673449618967749e-19,-2.9052906210562023e-19,8.4505552711119969e-20,-3.4106709050482306e-19,-1.90285661787287e-19,2.7496422105300191e-19
6.9305,-1.4953773345540901e-18,1.835592491582113e-19,-6.0907104619735674e-21,-7.6560744152155394e-20,3.525502171491623e-19,-2.6708552734259759e-19,-1.3390187052599836e-19
6.93075,1.1178121387648058e-18,-1.0700637790742002e-19,-1.444700870272781e-19,-8.7764599775409464e-22,-1.9216720312858637e-19,-3.7895091322053997e-19,8.9265273623609208e-19
6.931,9.2423769338107269e-19,2.2724155617036809e-20,1.1165046235989643e-20,-1.2507283264656256e-19,-3.7248966204115905e-19,-9.2721640715477945e-19,-7.4609238739554983e-19
6.93125,-5.0058266272071776e-19,-3.6433649082472244e-21,-2.6511618907091416e-19,-1.1337893310206573e-19,-2.5588416184762637e-20,1.2983775753901539e-19,-4.864051253100692e-19
6.9315,-9.8913837887750321e-19,4.7527728148400248e-20,2.4695690449476928e-19,6.0981358489631531e-20,-5.306580723449646e-19,6.6422957559228014e-19,6.2208477249046069e-19
6.93175,1.9944464420992809e-19,-2.5463339211141894e-21,-1.2034516122566847e-19,-2.9818285123123296e-20,1.5515437579856895e-19,3.4412234332561554e-19,-9.0906860676854524e-19
6.932,-9.9697777607563222e-19,-1.172948157312632e-20,2.2158867777044394e-19,1.7117246632010928e-19,2.977599181802622e-19,4.4508647755096131e-19,-2.5883503215595303e-19
6.93225,-3.7787028866607034e-19,1.7193194455638264e-19,1.0225530151614856e-19,-2.744843771969765e-19,-2.8403598345598872e-19,-5.8401641984331135e-19,-8.1285523008929001e-20
6.9325,-2.048419586982772e-18,1.7876532066959939e-19,1.0106355733107776e-19,-1.6848982992359705e-19,-1.8833416910337144e-19,-2.5968565409993069e-19,-2.023239611582626e-19
6.93275,1.4572618153572193e-18,-2.3826831924170812e-19,-2.3417380952517038e-19,-1.135006793261903e-19,3.1807199159393708e-21,4.2881924574404869e-19,5.2517140024348439e-20
6.933,2.4549735374662383e-18,1.8573338448077176e-20,2.2631062723533462e-20,-2.4651200817840471e-19,4.34724618697661e-19,5.3693652498992701e-19,1.2009434558222462e-19
6.93325,6.3061781000912923e-19,-1.6705263982269793e-19,7.2283962294791423e-20,4.0899141255559059e-20,-4.1597307062918226e-19,-3.9740602896866096e-19,-9.4352422447834341e-19
6.9335,-2.9541970625634417e-18,-1.6802891590731345e-19,-9.9813861045989327e-20,-1.9075099253608702e-19,-2.1202840720752495e-20,-1.0550368815010619e-19,-9.570590018087237e-19
6.93375,-8.4719675932467077e-19,-1.2614898743750333e-19,1.1230594315785824e-19,-2.6910543690398364e-19,-3.4313814884944161e-19,6.351736776969182e-19,-6.296619320958764e-19
6.934,1.5865455677255936e-18,2.5328542939534293e-19,-6.7788597735444588e-20,-9.41019808175303e-20,-3.9061265405235815e-20,-2.2694344644478398e-20,5.8021744402156218e-19
6.93425,6.9747450379283387e-19,2.7108836665817177e-20,-1.7294732419411414e-19,-1.9855288749510221e-19,-3.4994460040205979e-20,2.2124998076639355e-20,-2.2145385443122017e-19
6.9345,-7.3427212495287572e-19,2.6718140782394414e-19,-9.0199968599905732e-21,2.6448749210790478e-19,-1.1560014290833385e-19,-1.0174217391339378e-19,3.0541735029015797e-19
6.93475,-9.6899215283422403e-19,7.0634324491809384e-20,2.0781630542318452e-19,-2.8062492917950047e-19,6.448772539306379e-20,5.9784584965999695e-19,4.9031076722886551e-19
6.935,6.7889194479859102e-20,-1.1237981449290202e-20,-1.6681204554193867e-19,6.5904893662687923e-20,-1.2249520357538895e-19,2.8168377319703284e-19,-5.8326787110110196e-19
6.93525,-1.9853979766411141e-18,2.4671431049056197e-19,-2.0317455224494261e-19,-3.8134118305284909e-19,3.8889314016440409e-19,2.6456386094583778e-19,-2.9833654232826558e-19
6.9355,-1.1309069351467654e-18,1.7187028091237e-19,-2.3237781096403746e-19,1.6634023300014343e-19,4.2491726579211826e-19,-2.0152140198965412e-19,1.2259325793486392e-19
6.93575,-1.1316542734307486e-18,1.7056886325980012e-20,-1.001108504358904e-19,-3.8053634629088312e-19,4.928719542480301e-19,7.6187544349746267e-19,1.7773970466062972e-19
6.936,-1.1827427816272175e-18,-5.9768773665550501e-19,-1.2070937058870485e-19,1.3994732979729976e-19,6.4444813610796496e-19,4.2713289523876613e-19,4.5960023772691525e-19
6.93625,-2.3338504722289132e-19,-4.0583856911015575e-20,-4.5512740054853274e-21,6.4922137762862546e-20,8.7224685367636222e-19,3.669744261892097e-19,1.8864816909867565e-19
6.9365,-1.1509389706351495e-18,-3.6493514276793703e-19,-1.2610589235564251e-19,3.0189407461407096e-19,-3.3477944942579556e-19,-4.4511689584647795e-19,9.5119585014295911e-20
6.93675,-9.5928094323628598e-19,-2.5828320856444116e-19,8.5869943597115929e-20,-4.3117473881529885e-19,3.9177328651775876e-19,6.7413599997048733e-19,1.3004545753729663e-18
6.937,-7.6567430209003079e-19,-4.5737050241807074e-19,6.8224862623226715e-20,1.3878720567632441e-20,-2.2160230139928335e-19,9.8561106110187488e-19,-9.0990971079515946e-19
6.93725,-2.2797461833185239e-19,2.4263338376434963e-21,1.9013632330848447e-20,2.2963039013209558e-19,5.9235957719014093e-20,-9.7801898716743143e-20,1.4607940534594939e-18
6.9375,-2.2125803739611317e-18,3.5938787619612945e-19,-1.0101275885200983e-19,-1.6135555530235297e-19,-6.509833073243462e-20,3.2207967046944235e-19,3.2567098776173833e-19
6.93775,1.0188521686968495e-18,3.7799843473063448e-19,6.2175879290070292e-20,-1.3169984001897146e-19,9.5665149993187757e-20,-1.2147645313589342e-19,1.8312889129496253e-19
6.938,1.8275602200212306e-18,-5.5540760693439124e-19,-1.0115591154709334e-19,-2.3101112304339117e-19,1.3113196836303567e-19,-8.903542353649713e-19,2.5310797683271288e-19
6.93825,1.2629165499001768e-18,-2.5867588307541771e-19,-1.1323464124463502e-19,-1.8052968917171277e-20,6.0375283479612777e-19,-1.1760561640808789e-19,1.1056864241974059e-19
6.9385,3.186862607667205e-20,4.7951550084988426e-19,1.4618749716266141e-19,4.7717827205128116e-19,-8.6478685419815024e-19,-6.6488148113282163e-19,-2.8847006937510727e-19
6.93875,1.7425197013078477e-18,-2.6410135006758406e-19,1.9801625665952371e-19,1.6465775132710753e-19,7.1126082750225104e-19,4.3028472951218554e-19,-1.7646270834614333e-19
6.939,-1.6931708301908553e-18,6.0867236892971123e-20,1.001214255067788e-19,-5.0699906722884264e-20,-2.4823230821045229e-19,-1.4917668672646751e-19,-1.9106700296886932e-19
6.93925,1.286313194895135e-18,1.1024168806686817e-19,-2.7963643787792742e-19,2.584065561264736e-19,-9.3468923950415695e-20,3.8335578208602889e-19,6.8714833920946929e-19
6.9395,6.8578107996415819e-19,-1.0505904947942121e-20,-2.1368755539243173e-19,-3.5486081997209979e-19,-3.2495237389338694e-19,-1.7377663069399163e-19,1.280075097313973e-18
6.93975,1.3131740086828683e-19,-1.2017852463134995e-19,7.3092601562825538e-20,3.7625272227655365e-19,-7.4346234302249034e-19,-1.836940537347508e-19,-8.2675692596369007e-19
6.94,5.0761856173542679e-19,2.2674992795809001e-19,-3.0360100919666433e-19,-2.8458112066075357e-19,-8.1225403189780547e-19,-1.398548158247764e-18,-3.266374617635927e-19
6.94025,-4.3039773877681141e-19,2.1294419833070048e-19,4.0243350088556294e-20,3.5231760336254007e-19,-6.4114624725216015e-19,-4.1017052270424924e-19,5.3721325365775716e-19
6.9405,1.9769477886701974e-18,-5.1665809166345646e-19,4.2930379576976923e-20,3.1648565708059714e-19,8.3649843456383699e-20,-3.9617768892818098e-19,-1.0689839454499331e-18
6.94075,-5.0658991681390238e-20,1.0210150380298156e-18,-1.8631590606989783e-19,3.7588333049561054e-19,1.9926228146288312e-19,-2.1144717384252014e-19,-2.2200790850627315e-19
