Physical Time (s),ep_bot Monitor (W): bot_cv1,ep_bot Monitor (W): bot_cv2,ep_bot Monitor (W): bot_cv3,ep_bot Monitor (W): bot_cv4,ep_bot Monitor (W): bot_cv5,ep_bot Monitor (W): bot_cv6,ep_bot Monitor (W): bot_cv7
6.65375,2.7087132083966256e-09,1.765128620785628e-10,1.3987676373670614e-10,1.2134437618389516e-10,9.5224325360996086e-11,8.7837781170677018e-11,-1.5901765048892231e-11
6.654,2.7090155867036094e-09,1.7651056850437385e-10,1.3989137478693515e-10,1.213009422196537e-10,9.5176725297558416e-11,8.782742986819227e-11,-1.6040003728071323e-11
6.65425,2.7093980570979566e-09,1.7652556689068608e-10,1.3991561449364431e-10,1.2126762012798804e-10,9.5157525621606401e-11,8.7808479045604702e-11,-1.6163386857194323e-11
6.6545,2.7098685254176867e-09,1.7655686317697409e-10,1.3994809361012133e-10,1.2124805980919028e-10,9.5168237486208792e-11,8.7782217832858703e-11,-1.6269692479678401e-11
6.65475,2.7104335772257234e-09,1.7660298713812219e-10,1.3998736399918937e-10,1.2124595423402307e-10,9.5208494446540293e-11,8.7751820403920343e-11,-1.6357274926244418e-11
6.655,2.7110990841624968e-09,1.7666228863389993e-10,1.4003283928702461e-10,1.2126469035149764e-10,9.5276009559787251e-11,8.7721852023024642e-11,-1.6422957921156435e-11
6.65525,2.7118687786290797e-09,1.7673306870239512e-10,1.4008468103858066e-10,1.2130645031774915e-10,9.5366821350269368e-11,8.7696867995935525e-11,-1.6463022614234263e-11
6.6555,2.7127438718764918e-09,1.768139970201181e-10,1.401440452113493e-10,1.2137211169973514e-10,9.5475909625457757e-11,8.768129912507203e-11,-1.6474229672510117e-11
6.65575,2.7137246192498071e-09,1.7690402301274991e-10,1.4021289850187039e-10,1.2146106100558158e-10,9.5598126426811033e-11,8.7679704591351935e-11,-1.6453459137392353e-11
6.656,2.7148063922095267e-09,1.7700258303557924e-10,1.4029291764474341e-10,1.2157065921988526e-10,9.5728599671428449e-11,8.7692488761215503e-11,-1.6399341575008167e-11
6.65625,2.7159938488441125e-09,1.771109681323479e-10,1.4038866642849355e-10,1.2169930078736457e-10,9.5863250684087641e-11,8.7731437552790172e-11,-1.6306937189510893e-11
6.6565,2.7172799263000627e-09,1.7722985924756574e-10,1.4050205097307885e-10,1.218436777313707e-10,9.599993975814443e-11,8.7798262114542738e-11,-1.6174116557611927e-11
6.65675,2.7186594674074254e-09,1.7736064805051024e-10,1.4063512508210397e-10,1.2200126915309815e-10,9.6137546294659178e-11,8.7898265278670662e-11,-1.5998724897751274e-11
6.657,2.7201282544521487e-09,1.7750527623273277e-10,1.4078927127653267e-10,1.2217037967487267e-10,9.6276431320869037e-11,8.8038006119127488e-11,-1.5779635352432144e-11
6.65725,2.7216817660286619e-09,1.7766565949875791e-10,1.4096454372493058e-10,1.2234960995023885e-10,9.6418126260183786e-11,8.8223135566661307e-11,-1.5516869008288667e-11
6.6575,2.7233161033178939e-09,1.7784353188217784e-10,1.4116013574798612e-10,1.2253814872986565e-10,9.6565593504826575e-11,8.8459098894358981e-11,-1.5211298809856783e-11
6.65775,2.7250282357173039e-09,1.7804032315697794e-10,1.4137440838226382e-10,1.2273533396060908e-10,9.6723350326166788e-11,8.875076630863045e-11,-1.486438994785527e-11
6.658,2.7268157369806935e-09,1.7825674064946188e-10,1.4160510874252776e-10,1.2294121930393271e-10,9.6897313459896784e-11,8.9100827183627918e-11,-1.4477026725446929e-11
6.65825,2.7286766540263681e-09,1.784928526612613e-10,1.4184949451444075e-10,1.2315632623461937e-10,9.7093713450754292e-11,8.9511081329110215e-11,-1.4050826295120996e-11
6.6585,2.7306100175315194e-09,1.7874816086166608e-10,1.4210485545540529e-10,1.2338170851353691e-10,9.7318412816460462e-11,8.9982053714617847e-11,-1.3586660286530388e-11
6.65875,2.7326150227893942e-09,1.7902153084480469e-10,1.4236878080499639e-10,1.2361898337685961e-10,9.7575990017903225e-11,9.0513329729075126e-11,-1.3085575625581189e-11
6.659,2.7346911279317553e-09,1.7931148490074396e-10,1.4263965608139818e-10,1.2387011563841777e-10,9.7869078915754561e-11,9.1103984178568455e-11,-1.2547618324255233e-11
6.65925,2.7368387362309354e-09,1.7961649832496243e-10,1.4291661888863251e-10,1.2413737084564788e-10,9.8198903231262058e-11,9.1753343640623187e-11,-1.1972592197953097e-11
6.6595,2.7390573894188287e-09,1.7993522147072197e-10,1.4319950947074301e-10,1.2442292756128967e-10,9.8565344651137827e-11,9.2459789954639669e-11,-1.1358630810389387e-11
6.65975,2.7413475039151272e-09,1.8026631973188547e-10,1.4348885591470822e-10,1.247284726087533e-10,9.8967293937687396e-11,9.3221439334007789e-11,-1.0704015936861599e-11
6.66,2.7437091161693403e-09,1.8060907443145333e-10,1.4378601859549951e-10,1.2505539325354487e-10,9.9403205333409049e-11,9.4036553173591348e-11,-1.0005948065592857e-11
6.66025,2.7461419378476671e-09,1.8096293896348172e-10,1.4409299007859128e-10,1.2540497342776717e-10,9.9870977306893186e-11,9.4902558751022346e-11,-9.2624460825396412e-12
6.6605,2.7486460226761345e-09,1.8132776341722999e-10,1.4441189111008273e-10,1.2577826478860472e-10,1.0036859550290968e-10,9.5817881286927251e-11,-8.4720454108608207e-12
6.66075,2.7512208584728749e-09,1.8170359005378e-10,1.4474456759650601e-10,1.2617625574537146e-10,1.0089399243231685e-10,9.6781093906798289e-11,-7.6348696271212961e-12
6.661,2.7538662950174931e-09,1.8209063022663353e-10,1.4509273109741413e-10,1.2660017222370627e-10,1.0144554818833119e-10,9.7791955333816546e-11,-6.7523867269793816e-12
6.66125,2.7565826671812482e-09,1.8248886122961605e-10,1.4545801921915138e-10,1.2705133218897904e-10,1.0202230160560496e-10,9.8851060459854458e-11,-5.8274435300877368e-12
6.6615,2.7593685328463306e-09,1.8289813086276993e-10,1.4584148130090094e-10,1.2753095512666566e-10,1.0262335382517286e-10,9.9959017527404689e-11,-4.8649234446886315e-12
6.66175,2.7622229249373143e-09,1.8331792583282783e-10,1.462434111233154e-10,1.2804000398775484e-10,1.0324809128062107e-10,1.0111645709109485e-10,-3.8713851115264776e-12
6.662,2.7651447464651079e-09,1.8374774931320087e-10,1.4666361552725897e-10,1.2857845717437463e-10,1.0389543600949892e-10,1.0232386273094994e-10,-2.8539617003867339e-12
6.66225,2.7681315969590778e-09,1.8418667026276769e-10,1.4710165410628534e-10,1.291454856615148e-10,1.045638494901718e-10,1.0358125639322126e-10,-1.8193010531305413e-12
6.6625,2.7711801663359932e-09,1.8463407892470167e-10,1.4755743148707168e-10,1.2973958450763077e-10,1.0525154720338928e-10,1.0488841049886538e-10,-7.7206646428983259e-13
6.66275,2.7742885176000276e-09,1.8508934504546172e-10,1.480304460150707e-10,1.3035792350693213e-10,1.0595647250227109e-10,1.0624387169681755e-10,2.8501936805143201e-13
6.663,2.7774519583609046e-09,1.8555216040984336e-10,1.4852061789092244e-10,1.3099736770821715e-10,1.0667713529670165e-10,1.0764588439117087e-10,1.3521260973215762e-12
6.66325,2.7806661338333828e-09,1.8602255599992674e-10,1.4902788292090039e-10,1.3165446354555932e-10,1.0741294473777332e-10,1.0909222810473187e-10,2.4304971609240196e-12
6.6635,2.7839251856008804e-09,1.8650079697480572e-10,1.4955177646258993e-10,1.3232527805004546e-10,1.0816392697114347e-10,1.1057928095308207e-10,3.5224728392896546e-12
6.66375,2.7872233733488607e-09,1.869875089861852e-10,1.5009170372784861e-10,1.3300642016940069e-10,1.0893093336123348e-10,1.1210350610995015e-10,4.6287924761034455e-12
6.664,2.7905542436440337e-09,1.8748360674455611e-10,1.5064705126289827e-10,1.3369494182960537e-10,1.0971513992279281e-10,1.1366040778029289e-10,5.7478623684749011e-12
6.66425,2.7939121153651108e-09,1.8798998262188482e-10,1.5121660733606635e-10,1.3438902068793979e-10,1.105182203796625e-10,1.1524699146043836e-10,6.8759044625794388e-12
6.6645,2.7972892184161462e-09,1.8850724042969671e-10,1.5179860274415031e-10,1.3508737739823375e-10,1.1134100383558821e-10,1.1685791129244083e-10,8.0070473463944909e-12
6.66475,2.8006799715749167e-09,1.8903614756183007e-10,1.5239160880746355e-10,1.3579017225218547e-10,1.1218402749849688e-10,1.1848795329284595e-10,9.1356702349944608e-12
6.665,2.8040779563471627e-09,1.8957664640533181e-10,1.5299399607166932e-10,1.3649852836794718e-10,1.1304716267112946e-10,1.2013011707562588e-10,1.0257569065081342e-11
6.66525,2.8074768214560594e-09,1.9012850887887404e-10,1.5360435046038216e-10,1.3721348447844484e-10,1.1392960754417135e-10,1.2177787871073299e-10,1.137079750843642e-11
6.6655,2.8108715100724297e-09,1.9069160397510172e-10,1.5422136999690781e-10,1.3793653058992752e-10,1.1483014722301763e-10,1.2342415520086905e-10,1.2476206081705443e-11
6.66575,2.8142567592776089e-09,1.9126472425886316e-10,1.5484373780182232e-10,1.3866833097203212e-10,1.1574669118963986e-10,1.2506166050302283e-10,1.3576896438987586e-11
6.666,2.8176287868629425e-09,1.9184696091560913e-10,1.5547082169660132e-10,1.3940942169066604e-10,1.1667690252117237e-10,1.2668440495295529e-10,1.4676300023334931e-11
6.66625,2.8209859305834312e-09,1.9243706091894334e-10,1.5610176748768922e-10,1.4015978426095035e-10,1.1761831058841883e-10,1.2828904234642808e-10,1.57784008413266e-11
6.6665,2.8243264827409775e-09,1.9303362473730783e-10,1.5673592331580916e-10,1.4091924276157726e-10,1.1856806700081267e-10,1.298740922151361e-10,1.6886188360713564e-11
6.66675,2.8276513972398971e-09,1.9363549575288563e-10,1.5737303486665654e-10,1.4168724208035964e-10,1.195235833420001e-10,1.3144212349175477e-10,1.8001317583410528e-11
6.667,2.8309639941821781e-09,1.9424127346244227e-10,1.5801242987565431e-10,1.4246284571397014e-10,1.2048223548496026e-10,1.3299692686235182e-10,1.9123752040974949e-11
6.66725,2.8342684149869087e-09,1.9484952578889578e-10,1.5865322642232193e-10,1.4324427637377169e-10,1.2144136069350164e-10,1.3454501995434879e-10,2.0253770523803673e-11
6.6675,2.8375707746004519e-09,1.9545874502332906e-10,1.592950488939948e-10,1.4402984556514132e-10,1.2239890984721986e-10,1.3609349871908458e-10,2.138765070846421e-11
6.66775,2.8408786333722389e-09,1.9606745249950685e-10,1.5993640084808544e-10,1.4481692529560362e-10,1.2335251018203545e-10,1.3764938206311613e-10,2.2523622751620918e-11
6.668,2.8442011133299756e-09,1.9667428238692747e-10,1.6057592773808957e-10,1.4560306176332583e-10,1.2429980560410198e-10,1.3921848524236881e-10,2.365997391420337e-11
6.66825,2.8475469557304583e-09,1.9727763089321561e-10,1.6121195580415754e-10,1.4638615998214746e-10,1.2523878440956229e-10,1.4080440087484535e-10,2.4795859851859593e-11
6.6685,2.8509259322067595e-09,1.9787628056465953e-10,1.6184318564286469e-10,1.4716474936460677e-10,1.2616840293404913e-10,1.4240760375604566e-10,2.5933588274719019e-11
6.66875,2.8543467388470903e-09,1.9846886999694237e-10,1.6246891763825344e-10,1.4793734057426804e-10,1.2708798286002142e-10,1.4402493871397121e-10,2.7076392327686507e-11
6.669,2.8578172632492864e-09,1.9905446279104836e-10,1.6308888887044209e-10,1.4870365862696301e-10,1.2799809884297736e-10,1.4564962568910751e-10,2.8228109366378921e-11
6.66925,2.8613433449644923e-09,1.9963250598021115e-10,1.6370338898976987e-10,1.4946296103935541e-10,1.2889905941592546e-10,1.4727123270875493e-10,2.9392669588701435e-11
6.6695,2.8649309427100095e-09,2.002029962504474e-10,1.6431314289249432e-10,1.5021520698580494e-10,1.2979208413079001e-10,1.4887952445691355e-10,3.0574046190947988e-11
6.66975,2.8685824600501129e-09,2.0076638729892013e-10,1.6491924603127888e-10,1.5096059231255745e-10,1.3067813916951516e-10,1.5046523925504821e-10,3.1773046839239036e-11
6.67,2.8723008841516028e-09,2.0132362568905099e-10,1.6552269995045288e-10,1.5169951952032909e-10,1.3155773540310672e-10,1.5202306048217029e-10,3.2991229313196319e-11
6.67025,2.8760872859137901e-09,2.0187652643739962e-10,1.6612475279636547e-10,1.5243272116047728e-10,1.3243144970261678e-10,1.5355430916306674e-10,3.4229333822794407e-11
6.6705,2.8799412168846434e-09,2.0242654805201975e-10,1.6672595433195824e-10,1.5316112100622201e-10,1.3329917385599385e-10,1.5506353436170061e-10,3.5487905268911762e-11
6.67075,2.8838620428251973e-09,2.0297565375369275e-10,1.6732669854307235e-10,1.5388606166902194e-10,1.3416088980448507e-10,1.5656004763355659e-10,3.6769220993136368e-11
6.671,2.8878490100005712e-09,2.0352541094061403e-10,1.6792700234190176e-10,1.5460879976651054e-10,1.3501700591610854e-10,1.5805566470199502e-10,3.8074353759196302e-11
6.67125,2.8919032311638072e-09,2.0407766757049756e-10,1.6852657096562085e-10,1.553299994595716e-10,1.3586742963041645e-10,1.5956203024414211e-10,3.9405359966096852e-11
6.6715,2.8960229113940909e-09,2.0463353308681916e-10,1.6912543034407955e-10,1.5604998601757764e-10,1.3671216822690644e-10,1.6108957641389858e-10,4.076201176223551e-11
6.67175,2.9002084806333913e-09,2.0519398817099379e-10,1.6972367557081146e-10,1.567680632180577e-10,1.3755090410422035e-10,1.6264545598329262e-10,4.214052704950189e-11
6.672,2.9044598780396787e-09,2.0575919586296424e-10,1.7032010877698416e-10,1.5748230409528908e-10,1.3838311003880078e-10,1.6423593221955369e-10,4.3538355999384933e-11
6.67225,2.9087770383157006e-09,2.0632966007606769e-10,1.7091505830837486e-10,1.581913130611423e-10,1.3920872612959194e-10,1.6586475419295541e-10,4.4949759042001964e-11
6.6725,2.9131594546155418e-09,2.0690555006449958e-10,1.7150844367100214e-10,1.5889365319788832e-10,1.4002788824244077e-10,1.6753424624589083e-10,4.6370870514029027e-11
6.67275,2.9176039905080909e-09,2.0748705813025103e-10,1.7210049309744415e-10,1.5958861401522426e-10,1.4084126010436396e-10,1.6924602665814716e-10,4.7798024632976327e-11
6.673,2.9221074154680917e-09,2.080746151280771e-10,1.726928362495711e-10,1.6027732180625171e-10,1.4165037907762419e-10,1.7100012042052714e-10,4.9228842139123951e-11
6.67325,2.9266656201184028e-09,2.0866868873688359e-10,1.7328655647929182e-10,1.6096120168283108e-10,1.4245766643563493e-10,1.7279584292604992e-10,5.0663444613380164e-11
6.6735,2.9312733526845706e-09,2.0927001007726129e-10,1.7388341006432807e-10,1.6164274168325446e-10,1.4326646230883949e-10,1.7463107052550149e-10,5.2105062168709225e-11
6.67375,2.9359242117685931e-09,2.0987965478561357e-10,1.7448551775876606e-10,1.6232495835270332e-10,1.4408155387769684e-10,1.765021880676153e-10,5.3558252265123302e-11
6.674,2.9406102348467989e-09,2.1049843477616945e-10,1.7509481253418068e-10,1.6301125172970673e-10,1.4490854124108535e-10,1.7840422608079326e-10,5.5026620667303871e-11
6.67425,2.9453238384499476e-09,2.1112738566140034e-10,1.7571316152243935e-10,1.6370509439350519e-10,1.4575347200602441e-10,1.8032964215845224e-10,5.651296253737849e-11
6.6745,2.9500445355434191e-09,2.117657131775498e-10,1.7633965170898216e-10,1.6440625107170394e-10,1.4661688392009732e-10,1.82266981198465e-10,5.8012548337511816e-11
6.67475,2.9547930169905797e-09,2.1241784160622699e-10,1.7698056748212567e-10,1.6512687614120253e-10,1.4751453172236098e-10,1.8422189789048641e-10,5.9537834624031011e-11
6.675,2.9595518110473936e-09,2.130826371689955e-10,1.776341542323952e-10,1.6586657053075071e-10,1.4844319192228011e-10,1.8618182432684407e-10,6.1080540749168937e-11
6.67525,2.9643169415185108e-09,2.1376002179367256e-10,1.783006425492854e-10,1.6662798256660655e-10,1.4940292774672532e-10,1.8814346218553212e-10,6.2638695975637372e-11
6.6755,2.9690874108767498e-09,2.1445022098586401e-10,1.7898036722684862e-10,1.6741273110964207e-10,1.5039118694225724e-10,1.9010563627293315e-10,6.4210445399733682e-11
6.67575,2.973863281072345e-09,2.1515281393571223e-10,1.7967359809237437e-10,1.6822157169661312e-10,1.5140371524117396e-10,1.9206898410957695e-10,6.5792942322936667e-11
6.676,2.9786468695835201e-09,2.1586747181561427e-10,1.8038091724470193e-10,1.6905440784412018e-10,1.5243570869473452e-10,1.9403708422227083e-10,6.7384206783556363e-11
6.67625,2.983442477599048e-09,2.1659377679755176e-10,1.8110334657463165e-10,1.6991066388413894e-10,1.5348269442676483e-10,1.9601540386767289e-10,6.8981933466928387e-11
6.6765,2.9882551492319474e-09,2.1733113547872277e-10,1.8184162809819448e-10,1.7078808556282947e-10,1.5454077457390655e-10,1.9800917190824244e-10,7.0584317483433942e-11
6.67675,2.9930891613696519e-09,2.1807903074668594e-10,1.8259720416814673e-10,1.7168486918745599e-10,1.5560782350920182e-10,2.0002177515108009e-10,7.2188785569968311e-11
6.677,2.9979502502559335e-09,2.1883725663029944e-10,1.8337156629117618e-10,1.7259918230235812e-10,1.5668337600749848e-10,2.0205496542778879e-10,7.3792876990659565e-11
6.67725,3.0028451368256068e-09,2.1960566331691527e-10,1.8416603904982651e-10,1.7353008444440869e-10,1.5776910773310081e-10,2.0410914070660878e-10,7.5393507295373659e-11
6.6775,3.0077796880796959e-09,2.2038450221332308e-10,1.8498134254571623e-10,1.7447676519790168e-10,1.5886742511087174e-10,2.0618196769044002e-10,7.6986851141428739e-11
6.67775,3.0127599024410052e-09,2.2117405187762306e-10,1.858176756445445e-10,1.7543915577792937e-10,1.5998090233674566e-10,2.0826952619884599e-10,7.8568584608388436e-11
6.678,3.0177918179559697e-09,2.2197502555549162e-10,1.866742953719028e-10,1.7641748333559777e-10,1.6111200782117769e-10,2.1036804492743459e-10,8.0134876703033348e-11
6.67825,3.0228816015529314e-09,2.2278836227307526e-10,1.8755010152329882e-10,1.7741254007902176e-10,1.6226222420760492e-10,2.1247250066852309e-10,8.1682955214958885e-11
6.6785,3.0280338708114634e-09,2.2361426812790368e-10,1.8844221734711443e-10,1.7842413702762744e-10,1.6343133403321676e-10,2.1457846633864395e-10,8.3210059106074363e-11
6.67875,3.0332559444609243e-09,2.2445362821420942e-10,1.89348398726111e-10,1.794525183125015e-10,1.6461857962365172e-10,2.1668177241398377e-10,8.4715264465312578e-11
6.679,3.0385536457489103e-09,2.253067957463322e-10,1.9026577750616106e-10,1.8049679199240701e-10,1.6582135850788964e-10,2.1877751440501934e-10,8.6197515673476125e-11
6.67925,3.0439327754237629e-09,2.2617371371349505e-10,1.9119156378368866e-10,1.8155553839079015e-10,1.6703663250867104e-10,2.2086120608630005e-10,8.7657492396649141e-11
6.6795,3.0493980648568926e-09,2.2705412800939906e-10,1.9212333160492938e-10,1.8262648297140585e-10,1.6826056955776058e-10,2.2292744777751181e-10,8.9096820867184237e-11
6.67975,3.0549537145799922e-09,2.2794756671536275e-10,1.9305918268859359e-10,1.8370652270228624e-10,1.6948961496966423e-10,2.2497199229281833e-10,9.0518520821074882e-11
6.68,3.0606036018753858e-09,2.2885301655002162e-10,1.9399726672238232e-10,1.8479162373161176e-10,1.7072079056750405e-10,2.2699144363027662e-10,9.1925877152128148e-11
6.68025,3.0663492398126525e-09,2.2976942171423806e-10,1.9493654786607948e-10,1.8587799818638773e-10,1.7195234493960029e-10,2.2898482316789227e-10,9.3322456747156203e-11
6.6805,3.0721900525183629e-09,2.3069562170450527e-10,1.9587568189063695e-10,1.8696153319909151e-10,1.7318324251258014e-10,2.3095237158686373e-10,9.4711564916982416e-11
6.68075,3.0781223374774166e-09,2.3162999258486713e-10,1.9681429999778899e-10,1.8803913656386945e-10,1.74412927572689e-10,2.3289508912184416e-10,9.6095717237350183e-11
6.681,3.0841424017124293e-09,2.3257167490436662e-10,1.9775204895977555e-10,1.8910859289736887e-10,1.7564074498368312e-10,2.348152784682231e-10,9.7477418601143666e-11
6.68125,3.0902413695901762e-09,2.3351946948153571e-10,1.9868873909978367e-10,1.9016890922227885e-10,1.768651215385704e-10,2.3671376165525308e-10,9.8859226634870052e-11
6.6815,3.0964133560755397e-09,2.3447274546355304e-10,1.9962506157238386e-10,1.9122110038579345e-10,1.7808378659077071e-10,2.3858958112519636e-10,1.0024327376329526e-10
6.68175,3.1026461137730273e-09,2.3543023277608025e-10,2.005603543556215e-10,1.9226607206569172e-10,1.7929354886147685e-10,2.4044091179711385e-10,1.0162826333188934e-10
