Physical Time (s),ev_left Monitor (W)
7.23,-4.0363332267840817e-10
7.23025,-4.0361432319174001e-10
7.2305,-4.0359516240212007e-10
7.23075,-4.035758291201514e-10
7.231,-4.0355631335951625e-10
7.23125,-4.0353661040165174e-10
7.2315,-4.0351672157831472e-10
7.23175,-4.0349665504213378e-10
7.232,-4.0347642550741294e-10
7.23225,-4.0345605455229415e-10
7.2325,-4.0343557042774204e-10
7.23275,-4.0341500644824273e-10
7.233,-4.0339440191708635e-10
7.23325,-4.033738004659073e-10
7.2335,-4.0335324729198972e-10
7.23375,-4.0333278729774633e-10
7.234,-4.0331246313356078e-10
7.23425,-4.0329231128317521e-10
7.2345,-4.0327236029332198e-10
7.23475,-4.0325262753446861e-10
7.235,-4.0323311844577613e-10
7.23525,-4.0321382644505038e-10
7.2355,-4.0319473095452833e-10
7.23575,-4.0317579967379714e-10
7.236,-4.0315698830311529e-10
7.23625,-4.0313824302537564e-10
7.2365,-4.0311950309445216e-10
7.23675,-4.0310070284164732e-10
7.237,-4.0308177414132828e-10
7.23725,-4.0306265015292581e-10
7.2375,-4.0304326755786026e-10
7.23775,-4.0302356855810162e-10
7.238,-4.0300350153741343e-10
7.23825,-4.0298302365929793e-10
7.2385,-4.0296209979751618e-10
7.23875,-4.0294070404937617e-10
7.239,-4.0291882002213288e-10
7.23925,-4.0289644158684084e-10
7.2395,-4.0287357237890336e-10
7.23975,-4.0285022646075152e-10
7.24,-4.0282642773063419e-10
7.24025,-4.0280220861182086e-10
7.2405,-4.0277761014439537e-10
7.24075,-4.0275268001682581e-10
7.241,-4.0272747188958359e-10
7.24125,-4.027020420602129e-10
7.2415,-4.026764505874432e-10
7.24175,-4.0265075844122117e-10
7.242,-4.026250266048358e-10
7.24225,-4.02599314583994e-10
7.2425,-4.0257367932698398e-10
7.24275,-4.0254817459486783e-10
7.243,-4.0252285014950488e-10
7.24325,-4.0249775191379961e-10
7.2435,-4.0247292301021751e-10
7.24375,-4.0244840508908779e-10
7.244,-4.0242423813733697e-10
7.24425,-4.0240046193846567e-10
7.2445,-4.023771166017703e-10
7.24475,-4.0235424222383933e-10
7.245,-4.0233188019956032e-10
7.24525,-4.0231007295444294e-10
7.2455,-4.0228886329966043e-10
7.24575,-4.022682944129173e-10
7.246,-4.0224841336622937e-10
7.24625,-4.0222926386991867e-10
7.2465,-4.0221088333345204e-10
7.24675,-4.0219330219015346e-10
7.247,-4.0217654530634439e-10
7.24725,-4.0216063154021614e-10
7.2475,-4.0214557503727352e-10
7.24775,-4.0213138412540669e-10
7.248,-4.0211806077447638e-10
7.24825,-4.0210559945360679e-10
7.2485,-4.0209398723221582e-10
7.24875,-4.0208320346443145e-10
7.249,-4.020732217464465e-10
7.24925,-4.0206401021209591e-10
7.2495,-4.0205553307300089e-10
7.24975,-4.0204774969024658e-10
7.25,-4.0204061632438801e-10
7.25025,-4.0203408683607544e-10
7.2505,-4.0202811326987967e-10
7.25075,-4.0202264726117551e-10
7.251,-4.0201764057930695e-10
7.25125,-4.0201304615183169e-10
7.2515,-4.0200881751504041e-10
7.25175,-4.0200491048919328e-10
7.252,-4.0200128408569917e-10
7.25225,-4.0199790065363079e-10
7.2525,-4.0199472514302437e-10
7.25275,-4.019917245579156e-10
7.253,-4.0198886995196129e-10
7.25325,-4.0198613596058429e-10
7.2535,-4.019834998800169e-10
7.25375,-4.0198094074628063e-10
7.254,-4.0197843802806829e-10
7.25425,-4.0197597076597078e-10
7.2545,-4.0197351610900917e-10
7.25475,-4.0197104875329771e-10
7.255,-4.019685415713971e-10
7.25525,-4.0196596574926788e-10
7.2555,-4.0196329192671763e-10
7.25575,-4.0196049065359742e-10
7.256,-4.0195753274900168e-10
7.25625,-4.0195439011905156e-10
7.2565,-4.0195103611219934e-10
7.25675,-4.0194744581394364e-10
7.257,-4.0194359649224659e-10
7.25725,-4.0193946861227261e-10
7.2575,-4.0193504625654852e-10
7.25775,-4.0193031715332178e-10
7.258,-4.0192527328766439e-10
7.25825,-4.0191991045656845e-10
7.2585,-4.0191422790828542e-10
7.25875,-4.0190822757114433e-10
7.259,-4.0190191423348655e-10
7.25925,-4.0189529615907076e-10
7.2595,-4.0188838593950015e-10
7.25975,-4.0188120127167297e-10
7.26,-4.0187376516740006e-10
7.26025,-4.0186610604701906e-10
7.2605,-4.0185825796075763e-10
7.26075,-4.0185025980502865e-10
7.261,-4.0184215469897276e-10
7.26125,-4.0183398886408119e-10
7.2615,-4.0182581080244605e-10
7.26175,-4.0181767158988873e-10
7.262,-4.0180962375528314e-10
7.26225,-4.0180172163844101e-10
7.2625,-4.0179402116920991e-10
7.26275,-4.0178657845356147e-10
7.263,-4.0177945077929395e-10
7.26325,-4.0177269807515426e-10
7.2635,-4.0176638353771071e-10
7.26375,-4.0176057322633663e-10
7.264,-4.0175533719458447e-10
7.26425,-4.017507476580188e-10
7.2645,-4.0174687874872248e-10
7.26475,-4.0174380549076087e-10
7.265,-4.0174160184746963e-10
7.26525,-4.0174033750578055e-10
7.2655,-4.0174007667077355e-10
7.26575,-4.0174087525804723e-10
7.266,-4.0174277798426143e-10
7.26625,-4.017458159221241e-10
7.2665,-4.0175000502726377e-10
7.26675,-4.0175534508451259e-10
7.267,-4.017618191160961e-10
7.26725,-4.0176939386364641e-10
7.2675,-4.0177802238522483e-10
7.26775,-4.0178764401717591e-10
7.268,-4.0179818782722778e-10
7.26825,-4.0180957307574685e-10
7.2685,-4.0182171030372566e-10
7.26875,-4.0183450395697065e-10
7.269,-4.0184785292605459e-10
7.26925,-4.018616553441327e-10
7.2695,-4.0187581100921547e-10
7.26975,-4.018902225793975e-10
7.27,-4.0190480150927934e-10
7.27025,-4.0191946373480444e-10
7.2705,-4.0193412819468335e-10
7.27075,-4.0194871955394113e-10
7.271,-4.0196317177279424e-10
7.27125,-4.0197743029298305e-10
7.2715,-4.019914531925251e-10
7.27175,-4.0200521139823623e-10
7.272,-4.0201868851790656e-10
7.27225,-4.0203187891013335e-10
7.2725,-4.0204478983703645e-10
7.27275,-4.0205744088178955e-10
7.273,-4.0206986224625319e-10
7.27325,-4.0208209444125536e-10
7.2735,-4.0209418659744389e-10
7.27375,-4.0210619359109767e-10
7.274,-4.0211817318977509e-10
7.27425,-4.0213018364514225e-10
7.2745,-4.0214228073703989e-10
7.27475,-4.0215451512011154e-10
7.275,-4.0216693057911002e-10
7.27525,-4.0217956324730037e-10
7.2755,-4.0219244079738003e-10
7.27575,-4.0220558260856716e-10
7.276,-4.0221900131745141e-10
7.27625,-4.0223270204558669e-10
7.2765,-4.0224668548792711e-10
7.27675,-4.022609473351992e-10
7.277,-4.0227547985657583e-10
7.27725,-4.0229027358334163e-10
7.2775,-4.0230531584836651e-10
7.27775,-4.0232059240532697e-10
7.278,-4.0233608637840794e-10
7.27825,-4.0235177726931284e-10
7.2785,-4.0236763911386711e-10
7.27875,-4.0238363967083184e-10
7.279,-4.023997395942584e-10
7.27925,-4.0241589241759776e-10
7.2795,-4.0243204340935788e-10
7.27975,-4.0244812967488399e-10
7.28,-4.0246409056201928e-10
7.28025,-4.0247984503720376e-10
7.2805,-4.0249531103967525e-10
7.28075,-4.0251040647681242e-10
7.281,-4.0252505070804828e-10
7.28125,-4.0253916868444705e-10
7.2815,-4.0255269271007676e-10
7.28175,-4.0256556635070858e-10
7.282,-4.0257774746274297e-10
7.28225,-4.0258920921455546e-10
7.2825,-4.0259994273544392e-10
7.28275,-4.0260995738400414e-10
7.283,-4.0261928079045545e-10
7.28325,-4.0262796099983926e-10
7.2835,-4.0263606315616842e-10
7.28375,-4.0264367010407574e-10
7.284,-4.0265088027037054e-10
7.28425,-4.0265780635367557e-10
7.2845,-4.0266457024981896e-10
7.28475,-4.0267130150472251e-10
7.285,-4.0267813501726622e-10
7.28525,-4.0268520866033317e-10
7.2855,-4.0269265688748928e-10
7.28575,-4.0270061005968076e-10
7.286,-4.0270918877282871e-10
7.28625,-4.0271850112151812e-10
7.2865,-4.0272864170091159e-10
7.28675,-4.0273968870861991e-10
7.287,-4.0275170188041625e-10
7.28725,-4.0276472193908217e-10
7.2875,-4.0277877026402186e-10
7.28775,-4.0279384812126531e-10
7.288,-4.0280993829244017e-10
7.28825,-4.0282700569602662e-10
7.2885,-4.0284500056964886e-10
7.28875,-4.02863862725393e-10
7.289,-4.0288352154610605e-10
7.28925,-4.0290390106279456e-10
7.2895,-4.0292492085276002e-10
7.28975,-4.0294649946592061e-10
7.29,-4.0296855556499856e-10
7.29025,-4.0299100785160332e-10
7.2905,-4.0301377886026477e-10
7.29075,-4.0303679366463785e-10
7.291,-4.0305998000368547e-10
7.29125,-4.0308326954985597e-10
7.2915,-4.0310659617252376e-10
7.29175,-4.0312989856972231e-10
7.292,-4.0315311986085368e-10
7.29225,-4.0317620678395902e-10
7.2925,-4.0319911299659983e-10
7.29275,-4.0322179614060624e-10
7.293,-4.0324423020304846e-10
7.29325,-4.0326637967439379e-10
7.2935,-4.032882186548973e-10
7.29375,-4.0330972753994724e-10
7.294,-4.0333089338672209e-10
7.29425,-4.0335170770581232e-10
7.2945,-4.033721662565863e-10
7.29475,-4.0339226406226416e-10
7.295,-4.0341199895039628e-10
7.29525,-4.0343137028972076e-10
7.2955,-4.0345038075811033e-10
7.29575,-4.0346903534542421e-10
7.296,-4.0348734078335659e-10
7.29625,-4.0350530764742945e-10
7.2965,-4.0352295079134806e-10
7.29675,-4.0354028798872997e-10
7.297,-4.0355734118861691e-10
7.29725,-4.0357413766224906e-10
7.2975,-4.0359070721815015e-10
7.29775,-4.0360708079308509e-10
7.298,-4.0362328993267088e-10
7.29825,-4.0363936538411313e-10
7.2985,-4.0365533481049843e-10
7.29875,-4.0367122235584758e-10
7.299,-4.0368704751307799e-10
7.29925,-4.0370282349844564e-10
7.2995,-4.0371855798695168e-10
7.29975,-4.0373425009914982e-10
7.3,-4.0374989300919156e-10
7.30025,-4.0376547256472976e-10
7.3005,-4.0378096712109115e-10
7.30075,-4.0379634986517862e-10
7.301,-4.0381160107209645e-10
7.30125,-4.0382667711232849e-10
7.3015,-4.0384153480693412e-10
7.30175,-4.0385613023796261e-10
7.302,-4.0387042032112132e-10
7.30225,-4.0388436171550661e-10
7.3025,-4.0389791386931533e-10
7.30275,-4.0391104093135081e-10
7.303,-4.0392371128800244e-10
7.30325,-4.0393590055681781e-10
7.3035,-4.0394758942062916e-10
7.30375,-4.039587655599444e-10
7.304,-4.0396942679649187e-10
7.30425,-4.0397957730870462e-10
7.3045,-4.0398923059227037e-10
7.30475,-4.0399840688456577e-10
7.305,-4.0400713718476705e-10
7.30525,-4.0401546308526225e-10
7.3055,-4.0402343701935831e-10
7.30575,-4.0403112172376791e-10
7.306,-4.0403859091960596e-10
7.30625,-4.0404592955097951e-10
7.3065,-4.0405323092339307e-10
7.30675,-4.0406060685606938e-10
7.307,-4.0406815934312347e-10
7.30725,-4.0407599647942918e-10
7.3075,-4.0408422618690705e-10
7.30775,-4.0409295133863963e-10
7.308,-4.0410226687955922e-10
7.30825,-4.0411225729833997e-10
7.3085,-4.0412299403990671e-10
7.30875,-4.0413453024008136e-10
7.309,-4.0414690254120254e-10
7.30925,-4.0416012695716906e-10
7.3095,-4.0417419988309741e-10
7.30975,-4.0418909819319895e-10
7.31,-4.0420478050562315e-10
7.31025,-4.0422118761327995e-10
7.3105,-4.042382424873271e-10
7.31075,-4.0425585256581048e-10
7.311,-4.0427391110315938e-10
7.31125,-4.0429230000572421e-10
7.3115,-4.0431089301172972e-10
7.31175,-4.0432955623494108e-10
7.312,-4.0434815446677229e-10
7.31225,-4.043665525998371e-10
7.3125,-4.0438461991760258e-10
7.31275,-4.044022341360389e-10
7.313,-4.0441928400490178e-10
7.31325,-4.0443567529109589e-10
7.3135,-4.0445133117446134e-10
7.31375,-4.0446619534885304e-10
7.314,-4.0448023243112991e-10
7.31425,-4.044934329123285e-10
7.3145,-4.0450580646361783e-10
7.31475,-4.0451738573006418e-10
7.315,-4.0452822407594966e-10
7.31525,-4.0453839322358953e-10
7.3155,-4.0454798043477348e-10
7.31575,-4.0455708447826507e-10
7.316,-4.0456581262923326e-10
7.31625,-4.0457427698366586e-10
7.3165,-4.0458258937434935e-10
7.31675,-4.0459085747304833e-10
7.317,-4.0459918059131192e-10
7.31725,-4.0460764601057381e-10
7.3175,-4.0461632482590253e-10
7.31775,-4.0462526812138996e-10
7.318,-4.0463450525407637e-10
7.31825,-4.0464404143413779e-10
7.3185,-4.0465386028270099e-10
7.31875,-4.0466392131827771e-10
7.319,-4.0467416203818113e-10
7.31925,-4.0468450079557826e-10
7.3195,-4.0469483865201973e-10
7.31975,-4.0470506445710144e-10
7.32,-4.0471505703802157e-10
7.32025,-4.0472469009035654e-10
7.3205,-4.0473383517404845e-10
7.32075,-4.047423661423013e-10
7.321,-4.0475016065492704e-10
7.32125,-4.0475710406808321e-10
7.3215,-4.0476309201100384e-10
7.32175,-4.0476803201145587e-10
7.322,-4.0477184448378448e-10
7.32225,-4.0477446505374552e-10
7.3225,-4.0477584511762319e-10
7.32275,-4.047759519288904e-10
7.323,-4.0477477100716445e-10
7.32325,-4.0477230681719025e-10
7.3235,-4.0476858200100669e-10
7.32375,-4.0476363784623069e-10
7.324,-4.0475753497361535e-10
7.32425,-4.0475035197394885e-10
7.3245,-4.0474218288640485e-10
7.32475,-4.0473313985380015e-10
7.325,-4.0472334954727899e-10
7.32525,-4.0471295178286187e-10
7.3255,-4.047020949833902e-10
7.32575,-4.0469093454086968e-10
7.326,-4.0467963318486983e-10
7.32625,-4.0466835538197962e-10
7.3265,-4.0465726529360444e-10
7.32675,-4.0464652590605918e-10
7.327,-4.046362934807276e-10
7.32725,-4.0462671786577977e-10
7.3275,-4.0461793834797015e-10
7.32775,-4.0461008090172583e-10
7.328,-4.046032557987513e-10
7.32825,-4.0459755697245047e-10
7.3285,-4.0459305819122755e-10
7.32875,-4.0458981430927849e-10
7.329,-4.0458785924380351e-10
7.32925,-4.0458720492336513e-10
7.3295,-4.0458784258564504e-10
7.32975,-4.0458974010276207e-10
7.33,-4.0459284405201157e-10
7.33025,-4.0459707955902965e-10
7.3305,-4.046023497313258e-10
7.33075,-4.0460853793963767e-10
7.331,-4.0461550792166627e-10
7.33125,-4.0462310635255422e-10
7.3315,-4.0463116415590695e-10
7.33175,-4.0463949933488455e-10
7.332,-4.0464791910431082e-10
7.33225,-4.0465622540893314e-10
7.3325,-4.0466421676671519e-10
7.33275,-4.0467168985429192e-10
7.333,-4.0467844776762561e-10
7.33325,-4.0468430114247717e-10
7.3335,-4.0468907179535971e-10
7.33375,-4.0469259617465598e-10
7.334,-4.0469472859824542e-10
7.33425,-4.0469534402359425e-10
7.3345,-4.0469434068208432e-10
7.33475,-4.046916415061365e-10
7.335,-4.0468719496444384e-10
7.33525,-4.0468097554140439e-10
7.3355,-4.0467298284174461e-10
7.33575,-4.0466324161159763e-10
7.336,-4.0465180128169361e-10
7.33625,-4.0463873433766771e-10
7.3365,-4.0462413654783573e-10
7.33675,-4.0460812335425565e-10
7.337,-4.0459082690132809e-10
7.33725,-4.0457239558960679e-10
7.3375,-4.0455298883726374e-10
7.33775,-4.0453277620869803e-10
7.338,-4.0451193348316827e-10
7.33825,-4.0449063853983501e-10
7.3385,-4.0446906871709906e-10
7.33875,-4.0444739837022148e-10
7.339,-4.0442579512975383e-10
7.33925,-4.0440441727806791e-10
7.3395,-4.0438341238687815e-10
7.33975,-4.0436291600553559e-10
7.34,-4.0434304936164199e-10
7.34025,-4.0432391883622031e-10
7.3405,-4.043056134805804e-10
7.34075,-4.0428820497643241e-10
7.341,-4.0427174628327586e-10
7.34125,-4.0425627152749042e-10
7.3415,-4.0424179463254836e-10
7.34175,-4.0422830815058827e-10
7.342,-4.0421578428795622e-10
7.34225,-4.0420417377443421e-10
7.3425,-4.0419340674902879e-10
7.34275,-4.0418339391028329e-10
7.343,-4.0417402851802551e-10
7.34325,-4.0416519010612917e-10
7.3435,-4.0415674616856142e-10
7.34375,-4.0414855759967798e-10
7.344,-4.0414048043370887e-10
7.34425,-4.0413237035300785e-10
7.3445,-4.0412408675054651e-10
7.34475,-4.0411549716643911e-10
7.345,-4.0410648134847604e-10
7.34525,-4.0409693295816698e-10
7.3455,-4.0408676219069809e-10
7.34575,-4.0407589710190226e-10
7.346,-4.0406428435477949e-10
7.34625,-4.0405188892159792e-10
7.3465,-4.0403869492448881e-10
7.34675,-4.0402470372119985e-10
7.347,-4.0400993208218409e-10
7.34725,-4.0399441294532967e-10
7.3475,-4.0397819217517124e-10
7.34775,-4.0396132815075538e-10
7.348,-4.0394388754007819e-10
7.34825,-4.0392594403702311e-10
7.3485,-4.0390757637772634e-10
7.34875,-4.0388886814749673e-10
7.349,-4.03869906996794e-10
7.34925,-4.0385078434439483e-10
7.3495,-4.0383159358224284e-10
7.34975,-4.0381242723489325e-10
7.35,-4.0379337636107912e-10
7.35025,-4.0377452938676413e-10
7.3505,-4.0375597184173914e-10
7.35075,-4.0373778435794081e-10
7.351,-4.0372004199321876e-10
7.35125,-4.0370281061346694e-10
7.3515,-4.0368614867093897e-10
7.35175,-4.036701043785736e-10
7.352,-4.036547146314242e-10
7.35225,-4.0364000370944406e-10
7.3525,-4.0362598344859369e-10
7.35275,-4.0361265196248304e-10
7.353,-4.0359999455927037e-10
7.35325,-4.0358798399364257e-10
7.3535,-4.0357657913326778e-10
7.35375,-4.0356572642345015e-10
7.354,-4.0355535883416773e-10
7.35425,-4.0354539821439701e-10
7.3545,-4.0353575767651213e-10
7.35475,-4.0352634335704436e-10
7.355,-4.0351705953736306e-10
7.35525,-4.0350780978271775e-10
7.3555,-4.0349849968739194e-10
7.35575,-4.0348904139373118e-10
7.356,-4.0347935533518678e-10
7.35625,-4.0346937259805068e-10
7.3565,-4.0345903772238252e-10
7.35675,-4.0344831033406486e-10
7.357,-4.034371655487241e-10
7.35725,-4.034255932634973e-10
7.3575,-4.034135982021288e-10
7.35775,-4.0340119749518315e-10
7.358,-4.0338841989715982e-10
7.35825,-4.0337530320308658e-10
7.3585,-4.033618912144649e-10
7.35875,-4.0334823175131985e-10
7.359,-4.0333437293714642e-10
7.35925,-4.0332036316764774e-10
7.3595,-4.0330624731661743e-10
7.35975,-4.0329206677981563e-10
7.36,-4.0327785909849675e-10
7.36025,-4.0326365851762723e-10
7.3605,-4.0324949350746483e-10
7.36075,-4.0323539093109268e-10
7.361,-4.0322137431042058e-10
7.36125,-4.032074646243665e-10
7.3615,-4.0319368152410766e-10
7.36175,-4.0318004571000385e-10
7.362,-4.0316657756754288e-10
7.36225,-4.0315329851248608e-10
7.3625,-4.031402298566708e-10
7.36275,-4.0312739353773184e-10
7.363,-4.0311480910039423e-10
7.36325,-4.0310249359243073e-10
7.3635,-4.0309046244114418e-10
7.36375,-4.0307872779406331e-10
7.364,-4.0306729808478603e-10
7.36425,-4.0305617810937546e-10
7.3645,-4.0304536871215436e-10
7.36475,-4.0303486504286612e-10
7.365,-4.0302465805081211e-10
7.36525,-4.0301473201511973e-10
7.3655,-4.0300506578804409e-10
7.36575,-4.0299563212385439e-10
7.366,-4.0298639855742572e-10
7.36625,-4.029773267485447e-10
7.3665,-4.0296837556579413e-10
7.36675,-4.0295949965434352e-10
7.367,-4.0295065083515323e-10
7.36725,-4.0294177999712749e-10
7.3675,-4.0293283593751512e-10
7.36775,-4.0292377170025427e-10
7.368,-4.0291454212018072e-10
7.36825,-4.02905109270118e-10
7.3685,-4.0289544011483912e-10
7.36875,-4.0288551252406135e-10
7.369,-4.0287531340729907e-10
7.36925,-4.0286483873430985e-10
7.3695,-4.0285409620570069e-10
7.36975,-4.0284310263143243e-10
7.37,-4.0283188549042506e-10
7.37025,-4.0282048211944645e-10
7.3705,-4.0280893972731248e-10
7.37075,-4.0279730970698999e-10
7.371,-4.0278564491819664e-10
7.37125,-4.0277400082706008e-10
7.3715,-4.0276243371822021e-10
7.37175,-4.027510023497856e-10
7.372,-4.0273976523860757e-10
7.37225,-4.0272878006519668e-10
7.3725,-4.0271810208787515e-10
7.37275,-4.0270778262969287e-10
7.373,-4.0269786682904866e-10
7.37325,-4.0268839509861902e-10
7.3735,-4.0267940160945939e-10
7.37375,-4.0267091565618507e-10
7.374,-4.0266295838389845e-10
7.37425,-4.0265554343447393e-10
7.3745,-4.026486778594701e-10
7.37475,-4.0264236234388237e-10
7.375,-4.0263659366839968e-10
7.37525,-4.0263136503947814e-10
7.3755,-4.0262666695331993e-10
7.37575,-4.026224893763318e-10
7.376,-4.0261882173557663e-10
7.37625,-4.0261565435658416e-10
7.3765,-4.0261297766129096e-10
7.37675,-4.0261078274300037e-10
7.377,-4.0260906172092902e-10
7.37725,-4.026078063333662e-10
7.3775,-4.0260700858167583e-10
7.37775,-4.0260666075464921e-10
7.378,-4.0260675400412385e-10
7.37825,-4.0260727825068408e-10
7.3785,-4.0260821976265226e-10
7.37875,-4.0260956032499763e-10
7.379,-4.0261127584368619e-10
7.37925,-4.0261333544695204e-10
7.3795,-4.0261570267430369e-10
7.37975,-4.0261833621334795e-10
7.38,-4.0262119076194173e-10
7.38025,-4.0262421919727734e-10
7.3805,-4.0262737322235989e-10
7.38075,-4.0263060529316397e-10
7.381,-4.0263386970235835e-10
7.38125,-4.0263712378298207e-10
7.3815,-4.0264032762428681e-10
7.38175,-4.0264344638199475e-10
7.382,-4.0264644938763184e-10
7.38225,-4.0264931062918426e-10
7.3825,-4.026520099018785e-10
7.38275,-4.0265452992319077e-10
7.383,-4.026568552860045e-10
7.38325,-4.0265896977582888e-10
7.3835,-4.0266085557549588e-10
7.38375,-4.0266249333242811e-10
7.384,-4.0266386254774716e-10
7.38425,-4.0266494158889827e-10
7.3845,-4.0266570909787345e-10
7.38475,-4.0266614227115252e-10
7.385,-4.0266621827208953e-10
7.38525,-4.0266591446044334e-10
7.3855,-4.0266520773434908e-10
7.38575,-4.0266407722872234e-10
7.386,-4.0266250154630254e-10
7.38625,-4.0266046128335114e-10
7.3865,-4.0265794169054434e-10
7.38675,-4.0265493311504151e-10
7.387,-4.0265143169429834e-10
7.38725,-4.0264744100383348e-10
7.3875,-4.0264297308988185e-10
7.38775,-4.0263804945071533e-10
7.388,-4.0263270392594923e-10
7.38825,-4.0262698338229688e-10
7.3885,-4.0262094961994907e-10
7.38875,-4.0261467996181975e-10
7.389,-4.0260826601346525e-10
7.38925,-4.0260181214055507e-10
7.3895,-4.0259543314481862e-10
7.38975,-4.0258925060397768e-10
7.39,-4.0258338916850065e-10
7.39025,-4.0257797333224692e-10
7.3905,-4.0257312475074396e-10
7.39075,-4.0256895804554768e-10
7.391,-4.0256557656626481e-10
7.39125,-4.0256306816961198e-10
7.3915,-4.0256150206397917e-10
7.39175,-4.0256092767579222e-10
7.392,-4.0256137499114175e-10
7.39225,-4.0256285542258497e-10
7.3925,-4.025653633627362e-10
7.39275,-4.0256887759798704e-10
7.393,-4.0257336309061132e-10
7.39325,-4.0257877232679725e-10
7.3935,-4.0258504739609605e-10
