Physical Time (s),ea_top Monitor (W): top_cv1,ea_top Monitor (W): top_cv2,ea_top Monitor (W): top_cv3,ea_top Monitor (W): top_cv4,ea_top Monitor (W): top_cv5,ea_top Monitor (W): top_cv6,ea_top Monitor (W): top_cv7
6.2645,6.3939116658236221e-12,2.5598713701448154e-12,2.2030990791857537e-12,2.3738659375595262e-12,2.9792730270029381e-12,8.1152885691158251e-12,1.4817803521035693e-11
6.26475,6.3958278835326344e-12,2.5610434030081636e-12,2.2037780725124634e-12,2.3740859082289386e-12,2.9795422646708767e-12,8.1153959979971324e-12,1.4817093808539958e-11
6.265,6.3977371070255302e-12,2.5622128384145894e-12,2.2044536589186852e-12,2.374303399451297e-12,2.979810846351827e-12,8.1155163981358193e-12,1.4816379120937412e-11
6.26525,6.3996393502162742e-12,2.5633793747811723e-12,2.2051258603097331e-12,2.3745181155074857e-12,2.9800787166969056e-12,8.1156502429389761e-12,1.4815660097890643e-11
6.2655,6.4015346617464009e-12,2.564542772650113e-12,2.2057948045019091e-12,2.3747298680024146e-12,2.9803459057335442e-12,8.1157973378499098e-12,1.4814938426859649e-11
6.26575,6.4034231041047695e-12,2.5657028509875332e-12,2.2064606695482455e-12,2.3749385416843226e-12,2.9806125817569481e-12,8.11595690450529e-12,1.4814216489645278e-11
6.266,6.4053047514353136e-12,2.5668594865206855e-12,2.2071236045524718e-12,2.3751440351612844e-12,2.9808789512621192e-12,8.1161277682757502e-12,1.4813496660696068e-11
6.26625,6.4071796611969914e-12,2.5680126294845068e-12,2.2077836656981805e-12,2.3753462666399031e-12,2.9811452351779479e-12,8.1163085516296138e-12,1.481278043820662e-11
6.2665,6.4090478656601801e-12,2.569162293253248e-12,2.2084408950070768e-12,2.3755451921842066e-12,2.981411523581052e-12,8.1164978237283152e-12,1.4812067720024272e-11
6.26675,6.4109093627500854e-12,2.5703085553270643e-12,2.2090953415724679e-12,2.3757408118979302e-12,2.9816777167067697e-12,8.1166942341381217e-12,1.4811356674631039e-11
6.267,6.4127641209563605e-12,2.5714515517409341e-12,2.2097470276916371e-12,2.3759331475686429e-12,2.9819435163926539e-12,8.1168965856045002e-12,1.481064437754771e-11
6.26725,6.4146120778773343e-12,2.5725914733070994e-12,2.2103959258937893e-12,2.3761221533399459e-12,2.9822084708847324e-12,8.1171040514064564e-12,1.4809927910558219e-11
6.2675,6.4164531571390517e-12,2.5737285711231387e-12,2.2110419129352021e-12,2.3763076288290831e-12,2.982472087145078e-12,8.1173159693819954e-12,1.4809205563077464e-11
6.26775,6.4182872819161182e-12,2.5748631461331386e-12,2.2116847528909834e-12,2.3764891378938701e-12,2.9827339826894294e-12,8.1175318595338789e-12,1.4808477687129017e-11
6.268,6.4201143982391533e-12,2.57599552931293e-12,2.2123241511920646e-12,2.3766660539751985e-12,2.9829939318126347e-12,8.1177511843490636e-12,1.4807746724040819e-11
6.26825,6.4219344865949768e-12,2.5771260593617172e-12,2.2129598069992548e-12,2.3768376125877672e-12,2.9832517909240262e-12,8.1179733314500821e-12,1.4807016636488147e-11
6.2685,6.4237475657991745e-12,2.5782550477910359e-12,2.2135914661665767e-12,2.3770030767866861e-12,2.9835073919975128e-12,8.1181975029945118e-12,1.4806291977003306e-11
6.26875,6.4255537094346164e-12,2.5793827550499637e-12,2.2142188748434504e-12,2.3771619261688586e-12,2.9837604618206719e-12,8.1184225579170385e-12,1.4805577011184498e-11
6.269,6.4273530412967217e-12,2.5805093679461995e-12,2.2148417768552414e-12,2.3773138618425226e-12,2.9840106229650693e-12,8.1186470869964036e-12,1.4804875364947162e-11
6.26925,6.4291457254721282e-12,2.5816349948876929e-12,2.2154599280610827e-12,2.3774588423077373e-12,2.9842575063234204e-12,8.1188696488034723e-12,1.480419013585274e-11
6.2695,6.430931958778833e-12,2.5827596663285057e-12,2.216073066010628e-12,2.3775970522920854e-12,2.9845009457866863e-12,8.1190889978384584e-12,1.4803524077959981e-11
6.26975,6.4327119463164103e-12,2.5838833210286893e-12,2.2166809009792238e-12,2.3777288298012264e-12,2.9847410942264844e-12,8.1193041063934186e-12,1.480287959088631e-11
6.27,6.4344858866358217e-12,2.5850058238277753e-12,2.2172831125730365e-12,2.3778546615739926e-12,2.9849784707592546e-12,8.1195140700125225e-12,1.480225827538922e-11
6.27025,6.436253964604024e-12,2.5861269900001153e-12,2.2178794325741668e-12,2.3779751103478032e-12,2.9852138635796599e-12,8.1197180095761267e-12,1.4801660252548999e-11
6.2705,6.4380163274731832e-12,2.5872466218042176e-12,2.2184696930894001e-12,2.3780908056969109e-12,2.9854481940375369e-12,8.1199152058673452e-12,1.480108382786877e-11
6.27075,6.4397730877923473e-12,2.5883645187836734e-12,2.2190537834415866e-12,2.3782023847312591e-12,2.9856824009518357e-12,8.1201052521107641e-12,1.4800525791687814e-11
6.271,6.4415243102323666e-12,2.589480497241128e-12,2.2196316978762167e-12,2.3783103878551473e-12,2.9859172855508102e-12,8.1202880657248117e-12,1.479998225546994e-11
6.27125,6.4432700169172199e-12,2.5905944061606896e-12,2.2202035979669745e-12,2.3784151914140207e-12,2.9861534073881641e-12,8.1204640454087112e-12,1.4799449729899373e-11
6.2715,6.445010185051282e-12,2.5917061293859041e-12,2.220769779347851e-12,2.378517082317521e-12,2.9863910427158249e-12,8.1206339577978698e-12,1.4798926047818084e-11
6.27175,6.4467447634962215e-12,2.5928155997523621e-12,2.221330634507287e-12,2.3786162835776764e-12,2.9866301585572568e-12,8.1207988190929611e-12,1.4798410542002199e-11
6.272,6.4484736735553254e-12,2.5939228009824086e-12,2.2218866517870127e-12,2.378713073415598e-12,2.9868704845692555e-12,8.1209597341695015e-12,1.4797903685509364e-11
6.27225,6.4501968278236464e-12,2.5950277569350382e-12,2.2224383138983773e-12,2.3788078641539666e-12,2.9871116177478344e-12,8.121117747830592e-12,1.4797406321697473e-11
6.2725,6.4519141373537454e-12,2.596130511165706e-12,2.222986127953699e-12,2.3789013100681797e-12,2.9873531363293468e-12,8.1212737740507532e-12,1.4796918889113274e-11
6.27275,6.4536255355561866e-12,2.5972311348445803e-12,2.223530674147932e-12,2.3789942969497176e-12,2.9875947323702181e-12,8.1214286648571001e-12,1.4796440955377015e-11
6.273,6.4553309875440622e-12,2.5983297133782559e-12,2.2240725498135108e-12,2.3790878312931667e-12,2.9878363347934342e-12,8.1215833807839754e-12,1.4795971334284307e-11
6.27325,6.4570305096528531e-12,2.5994263511568112e-12,2.2246123139840285e-12,2.3791828673951935e-12,2.9880781344497344e-12,8.1217391082011896e-12,1.4795508698744707e-11
6.2735,6.4587241888823321e-12,2.6005211735847446e-12,2.2251504874996449e-12,2.3792801522779807e-12,2.9883205746058911e-12,8.1218973034239574e-12,1.4795052441582143e-11
6.27375,6.4604122041685541e-12,2.6016143517260953e-12,2.2256876002480591e-12,2.3793801829108965e-12,2.9885643298348174e-12,8.1220596438367791e-12,1.4794603385324264e-11
6.274,6.4620948486628354e-12,2.6027061033497156e-12,2.2262242392324504e-12,2.3794832145750344e-12,2.9888101531056235e-12,8.1222278723615614e-12,1.4794163968639335e-11
6.27425,6.4637725270080176e-12,2.6037967029433934e-12,2.2267610698673543e-12,2.3795893295062267e-12,2.9890586375049023e-12,8.1224035953379744e-12,1.4793737818305928e-11
6.2745,6.4654457772587597e-12,2.6048864937190946e-12,2.22729889993634e-12,2.3796985364279481e-12,2.9893100606098494e-12,8.1225880653657488e-12,1.4793328833737227e-11
6.27475,6.4671152693649122e-12,2.6059758855530772e-12,2.227838778367357e-12,2.3798108002240688e-12,2.9895643146009637e-12,8.1227820101667446e-12,1.4792939991081144e-11
6.275,6.4687817974672716e-12,2.6070653501176724e-12,2.2283819098160079e-12,2.3799260616675603e-12,2.9898208854932303e-12,8.1229854209356033e-12,1.4792572211932791e-11
6.27525,6.4704462751260687e-12,2.6081554214944589e-12,2.2289294515159098e-12,2.3800441821036409e-12,2.9900789252868672e-12,8.1231976127769623e-12,1.4792223464843217e-11
6.2755,6.4721097093467978e-12,2.6092466630033843e-12,2.2294823569146064e-12,2.3801649072057075e-12,2.9903373638597267e-12,8.1234171800642511e-12,1.4791888551949966e-11
6.27575,6.473773180795977e-12,2.6103396472110173e-12,2.230041283805107e-12,2.3802878888723768e-12,2.990595035019477e-12,8.1236422500290377e-12,1.4791559640471973e-11
6.276,6.4754378137059624e-12,2.6114349311662029e-12,2.2306066025901004e-12,2.3804128252729566e-12,2.9908508369968169e-12,8.1238707837978391e-12,1.4791227770865125e-11
6.27625,6.4771047699797696e-12,2.6125330153450676e-12,2.2311784370354776e-12,2.3805395550732801e-12,2.9911038749772128e-12,8.1241010936383323e-12,1.4790885059554479e-11
6.2765,6.4787752237238668e-12,2.6136343500049535e-12,2.2317566792746092e-12,2.3806680837709304e-12,2.9913535738071896e-12,8.1243320199039413e-12,1.4790526789640935e-11
6.27675,6.4804503442798002e-12,2.6147392988613845e-12,2.2323410186692252e-12,2.3807985811011639e-12,2.9915997882794874e-12,8.1245632206613441e-12,1.4790152548853645e-11
6.277,6.4821312684176011e-12,2.615848128082815e-12,2.2329310234402129e-12,2.380931249279253e-12,2.9918427893901064e-12,8.1247952537302622e-12,1.4789765845915693e-11
6.27725,6.4838190968490122e-12,2.6169610310781425e-12,2.2335261662363489e-12,2.3810662095654967e-12,2.9920831740459406e-12,8.1250294053163627e-12,1.4789372537699601e-11
6.2775,6.4855148680527022e-12,2.6180781174867486e-12,2.2341259490868467e-12,2.3812033936842272e-12,2.9923216836675628e-12,8.1252674564649806e-12,1.4788978808652322e-11
6.27775,6.4872195542190016e-12,2.6191994150960664e-12,2.2347299360232274e-12,2.3813425236846324e-12,2.9925590298623475e-12,8.125511355700254e-12,1.4788589532916403e-11
6.278,6.4889340233593804e-12,2.6203248881321169e-12,2.2353377864080771e-12,2.3814831996476993e-12,2.992795667321014e-12,8.1257628698427821e-12,1.4788207486425363e-11
6.27825,6.4906590660751259e-12,2.62145443756874e-12,2.2359492699076742e-12,2.3816249708891145e-12,2.9930317079271436e-12,8.1260233355115217e-12,1.4787833270363858e-11
6.2785,6.4923953074788337e-12,2.6225879106593984e-12,2.2365642769755827e-12,2.3817674467971567e-12,2.9932670045762997e-12,8.1262931057151939e-12,1.478746550713194e-11
6.27875,6.4941432178329718e-12,2.6237251030665215e-12,2.2371828287766098e-12,2.3819103686729158e-12,2.9935012595434655e-12,8.1265714553866924e-12,1.4787101029619262e-11
6.279,6.4959030664277508e-12,2.6248657551259832e-12,2.2378049396746284e-12,2.382053590279366e-12,2.9937342192791943e-12,8.1268564406705174e-12,1.478673507926014e-11
6.27925,6.4976748826344785e-12,2.6260095402963638e-12,2.2384305243819592e-12,2.3821970602540148e-12,2.9939657925280129e-12,8.1271448796778025e-12,1.4786361819449183e-11
6.2795,6.4994584393869118e-12,2.6271560561953946e-12,2.2390594782828428e-12,2.3823408216995516e-12,2.9941961062431288e-12,8.1274327763542536e-12,1.4785975398142031e-11
6.27975,6.5012532355661586e-12,2.6283048165955731e-12,2.2396916037743676e-12,2.382485005757458e-12,2.994425481528981e-12,8.1277158568152187e-12,1.4785571210095388e-11
6.28,6.5030584683983134e-12,2.6294552183665649e-12,2.2403265542060632e-12,2.3826298475335492e-12,2.9946543764304191e-12,8.1279901415869125e-12,1.478514694092219e-11
6.28025,6.5048730619370601e-12,2.630606583056029e-12,2.2409637653695371e-12,2.3827756696220606e-12,2.9948832734179736e-12,8.1282523826278933e-12,1.4784702713360767e-11
6.2805,6.506695695938645e-12,2.6317581756872908e-12,2.2416024223284003e-12,2.3829228023156462e-12,2.9951126256194981e-12,8.1285004098905943e-12,1.4784240342319366e-11
6.28075,6.5085248224914595e-12,2.6329092277682123e-12,2.2422415701652618e-12,2.3830715229237217e-12,2.9953428041314489e-12,8.1287331855235453e-12,1.4783761921886698e-11
6.281,6.5103586992285028e-12,2.6340589960789664e-12,2.2428802530009349e-12,2.3832219792660882e-12,2.995574079872443e-12,8.1289504289306454e-12,1.4783268785770438e-11
6.28125,6.5121954475878996e-12,2.6352067629275265e-12,2.2435175892017786e-12,2.3833741117748717e-12,2.9958065751361677e-12,8.1291525447583752e-12,1.4782761352423276e-11
6.2815,6.5140331058775921e-12,2.6363518842367681e-12,2.2441528871340258e-12,2.3835276829984907e-12,2.9960403529935057e-12,8.129340301542111e-12,1.4782239778143219e-11
6.28175,6.5158697019444779e-12,2.6374938273938745e-12,2.2447856536955975e-12,2.3836823153845649e-12,2.996275376540098e-12,8.1295145734597562e-12,1.4781704810422215e-11
6.282,6.517703282220245e-12,2.6386321918129513e-12,2.2454156064652875e-12,2.38383759675535e-12,2.9965114503969786e-12,8.1296759830921737e-12,1.4781158156613901e-11
6.28225,6.5195319570584849e-12,2.6397667242565035e-12,2.2460425903752159e-12,2.3839931744199954e-12,2.9967482230758445e-12,8.1298249967323371e-12,1.4780601904295864e-11
6.2825,6.5213539958155576e-12,2.6408973163740239e-12,2.2466666469402155e-12,2.3841487817678078e-12,2.996985181212043e-12,8.1299616405847774e-12,1.4780037304145085e-11
6.28275,6.523167849559084e-12,2.6420239648916134e-12,2.2472879891348302e-12,2.3843042528769429e-12,2.9972216809528188e-12,8.1300852240038793e-12,1.4779463595045802e-11
6.283,6.5249721618103651e-12,2.6431467478788486e-12,2.2479068832922511e-12,2.384459456289638e-12,2.9974569837260586e-12,8.1301943000282851e-12,1.4778877481739055e-11
6.28325,6.5267658440270626e-12,2.6442657756525974e-12,2.2485235023053509e-12,2.3846142668971224e-12,2.9976903680877514e-12,8.130287025089533e-12,1.4778273576411479e-11
6.2835,6.5285480483206466e-12,2.6453811482502033e-12,2.2491378370827732e-12,2.3847685315342879e-12,2.9979212293915004e-12,8.1303611841585805e-12,1.4777645585501169e-11
6.28375,6.5303181616492655e-12,2.6464929394044081e-12,2.2497496979677481e-12,2.3849220731081211e-12,2.9981491669732393e-12,8.1304147617002571e-12,1.4776987765411707e-11
6.284,6.5320758544457664e-12,2.6476011608692813e-12,2.2503587509166795e-12,2.3850747446241677e-12,2.9983739954600509e-12,8.1304460866295456e-12,1.4776296025268843e-11
6.28425,6.5338210086047539e-12,2.6487057702594969e-12,2.2509645732248584e-12,2.3852264501846777e-12,2.9985956200822841e-12,8.1304542754154579e-12,1.4775568528086844e-11
6.2845,6.5355537510475957e-12,2.6498066914904821e-12,2.2515667205919658e-12,2.385377141279818e-12,2.9988138398153068e-12,8.1304392060499653e-12,1.4774805749354619e-11
6.28475,6.53727439950251e-12,2.6509038431616609e-12,2.2521648232436624e-12,2.3855268270266874e-12,2.9990282866320919e-12,8.1304013121606739e-12,1.4774010087358366e-11
6.285,6.5389834348324783e-12,2.651997128679055e-12,2.2527585945474493e-12,2.3856754981696951e-12,2.9992383292712944e-12,8.1303413246184882e-12,1.4773184998290054e-11
6.28525,6.5406814667840972e-12,2.6530864676846048e-12,2.2533478753297703e-12,2.385823035166285e-12,2.9994432196008017e-12,8.1302603113231497e-12,1.4772334188904029e-11
6.2855,6.5423692079014304e-12,2.6541718266313359e-12,2.2539326383022543e-12,2.3859691064230038e-12,2.9996422138231739e-12,8.1301594382079542e-12,1.477146099548079e-11
6.28575,6.544047426977012e-12,2.6552532281479629e-12,2.254513016943754e-12,2.3861131742013026e-12,2.999834675882197e-12,8.1300398986327536e-12,1.4770567718611805e-11
6.286,6.5457168734597827e-12,2.6563307523316092e-12,2.2550892700635879e-12,2.3862545294275671e-12,3.0000201071324727e-12,8.1299027761387223e-12,1.4769655059679216e-11
6.28625,6.5473782924527893e-12,2.6574045610501489e-12,2.2556617782965279e-12,2.3863924768294898e-12,3.0001981928078131e-12,8.1297488084195894e-12,1.4768721883231033e-11
6.2865,6.5490323923198096e-12,2.6584748836295606e-12,2.2562310152857797e-12,2.3865265449745926e-12,3.0003687195950659e-12,8.1295783891380257e-12,1.4767765340702993e-11
6.28675,6.5506798068450359e-12,2.6595419687259854e-12,2.256797513931779e-12,2.3866565914135129e-12,3.0005316164821336e-12,8.1293917694837916e-12,1.4766781228527344e-11
6.287,6.5523210679184744e-12,2.6606060665073294e-12,2.2573618303102542e-12,2.3867828103323389e-12,3.0006869658022872e-12,8.1291892869505142e-12,1.4765765055290347e-11
6.28725,6.5539566236526405e-12,2.6616673922038728e-12,2.2579244802428108e-12,2.3869056039079549e-12,3.00083505918992e-12,8.1289716139018554e-12,1.4764712802716173e-11
6.2875,6.5555867765803355e-12,2.6627261123622559e-12,2.2584858792999115e-12,2.3870254620895342e-12,3.0009763033514994e-12,8.1287397956456969e-12,1.4763621745348794e-11
6.28775,6.5572117081411551e-12,2.663782343063933e-12,2.2590463565119071e-12,2.3871428343864238e-12,3.0011111464136855e-12,8.1284951633571501e-12,1.476249025239705e-11
6.288,6.5588314804629216e-12,2.6648361522966383e-12,2.2596061299133051e-12,2.3872580707311363e-12,3.0012400831921564e-12,8.1282393111925777e-12,1.476131730449733e-11
6.28825,6.5604460532023329e-12,2.6658875726102993e-12,2.2601653229879221e-12,2.387371392933609e-12,3.0013635762620208e-12,8.1279737502123999e-12,1.4760101932062622e-11
6.2885,6.56205531914595e-12,2.6669366454603694e-12,2.2607240016305951e-12,2.3874829096524323e-12,3.0014820399382641e-12,8.1276997985664658e-12,1.4758842669608043e-11
6.28875,6.5636590905593717e-12,2.667983471941335e-12,2.2612822411469447e-12,2.3875925998084958e-12,3.0015958764890104e-12,8.1274182166485716e-12,1.4757537385128891e-11
6.289,6.5652571594373846e-12,2.6690282170517525e-12,2.2618401261713088e-12,2.3877002894138514e-12,3.0017054397380255e-12,8.1271292458924722e-12,1.4756183635195084e-11
6.28925,6.5668493114017413e-12,2.6700711135965515e-12,2.2623977635656143e-12,2.3878056107291505e-12,3.0018111006844438e-12,8.1268325597312151e-12,1.4754779227895665e-11
6.2895,6.5684353694206381e-12,2.6711125057375078e-12,2.2629552654009749e-12,2.3879080414471828e-12,3.0019132899860905e-12,8.126527616101527e-12,1.4753323470855306e-11
6.28975,6.5700151895167317e-12,2.6721527818934535e-12,2.263512634794685e-12,2.3880070341412492e-12,3.0020124974701112e-12,8.1262140183207911e-12,1.4751817713460843e-11
6.29,6.5715886875975244e-12,2.6731923872052559e-12,2.2640697760714157e-12,2.3881021433210213e-12,3.0021093726037519e-12,8.1258916598759181e-12,1.4750265083616097e-11
6.29025,6.573155874657867e-12,2.6742317518457293e-12,2.264626509276019e-12,2.3881930545771044e-12,3.0022046618616647e-12,8.1255609649714991e-12,1.474866986570416e-11
6.2905,6.5747168233063649e-12,2.6752712743922986e-12,2.265182607191096e-12,2.3882797435171192e-12,3.0022992099395139e-12,8.125222764494355e-12,1.4747035802768204e-11
6.29075,6.5762717707109446e-12,2.6763112598719703e-12,2.2657378364979769e-12,2.388362504916793e-12,3.0023939029571815e-12,8.1248781953768538e-12,1.4745364732374321e-11
6.291,6.57782101712612e-12,2.6773519088291437e-12,2.2662919274107847e-12,2.3884418974645676e-12,3.0024894941475487e-12,8.1245285669713586e-12,1.4743656252474829e-11
6.29125,6.5793649672224731e-12,2.6783933280369053e-12,2.2668446367355715e-12,2.388518663590439e-12,3.0025865935019923e-12,8.1241750660560763e-12,1.4741908155027653e-11
6.2915,6.5809040900669542e-12,2.6794355271162459e-12,2.2673957261421657e-12,2.3885936227674404e-12,3.0026856958125657e-12,8.1238185355584047e-12,1.4740117593956307e-11
6.29175,6.582438890955052e-12,2.6804784215960958e-12,2.2679449849373191e-12,2.3886675376643351e-12,3.0027871999937004e-12,8.1234592985409699e-12,1.4738282274342621e-11
6.292,6.583969907716157e-12,2.6815218428397884e-12,2.2684922390786995e-12,2.388741047531981e-12,3.002891456581509e-12,8.1230971022492587e-12,1.473640134272086e-11
6.29225,6.5854976872616444e-12,2.6825655958600053e-12,2.2690373978359815e-12,2.3888146851857745e-12,3.0029987986836456e-12,8.1227312154716443e-12,1.4734475863902887e-11
