Physical Time (s),massspec_vol Monitor (J): cv1,massspec_vol Monitor (J): cv2,massspec_vol Monitor (J): cv3,massspec_vol Monitor (J): cv4,massspec_vol Monitor (J): cv5,massspec_vol Monitor (J): cv6,massspec_vol Monitor (J): cv7
6.25525,6.4239613148425064e-15,3.4079714038734721e-15,3.6593851345922005e-15,3.1631751648891074e-15,3.0878699996133357e-15,5.8694465610967326e-15,9.3545400477885791e-15
6.2555,6.4222504127803076e-15,3.4258371417578426e-15,3.6599345062560341e-15,3.1418719559622706e-15,3.0671601863630139e-15,5.8748369170864617e-15,9.3163960980520614e-15
6.25575,6.4079829574294824e-15,3.4226139205657197e-15,3.6609000906415782e-15,3.1419679671517523e-15,3.0760036432831188e-15,5.9149298635256261e-15,9.3316344592764399e-15
6.256,6.3978271514841233e-15,3.4332173251182225e-15,3.6602902345938322e-15,3.1405743283060806e-15,3.0953178103837098e-15,5.8474953464263762e-15,9.2725033852750341e-15
6.25625,6.4176646591975441e-15,3.4429621315833896e-15,3.6423178820660109e-15,3.1287549466722677e-15,3.0842816662371337e-15,5.8954220689990123e-15,9.2724847630879474e-15
6.2565,6.412949684262196e-15,3.4450485688488939e-15,3.6734104960137728e-15,3.1322309166412013e-15,3.0790933104601661e-15,5.9000480741634955e-15,9.2924671576341886e-15
6.25675,6.386495403953886e-15,3.4539872477189859e-15,3.6504712426479869e-15,3.1143534241357887e-15,3.0690058786036212e-15,5.8548006285196397e-15,9.2729328454396031e-15
6.257,6.383229713297184e-15,3.4458880716569882e-15,3.6636000945429306e-15,3.1467625170446504e-15,3.0564016113990517e-15,5.8955797065515887e-15,9.3131399115855865e-15
6.25725,6.4018154758889575e-15,3.4634633266338578e-15,3.6493785559177446e-15,3.138623576188904e-15,3.0578407497378614e-15,5.8863465296389168e-15,9.2583611734248268e-15
6.2575,6.3983533013042061e-15,3.4692305914478844e-15,3.6525659277120683e-15,3.1400281907758757e-15,3.0688701674946417e-15,5.8700877198240757e-15,9.3139589989049859e-15
6.25775,6.4227877399403566e-15,3.4721711433649047e-15,3.6538322238030212e-15,3.13088034860121e-15,3.0640378599602047e-15,5.9005860504738354e-15,9.3788186122456045e-15
6.258,6.3952622979058939e-15,3.471735044723862e-15,3.6476130142178968e-15,3.1392430870180659e-15,3.0400530817976219e-15,5.8745056314228267e-15,9.3432825468123821e-15
6.25825,6.3937051030435693e-15,3.4870479847026204e-15,3.6402561205928728e-15,3.1310806967589782e-15,3.0799360779134389e-15,5.8859410377165626e-15,9.2920591443381961e-15
6.2585,6.3958536704809031e-15,3.4780082091154734e-15,3.6633673873237475e-15,3.1242618261531751e-15,3.0599298550692328e-15,5.8419142258204117e-15,9.3575794074434369e-15
6.25875,6.4172494216177352e-15,3.4921400971657829e-15,3.6315383483537539e-15,3.1281632733945207e-15,3.0526173442290498e-15,5.8464687121855896e-15,9.2726080236216511e-15
6.259,6.4201459874235913e-15,3.49626053491015e-15,3.647544852779994e-15,3.1195123753960911e-15,3.0447118048036578e-15,5.8504637983071748e-15,9.3540708841373341e-15
6.25925,6.3910678956479115e-15,3.503677642629158e-15,3.6549350287402186e-15,3.1277400555370338e-15,3.0609369026776915e-15,5.8408632781113189e-15,9.3179525323841311e-15
6.2595,6.4000597431968211e-15,3.504046040360422e-15,3.6414322004996062e-15,3.1206079365226814e-15,3.0284453349937812e-15,5.8753760088405026e-15,9.3204575972831706e-15
6.25975,6.3800826522650189e-15,3.5054971357248014e-15,3.6436050237927961e-15,3.1212485893956787e-15,3.0426576410206121e-15,5.9063922653213832e-15,9.3728420568856859e-15
6.26,6.385779684333853e-15,3.518581768855363e-15,3.6505932303242623e-15,3.1249086685371805e-15,3.0494371278988515e-15,5.8422999032720115e-15,9.3433211146525576e-15
6.26025,6.3601293851475734e-15,3.5167469453149006e-15,3.6438729115979364e-15,3.1234079093230394e-15,3.0320324466274844e-15,5.8752312894641698e-15,9.3548755902053439e-15
6.2605,6.3793989149883443e-15,3.5299855118550699e-15,3.6399738885342128e-15,3.1192277181044958e-15,3.0294771347559203e-15,5.8880354298160189e-15,9.3122234128308091e-15
6.26075,6.3827760672007411e-15,3.5275578597727296e-15,3.6310474656162906e-15,3.1013043255725522e-15,3.0505270301465396e-15,5.8779394801384541e-15,9.3250727188077032e-15
6.261,6.3556922558533741e-15,3.5286641154006302e-15,3.6427979619848998e-15,3.0997151520495654e-15,3.0181197680641545e-15,5.8623024489799817e-15,9.3747254346384943e-15
6.26125,6.36152379390869e-15,3.5489128221543707e-15,3.6248634607722203e-15,3.1136070694264424e-15,3.0448713276275007e-15,5.8824877607191282e-15,9.2986230884120915e-15
6.2615,6.3503973466500506e-15,3.5425466992517273e-15,3.6499013168777802e-15,3.1296679951480067e-15,3.033296438843259e-15,5.8673118215678973e-15,9.3211619083227766e-15
6.26175,6.3718504187643168e-15,3.5579631292397244e-15,3.6512885100261796e-15,3.1217295129914359e-15,3.0209069002442725e-15,5.9083384980372466e-15,9.3431293483715475e-15
6.262,6.3771614558119195e-15,3.563178115741672e-15,3.6463869535370545e-15,3.1039645530630404e-15,3.0519478566868728e-15,5.8348254764752238e-15,9.3818211816207862e-15
6.26225,6.3739814727424395e-15,3.581744553016274e-15,3.6449155267532103e-15,3.1091088787014466e-15,3.0215181687024597e-15,5.8681776116018959e-15,9.3158819017873536e-15
6.2625,6.3779811395415276e-15,3.5723771230576876e-15,3.6438314679126476e-15,3.1193289094020375e-15,3.0333827702571571e-15,5.8566523284876256e-15,9.3337876910696869e-15
6.26275,6.3781003989129883e-15,3.5825867006707482e-15,3.6230047429395141e-15,3.1021145970474508e-15,3.0141942987820999e-15,5.8497740693823634e-15,9.3392703037437555e-15
6.263,6.3762941523063644e-15,3.5903855713291647e-15,3.6353416114008798e-15,3.1267536465034189e-15,3.0228122191160525e-15,5.854075681786347e-15,9.3926386127385793e-15
6.26325,6.3358359161830925e-15,3.5792598045077277e-15,3.6447280543122797e-15,3.1256679272282241e-15,3.0012480003513117e-15,5.8553601150590034e-15,9.3553245501748509e-15
6.2635,6.348757007218915e-15,3.5793699158075084e-15,3.6508123173962978e-15,3.0919529246618685e-15,3.0482037314300378e-15,5.8304116774726661e-15,9.3777330884797606e-15
6.26375,6.3470278622922741e-15,3.6041561854665612e-15,3.6424734093488564e-15,3.1063331710125723e-15,3.0094840723178076e-15,5.8689908944907664e-15,9.3613689557095357e-15
6.264,6.363066411575992e-15,3.6078130468644499e-15,3.6249798179813223e-15,3.1023101743783907e-15,3.0357357784201332e-15,5.8695752044694401e-15,9.3656772701424013e-15
6.26425,6.365031975563296e-15,3.6058978338911961e-15,3.633543177960967e-15,3.1141074698933571e-15,3.0263606059121208e-15,5.8462825218598654e-15,9.364065380492403e-15
6.2645,6.3751999926867663e-15,3.6113978060617215e-15,3.6188286585638439e-15,3.0880641931893405e-15,3.0073190489704532e-15,5.8498886141705738e-15,9.323636344300906e-15
6.26475,6.3601489592209541e-15,3.6263838664989443e-15,3.6487551894845597e-15,3.0996111175943289e-15,3.0074771879741952e-15,5.8104667389450789e-15,9.3171534509476394e-15
6.265,6.3415357123307496e-15,3.6204518742542775e-15,3.6350877036055062e-15,3.1127332724071158e-15,3.032566539251773e-15,5.7982529181734977e-15,9.3327338445279573e-15
6.26525,6.3445491460388859e-15,3.6296075754121805e-15,3.618300965526019e-15,3.1192094277192254e-15,3.0158190655318953e-15,5.8712150956264795e-15,9.3390552421311764e-15
6.2655,6.3271617634068375e-15,3.6505671669195055e-15,3.6320377305306677e-15,3.1063124677080097e-15,3.0339060937428803e-15,5.8226113533113217e-15,9.2803915279255528e-15
6.26575,6.3405541833282374e-15,3.6379972617282286e-15,3.6166540306144021e-15,3.1024658081638683e-15,3.0067038913489157e-15,5.8659469373814981e-15,9.414378881328792e-15
6.266,6.3581692462491698e-15,3.6418739208885148e-15,3.6348168248463788e-15,3.1070508414798105e-15,3.019562132958899e-15,5.8655176894150994e-15,9.3181197656472557e-15
6.26625,6.347220193905277e-15,3.643582524377365e-15,3.6305875184713589e-15,3.0957928721186816e-15,3.0159227479330067e-15,5.8238034639951962e-15,9.382923411508205e-15
6.2665,6.3406060471388774e-15,3.6591573093370766e-15,3.639195104259982e-15,3.0967707389959989e-15,3.0204328069474719e-15,5.8289314822032384e-15,9.3657358268456227e-15
6.26675,6.3101917433697793e-15,3.6608130577149096e-15,3.6259881094537208e-15,3.0975253942764794e-15,3.0076978656556771e-15,5.8668400617567906e-15,9.3233864735895941e-15
6.267,6.3361811027279608e-15,3.6540511031464531e-15,3.6307138115535348e-15,3.087595567558492e-15,3.0101246084496762e-15,5.798142064845487e-15,9.3492555819324891e-15
6.26725,6.3202900357702588e-15,3.6676731539709342e-15,3.6305720307422508e-15,3.0941346261301399e-15,2.9866568340190535e-15,5.8368121395588468e-15,9.307456128125055e-15
6.2675,6.3462277175044837e-15,3.6713743518997683e-15,3.6374826883552656e-15,3.0844345438112287e-15,3.0114154859487405e-15,5.8324270470580542e-15,9.2991871576282992e-15
6.26775,6.3237287938989254e-15,3.6774381636480798e-15,3.6123050426524815e-15,3.0690185724911452e-15,3.0168883588112674e-15,5.8600643334708981e-15,9.3554107900968391e-15
6.268,6.3259272468057802e-15,3.6824462444047189e-15,3.6048877329982399e-15,3.0937310499386902e-15,2.990839524000376e-15,5.8103301318725048e-15,9.3693195893090003e-15
6.26825,6.322976579644424e-15,3.679453408163604e-15,3.6107480487545441e-15,3.0918327716407012e-15,2.9988105088078168e-15,5.8325351428110238e-15,9.3649939126245048e-15
6.2685,6.3331170246795406e-15,3.6911958062448774e-15,3.6310772729912323e-15,3.099121797128332e-15,3.0026702982547149e-15,5.8595031947628125e-15,9.3598538414283432e-15
6.26875,6.3447415371305417e-15,3.6970768455387126e-15,3.6317548397015587e-15,3.0951815783371637e-15,2.9861341792515598e-15,5.8361759860391665e-15,9.3500988600921331e-15
6.269,6.3437069925784404e-15,3.7095078157776135e-15,3.6164902838369355e-15,3.0890696318910002e-15,2.995700392419472e-15,5.8182059199766437e-15,9.3352148256397698e-15
6.26925,6.3140326734132845e-15,3.7051123929172758e-15,3.6321691361407467e-15,3.0912916330339538e-15,3.0011851668930333e-15,5.8456057686947167e-15,9.3415251809836632e-15
6.2695,6.3149376123484583e-15,3.7105906304274112e-15,3.6352125969717788e-15,3.0903100183396303e-15,2.9903084537986506e-15,5.822723501494382e-15,9.3565237753792616e-15
6.26975,6.2921018041190265e-15,3.7173866550006264e-15,3.609726765637836e-15,3.0739012865768374e-15,2.9839353630288486e-15,5.8510416124351097e-15,9.304294504761134e-15
6.27,6.333184615195438e-15,3.7253466062251115e-15,3.6192159680175038e-15,3.0887964628312706e-15,3.0011247581060476e-15,5.8055997167397913e-15,9.3678289701128292e-15
6.27025,6.3127149842529636e-15,3.7311917555723717e-15,3.6211669896429783e-15,3.0903120827226642e-15,2.9906813657686184e-15,5.8421417670253755e-15,9.3743115840592183e-15
6.2705,6.3024594078102905e-15,3.7404892463272312e-15,3.625674540009447e-15,3.0997157833325632e-15,2.9976926067963214e-15,5.8319454918524936e-15,9.3029869838031228e-15
6.27075,6.3007761046674609e-15,3.7475144559940776e-15,3.6313226581883797e-15,3.0870871527261589e-15,2.9935926359592881e-15,5.8270841258525197e-15,9.3497094910161723e-15
6.271,6.3212941997736544e-15,3.7531883335010823e-15,3.6193333581449011e-15,3.076293570392231e-15,2.9922839276911795e-15,5.8154598754669813e-15,9.3873239533692081e-15
6.27125,6.2967859945382105e-15,3.7477627121571325e-15,3.6313036645260979e-15,3.0748874399734543e-15,2.9802895794435267e-15,5.835449296457168e-15,9.3931133198456005e-15
6.2715,6.3204170876579934e-15,3.7619608795973511e-15,3.6298978452249079e-15,3.0888832542090167e-15,2.9948259454869573e-15,5.7929081671069599e-15,9.3106987980688249e-15
6.27175,6.3116216570337452e-15,3.7566580314533541e-15,3.6207958862192073e-15,3.079830768082734e-15,2.979058975497797e-15,5.8275441816686949e-15,9.3556830669292438e-15
6.272,6.3016195704608101e-15,3.7647062890904279e-15,3.6299522243392005e-15,3.0686480544108809e-15,2.9573298138464506e-15,5.7981687389244745e-15,9.3232671718294381e-15
6.27225,6.2874295144110354e-15,3.7619965063911063e-15,3.6125606809960201e-15,3.09517712496706e-15,2.9724089885310305e-15,5.7917947290940833e-15,9.3399480242725931e-15
6.2725,6.3023016110687689e-15,3.7743416771050984e-15,3.6213696655395927e-15,3.0658805051781038e-15,2.981387402076811e-15,5.8248598511944433e-15,9.3374790547753748e-15
6.27275,6.2755204691892559e-15,3.7707052707837335e-15,3.6122547473442787e-15,3.0556153846554277e-15,2.9823322668477072e-15,5.8508952679173091e-15,9.3305602947496667e-15
6.273,6.3177772569355542e-15,3.7818230578357994e-15,3.6185713040977827e-15,3.0710411231618891e-15,2.9742397875069771e-15,5.8189734165368818e-15,9.3386743196890057e-15
6.27325,6.314103875612791e-15,3.7823360920533566e-15,3.6246607045817198e-15,3.0629446736452726e-15,2.990618551845006e-15,5.8256391352200629e-15,9.352006897941148e-15
6.2735,6.2623944787790259e-15,3.7969772827697562e-15,3.6294216619590534e-15,3.0834501663587356e-15,2.9870635245175786e-15,5.8037020207594999e-15,9.3419025952409198e-15
6.27375,6.2914940528920383e-15,3.7963998007543766e-15,3.6065791594471249e-15,3.0862299085806906e-15,2.9617495547132851e-15,5.8296863866785131e-15,9.3334084360386149e-15
6.274,6.2861313262374585e-15,3.8016563144266151e-15,3.6261275566867882e-15,3.0617350190151806e-15,2.9763893734292284e-15,5.8202462095001388e-15,9.3423149918586739e-15
6.27425,6.2828896345040643e-15,3.8133896408096848e-15,3.6189186975306069e-15,3.0703024783760909e-15,2.9519545371205155e-15,5.8046905821286764e-15,9.3726503635334071e-15
6.2745,6.2729303910367043e-15,3.8173073740223593e-15,3.611677250721512e-15,3.0953335337435401e-15,2.975936744529537e-15,5.8348527242207388e-15,9.3527253993803853e-15
6.27475,6.2907961508013141e-15,3.8210255343360407e-15,3.6283548632550253e-15,3.075925043605865e-15,2.9401562637791533e-15,5.7940833666866854e-15,9.3230063021447454e-15
6.275,6.3023563727514813e-15,3.8178995224746804e-15,3.6119897922987602e-15,3.0459392000060653e-15,2.9873967969507893e-15,5.7881511737087489e-15,9.3175681363245243e-15
6.27525,6.3002628359048604e-15,3.8253575211348426e-15,3.606311984528305e-15,3.0755638392938341e-15,2.9839629759006093e-15,5.800297428901391e-15,9.3478636867763015e-15
6.2755,6.2531495269094374e-15,3.8310542505609202e-15,3.6087076672347781e-15,3.0682399320178561e-15,2.9661683565983846e-15,5.7999913333142677e-15,9.3439249145832011e-15
6.27575,6.2682133934709284e-15,3.83188263897226e-15,3.6125356599039524e-15,3.0596851851540739e-15,2.9654938333120354e-15,5.7976034375165021e-15,9.2709292228126594e-15
6.276,6.2777533591658925e-15,3.8378747955586966e-15,3.6099807086644114e-15,3.0724176128259841e-15,2.9692964927895717e-15,5.829050511456344e-15,9.3451465723291645e-15
6.27625,6.2690430888793048e-15,3.8417806386561823e-15,3.6007721051087294e-15,3.0620842542639682e-15,2.9556084284676245e-15,5.8095763626066708e-15,9.3421112395550269e-15
6.2765,6.2845630334571466e-15,3.8427074589182525e-15,3.6008282029610266e-15,3.0655201778586266e-15,2.9564587031527699e-15,5.7841588277835256e-15,9.3594517889410252e-15
6.27675,6.2957176137630094e-15,3.8566828982208675e-15,3.6145149689919252e-15,3.0644379640908324e-15,2.9616446371091688e-15,5.7819218783950889e-15,9.3598769396875171e-15
6.277,6.2858325851453383e-15,3.8535621646023288e-15,3.6112057771689152e-15,3.0345990614956923e-15,2.9668175737571855e-15,5.802749759616257e-15,9.3745429318198593e-15
6.27725,6.2959868312345671e-15,3.8583223095733055e-15,3.6100436856014164e-15,3.0377164485050485e-15,2.9796661252049158e-15,5.8310293704365372e-15,9.3254018382487076e-15
6.2775,6.300050060168527e-15,3.8686754543313027e-15,3.6057637745657192e-15,3.0401858154390344e-15,2.9740432929474162e-15,5.769977472952026e-15,9.362539909850365e-15
6.27775,6.2848254766689883e-15,3.8751522380677336e-15,3.6125215735941902e-15,3.0713469738804181e-15,2.9692790096058995e-15,5.8269240724711625e-15,9.3088253602250244e-15
6.278,6.2421701362713237e-15,3.8703096092269104e-15,3.6082606150635931e-15,3.0687782442148571e-15,2.9666639655596085e-15,5.8091663532634414e-15,9.2773098821857577e-15
6.27825,6.2913799053034252e-15,3.8884447896640112e-15,3.5943102699605694e-15,3.0503916804141164e-15,2.934579614172713e-15,5.8120913916857586e-15,9.3250489475425103e-15
6.2785,6.2338053676981878e-15,3.8749320444779252e-15,3.6056829849113227e-15,3.0565539091769952e-15,2.9573985803272619e-15,5.8030582518306996e-15,9.3410488714612276e-15
6.27875,6.2852122539729439e-15,3.8858148933283752e-15,3.6101071132954707e-15,3.0647095533384611e-15,2.959266347754008e-15,5.7723035715215278e-15,9.3515808213432189e-15
6.279,6.2652861637000365e-15,3.8992914335528032e-15,3.6008988151456158e-15,3.0466297009839782e-15,2.9628389123120476e-15,5.8174366909393069e-15,9.2963990178115598e-15
6.27925,6.2727796629932493e-15,3.893214541019624e-15,3.6134388890461709e-15,3.0609826261446232e-15,2.9667593126124476e-15,5.7852696138321556e-15,9.2991210867795331e-15
6.2795,6.2423897766036533e-15,3.9048838676691185e-15,3.6134477985440467e-15,3.0380358290912329e-15,2.9563733476719821e-15,5.7892249574284039e-15,9.3351296879808197e-15
6.27975,6.2635434811205921e-15,3.910190753922317e-15,3.6029302914510224e-15,3.0610997201200781e-15,2.9555953202583884e-15,5.7817020504966996e-15,9.2522292343425572e-15
6.28,6.2867121701264855e-15,3.914456764833854e-15,3.5971575840430659e-15,3.0506917978496807e-15,2.9569313129960159e-15,5.7876154648861839e-15,9.3546891825477911e-15
6.28025,6.260900655790887e-15,3.9128916862210479e-15,3.607271777934761e-15,3.059999792873771e-15,2.9562344505246397e-15,5.788042920977399e-15,9.3587804129401265e-15
6.2805,6.2631510868872943e-15,3.9154476215610388e-15,3.6102142248137665e-15,3.0611697434354364e-15,2.9598950298239893e-15,5.761175082484207e-15,9.3173928627876633e-15
6.28075,6.2478649562477796e-15,3.9215768925058268e-15,3.6000494730696273e-15,3.0505196541357309e-15,2.9542252835558662e-15,5.8140693768504258e-15,9.3289784707397376e-15
6.281,6.2711668012418748e-15,3.9367891154921403e-15,3.593375427824907e-15,3.048547800296137e-15,2.9647997417838662e-15,5.7778769806891178e-15,9.3159995949472915e-15
6.28125,6.2279137018292217e-15,3.9298542754873162e-15,3.5839532298313948e-15,3.046415588456887e-15,2.948649000418677e-15,5.7908022642072734e-15,9.2970993116749715e-15
6.2815,6.2655484021655065e-15,3.9364724750197122e-15,3.6010082492842902e-15,3.0475549238831724e-15,2.9493476062930899e-15,5.766659058580948e-15,9.3250396430434063e-15
6.28175,6.2755264526262602e-15,3.9383063029237999e-15,3.6122041978168312e-15,3.0587696720163788e-15,2.9593755913243704e-15,5.7928463919244515e-15,9.3628471901797727e-15
6.282,6.2358985403898082e-15,3.9352511556938639e-15,3.6072239700158651e-15,3.0425121357621432e-15,2.9556213044179238e-15,5.7817040436137285e-15,9.3382009973818464e-15
6.28225,6.247158637686778e-15,3.9485061379642804e-15,3.5832976669056324e-15,3.0442693117432652e-15,2.9593271848225765e-15,5.7884729314095432e-15,9.2841398591270152e-15
6.2825,6.2340438217425164e-15,3.9521660491575119e-15,3.6000717054641758e-15,3.0639254234841416e-15,2.9525971513832712e-15,5.7924072060833382e-15,9.3090999115734885e-15
6.28275,6.2482898998174919e-15,3.9517877210283542e-15,3.6036551173342559e-15,3.0527617314760025e-15,2.9392461346619349e-15,5.8026581378576422e-15,9.3363226214310352e-15
6.283,6.2348927321380743e-15,3.9588586410073533e-15,3.6079173077161713e-15,3.0504475482346474e-15,2.9467531670319442e-15,5.7953791333890917e-15,9.3430719094625966e-15
