Physical Time (s),enth_flux_enthalpy_bot Monitor (W): bot_cv1,enth_flux_enthalpy_bot Monitor (W): bot_cv2,enth_flux_enthalpy_bot Monitor (W): bot_cv3,enth_flux_enthalpy_bot Monitor (W): bot_cv4,enth_flux_enthalpy_bot Monitor (W): bot_cv5,enth_flux_enthalpy_bot Monitor (W): bot_cv6,enth_flux_enthalpy_bot Monitor (W): bot_cv7
7.226,-1.9194765044156322e-09,-4.5055403431133021e-10,-3.7958454274559496e-10,-3.8312781607975337e-10,-4.592908291203567e-10,-9.736856061996331e-10,-1.152769976072177e-09
7.22625,-1.9256461277419907e-09,-4.5129086577970445e-10,-3.8008846391991286e-10,-3.8344281811116939e-10,-4.5935787591447112e-10,-9.7316356844611926e-10,-1.1515492002886711e-09
7.2265,-1.9318620613810559e-09,-4.5201810187892026e-10,-3.8056899704779777e-10,-3.8373199176331865e-10,-4.5940555699981188e-10,-9.726111707612918e-10,-1.1503033312321014e-09
7.22675,-1.9381269609482769e-09,-4.527352433587518e-10,-3.8102626884949538e-10,-3.8399613356679819e-10,-4.5943253605354175e-10,-9.7202879899185836e-10,-1.1490267548915556e-09
7.227,-1.9444363835387804e-09,-4.534406980647438e-10,-3.8146047401454483e-10,-3.842359401186552e-10,-4.5943609475954288e-10,-9.7141619495217309e-10,-1.1477155601707399e-09
7.22725,-1.9507901379002622e-09,-4.5413355033401249e-10,-3.8187329425692457e-10,-3.8445326139569631e-10,-4.5941413532759458e-10,-9.7077390658044982e-10,-1.1463670098547282e-09
7.2275,-1.9571831787610412e-09,-4.5481312509086028e-10,-3.8226599618091087e-10,-3.8464890263773863e-10,-4.5936391823985405e-10,-9.7010334269943339e-10,-1.1449812911639034e-09
7.22775,-1.9636096322072088e-09,-4.5547875964952163e-10,-3.8264130267025005e-10,-3.8482395526786043e-10,-4.5928337191202055e-10,-9.6940661855886164e-10,-1.1435567406254969e-09
7.228,-1.9700600203232252e-09,-4.561302046834449e-10,-3.8300280162851042e-10,-3.8497956999860573e-10,-4.5917162170447271e-10,-9.6868737268433608e-10,-1.1420934975048477e-09
7.22825,-1.9765279920729803e-09,-4.5676818694090077e-10,-3.8335332284514224e-10,-3.8511650568900139e-10,-4.5902886689841159e-10,-9.6795148291864427e-10,-1.1405912559185717e-09
7.2285,-1.9830002538069564e-09,-4.5739382491153437e-10,-3.8369537494624143e-10,-3.8523590889959939e-10,-4.5885711466019154e-10,-9.6720628273417622e-10,-1.1390508217942526e-09
7.22875,-1.9894683994973534e-09,-4.5800877578145957e-10,-3.8403112863891575e-10,-3.8533873904051268e-10,-4.5866002905705688e-10,-9.6646051931674016e-10,-1.1374739286969959e-09
7.229,-1.9959209182622075e-09,-4.586151318108796e-10,-3.8436267405445546e-10,-3.8542666905819313e-10,-4.5844282597743558e-10,-9.6572354937600446e-10,-1.1358616691353775e-09
7.22925,-2.0023493544482357e-09,-4.5921558226900145e-10,-3.8469163216708987e-10,-3.855015746096317e-10,-4.5821204780096629e-10,-9.6500364005774502e-10,-1.1342164880444145e-09
7.2295,-2.0087444279500301e-09,-4.5981399169213337e-10,-3.8501962764657622e-10,-3.8556568010659099e-10,-4.5797464960572799e-10,-9.6430739246681317e-10,-1.1325419015600925e-09
7.22975,-2.015095659779024e-09,-4.6041261400077418e-10,-3.8534823781585605e-10,-3.8562191534755183e-10,-4.5773797635289643e-10,-9.6364012177993129e-10,-1.1308420235298459e-09
7.23,-2.0213997764981693e-09,-4.6101435391027392e-10,-3.8567864246638416e-10,-3.8567311482146831e-10,-4.5750902969629627e-10,-9.6300508649858749e-10,-1.1291226289344928e-09
7.23025,-2.0276482237861662e-09,-4.616216374406134e-10,-3.8601175920157407e-10,-3.8572161943123492e-10,-4.5729374860635461e-10,-9.6240191462121296e-10,-1.1273892871840536e-09
7.2305,-2.0338380714498888e-09,-4.6223669819519771e-10,-3.8634939099576218e-10,-3.8577067161961503e-10,-4.5709799669725252e-10,-9.6183037375689136e-10,-1.1256486010832976e-09
7.23075,-2.0399696209216892e-09,-4.6286053971640265e-10,-3.8669206625187394e-10,-3.8582325306516483e-10,-4.569269947284121e-10,-9.6128927409640555e-10,-1.123907818522621e-09
7.231,-2.0460469701024202e-09,-4.6349478690276391e-10,-3.8704117198882879e-10,-3.8588237776605541e-10,-4.5678487703084581e-10,-9.6077823771968606e-10,-1.1221728402807748e-09
7.23125,-2.052072714764082e-09,-4.6413993412097846e-10,-3.8739791128634725e-10,-3.8595130244495863e-10,-4.5667468343578272e-10,-9.602961045052641e-10,-1.1204479073266896e-09
7.2315,-2.0580531655472791e-09,-4.6479589331873509e-10,-3.8776333908618111e-10,-3.8603326863465589e-10,-4.5659781733722792e-10,-9.5984198115894228e-10,-1.1187365541429202e-09
7.23175,-2.0639919672528595e-09,-4.6546233046517464e-10,-3.8813874770835922e-10,-3.8613194480599406e-10,-4.5655464924344327e-10,-9.5941589803082636e-10,-1.1170426500239871e-09
7.232,-2.0698960126077616e-09,-4.661386178595082e-10,-3.8852539791593792e-10,-3.8625106483480502e-10,-4.5654529682519839e-10,-9.5901986854127413e-10,-1.1153694697092456e-09
7.23225,-2.0757747464236408e-09,-4.6682388806784217e-10,-3.889253747769419e-10,-3.8639468289596187e-10,-4.5657001950064062e-10,-9.5865691285388991e-10,-1.1137235217958483e-09
7.2325,-2.0816401930899403e-09,-4.6751778628796179e-10,-3.8934059139648375e-10,-3.8656650577388514e-10,-4.5662941523062393e-10,-9.5833086166120888e-10,-1.1121112730539461e-09
7.23275,-2.087504762436593e-09,-4.6821980030727526e-10,-3.8977282622859824e-10,-3.867696603571166e-10,-4.5672452063955085e-10,-9.5804580077226566e-10,-1.1105409621068701e-09
7.233,-2.0933784374110051e-09,-4.6892932394298554e-10,-3.90223273377678e-10,-3.8700616389889565e-10,-4.5685641172483877e-10,-9.5780559438088028e-10,-1.1090217660812765e-09
7.23325,-2.0992771759207258e-09,-4.6964648450834358e-10,-3.9069317983581842e-10,-3.8727803776883135e-10,-4.5702652992255374e-10,-9.5761315651284185e-10,-1.1075616978717848e-09
7.2335,-2.1052143358007303e-09,-4.7037135879706614e-10,-3.9118243468016274e-10,-3.8758637739342894e-10,-4.5723604019810206e-10,-9.5747120177689705e-10,-1.1061664485464646e-09
7.23375,-2.1112000957085973e-09,-4.7110351785396988e-10,-3.9169111045906218e-10,-3.8793163473918702e-10,-4.5748569001209299e-10,-9.5737974372160938e-10,-1.1048381487338366e-09
7.234,-2.1172448976837391e-09,-4.7184348796366552e-10,-3.9221843484072531e-10,-3.8831325638166392e-10,-4.5777562762587058e-10,-9.5733844322919379e-10,-1.1035781371163624e-09
7.23425,-2.1233616089088929e-09,-4.7259158033832176e-10,-3.9276390602963981e-10,-3.8873160925167348e-10,-4.5810687306482618e-10,-9.573480107760797e-10,-1.1023887485638291e-09
7.2345,-2.1295624816792897e-09,-4.733484176693412e-10,-3.933266686461422e-10,-3.8918589568256146e-10,-4.5847950808260996e-10,-9.5740901051460854e-10,-1.1012720677466148e-09
7.23475,-2.1358550498542042e-09,-4.7411303743938665e-10,-3.9390520157539506e-10,-3.8967454180909634e-10,-4.5889245516292788e-10,-9.5752265453455742e-10,-1.1002325317112795e-09
7.235,-2.1422419028018783e-09,-4.7488533552875846e-10,-3.9449827153521923e-10,-3.9019534842499706e-10,-4.5934342458246998e-10,-9.576884582256798e-10,-1.0992743800336403e-09
7.23525,-2.1487261209173056e-09,-4.756636025635234e-10,-3.9510437583186257e-10,-3.9074607271213998e-10,-4.5982915403314701e-10,-9.5790608970535435e-10,-1.0984023353311386e-09
7.2355,-2.1553059273359585e-09,-4.7644760401132977e-10,-3.9572265231433526e-10,-3.9132392378891821e-10,-4.6034526499567567e-10,-9.5817390536849359e-10,-1.0976198011045511e-09
7.23575,-2.161976057972071e-09,-4.7723587641918553e-10,-3.9635164863523847e-10,-3.9192524193457109e-10,-4.6088672992686763e-10,-9.5848999593467392e-10,-1.0969291669256764e-09
7.236,-2.1687291350375943e-09,-4.7802783126856295e-10,-3.9699135750556304e-10,-3.9254747743097662e-10,-4.6144987994814635e-10,-9.5885270454303545e-10,-1.0963303446935733e-09
7.23625,-2.1755561980219575e-09,-4.7882302901803421e-10,-3.9764120964033504e-10,-3.9318751422349326e-10,-4.6203063983980651e-10,-9.5925943615527696e-10,-1.0958203388386838e-09
7.2365,-2.1824454123883153e-09,-4.7962147385426262e-10,-3.9830057664882324e-10,-3.9384236135427682e-10,-4.6262596725635531e-10,-9.5970880147993181e-10,-1.0953941462793192e-09
7.23675,-2.1893842700560931e-09,-4.8042322756756167e-10,-3.9896893385146089e-10,-3.9450946086572484e-10,-4.6323334968356722e-10,-9.6019978747947515e-10,-1.0950440163591928e-09
7.237,-2.1963552580221223e-09,-4.8122907781103136e-10,-3.9964593118767319e-10,-3.9518654071214879e-10,-4.6385029986428287e-10,-9.6073021306964673e-10,-1.0947610737485808e-09
7.23725,-2.2033401708720644e-09,-4.8203953256707676e-10,-4.0033086751200724e-10,-3.9587206628843539e-10,-4.6447525222491409e-10,-9.6129829422965283e-10,-1.0945359910708341e-09
7.2375,-2.2103188907760419e-09,-4.8285520619999946e-10,-4.0102294172716418e-10,-3.9656448297652819e-10,-4.6510594025073945e-10,-9.6189906835297561e-10,-1.0943606011890543e-09
7.23775,-2.2172727869661194e-09,-4.8367639839991901e-10,-4.0172065993483639e-10,-3.9726275360375862e-10,-4.6574080014678696e-10,-9.6252661866657578e-10,-1.0942296717270802e-09
7.238,-2.2241769127987844e-09,-4.8450266196198938e-10,-4.0242228298387168e-10,-3.9796565117458973e-10,-4.6637743365404102e-10,-9.6317241538771237e-10,-1.094138376337907e-09
7.23825,-2.2310096665588163e-09,-4.8533332180012743e-10,-4.0312580860613189e-10,-3.9867168010802179e-10,-4.670130779270586e-10,-9.6382724622359534e-10,-1.0940856379364006e-09
7.2385,-2.2377442156792377e-09,-4.8616640406743554e-10,-4.038291464154039e-10,-3.9937951571137588e-10,-4.6764512125745196e-10,-9.6448311410510895e-10,-1.0940697280025952e-09
7.23875,-2.2443548660158316e-09,-4.8699957555366346e-10,-4.045304076504534e-10,-4.0008726929202046e-10,-4.6827039682640764e-10,-9.6513305100948098e-10,-1.0940896494514798e-09
7.239,-2.2508154930026249e-09,-4.8782953314494486e-10,-4.0522750842214846e-10,-4.0079196089449715e-10,-4.6888567283795449e-10,-9.657722112760483e-10,-1.0941433121143669e-09
7.23925,-2.257100442848606e-09,-4.886531778129793e-10,-4.0591908875329821e-10,-4.0149053788924058e-10,-4.6948800750315204e-10,-9.6639729712142394e-10,-1.0942268472824678e-09
7.2395,-2.2631820729229556e-09,-4.894659758603876e-10,-4.0660370220803965e-10,-4.0217944817127467e-10,-4.700738891232336e-10,-9.670057350188172e-10,-1.0943346770769719e-09
7.23975,-2.2690386914344375e-09,-4.9026464897769167e-10,-4.0728040857012063e-10,-4.0285498898111812e-10,-4.7063989169892896e-10,-9.675961507320303e-10,-1.0944592151146037e-09
7.24,-2.2746479685142137e-09,-4.9104543940742562e-10,-4.079474197674464e-10,-4.0351414572906106e-10,-4.711817573764662e-10,-9.6816476025708277e-10,-1.0945901385252851e-09
7.24025,-2.2799906235232538e-09,-4.9180537215348535e-10,-4.0860175932069012e-10,-4.0415398692317581e-10,-4.7169557667820354e-10,-9.6870743597749268e-10,-1.0947152209885517e-09
7.2405,-2.2850504691343529e-09,-4.9254146252240273e-10,-4.0924180589554595e-10,-4.047717555148261e-10,-4.7217713604346061e-10,-9.6921890475734106e-10,-1.094822553283505e-09
7.24075,-2.2898127887943253e-09,-4.9325062950596187e-10,-4.0986588027403615e-10,-4.0536571899720913e-10,-4.7262364839291348e-10,-9.696941862600154e-10,-1.0949012857323405e-09
7.241,-2.2942688090192699e-09,-4.939310991953976e-10,-4.104720525045078e-10,-4.0593400354103628e-10,-4.7303325203458914e-10,-9.7012830530085411e-10,-1.0949449156583669e-09
7.24125,-2.298413236766439e-09,-4.9458086824491641e-10,-4.1105894817282581e-10,-4.0647492252067574e-10,-4.7340501963963211e-10,-9.7051866520147537e-10,-1.0949511283517666e-09
7.2415,-2.3022470733674882e-09,-4.9519896616858302e-10,-4.1162484707886762e-10,-4.0698750239900688e-10,-4.7373929416017285e-10,-9.7086388471194545e-10,-1.0949215375036231e-09
7.24175,-2.3057739384130732e-09,-4.957839350125604e-10,-4.1216818489598298e-10,-4.0747042474755851e-10,-4.7403644631321274e-10,-9.7116582828794138e-10,-1.0948598925308679e-09
7.242,-2.3090032565440152e-09,-4.9633542079187151e-10,-4.12687232787975e-10,-4.0792321523862013e-10,-4.7429762557462156e-10,-9.7142736441996976e-10,-1.0947698389850312e-09
7.24225,-2.3119466694538539e-09,-4.9685238487099247e-10,-4.1318103454956301e-10,-4.0834577221483401e-10,-4.7452465367681913e-10,-9.7165400725503498e-10,-1.0946537229513527e-09
7.2425,-2.3146219789120401e-09,-4.9733490551013687e-10,-4.1364844908039021e-10,-4.0873753665835274e-10,-4.7471974754995928e-10,-9.7185155174531985e-10,-1.0945104387826489e-09
7.24275,-2.3170479476090863e-09,-4.9778307102047343e-10,-4.1408838809496012e-10,-4.0909788846050984e-10,-4.7488658237921398e-10,-9.7202654626798539e-10,-1.0943368365702087e-09
7.243,-2.319249395180543e-09,-4.9819777431325761e-10,-4.1450073292808951e-10,-4.0942677013488274e-10,-4.7503014981317724e-10,-9.7218545299252452e-10,-1.0941291679395581e-09
7.24325,-2.3212534123182668e-09,-4.9858057141526023e-10,-4.1488569528327628e-10,-4.0972438782883786e-10,-4.7515652508780685e-10,-9.7233342215066528e-10,-1.0938842008904141e-09
7.2435,-2.3230906681586264e-09,-4.9893272993590965e-10,-4.152437597755234e-10,-4.0999157032115077e-10,-4.7527228678181487e-10,-9.7247449443081197e-10,-1.0936003092318304e-09
7.24375,-2.3247894416155654e-09,-4.9925690467826888e-10,-4.1557536228027198e-10,-4.1022988769311948e-10,-4.7538349495520726e-10,-9.7261188063338389e-10,-1.0932784620821114e-09
7.244,-2.3263804324776562e-09,-4.9955547767412849e-10,-4.1588100859982648e-10,-4.1044198772315823e-10,-4.7549564946790575e-10,-9.7274837721922764e-10,-1.0929208168943451e-09
7.24425,-2.3278968281895741e-09,-4.9983192939022162e-10,-4.1616114266061331e-10,-4.1063143460766543e-10,-4.7561376383576624e-10,-9.7288877499466009e-10,-1.0925317592518252e-09
7.2445,-2.329367884027742e-09,-5.0008936386326022e-10,-4.16416225805289e-10,-4.108024299282903e-10,-4.7574101100247208e-10,-9.7303605602702919e-10,-1.0921145683169513e-09
7.24475,-2.3308219564730926e-09,-5.0033147840408223e-10,-4.1664718977836104e-10,-4.109600604593516e-10,-4.7587986150413211e-10,-9.7319475594899724e-10,-1.0916716360287556e-09
7.245,-2.3322869604356815e-09,-5.005616155417049e-10,-4.1685507689998401e-10,-4.1110905076123932e-10,-4.7603111951478804e-10,-9.7336739023552094e-10,-1.0912038102089226e-09
7.24525,-2.3337845376135795e-09,-5.0078263337790218e-10,-4.170420706265855e-10,-4.1125502098012985e-10,-4.7619496954117067e-10,-9.735550045786595e-10,-1.0907116727563627e-09
7.2455,-2.3353381287692302e-09,-5.0099736326872843e-10,-4.1721188647887467e-10,-4.1140322509116243e-10,-4.7637111603851532e-10,-9.737571683127641e-10,-1.0901972593440092e-09
7.24575,-2.3369664299190795e-09,-5.0120853598413271e-10,-4.1736947606479803e-10,-4.1155900132329414e-10,-4.7655974152026019e-10,-9.7397378583690816e-10,-1.0896638304501364e-09
7.246,-2.3386818469210371e-09,-5.0141798947214767e-10,-4.1751928218399377e-10,-4.1172641292020912e-10,-4.767603579613966e-10,-9.7420327347437394e-10,-1.0891175535678609e-09
7.24625,-2.3404955778413102e-09,-5.0162762883587692e-10,-4.1766684027939013e-10,-4.1190915827875193e-10,-4.7697362507295606e-10,-9.744457903951923e-10,-1.0885667747370305e-09
7.2465,-2.342412289722402e-09,-5.0183872148499153e-10,-4.1781708684282968e-10,-4.1210975003863198e-10,-4.7720016713334996e-10,-9.7470069544503873e-10,-1.0880202099695598e-09
7.24675,-2.3444345176027621e-09,-5.0205259208771205e-10,-4.1797497335372968e-10,-4.1232959066342392e-10,-4.7744036261353609e-10,-9.7496758905833905e-10,-1.0874885322913639e-09
7.247,-2.3465605352945179e-09,-5.0227096635891746e-10,-4.181447722307743e-10,-4.1256978926210686e-10,-4.7769508388731266e-10,-9.7524677852145027e-10,-1.0869816603735819e-09
7.24725,-2.3487865058121976e-09,-5.0249525791414864e-10,-4.1832962667883587e-10,-4.1283070453022252e-10,-4.7796489184695838e-10,-9.7553786444817729e-10,-1.0865099859219722e-09
7.2475,-2.3511080977888726e-09,-5.0272774392019312e-10,-4.1853187702858531e-10,-4.1311272168443601e-10,-4.7825069336267226e-10,-9.7584050459335665e-10,-1.0860829208587429e-09
7.24775,-2.353519670146396e-09,-5.0297049109653697e-10,-4.1875294621646816e-10,-4.1341604794644584e-10,-4.7855304336688851e-10,-9.7615286666084015e-10,-1.0857082791978449e-09
7.248,-2.3560157996518709e-09,-5.0322569428974776e-10,-4.1899305893029019e-10,-4.1374015235135757e-10,-4.7887229868740833e-10,-9.7647317230859584e-10,-1.0853912423457219e-09
7.24825,-2.3585893299902127e-09,-5.0349506799079104e-10,-4.1925224996709726e-10,-4.1408482563898376e-10,-4.7920810048641741e-10,-9.7679916883264571e-10,-1.0851324845339265e-09
7.2485,-2.3612342272668564e-09,-5.0377984598044542e-10,-4.1952938134637999e-10,-4.1444881220171922e-10,-4.7955894904235245e-10,-9.7712791995767043e-10,-1.0849299001641708e-09
7.24875,-2.3639434177396458e-09,-5.0408089827981873e-10,-4.1982340717620427e-10,-4.1483064704285894e-10,-4.7992248148359487e-10,-9.7745805737606139e-10,-1.0847808445945905e-09
7.249,-2.3667082737908963e-09,-5.0439759971202575e-10,-4.201332218696554e-10,-4.1522846327531602e-10,-4.8029535194620425e-10,-9.7778889836468818e-10,-1.0846808338484595e-09
7.24925,-2.3695213270594447e-09,-5.0472941196792558e-10,-4.2045788400174903e-10,-4.1564047343577465e-10,-4.8067416478182998e-10,-9.7812174986047145e-10,-1.084627718561731e-09
7.2495,-2.372375342947773e-09,-5.0507485201213006e-10,-4.2079658402587083e-10,-4.1606485174936091e-10,-4.8105539296309023e-10,-9.7845911682274318e-10,-1.0846203167682768e-09
7.24975,-2.375262810936889e-09,-5.0543211863681381e-10,-4.2114898079804229e-10,-4.1650001484489559e-10,-4.8143631195364308e-10,-9.7880522772121285e-10,-1.0846574728782824e-09
7.25,-2.3781761466252501e-09,-5.0579910757181123e-10,-4.2151531159793298e-10,-4.1694442954480933e-10,-4.8181450252690928e-10,-9.7916404292464612e-10,-1.0847383193080008e-09
7.25025,-2.3811116966765384e-09,-5.061738867602495e-10,-4.2189603531717711e-10,-4.1739665015301822e-10,-4.8218830021281294e-10,-9.7953919320898207e-10,-1.0848622395932389e-09
7.2505,-2.3840630553143173e-09,-5.0655446575091002e-10,-4.2229073557160301e-10,-4.178545431038579e-10,-4.8255605718287726e-10,-9.7993288341340873e-10,-1.0850278055720452e-09
7.25075,-2.3870296433444325e-09,-5.0693986970214948e-10,-4.2269921310301353e-10,-4.1831655788509469e-10,-4.829170490963541e-10,-9.8034586334246231e-10,-1.0852338223880088e-09
7.251,-2.3900112123345836e-09,-5.0732903058135325e-10,-4.2312012606692891e-10,-4.1878092444651128e-10,-4.8327109611168467e-10,-9.8077781029209915e-10,-1.0854796711686834e-09
7.25125,-2.3930076358084087e-09,-5.077212820605281e-10,-4.2355151154705424e-10,-4.1924611767403311e-10,-4.8361945100707013e-10,-9.8122900836869195e-10,-1.0857645659227904e-09
7.2515,-2.3960221810341085e-09,-5.0811623448499785e-10,-4.2399107848709126e-10,-4.1971147459121623e-10,-4.839649428792804e-10,-9.8169938675358617e-10,-1.086086578278768e-09
7.25175,-2.3990584810547368e-09,-5.08513867217458e-10,-4.2443603768558403e-10,-4.2017659652067211e-10,-4.8431163246921662e-10,-9.8218981630195457e-10,-1.0864425021108595e-09
7.252,-2.4021204588355145e-09,-5.0891400542708535e-10,-4.2488332886422511e-10,-4.2064108368531639e-10,-4.8466428438426135e-10,-9.827027844783851e-10,-1.0868274094755475e-09
7.25225,-2.4052135292207847e-09,-5.0931677264047326e-10,-4.2533034852999068e-10,-4.2110480268825738e-10,-4.8502788781435797e-10,-9.8324282278048197e-10,-1.0872358116419161e-09
7.2525,-2.4083426679128513e-09,-5.0972228983379485e-10,-4.2577487787799728e-10,-4.2156772799591125e-10,-4.8540683597318435e-10,-9.8381620257501537e-10,-1.0876625144640158e-09
7.25275,-2.4115136545519435e-09,-5.1013087343166054e-10,-4.2621545579393811e-10,-4.2202964392902032e-10,-4.8580427801256019e-10,-9.8443069360944919e-10,-1.0881053168459892e-09
7.253,-2.4147293265310565e-09,-5.1054271500388214e-10,-4.2665145566706284e-10,-4.2249046605559187e-10,-4.8622233143797495e-10,-9.8509687012222768e-10,-1.0885653290840459e-09
7.25325,-2.417993172214988e-09,-5.1095847857841424e-10,-4.2708284518593071e-10,-4.2295010409744279e-10,-4.8666190279798716e-10,-9.8582475704211454e-10,-1.0890482938720346e-09
7.2535,-2.421305695539204e-09,-5.1137850142042543e-10,-4.2750956060331686e-10,-4.2340855888893445e-10,-4.8712335760567717e-10,-9.8662499899555189e-10,-1.0895618930551534e-09
7.25375,-2.424664803473494e-09,-5.118034381619611e-10,-4.2793231362072613e-10,-4.2386662008377488e-10,-4.8760696114940245e-10,-9.8750590428023612e-10,-1.0901145853257441e-09
7.254,-2.4280661411612839e-09,-5.1223358900701979e-10,-4.2835173052233331e-10,-4.2432556142956155e-10,-4.8811279711281411e-10,-9.8847255087972642e-10,-1.0907138864978968e-09
