Physical Time (s),Etau_left Monitor (W)
6.8415,-2.3656909634167211e-11
6.84175,-2.3656614550276641e-11
6.842,-2.3656341976322479e-11
6.84225,-2.3656089933720354e-11
6.8425,-2.3655856676130109e-11
6.84275,-2.3655640460725351e-11
6.843,-2.3655439759408829e-11
6.84325,-2.3655252444188995e-11
6.8435,-2.3655077045960882e-11
6.84375,-2.3654911903072506e-11
6.844,-2.3654755444247218e-11
6.84425,-2.3654606023040221e-11
6.8445,-2.3654461745583217e-11
6.84475,-2.3654321486476515e-11
6.845,-2.3654183828574442e-11
6.84525,-2.3654047250446189e-11
6.8455,-2.3653910010609592e-11
6.84575,-2.3653770177194691e-11
6.846,-2.3653625455404757e-11
6.84625,-2.3653472992845914e-11
6.8465,-2.3653309346904166e-11
6.84675,-2.3653130713296235e-11
6.847,-2.3652933025307872e-11
6.84725,-2.3652711940073497e-11
6.8475,-2.3652463291144741e-11
6.84775,-2.3652183421119922e-11
6.848,-2.3651869031701332e-11
6.84825,-2.3651517322196258e-11
6.8485,-2.3651125950060855e-11
6.84875,-2.3650693540452118e-11
6.849,-2.3650219145244838e-11
6.84925,-2.3649703090009432e-11
6.8495,-2.3649146246497256e-11
6.84975,-2.3648550710649767e-11
6.85,-2.364791907386344e-11
6.85025,-2.3647254461405499e-11
6.8505,-2.3646560240756784e-11
6.85075,-2.364584037029871e-11
6.851,-2.3645099204500472e-11
6.85125,-2.364434177109884e-11
6.8515,-2.3643572948757311e-11
6.85175,-2.3642797644958502e-11
6.852,-2.3642020374775568e-11
6.85225,-2.3641245837504534e-11
6.8525,-2.3640478234644767e-11
6.85275,-2.3639721565782746e-11
6.853,-2.3638979200674705e-11
6.85325,-2.3638253864261984e-11
6.8535,-2.3637547375293596e-11
6.85375,-2.3636860936382957e-11
6.854,-2.3636194959420945e-11
6.85425,-2.3635549304254036e-11
6.8545,-2.3634923560767572e-11
6.85475,-2.3634317003243127e-11
6.855,-2.3633728704327916e-11
6.85525,-2.3633157835562899e-11
6.8555,-2.3632603838823112e-11
6.85575,-2.3632066275180892e-11
6.856,-2.3631544957375574e-11
6.85625,-2.36310398525005e-11
6.8565,-2.3630551395677078e-11
6.85675,-2.363008015671098e-11
6.857,-2.3629626866380547e-11
6.85725,-2.3629192557881549e-11
6.8575,-2.3628778185776635e-11
6.85775,-2.3628384482055607e-11
6.858,-2.3628011996320991e-11
6.85825,-2.3627660866633221e-11
6.8585,-2.3627330603663548e-11
6.85875,-2.3627020067274508e-11
6.859,-2.3626727182811049e-11
6.85925,-2.3626448932166297e-11
6.8595,-2.3626181426120971e-11
6.85975,-2.3625920307187231e-11
6.86,-2.3625660777951684e-11
6.86025,-2.3625397775844671e-11
6.8605,-2.3625126162638809e-11
6.86075,-2.3624841071259801e-11
6.861,-2.3624538486818228e-11
6.86125,-2.3624215083388221e-11
6.8615,-2.3623868348845495e-11
6.86175,-2.3623496873190809e-11
6.862,-2.3623100547469344e-11
6.86225,-2.3622680425590869e-11
6.8625,-2.3622238655205657e-11
6.86275,-2.3621778296978349e-11
6.863,-2.3621303035149794e-11
6.86325,-2.3620817287358782e-11
6.8635,-2.3620325736504652e-11
6.86375,-2.3619833232563166e-11
6.864,-2.3619344522591722e-11
6.86425,-2.3618864158772978e-11
6.8645,-2.3618396372971405e-11
6.86475,-2.3617944735812007e-11
6.865,-2.3617512152398476e-11
6.86525,-2.3617100684817299e-11
6.8655,-2.3616711546219114e-11
6.86575,-2.3616345207038252e-11
6.866,-2.3616001422657954e-11
6.86625,-2.3615679682009922e-11
6.8665,-2.3615379304230069e-11
6.86675,-2.3615099550647387e-11
6.867,-2.3614839909740403e-11
6.86725,-2.3614600145947039e-11
6.8675,-2.3614380348044616e-11
6.86775,-2.3614180864399997e-11
6.868,-2.3614002438586689e-11
6.86825,-2.3613845825057026e-11
6.8685,-2.3613711909119728e-11
6.86875,-2.3613601147183724e-11
6.869,-2.361351364843693e-11
6.86925,-2.3613449017065179e-11
6.8695,-2.3613406319868085e-11
6.86975,-2.3613383904570514e-11
6.87,-2.361337981780997e-11
6.87025,-2.3613391891497358e-11
6.8705,-2.3613417888417431e-11
6.87075,-2.3613455705962316e-11
6.871,-2.3613503574844561e-11
6.87125,-2.3613560067332208e-11
6.8715,-2.3613624119447286e-11
6.87175,-2.3613694934007831e-11
6.872,-2.361377211999015e-11
6.87225,-2.3613855553280735e-11
6.8725,-2.36139452355527e-11
6.87275,-2.3614040957356716e-11
6.873,-2.3614142254418959e-11
6.87325,-2.3614248500215962e-11
6.8735,-2.3614359011925352e-11
6.87375,-2.36144730856053e-11
6.874,-2.3614589848467937e-11
6.87425,-2.3614708254889063e-11
6.8745,-2.36148270396253e-11
6.87475,-2.3614944850188613e-11
6.875,-2.3615060351095108e-11
6.87525,-2.3615172285311534e-11
6.8755,-2.361527952933557e-11
6.87575,-2.3615381053002083e-11
6.876,-2.3615475829864465e-11
6.87625,-2.361556276818547e-11
6.8765,-2.3615640651998618e-11
6.87675,-2.3615707950693782e-11
6.877,-2.3615762875430343e-11
6.87725,-2.3615803410576544e-11
6.8775,-2.3615827426977404e-11
6.87775,-2.361583287404536e-11
6.878,-2.36158177676415e-11
6.87825,-2.3615780459621836e-11
6.8785,-2.3615719871266252e-11
6.87875,-2.3615635662326255e-11
6.879,-2.3615528419545175e-11
6.87925,-2.3615399369742165e-11
6.8795,-2.361525060405051e-11
6.87975,-2.3615084948933476e-11
6.88,-2.3614906039780031e-11
6.88025,-2.3614718211564269e-11
6.8805,-2.3614526393562601e-11
6.88075,-2.3614335962731492e-11
6.881,-2.3614152604090039e-11
6.88125,-2.3613982128773883e-11
6.8815,-2.3613830251587756e-11
6.88175,-2.3613702380639328e-11
6.882,-2.3613603377037275e-11
6.88225,-2.3613537461352099e-11
6.8825,-2.3613508184593279e-11
6.88275,-2.3613518447819413e-11
6.883,-2.36135702740563e-11
6.88325,-2.3613664821449099e-11
6.8835,-2.3613802382107713e-11
6.88375,-2.3613982691205223e-11
6.884,-2.3614204908179941e-11
6.88425,-2.3614467746721501e-11
6.8845,-2.3614769442313898e-11
6.88475,-2.3615107815231024e-11
6.885,-2.3615480304128795e-11
6.88525,-2.3615883947136361e-11
6.8855,-2.36163152542316e-11
6.88575,-2.3616770869870042e-11
6.886,-2.3617247690601505e-11
6.88625,-2.3617742855185478e-11
6.8865,-2.3618253802898665e-11
6.88675,-2.3618778290488238e-11
6.887,-2.3619314324076636e-11
6.88725,-2.361986024661939e-11
6.8875,-2.3620414658053492e-11
6.88775,-2.3620976280560027e-11
6.888,-2.3621543778529342e-11
6.88825,-2.3622115746390688e-11
6.8885,-2.3622690793715709e-11
6.88875,-2.3623267487473459e-11
6.889,-2.3623844518971779e-11
6.88925,-2.3624420805570387e-11
6.8895,-2.3624995263474996e-11
6.88975,-2.3625566863195197e-11
6.89,-2.3626135052302677e-11
6.89025,-2.3626699804481627e-11
6.8905,-2.3627261541264104e-11
6.89075,-2.3627820870909159e-11
6.891,-2.3628378472764436e-11
6.89125,-2.3628934688898243e-11
6.8915,-2.3629489457393826e-11
6.89175,-2.3630042089068358e-11
6.892,-2.3630591309603046e-11
6.89225,-2.363113536198388e-11
6.8925,-2.3631672046628174e-11
6.89275,-2.3632198832064173e-11
6.893,-2.3632713082675186e-11
6.89325,-2.3633212266842536e-11
6.8935,-2.3633694179251173e-11
6.89375,-2.36341572116514e-11
6.894,-2.3634600501576257e-11
6.89425,-2.3635024143718291e-11
6.8945,-2.3635429097902968e-11
6.89475,-2.3635817036804746e-11
6.895,-2.3636190297461502e-11
6.89525,-2.3636551623503641e-11
6.8955,-2.3636903849526113e-11
6.89575,-2.363724986069104e-11
6.896,-2.3637592402972805e-11
6.89625,-2.3637933963924461e-11
6.8965,-2.3638276360125534e-11
6.89675,-2.3638620889446239e-11
6.897,-2.3638968094565531e-11
6.89725,-2.3639317829051283e-11
6.8975,-2.3639669333293533e-11
6.89775,-2.3640021348406065e-11
6.898,-2.3640372414550653e-11
6.89825,-2.3640720915705479e-11
6.8985,-2.3641065231349195e-11
6.89875,-2.3641403692739449e-11
6.899,-2.3641734832959065e-11
6.89925,-2.3642057347573875e-11
6.8995,-2.3642370132544087e-11
6.89975,-2.3642672491945856e-11
6.9,-2.3642964170606108e-11
6.90025,-2.3643245424046814e-11
6.9005,-2.364351714338539e-11
6.90075,-2.3643780825075354e-11
6.901,-2.3644038623966857e-11
6.90125,-2.3644293136309095e-11
6.9015,-2.3644547314882844e-11
6.90175,-2.3644804317315733e-11
6.902,-2.3645067476939138e-11
6.90225,-2.3645340082372667e-11
6.9025,-2.3645625444178138e-11
6.90275,-2.364592681003851e-11
6.903,-2.3646247103573154e-11
6.90325,-2.3646589014957431e-11
6.9035,-2.3646954944948258e-11
6.90375,-2.3647346949677699e-11
6.904,-2.3647766580534143e-11
6.90425,-2.364821473795748e-11
6.9045,-2.3648691561480378e-11
6.90475,-2.3649196500797317e-11
6.905,-2.3649728495618911e-11
6.90525,-2.3650285741973998e-11
6.9055,-2.365086582221705e-11
6.90575,-2.365146562631119e-11
6.906,-2.3652081597787046e-11
6.90625,-2.3652710027475758e-11
6.9065,-2.3653347232370958e-11
6.90675,-2.3653989807698686e-11
6.907,-2.3654634751741124e-11
6.90725,-2.365527954418427e-11
6.9075,-2.3655922334085903e-11
6.90775,-2.365656184362931e-11
6.908,-2.3657197298948954e-11
6.90825,-2.3657828236059309e-11
6.9085,-2.3658454615260014e-11
6.90875,-2.3659076547865267e-11
6.909,-2.3659694373957398e-11
6.90925,-2.3660308506736975e-11
6.9095,-2.3660919536928493e-11
6.90975,-2.3661528268708009e-11
6.91,-2.3662135600323952e-11
6.91025,-2.3662742581641636e-11
6.9105,-2.3663350272152671e-11
6.91075,-2.3663959457145983e-11
6.911,-2.3664570953966876e-11
6.91125,-2.3665185368874147e-11
6.9115,-2.3665802829928003e-11
6.91175,-2.3666423027962121e-11
6.912,-2.366704513297426e-11
6.91225,-2.3667667878726522e-11
6.9125,-2.3668289665627549e-11
6.91275,-2.3668908639426566e-11
6.913,-2.3669522496922384e-11
6.91325,-2.3670129254144223e-11
6.9135,-2.3670727139767164e-11
6.91375,-2.3671314560976585e-11
6.914,-2.3671890065897068e-11
6.91425,-2.3672452451316244e-11
6.9145,-2.367300059467172e-11
6.91475,-2.3673533540448006e-11
6.915,-2.3674050097451634e-11
6.91525,-2.3674548926395171e-11
6.9155,-2.3675028320491217e-11
6.91575,-2.3675486204277979e-11
6.916,-2.3675920020029797e-11
6.91625,-2.3676326906621647e-11
6.9165,-2.3676703495535386e-11
6.91675,-2.3677046826746941e-11
6.917,-2.3677354151318508e-11
6.91725,-2.3677623426025374e-11
6.9175,-2.3677853400213546e-11
6.91775,-2.3678043779625318e-11
6.918,-2.3678195633974325e-11
6.91825,-2.3678311384687537e-11
6.9185,-2.367839446825855e-11
6.91875,-2.3678449505189268e-11
6.919,-2.3678481848833659e-11
6.91925,-2.3678497628650342e-11
6.9195,-2.3678503152630327e-11
6.91975,-2.3678504805398987e-11
6.92,-2.367850879799741e-11
6.92025,-2.3678521131411633e-11
6.9205,-2.3678547489329061e-11
6.92075,-2.3678593310270541e-11
6.921,-2.3678663688332362e-11
6.92125,-2.367876329728581e-11
6.9215,-2.3678896316963202e-11
6.92175,-2.3679066351492785e-11
6.922,-2.3679276431653189e-11
6.92225,-2.3679528880336765e-11
6.9225,-2.3679824777263343e-11
6.92275,-2.368016441064957e-11
6.923,-2.3680546962811493e-11
6.92325,-2.3680970634905985e-11
6.9235,-2.3681432569505776e-11
6.92375,-2.3681928790104307e-11
6.924,-2.3682454593583273e-11
6.92425,-2.3683004439841489e-11
6.9245,-2.3683572286218134e-11
6.92475,-2.3684151549481752e-11
6.925,-2.3684735479642613e-11
6.92525,-2.3685317381088728e-11
6.9255,-2.3685890733444813e-11
6.92575,-2.3686449436530974e-11
6.926,-2.3686988062831154e-11
6.92625,-2.3687501960824697e-11
6.9265,-2.368798724091159e-11
6.92675,-2.3688441092408698e-11
6.927,-2.3688861536764045e-11
6.92725,-2.3689247604546113e-11
6.9275,-2.3689599140368678e-11
6.92775,-2.3689916690028275e-11
6.928,-2.3690201705295896e-11
6.92825,-2.3690456021900934e-11
6.9285,-2.3690681939439988e-11
6.92875,-2.369088200868538e-11
6.929,-2.3691059023717247e-11
6.92925,-2.3691215789320602e-11
6.9295,-2.3691355345675655e-11
6.92975,-2.3691480857082008e-11
6.93,-2.3691595912079763e-11
6.93025,-2.3691704412673482e-11
6.9305,-2.3691810060457522e-11
6.93075,-2.369191634066351e-11
6.931,-2.3692026371721795e-11
6.93125,-2.3692142792930466e-11
6.9315,-2.3692267732246911e-11
6.93175,-2.3692402679555448e-11
6.932,-2.3692548507752817e-11
6.93225,-2.3692705332626878e-11
6.9325,-2.3692872844289759e-11
6.93275,-2.3693050603573958e-11
6.933,-2.3693237539650763e-11
6.93325,-2.3693432168980364e-11
6.9335,-2.3693632966918244e-11
6.93375,-2.369383840982762e-11
6.934,-2.3694047058323776e-11
6.93425,-2.3694257346707603e-11
6.9345,-2.3694467818330909e-11
6.93475,-2.3694676868873652e-11
6.935,-2.3694882566720662e-11
6.93525,-2.3695082635602989e-11
6.9355,-2.3695274493497584e-11
6.93575,-2.3695455029196596e-11
6.936,-2.3695620867199318e-11
6.93625,-2.3695768559381509e-11
6.9365,-2.3695894988475107e-11
6.93675,-2.3695997086961135e-11
6.937,-2.3696072445502663e-11
6.93725,-2.3696119377757183e-11
6.9375,-2.3696136632471678e-11
6.93775,-2.3696124226768952e-11
6.938,-2.369608301934811e-11
6.93825,-2.3696014677079093e-11
6.9385,-2.3695921469246615e-11
6.93875,-2.3695806206693321e-11
6.939,-2.3695671890291493e-11
6.93925,-2.3695521674860905e-11
6.9395,-2.3695358856154922e-11
6.93975,-2.3695186696020967e-11
6.94,-2.3695008179156361e-11
6.94025,-2.3694826050411758e-11
6.9405,-2.3694643059119451e-11
6.94075,-2.369446166196488e-11
6.941,-2.3694283775593951e-11
6.94125,-2.3694111229039021e-11
6.9415,-2.3693945649436321e-11
6.94175,-2.3693788205892622e-11
6.942,-2.3693639469945473e-11
6.94225,-2.3693499404739007e-11
6.9425,-2.3693367331975261e-11
6.94275,-2.3693242037934207e-11
6.943,-2.3693121806827975e-11
6.94325,-2.3693004708919524e-11
6.9435,-2.369288889104023e-11
6.94375,-2.3692772456346179e-11
6.944,-2.3692653541057547e-11
6.94425,-2.3692530503220558e-11
6.9445,-2.3692401954742656e-11
6.94475,-2.3692266908926934e-11
6.945,-2.3692124679227068e-11
6.94525,-2.3691974839159946e-11
6.9455,-2.3691817192247334e-11
6.94575,-2.3691651355747987e-11
6.946,-2.3691477005537555e-11
6.94625,-2.3691293651052985e-11
6.9465,-2.369110051749917e-11
6.94675,-2.3690896611247735e-11
6.947,-2.3690680853820174e-11
6.94725,-2.3690452069590631e-11
6.9475,-2.3690209001675993e-11
6.94775,-2.3689950457673813e-11
6.948,-2.368967547933289e-11
6.94825,-2.3689383343653171e-11
6.9485,-2.3689073651939542e-11
6.94875,-2.3688746652648661e-11
6.949,-2.3688403391385367e-11
6.94925,-2.3688045633839384e-11
6.9495,-2.368767577352149e-11
6.94975,-2.3687296681786541e-11
6.95,-2.3686911747993628e-11
6.95025,-2.3686524926191073e-11
6.9505,-2.3686140517072881e-11
6.95075,-2.3685763098253619e-11
6.951,-2.3685397291270395e-11
6.95125,-2.3685047576687554e-11
6.9515,-2.3684718381025581e-11
6.95175,-2.3684413754896356e-11
6.952,-2.3684137620224453e-11
6.95225,-2.3683893317075662e-11
6.9525,-2.3683683563418981e-11
6.95275,-2.3683510411290563e-11
6.953,-2.3683375242879546e-11
6.95325,-2.368327832853011e-11
6.9535,-2.3683219208392002e-11
6.95375,-2.3683196364781647e-11
6.954,-2.3683207312958827e-11
6.95425,-2.368324837998938e-11
6.9545,-2.3683314983630422e-11
6.95475,-2.3683401547131551e-11
6.955,-2.3683501572122864e-11
6.95525,-2.3683608018642381e-11
6.9555,-2.3683713250044279e-11
6.95575,-2.3683809161155037e-11
6.956,-2.3683887578923701e-11
6.95625,-2.3683940370147542e-11
6.9565,-2.3683959924166163e-11
6.95675,-2.3683938922578039e-11
6.957,-2.3683870603326979e-11
6.95725,-2.368374866738711e-11
6.9575,-2.3683567428059705e-11
6.95775,-2.3683322519798889e-11
6.958,-2.3683010580164851e-11
6.95825,-2.3682629670964786e-11
6.9585,-2.3682178819680863e-11
6.95875,-2.3681658409234848e-11
6.959,-2.3681070027564553e-11
6.95925,-2.368041650389258e-11
6.9595,-2.3679701755265916e-11
6.95975,-2.3678930967758929e-11
6.96,-2.3678110045996933e-11
6.96025,-2.367724501538655e-11
6.9605,-2.3676341761063511e-11
6.96075,-2.3675406222061502e-11
6.961,-2.3674444272330108e-11
6.96125,-2.3673461335134043e-11
6.9615,-2.3672462030447504e-11
6.96175,-2.367145015059724e-11
6.962,-2.3670428997282727e-11
6.96225,-2.3669401434804339e-11
6.9625,-2.3668370047256819e-11
6.96275,-2.3667337584442841e-11
6.963,-2.3666306855274569e-11
6.96325,-2.3665280881365967e-11
6.9635,-2.3664263312487404e-11
6.96375,-2.3663258239579409e-11
6.964,-2.3662270129320852e-11
6.96425,-2.3661303863262329e-11
6.9645,-2.3660364601387256e-11
6.96475,-2.3659457216108983e-11
6.965,-2.3658586576056915e-11
6.96525,-2.3657756932130881e-11
6.9655,-2.365697196029733e-11
6.96575,-2.3656234426235794e-11
6.966,-2.3655545863150677e-11
6.96625,-2.3654907395800785e-11
6.9665,-2.3654319232770268e-11
6.96675,-2.3653780661778412e-11
6.967,-2.365329033857222e-11
6.96725,-2.3652845705327281e-11
6.9675,-2.3652443332862776e-11
6.96775,-2.3652079345871422e-11
6.968,-2.365174946564385e-11
6.96825,-2.3651449146523258e-11
6.9685,-2.3651173731944131e-11
6.96875,-2.3650918964517032e-11
6.969,-2.365068051104625e-11
6.96925,-2.3650454180955311e-11
6.9695,-2.3650236530895194e-11
6.96975,-2.3650024395138587e-11
6.97,-2.3649815362661268e-11
6.97025,-2.3649607342683095e-11
6.9705,-2.3649398506338461e-11
6.97075,-2.3649187435009557e-11
6.971,-2.3648972907410054e-11
6.97125,-2.3648753663919853e-11
6.9715,-2.3648528451053039e-11
6.97175,-2.3648295993892488e-11
6.972,-2.364805529984415e-11
6.97225,-2.3647805594895356e-11
6.9725,-2.3647546262607555e-11
6.97275,-2.3647276913122185e-11
6.973,-2.364699740869537e-11
6.97325,-2.3646707569540521e-11
6.9735,-2.3646407433299287e-11
6.97375,-2.3646097038851936e-11
6.974,-2.3645776386899222e-11
6.97425,-2.364544534135098e-11
6.9745,-2.3645103730585143e-11
6.97475,-2.3644751246580374e-11
6.975,-2.3644387325538372e-11
6.97525,-2.3644011364064677e-11
6.9755,-2.3643622612159173e-11
6.97575,-2.3643220551696148e-11
6.976,-2.3642804919409511e-11
6.97625,-2.3642375500548052e-11
6.9765,-2.3641932533437415e-11
6.97675,-2.3641476735126533e-11
6.977,-2.3641009007511158e-11
6.97725,-2.3640530751131706e-11
6.9775,-2.3640043810006431e-11
6.97775,-2.3639550138467844e-11
6.978,-2.3639051768399378e-11
6.97825,-2.3638550571605137e-11
6.9785,-2.3638048169264204e-11
6.97875,-2.3637546189922996e-11
6.979,-2.3637045927673895e-11
6.97925,-2.3636548407686046e-11
6.9795,-2.363605409623592e-11
6.97975,-2.3635563116481809e-11
6.98,-2.3635075338875459e-11
6.98025,-2.3634590361114741e-11
6.9805,-2.3634107978614143e-11
6.98075,-2.3633628239190568e-11
6.981,-2.363315158605505e-11
6.98125,-2.3632678744647189e-11
6.9815,-2.3632211100666798e-11
6.98175,-2.3631750387113394e-11
6.982,-2.3631298848363183e-11
6.98225,-2.3630858982050913e-11
6.9825,-2.3630433284901952e-11
6.98275,-2.3630024266887557e-11
6.983,-2.3629634293914212e-11
6.98325,-2.3629265381986103e-11
6.9835,-2.3628918788452448e-11
6.98375,-2.3628594977639631e-11
6.984,-2.3628293328973895e-11
6.98425,-2.3628012477435657e-11
6.9845,-2.3627750015899866e-11
6.98475,-2.3627502817781274e-11
6.985,-2.3627266880600145e-11
6.98525,-2.3627037575912102e-11
6.9855,-2.3626810129639882e-11
6.98575,-2.3626579714781259e-11
6.986,-2.3626341829359785e-11
6.98625,-2.3626092502679021e-11
6.9865,-2.3625828406135227e-11
6.98675,-2.3625547167891875e-11
6.987,-2.3625247445366107e-11
6.98725,-2.3624929076516339e-11
6.9875,-2.3624592648575807e-11
6.98775,-2.3624239495431656e-11
6.988,-2.3623872022053608e-11
6.98825,-2.3623493485502137e-11
6.9885,-2.3623107560749991e-11
6.98875,-2.362271815637561e-11
6.989,-2.3622329029558658e-11
6.98925,-2.3621943901039345e-11
6.9895,-2.3621566140758524e-11
6.98975,-2.3621198360514122e-11
6.99,-2.362084277381247e-11
6.99025,-2.3620500958696071e-11
6.9905,-2.3620173881484307e-11
6.99075,-2.36198621162994e-11
6.991,-2.3619565777640616e-11
6.99125,-2.3619284804905697e-11
6.9915,-2.36190192268017e-11
6.99175,-2.3618769384258135e-11
6.992,-2.3618535621177478e-11
6.99225,-2.3618318339213059e-11
6.9925,-2.3618118211032778e-11
6.99275,-2.3617936164867794e-11
6.993,-2.3617773120190783e-11
6.99325,-2.3617629897775618e-11
6.9935,-2.3617506935523188e-11
6.99375,-2.3617404141240491e-11
6.994,-2.3617321099055398e-11
6.99425,-2.3617257106774918e-11
6.9945,-2.3617211331979362e-11
6.99475,-2.3617182807394223e-11
6.995,-2.3617170712226931e-11
6.99525,-2.3617174307507212e-11
6.9955,-2.3617192932883134e-11
6.99575,-2.3617226096467447e-11
6.996,-2.3617273571138962e-11
6.99625,-2.3617335677790719e-11
6.9965,-2.3617413261929104e-11
6.99675,-2.3617507123473092e-11
6.997,-2.3617618071242982e-11
6.99725,-2.3617746502209606e-11
6.9975,-2.3617892484929839e-11
6.99775,-2.3618055741797921e-11
6.998,-2.3618235594056194e-11
6.99825,-2.3618430797114914e-11
6.9985,-2.3618639652377052e-11
6.99875,-2.3618859971379537e-11
6.999,-2.3619088936414619e-11
6.99925,-2.3619323544800844e-11
6.9995,-2.3619560371932233e-11
6.99975,-2.3619796263678542e-11
7.0,-2.3620027800292862e-11
7.00025,-2.3620251549483235e-11
7.0005,-2.3620463986271394e-11
7.00075,-2.3620661719285518e-11
7.001,-2.3620841482777252e-11
7.00125,-2.3621000340859269e-11
7.0015,-2.3621135411163349e-11
7.00175,-2.362124410264026e-11
7.002,-2.3621324153919494e-11
7.00225,-2.3621373973367695e-11
7.0025,-2.3621392800563544e-11
7.00275,-2.3621380619608285e-11
7.003,-2.3621338185694243e-11
7.00325,-2.3621266969508216e-11
7.0035,-2.3621169177078859e-11
7.00375,-2.3621047896595631e-11
7.004,-2.3620906852533425e-11
7.00425,-2.362075018333881e-11
7.0045,-2.3620582130361091e-11
7.00475,-2.3620407116676889e-11
7.005,-2.3620229719360704e-11
7.00525,-2.3620054313033524e-11
