Physical Time (s),enth_flux_enthalpy_left Monitor (W)
6.032,-1.1908989412261445e-07
6.03225,-1.1954968818869603e-07
6.0325,-1.2005174264904126e-07
6.03275,-1.2059947608778791e-07
6.033,-1.2118614494703578e-07
6.03325,-1.2180693428141759e-07
6.0335,-1.2245598497163672e-07
6.03375,-1.2312296224031397e-07
6.034,-1.2380780931765254e-07
6.03425,-1.2450038288763493e-07
6.0345,-1.2519345394887786e-07
6.03475,-1.258774890229429e-07
6.035,-1.2655390118413654e-07
6.03525,-1.2721494949932631e-07
6.0355,-1.2785792351136911e-07
6.03575,-1.2848082871531147e-07
6.036,-1.2907980566630862e-07
6.03625,-1.296624710411162e-07
6.0365,-1.3022702806883004e-07
6.03675,-1.30777113673676e-07
6.037,-1.3131354432786175e-07
6.03725,-1.3184813564182933e-07
6.0375,-1.3238293099621754e-07
6.03775,-1.3292344596034418e-07
6.038,-1.3347193088885031e-07
6.03825,-1.3404204645006424e-07
6.0385,-1.3463661902756289e-07
6.03875,-1.3526171114395732e-07
6.039,-1.3591876112884615e-07
6.03925,-1.3662055439572393e-07
6.0395,-1.3736725078199357e-07
6.03975,-1.3816153416221678e-07
6.04,-1.3900154787543202e-07
6.04025,-1.3989637193368595e-07
6.0405,-1.4084265780097925e-07
6.04075,-1.4184043543827046e-07
6.041,-1.4288502364923416e-07
6.04125,-1.4398072333105565e-07
6.0415,-1.451219460056643e-07
6.04175,-1.4630492018655889e-07
6.042,-1.4752054433227493e-07
6.04225,-1.487709113300368e-07
6.0425,-1.5004577702050612e-07
6.04275,-1.5133927565892836e-07
6.043,-1.5263991941131437e-07
6.04325,-1.5394544841101567e-07
6.0435,-1.5524475680368352e-07
6.04375,-1.5652959594617532e-07
6.044,-1.5778672267749849e-07
6.04425,-1.5901429535744714e-07
6.0445,-1.6020051719275705e-07
6.04475,-1.6133664439136651e-07
6.045,-1.6241217716152806e-07
6.04525,-1.634250032348014e-07
6.0455,-1.6436574047269236e-07
6.04575,-1.6522922057044718e-07
6.046,-1.6600740809280613e-07
6.04625,-1.6670129971555885e-07
6.0465,-1.6730555551270733e-07
6.04675,-1.6781818526110692e-07
6.047,-1.6823633927640933e-07
6.04725,-1.6856403360728359e-07
6.0475,-1.6880055822173556e-07
6.04775,-1.6894905898374034e-07
6.048,-1.6901232315570537e-07
6.04825,-1.6899886833766859e-07
6.0485,-1.6891331783e-07
6.04875,-1.6876419327872747e-07
6.049,-1.6855964458162597e-07
6.04925,-1.683144920979431e-07
6.0495,-1.6803918862597967e-07
6.04975,-1.6774294661108412e-07
6.05,-1.6743467560457382e-07
6.05025,-1.6712780074267023e-07
6.0505,-1.6683400226475992e-07
6.05075,-1.6656496300102394e-07
6.051,-1.6633082395763129e-07
6.05125,-1.6614063709204084e-07
6.0515,-1.660025825198945e-07
6.05175,-1.6592025054960183e-07
6.052,-1.6589664356416616e-07
6.05225,-1.6593106485699456e-07
6.0525,-1.6602565060981857e-07
6.05275,-1.6617713010124668e-07
6.053,-1.6638270115746146e-07
6.05325,-1.6663641817913346e-07
6.0535,-1.6693630939346667e-07
6.05375,-1.6727577809101285e-07
6.054,-1.67648805486945e-07
6.05425,-1.6804836313854483e-07
6.0545,-1.6847151478292691e-07
6.05475,-1.6891213130820641e-07
6.055,-1.6936472903595319e-07
6.05525,-1.6982307582796614e-07
6.0555,-1.7028665313843102e-07
6.05575,-1.7074987804656013e-07
6.056,-1.7120933463814803e-07
6.05625,-1.7166035688773038e-07
6.0565,-1.7210496109997772e-07
6.05675,-1.7254025358755801e-07
6.057,-1.7296582126858846e-07
6.05725,-1.7337932604888283e-07
6.0575,-1.7378537759964452e-07
6.05775,-1.7418985521851079e-07
6.058,-1.745949657495315e-07
6.05825,-1.7500257436153683e-07
6.0585,-1.754206908738663e-07
6.05875,-1.758571469358927e-07
6.059,-1.7631469413540642e-07
6.05925,-1.7679504980090023e-07
6.0595,-1.7730537672310628e-07
6.05975,-1.7785190883271349e-07
6.06,-1.784350149897235e-07
6.06025,-1.7905359641160963e-07
6.0605,-1.7971351935720864e-07
6.06075,-1.8041860317745926e-07
6.061,-1.8116750433033147e-07
6.06125,-1.8195692873232732e-07
6.0615,-1.8279177769712728e-07
6.06175,-1.8367592388389576e-07
6.062,-1.8460542796298079e-07
6.06225,-1.8557616278793739e-07
6.0625,-1.8659495292510545e-07
6.06275,-1.8765645495268048e-07
6.063,-1.8875816037425028e-07
6.06325,-1.8989184613126722e-07
6.0635,-1.9105950149399841e-07
6.06375,-1.9225181399809405e-07
6.064,-1.9346183081612793e-07
6.06425,-1.9467855105425207e-07
6.0645,-1.9590337310300324e-07
6.06475,-1.9712562887139985e-07
6.065,-1.9833960996590081e-07
6.06525,-1.9953583592897161e-07
6.0655,-2.0071257184312194e-07
6.06575,-2.0186894558998916e-07
6.066,-2.0300112068538888e-07
6.06625,-2.0410400071738496e-07
6.0665,-2.0518035093384148e-07
6.06675,-2.0623257964496119e-07
6.067,-2.0725977228965651e-07
6.06725,-2.0826018027792086e-07
6.0675,-2.0923990208936034e-07
6.06775,-2.102049809979842e-07
6.068,-2.1115703973096609e-07
6.06825,-2.1209658717106202e-07
6.0685,-2.1303534465889539e-07
6.06875,-2.1397502743639992e-07
6.069,-2.1491726699596765e-07
6.06925,-2.1587309977453403e-07
6.0695,-2.1684471059615051e-07
6.06975,-2.1783587359482217e-07
6.07,-2.1884736273978178e-07
6.07025,-2.1988387572342676e-07
6.0705,-2.209505746164035e-07
6.07075,-2.2204542729159942e-07
6.071,-2.2316502539819909e-07
6.07125,-2.2431125664453525e-07
6.0715,-2.2548335772319475e-07
6.07175,-2.266758842483605e-07
6.072,-2.2788049800239526e-07
6.07225,-2.2909687125850417e-07
6.0725,-2.3031955677037566e-07
6.07275,-2.3154022689839268e-07
6.073,-2.3274979499421668e-07
6.07325,-2.3394481522233631e-07
6.0735,-2.3512033691673598e-07
6.07375,-2.3626918517590444e-07
6.074,-2.3738272639034752e-07
6.07425,-2.3846052552590299e-07
6.0745,-2.3950080304881922e-07
6.07475,-2.4050152353030201e-07
6.075,-2.4145957634533442e-07
6.07525,-2.4237857565122529e-07
6.0755,-2.4326125959124147e-07
6.07575,-2.4411066215991728e-07
6.076,-2.4492980161683319e-07
6.07625,-2.457238882157048e-07
6.0765,-2.4649897297010378e-07
6.07675,-2.4725859504527337e-07
6.077,-2.4800754935388747e-07
6.07725,-2.4875067145332107e-07
6.0775,-2.4949170607252226e-07
6.07775,-2.5023353312018714e-07
6.078,-2.5097984535062236e-07
6.07825,-2.5173337846681703e-07
6.0785,-2.5249604716310961e-07
6.07875,-2.5327104491230289e-07
6.079,-2.5405917474519191e-07
6.07925,-2.5486206611189355e-07
6.0795,-2.5567862464620483e-07
6.07975,-2.5650840022324356e-07
6.08,-2.5735242654747336e-07
6.08025,-2.5820798372545515e-07
6.0805,-2.5907121549318617e-07
6.08075,-2.5994096387777202e-07
6.081,-2.6081235695528459e-07
6.08125,-2.6168115399251954e-07
6.0815,-2.6254121819524273e-07
6.08175,-2.6338931365018135e-07
6.082,-2.6422046382865366e-07
6.08225,-2.6502936257663769e-07
6.0825,-2.6580794327850118e-07
6.08275,-2.6655548687603632e-07
6.083,-2.6726858222746819e-07
6.08325,-2.6794428877942817e-07
6.0835,-2.6857791266294927e-07
6.08375,-2.6917036536909071e-07
6.084,-2.6972122548885676e-07
6.08425,-2.7022998066266594e-07
6.0845,-2.7069294433728464e-07
6.08475,-2.7111368707114847e-07
6.085,-2.7149350621444319e-07
6.08525,-2.7183139750282211e-07
6.0855,-2.7212601045210386e-07
6.08575,-2.7237833617108086e-07
6.086,-2.7259130462407963e-07
6.08625,-2.7276358683028785e-07
6.0865,-2.7289571596407499e-07
6.08675,-2.7299156678637297e-07
6.087,-2.7305591338215557e-07
6.08725,-2.7309090872432914e-07
6.0875,-2.7310362484137677e-07
6.08775,-2.7310295300819954e-07
6.088,-2.7310072390561455e-07
6.08825,-2.7310821381554002e-07
6.0885,-2.7313637463084303e-07
6.08875,-2.7320022536728382e-07
6.089,-2.7331400894834681e-07
6.08925,-2.7349158856751095e-07
6.0895,-2.7374650543168791e-07
6.08975,-2.7408957738515413e-07
6.09,-2.7453018995716736e-07
6.09025,-2.750764592371297e-07
6.0905,-2.757345710557163e-07
6.09075,-2.7650723905004606e-07
6.091,-2.7739272569985246e-07
6.09125,-2.7839192546067352e-07
6.0915,-2.7950349524984625e-07
6.09175,-2.8072181549012075e-07
6.092,-2.8203773688544234e-07
6.09225,-2.8344858800911066e-07
6.0925,-2.8494773812923835e-07
6.09275,-2.8652578906319378e-07
6.093,-2.8816718766652226e-07
6.09325,-2.8986994789144088e-07
6.0935,-2.9161868400815174e-07
6.09375,-2.9339825757523855e-07
6.094,-2.9520335408605329e-07
6.09425,-2.9701946112442718e-07
6.0945,-2.9883633471135773e-07
6.09475,-3.0063961030136271e-07
6.095,-3.024220516080172e-07
6.09525,-3.0417907104496007e-07
6.0955,-3.0590174087291633e-07
6.09575,-3.0757819938511966e-07
6.096,-3.0921174698336108e-07
6.09625,-3.1079287542022045e-07
6.0965,-3.1231809792820005e-07
6.09675,-3.1378117495010766e-07
6.097,-3.151837735497342e-07
6.09725,-3.1652115273192088e-07
6.0975,-3.1779191813446252e-07
6.09775,-3.1899268560305572e-07
6.098,-3.201218257984322e-07
6.09825,-3.211809660785842e-07
6.0985,-3.2216906686787465e-07
6.09875,-3.2308561596877222e-07
6.099,-3.2393382284985067e-07
6.09925,-3.2471659588089743e-07
6.0995,-3.2543778726051441e-07
6.09975,-3.261008031773635e-07
6.1,-3.2671535548246741e-07
6.10025,-3.2728832673672801e-07
6.1005,-3.2782782793471033e-07
6.10075,-3.2834085385271406e-07
6.101,-3.2883960989751308e-07
6.10125,-3.2933168697821191e-07
6.1015,-3.298262826141469e-07
6.10175,-3.303303168927803e-07
6.102,-3.3085354322445845e-07
6.10225,-3.3140047859967249e-07
6.1025,-3.3197598160664009e-07
6.10275,-3.3258226665291713e-07
6.103,-3.3322510580194788e-07
6.10325,-3.3390474223557489e-07
6.1035,-3.3462210487692836e-07
6.10375,-3.3537544859120452e-07
6.104,-3.3616856955345257e-07
6.10425,-3.36998565181601e-07
6.1045,-3.3786438244327828e-07
6.10475,-3.3876165136070194e-07
6.105,-3.3969283931715653e-07
6.10525,-3.4065348118837563e-07
6.1055,-3.4164093532572449e-07
6.10575,-3.4264889629135565e-07
6.106,-3.4367830946559132e-07
6.10625,-3.4472311246920473e-07
6.1065,-3.4577789535130639e-07
6.10675,-3.4683512592932754e-07
6.107,-3.4789386463170623e-07
6.10725,-3.4894561157466143e-07
6.1075,-3.4998385638417309e-07
6.10775,-3.5099992785418302e-07
6.108,-3.5199129487702702e-07
6.10825,-3.5294995252668734e-07
6.1085,-3.5387064935672301e-07
6.10875,-3.5474764883697625e-07
6.109,-3.5557413089748414e-07
6.10925,-3.5635078309449856e-07
6.1095,-3.5707311476372638e-07
6.10975,-3.5773884667330672e-07
6.11,-3.583445197693029e-07
6.11025,-3.5889160225422582e-07
6.1105,-3.5937799708158364e-07
6.11075,-3.5980411863374617e-07
6.111,-3.6017009060955719e-07
6.11125,-3.604762971011933e-07
6.1115,-3.6072582257296555e-07
6.11175,-3.6092039493826854e-07
6.112,-3.6106396332290437e-07
6.11225,-3.6116168832857972e-07
6.1125,-3.6121961321632335e-07
6.11275,-3.6124487605691456e-07
6.113,-3.6124472419319525e-07
6.11325,-3.612269911778837e-07
6.1135,-3.6119955152658354e-07
6.11375,-3.6116989618639811e-07
6.114,-3.611447976634447e-07
6.11425,-3.6113014919389994e-07
6.1145,-3.6113069256760289e-07
6.11475,-3.6115024068562108e-07
6.115,-3.6119131856261028e-07
6.11525,-3.6125530288480627e-07
6.1155,-3.6134290013934223e-07
6.11575,-3.6145436421210033e-07
6.116,-3.6158916399914591e-07
6.11625,-3.6174710549183143e-07
6.1165,-3.6192807325896276e-07
6.11675,-3.621321548781045e-07
6.117,-3.6235934178792425e-07
6.11725,-3.6260968626973835e-07
6.1175,-3.6288264278274058e-07
6.11775,-3.6317741292975967e-07
6.118,-3.6349227821522481e-07
6.11825,-3.6382463078089926e-07
6.1185,-3.641715255159449e-07
6.11875,-3.6452960305103774e-07
6.119,-3.6489459300171362e-07
6.11925,-3.6526219270099005e-07
6.1195,-3.6562788610419795e-07
6.11975,-3.6598774657197884e-07
6.12,-3.6633827572260193e-07
6.12025,-3.6667667661450621e-07
6.1205,-3.6700164900300526e-07
6.12075,-3.6731255602625572e-07
6.121,-3.6761009079100262e-07
6.12125,-3.678954163639618e-07
6.1215,-3.6817092381795929e-07
6.12175,-3.6843941001449005e-07
6.122,-3.6870427623956306e-07
6.12225,-3.6896946512529446e-07
6.1225,-3.692391008152122e-07
6.12275,-3.6951744711105104e-07
6.123,-3.6981013215030161e-07
6.12325,-3.7012334481535396e-07
6.1235,-3.7046418648749847e-07
6.12375,-3.7083937866199386e-07
6.124,-3.7125670929763555e-07
6.12425,-3.7172434257053024e-07
6.1245,-3.7225001871141183e-07
6.12475,-3.728402319473642e-07
6.125,-3.7350040584586244e-07
6.12525,-3.7423447643740969e-07
6.1255,-3.7504425660641464e-07
6.12575,-3.7592980574520554e-07
6.126,-3.768889500546245e-07
6.12625,-3.7791762913051096e-07
6.1265,-3.7900985029103516e-07
6.12675,-3.8015750407784369e-07
6.127,-3.8135164223569294e-07
6.12725,-3.825820150296834e-07
6.1275,-3.8383718644460784e-07
6.12775,-3.8510622460721701e-07
6.128,-3.8637721487555117e-07
6.12825,-3.8763857503114753e-07
6.1285,-3.8887911354745024e-07
6.12875,-3.9008835950817339e-07
6.129,-3.9125685002249765e-07
6.12925,-3.9237670896779242e-07
6.1295,-3.934398190870827e-07
6.12975,-3.9443923449456126e-07
6.13,-3.9536867766154262e-07
6.13025,-3.9622292444043649e-07
6.1305,-3.96998275924808e-07
6.13075,-3.9769136368795405e-07
6.131,-3.9829962614780564e-07
6.13125,-3.9882203579351099e-07
6.1315,-3.9925885475751519e-07
6.13175,-3.9961121409316338e-07
6.132,-3.9988215230506503e-07
6.13225,-4.0007559868895959e-07
6.1325,-4.00196691430408e-07
6.13275,-4.002519253176778e-07
6.133,-4.0024915147466783e-07
6.13325,-4.0019595178695801e-07
6.1335,-4.0010172459901683e-07
6.13375,-3.9997562816992993e-07
6.134,-3.9982713592869215e-07
6.13425,-3.996657849053673e-07
6.1345,-3.9950048474167778e-07
6.13475,-3.9934078201978294e-07
6.135,-3.9919441576678668e-07
6.13525,-3.9906784903702933e-07
6.1355,-3.9896604229922362e-07
6.13575,-3.988927455426858e-07
6.136,-3.9885059005027016e-07
6.13625,-3.9884085707507732e-07
6.1365,-3.9886403811810281e-07
6.13675,-3.9891955351860222e-07
6.137,-3.9900556155755061e-07
6.13725,-3.9911870206567469e-07
6.1375,-3.9925441644896511e-07
6.13775,-3.9940737835670089e-07
6.138,-3.9957160333465357e-07
6.13825,-3.9974055355858477e-07
6.1385,-3.9990768906589929e-07
6.13875,-4.0006584879825437e-07
6.139,-4.0020900260856526e-07
6.13925,-4.0033147696847089e-07
6.1395,-4.004281947203452e-07
6.13975,-4.0049427119028414e-07
6.14,-4.0052623578275088e-07
6.14025,-4.0052135001898547e-07
6.1405,-4.0047820131167348e-07
6.14075,-4.0039642288277419e-07
6.141,-4.0027619979676134e-07
6.14125,-4.0011916710445616e-07
6.1415,-3.999274547056653e-07
6.14175,-3.9970403036352867e-07
6.142,-3.9945285363753006e-07
6.14225,-3.9917796123905135e-07
6.1425,-3.9888466756049533e-07
6.14275,-3.9857849138199332e-07
6.143,-3.9826426167572595e-07
6.14325,-3.9794780463183778e-07
6.1435,-3.9763567463254989e-07
6.14375,-3.9733156076147549e-07
6.144,-3.9704003836829209e-07
6.14425,-3.9676471723634662e-07
6.1445,-3.9650714171536453e-07
6.14475,-3.9626929935297259e-07
6.145,-3.9605098286993028e-07
6.14525,-3.9585187780486767e-07
6.1455,-3.9566972693039243e-07
6.14575,-3.9550136290665076e-07
6.146,-3.9534297180876524e-07
6.14625,-3.951903084820197e-07
6.1465,-3.9503808121539905e-07
6.14675,-3.9488161971238705e-07
6.147,-3.9471527374584632e-07
6.14725,-3.9453386849378159e-07
6.1475,-3.943323339576391e-07
6.14775,-3.9410583412816016e-07
6.148,-3.9385035273820187e-07
6.14825,-3.9356200489403052e-07
6.1485,-3.9323723522422346e-07
6.14875,-3.9287405689913023e-07
6.149,-3.924708224401236e-07
6.14925,-3.9202730946821136e-07
6.1495,-3.91543652369409e-07
6.14975,-3.9102210865809186e-07
6.15,-3.904656040420723e-07
6.15025,-3.8987782344061779e-07
6.1505,-3.8926473272757726e-07
6.15075,-3.8863160422611846e-07
6.151,-3.8798568531532748e-07
6.15125,-3.8733382734733452e-07
6.1515,-3.8668231283452634e-07
6.15175,-3.8603956784728001e-07
6.152,-3.8541152636938909e-07
6.15225,-3.8480516270904523e-07
6.1525,-3.8422715409870607e-07
6.15275,-3.8368342792084504e-07
6.153,-3.8317915079667303e-07
6.15325,-3.8271902767118451e-07
6.1535,-3.823076984481231e-07
6.15375,-3.8194936693507602e-07
6.154,-3.8164753173520736e-07
6.15425,-3.8140459765430978e-07
6.1545,-3.8122179365131223e-07
6.15475,-3.8110058563375238e-07
6.155,-3.8104091666687673e-07
6.15525,-3.8104109964971566e-07
6.1555,-3.8109937497256164e-07
6.15575,-3.8121425179133352e-07
6.156,-3.8138129488527254e-07
6.15625,-3.8159611988909161e-07
6.1565,-3.8185442036053173e-07
6.15675,-3.8215107606756274e-07
6.157,-3.8247966102982642e-07
6.15725,-3.8283089420030339e-07
6.1575,-3.8319803859677692e-07
6.15775,-3.8357232734421684e-07
6.158,-3.8394436395437736e-07
6.15825,-3.8430323587982546e-07
6.1585,-3.8463727971683912e-07
6.15875,-3.8493653262171527e-07
6.159,-3.8518879103157022e-07
6.15925,-3.8538472173850907e-07
6.1595,-3.8551460659635746e-07
6.15975,-3.8556961149930331e-07
6.16,-3.8554366467793108e-07
6.16025,-3.8543183973548742e-07
6.1605,-3.8523135082124782e-07
6.16075,-3.8494060429248521e-07
6.161,-3.8456017804116565e-07
6.16125,-3.8409248447639505e-07
6.1615,-3.8354202091258882e-07
6.16175,-3.8291500620203947e-07
6.162,-3.8221855137610092e-07
6.16225,-3.8146213445891794e-07
6.1625,-3.8065536314309746e-07
6.16275,-3.7980961520134115e-07
6.163,-3.7893664725366629e-07
6.16325,-3.7804994877639257e-07
6.1635,-3.7716088328289534e-07
6.16375,-3.7628223145747807e-07
6.164,-3.7542589538769138e-07
6.16425,-3.7460267345690041e-07
6.1645,-3.7382230071982197e-07
6.16475,-3.730929429387728e-07
6.165,-3.7242085846089676e-07
6.16525,-3.7181114978018863e-07
6.1655,-3.7126593377634734e-07
6.16575,-3.7078623577184363e-07
6.166,-3.7037123563489114e-07
6.16625,-3.7001805291796211e-07
6.1665,-3.6972281450848864e-07
6.16675,-3.6948035436285119e-07
6.167,-3.6928543255482246e-07
6.16725,-3.6913036275838503e-07
6.1675,-3.6900773352562156e-07
6.16775,-3.6890919173062358e-07
6.168,-3.6882515208574614e-07
6.16825,-3.6874746613788689e-07
6.1685,-3.6866722684392209e-07
6.16875,-3.6857514366810416e-07
6.169,-3.68462228131084e-07
6.16925,-3.6832019509851409e-07
6.1695,-3.6814114712577189e-07
6.16975,-3.6791705676243219e-07
6.17,-3.6764155116098797e-07
6.17025,-3.6730773555168501e-07
6.1705,-3.6690909825341045e-07
6.17075,-3.6643966188882013e-07
6.171,-3.6589410208097371e-07
6.17125,-3.652689093014496e-07
6.1715,-3.6456031324071824e-07
6.17175,-3.6376613131680851e-07
6.172,-3.6288481048092393e-07
6.17225,-3.6191603593162233e-07
6.1725,-3.6086034152103997e-07
6.17275,-3.5972013264934498e-07
6.173,-3.5849964061536065e-07
6.17325,-3.5720354912393024e-07
6.1735,-3.5583892063262492e-07
6.17375,-3.5441464421266564e-07
6.174,-3.5293954972286802e-07
6.17425,-3.5142448136688375e-07
6.1745,-3.4987958438848836e-07
6.17475,-3.4831601175123359e-07
6.175,-3.4674497429902506e-07
6.17525,-3.4517774096024613e-07
6.1755,-3.4362522734668663e-07
6.17575,-3.420982284906648e-07
6.176,-3.4060624204707698e-07
6.17625,-3.3915847477155437e-07
6.1765,-3.3776314238493591e-07
6.17675,-3.3642696019553643e-07
6.177,-3.3515537642994821e-07
6.17725,-3.3395268391584303e-07
6.1775,-3.3282151948751594e-07
6.17775,-3.3176304266597936e-07
6.178,-3.3077604481279111e-07
6.17825,-3.2985888821498179e-07
6.1785,-3.2900801674875728e-07
6.17875,-3.282184480986842e-07
6.179,-3.2748465490118605e-07
6.17925,-3.2679988139288658e-07
6.1795,-3.2615659615887394e-07
6.17975,-3.255468541339226e-07
6.18,-3.2496243879023724e-07
6.18025,-3.243943271981941e-07
6.1805,-3.238340555116881e-07
6.18075,-3.2327378754174261e-07
6.181,-3.2270575173504492e-07
6.18125,-3.2212294551368235e-07
6.1815,-3.2151980123618815e-07
6.18175,-3.2089140799835229e-07
6.182,-3.2023425112281874e-07
6.18225,-3.1954655197154145e-07
6.1825,-3.1882761244768372e-07
6.18275,-3.1807838878564024e-07
6.183,-3.1730114691277217e-07
6.18325,-3.1649935699557383e-07
6.1835,-3.1567746258983715e-07
6.18375,-3.1484097850426871e-07
6.184,-3.1399519226710846e-07
6.18425,-3.1314678171850088e-07
6.1845,-3.1230219872100492e-07
6.18475,-3.1146831161666215e-07
6.185,-3.106515750860236e-07
6.18525,-3.0985943564770112e-07
6.1855,-3.0909864751418611e-07
6.18575,-3.0837519581444923e-07
6.186,-3.0769496078401821e-07
6.18625,-3.070635673736478e-07
6.1865,-3.0648651399666073e-07
6.18675,-3.0596781933901341e-07
6.187,-3.05509893887958e-07
6.18725,-3.0511476781656458e-07
6.1875,-3.0478251871326541e-07
6.18775,-3.045117261278686e-07
6.188,-3.0429923955762454e-07
6.18825,-3.0414100849954644e-07
6.1885,-3.0403142328551991e-07
6.18875,-3.0396428335186792e-07
6.189,-3.0393209741445219e-07
6.18925,-3.0392645008829025e-07
6.1895,-3.0393933266997592e-07
6.18975,-3.0396196747241036e-07
6.19,-3.0398670573953909e-07
6.19025,-3.0400483555119603e-07
6.1905,-3.0400790173868578e-07
6.19075,-3.0398797486360448e-07
6.191,-3.0393664815348726e-07
6.19125,-3.0384666221379088e-07
6.1915,-3.0371128280701355e-07
6.19175,-3.03524827479265e-07
6.192,-3.0328182769006775e-07
6.19225,-3.0297795044410091e-07
6.1925,-3.0260937596159891e-07
6.19275,-3.0217392424726809e-07
6.193,-3.0166985711768452e-07
6.19325,-3.0109796623656317e-07
6.1935,-3.0045943448177576e-07
6.19375,-2.9975614706562243e-07
6.194,-2.9899134160687195e-07
6.19425,-2.9816883853132661e-07
6.1945,-2.9729229645370272e-07
6.19475,-2.9636478681801792e-07
6.195,-2.9539060954724796e-07
6.19525,-2.9437262494370381e-07
6.1955,-2.9331434579862142e-07
6.19575,-2.9221964049551774e-07
