Physical Time (s),ep_top Monitor (W): top_cv1,ep_top Monitor (W): top_cv2,ep_top Monitor (W): top_cv3,ep_top Monitor (W): top_cv4,ep_top Monitor (W): top_cv5,ep_top Monitor (W): top_cv6,ep_top Monitor (W): top_cv7
7.0025,4.1716099451031104e-09,3.782846156266057e-10,3.2003355748844755e-10,3.0315082095864532e-10,2.7955747708506687e-10,3.5895847919450157e-10,1.5362386168039153e-10
7.00275,4.1824684950128341e-09,3.7954581758025144e-10,3.2101866483781216e-10,3.0402909815545005e-10,2.8041017230951939e-10,3.602014391733672e-10,1.5440684239908718e-10
7.003,4.1932246484050994e-09,3.8080383202701293e-10,3.2200494132228601e-10,3.0491026600723015e-10,2.8126236699492617e-10,3.6143905564472362e-10,1.5519895807029352e-10
7.00325,4.2038842101419029e-09,3.8206164361285286e-10,3.2299378146302708e-10,3.0579422766241288e-10,2.8211197397622257e-10,3.6267052221790334e-10,1.5599456388916247e-10
7.0035,4.2144489252567934e-09,3.833207409323477e-10,3.2398579958300909e-10,3.0668045690176441e-10,2.8295731747167896e-10,3.6389558735408197e-10,1.5678689819792756e-10
7.00375,4.2249230032342316e-09,3.8458151423961278e-10,3.2498014399096251e-10,3.0756707506025298e-10,2.8379704662461696e-10,3.6511573394885414e-10,1.5756863931789102e-10
7.004,4.2353120812497467e-09,3.8584386896815392e-10,3.2597604572455563e-10,3.0845241468390741e-10,2.8463092410202587e-10,3.663326828716989e-10,1.5833420608155496e-10
7.00425,4.2456212270610719e-09,3.8710701229161382e-10,3.2697205010265626e-10,3.0933326199457219e-10,2.8545925202292099e-10,3.6754770695093029e-10,1.5907953582437678e-10
7.0045,4.2558538089543243e-09,3.8836944176755785e-10,3.2796645461801097e-10,3.1020629147724079e-10,2.8628225903525584e-10,3.6876116612791437e-10,1.5980298501987693e-10
7.00475,4.2660121640415908e-09,3.8962920413210665e-10,3.2895753889052014e-10,3.1106831960946177e-10,2.87099799978715e-10,3.6997055860223281e-10,1.6050466469199143e-10
7.005,4.2761010386536484e-09,3.9088510169846016e-10,3.2994434910084489e-10,3.1191669656488123e-10,2.8791128110034544e-10,3.7117220969738558e-10,1.6118628893864673e-10
7.00525,4.2861224659668031e-09,3.9213627928870023e-10,3.3092590609140259e-10,3.127497356072355e-10,2.887154480686129e-10,3.7236108632542734e-10,1.618498596773274e-10
7.0055,4.2960779227479963e-09,3.9338277613381108e-10,3.3190188858590254e-10,3.1356690619863149e-10,2.8951108751418672e-10,3.7353154092112883e-10,1.6249736386757307e-10
7.00575,4.3059678471928959e-09,3.9462454319898576e-10,3.3287223798936574e-10,3.1436844597263404e-10,2.9029699815916838e-10,3.7467983400008524e-10,1.6313037717993374e-10
7.006,4.315790441386999e-09,3.958626337292786e-10,3.3383688059196991e-10,3.1515506426885631e-10,2.9107234140726386e-10,3.7580429263547091e-10,1.6375003300477086e-10
7.00625,4.3255453360596293e-09,3.9709762297265613e-10,3.3479584084744943e-10,3.1592842748329182e-10,2.918372514820093e-10,3.769064371101155e-10,1.6435744371965467e-10
7.0065,4.3352300582826349e-09,3.9833020212673158e-10,3.3574840546772895e-10,3.1668956993339285e-10,2.9259196109608195e-10,3.7798911315673863e-10,1.6495316964504862e-10
7.00675,4.3448428138937306e-09,3.9956061501007471e-10,3.3669387739497407e-10,3.1744075938103219e-10,2.9333813136062131e-10,3.7905716016047712e-10,1.6553825767096879e-10
7.007,4.3543847336045638e-09,4.0078841735542915e-10,3.3763050905229028e-10,3.1818378667371641e-10,2.9407772244432105e-10,3.8011544700566375e-10,1.6611364100680489e-10
7.00725,4.3638500722912507e-09,4.0201163448125755e-10,3.3855603331637611e-10,3.1892072321250612e-10,2.9481295402666311e-10,3.8116786356642273e-10,1.6668088311996348e-10
7.0075,4.3732382739788372e-09,4.0322758209590117e-10,3.3946790921079661e-10,3.1965280373484324e-10,2.9554505307192101e-10,3.8221692098212481e-10,1.6724269308933872e-10
7.00775,4.3825468320689864e-09,4.0443310138183843e-10,3.4036409152428932e-10,3.2038080934752383e-10,2.9627492305618819e-10,3.8326328016963335e-10,1.6780208751318779e-10
7.008,4.3917736708505526e-09,4.0562448903864845e-10,3.4124264865400625e-10,3.2110388760261336e-10,2.9700212200938377e-10,3.843064024431184e-10,1.6836141997241985e-10
7.00825,4.4009153587903337e-09,4.0679801626018074e-10,3.4210221641164361e-10,3.2182044078923704e-10,2.9772524784890007e-10,3.8534407541620951e-10,1.689215592099115e-10
7.0085,4.4099696456570806e-09,4.0795018080537277e-10,3.4294210323404924e-10,3.2252810758702779e-10,2.984422139201703e-10,3.8637475950832616e-10,1.6948097019569801e-10
7.00875,4.4189298556365093e-09,4.090780882256533e-10,3.4376208679834348e-10,3.2322438243190724e-10,2.9915046186199718e-10,3.8739635279368346e-10,1.7003591238300136e-10
7.009,4.4277908352084327e-09,4.1017994409970829e-10,3.4456278025226628e-10,3.2390730186716573e-10,2.9984771567960674e-10,3.8840863546746171e-10,1.7058145745859943e-10
7.00925,4.4365455885900867e-09,4.1125536148625858e-10,3.4534571296438073e-10,3.2457636340475688e-10,3.0053214477724878e-10,3.8941156329323703e-10,1.711123657270846e-10
7.0095,4.4451876997128539e-09,4.1230437723075211e-10,3.4611233941789267e-10,3.2523172548776794e-10,3.012027028667054e-10,3.9040592274381995e-10,1.7162427945650802e-10
7.00975,4.4537099623432188e-09,4.1332791251524733e-10,3.4686400444311806e-10,3.2587429430442789e-10,3.018585300693851e-10,3.9139175948863773e-10,1.7211424986736823e-10
7.01,4.4621053928497029e-09,4.143274156601298e-10,3.4760196640473134e-10,3.2650550496354447e-10,3.0249993259227877e-10,3.923691702274851e-10,1.7258149936887572e-10
7.01025,4.4703694555459978e-09,4.1530463348003735e-10,3.4832646632645731e-10,3.2712626949307856e-10,3.0312714822564376e-10,3.9333626054886178e-10,1.7302802794352225e-10
7.0105,4.4784951441944911e-09,4.1626039448452428e-10,3.4903674662894139e-10,3.2773679253330759e-10,3.0374096721924533e-10,3.942908921909924e-10,1.7345838709673538e-10
7.01075,4.4864790909158083e-09,4.1719580702803148e-10,3.4973202765686909e-10,3.2833697962073326e-10,3.0434212581935994e-10,3.9523047576510927e-10,1.7387898054086314e-10
7.011,4.4943178180284593e-09,4.181111244431092e-10,3.5041115511404609e-10,3.2892673363368421e-10,3.0493224806360327e-10,3.9615241406310254e-10,1.7429717861566644e-10
7.01125,4.5020104668298246e-09,4.1900605587656964e-10,3.5107313845806171e-10,3.2950571503802593e-10,3.055126251956363e-10,3.9705556410335619e-10,1.7472045245833979e-10
7.0115,4.5095560478587192e-09,4.198795340802174e-10,3.5171737502012607e-10,3.3007375610488226e-10,3.0608435158343352e-10,3.979389787038229e-10,1.7515631202685833e-10
7.01175,4.5169561979648033e-09,4.2073081261441707e-10,3.5234405320035527e-10,3.3063053264905249e-10,3.0664788296692851e-10,3.9880320200844813e-10,1.7561071655050661e-10
7.012,4.5242120399564833e-09,4.2155884853935029e-10,3.5295365134234728e-10,3.3117589298862463e-10,3.0720306366266519e-10,3.9964852215921254e-10,1.7608710911498851e-10
7.01225,4.5313261907935715e-09,4.2236330551880728e-10,3.5354707027420216e-10,3.3170987717204802e-10,3.0774966914223167e-10,4.0047676999871645e-10,1.7658727965974682e-10
7.0125,4.5382995445213547e-09,4.2314399614355213e-10,3.5412556029460634e-10,3.322320886499456e-10,3.0828655188064068e-10,4.0128850802647506e-10,1.7710946506100603e-10
7.01275,4.5451343712648806e-09,4.2390157985945008e-10,3.546912698693639e-10,3.3274283860085384e-10,3.0881386141750718e-10,4.0208590671591185e-10,1.7764930951309539e-10
7.013,4.5518335776367477e-09,4.2463722040444036e-10,3.5524615874265398e-10,3.3324239564619509e-10,3.0933179264818401e-10,4.0287185142030085e-10,1.7820119654905194e-10
7.01325,4.5583987549338783e-09,4.2535285070049817e-10,3.5579209683980477e-10,3.3373126260724271e-10,3.098417322777847e-10,4.0365001638333313e-10,1.7875855818079831e-10
7.0135,4.5648332999024461e-09,4.2605045549945424e-10,3.5633008995215607e-10,3.3420985796912635e-10,3.1034576078790799e-10,4.0442625477312368e-10,1.7931510134693722e-10
7.01375,4.5711395455516243e-09,4.2673217897150687e-10,3.5686085285091645e-10,3.3467829173689437e-10,3.1084573544474859e-10,4.0520613546635366e-10,1.7986548028719514e-10
7.014,4.5773206389715167e-09,4.2740007969012944e-10,3.5738444460378515e-10,3.351366638789742e-10,3.1134346798045315e-10,4.0599580597698935e-10,1.804053860036469e-10
7.01425,4.5833806191080435e-09,4.2805586298009939e-10,3.5790068382705812e-10,3.3558508018484212e-10,3.1184007574298733e-10,4.0679956914173707e-10,1.8093131886238879e-10
7.0145,4.5893222348582272e-09,4.2870101880628601e-10,3.5840876441307657e-10,3.3602322405490757e-10,3.1233558895744873e-10,4.0761976391234618e-10,1.8144061419408633e-10
7.01475,4.5951489182905013e-09,4.2933619048449817e-10,3.5890755025848319e-10,3.3645111632675558e-10,3.1282988911273115e-10,4.0845641166574223e-10,1.8193040378596594e-10
7.015,4.600863711779002e-09,4.2996185161086616e-10,3.5939549235032984e-10,3.3686833479773679e-10,3.1332185111771062e-10,4.0930699877583182e-10,1.8239810599901503e-10
7.01525,4.6064703010887114e-09,4.3057784737624474e-10,3.5987101994851045e-10,3.3727430151040428e-10,3.1380986478867484e-10,4.1016665044425804e-10,1.8284099522042065e-10
7.0155,4.611972364558127e-09,4.3118387567936008e-10,3.603327392137033e-10,3.3766805226763338e-10,3.1429202789777983e-10,4.1102857231126921e-10,1.8325656114198997e-10
7.01575,4.6173703433828742e-09,4.3177885725106859e-10,3.6077921400480333e-10,3.3804793434505704e-10,3.1476592798419766e-10,4.1188561081020733e-10,1.8364364073472103e-10
7.016,4.6226651307626603e-09,4.3236196308629202e-10,3.6120963463290718e-10,3.3841245133918026e-10,3.1522980504920972e-10,4.127301176477558e-10,1.8400208767669217e-10
7.01625,4.627856005427116e-09,4.3293172161740216e-10,3.6162311427018502e-10,3.3876030024407894e-10,3.1568190697987416e-10,4.1355523466257807e-10,1.843340935324763e-10
7.0165,4.6329410893263636e-09,4.3348694845038949e-10,3.6201944717435985e-10,3.3909117698464217e-10,3.1612126852510606e-10,4.1435486927889796e-10,1.8464369259300669e-10
7.01675,4.637915986657932e-09,4.3402602359290935e-10,3.6239836609479703e-10,3.3940584824996504e-10,3.1654733649657376e-10,4.1512356715396975e-10,1.8493590081978362e-10
7.017,4.6427757810245101e-09,4.3454774391208658e-10,3.6275994629890001e-10,3.3970620917673994e-10,3.1695974103163845e-10,4.1585754932620483e-10,1.8521610372490755e-10
7.01725,4.6475139654280982e-09,4.3505083065681371e-10,3.6310438251289879e-10,3.399950604321775e-10,3.1735809123018745e-10,4.1655376379408052e-10,1.8548930861993225e-10
7.0175,4.6521228923629933e-09,4.3553437171729765e-10,3.6343216731981503e-10,3.4027514150345127e-10,3.1774197153958916e-10,4.1721078980723781e-10,1.857586463516278e-10
7.01775,4.6565949313241096e-09,4.3599766368835757e-10,3.6374412864982144e-10,3.4054907475733431e-10,3.1811154095065121e-10,4.1783001073637514e-10,1.860245991371354e-10
7.018,4.660921812651999e-09,4.3644040190856687e-10,3.6404117719079941e-10,3.4081835457183754e-10,3.1846658769485629e-10,4.1841449768699295e-10,1.8628632882761275e-10
7.01825,4.6650955994222613e-09,4.3686294895112168e-10,3.6432483038572667e-10,3.4108380011199296e-10,3.1880657941749799e-10,4.1896903619559108e-10,1.8654224267810036e-10
7.0185,4.6691073861986303e-09,4.372657950574019e-10,3.6459626384662518e-10,3.4134538661398425e-10,3.1913082528997987e-10,4.1949968146673755e-10,1.8679200464273312e-10
7.01875,4.6729500614728293e-09,4.3764992085970989e-10,3.6485680235453858e-10,3.4160229842685793e-10,3.1943830875733272e-10,4.200132457527763e-10,1.8703776829769254e-10
7.019,4.6766158540205315e-09,4.3801660948843304e-10,3.6510823135948826e-10,3.4185401909054675e-10,3.1972834003971712e-10,4.2051576747890201e-10,1.8728487824533816e-10
7.01925,4.6800991432905244e-09,4.3836736795814599e-10,3.6535217544375144e-10,3.4209919030812493e-10,3.2000019393489626e-10,4.2101234126612851e-10,1.8754065944462251e-10
7.0195,4.6833940141740834e-09,4.3870382259514372e-10,3.6559013481654453e-10,3.4233666249066894e-10,3.2025444765866381e-10,4.2150802510211758e-10,1.8781336843210362e-10
7.01975,4.686495552531892e-09,4.3902735299661254e-10,3.658230347281029e-10,3.4256532862908303e-10,3.2049286854735908e-10,4.2200638079663384e-10,1.8811012264082389e-10
7.02,4.689399584094971e-09,4.3933896509514944e-10,3.660512131126105e-10,3.4278415455711337e-10,3.2071804873922419e-10,4.2250972972222128e-10,1.8843507702215525e-10
7.02025,4.6921026105505361e-09,4.3963933341762689e-10,3.6627445396663419e-10,3.4299294001547442e-10,3.2093346499596013e-10,4.2301936097399731e-10,1.8878857393090782e-10
7.0205,4.6946018955495579e-09,4.3992884970281246e-10,3.6649206425419647e-10,3.4319217296416231e-10,3.2114295277394201e-10,4.2353397455023916e-10,1.8916721994771541e-10
7.02075,4.696895054251659e-09,4.4020715871254894e-10,3.6670257163018207e-10,3.4338290203669372e-10,3.2134998215149698e-10,4.2405009996835675e-10,1.8956503583465908e-10
7.021,4.6989806597996112e-09,4.4047325636393548e-10,3.6690446164122535e-10,3.4356660278750745e-10,3.2155745580187474e-10,4.2456144056594931e-10,1.8997410197645479e-10
7.02125,4.7008591028611689e-09,4.4072603456567192e-10,3.6709645681824569e-10,3.4374443892926166e-10,3.2176744266903265e-10,4.2506022811709737e-10,1.9038665115159397e-10
7.0215,4.7025317145959282e-09,4.4096397260566225e-10,3.6727733003478537e-10,3.4391691251039025e-10,3.2198091535339332e-10,4.2553897771188263e-10,1.9079667984131134e-10
7.02175,4.7040000431015737e-09,4.411854418986423e-10,3.6744643793351265e-10,3.4408411614614595e-10,3.2219862014541457e-10,4.2599122556584083e-10,1.9120091004360642e-10
7.022,4.7052659310379178e-09,4.4138866488291621e-10,3.6760337954858744e-10,3.4424518149081434e-10,3.2242033270959003e-10,4.2641368743290941e-10,1.9160012234585184e-10
7.02225,4.7063327191099602e-09,4.4157237872635693e-10,3.6774848883230381e-10,3.4439953389168377e-10,3.22645942672084e-10,4.2680621775919126e-10,1.9199861819020219e-10
7.0225,4.7072034994891357e-09,4.4173523865285764e-10,3.6788171675483871e-10,3.4454621135860681e-10,3.2287453971568091e-10,4.2717125888741391e-10,1.9240301367586113e-10
7.02275,4.7078827019497984e-09,4.4187641801828138e-10,3.680031772934875e-10,3.4468455546143352e-10,3.2310528756041518e-10,4.2751359618057698e-10,1.9282055203577202e-10
7.023,4.7083745350971701e-09,4.419953923177544e-10,3.6811317193082312e-10,3.4481460007874417e-10,3.2333642632960907e-10,4.2783833322133537e-10,1.932582879699673e-10
7.02325,4.708684071087209e-09,4.4209169203680529e-10,3.6821138035383076e-10,3.4493662967841248e-10,3.2356581978785417e-10,4.2815074012882149e-10,1.9372127366828016e-10
7.0235,4.708816354689619e-09,4.4216498701141878e-10,3.6829740643890919e-10,3.4505104794030816e-10,3.2379081772582573e-10,4.2845471036992561e-10,1.9421216890376643e-10
7.02375,4.7087770463060738e-09,4.4221483373787463e-10,3.6837052589095722e-10,3.4515866088149381e-10,3.2400848585376312e-10,4.2875314152740355e-10,1.9473131550181437e-10
7.024,4.7085704154745894e-09,4.4224047338071031e-10,3.6842958878885923e-10,3.4525931827774987e-10,3.2421572151948354e-10,4.2904730038494013e-10,1.9527652947774173e-10
7.02425,4.7082025123848591e-09,4.4224082644342915e-10,3.6847352355162102e-10,3.4535337958192339e-10,3.2441067905005612e-10,4.2933882254075308e-10,1.9584362409839992e-10
7.0245,4.7076780435713134e-09,4.4221467747347596e-10,3.6850125382580035e-10,3.4544066688020703e-10,3.2459232844402793e-10,4.2962897480985147e-10,1.9642692328727499e-10
7.02475,4.7070005718538708e-09,4.4216050482382431e-10,3.6851189826777129e-10,3.4552138530671932e-10,3.2476142903887432e-10,4.2992024329838438e-10,1.9702017754121882e-10
7.025,4.7061744434916076e-09,4.4207750992814397e-10,3.6850512108371975e-10,3.4559568244878193e-10,3.2491937952675558e-10,4.3021505163994105e-10,1.9761727977196814e-10
7.02525,4.7052020322339907e-09,4.4196498287910567e-10,3.6848094869316712e-10,3.4566369927097488e-10,3.2506766081659613e-10,4.3051587823817212e-10,1.9821305540591215e-10
7.0255,4.7040853664912941e-09,4.4182305673832568e-10,3.684399814165671e-10,3.4572486172997014e-10,3.252077110606422e-10,4.3082604283424373e-10,1.9880474911436095e-10
7.02575,4.7028261225260049e-09,4.4165280474178994e-10,3.683833617302964e-10,3.4577808419841232e-10,3.2533945379361093e-10,4.3114790748155608e-10,1.9939110405144747e-10
7.026,4.7014251702993589e-09,4.4145640483709449e-10,3.6831268019257069e-10,3.4582159297638444e-10,3.2546098666416195e-10,4.3148331455887929e-10,1.9997212112542365e-10
7.02625,4.6998826743250935e-09,4.4123684854569535e-10,3.6822906571335472e-10,3.4585277229727436e-10,3.2556977654451782e-10,4.3183388842146627e-10,2.0054739536163377e-10
7.0265,4.6981984260510398e-09,4.4099807206081975e-10,3.6813462095266562e-10,3.4586935870835324e-10,3.2566247126722072e-10,4.3219974139594803e-10,2.0111540945684658e-10
7.02675,4.6963721228451369e-09,4.4074433739763604e-10,3.680311677007771e-10,3.458688217230842e-10,3.257359682384086e-10,4.3257982680174699e-10,2.0167328545445036e-10
7.027,4.6944021586261716e-09,4.4047984993480635e-10,3.679202196436065e-10,3.4585024079892183e-10,3.2578928840763385e-10,4.3297263507921108e-10,2.0221667704130512e-10
7.02725,4.6922892806985348e-09,4.4020872881967649e-10,3.6780246232527569e-10,3.4581242523901489e-10,3.2582196376568381e-10,4.3337506774787579e-10,2.0274030932064623e-10
7.0275,4.6900333637472017e-09,4.3993444060137574e-10,3.6767788300076412e-10,3.4575498451720605e-10,3.2583533777125025e-10,4.3378303927266099e-10,2.0323946274360241e-10
7.02775,4.6876339166507639e-09,4.3965947495487714e-10,3.6754602574246673e-10,3.4567819417254943e-10,3.2583207572885876e-10,4.3419203999500219e-10,2.0371084861592997e-10
7.028,4.685091658736788e-09,4.3938509186590477e-10,3.6740498606587647e-10,3.4558177820987675e-10,3.2581519317645673e-10,4.345962921979943e-10,2.0415318011449913e-10
7.02825,4.6824064470459286e-09,4.3911162734751795e-10,3.672522106499379e-10,3.4546578144430658e-10,3.2578774223113564e-10,4.3498887905200422e-10,2.0456777849172216e-10
7.0285,4.6795797887757551e-09,4.3883830989982292e-10,3.6708455755115029e-10,3.4533071443398364e-10,3.2575270054283719e-10,4.3536266307907824e-10,2.0495857043475925e-10
7.02875,4.6766112734575638e-09,4.3856321985941942e-10,3.6689872706985327e-10,3.4517721042641623e-10,3.2571251510140318e-10,4.3571125768162948e-10,2.0533124941612202e-10
7.029,4.6735014180338775e-09,4.3828378582957795e-10,3.6669225134145172e-10,3.4500666740747124e-10,3.2566877734893759e-10,4.3602983626538821e-10,2.0569206065274336e-10
7.02925,4.6702520452369426e-09,4.3799716024869754e-10,3.6646320575860207e-10,3.4481994450308926e-10,3.2562138065641218e-10,4.3631453317560581e-10,2.0604597862226031e-10
7.0295,4.666864767147505e-09,4.3770004141365319e-10,3.6621117089006584e-10,3.4461822345485836e-10,3.2556898436759702e-10,4.3656287654560665e-10,2.0639463007472408e-10
7.02975,4.6633542542341727e-09,4.3739194314752018e-10,3.6593755569697452e-10,3.4440210625444115e-10,3.2550876130344459e-10,4.3677288535985434e-10,2.0673584721704153e-10
7.03,4.6596976385886708e-09,4.37065312671118e-10,3.656413997842524e-10,3.4417083082842706e-10,3.2543673977757048e-10,4.3694229731721887e-10,2.070640017882929e-10
7.03025,4.6559098669252583e-09,4.3672008891517466e-10,3.6532542263527644e-10,3.4392431092097535e-10,3.2534883239691162e-10,4.3706789386967724e-10,2.0737102659014926e-10
