Physical Time (s),ev_top Monitor (W): top_cv1,ev_top Monitor (W): top_cv2,ev_top Monitor (W): top_cv3,ev_top Monitor (W): top_cv4,ev_top Monitor (W): top_cv5,ev_top Monitor (W): top_cv6,ev_top Monitor (W): top_cv7
5.08075,5.1995742379806459e-12,1.8543034070567668e-13,3.1813849433303246e-14,5.0538156208455178e-14,1.1696973951499905e-13,4.2265753466203741e-13,3.1755779355266719e-13
5.081,5.2016182210705261e-12,1.8556024209238519e-13,3.1842393645903884e-14,5.0554111056149953e-14,1.1697232872917187e-13,4.2266592472045488e-13,3.175933017405376e-13
5.08125,5.203676624990985e-12,1.856910854206597e-13,3.1871487694128787e-14,5.0571348946598177e-14,1.1697745995212712e-13,4.2268054880716616e-13,3.1762611788171296e-13
5.0815,5.205743276152319e-12,1.8582254599952807e-13,3.1901071660931961e-14,5.0589853888053522e-14,1.1698503472503548e-13,4.2270046680897942e-13,3.176569758485254e-13
5.08175,5.2078113861555239e-12,1.8595429525455531e-13,3.1931082484860365e-14,5.060960882020534e-14,1.1699497185585164e-13,4.2272461639278126e-13,3.1768660261020961e-13
5.082,5.209874028094518e-12,1.8608605354758434e-13,3.1961468006456383e-14,5.0630614764427849e-14,1.1700719482174291e-13,4.2275190232927283e-13,3.1771558745868036e-13
5.08225,5.2119238947634932e-12,1.8621755424602306e-13,3.1992172901454131e-14,5.065286531552009e-14,1.1702165654994485e-13,4.2278123401208157e-13,3.1774436284474172e-13
5.0825,5.2139531842238706e-12,1.8634851982757053e-13,3.2023131667205512e-14,5.0676328580065374e-14,1.1703832341974338e-13,4.2281154436467378e-13,3.1777319154018648e-13
5.08275,5.2159542062929775e-12,1.8647871567120738e-13,3.2054290186784072e-14,5.0700972723643391e-14,1.1705715578039578e-13,4.2284182313349455e-13,3.1780213269112365e-13
5.083,5.2179191275862391e-12,1.8660789491581317e-13,3.2085578595117342e-14,5.0726746303976071e-14,1.1707811034476305e-13,4.2287111493191441e-13,3.1783104727323705e-13
5.08325,5.2198397129131427e-12,1.867357648650391e-13,3.2116899100370354e-14,5.075356849888586e-14,1.1710113009270662e-13,4.2289850199130504e-13,3.1785961395278563e-13
5.0835,5.2217080594176149e-12,1.8686205801358574e-13,3.2148167637042493e-14,5.0781374289329029e-14,1.1712615975990122e-13,4.2292316724741323e-13,3.1788733733608864e-13
5.08375,5.2235161192291677e-12,1.869864668599204e-13,3.2179289284049384e-14,5.081008947453083e-14,1.171531337769669e-13,4.2294433767500872e-13,3.1791359299515443e-13
5.084,5.225255833756819e-12,1.8710866372061888e-13,3.221016986394859e-14,5.0839640281565538e-14,1.1718196971854018e-13,4.2296124115112343e-13,3.1793766733398713e-13
5.08425,5.2269185842481556e-12,1.8722824355714004e-13,3.2240701252160408e-14,5.0869937226804529e-14,1.1721256203452549e-13,4.2297304984993236e-13,3.1795878936843904e-13
5.0845,5.228496668264504e-12,1.8734484166658132e-13,3.2270808542346111e-14,5.090091559612903e-14,1.1724477325331955e-13,4.2297890497181194e-13,3.1797614183137044e-13
5.08475,5.2299821041492675e-12,1.87458054216849e-13,3.2300419182145331e-14,5.0932511913326975e-14,1.1727841751319081e-13,4.2297785917459203e-13,3.1798890259885983e-13
5.085,5.2313673198162863e-12,1.8756746875059989e-13,3.2329463138212515e-14,5.0964663966211937e-14,1.1731327654848612e-13,4.2296892898515626e-13,3.1799630823384951e-13
5.08525,5.2326441570871581e-12,1.8767262079267062e-13,3.2357858580436112e-14,5.0997296277438598e-14,1.1734909959554524e-13,4.2295109867812232e-13,3.1799763406990466e-13
5.0855,5.2338058178622875e-12,1.8777313642990509e-13,3.2385559954053206e-14,5.1030351446064963e-14,1.1738563571291211e-13,4.2292354325174162e-13,3.1799220911901982e-13
5.08575,5.2348456361109517e-12,1.8786862074396698e-13,3.2412514789276111e-14,5.1063756910341702e-14,1.1742260990473056e-13,4.2288559682864786e-13,3.1797939158478859e-13
5.086,5.2357573482833252e-12,1.8795870914093674e-13,3.2438676720038329e-14,5.1097419716547675e-14,1.1745973271878225e-13,4.2283689807833531e-13,3.1795858101175621e-13
5.08625,5.2365346208148829e-12,1.8804302628705381e-13,3.246397517230703e-14,5.1131206724659091e-14,1.1749667025636473e-13,4.227773090838402e-13,3.1792921623981854e-13
5.0865,5.2371728957709891e-12,1.8812130083120343e-13,3.2488367506585161e-14,5.1164990368007769e-14,1.1753309275740308e-13,4.2270704876551249e-13,3.1789076607871554e-13
5.08675,5.2376680476547046e-12,1.8819326166654399e-13,3.2511793699044905e-14,5.1198623146167811e-14,1.1756864774999921e-13,4.226265237550223e-13,3.1784276095772616e-13
5.087,5.2380167123393513e-12,1.8825867900692965e-13,3.2534188267249059e-14,5.1231949932317453e-14,1.176029796379017e-13,4.2253625849466657e-13,3.1778484165094595e-13
5.08725,5.2382160302095443e-12,1.8831732423191683e-13,3.2555459725785947e-14,5.1264791996415242e-14,1.176357198400102e-13,4.2243672456602497e-13,3.1771680072738832e-13
5.0875,5.2382650304857677e-12,1.8836909090754836e-13,3.2575542942235193e-14,5.1296985817300035e-14,1.1766652565681784e-13,4.223282818107138e-13,3.1763858413321571e-13
5.08775,5.2381634103712074e-12,1.8841388219543093e-13,3.2594354270117859e-14,5.1328353266580732e-14,1.1769505548215596e-13,4.2221103501363742e-13,3.1755029932551314e-13
5.088,5.237911802137068e-12,1.8845166028613813e-13,3.2611812575474581e-14,5.1358708028989086e-14,1.1772097330465891e-13,4.2208481727286127e-13,3.174522303432649e-13
5.08825,5.2375116313909583e-12,1.8848238200881576e-13,3.2627819361765777e-14,5.1387832017873778e-14,1.1774391924588627e-13,4.2194923394932252e-13,3.1734488312203047e-13
5.0885,5.2369659499240974e-12,1.8850613127317445e-13,3.2642316142703896e-14,5.1415537030019438e-14,1.1776356202812555e-13,4.2180387396302888e-13,3.1722893365055128e-13
5.08875,5.2362786782221327e-12,1.8852301934838825e-13,3.2655246907791564e-14,5.144161671571254e-14,1.1777955457369885e-13,4.2164836671769412e-13,3.1710526698330407e-13
5.089,5.2354548612727037e-12,1.8853322042084074e-13,3.2666569542912055e-14,5.1465867321038734e-14,1.1779155269041959e-13,4.2148252366437365e-13,3.1697493964678394e-13
5.08925,5.2344996170083558e-12,1.8853691174452193e-13,3.2676236863711412e-14,5.1488059791251923e-14,1.1779919543626678e-13,4.2130635117448561e-13,3.1683911554486409e-13
5.0895,5.2334198454911347e-12,1.8853440981305085e-13,3.2684247442868309e-14,5.1508011177656169e-14,1.178021889115083e-13,4.2112019127141503e-13,3.166990769957902e-13
5.08975,5.2322228024189165e-12,1.8852605169622444e-13,3.2690594922929915e-14,5.1525547149508253e-14,1.178002713326667e-13,4.2092457436261619e-13,3.165560299284734e-13
5.09,5.2309166077883523e-12,1.8851222643212905e-13,3.2695284564666881e-14,5.1540513872049686e-14,1.1779324251651553e-13,4.2072018683119161e-13,3.1641106350002634e-13
5.09025,5.229509264271959e-12,1.8849330861048362e-13,3.2698321240319092e-14,5.1552753306545789e-14,1.1778093291035032e-13,4.2050773628743006e-13,3.1626508889277981e-13
5.0905,5.2280100332542036e-12,1.8846977799634063e-13,3.2699750659926938e-14,5.156218068824139e-14,1.1776324947053436e-13,4.2028806065991352e-13,3.1611893094693267e-13
5.09075,5.2264280917070269e-12,1.8844211473256498e-13,3.2699625170152047e-14,5.1568718342589902e-14,1.1774012801347893e-13,4.2006198220693878e-13,3.1597324107126199e-13
5.091,5.2247729888827668e-12,1.8841081073291708e-13,3.2697983936051955e-14,5.1572308068074962e-14,1.1771153503166886e-13,4.1983029248586901e-13,3.1582853872220383e-13
5.09125,5.223053903517951e-12,1.8837632429338611e-13,3.2694858372944034e-14,5.1572879324993017e-14,1.1767743696376598e-13,4.1959365639602174e-13,3.1568521900874734e-13
5.0915,5.22128070221297e-12,1.8833917410508359e-13,3.2690298780349923e-14,5.1570415621255538e-14,1.1763786052654284e-13,4.1935275032020523e-13,3.1554367728757166e-13
5.09175,5.2194628294404138e-12,1.8829984399328935e-13,3.268434872448348e-14,5.1564915757498801e-14,1.1759285916371646e-13,4.191080890958413e-13,3.1540425349250304e-13
5.092,5.2176094388795411e-12,1.8825879411118784e-13,3.2677050147070854e-14,5.155639328512397e-14,1.175425442289761e-13,4.1886002548455962e-13,3.1526725810984786e-13
5.09225,5.2157289452399761e-12,1.8821642738895083e-13,3.266843356633247e-14,5.1544847845426876e-14,1.1748705536635657e-13,4.1860871253653093e-13,3.1513293452595563e-13
5.0925,5.2138297683320507e-12,1.8817316660001446e-13,3.2658559780742293e-14,5.1530346047654731e-14,1.174266156114299e-13,4.1835425612660192e-13,3.1500152812196587e-13
5.09275,5.211919605425861e-12,1.8812937882299826e-13,3.2647486276643084e-14,5.1512966979845344e-14,1.1736149098057977e-13,4.1809668748197435e-13,3.1487332377585878e-13
5.093,5.2100054502640004e-12,1.8808538334726774e-13,3.2635271191492999e-14,5.1492816675966997e-14,1.1729198442297706e-13,4.1783605731436805e-13,3.1474854771553108e-13
5.09325,5.2080933350515177e-12,1.8804142517522155e-13,3.2621970548241217e-14,5.1470001253444967e-14,1.1721842035594342e-13,4.1757246486667058e-13,3.1462735984140762e-13
5.0935,5.2061888538240441e-12,1.8799773678651011e-13,3.2607671650952944e-14,5.1444687620710169e-14,1.1714119813063384e-13,4.173062065620085e-13,3.1450992635481072e-13
5.09375,5.2042966662067341e-12,1.8795448597449479e-13,3.2592456817995983e-14,5.1417038458172023e-14,1.1706074718505329e-13,4.1703772663841246e-13,3.1439635348448684e-13
5.094,5.2024204724207703e-12,1.8791178687715067e-13,3.2576412573089551e-14,5.1387230412125009e-14,1.1697752732578289e-13,4.1676763489337809e-13,3.142867159568279e-13
5.09425,5.2005628631734012e-12,1.8786967735504434e-13,3.2559613280016632e-14,5.1355446355073987e-14,1.168920319791552e-13,4.1649664035103825e-13,3.1418104958952352e-13
5.0945,5.1987257234454069e-12,1.8782818334437959e-13,3.2542153220341684e-14,5.1321940054388142e-14,1.168047934954376e-13,4.162255966188197e-13,3.140793304527774e-13
5.09475,5.1969100410009223e-12,1.8778727178669195e-13,3.2524116699792451e-14,5.1286995876187851e-14,1.1671634411665421e-13,4.1595537217512028e-13,3.1398153391313683e-13
5.095,5.1951159859736384e-12,1.8774687117203395e-13,3.2505594822000564e-14,5.1250930150259075e-14,1.1662721273624138e-13,4.1568680181813651e-13,3.1388759098599316e-13
5.09525,5.1933427099458526e-12,1.8770685530844682e-13,3.2486659178494722e-14,5.1214036612671822e-14,1.165379125186383e-13,4.1542063947926592e-13,3.1379743626236718e-13
5.0955,5.1915887850351256e-12,1.8766708949209682e-13,3.2467394544210995e-14,5.117663806708072e-14,1.1644895657426119e-13,4.1515761760889421e-13,3.137110250885815e-13
5.09575,5.1898520470078677e-12,1.8762741573078771e-13,3.244788601845509e-14,5.1139030955798219e-14,1.1636084096436443e-13,4.1489838008772945e-13,3.1362834160668375e-13
5.096,5.1881298519770287e-12,1.8758765558372096e-13,3.2428203386208915e-14,5.1101492530798068e-14,1.1627403918362267e-13,4.146435124488549e-13,3.1354941556404781e-13
5.09625,5.186418975176277e-12,1.8754759454021244e-13,3.2408392075781491e-14,5.1064270131121481e-14,1.1618901065702389e-13,4.1439354275538745e-13,3.134743561688984e-13
5.0965,5.1847157897074483e-12,1.8750703621114502e-13,3.2388515260010445e-14,5.1027633348900994e-14,1.1610618289983729e-13,4.141489497420177e-13,3.1340330529729195e-13
5.09675,5.1830163314390257e-12,1.8746577284786037e-13,3.2368641065869965e-14,5.099183579150351e-14,1.1602597432271064e-13,4.1391018497814079e-13,3.1333643525412403e-13
5.097,5.1813164477000057e-12,1.8742357862457008e-13,3.2348835007924547e-14,5.0957119332572347e-14,1.1594878506589259e-13,4.1367770653438226e-13,3.1327391016531592e-13
5.09725,5.1796119440475379e-12,1.8738021696320267e-13,3.2329152439425413e-14,5.0923694386380433e-14,1.1587500962835471e-13,4.1345203392470778e-13,3.1321589083612846e-13
5.0975,5.1778986252107279e-12,1.8733547127719807e-13,3.2309642085121182e-14,5.0891773460377244e-14,1.1580498481787254e-13,4.1323372945043715e-13,3.1316244269746457e-13
5.09775,5.176172236103805e-12,1.8728910018218208e-13,3.2290353214722473e-14,5.0861556381011179e-14,1.1573903422345009e-13,4.1302346632535588e-13,3.1311358251740813e-13
5.098,5.1744288174758084e-12,1.8724085519170082e-13,3.2271329326317165e-14,5.0833232640777257e-14,1.1567745801996455e-13,4.1282206715387472e-13,3.130693336603915e-13
5.09825,5.1726646508784538e-12,1.8719052739999925e-13,3.2252632533390429e-14,5.0806992657270751e-14,1.1562047899429421e-13,4.1263034402555336e-13,3.1302969338419478e-13
5.0985,5.1708761399068973e-12,1.8713790512705713e-13,3.2234311413518771e-14,5.0782991792311304e-14,1.1556828184230696e-13,4.124491310916836e-13,3.1299474742305146e-13
5.09875,5.1690599485261428e-12,1.8708277680390899e-13,3.2216401327088273e-14,5.076135838541709e-14,1.1552100422989231e-13,4.1227925215089432e-13,3.1296474388415712e-13
5.099,5.167213385994218e-12,1.8702499644582887e-13,3.2198957120967847e-14,5.0742204264687207e-14,1.1547868658321774e-13,4.1212127329440764e-13,3.129399988181782e-13
5.09925,5.1653341875341957e-12,1.8696442932972119e-13,3.2182025995037569e-14,5.0725604884903482e-14,1.1544132655275331e-13,4.119755821692609e-13,3.1292097555703006e-13
5.0995,5.1634209045106437e-12,1.8690098588992379e-13,3.2165633122472127e-14,5.071158478460373e-14,1.1540889803762742e-13,4.1184244411284147e-13,3.1290829257457539e-13
5.09975,5.1614724355867559e-12,1.8683466688656215e-13,3.214981103832351e-14,5.0700147079148428e-14,1.1538128146279857e-13,4.1172184617286941e-13,3.1290256075083857e-13
5.1,5.1594883949805074e-12,1.8676551338219292e-13,3.2134574225029895e-14,5.0691259676165881e-14,1.1535832954053183e-13,4.1161368187136113e-13,3.1290443217055937e-13
5.10025,5.1574692818323029e-12,1.8669359730842345e-13,3.2119921114580615e-14,5.0684858464088285e-14,1.1533988659955383e-13,4.1151786445003273e-13,3.1291460660850672e-13
5.1005,5.1554160744714486e-12,1.8661906855276451e-13,3.210586233560906e-14,5.0680864522040443e-14,1.1532573043142525e-13,4.1143416807586686e-13,3.1293368139365913e-13
5.10075,5.1533301947345773e-12,1.8654211091033992e-13,3.209240536271598e-14,5.0679174004454826e-14,1.1531563670677195e-13,4.1136238346198066e-13,3.1296222578392774e-13
5.101,5.1512140533026544e-12,1.8646293364824958e-13,3.2079535723603879e-14,5.0679655095807129e-14,1.1530940891187544e-13,4.1130239159517627e-13,3.1300080410574322e-13
5.10125,5.1490703160761746e-12,1.8638181366205449e-13,3.2067251807580169e-14,5.0682165901476687e-14,1.1530679123474753e-13,4.112539325150601e-13,3.1304984080826728e-13
5.1015,5.1469022301612773e-12,1.8629903348342074e-13,3.2055540537540965e-14,5.0686541927772445e-14,1.1530752006087023e-13,4.1121676323524789e-13,3.131097293012412e-13
5.10175,5.144713712849388e-12,1.8621489824950914e-13,3.2044389395201126e-14,5.0692603300603376e-14,1.1531130412069305e-13,4.1119058267602557e-13,3.1318081694140478e-13
5.102,5.1425092484264509e-12,1.8612969845583433e-13,3.2033766725938507e-14,5.0700152551717401e-14,1.1531785839758524e-13,4.1117516795221011e-13,3.1326349454343728e-13
5.10225,5.1402935322348101e-12,1.8604374641784743e-13,3.2023660426064718e-14,5.0709001937401952e-14,1.1532684594711211e-13,4.1117016003096558e-13,3.1335804762856858e-13
5.1025,5.1380716082110054e-12,1.8595735852153057e-13,3.20140493591769e-14,5.0718965922156185e-14,1.1533796226072678e-13,4.1117524950423347e-13,3.1346477138108122e-13
5.10275,5.1358488395477255e-12,1.8587083429871932e-13,3.2004911739907311e-14,5.0729867807627623e-14,1.1535092568880137e-13,4.111901569164639e-13,3.1358390703084809e-13
5.103,5.1336312703058705e-12,1.8578446646830674e-13,3.1996219696653764e-14,5.0741532098566222e-14,1.1536550228255027e-13,4.1121474624566018e-13,3.1371568365114904e-13
5.10325,5.1314244820076368e-12,1.8569855379578605e-13,3.1987955277079056e-14,5.0753812084494753e-14,1.1538144444854444e-13,4.1124874622724122e-13,3.1386012759348734e-13
5.1035,5.1292342637331045e-12,1.8561338848880046e-13,3.1980095968383466e-14,5.0766567808186767e-14,1.153985209300864e-13,4.1129193089590456e-13,3.1401715087082124e-13
5.10375,5.1270669935762359e-12,1.8552924212864273e-13,3.1972605467979823e-14,5.0779661571993756e-14,1.1541654272677067e-13,4.1134411408911326e-13,3.1418654785691854e-13
5.104,5.1249285517732951e-12,1.8544635504580595e-13,3.1965464956464437e-14,5.0792982221443881e-14,1.1543531897245765e-13,4.114049904103749e-13,3.1436786055830027e-13
5.10425,5.1228250104308184e-12,1.8536496571281622e-13,3.1958662502895581e-14,5.0806438765827767e-14,1.1545470798925426e-13,4.1147428705430602e-13,3.1456052096419177e-13
5.1045,5.120762922020292e-12,1.852853036335417e-13,3.1952193099761497e-14,5.081995935996445e-14,1.1547465144502775e-13,4.1155182981832605e-13,3.1476388961877183e-13
5.10475,5.1187480231741533e-12,1.852075812520216e-13,3.1946070980309981e-14,5.0833503358433647e-14,1.1549510052341099e-13,4.1163737191284119e-13,3.1497716885485697e-13
5.105,5.1167861969234829e-12,1.8513201336220244e-13,3.1940321730499404e-14,5.084706054193774e-14,1.1551606300691414e-13,4.1173074985922221e-13,3.1519950314603033e-13
5.10525,5.1148831340113592e-12,1.850587959691276e-13,3.1934974640857255e-14,5.0860631185042096e-14,1.1553760944918565e-13,4.1183185829759234e-13,3.1543001325653498e-13
5.1055,5.1130433568268247e-12,1.8498811529947977e-13,3.1930079246863072e-14,5.0874248463897702e-14,1.1555979978701859e-13,4.1194052712661174e-13,3.1566772066583603e-13
5.10575,5.111271137793358e-12,1.8492015365721194e-13,3.1925692738812656e-14,5.0887962771711005e-14,1.1558271532126664e-13,4.1205660710277608e-13,3.1591160864904181e-13
5.106,5.1095706618952789e-12,1.8485509089669566e-13,3.1921869042347248e-14,5.0901834677853409e-14,1.1560646189293417e-13,4.1217993732758826e-13,3.1616064031331412e-13
5.10625,5.1079448666853906e-12,1.8479307659243269e-13,3.1918677301971073e-14,5.0915945898346371e-14,1.1563113231282756e-13,4.123102392444837e-13,3.1641376257259359e-13
5.1065,5.1063963265637175e-12,1.8473424209812237e-13,3.1916183180289885e-14,5.0930394821917082e-14,1.1565683641045172e-13,4.1244715982276578e-13,3.166699594110095e-13
5.10675,5.1049272666391134e-12,1.8467870615715381e-13,3.1914439888538714e-14,5.0945281304586362e-14,1.1568372128878438e-13,4.1259028939380777e-13,3.169283073617343e-13
5.107,5.1035387882174903e-12,1.8462653266166009e-13,3.1913492810704649e-14,5.0960722799838417e-14,1.1571191611180764e-13,4.1273908777805552e-13,3.171879941300601e-13
5.10725,5.1022312538934592e-12,1.8457776773471444e-13,3.1913381273339316e-14,5.0976833029767644e-14,1.1574156882768845e-13,4.1289302429316296e-13,3.1744833320878376e-13
5.1075,5.1010046618474781e-12,1.8453242375951053e-13,3.1914128160872696e-14,5.0993713056594572e-14,1.1577285924639715e-13,4.1305168358979926e-13,3.1770873577966147e-13
5.10775,5.0998578159006102e-12,1.8449047380393389e-13,3.191575708641723e-14,5.1011471356566488e-14,1.1580595113761305e-13,4.132146876076397e-13,3.1796869537526497e-13
5.108,5.0987888219757623e-12,1.84451856118128e-13,3.1918285919729159e-14,5.1030217363432653e-14,1.1584102226301266e-13,4.133818485834007e-13,3.1822770491871676e-13
5.10825,5.0977952248026447e-12,1.8441648925850637e-13,3.192172422887016e-14,5.105005075457254e-14,1.1587829071824892e-13,4.1355314971796503e-13,3.1848518040302803e-13
5.1085,5.0968733381647291e-12,1.8438422044574813e-13,3.1926093450776824e-14,5.1071079633565424e-14,1.1591793662383938e-13,4.1372866010624824e-13,3.1874047486132142e-13
