Physical Time (s),enth_flux_viscous_bot Monitor (W): bot_cv1,enth_flux_viscous_bot Monitor (W): bot_cv2,enth_flux_viscous_bot Monitor (W): bot_cv3,enth_flux_viscous_bot Monitor (W): bot_cv4,enth_flux_viscous_bot Monitor (W): bot_cv5,enth_flux_viscous_bot Monitor (W): bot_cv6,enth_flux_viscous_bot Monitor (W): bot_cv7
5.84825,3.4785837552216178e-11,8.9166436508767286e-12,8.2374279905226238e-12,4.9618861238930754e-12,5.4950517567556773e-12,1.7006485853712636e-11,3.6453381644185973e-11
5.8485,3.478946598154178e-11,8.9172611520523165e-12,8.24003693240932e-12,4.9625329845659164e-12,5.4950328302746972e-12,1.7004960989816751e-11,3.6450758194417286e-11
5.84875,3.4793091255116451e-11,8.9178817606788033e-12,8.2426496588107337e-12,4.9631944346959782e-12,5.4950164520910198e-12,1.7003404889749465e-11,3.6448160705107138e-11
5.849,3.479670986933011e-11,8.9185054531148148e-12,8.2452639189843672e-12,4.9638693972290548e-12,5.4950032632009921e-12,1.7001835107659701e-11,3.6445588121611131e-11
5.84925,3.4800318832099928e-11,8.9191320800454469e-12,8.2478771926715592e-12,4.9645554932126836e-12,5.494993218605824e-12,1.7000270247496159e-11,3.6443038157358234e-11
5.8495,3.4803915615484573e-11,8.9197614440782249e-12,8.2504890031097194e-12,4.965249774050725e-12,5.4949858116039427e-12,1.6998726641290738e-11,3.6440507968258303e-11
5.84975,3.4807498023829714e-11,8.9203933335013924e-12,8.2530989056164087e-12,4.9659494761609362e-12,5.494980773310821e-12,1.6997215813537555e-11,3.6437992551885356e-11
5.85,3.4811064605500222e-11,8.9210273435936042e-12,8.2557064489418411e-12,4.9666507834630105e-12,5.4949788071948737e-12,1.6995743773877622e-11,3.6435483098362621e-11
5.85025,3.4814614425966565e-11,8.9216628547097776e-12,8.2583114817482729e-12,4.9673497502716764e-12,5.4949817035723768e-12,1.6994311324859422e-11,3.6432966604532934e-11
5.8505,3.4818146913341508e-11,8.9222993678690424e-12,8.2609153756306607e-12,4.9680428361546981e-12,5.4949917380410125e-12,1.6992914349227499e-11,3.6430429037091961e-11
5.85075,3.4821661948666055e-11,8.9229364491688292e-12,8.2635191423919447e-12,4.9687279368599815e-12,5.4950107231736547e-12,1.6991545110974281e-11,3.6427858245310875e-11
5.851,3.4825159851769824e-11,8.92357369121545e-12,8.2661221518543935e-12,4.9694045290609709e-12,5.4950389677713044e-12,1.6990193291597576e-11,3.6425247629957167e-11
5.85125,3.4828641559196552e-11,8.9242104651406661e-12,8.2687228527165035e-12,4.9700728525613293e-12,5.4950750116914944e-12,1.6988846455331446e-11,3.6422598835902459e-11
5.8515,3.4832108372381887e-11,8.9248464257153402e-12,8.2713204812231413e-12,4.970733547571549e-12,5.4951156800538111e-12,1.6987490783673516e-11,3.6419919412744844e-11
5.85175,3.4835562038770133e-11,8.9254812216279723e-12,8.2739148410840664e-12,4.971387194210669e-12,5.4951566524771986e-12,1.6986112768820648e-11,3.6417220045308262e-11
5.852,3.4839004575682182e-11,8.9261144629743937e-12,8.2765051030209361e-12,4.9720328542585485e-12,5.4951931263986537e-12,1.698470273016107e-11,3.6414508441568409e-11
5.85225,3.4842438591068923e-11,8.9267457344228308e-12,8.2790905121745762e-12,4.97266751427996e-12,5.4952204913571541e-12,1.6983257830459898e-11,3.6411785641568873e-11
5.8525,3.4845866942062499e-11,8.927374986857165e-12,8.2816721051077581e-12,4.9732871181739602e-12,5.4952347987091824e-12,1.6981782847334801e-11,3.6409046548028952e-11
5.85275,3.4849292659266134e-11,8.9280022798333888e-12,8.28425155622966e-12,4.9738872753710761e-12,5.4952324518420759e-12,1.6980289704825347e-11,3.6406283771308362e-11
5.853,3.4852718897279839e-11,8.928627862796823e-12,8.2868292956223855e-12,4.9744637767207206e-12,5.4952100176998722e-12,1.6978796025873161e-11,3.6403490036683195e-11
5.85325,3.4856148595345832e-11,8.9292518616079964e-12,8.2894055048265687e-12,4.9750127616714524e-12,5.4951637599335428e-12,1.6977320282507482e-11,3.6400610057821542e-11
5.8535,3.485958434621014e-11,8.9298747491587401e-12,8.2919811415722956e-12,4.9755315482220052e-12,5.4950900960106499e-12,1.6975876946438867e-11,3.6397669168444795e-11
5.85375,3.4863028430243584e-11,8.9304970163157864e-12,8.2945570141001692e-12,4.976018275864263e-12,5.49498603540999e-12,1.6974474249925851e-11,3.6394693327120675e-11
5.854,3.4866482416873111e-11,8.9311190543881639e-12,8.2971343663427349e-12,4.9764697185738959e-12,5.494849669314391e-12,1.6973112891078063e-11,3.6391681174706818e-11
5.85425,3.4869947411704244e-11,8.9317409909639665e-12,8.2997144086038138e-12,4.9768827817142239e-12,5.4946804356278726e-12,1.6971786769057569e-11,3.6388560243781758e-11
5.8545,3.4873424083863426e-11,8.9323629667226393e-12,8.3022988095435563e-12,4.9772549695830152e-12,5.494478727601344e-12,1.6970486018325388e-11,3.638535242647543e-11
5.85475,3.4876912180287292e-11,8.9329850635376874e-12,8.3048883268659805e-12,4.9775841285141668e-12,5.4942455176605664e-12,1.6969200031303905e-11,3.6382091467969799e-11
5.855,3.4880411233379767e-11,8.9336072343485343e-12,8.3074805616730189e-12,4.9778699678114701e-12,5.4939815518638024e-12,1.6967919371977743e-11,3.6378779366362391e-11
5.85525,3.4883920410646384e-11,8.9342292136723071e-12,8.3100713535844005e-12,4.9781122145415308e-12,5.4936870805382595e-12,1.6966635688831983e-11,3.6375420027190771e-11
5.8555,3.4887438487611064e-11,8.9348508958694128e-12,8.3126584187288826e-12,4.9783102345838129e-12,5.493361846009481e-12,1.6965342594220338e-11,3.6371921473445965e-11
5.85575,3.4890963998854525e-11,8.935472211353977e-12,8.3152398383792307e-12,4.9784631757011664e-12,5.4930050863038058e-12,1.6964016261850521e-11,3.6368425969657615e-11
5.856,3.4894495614956717e-11,8.9360931091524032e-12,8.3178131289926169e-12,4.9785708372753109e-12,5.4926153166290802e-12,1.6962592883830864e-11,3.6364954185517271e-11
5.85625,3.4898031761790277e-11,8.9367134872562517e-12,8.3203755718269881e-12,4.9786341025534138e-12,5.4921909206136761e-12,1.6961160112611906e-11,3.6361514998906997e-11
5.8565,3.4901571540408228e-11,8.9373336040377132e-12,8.3229265423925245e-12,4.9786541857962486e-12,5.4917313478772304e-12,1.6959724191143983e-11,3.6358105786491019e-11
5.85675,3.4905114039028626e-11,8.9379537974972036e-12,8.3254660196521071e-12,4.9786330479926648e-12,5.4912383854759082e-12,1.6958292133720149e-11,3.6354716551575462e-11
5.857,3.4908658516664119e-11,8.9385745260058586e-12,8.3279941970528742e-12,4.9785728062801485e-12,5.4907160690708534e-12,1.695686744477727e-11,3.635133684568404e-11
5.85725,3.4912204486468871e-11,8.939196185870175e-12,8.3305112589658233e-12,4.9784772251051796e-12,5.4901701410552961e-12,1.6955449626220681e-11,3.6347960450308512e-11
5.8575,3.4915751281765508e-11,8.9398193041973093e-12,8.3330208360462604e-12,4.9783485437801681e-12,5.4896067046892887e-12,1.6954034361496946e-11,3.6344587642451839e-11
5.85775,3.491929827258821e-11,8.9404444894690263e-12,8.3355252118710683e-12,4.9781908895802711e-12,5.4890315432760113e-12,1.6952614269587901e-11,3.634122360539722e-11
5.858,3.4922844524104403e-11,8.9410721070023993e-12,8.3380245863444378e-12,4.9780087417796061e-12,5.4884499227713053e-12,1.6951180294773979e-11,3.6337875387377769e-11
5.85825,3.4926389016541478e-11,8.9417022954044857e-12,8.3405180738686752e-12,4.9778063885930482e-12,5.4878663328241411e-12,1.6949722867917036e-11,3.6334550567467842e-11
5.8585,3.4929930595560684e-11,8.942335174155943e-12,8.3430041361518182e-12,4.9775887093806402e-12,5.4872847193619078e-12,1.6948234046100626e-11,3.6331257136510871e-11
5.85875,3.4933467998026406e-11,8.9429708132223652e-12,8.3454802852293144e-12,4.9773603651184002e-12,5.4867078054339002e-12,1.6946707981549811e-11,3.6328003457147449e-11
5.859,3.4936999677506756e-11,8.9436090772827684e-12,8.3479429463445246e-12,4.9771250197841648e-12,5.48613644970022e-12,1.6945141371871843e-11,3.6324796053444346e-11
5.85925,3.494052413341082e-11,8.9442496678183244e-12,8.3503898063712708e-12,4.9768844648156794e-12,5.4855696453400621e-12,1.6943532976115863e-11,3.6321637336377408e-11
5.8595,3.4944039058976875e-11,8.9448924607901467e-12,8.3528202534395932e-12,4.9766390567717532e-12,5.4850056403923345e-12,1.6941884436709624e-11,3.6318526606368237e-11
5.85975,3.4947543087304199e-11,8.9455374426839748e-12,8.3552344530440225e-12,4.976388083179599e-12,5.4844426610833517e-12,1.6940201422380876e-11,3.6315462000885563e-11
5.86,3.495103480897612e-11,8.9461844942775386e-12,8.3576321811709288e-12,4.9761304028364839e-12,5.4838786495659393e-12,1.6938493358231681e-11,3.6312437676530763e-11
5.86025,3.4954512822136646e-11,8.9468333704063757e-12,8.3600140828543125e-12,4.9758645441682934e-12,5.483310951342965e-12,1.6936772145426558e-11,3.6309442690145817e-11
5.8605,3.4957975880709947e-11,8.9474838577419165e-12,8.3623825752842856e-12,4.975589784166892e-12,5.4827363209877213e-12,1.6935050096122941e-11,3.6306462847990204e-11
5.86075,3.4961423242260879e-11,8.9481356311289699e-12,8.3647392371610273e-12,4.9753067487232898e-12,5.4821511760469928e-12,1.6933338274971981e-11,3.6303482528114173e-11
5.861,3.496485446285147e-11,8.9487879685787628e-12,8.3670825190131698e-12,4.9750167324888692e-12,5.4815521283879163e-12,1.6931643330152008e-11,3.6300487877613081e-11
5.86125,3.49682692851069e-11,8.9494399686783266e-12,8.3693588444105119e-12,4.9747206228364723e-12,5.4809371050274848e-12,1.6929968139480246e-11,3.6297469262980258e-11
5.8615,3.4971667783456837e-11,8.9500906092112081e-12,8.3716253232845127e-12,4.9744184920798972e-12,5.4803058149865381e-12,1.6928312979156685e-11,3.6294421859079939e-11
5.86175,3.4975050016832496e-11,8.950738587983512e-12,8.3738809263354278e-12,4.9741092661610175e-12,5.4796591870332989e-12,1.692667482544024e-11,3.6291346167295618e-11
5.862,3.4978416285264842e-11,8.9513825873961945e-12,8.3761223320883702e-12,4.9737907213403833e-12,5.4789990135179179e-12,1.6925049244888034e-11,3.6288247061368602e-11
5.86225,3.4981767054188089e-11,8.9520213995136284e-12,8.3783461798880222e-12,4.9734593314625651e-12,5.4783273964709113e-12,1.692343095721654e-11,3.6285134580432152e-11
5.8625,3.498510254672795e-11,8.952653820953817e-12,8.3805498431043512e-12,4.973110961655559e-12,5.4776458917321026e-12,1.6921812590126453e-11,3.6282020837054874e-11
5.86275,3.4988423053119808e-11,8.9532790659175446e-12,8.3827333977784487e-12,4.9727401693176821e-12,5.4769562725722079e-12,1.6920185331109315e-11,3.6278806121294733e-11
5.863,3.499172895344094e-11,8.9538966544132454e-12,8.3848983204450579e-12,4.9723418023251187e-12,5.4762606747260804e-12,1.6918539560812298e-11,3.6275547347691397e-11
5.86325,3.499502075545161e-11,8.9545066449228196e-12,8.3870478318183987e-12,4.9719119423310028e-12,5.4755618520267407e-12,1.6916866918871478e-11,3.6272259825756666e-11
5.8635,3.4998298971257621e-11,8.9551094299002994e-12,8.389184996306326e-12,4.9714488575968416e-12,5.4748623299722397e-12,1.6915161983798918e-11,3.6268981793891176e-11
5.86375,3.5001563925237465e-11,8.9557056964614893e-12,8.3913124228644397e-12,4.9709540100214157e-12,5.4741637306989871e-12,1.6913422877427842e-11,3.6265747347385848e-11
5.864,3.5004816131624052e-11,8.9562965506614845e-12,8.3934334742656931e-12,4.9704311500972439e-12,5.4734664119597627e-12,1.6911651486987828e-11,3.6262556183310631e-11
5.86425,3.5008056378559756e-11,8.9568833068903268e-12,8.3955518336247036e-12,4.9698850482020728e-12,5.4727695914484736e-12,1.6909851996991336e-11,3.6259405914102637e-11
5.8645,3.5011285845658595e-11,8.9574671379475848e-12,8.3976688871899222e-12,4.9693220900931879e-12,5.4720712556043337e-12,1.6908028733549844e-11,3.6256289722630472e-11
5.86475,3.5014505768326563e-11,8.9580490849696715e-12,8.3997852674626376e-12,4.9687485094380239e-12,5.4713695666466282e-12,1.6906184841778409e-11,3.6253195357410907e-11
5.865,3.5017717522148378e-11,8.9586303134680594e-12,8.4019019671840753e-12,4.9681683303920948e-12,5.4706642610961041e-12,1.6904323440177328e-11,3.6250109529813598e-11
5.86525,3.5020922611208473e-11,8.9592119357978837e-12,8.4040196500403963e-12,4.9675832687849898e-12,5.4699574268644211e-12,1.6902448100052056e-11,3.6247019482482014e-11
5.8655,3.5024122580982937e-11,8.9597948290384744e-12,8.4061380426323831e-12,4.9669939407645098e-12,5.4692520336007876e-12,1.6900562840089508e-11,3.6243913852859891e-11
5.86575,3.502731900949196e-11,8.9603797655322903e-12,8.4082573079997191e-12,4.9664006450709469e-12,5.4685504167113966e-12,1.6898670656106568e-11,3.6240783650034316e-11
5.866,3.5030513501796698e-11,8.9609675552862061e-12,8.4103787198489892e-12,4.9658038283724003e-12,5.467853341183997e-12,1.6896772294384667e-11,3.6237486249109776e-11
5.86625,3.5033707874317986e-11,8.9615590882025974e-12,8.4125045468231593e-12,4.9652044198926056e-12,5.4671601768586744e-12,1.6894865839560614e-11,3.6234104896694472e-11
5.8665,3.5036903771621707e-11,8.9621551486363773e-12,8.4146373765033724e-12,4.9646040932982934e-12,5.4664695195575635e-12,1.6892945975760361e-11,3.6230692530683925e-11
5.86675,3.5040103093798834e-11,8.9627566851935872e-12,8.4167800071961199e-12,4.9640050340091552e-12,5.4657804542957303e-12,1.6891005010890499e-11,3.6227250621527152e-11
5.867,3.5043307630698901e-11,8.9633647572450854e-12,8.4189351240548138e-12,4.9634099101019865e-12,5.4650927260906724e-12,1.6889034075853529e-11,3.6223782567654819e-11
5.86725,3.504651934172305e-11,8.9639805191155311e-12,8.4211046127424536e-12,4.9628215221537233e-12,5.4644063881937219e-12,1.6887023591900273e-11,3.6220294704251822e-11
5.8675,3.5049740419462477e-11,8.9646049505598943e-12,8.4232898675973814e-12,4.9622434032846494e-12,5.4637206951452872e-12,1.6884963394550369e-11,3.6216796113475335e-11
5.86775,3.5052972650152227e-11,8.9652391267568878e-12,8.4254912667591285e-12,4.9616793932821714e-12,5.4630341384921954e-12,1.688284282131893e-11,3.6213298705318685e-11
5.868,3.505621809152055e-11,8.9658838193965513e-12,8.4277084213420907e-12,4.9611330075976156e-12,5.4623444515756152e-12,1.6880651731598337e-11,3.6209815414769562e-11
5.86825,3.5059479142799494e-11,8.9665395853060202e-12,8.4299397525908211e-12,4.9606063980239077e-12,5.4616486678160558e-12,1.687829884533293e-11,3.6206357604909079e-11
5.8685,3.5062758291545806e-11,8.9672066445521212e-12,8.4321835304815205e-12,4.9601002565459354e-12,5.4609433387759651e-12,1.6875847206492671e-11,3.6202931349751014e-11
5.86875,3.5066058711602324e-11,8.9678848326245489e-12,8.4344377954242401e-12,4.9596139977922671e-12,5.4602253563974575e-12,1.6873321453252515e-11,3.6199537554119128e-11
5.869,3.5069383650520884e-11,8.9685739981799279e-12,8.4367019507860087e-12,4.9591454876113282e-12,5.4594921571287474e-12,1.6870730778880858e-11,3.6196176388430152e-11
5.86925,3.5072735811589741e-11,8.9692739337704854e-12,8.4389759217892029e-12,4.9586915904484759e-12,5.4587410150360497e-12,1.6868087274798976e-11,3.6192845556159151e-11
5.8695,3.5076118183195404e-11,8.9699843392306947e-12,8.4412594226080631e-12,4.9582487213386687e-12,5.4579695714677326e-12,1.6865401588478043e-11,3.6189539906525566e-11
5.86975,3.5079533456469777e-11,8.9707049375368816e-12,8.4435527610233508e-12,4.9578134920573046e-12,5.4571786919989708e-12,1.686267965894089e-11,3.6186254372947817e-11
5.87,3.5082985456833177e-11,8.9714356826042616e-12,8.4458571734743487e-12,4.9573815253652193e-12,5.4563695413968937e-12,1.6859924950453761e-11,3.6182987095022331e-11
5.87025,3.5086477528792319e-11,8.9721765982345384e-12,8.4481737201055195e-12,4.9569489549558672e-12,5.4555419522687778e-12,1.6857139342466939e-11,3.6179736379629043e-11
5.8705,3.5090013235649099e-11,8.9729276495744714e-12,8.450504126824573e-12,4.9565150552068915e-12,5.4546901657787377e-12,1.6854325632558819e-11,3.6176499096828211e-11
5.87075,3.5093596046654951e-11,8.9736889536717426e-12,8.452849445604754e-12,4.9560761553461949e-12,5.4538140747736087e-12,1.6851487881823299e-11,3.6173271739074501e-11
5.871,3.5097229116090925e-11,8.9744606172659466e-12,8.4552094842034397e-12,4.9556300910453967e-12,5.4529141648319332e-12,1.6848632042330894e-11,3.6170050906776881e-11
5.87125,3.5100915265230001e-11,8.9752427367320856e-12,8.4575835133079919e-12,4.9551766450732848e-12,5.4519887743831048e-12,1.6845765484449929e-11,3.6166835049896664e-11
5.8715,3.5104657077053891e-11,8.9760352352462013e-12,8.4599697050734373e-12,4.9547164574426392e-12,5.4510359041173955e-12,1.6842896230047683e-11,3.6163621481144619e-11
5.87175,3.5108457152174521e-11,8.9768380780194714e-12,8.4623660144935482e-12,4.9542473975749019e-12,5.4500563999229008e-12,1.6840033006716987e-11,3.6160400591075386e-11
5.872,3.51123174151349e-11,8.9776511301888019e-12,8.4647702811250081e-12,4.9537662550437371e-12,5.4490525655184806e-12,1.6837183750265694e-11,3.6157161019526752e-11
5.87225,3.5116239599082073e-11,8.9784742124262357e-12,8.4671797320348534e-12,4.9532688576691918e-12,5.4480279814546868e-12,1.6834355426641134e-11,3.6153670194267262e-11
5.8725,3.5120224660969174e-11,8.9793069771922781e-12,8.4695916604741303e-12,4.9527515732713177e-12,5.4469867200907769e-12,1.6831553613062539e-11,3.6150115596869543e-11
5.87275,3.5124273136766439e-11,8.9801493268448509e-12,8.4720041155306337e-12,4.9522111817630996e-12,5.4459332373058879e-12,1.6828783216135871e-11,3.6146509727942637e-11
5.873,3.5128384877505748e-11,8.9810012580978742e-12,8.4744157598933973e-12,4.9516458289539732e-12,5.4448715788379812e-12,1.6826048518065358e-11,3.6142842866340729e-11
5.87325,3.5132558992030693e-11,8.9818629530120622e-12,8.4768267666353062e-12,4.9510545381681872e-12,5.4438052987275827e-12,1.6823354137484666e-11,3.6139110636711815e-11
5.8735,3.5136793995026426e-11,8.9827345970389627e-12,8.4792377393665048e-12,4.9504382318022905e-12,5.4427371690309268e-12,1.6820703381871279e-11,3.6135311061045611e-11
5.87375,3.5141087603637483e-11,8.9836166117666003e-12,8.4816484564727039e-12,4.9497985401526383e-12,5.4416693200435752e-12,1.6818098185384372e-11,3.613144337615802e-11
5.874,3.5145436942923936e-11,8.9845094337213842e-12,8.4840594211818629e-12,4.9491374347280497e-12,5.4406028277725495e-12,1.6815538717712715e-11,3.6127506278782876e-11
5.87425,3.5149838729307232e-11,8.9854134836164712e-12,8.4864721637765819e-12,4.9484573990553333e-12,5.4395367843816727e-12,1.6813022878929281e-11,3.612339568824891e-11
5.8745,3.5154289473843393e-11,8.9863290785170015e-12,8.4888889305685883e-12,4.9477602317353812e-12,5.4384682378517054e-12,1.6810547008551571e-11,3.6119168963308904e-11
5.87475,3.5158785457525424e-11,8.9872562878049397e-12,8.4913121828695606e-12,4.947048164833116e-12,5.4373932070544486e-12,1.6808105052767208e-11,3.6114850722588128e-11
5.875,3.5163323138062206e-11,8.9881951758292442e-12,8.4937433715660062e-12,4.9463230570406003e-12,5.4363082780424496e-12,1.6805690061732093e-11,3.6110437207256092e-11
5.87525,3.5167899124511163e-11,8.9891457172243745e-12,8.4961824670261474e-12,4.9455864785906494e-12,5.4352122155686901e-12,1.6803294505173195e-11,3.6105929742913695e-11
5.8755,3.5172510368644576e-11,8.9901078136506033e-12,8.498627584239567e-12,4.9448391558905338e-12,5.4341063690774939e-12,1.6800911397409453e-11,3.6101338712609093e-11
5.87575,3.5177154300183069e-11,8.9910811369588271e-12,8.5010759456575236e-12,4.9440820260014213e-12,5.4329939099086807e-12,1.6798532732690513e-11,3.6096674594732737e-11
5.876,3.518182887823485e-11,8.9920655390327834e-12,8.5035253572348229e-12,4.9433162617967517e-12,5.4318789748274721e-12,1.6796148989536023e-11,3.6091954003287389e-11
5.87625,3.5186532325747194e-11,8.9930609267864595e-12,8.5059743423090952e-12,4.9425432118300414e-12,5.4307658625178522e-12,1.6793748354106989e-11,3.608720277752398e-11
