Physical Time (s),enth_flux_pressure_left Monitor (W)
5.5365,1.7096554280619717e-07
5.53675,1.7027966640329046e-07
5.537,1.6949331947011352e-07
5.53725,1.6860947967562941e-07
5.5375,1.6763315633470103e-07
5.53775,1.6657205969521213e-07
5.538,1.6542929453210721e-07
5.53825,1.6420744771410517e-07
5.5385,1.6291451462146975e-07
5.53875,1.6155961604519245e-07
5.539,1.6014507668547787e-07
5.53925,1.5867530162544528e-07
5.5395,1.5715770095050785e-07
5.53975,1.5560334372921095e-07
5.54,1.540150625496187e-07
5.54025,1.5240358189644227e-07
5.5405,1.5076856211625479e-07
5.54075,1.4912158332833689e-07
5.541,1.4747017945775007e-07
5.54125,1.4581919366546135e-07
5.5415,1.4418017970586027e-07
5.54175,1.4255330191014659e-07
5.542,1.4094623019858585e-07
5.54225,1.3936693683305083e-07
5.5425,1.3781843668114408e-07
5.54275,1.3631077151792303e-07
5.543,1.3484264792010053e-07
5.54325,1.3342139473257827e-07
5.5435,1.3205355622728631e-07
5.54375,1.3074256357918059e-07
5.544,1.29497506515616e-07
5.54425,1.2831912910995551e-07
5.5445,1.272142178719898e-07
5.54475,1.2618837176342697e-07
5.545,1.2524665748824253e-07
5.54525,1.2439540051486063e-07
5.5455,1.2363787913881723e-07
5.54575,1.2297801712254882e-07
5.546,1.2241714782924259e-07
5.54625,1.219613629717737e-07
5.5465,1.2161414972476851e-07
5.54675,1.2138042112812015e-07
5.547,1.2126218222834565e-07
5.54725,1.2125452515992541e-07
5.5475,1.2136324052983597e-07
5.54775,1.2158679814326678e-07
5.548,1.2193196692585992e-07
5.54825,1.2239254825856801e-07
5.5485,1.2295826591977957e-07
5.54875,1.2363198295413877e-07
5.549,1.2440623136952996e-07
5.54925,1.2528584489341024e-07
5.5495,1.2625765176222311e-07
5.54975,1.2730767546835591e-07
5.55,1.2843775569030897e-07
5.55025,1.2963839355649496e-07
5.5505,1.3091552422194063e-07
5.55075,1.3225552087249719e-07
5.551,1.3364340005205157e-07
5.55125,1.3508535078237619e-07
5.5515,1.3657268831648758e-07
5.55175,1.3811873756185108e-07
5.552,1.3971041667957601e-07
5.55225,1.4133491194961148e-07
5.5525,1.4300147119948805e-07
5.55275,1.4470615082277367e-07
5.553,1.4646361910084954e-07
5.55325,1.4826287120244944e-07
5.5535,1.5009281492954024e-07
5.55375,1.5196342251318597e-07
5.554,1.5386889279811117e-07
5.55425,1.558272570882726e-07
5.5545,1.5782281147764087e-07
5.55475,1.5983972990732187e-07
5.555,1.6188639350155226e-07
5.55525,1.6395396770167968e-07
5.5555,1.6605708095592969e-07
5.55575,1.681829739059055e-07
5.556,1.7031696610547954e-07
5.55625,1.7247010490436275e-07
5.5565,1.7463125058212326e-07
5.55675,1.7681875737292082e-07
5.557,1.7901662577868973e-07
5.55725,1.8121108700290537e-07
5.5575,1.8341024115981315e-07
5.55775,1.8560406728448859e-07
5.558,1.8780693273975715e-07
5.55825,1.9000475785831932e-07
5.5585,1.9217958163946875e-07
5.55875,1.9433776363288816e-07
5.559,1.9647141272739563e-07
5.55925,1.9859176071781358e-07
5.5595,2.0068190663395416e-07
5.55975,2.0272586379545612e-07
5.56,2.0472944815835441e-07
5.56025,2.0668240071465768e-07
5.5605,2.0859488384536439e-07
5.56075,2.1045042561450889e-07
5.561,2.1223344342748425e-07
5.56125,2.1394986983827159e-07
5.5615,2.1558975681801151e-07
5.56175,2.1716008761523411e-07
5.562,2.1864995759450142e-07
5.56225,2.2004856096138507e-07
5.5625,2.2136163514676539e-07
5.56275,2.2258455297079517e-07
5.563,2.2372570113482756e-07
5.56325,2.2478069814199321e-07
5.5635,2.2574501806118405e-07
5.56375,2.2662734690199932e-07
5.564,2.274274422814591e-07
5.56425,2.2815335549178376e-07
5.5645,2.2880377333714729e-07
5.56475,2.2937665123427034e-07
5.565,2.298761751554836e-07
5.56525,2.3030054589082999e-07
5.5655,2.3065362814822187e-07
5.56575,2.3093160530284939e-07
5.566,2.3113321879290154e-07
5.56625,2.3125804288405142e-07
5.5665,2.3130387979669788e-07
5.56675,2.3126985356935083e-07
5.567,2.3115506426482178e-07
5.56725,2.3095991802943701e-07
5.5675,2.306845330607027e-07
5.56775,2.3033083019958914e-07
5.568,2.2989815928595261e-07
5.56825,2.2939021196653266e-07
5.5685,2.288111081478853e-07
5.56875,2.2816271763769276e-07
5.569,2.2745018511954242e-07
5.56925,2.266732560636683e-07
5.5695,2.2583963775370143e-07
5.56975,2.2495784487920475e-07
5.57,2.2402984716166286e-07
5.57025,2.2306550856984248e-07
5.5705,2.2206757700897969e-07
5.57075,2.2104877034344986e-07
5.571,2.2002220428998621e-07
5.57125,2.1899357031636626e-07
5.5715,2.1797471813246886e-07
5.57175,2.169696779175268e-07
5.572,2.1599025442111221e-07
5.57225,2.1504812634237626e-07
5.5725,2.141470141676091e-07
5.57275,2.1329611256661609e-07
5.573,2.1249569034928284e-07
5.57325,2.1175232455079078e-07
5.5735,2.1107163016587217e-07
5.57375,2.1045288020716388e-07
5.574,2.0989760077740564e-07
5.57425,2.0940242370233908e-07
5.5745,2.0896891374768104e-07
5.57475,2.0859738289704093e-07
5.575,2.0828429502162986e-07
5.57525,2.080288492574582e-07
5.5755,2.0782768469762247e-07
5.57575,2.0768179406570772e-07
5.576,2.0759172813338118e-07
5.57625,2.075567036254568e-07
5.5765,2.0757773911732948e-07
5.57675,2.0765729127296078e-07
5.577,2.0779809787414338e-07
5.57725,2.0800244879061322e-07
5.5775,2.0827493656638055e-07
5.57775,2.0861882962274705e-07
5.578,2.0903936972045876e-07
5.57825,2.0954047941718313e-07
5.5785,2.1012443863461366e-07
5.57875,2.1079607187386454e-07
5.579,2.1155702179825173e-07
5.57925,2.1241366464433212e-07
5.5795,2.1336626642593128e-07
5.57975,2.1441233966290989e-07
5.58,2.1555444728617123e-07
5.58025,2.1679012919784965e-07
5.5805,2.1812129326488523e-07
5.58075,2.1954151356406555e-07
5.581,2.210431844532269e-07
5.58125,2.2262551628174551e-07
5.5815,2.2427863199367685e-07
5.58175,2.2600504781605613e-07
5.582,2.2779494376210563e-07
5.58225,2.2963725980929421e-07
5.5825,2.3153109708152964e-07
5.58275,2.3346618598382783e-07
5.583,2.3544630692391029e-07
5.58325,2.3746247465142354e-07
5.5835,2.3950347171749401e-07
5.58375,2.4157334155198438e-07
5.584,2.4366335087566015e-07
5.58425,2.4578351454369908e-07
5.5845,2.479252604891272e-07
5.58475,2.500803390147697e-07
5.585,2.5225501592411033e-07
5.58525,2.5444315769912618e-07
5.5855,2.5665839534227392e-07
5.58575,2.5889331205778539e-07
5.586,2.6113820668504396e-07
5.58625,2.6340254408433362e-07
5.5865,2.6567981815600791e-07
5.58675,2.6798261398093599e-07
5.587,2.7030431347041399e-07
5.58725,2.7263397769001861e-07
5.5875,2.7498076434877419e-07
5.58775,2.7733792311685291e-07
5.588,2.7971512713105079e-07
5.58825,2.8210522205709262e-07
5.5885,2.8449640443081765e-07
5.58875,2.8689568718562831e-07
5.589,2.8929322913241399e-07
5.58925,2.9169870845850187e-07
5.5895,2.9410067217974126e-07
5.58975,2.9648549444518447e-07
5.59,2.9885639013168916e-07
5.59025,3.0120022141633504e-07
5.5905,3.035221222582896e-07
5.59075,3.0580816089096749e-07
5.591,3.0804326908582185e-07
5.59125,3.1022856758366556e-07
5.5915,3.1235042880043664e-07
5.59175,3.1441269132620148e-07
5.592,3.1640144239137442e-07
5.59225,3.1830389227503363e-07
5.5925,3.2012189739812701e-07
5.59275,3.2184505781316614e-07
5.593,3.2347830718801514e-07
5.59325,3.250118299859528e-07
5.5935,3.2643651930013138e-07
5.59375,3.2775419695299426e-07
5.594,3.2895822700089508e-07
5.59425,3.3005109581064719e-07
5.5945,3.310266298593123e-07
5.59475,3.3187955168801431e-07
5.595,3.3261076750399772e-07
5.59525,3.3321623538841878e-07
5.5955,3.3369715661920156e-07
5.59575,3.3405155601863587e-07
5.596,3.3427912514102982e-07
5.59625,3.3438210107761702e-07
5.5965,3.3436175510120699e-07
5.59675,3.3422103909508611e-07
5.597,3.3396373474291137e-07
5.59725,3.3359648570882219e-07
5.5975,3.3312279469460156e-07
5.59775,3.3254968920420602e-07
5.598,3.3187869195934951e-07
5.59825,3.3111794678065259e-07
5.5985,3.3027641783664964e-07
5.59875,3.293572184003858e-07
5.599,3.2836921557699692e-07
5.59925,3.2731255161486908e-07
5.5995,3.2619795527066984e-07
5.59975,3.2503702669616581e-07
5.6,3.2383355158885437e-07
5.60025,3.2259881164295626e-07
5.6005,3.2133509986129566e-07
5.60075,3.2005543259015488e-07
5.601,3.1877340394427974e-07
5.60125,3.1749445791764907e-07
5.6015,3.1623083053324913e-07
5.60175,3.1498480914619376e-07
5.602,3.1376943965873695e-07
5.60225,3.1259682341594415e-07
5.6025,3.1147048579804668e-07
5.60275,3.1040142815647639e-07
5.603,3.0938999999175307e-07
5.60325,3.0844718240687766e-07
5.6035,3.0758327411811639e-07
5.60375,3.0679967964345977e-07
5.604,3.0610367711774776e-07
5.60425,3.0549366773378219e-07
5.6045,3.0497674060155751e-07
5.60475,3.0455809748833038e-07
5.605,3.0423645416243782e-07
5.60525,3.0401381378162082e-07
5.6055,3.0388732724856287e-07
5.60575,3.0385832338854071e-07
5.606,3.039263886631931e-07
5.60625,3.0408774608982853e-07
5.6065,3.0433838996255248e-07
5.60675,3.0467417749441514e-07
5.607,3.0509021421421317e-07
5.60725,3.0558189187973937e-07
5.6075,3.0614341282690009e-07
5.60775,3.0676783473949996e-07
5.608,3.074508197599637e-07
5.60825,3.0818532010853295e-07
5.6085,3.0896737150275761e-07
5.60875,3.0979485763796644e-07
5.609,3.106623438306539e-07
5.60925,3.1156428075171239e-07
5.6095,3.1249961599077651e-07
5.60975,3.1346898976671321e-07
5.61,3.14469390699477e-07
5.61025,3.1549741670288396e-07
5.6105,3.1655650441735822e-07
5.61075,3.1764988305692875e-07
5.611,3.1877625841865136e-07
5.61125,3.1993416748233763e-07
5.6115,3.2112780164014365e-07
5.61175,3.2236283177028783e-07
5.612,3.236378869853843e-07
5.61225,3.2495206127888276e-07
5.6125,3.2631149339841871e-07
5.61275,3.2772009759444852e-07
5.613,3.2917767056785121e-07
5.61325,3.3068197975302057e-07
5.6135,3.3223783451625652e-07
5.61375,3.3384988430128315e-07
5.614,3.3551631339387201e-07
5.61425,3.3723318034665205e-07
5.6145,3.3900384140026782e-07
5.61475,3.4083110230673026e-07
5.615,3.4270866796802494e-07
5.61525,3.4462950026731642e-07
5.6155,3.465954694688236e-07
5.61575,3.4860576764364609e-07
5.616,3.5065380662539891e-07
5.61625,3.5272871769164191e-07
5.6165,3.548323001290238e-07
5.61675,3.5696284568952594e-07
5.617,3.5911125999294078e-07
5.61725,3.6126444920171956e-07
5.6175,3.6342295650437301e-07
5.61775,3.6558378731108491e-07
5.618,3.677357284850028e-07
5.61825,3.6986565922040866e-07
5.6185,3.7197133072546304e-07
5.61875,3.7404978379839409e-07
5.619,3.7608947462361967e-07
5.61925,3.7807789459330231e-07
5.6195,3.800133708163212e-07
5.61975,3.8189412689407596e-07
5.62,3.8371037833895705e-07
5.62025,3.8545252525938436e-07
5.6205,3.8712068248335578e-07
5.62075,3.8871704143561069e-07
5.621,3.90233404830941e-07
5.62125,3.9166583792155951e-07
5.6215,3.9301701863451147e-07
5.62175,3.9428675802832622e-07
5.622,3.9547134013592388e-07
5.62225,3.9656948410186036e-07
5.6225,3.975822990188555e-07
5.62275,3.9851002432101963e-07
5.623,3.9935169578827797e-07
5.62325,4.0010802323815642e-07
5.6235,4.0078172134025982e-07
5.62375,4.0137309049938891e-07
5.624,4.0188735558882337e-07
5.62425,4.0232649953285629e-07
5.6245,4.0269419390780648e-07
5.62475,4.029980758165801e-07
5.625,4.032392331152801e-07
5.62525,4.0342403676201956e-07
5.6255,4.0356189348561127e-07
5.62575,4.0365069274469185e-07
5.626,4.0369594663480869e-07
5.62625,4.0370505066704951e-07
5.6265,4.036764532893883e-07
5.62675,4.0360539254122368e-07
5.627,4.0349645496192765e-07
5.62725,4.0335401849590697e-07
5.6275,4.0316985543452952e-07
5.62775,4.0293692493882357e-07
5.628,4.0265861341242043e-07
5.62825,4.0233742219214059e-07
5.6285,4.0196438200859272e-07
5.62875,4.0153012380430817e-07
5.629,4.0103932646932824e-07
5.62925,4.0049581256390554e-07
5.6295,3.9988902176151159e-07
5.62975,3.9921213857344852e-07
5.63,3.9846772060623247e-07
5.63025,3.9766386089670836e-07
5.6305,3.9679218241937636e-07
5.63075,3.9584078393026448e-07
5.631,3.9482048151155044e-07
5.63125,3.9374329509884384e-07
5.6315,3.9260446067179638e-07
5.63175,3.9139559270779468e-07
5.632,3.9013620256733135e-07
5.63225,3.8884229040631776e-07
5.6325,3.8751407998704409e-07
5.63275,3.861527998936161e-07
5.633,3.847790916007493e-07
5.63325,3.8341510529105858e-07
5.6335,3.8206337428422506e-07
5.63375,3.8072583586336107e-07
5.634,3.7942338117985329e-07
5.63425,3.7817679283380555e-07
5.6345,3.7698543382141279e-07
5.63475,3.7585002643485206e-07
5.635,3.7478663817750805e-07
5.63525,3.7380907136964973e-07
5.6355,3.7291475193628004e-07
5.63575,3.7209773897021743e-07
5.636,3.7136816310941503e-07
5.63625,3.7073332802203618e-07
5.6365,3.7018500976041357e-07
5.63675,3.6971483654023863e-07
5.637,3.6932644052808104e-07
5.63725,3.6902099529188894e-07
5.6375,3.6878777750218814e-07
5.63775,3.6861734773011422e-07
5.638,3.6850877178260412e-07
5.63825,3.6846101897772621e-07
5.6385,3.6846346407497043e-07
5.63875,3.6850817837783913e-07
5.639,3.6859385692336994e-07
5.63925,3.6872127221975385e-07
5.6395,3.6888570326818116e-07
5.63975,3.6908421183295224e-07
5.64,3.6932066621156502e-07
5.64025,3.6959911032542188e-07
5.6405,3.6992035619550398e-07
5.64075,3.7028950559158774e-07
5.641,3.7071379242925391e-07
5.64125,3.7119914688891456e-07
5.6415,3.7175170055857985e-07
5.64175,3.7237820596981392e-07
5.642,3.7308318307421677e-07
5.64225,3.7386874250622335e-07
5.6425,3.7473918399656193e-07
5.64275,3.7569663325976952e-07
5.643,3.7673850739322928e-07
5.64325,3.7785891178286792e-07
5.6435,3.7905593174982985e-07
5.64375,3.8032603315311007e-07
5.644,3.8165908143264229e-07
5.64425,3.8304411818316842e-07
5.6445,3.8447612914328859e-07
5.64475,3.8594937749973224e-07
5.645,3.8745197201125453e-07
5.64525,3.8896978456970936e-07
5.6455,3.9049704810334881e-07
5.64575,3.920285642774057e-07
5.646,3.9355144574302765e-07
5.64625,3.9505113359568885e-07
5.6465,3.965246814479899e-07
5.64675,3.9796769611038657e-07
5.647,3.9936893820910588e-07
5.64725,4.0071733136005302e-07
5.6475,4.0201768957964935e-07
5.64775,4.0326119335066609e-07
5.648,4.0443977288898983e-07
5.64825,4.0556078113707006e-07
5.6485,4.0661921179501562e-07
5.64875,4.0761533905005613e-07
5.649,4.0854696865914315e-07
5.64925,4.0942145943967714e-07
5.6495,4.1023777256304124e-07
5.64975,4.1099844595180598e-07
5.65,4.1170223843443587e-07
5.65025,4.1235613837585434e-07
5.6505,4.1295899708390097e-07
5.65075,4.1351196432936885e-07
5.651,4.1401389735821679e-07
5.65125,4.1446929277714199e-07
5.6515,4.1487730147381252e-07
5.65175,4.1523910793745779e-07
5.652,4.1555428988336974e-07
5.65225,4.1582497041245608e-07
5.6525,4.1604995896325728e-07
5.65275,4.1622867367023871e-07
5.653,4.1635967508907932e-07
5.65325,4.1644271268824421e-07
5.6535,4.1647642013611255e-07
5.65375,4.1645940093122342e-07
5.654,4.1639064695471344e-07
5.65425,4.1626674356171879e-07
5.6545,4.1608573474513885e-07
5.65475,4.1584490935025799e-07
5.655,4.1554289813401454e-07
5.65525,4.1517325765997068e-07
5.6555,4.1473493388031129e-07
5.65575,4.1422510876702138e-07
5.656,4.1364383189799698e-07
5.65625,4.1298392674252066e-07
5.6565,4.1224649854275124e-07
5.65675,4.1143058210296153e-07
5.657,4.1054029605254599e-07
5.65725,4.0956869724766404e-07
5.6575,4.0852139027153724e-07
5.65775,4.0740080721799782e-07
5.658,4.0621585790199665e-07
5.65825,4.049591643454638e-07
5.6585,4.0363934811160691e-07
5.65875,4.0225996408130106e-07
5.659,4.0083217240975654e-07
5.65925,3.9934443072655951e-07
5.6595,3.9780646206728858e-07
5.65975,3.9622027927799446e-07
5.66,3.9459545780520014e-07
5.66025,3.9291880088432383e-07
5.6605,3.91199442818328e-07
5.66075,3.8943986449014674e-07
5.661,3.8765198143132675e-07
5.66125,3.8582130465644912e-07
5.6615,3.8396088418883947e-07
5.66175,3.8207535172079091e-07
5.662,3.8017987901721445e-07
5.66225,3.7826117487705235e-07
5.6625,3.7633368365833995e-07
5.66275,3.7440350269374705e-07
5.663,3.7248684883304713e-07
5.66325,3.7057087159974432e-07
5.6635,3.6867128013819699e-07
5.66375,3.6679443245451873e-07
5.664,3.6495605216577094e-07
5.66425,3.6314579693739486e-07
5.6645,3.6137984455295607e-07
5.66475,3.5966511261302246e-07
5.665,3.5801723966011021e-07
5.66525,3.5642772188182754e-07
5.6655,3.5491117765956711e-07
5.66575,3.5347322948906016e-07
5.666,3.5212648426007164e-07
5.66625,3.5086131556592692e-07
5.6665,3.4968756048801665e-07
5.66675,3.4860630202898788e-07
5.667,3.4762417436211017e-07
5.66725,3.4672939298910123e-07
5.6675,3.4592555392652957e-07
5.66775,3.4521027969403297e-07
5.668,3.4458585378431046e-07
5.66825,3.44037853610427e-07
5.6685,3.435675141175006e-07
5.66875,3.4317053884261717e-07
5.669,3.4284613614440333e-07
5.66925,3.4258150555336381e-07
5.6695,3.4237517711380327e-07
5.66975,3.4222131790599392e-07
5.67,3.4211709913050793e-07
5.67025,3.4205115177541077e-07
5.6705,3.420199933051647e-07
5.67075,3.4201822886013429e-07
5.671,3.420423518732039e-07
5.67125,3.4208380215902544e-07
5.6715,3.421400802757558e-07
5.67175,3.4220766833903886e-07
5.672,3.4228510823054285e-07
5.67225,3.4236855958587964e-07
5.6725,3.4245761586993591e-07
5.67275,3.425516060791447e-07
5.673,3.4265210089681801e-07
5.67325,3.4275950384892933e-07
5.6735,3.4287754435585055e-07
5.67375,3.4300965869035115e-07
5.674,3.4316036062230319e-07
5.67425,3.4333330633973371e-07
5.6745,3.4353355797757093e-07
5.67475,3.4376611843378835e-07
5.675,3.4403613311534636e-07
5.67525,3.443483401929549e-07
5.6755,3.4470551936544915e-07
5.67575,3.4511244728396444e-07
5.676,3.455703584069724e-07
5.67625,3.4607853445307561e-07
5.6765,3.466392794115693e-07
5.67675,3.4724965351097289e-07
5.677,3.479041416621827e-07
5.67725,3.486025272334724e-07
5.6775,3.4933750648845334e-07
5.67775,3.5010005701025613e-07
5.678,3.5088795923493967e-07
5.67825,3.5169110490433491e-07
5.6785,3.5249771714537387e-07
5.67875,3.5330205813603462e-07
5.679,3.5409112642426618e-07
5.67925,3.5485109777750503e-07
5.6795,3.5557457359432471e-07
5.67975,3.5624702248735584e-07
5.68,3.5685498860830233e-07
5.68025,3.5739055301655366e-07
5.6805,3.5784142122072874e-07
5.68075,3.5819646062942588e-07
5.681,3.5844849162421756e-07
5.68125,3.5859041049990798e-07
5.6815,3.5861670870405181e-07
5.68175,3.585225656514614e-07
5.682,3.5830690765390709e-07
5.68225,3.5797032434937852e-07
5.6825,3.5751061845720906e-07
5.68275,3.5693238655445721e-07
5.683,3.5624225014154103e-07
5.68325,3.5544009713081333e-07
5.6835,3.5453593788401147e-07
5.68375,3.5354124543568441e-07
5.684,3.5245677935776976e-07
5.68425,3.5129644985123832e-07
5.6845,3.5007447811687477e-07
5.68475,3.4879173033339473e-07
5.685,3.4746357342660169e-07
5.68525,3.4610548586443598e-07
5.6855,3.4471738807391012e-07
5.68575,3.4331325788167657e-07
5.686,3.4190779795556092e-07
5.68625,3.4050378049828461e-07
5.6865,3.3910394823950903e-07
5.68675,3.3771948628357416e-07
5.687,3.3635909154058756e-07
5.68725,3.3502322860092536e-07
5.6875,3.3371262242053907e-07
5.68775,3.3243189507357663e-07
5.688,3.311853154662462e-07
5.68825,3.2996760770475485e-07
5.6885,3.2877113164502006e-07
5.68875,3.275954202838715e-07
5.689,3.264392983266339e-07
5.68925,3.2528980209914917e-07
5.6895,3.2413510228204028e-07
5.68975,3.2297077735637101e-07
5.69,3.2179075559648448e-07
5.69025,3.2058302295862857e-07
5.6905,3.1933453873231344e-07
5.69075,3.1804144981187221e-07
5.691,3.1670248166158829e-07
5.69125,3.1530773772234322e-07
5.6915,3.1384770566858037e-07
5.69175,3.1232287708449052e-07
5.692,3.107381998640244e-07
5.69225,3.0908742336755993e-07
5.6925,3.0736379780828545e-07
5.69275,3.0557407276012753e-07
5.693,3.0372603174922969e-07
5.69325,3.0181349255219305e-07
5.6935,2.9983190469050288e-07
5.69375,2.977905293516239e-07
5.694,2.9570104783086909e-07
5.69425,2.9356023654249586e-07
5.6945,2.9136827740854034e-07
5.69475,2.8913755563315573e-07
5.695,2.8688471642023384e-07
5.69525,2.8460990742038588e-07
5.6955,2.8231706911539645e-07
5.69575,2.8002076134400845e-07
5.696,2.7773901182353293e-07
5.69625,2.7547429327568744e-07
5.6965,2.7323079237293689e-07
5.69675,2.7102327617248987e-07
5.697,2.6886752022984303e-07
5.69725,2.6676523359767875e-07
5.6975,2.6472125165866329e-07
5.69775,2.6274777972257266e-07
5.698,2.6085594756402705e-07
5.69825,2.5904827909291918e-07
5.6985,2.5732712686240542e-07
5.69875,2.5570323107829625e-07
5.699,2.541842056191459e-07
5.69925,2.5277014800716628e-07
5.6995,2.5146128530185131e-07
5.69975,2.5026565630132122e-07
5.7,2.4918892338045378e-07
5.70025,2.482288657318784e-07
