Physical Time (s),xth_left Monitor (W)
5.3985,-6.4904319285905636e-16
5.39875,-1.6462132729364193e-16
5.399,4.070802166278807e-16
5.39925,-1.862461724884404e-16
5.3995,9.0569342144898879e-17
5.39975,-1.0123512357700938e-16
5.4,-7.6060485555662586e-18
5.40025,1.4962972449034722e-16
5.4005,1.9163077131913994e-16
5.40075,-6.8956770857668884e-17
5.401,2.0731658377422731e-16
5.40125,4.4634101680260247e-16
5.4015,-2.8106531721425319e-16
5.40175,3.0411150779141631e-16
5.402,5.1952149547717509e-16
5.40225,1.7172917685980075e-16
5.4025,2.6918944090950199e-16
5.40275,9.3245319538373134e-17
5.403,-3.4479961206868884e-17
5.40325,2.4953346488653932e-16
5.4035,4.3344954912221569e-16
5.40375,-3.4858988707443226e-17
5.404,-4.4617256128952345e-16
5.40425,4.0668767794703104e-16
5.4045,-6.2483101513453456e-16
5.40475,1.857449558779956e-17
5.405,1.4880440803851015e-16
5.40525,-1.0667122680063666e-16
5.4055,2.9609708165349802e-16
5.40575,2.9075971202716212e-16
5.406,2.397687870811453e-16
5.40625,-2.3015993169692514e-16
5.4065,-1.5388855513191432e-16
5.40675,-2.9293966012189937e-16
5.407,1.741586994751909e-16
5.40725,6.3582571129213582e-17
5.4075,-2.8113211646345078e-16
5.40775,-2.2658066779839468e-16
5.408,-1.8262821855244879e-16
5.40825,3.8828444346196268e-16
5.4085,8.1833728576871468e-17
5.40875,-5.4896050023152215e-17
5.409,1.8400949326538514e-16
5.40925,1.3382352678028071e-16
5.4095,-4.0588253294103506e-16
5.40975,8.5620253737228455e-17
5.41,-1.1722182744366855e-16
5.41025,-1.9213220442358508e-16
5.4105,-3.8491581231819267e-16
5.41075,6.0920051807125769e-16
5.411,4.1782591565517337e-17
5.41125,1.2047554612209863e-16
5.4115,-1.3614355911653012e-16
5.41175,-2.5331190663695789e-16
5.412,-9.8206794839132188e-17
5.41225,-1.3558502830224936e-16
5.4125,9.7146864373463504e-18
5.41275,-1.1247962788423975e-16
5.413,1.8868660703781604e-16
5.41325,3.1297405729498791e-16
5.4135,-8.9933997288055221e-17
5.41375,-9.4803803027308119e-17
5.414,-2.6124156795682979e-16
5.41425,3.788988445458523e-16
5.4145,3.4780502155093183e-16
5.41475,1.8567213272779278e-16
5.415,6.7483182842461364e-18
5.41525,1.8756878647274174e-16
5.4155,1.2255915854918463e-16
5.41575,-9.9343182905362361e-17
5.416,7.4828089705248309e-17
5.41625,5.6911480825756493e-16
5.4165,-2.1494440046676808e-17
5.41675,5.8891793153371391e-16
5.417,-5.5880488512917315e-17
5.41725,1.9506422784497226e-16
5.4175,-2.5122987586874996e-17
5.41775,4.4605939078057087e-16
5.418,2.2945130959325308e-16
5.41825,1.494909871393155e-16
5.4185,-9.4879619026233717e-17
5.41875,-2.2170086413070381e-16
5.419,2.6543736267531232e-16
5.41925,2.6569726376511532e-16
5.4195,-3.5107352817334708e-16
5.41975,-2.8449541043521735e-16
5.42,-3.0612253366429196e-16
5.42025,3.1403409011705074e-16
5.4205,4.6438723898182555e-16
5.42075,4.9996473433952146e-17
5.421,7.8182646459987537e-17
5.42125,-7.4264982021756429e-17
5.4215,-6.3049655547632094e-16
5.42175,-8.6566714220382961e-18
5.422,-6.5227081204175055e-18
5.42225,8.4838021196613826e-17
5.4225,-6.2284443448384345e-17
5.42275,-6.3619015788341358e-16
5.423,5.259336476188192e-16
5.42325,5.6639770116939115e-16
5.4235,-4.0116690777062291e-16
5.42375,-2.7646188236159161e-16
5.424,5.3983205950752504e-16
5.42425,-5.7941191344888532e-16
5.4245,1.4611515189832916e-16
5.42475,5.6119506973427435e-17
5.425,-4.3672334350673464e-16
5.42525,2.0236047682357688e-16
5.4255,-4.4313844024365648e-16
5.42575,-2.8671926663057671e-16
5.426,3.3612296244318741e-16
5.42625,4.7079162956651325e-16
5.4265,-4.055824006751496e-16
5.42675,3.9739236063360603e-16
5.427,-8.7229923028843295e-17
5.42725,-1.6090478200253375e-16
5.4275,5.2026674209397809e-16
5.42775,3.0414275690209461e-16
5.428,1.1807477571591843e-16
5.42825,-1.5039107621738501e-19
5.4285,1.8787185693057135e-16
5.42875,-3.5134120495494755e-16
5.429,7.2788339216888016e-17
5.42925,2.6174640970804634e-16
5.4295,-1.0932458093078808e-16
5.42975,-4.8603006459452561e-16
5.43,1.7088552787042672e-16
5.43025,7.6186086524002578e-17
5.4305,-6.7689930097799518e-16
5.43075,-2.0168051778268841e-16
5.431,2.8347052990280046e-16
5.43125,-3.0247093140140306e-16
5.4315,1.0573157673757736e-16
5.43175,-3.3350387363842508e-16
5.432,1.6551661509910609e-16
5.43225,9.8567405984164577e-17
5.4325,2.6558672560552686e-16
5.43275,-7.1562501544189667e-17
5.433,2.6006863254619826e-16
5.43325,-1.2572278979068852e-16
5.4335,5.2010518975705467e-16
5.43375,7.8137367092846519e-17
5.434,-3.7393731135489139e-16
5.43425,1.6209599475773911e-16
5.4345,-3.3600500369977384e-16
5.43475,3.0946942287821856e-16
5.435,2.7363904965844642e-16
5.43525,3.2573428325298927e-16
5.4355,4.9254719275000984e-17
5.43575,1.065420730801048e-16
5.436,-3.6831704467784471e-16
5.43625,-2.1513695569391424e-17
5.4365,-1.1798373366726073e-16
5.43675,2.7809489011114814e-16
5.437,-1.989771851481318e-17
5.43725,-1.561188238549451e-16
5.4375,2.4370501363366252e-16
5.43775,3.4640837661122058e-17
5.438,-1.6443411409843729e-16
5.43825,-7.6322035307063323e-17
5.4385,2.3995647202582912e-16
5.43875,1.913756088396231e-16
5.439,2.0705623288407901e-16
5.43925,8.0132527776150986e-17
5.4395,2.7209840509009732e-17
5.43975,2.0883841249475723e-16
5.44,1.2139678276279804e-16
5.44025,3.8595532135772351e-16
5.4405,4.9590797360357674e-16
5.44075,1.1071029718213803e-16
5.441,-2.5977893451755776e-16
5.44125,-1.5862417478545778e-16
5.4415,-9.0045432760857542e-17
5.44175,3.0697554039268966e-18
5.442,-3.7548429396097161e-17
5.44225,9.7285957322910181e-18
5.4425,-4.6577932294653074e-16
5.44275,-1.2161199311955105e-16
5.443,2.3715500586759159e-16
5.44325,-2.5330752560068856e-16
5.4435,2.1226955113057802e-16
5.44375,-2.2319372843690629e-16
5.444,-2.1960826807083501e-16
5.44425,2.1325282846505713e-16
5.4445,-9.7771971227333844e-17
5.44475,-2.5195683004405649e-16
5.445,-5.9952872542208509e-16
5.44525,-5.7267664430503315e-16
5.4455,-2.4708176616887827e-16
5.44575,-1.7993541935141201e-16
5.446,-1.3059877443212158e-16
5.44625,1.4448297007897199e-16
5.4465,1.8347116531078077e-16
5.44675,-5.3328633855962874e-17
5.447,-3.4994999123013875e-16
5.44725,-2.8998982827041757e-16
5.4475,-7.6894591094491075e-17
5.44775,-4.8104647558744208e-16
5.448,-3.9923948858750787e-16
5.44825,4.7059569251540308e-16
5.4485,-1.4849374290452727e-16
5.44875,3.2859148704834194e-16
5.449,-8.6886668210647838e-17
5.44925,-2.7201307451714898e-17
5.4495,-4.2213404259676144e-17
5.44975,4.8215001943616438e-17
5.45,3.9734946558242615e-16
5.45025,-1.3144935398279491e-17
5.4505,1.4962002406318922e-16
5.45075,-1.6871230657013974e-16
5.451,3.1557450732031641e-17
5.45125,3.2949938197608271e-16
5.4515,-3.0030538425340886e-16
5.45175,2.6128578610583382e-16
5.452,5.6637495302527582e-16
5.45225,1.4391578961927075e-16
5.4525,-2.2011586086737891e-16
5.45275,-2.187272705089917e-17
5.453,-2.5499518763364633e-16
5.45325,8.3406847519075738e-17
5.4535,4.9988590849323137e-16
5.45375,3.4141617241587349e-16
5.454,-1.8380792713184135e-16
5.45425,-3.6547084838508591e-17
5.4545,-1.0425257495379427e-16
5.45475,-1.809246293029695e-16
5.455,-1.9596774195339142e-16
5.45525,4.8785709241641559e-16
5.4555,3.0126910689523845e-16
5.45575,-1.0157004195403962e-16
5.456,7.1172004176486156e-16
5.45625,-2.6355723785533963e-16
5.4565,1.1256127771270591e-16
5.45675,-1.8350633661199271e-16
5.457,-3.5779372616497505e-16
5.45725,-4.6728628766969751e-16
5.4575,3.6427938264041176e-16
5.45775,1.3804993430937541e-16
5.458,1.140136053326847e-16
5.45825,3.5846812138901615e-16
5.4585,1.4923770687841927e-16
5.45875,-1.5561380413953844e-16
5.459,3.7079229498601738e-16
5.45925,-8.3611851864758075e-18
5.4595,-1.6734468655190675e-16
5.45975,-1.0843857400059454e-16
5.46,4.2501539017717835e-16
5.46025,1.3349816233878477e-16
5.4605,-2.2568950656084084e-17
5.46075,6.2597509915361187e-16
5.461,1.5472115571311004e-16
5.46125,7.9976443946597725e-16
5.4615,1.8281446863907377e-16
5.46175,1.6477922000552159e-16
5.462,-2.1559933060193094e-16
5.46225,-3.679966241741411e-16
5.4625,-2.5286369817011876e-16
5.46275,-4.9616662712842378e-19
5.463,-1.826774588539292e-16
5.46325,-3.4306149096587407e-16
5.4635,9.5845794194988129e-17
5.46375,2.7627121217955206e-17
5.464,-1.2223302126602489e-16
5.46425,-2.4030123808895074e-16
5.4645,-8.7333298723054635e-17
5.46475,-3.7970841967717874e-16
5.465,-1.7962830663474278e-16
5.46525,-2.881450354295864e-16
5.4655,1.8803962553484352e-16
5.46575,-4.7553731884859127e-16
5.466,3.253261803787693e-16
5.46625,-6.0747625938718686e-16
5.4665,-8.1030724435901822e-16
5.46675,-1.7889964853002261e-16
5.467,-3.8779363549827095e-16
5.46725,2.790886149703915e-16
5.4675,2.8861143565142907e-16
5.46775,1.3057943230950564e-16
5.468,2.373563329604831e-16
5.46825,5.2090344967265449e-16
5.4685,-2.9881211722515369e-16
5.46875,-1.1671514405722295e-16
5.469,-1.2300683255059256e-16
5.46925,2.5813177674549029e-17
5.4695,8.5040201705859417e-16
5.46975,-1.2453185888430927e-16
5.47,3.6661142354867865e-16
5.47025,-3.4957174359194586e-16
5.4705,-5.1358479482196561e-16
5.47075,-8.2287323770578374e-16
5.471,-2.6720501056853197e-16
5.47125,-3.2021603697318299e-17
5.4715,5.3642291235757433e-16
5.47175,2.8945573623158631e-16
5.472,-3.066127536038479e-16
5.47225,8.2800122653910694e-17
5.4725,-3.0626058533755542e-16
5.47275,-5.9452006192362631e-16
5.473,-2.2038473416832301e-16
5.47325,-1.7188739061614994e-16
5.4735,3.8165669051449787e-16
5.47375,-4.6793929200314453e-16
5.474,-2.828307563774505e-16
5.47425,1.6183256815791181e-16
5.4745,8.441487480518117e-18
5.47475,-7.9351070753621307e-17
5.475,-6.440853937500511e-16
5.47525,-1.6579724904436099e-17
5.4755,4.6453774498780812e-16
5.47575,-2.3311977667002896e-16
5.476,1.0940138663109211e-16
5.47625,1.4869079642504006e-16
5.4765,-4.6169398272793569e-17
5.47675,5.2190522874798634e-17
5.477,1.5468237013610656e-16
5.47725,-3.7552989991847865e-16
5.4775,2.4347189094787662e-16
5.47775,-3.4953684980337398e-16
5.478,-3.4400751857247148e-16
5.47825,6.7738425734402292e-17
5.4785,1.0338026109950217e-16
5.47875,8.6437691936340495e-17
5.479,2.5141718915657705e-16
5.47925,1.2499611790903953e-16
5.4795,-5.002902886165512e-16
5.47975,9.0911136869017648e-17
5.48,-1.8409624064991953e-16
5.48025,-2.2322038219376985e-16
5.4805,6.131452200074352e-17
5.48075,1.3463982361983449e-16
5.481,-2.7209841982846974e-17
5.48125,-8.3445492494244338e-17
5.4815,-4.826648054991301e-16
5.48175,4.9523984260476365e-16
5.482,6.0596628530636897e-16
5.48225,-2.4156809867174282e-16
5.4825,3.4474953511690595e-16
5.48275,-3.820090222828858e-16
5.483,3.917988242931114e-16
5.48325,5.6468159692135795e-16
5.4835,-1.1080971913799508e-16
5.48375,2.1995982719619247e-16
5.484,-1.325265389251599e-16
5.48425,2.4486988206875138e-16
5.4845,3.4451137467453916e-16
5.48475,-5.2610099116374972e-16
5.485,-5.2350177845672361e-16
5.48525,-3.0835316730131576e-16
5.4855,4.9362727968114774e-16
5.48575,5.6500383316614443e-16
5.486,1.9814324931895405e-16
5.48625,-4.6094772967606486e-16
5.4865,4.6961789470166011e-17
5.48675,2.0694304930893059e-17
5.487,4.760059554526553e-18
5.48725,3.1867215989223244e-16
5.4875,4.5118170795326277e-16
5.48775,-1.883894827056348e-16
5.488,2.7397580626133439e-16
5.48825,8.7759616807564684e-17
5.4885,2.5456127631990496e-16
5.48875,-2.7304351080346899e-16
5.489,4.3623100981653438e-16
5.48925,2.850204754761354e-16
5.4895,-3.5091809952706969e-16
5.48975,-2.6488690779401646e-16
5.49,2.8614634029736476e-16
5.49025,-1.2941710616351791e-16
5.4905,7.0500157976533304e-17
5.49075,-1.5232888875722052e-16
5.491,2.4784975305105826e-16
5.49125,1.0469913552660051e-16
5.4915,3.6992094495205908e-16
5.49175,3.5275699232785836e-16
5.492,4.5369774706594375e-16
5.49225,-2.0327103628530035e-16
5.4925,1.3925338085039871e-16
5.49275,3.6245428527342616e-16
5.493,1.041232206224445e-17
5.49325,6.3630732786685569e-16
5.4935,2.8141290937425777e-16
5.49375,8.5031027200685574e-17
5.494,-4.9273396433060803e-16
5.49425,-2.6881177606166256e-16
5.4945,-5.838917690749315e-16
5.49475,-1.4163188294950249e-16
5.495,1.5564650089210851e-16
5.49525,5.2661642180620701e-16
5.4955,2.6210504908082532e-16
5.49575,-2.5051630515952104e-16
5.496,9.0793932899273047e-17
5.49625,1.25726635995406e-16
5.4965,1.894650745686655e-16
5.49675,4.9323771114678817e-17
5.497,-2.849322963591578e-16
5.49725,-3.1863572930202368e-16
5.4975,-5.2186159762722125e-16
5.49775,-1.7303324915179406e-16
5.498,-5.6852608807617257e-16
5.49825,5.5036855851255609e-16
5.4985,-5.278392788904729e-16
5.49875,1.0050527127695642e-15
5.499,3.1831889250043182e-16
5.49925,-5.1103537506434971e-18
5.4995,-1.1158805442659674e-16
5.49975,6.7163659196240357e-17
5.5,3.4509094953959559e-17
5.50025,-2.7776895434066243e-16
5.5005,1.4911095297598733e-16
5.50075,6.418609400493304e-16
5.501,-5.0471414590736765e-16
5.50125,-1.640473955430371e-16
5.5015,-3.5813509965965107e-17
5.50175,2.5751069923339956e-17
5.502,-3.5959492875813793e-16
5.50225,4.794299530710774e-16
5.5025,1.5638718924340876e-17
5.50275,3.5321991129586419e-16
5.503,7.8675362263823205e-17
5.50325,-5.0377487306715047e-16
5.5035,2.1597367822032582e-16
5.50375,-7.181131957819893e-16
5.504,5.1693836373272392e-16
5.50425,9.5367897024737602e-17
5.5045,-4.6494393977313701e-16
5.50475,-1.7381313720751166e-16
5.505,-8.5010904782685791e-17
5.50525,3.895879653067463e-17
5.5055,1.1628751290707522e-17
5.50575,-7.1075970284550923e-16
5.506,-2.2228531186254208e-17
5.50625,-3.1158068075738669e-17
5.5065,-1.7348994886398714e-17
5.50675,1.2032871228738153e-16
5.507,6.8832251988963871e-16
5.50725,-5.8480343597370731e-16
5.5075,-2.5599653220144036e-16
5.50775,-3.2393924350719466e-16
5.508,4.7637546207175847e-16
5.50825,2.7150038501032511e-16
5.5085,1.3943839686076653e-16
5.50875,-1.9567381773453016e-16
5.509,-2.8631702822910674e-16
5.50925,3.9594549865725685e-16
5.5095,7.2324825620540561e-17
5.50975,-3.8823900308896149e-16
5.51,1.5213709307040518e-16
5.51025,-3.3231439337042564e-18
5.5105,3.7010818058001486e-17
5.51075,-2.6821852038969923e-16
5.511,2.3326390355458984e-17
5.51125,2.9176551508538095e-16
5.5115,1.2275751625938626e-16
5.51175,3.3389680227883683e-16
5.512,5.9086905366515184e-17
5.51225,4.0466068765687813e-16
5.5125,4.5007597990676418e-16
5.51275,3.7440714927705959e-16
5.513,-4.6405252211753169e-16
5.51325,-4.9130224773576933e-16
5.5135,-3.2396612618951234e-16
5.51375,2.9023495116996304e-16
5.514,-2.6855843500093081e-16
5.51425,6.0282094141069494e-17
5.5145,4.8730206121366366e-16
5.51475,2.458221923959044e-16
5.515,1.9305025300541875e-17
5.51525,6.136502445456794e-16
5.5155,2.8322314357002934e-16
5.51575,3.5068251199144766e-16
5.516,1.4936187032067263e-16
5.51625,2.122528604176133e-16
5.5165,9.6509445431858556e-16
5.51675,2.6521381213666391e-16
5.517,2.5137198601724281e-16
5.51725,-2.8768818468342433e-16
5.5175,-2.8450023294590372e-16
5.51775,1.7888389105469766e-16
5.518,-7.7178597292803992e-18
5.51825,6.535193924579567e-16
5.5185,-1.5588723854604017e-16
5.51875,7.5385637250043358e-17
5.519,1.4237847679117972e-17
5.51925,-1.826323730196399e-16
5.5195,5.7729464944280031e-17
5.51975,-1.6165056196963404e-17
5.52,4.136933117226198e-16
5.52025,5.4453867198475665e-17
5.5205,9.8164555821631316e-17
5.52075,2.214862931583668e-16
5.521,-2.3072723493366968e-16
5.52125,-5.9079094808986902e-17
5.5215,-1.6131457314020563e-16
5.52175,2.0842989151279854e-16
5.522,3.1902147153393888e-18
5.52225,2.1164337038879356e-16
5.5225,1.1199202547259084e-16
5.52275,-3.0054487780470123e-17
5.523,-3.3289232171110562e-16
5.52325,-1.6821651448444507e-16
5.5235,3.2639524374072138e-17
5.52375,-1.0039871618691786e-17
5.524,-3.9053978848450933e-16
5.52425,-4.3052303115335649e-17
5.5245,-2.4195061214238919e-17
5.52475,-2.0212291274208535e-16
5.525,8.1188343143722649e-18
5.52525,1.3913790225707552e-16
5.5255,-1.6033392058945836e-16
5.52575,4.222365679810429e-16
5.526,6.3453072993573125e-17
5.52625,1.6498070482937411e-16
5.5265,7.7698905719542919e-17
5.52675,1.5603548551080207e-16
5.527,-1.9205984090060156e-16
5.52725,1.6789722691036758e-16
5.5275,-3.7184916786535927e-16
5.52775,-1.0219451664638213e-16
5.528,3.342968712607459e-17
5.52825,-3.5942376188970032e-16
5.5285,-9.5217784032988432e-17
5.52875,-2.723140349039089e-16
5.529,3.4685737086119586e-16
5.52925,-2.7801725370738394e-16
5.5295,2.5782459394200133e-16
5.52975,-2.9621703979527792e-16
5.53,2.1639228287912466e-16
5.53025,2.769432896113647e-17
5.5305,-6.0332399193050315e-16
5.53075,-1.8912277594106304e-16
5.531,-2.4323767067156257e-16
5.53125,1.6827517577110387e-16
5.5315,-2.0251378058165104e-17
5.53175,3.351172055700915e-17
5.532,3.1668146032220598e-16
5.53225,1.1346216094707473e-16
5.5325,8.366906609505784e-17
5.53275,8.0164259867304735e-17
5.533,5.3300634884013628e-17
5.53325,3.2849965277458944e-16
5.5335,-3.7848712670297112e-16
5.53375,3.9165302379596989e-16
5.534,-5.7371330688989478e-17
5.53425,6.6342649352411659e-17
5.5345,-1.431706948140865e-16
5.53475,2.4974051122989696e-16
5.535,-1.5980628796542417e-16
5.53525,1.5044472894298819e-16
5.5355,1.7331141499201632e-16
5.53575,-9.334821855381853e-17
5.536,2.756031667223425e-16
5.53625,-3.4588078744767808e-16
5.5365,2.3627007971587624e-16
5.53675,-1.1188584402099834e-16
5.537,-6.7883834931274234e-17
5.53725,4.5600631845947332e-17
5.5375,4.7315955925835455e-16
5.53775,-1.5831654145161752e-17
5.538,1.992183470762903e-16
5.53825,-2.1547069550419108e-16
5.5385,1.0586801613016147e-17
5.53875,1.6885043099904325e-16
5.539,-9.4436343105499141e-17
5.53925,-1.2833230279104319e-16
5.5395,8.4118262061428383e-17
5.53975,-2.5364172680176018e-16
5.54,9.42496642625748e-17
5.54025,-1.7015049269904225e-16
5.5405,2.4972393684159955e-16
5.54075,2.7638040939361538e-16
5.541,5.2134306803780202e-16
5.54125,1.9653436781056592e-16
5.5415,1.7317236312443742e-16
5.54175,2.6208282392171697e-16
5.542,1.5314003319655058e-16
5.54225,7.1382552431082508e-17
5.5425,3.9386803760314957e-16
5.54275,3.2120447549493011e-16
5.543,-1.103755059096647e-17
5.54325,-2.5180227045417982e-16
5.5435,9.794335435589567e-17
5.54375,-4.0339337868927676e-16
5.544,1.2609361307008328e-16
5.54425,1.4099346222755024e-16
5.5445,7.4131606311372568e-17
5.54475,1.3589105546883986e-17
5.545,2.1791319477874985e-16
5.54525,3.1968511780074387e-16
5.5455,-1.1305245376857376e-16
5.54575,1.1207397117089815e-16
5.546,2.7532969639413473e-16
5.54625,4.2787940509679794e-16
5.5465,-6.0832711490885096e-16
5.54675,5.2505141083299295e-17
5.547,4.2835204699349507e-16
5.54725,-1.7613264225559707e-16
5.5475,5.9270291057108714e-17
5.54775,4.5401881388999377e-17
5.548,-4.0945502611782592e-16
5.54825,-4.1271395549093571e-17
5.5485,-3.8297503255715085e-17
5.54875,2.6727021288220771e-16
5.549,-1.0489305404934446e-16
5.54925,-3.7535532145588659e-16
5.5495,-1.7060977796417637e-16
5.54975,-3.4296212857058687e-16
5.55,3.1471548160747689e-18
5.55025,-2.9705433607752569e-16
5.5505,1.9012854157836818e-17
5.55075,-2.3434064028467472e-16
5.551,3.7643456999978568e-17
5.55125,1.8221658783311538e-16
5.5515,7.3070040941844587e-16
5.55175,-1.9303253820576626e-16
5.552,-3.294264211115105e-16
5.55225,7.2686292982339762e-17
5.5525,-4.074303256715417e-17
5.55275,-1.0362949887546563e-16
5.553,-3.3437257532022445e-16
5.55325,-1.3236698453751932e-16
5.5535,-4.9395124133053604e-16
5.55375,6.6241290879428899e-17
5.554,8.2605050757310516e-17
5.55425,3.106477237730302e-16
5.5545,1.676391633320966e-16
5.55475,5.9904247545308395e-17
5.555,2.579671214134897e-17
5.55525,2.7136939612488017e-16
5.5555,4.697946764013782e-16
5.55575,-7.0945958952530903e-18
5.556,-1.6096700773131206e-16
5.55625,1.6950477810571612e-16
5.5565,5.8640088939522774e-16
5.55675,7.1735021472605964e-17
5.557,-3.5133021143061103e-16
5.55725,4.0170841321282424e-17
5.5575,-1.2639581359485062e-16
5.55775,2.3730639033362832e-17
5.558,2.3651760606355833e-16
5.55825,4.9310824831280506e-17
5.5585,1.8173486351000633e-16
5.55875,5.6221081536912552e-17
5.559,-3.5715499186985439e-16
5.55925,3.7822466376740425e-16
5.5595,-1.9244878882189668e-16
5.55975,-3.215182220857236e-16
5.56,-7.3704286462764993e-17
5.56025,-3.3097590416811497e-16
5.5605,-3.3416130070228614e-16
5.56075,2.9392216923319654e-16
5.561,2.6943315411130618e-16
5.56125,2.2597326321301765e-16
5.5615,4.9688036831631591e-17
5.56175,-5.0894453506253953e-16
5.562,-9.3833239102262592e-17
5.56225,-1.7709143552729533e-16
5.5625,2.7036463260620225e-16
