Physical Time (s),etp_right Monitor (W): right_cv1,etp_right Monitor (W): right_cv2,etp_right Monitor (W): right_cv3,etp_right Monitor (W): right_cv4,etp_right Monitor (W): right_cv5,etp_right Monitor (W): right_cv6,etp_right Monitor (W): right_cv7
5.0615,1.0221850318356634e-06,5.3686368610378481e-07,4.0330724258669131e-07,3.8211983877302326e-07,3.7722533142925401e-07,3.4469224442192234e-07,2.0059654324292912e-07
5.06175,1.0231540549950443e-06,5.3386050532483541e-07,4.0048137840206898e-07,3.7988104785386281e-07,3.7530753085189066e-07,3.4436244381155811e-07,2.0055161001260424e-07
5.062,1.0241197873419878e-06,5.3093221130052361e-07,3.9768151348617381e-07,3.7765716031413586e-07,3.7338470910283002e-07,3.440295809392247e-07,2.0050815718714558e-07
5.06225,1.0250074330715867e-06,5.2804783323556097e-07,3.9486852582321452e-07,3.7541512397045046e-07,3.7145146177759855e-07,3.436945307621747e-07,2.0046754707359916e-07
5.0625,1.0258671856031784e-06,5.2522660024705018e-07,3.9209279897419059e-07,3.7318634000222868e-07,3.6952253815454088e-07,3.433502080058372e-07,2.0042834467640888e-07
5.06275,1.0267145857247143e-06,5.2247265525713823e-07,3.8937156258553604e-07,3.7096859692285429e-07,3.6759799234177452e-07,3.4298895377156288e-07,2.0039054410067585e-07
5.063,1.0276270285222711e-06,5.1982554180488129e-07,3.8673848014937264e-07,3.6879099217666022e-07,3.6568888000790038e-07,3.4260564493498789e-07,2.0035248757159479e-07
5.06325,1.0285350548665125e-06,5.1728770186979015e-07,3.8415786951173339e-07,3.6662726677667111e-07,3.6378483859012877e-07,3.4219837411274412e-07,2.0031632228263809e-07
5.0635,1.0293657834251711e-06,5.1487155419159946e-07,3.8158990322538211e-07,3.6444636897724888e-07,3.6187137728231102e-07,3.4176853709155622e-07,2.0028382016230189e-07
5.06375,1.0301608489628126e-06,5.1261031685550065e-07,3.7906372424473955e-07,3.622769465991482e-07,3.599572708274317e-07,3.4131892643618979e-07,2.0025343016448497e-07
5.064,1.0309271179141418e-06,5.104627826640245e-07,3.7657774019486539e-07,3.6011339737273823e-07,3.5804010636929579e-07,3.4085363618528284e-07,2.0022512482203214e-07
5.06425,1.0317545314161896e-06,5.0840420108660559e-07,3.741740203740283e-07,3.5798862912054898e-07,3.5612938547476879e-07,3.4037642912785554e-07,2.0019675336120506e-07
5.0645,1.0325810275776595e-06,5.0637302809923608e-07,3.7183404294506077e-07,3.5587765918137274e-07,3.542135476597556e-07,3.3989109727640264e-07,2.0016991417758467e-07
5.06475,1.0333088484694657e-06,5.043765568638497e-07,3.6951392856624283e-07,3.5374822435328751e-07,3.5228253693372737e-07,3.3940061567239793e-07,2.0014624276620917e-07
5.065,1.0339924713687144e-06,5.0248890099691789e-07,3.6724435603442895e-07,3.5163525543566e-07,3.503506855618115e-07,3.3890579940255708e-07,2.0012349111169366e-07
5.06525,1.0346339150643945e-06,5.0071565421390923e-07,3.6501845735714206e-07,3.4953556470878144e-07,3.4842258546911157e-07,3.3840811178332051e-07,2.0010120898378174e-07
5.0655,1.0353276694020475e-06,4.9906557280725349e-07,3.6287087946408176e-07,3.4748198527920709e-07,3.4651390830505387e-07,3.3790705774979675e-07,2.0007748428185747e-07
5.06575,1.0360449524438543e-06,4.9749972040178546e-07,3.6078795736344378e-07,3.4545076083538976e-07,3.4461813057693623e-07,3.3740320957790018e-07,2.0005382361064804e-07
5.066,1.0366982564354734e-06,4.9600611402729738e-07,3.5872849384863e-07,3.4340199062801403e-07,3.4272742271136073e-07,3.3689841992821792e-07,2.0003216861440035e-07
5.06625,1.0373086314319092e-06,4.9466182054936555e-07,3.567239248968122e-07,3.4136708606555401e-07,3.4085531404493482e-07,3.363935730247313e-07,2.0001115644024626e-07
5.0665,1.0378802900081287e-06,4.9347908273753705e-07,3.547632377885625e-07,3.3934839337476695e-07,3.3899741721659962e-07,3.35892011425306e-07,1.9999095929748281e-07
5.06675,1.0385119309536151e-06,4.9245064859102641e-07,3.528820381199126e-07,3.3738196755726595e-07,3.371628017147123e-07,3.3539257798087518e-07,1.9996987225353485e-07
5.067,1.0390929762473604e-06,4.9149287771076204e-07,3.5104604779671243e-07,3.3541149249607318e-07,3.353212661262365e-07,3.3488912109132454e-07,1.9995176275531175e-07
5.06725,1.0396703860314166e-06,4.906641034919159e-07,3.4930793507829165e-07,3.3347670277178947e-07,3.3348192399160425e-07,3.3437940109461607e-07,1.9993483940090725e-07
5.0675,1.0402837327201522e-06,4.8999697159638763e-07,3.476993155835953e-07,3.316094516543445e-07,3.3165736344851147e-07,3.3386621317245097e-07,1.9991811216992395e-07
5.06775,1.0408340426591205e-06,4.8944126889569363e-07,3.4612036136712141e-07,3.2973913431332121e-07,3.2982599544055815e-07,3.3335718598142581e-07,1.9990569368156253e-07
5.068,1.0413660562106514e-06,4.8899691598956491e-07,3.4460598243492913e-07,3.2789964322641031e-07,3.2800349150074876e-07,3.3284998831337236e-07,1.9989600576568345e-07
5.06825,1.0418693056082333e-06,4.8870636619230537e-07,3.4315768260889002e-07,3.2609451090091603e-07,3.2619134411693813e-07,3.3234336072447499e-07,1.9988881413869276e-07
5.0685,1.0423842003748409e-06,4.8860969673999942e-07,3.417933229632731e-07,3.2435800899778459e-07,3.2440347257381735e-07,3.3183274847666053e-07,1.9988240442787065e-07
5.06875,1.042826113382815e-06,4.8864953573371887e-07,3.4047150011583019e-07,3.2261625078235972e-07,3.2261298930450685e-07,3.3131863027919978e-07,1.9988019227098635e-07
5.069,1.0432418593154009e-06,4.8889329865651198e-07,3.3923984440986667e-07,3.2090700072030189e-07,3.208391946001015e-07,3.3079411195903378e-07,1.9988028985252601e-07
5.06925,1.0436886176096443e-06,4.8933633135778618e-07,3.3814453711203131e-07,3.1926703784585517e-07,3.1910055780474552e-07,3.3025368665260999e-07,1.9988059181096495e-07
5.0695,1.0440672628953279e-06,4.8995037551971427e-07,3.3708282693085562e-07,3.1762827399428529e-07,3.1737423272803534e-07,3.2970223940357913e-07,1.9988420483918812e-07
5.06975,1.044414685091251e-06,4.9077081484405937e-07,3.3608702102044079e-07,3.1603133345065967e-07,3.1567001961663981e-07,3.2913958311605168e-07,1.9988853095055399e-07
5.07,1.0447877406093698e-06,4.9180534681622362e-07,3.3518532004341096e-07,3.1450435275604057e-07,3.1399451679442097e-07,3.285669798156393e-07,1.9989193871656474e-07
5.07025,1.04511650911594e-06,4.9298873406220375e-07,3.3430252862290568e-07,3.1297640274797156e-07,3.1231602170363297e-07,3.2799421739766292e-07,1.9989793528611474e-07
5.0705,1.0454317414941006e-06,4.9427245555933154e-07,3.3349436607550702e-07,3.1148579020256636e-07,3.1065308687306282e-07,3.2742079917627655e-07,1.9990469226723687e-07
5.07075,1.0457277809923857e-06,4.9564779778171699e-07,3.3276320042404532e-07,3.1002933543887355e-07,3.0900753105050813e-07,3.2684778419227341e-07,1.99912266281341e-07
5.071,1.0460520604373021e-06,4.9716721226781694e-07,3.3213392949769703e-07,3.0865179672773381e-07,3.0739805110145219e-07,3.2627130641770291e-07,1.9991889681029734e-07
5.07125,1.0463183158420171e-06,4.9882707881479717e-07,3.3153077295294658e-07,3.07283257013247e-07,3.0580101403232963e-07,3.2569394674759252e-07,1.9992812372706083e-07
5.0715,1.0465563859398954e-06,5.0065417287547474e-07,3.3100886776365469e-07,3.0595623287774367e-07,3.0423106056498103e-07,3.2511025513356725e-07,1.9993847245216333e-07
5.07175,1.0467688812063425e-06,5.0263387310717001e-07,3.3059563889111012e-07,3.0467168740989372e-07,3.0268350509047796e-07,3.2451771000983432e-07,1.9994992363122497e-07
5.072,1.0470043568063707e-06,5.0476460449496471e-07,3.303547010648437e-07,3.0347004689167292e-07,3.0116722708759124e-07,3.2391076488163913e-07,1.9996088251072052e-07
5.07225,1.0471889928461736e-06,5.0699664357114508e-07,3.3020428626789584e-07,3.022728511316441e-07,2.996486494633026e-07,3.2329465538473515e-07,1.9997451251159826e-07
5.0725,1.047352678706742e-06,5.093568921221097e-07,3.3016476627872531e-07,3.0111994257214872e-07,2.9814409645234665e-07,3.2266394200400304e-07,1.9998900147054865e-07
5.07275,1.047497919822651e-06,5.1186602875495669e-07,3.3022390926771392e-07,3.0000891896280254e-07,2.9665536758916376e-07,3.2201962885530517e-07,2.0000434084816314e-07
5.073,1.0476675666360699e-06,5.1453490795251682e-07,3.3040609676323114e-07,2.9897642348178524e-07,2.9520192106247914e-07,3.2136545405447205e-07,2.0001892669798504e-07
5.07325,1.0477967476694446e-06,5.1725381200491413e-07,3.3061396945869658e-07,2.9796962185724405e-07,2.9375777877633306e-07,3.2071742752230536e-07,2.0003570918520824e-07
5.0735,1.047890476412279e-06,5.1995438536446855e-07,3.3088703682841682e-07,2.970256598759527e-07,2.9233654352694803e-07,3.2007842896361486e-07,2.0005286660269726e-07
5.07375,1.0479596960357773e-06,5.2269622214462245e-07,3.312509645817398e-07,2.9613549951002997e-07,2.9093686336024135e-07,3.1945044767342677e-07,2.0007005301993804e-07
5.074,1.0480490813954767e-06,5.2559745857779388e-07,3.3173159058437032e-07,2.9532880114157036e-07,2.8957326188615458e-07,3.18829178937423e-07,2.0008572440481199e-07
5.07425,1.0480971755373113e-06,5.2868972573691719e-07,3.3221761775488241e-07,2.9451637421511068e-07,2.8822013564609639e-07,3.1821933405877463e-07,2.0010318380284555e-07
5.0745,1.0481228817094806e-06,5.3191342213834507e-07,3.3274433946208079e-07,2.9373059275293537e-07,2.8688733140279969e-07,3.1760906657392009e-07,2.001206711757926e-07
5.07475,1.0481215351197277e-06,5.3526863257152396e-07,3.3331395696806275e-07,2.9298308457672788e-07,2.855694398840114e-07,3.1698793286879057e-07,2.0013840151621876e-07
5.075,1.0481460772183618e-06,5.3876805622380028e-07,3.3398191637800449e-07,2.9231263588330028e-07,2.8428014368402214e-07,3.1634347601297331e-07,2.0015540230135411e-07
5.07525,1.0481398060821668e-06,5.4239281214633866e-07,3.3469575002539621e-07,2.9164698939246978e-07,2.8299346179362591e-07,3.1567926139105817e-07,2.0017508278139299e-07
5.0755,1.0481172145686284e-06,5.4608680936317772e-07,3.3547789102799058e-07,2.9102884665262404e-07,2.8172151595715607e-07,3.1498897056284218e-07,2.0019600760788609e-07
5.07575,1.0480616221025643e-06,5.4988221835650875e-07,3.3635339706068753e-07,2.9044095910218434e-07,2.8046211652322375e-07,3.1427386859608374e-07,2.0021830806322892e-07
5.076,1.0480034624057233e-06,5.5380457550860567e-07,3.3736429901268668e-07,2.8992906177123561e-07,2.7923088726700213e-07,3.1353497116149468e-07,2.0024091635782429e-07
5.07625,1.0479035355157875e-06,5.5782031389770645e-07,3.384238126820513e-07,2.8942872591440293e-07,2.7800088203222997e-07,3.1278801080011639e-07,2.002672693824146e-07
5.0765,1.0477814152304033e-06,5.6189060500177007e-07,3.3955140070858879e-07,2.8897039284040329e-07,2.7679109036142585e-07,3.1203534904141678e-07,2.0029638061526584e-07
5.07675,1.0476372610076672e-06,5.6603942019287969e-07,3.4075722286819185e-07,2.8855692561680749e-07,2.7560597588566588e-07,3.1128218278578192e-07,2.0032840799023285e-07
5.077,1.0475049240986925e-06,5.7031902361652399e-07,3.4207329686405406e-07,2.882265599935591e-07,2.7445711037048155e-07,3.1052757057010467e-07,2.0036236790414482e-07
5.07725,1.0473357450511744e-06,5.7472869085528154e-07,3.4342595326811672e-07,2.8789776986022176e-07,2.7331285492125768e-07,3.0978014842363402e-07,2.004012842819568e-07
5.0775,1.0471441998770249e-06,5.7925983069435227e-07,3.4483177265117089e-07,2.8761170704321479e-07,2.7218544583490523e-07,3.0903371282310032e-07,2.0044369625136709e-07
5.07775,1.0469478444746707e-06,5.8387362182074672e-07,3.4628012105255767e-07,2.8738385119045405e-07,2.7107082697171332e-07,3.0828480619799948e-07,2.0048931504801019e-07
5.078,1.0467645442325474e-06,5.8856904573520354e-07,3.4781971655972141e-07,2.8724169102391334e-07,2.6998783974990404e-07,3.0752350886468819e-07,2.0053819143630193e-07
5.07825,1.0465491008631637e-06,5.9334493456919285e-07,3.4939043935264018e-07,2.8710299240379143e-07,2.689177673832264e-07,3.0675708119207602e-07,2.0059400362264777e-07
5.0785,1.0462959169578901e-06,5.9821051260810704e-07,3.5103160953406825e-07,2.8700796723787328e-07,2.67881579474072e-07,3.0598100061936364e-07,2.0065581566604438e-07
5.07875,1.0460250164262642e-06,6.0314593825668622e-07,3.527605428094349e-07,2.8698726609334561e-07,2.668933366642388e-07,3.0519146234646856e-07,2.0072220425920962e-07
5.079,1.0457145984054044e-06,6.0813407309738135e-07,3.5450363650346687e-07,2.8694907561962879e-07,2.6592173350222381e-07,3.0439997871458841e-07,2.0079570606801652e-07
5.07925,1.0453807763898917e-06,6.1318338596592142e-07,3.5630008634990664e-07,2.8693263133065377e-07,2.6496916690038264e-07,3.0360384686719833e-07,2.0087408491850949e-07
5.0795,1.0450475707104274e-06,6.1831646548221446e-07,3.5819641560182489e-07,2.8697869655556687e-07,2.6404678216830366e-07,3.027991247184762e-07,2.0095539004125622e-07
5.07975,1.0446926577934552e-06,6.2352070285825568e-07,3.6013374011385965e-07,2.8700797534832683e-07,2.6312877340386748e-07,3.0199676915802602e-07,2.0104191105438468e-07
5.08,1.0443122265234388e-06,6.2876507273421319e-07,3.6213385511223455e-07,2.8707125269661036e-07,2.622291063641306e-07,3.0119392101598261e-07,2.0113156413571994e-07
5.08025,1.0439207675050622e-06,6.3401223766363572e-07,3.6422101883441957e-07,2.8720266333172119e-07,2.6137221210726015e-07,3.0038653223885087e-07,2.0122247275029921e-07
5.0805,1.0434954564153668e-06,6.3926997038000829e-07,3.6633212252113167e-07,2.8734158100900914e-07,2.6053931467748668e-07,2.9958536045422947e-07,2.0131745642277454e-07
5.08075,1.0430563860840396e-06,6.4453506100039181e-07,3.6851292413547591e-07,2.875292723893894e-07,2.5974712118507968e-07,2.9878540566610628e-07,2.0141451526289303e-07
5.081,1.042619465171226e-06,6.4982103025054203e-07,3.7079586299893548e-07,2.8779612203608915e-07,2.590074651436938e-07,2.9798196094097445e-07,2.0151170252612024e-07
5.08125,1.0421481371989989e-06,6.5511319185587383e-07,3.7308162732737525e-07,2.8808082037923616e-07,2.5828679998092932e-07,2.9718712280260577e-07,2.0161173363484307e-07
5.0815,1.0416507333012808e-06,6.6042364497906936e-07,3.7540356022141424e-07,2.8843666679576346e-07,2.5758695171402741e-07,2.9639354957201594e-07,2.0171249217362917e-07
5.08175,1.0411630142852788e-06,6.6574657030113936e-07,3.7780153125709843e-07,2.8889422457722247e-07,2.5692482271420306e-07,2.9559332296980036e-07,2.0181186134663466e-07
5.082,1.0406493312752033e-06,6.7106452895009069e-07,3.8020073602015023e-07,2.8935553147950671e-07,2.5626840916598987e-07,2.9479747234160802e-07,2.0191236774686574e-07
5.08225,1.0401150203854695e-06,6.7637870096878453e-07,3.8264742597752905e-07,2.8985015454863239e-07,2.5562748225354962e-07,2.9400186576131877e-07,2.0201205120328759e-07
5.0825,1.0395632258639991e-06,6.816870080035017e-07,3.851672766611168e-07,2.9041904352428528e-07,2.5501683415398426e-07,2.9320311809823866e-07,2.0210885514545279e-07
5.08275,1.0389676816888147e-06,6.8699042115968215e-07,3.8769740751351381e-07,2.9098429960978485e-07,2.544174611301145e-07,2.9241668172161489e-07,2.0220504400796606e-07
5.083,1.0383456387269097e-06,6.9229844469732569e-07,3.9028306965125228e-07,2.9159997813412038e-07,2.5384882112325825e-07,2.9163819170317328e-07,2.0229848336439837e-07
5.08325,1.0377074267137664e-06,6.9760968708095135e-07,3.92963207753373e-07,2.923080727734108e-07,2.5333126143546888e-07,2.9085829228590173e-07,2.0238728044216709e-07
5.0835,1.0370407842396564e-06,7.0290350617377293e-07,3.9566105728154947e-07,2.9302554295695839e-07,2.5283992986119045e-07,2.9008432208161758e-07,2.0247405105848158e-07
5.08375,1.036351124572847e-06,7.0816646424606493e-07,3.9839963586910797e-07,2.9379144746725074e-07,2.5239049420759374e-07,2.8930593958984037e-07,2.0255710937741456e-07
5.084,1.035652037530161e-06,7.1339521343810505e-07,4.0117118894625058e-07,2.9459710103897767e-07,2.5197883677625569e-07,2.8851912849652521e-07,2.0263609454774231e-07
5.08425,1.0349511147363422e-06,7.1860086450703143e-07,4.0401281899154734e-07,2.9548459727058086e-07,2.5162469086512546e-07,2.8771427717972967e-07,2.027097348694451e-07
5.0845,1.0342041994459773e-06,7.237973910901508e-07,4.0686716084181391e-07,2.9637872504749837e-07,2.512922644434925e-07,2.8690399897418128e-07,2.0278095195546209e-07
5.08475,1.0334298951365557e-06,7.2897546016691859e-07,4.0976016035724576e-07,2.9730513717633733e-07,2.5099547532271887e-07,2.8608259769165818e-07,2.0284844293683486e-07
5.085,1.0326379325785115e-06,7.3412082184665149e-07,4.1268711592284487e-07,2.9826912150336698e-07,2.5073723874755435e-07,2.8525280564226999e-07,2.029122468361147e-07
5.08525,1.0318391874159643e-06,7.3923153620484475e-07,4.1566896388059479e-07,2.9931571876314549e-07,2.5052752700990725e-07,2.8441050713918385e-07,2.0297095066030242e-07
5.0855,1.0310064123297651e-06,7.4430114635782149e-07,4.1864473221480396e-07,3.00364164129211e-07,2.5033625741145454e-07,2.8357081359623827e-07,2.030275519313569e-07
5.08575,1.0301591612248183e-06,7.493160601532814e-07,4.2165256985765942e-07,3.0146510338533586e-07,2.5019212820520822e-07,2.8272879275550818e-07,2.0308081740592751e-07
5.086,1.02928176754606e-06,7.5428234980282381e-07,4.246947430847615e-07,3.0261731775015123e-07,2.5008804324722116e-07,2.818854620912165e-07,2.0313072422268599e-07
5.08625,1.0283850070547367e-06,7.5921460272345327e-07,4.2780691673584817e-07,3.0386390697109051e-07,2.5003056797125712e-07,2.8103683377488642e-07,2.0317604523457643e-07
5.0865,1.0274467970017018e-06,7.6411068300778086e-07,4.3093160344822951e-07,3.0513400640826671e-07,2.4998832910397092e-07,2.8019814945143043e-07,2.032197867215324e-07
5.08675,1.0264814455677861e-06,7.689608297543836e-07,4.340939042754411e-07,3.0647327829162592e-07,2.4997015703780207e-07,2.7936249898688544e-07,2.0326052438899136e-07
5.087,1.0255037400131936e-06,7.7374942650690246e-07,4.3729387702620101e-07,3.0787573968741136e-07,2.4998321150660767e-07,2.7852737037109173e-07,2.0329831755683169e-07
5.08725,1.0245214203448655e-06,7.7845913888009078e-07,4.4055328590754992e-07,3.093636933040093e-07,2.5004917372349601e-07,2.7768321863329346e-07,2.0333233208932852e-07
5.0875,1.023511098190181e-06,7.8307885104472367e-07,4.4381454117547263e-07,3.1085771445169645e-07,2.5014623531629306e-07,2.7684089279653082e-07,2.0336576532754292e-07
5.08775,1.0224763468656246e-06,7.8761000116034477e-07,4.4710564686613345e-07,3.1239340305792505e-07,2.5031556577638747e-07,2.7599194044299132e-07,2.0339671827034506e-07
5.088,1.0214185014253755e-06,7.9206025397769925e-07,4.5043237735611005e-07,3.1396849301323567e-07,2.5053969508616429e-07,2.7513567467928733e-07,2.0342458196816559e-07
5.08825,1.0203382904238271e-06,7.9643825106441385e-07,4.5381934964509817e-07,3.156221043675183e-07,2.5080411358376006e-07,2.7426279461844924e-07,2.0344695176715823e-07
5.0885,1.0192225350148195e-06,8.0073971020077652e-07,4.5720826916805448e-07,3.1728523427218438e-07,2.5106144642022446e-07,2.7338869836011852e-07,2.0346571480385417e-07
5.08875,1.0180901454845877e-06,8.0495367357390442e-07,4.6062098452331355e-07,3.1898548304899773e-07,2.5133029468077332e-07,2.7250497153419013e-07,2.034786168774895e-07
5.089,1.0169437763374646e-06,8.0907491676543506e-07,4.6405476781185605e-07,3.2069569954555991e-07,2.5161944410176764e-07,2.7161106032022034e-07,2.0348490617156531e-07
5.08925,1.0157879046495712e-06,8.1310639720480718e-07,4.675357211099101e-07,3.2244306037617697e-07,2.519539267084587e-07,2.7069843172847029e-07,2.0348251648176234e-07
