Physical Time (s),enth_flux_viscous_top Monitor (W): top_cv1,enth_flux_viscous_top Monitor (W): top_cv2,enth_flux_viscous_top Monitor (W): top_cv3,enth_flux_viscous_top Monitor (W): top_cv4,enth_flux_viscous_top Monitor (W): top_cv5,enth_flux_viscous_top Monitor (W): top_cv6,enth_flux_viscous_top Monitor (W): top_cv7
2.1525,4.1718064758752839e-11,1.1968987444187134e-11,1.2663121768632169e-11,1.1479460401775547e-11,3.1305159841950481e-11,-1.7720228401770422e-10,-4.2505041521378471e-10
2.155,4.1643687601092745e-11,1.1935008869286057e-11,1.2592287106400291e-11,1.1440807907749677e-11,3.0919665807329915e-11,-1.7471360103307522e-10,-4.2614767645962477e-10
2.1575,4.1572753336772432e-11,1.1902554690529766e-11,1.2524111515598433e-11,1.1402837529763852e-11,3.0495631330618239e-11,-1.7224957251897297e-10,-4.2724717362824056e-10
2.16,4.1505458544098426e-11,1.1871733232309914e-11,1.2458710640028365e-11,1.136546051677272e-11,3.0072970822618836e-11,-1.6981362274477222e-10,-4.2834950447432315e-10
2.1625,4.1441983359492606e-11,1.1842648255565216e-11,1.2396262483002991e-11,1.1328580281790792e-11,2.9653005567614547e-11,-1.6740834815263511e-10,-4.2945520377664953e-10
2.165,4.1382496835051601e-11,1.1815392720999848e-11,1.2336900308283676e-11,1.1292114336415658e-11,2.9213315654924492e-11,-1.6503612277148484e-10,-4.305649524858107e-10
2.1675,4.1327165928500524e-11,1.1790050537266288e-11,1.2280471088428329e-11,1.1255981199916129e-11,2.8760894576355755e-11,-1.62700175186781e-10,-4.3167933758484453e-10
2.17,4.1276134534699807e-11,1.1766684631167247e-11,1.2226735552436344e-11,1.1220065513365785e-11,2.8314397427384537e-11,-1.6040298803275566e-10,-4.3279863742684319e-10
2.1725,4.1229529721255452e-11,1.1745343379160147e-11,1.217586194270204e-11,1.1184232073615353e-11,2.7872793099549257e-11,-1.5814690283349585e-10,-4.3392303822295293e-10
2.175,4.1187463012894303e-11,1.1726051206485538e-11,1.2127924358576958e-11,1.114839877107657e-11,2.7401651525292999e-11,-1.5593337126551866e-10,-4.3505283101598883e-10
2.1775,4.115003095482936e-11,1.1708817126528234e-11,1.2082979913497571e-11,1.1112542612413582e-11,2.6941347494389998e-11,-1.5376371222764372e-10,-4.3618839687154546e-10
2.18,4.1117306372523928e-11,1.1693638879100433e-11,1.2041044685770674e-11,1.1076711833373294e-11,2.6492992211730797e-11,-1.516382988798404e-10,-4.3732993408877825e-10
2.1825,4.1089350960366453e-11,1.1680508352418923e-11,1.2002119085850648e-11,1.1040953195984425e-11,2.6037541720137231e-11,-1.4955703183849913e-10,-4.3847711033092722e-10
2.185,4.106619192561754e-11,1.1669405157162849e-11,1.1966169251050967e-11,1.100518812264679e-11,2.5576615079976902e-11,-1.4751951150338581e-10,-4.3962923542353582e-10
2.1875,4.1047794686376064e-11,1.1660293489204813e-11,1.1933584355289762e-11,1.0969531792602307e-11,2.5133151488144768e-11,-1.4552521953402139e-10,-4.4078564868485608e-10
2.19,4.1034083324459719e-11,1.1653122684276905e-11,1.1904035593320527e-11,1.0934158576481625e-11,2.4708450410755818e-11,-1.4357341269880625e-10,-4.4194565697727857e-10
2.1925,4.102490766451022e-11,1.1647821085383826e-11,1.1877657876890132e-11,1.0898885736537329e-11,2.4267175527297159e-11,-1.4166194054465453e-10,-4.431081828034264e-10
2.195,4.102007926458595e-11,1.1644295985820794e-11,1.1854083381116793e-11,1.0863822157229022e-11,2.3842084325845006e-11,-1.3978865629599416e-10,-4.4427180713621754e-10
2.1975,4.1019356072929032e-11,1.1642440057258863e-11,1.1833412053586947e-11,1.0829127128580004e-11,2.343997849158289e-11,-1.3795096450259214e-10,-4.4543499796264642e-10
2.2,4.1022492728106123e-11,1.164214044517326e-11,1.1815508638672677e-11,1.0794953768027588e-11,2.3053644009132737e-11,-1.3614649580565907e-10,-4.4659644048367174e-10
2.2025,4.1029194218827412e-11,1.1643269896959877e-11,1.180025062392497e-11,1.07611532200428e-11,2.2657890753252379e-11,-1.3437231390044944e-10,-4.4775470827322586e-10
2.205,4.1039133683678559e-11,1.1645687257376764e-11,1.1787578658385014e-11,1.0727707941395953e-11,2.2287771999559334e-11,-1.3262488793408025e-10,-4.4890810764936049e-10
2.2075,4.1051974197018581e-11,1.1649237349611029e-11,1.177739149009407e-11,1.0694797602253079e-11,2.194340808135913e-11,-1.3090073846809433e-10,-4.500547452590936e-10
2.21,4.1067357767728918e-11,1.1653754949310964e-11,1.1769451257449362e-11,1.06624007633462e-11,2.1604522154441013e-11,-1.2919589431175827e-10,-4.5119279572611094e-10
2.2125,4.1084897732360632e-11,1.1659060636187296e-11,1.1763487089250578e-11,1.0630481065021236e-11,2.1269323019216893e-11,-1.2750713576628607e-10,-4.5232062616779533e-10
2.215,4.1104184961272662e-11,1.1664969578640569e-11,1.1759290844386503e-11,1.0598754830468236e-11,2.0961039639021292e-11,-1.258316075863867e-10,-4.5343662487973838e-10
2.2175,4.1124803796724342e-11,1.1671300709571069e-11,1.1756227004106165e-11,1.0567114908433857e-11,2.0679530945336316e-11,-1.2416621696601826e-10,-4.5453913479477136e-10
2.22,4.1146323290602325e-11,1.1677870421340378e-11,1.1753589031882976e-11,1.0535682319566975e-11,2.0392692388639528e-11,-1.2250707826363836e-10,-4.5562646223383356e-10
2.2225,4.1168318268596308e-11,1.1684496164189276e-11,1.1751729375710856e-11,1.0504372633536807e-11,2.0118608871261008e-11,-1.2084926582224853e-10,-4.5669688512772559e-10
2.225,4.1190381104047924e-11,1.1691000839383919e-11,1.1750520916882808e-11,1.0473056970347877e-11,1.9869359074661988e-11,-1.1918970954088933e-10,-4.5774869229525627e-10
2.2275,4.1212118884600363e-11,1.1697216530988135e-11,1.174956773176488e-11,1.0441442898745746e-11,1.9644652039422423e-11,-1.1752660698766285e-10,-4.5878027118369825e-10
2.23,4.1233144763018437e-11,1.1702985004004645e-11,1.1748429642839591e-11,1.0409407844963171e-11,1.9402598999920061e-11,-1.15857703746602e-10,-4.5979027612085631e-10
2.2325,4.125310832233707e-11,1.1708161511406901e-11,1.1746857935484965e-11,1.0376906865748744e-11,1.9180495970041435e-11,-1.1417992295083883e-10,-4.6077745500249201e-10
2.235,4.127167708779871e-11,1.1712612721131169e-11,1.1744718359702586e-11,1.0343807040799107e-11,1.8980149201252074e-11,-1.1248935771731903e-10,-4.6174043288736585e-10
2.2375,4.128854506371908e-11,1.1716220505974514e-11,1.1741515627273181e-11,1.030995989115123e-11,1.8795191958160406e-11,-1.1078459181225662e-10,-4.6267798608381305e-10
2.24,4.1303440988116721e-11,1.1718882720615038e-11,1.1736438761561583e-11,1.0275561772554738e-11,1.8590355596531886e-11,-1.0906531905488162e-10,-4.6358907013073051e-10
2.2425,4.1316127899971692e-11,1.172051210959576e-11,1.1729760587011974e-11,1.0240337608371828e-11,1.8404851787342578e-11,-1.0733093717615398e-10,-4.6447320424874449e-10
2.245,4.1326397121290284e-11,1.1721041998940932e-11,1.172157912348938e-11,1.0204055479654516e-11,1.8237124657505626e-11,-1.0557997460513309e-10,-4.6533010084979595e-10
2.2475,4.1334077608191999e-11,1.1720429343700604e-11,1.1711763231867921e-11,1.0166683916957683e-11,1.8072437754448941e-11,-1.038108597873472e-10,-4.6615991231468502e-10
2.25,4.1339046641860317e-11,1.1718651734670545e-11,1.1700247305869344e-11,1.0128268150021542e-11,1.7890323881559603e-11,-1.0202405078277531e-10,-4.669614292171399e-10
2.2525,4.1341213676552573e-11,1.1715702978443935e-11,1.1687055448761449e-11,1.0088867519562501e-11,1.7723155057296336e-11,-1.0022048048485981e-10,-4.6773522008945119e-10
2.255,4.1340509868594288e-11,1.171158820242347e-11,1.1672111665909637e-11,1.00485731023474e-11,1.7569744850119877e-11,-9.8401572097077898e-11,-4.6848182425707681e-10
2.2575,4.1336895490640837e-11,1.1706329257576974e-11,1.1655440692168209e-11,1.000743019534949e-11,1.7428756213156738e-11,-9.6587629541618821e-11,-4.6920166893913206e-10
2.26,4.1330392440722038e-11,1.1699966161575075e-11,1.1637079726067539e-11,9.9654219667431979e-12,1.729915990788403e-11,-9.4785008971479107e-11,-4.6989511832740335e-10
2.2625,4.1321068652018896e-11,1.1692555493890795e-11,1.1617094472727914e-11,9.9226667573509565e-12,1.7180134417815828e-11,-9.2968708627571934e-11,-4.705629509909787e-10
2.265,4.1308980364212726e-11,1.1684181385127417e-11,1.1595643875114439e-11,9.8793270611357703e-12,1.7070879151150234e-11,-9.1141630872910652e-11,-4.712063747188e-10
2.2675,4.1294216928422341e-11,1.1674936835656381e-11,1.1572955095325685e-11,9.8356128588821579e-12,1.6970403660233374e-11,-8.9332664681070663e-11,-4.7182699154157395e-10
2.27,4.1276940938654021e-11,1.1664926917715776e-11,1.1549250929844924e-11,9.791700042404002e-12,1.6877911664916876e-11,-8.7537987367181749e-11,-4.724264077395828e-10
2.2725,4.1257346382710964e-11,1.1654268057072e-11,1.1524770805942288e-11,9.74779804514689e-12,1.6792635102405432e-11,-8.5737081993428168e-11,-4.7300581134989729e-10
2.275,4.1235658733818409e-11,1.1643091198623079e-11,1.1499769346801493e-11,9.7040947882169911e-12,1.6714004737667916e-11,-8.3933376217984307e-11,-4.7356644048095167e-10
2.2775,4.121207998452856e-11,1.1631531073209038e-11,1.1474537646386018e-11,9.6608118100558204e-12,1.6641413005257549e-11,-8.2160779656809564e-11,-4.7410990536095755e-10
2.28,4.1186842933360652e-11,1.1619719464794984e-11,1.1449370229285746e-11,9.6181750327440896e-12,1.6574274782332708e-11,-8.0408947835640864e-11,-4.7463829117710434e-10
2.2825,4.1160199259666924e-11,1.1607784786635451e-11,1.1424563219780693e-11,9.5764205488130209e-12,1.6511990840523774e-11,-7.8660668258256296e-11,-4.7515377727134265e-10
2.285,4.1132409439827272e-11,1.1595859962711677e-11,1.1400394792386861e-11,9.5357872898448956e-12,1.6454109982974329e-11,-7.6917989533770796e-11,-4.7565817952894023e-10
2.2875,4.110370860184716e-11,1.1584063929173013e-11,1.1377125457451909e-11,9.4964900153106277e-12,1.6400269852578317e-11,-7.5217286303855024e-11,-4.7615283264580041e-10
2.29,4.1074354508179352e-11,1.1572518786038432e-11,1.1354993958690938e-11,9.4586953061538184e-12,1.6350164437697029e-11,-7.3543511048845806e-11,-4.7663903010155414e-10
2.2925,4.1044574249112807e-11,1.1561336811394025e-11,1.1334224108887128e-11,9.4225668012633828e-12,1.6303397478965357e-11,-7.1882127986203844e-11,-4.7711840793094051e-10
2.295,4.1014604634389431e-11,1.1550628771595473e-11,1.1315018191320287e-11,9.3882806555514664e-12,1.625963166447366e-11,-7.0233324448682984e-11,-4.7759283637145337e-10
2.2975,4.0984640970643316e-11,1.1540478172122995e-11,1.1297547514847246e-11,9.3559307651901514e-12,1.6218661783765304e-11,-6.8632455290745496e-11,-4.780635421393595e-10
2.3,4.0954873542647898e-11,1.1530951647616784e-11,1.128196432393846e-11,9.3256647661275113e-12,1.6180274883388426e-11,-6.7063122378439193e-11,-4.7853063294873336e-10
2.3025,4.0925434243193616e-11,1.152209675398587e-11,1.1268379712733922e-11,9.2975557453501776e-12,1.6144253508033929e-11,-6.5511008960832684e-11,-4.7899428855265902e-10
2.305,4.0896437243639633e-11,1.1513949375388292e-11,1.1256840675449184e-11,9.271651270022481e-12,1.6110367432578197e-11,-6.3975698237139737e-11,-4.7945562060740456e-10
2.3075,4.0867939383970496e-11,1.1506528685126349e-11,1.1247349857358883e-11,9.2479814142064909e-12,1.6078407014240097e-11,-6.2488405494303772e-11,-4.7991536821238979e-10
2.31,4.0839983649253385e-11,1.1499828417423495e-11,1.123986375432825e-11,9.2264958004184208e-12,1.6048276116927258e-11,-6.1035882884371768e-11,-4.8037340515680763e-10
2.3125,4.0812566637949425e-11,1.1493826769644568e-11,1.1234110556088317e-11,9.2071278839586053e-12,1.6019844277078222e-11,-5.9599866130189407e-11,-4.8082947021173663e-10
2.315,4.0785656448013817e-11,1.1488479081291519e-11,1.1229782365806405e-11,9.1898052976958045e-12,1.5992920092048303e-11,-5.8180072281937095e-11,-4.812834188310584e-10
2.3175,4.0759185215394579e-11,1.1483726271083644e-11,1.1227127264832561e-11,9.1744103444778041e-12,1.596731187098012e-11,-5.6802295559933795e-11,-4.8173494615554728e-10
2.32,4.073305804143776e-11,1.1479494164774477e-11,1.122594310338641e-11,9.1608251599887571e-12,1.5942874688399083e-11,-5.5461630051538612e-11,-4.8218372864297386e-10
2.3225,4.0707154809692689e-11,1.1475695805257951e-11,1.1226005472166811e-11,9.1488957359927201e-12,1.5919467804751456e-11,-5.4132707440214746e-11,-4.8262942104557172e-10
2.325,4.0681337163237074e-11,1.1472233120707967e-11,1.1227068471849841e-11,9.1384369726700037e-12,1.5896937640390384e-11,-5.2814657896274301e-11,-4.8307141364043495e-10
2.3275,4.0655447730663557e-11,1.1469001396190131e-11,1.1228857715841427e-11,9.1292315455546158e-12,1.5875150927794626e-11,-5.1525814957257552e-11,-4.8350829113762103e-10
2.33,4.0629333209237477e-11,1.1465891460315275e-11,1.1231093681257217e-11,9.1210578662784814e-12,1.5853986721843436e-11,-5.0276454456895714e-11,-4.839386788320582e-10
2.3325,4.0602826368977312e-11,1.1462789465006699e-11,1.1233502710220617e-11,9.1137213004794505e-12,1.5833300030753041e-11,-4.9031621156747633e-11,-4.8436149817427087e-10
2.335,4.057575973945158e-11,1.1459578728359035e-11,1.1235803444689163e-11,9.1070423400592585e-12,1.5812939580109717e-11,-4.7789124332186004e-11,-4.8477580797521375e-10
2.3375,4.0547984583762197e-11,1.1456131843219919e-11,1.1237716502263998e-11,9.1008165529249648e-12,1.5792804483876342e-11,-4.6556456179509012e-11,-4.8518068941437934e-10
2.34,4.0519330126142556e-11,1.1452328607861279e-11,1.1238927059697774e-11,9.0948472167302103e-12,1.5772814750101829e-11,-4.5365700370853626e-11,-4.8557452667284375e-10
2.3425,4.0489669999830232e-11,1.1448048546926099e-11,1.1239151376185411e-11,9.0889477997856321e-12,1.5752877373957718e-11,-4.4171217200699477e-11,-4.8595552177553899e-10
2.345,4.0458858528722055e-11,1.1443180208819122e-11,1.1237517732826178e-11,9.0829545788716023e-12,1.5732896381140914e-11,-4.2970397778984615e-11,-4.8632187099961653e-10
2.3475,4.042679957304644e-11,1.143761844579192e-11,1.1234268335890289e-11,9.07674314420411e-12,1.5712794533700353e-11,-4.176099487824963e-11,-4.8667174375780608e-10
2.35,4.0393389200803102e-11,1.143126692122614e-11,1.1229255219756971e-11,9.0701993182705015e-12,1.5692533853684062e-11,-4.0590150372403622e-11,-4.8700404600795959e-10
2.3525,4.0358601050963538e-11,1.1424042318465318e-11,1.1222276919094925e-11,9.0632000627754665e-12,1.5672088107494172e-11,-3.9411619963505458e-11,-4.8731801041702885e-10
2.355,4.0322386080007898e-11,1.1415881215042142e-11,1.1213229919186021e-11,9.0556770279609547e-12,1.5651463173393875e-11,-3.8219416725965317e-11,-4.8761226656241637e-10
2.3575,4.0284723796354888e-11,1.1406732614553099e-11,1.1202017843106394e-11,9.0476171995948671e-12,1.5630648193580479e-11,-3.7011437049614001e-11,-4.8788513700488407e-10
2.36,4.0245659995443306e-11,1.1396556215579341e-11,1.1188569517782493e-11,9.0390220467112441e-12,1.560965692301823e-11,-3.5820021545162027e-11,-4.8813499669935889e-10
2.3625,4.0205226321785491e-11,1.1385318768547951e-11,1.1172769332769759e-11,9.0298628795410108e-12,1.5588513130058728e-11,-3.4628825942846946e-11,-4.8836131426758577e-10
2.365,4.0163428954462585e-11,1.1372992297271885e-11,1.1154595994217034e-11,9.0200778300973055e-12,1.5567223043914438e-11,-3.3417396378132365e-11,-4.8856363906442957e-10
2.3675,4.0120309508000698e-11,1.1359550166664045e-11,1.1133446297042941e-11,9.0095704649394851e-12,1.5545777360655906e-11,-3.2185637355532738e-11,-4.8874175767610099e-10
2.37,4.0075910582656863e-11,1.1344997347715762e-11,1.1109646392422952e-11,8.9982732571243124e-12,1.5524179605779434e-11,-3.095014758695274e-11,-4.8889511499045309e-10
2.3725,4.0030272642666957e-11,1.1329359610794928e-11,1.1083600951717941e-11,8.9862394937352345e-12,1.5502465347938044e-11,-2.9730793122706295e-11,-4.890234633558175e-10
2.375,3.9983487469771357e-11,1.131267920900668e-11,1.1055470099839909e-11,8.9736183588776195e-12,1.5480714463733067e-11,-2.8489551521207602e-11,-4.8912710873251538e-10
2.3775,3.9935696447088559e-11,1.1295017796826564e-11,1.1025455745412492e-11,8.960591550333859e-12,1.5459027352546136e-11,-2.7227147100426825e-11,-4.8920639052782752e-10
2.38,3.988708116214223e-11,1.1276447817095448e-11,1.0993745373360153e-11,8.9473985226933119e-12,1.543741768216015e-11,-2.5944279925012018e-11,-4.8926185902077774e-10
2.3825,3.9837854228680746e-11,1.1257052791968079e-11,1.0960517623935083e-11,8.9341152888260864e-12,1.5415988640172519e-11,-2.4693664319755596e-11,-4.8929380632379097e-10
2.385,3.9788252707504792e-11,1.1236923919911243e-11,1.0925877026920418e-11,8.9208500571157432e-12,1.5394724361017538e-11,-2.3426489430386777e-11,-4.8930247953859332e-10
2.3875,3.9738534471125096e-11,1.1216160358181837e-11,1.088936835878853e-11,8.9076337277526356e-12,1.5373640297107129e-11,-2.2140789295464508e-11,-4.8928829021844259e-10
2.39,3.9688925011542737e-11,1.119487463297325e-11,1.0852055973709917e-11,8.8945148920399083e-12,1.5352749873048506e-11,-2.0838403051334594e-11,-4.8925233364496752e-10
2.3925,3.9639591950309046e-11,1.1173177924794577e-11,1.081436958614133e-11,8.8815468636288059e-12,1.5332077570480726e-11,-1.955212904493114e-11,-4.8919613168246443e-10
2.395,3.9590658475861776e-11,1.1151173865791607e-11,1.0776570356878032e-11,8.8688031339058923e-12,1.5311628069188985e-11,-1.8277530038146813e-11,-4.8912139031649745e-10
2.3975,3.954219234603672e-11,1.1128962980839295e-11,1.0738847252492752e-11,8.8563497381601828e-12,1.5291379223979993e-11,-1.6990710701855991e-11,-4.8902962469295283e-10
2.4,3.9494319131219069e-11,1.1106647376923744e-11,1.070134453393956e-11,8.844221957475583e-12,1.5271298534166804e-11,-1.5693949694537521e-11,-4.8892193043884963e-10
2.4025,3.9447176560007299e-11,1.1084337780349738e-11,1.0664271647010938e-11,8.8324412968746602e-12,1.5251355343107292e-11,-1.4395906808466387e-11,-4.887991863083067e-10
2.405,3.9400988062834193e-11,1.1062159163570543e-11,1.0627832060911821e-11,8.8210278578439813e-12,1.5231502264119984e-11,-1.3143333309038658e-11,-4.8866228787668001e-10
2.4075,3.93559318759366e-11,1.1040229415386205e-11,1.0591723655690908e-11,8.8099800602777543e-12,1.5211694772285486e-11,-1.1886529075357262e-11,-4.8851276558035965e-10
2.41,3.9312249916850155e-11,1.1018680722386295e-11,1.0556583491691873e-11,8.7992429299265565e-12,1.5191880703052269e-11,-1.0627030465454002e-11,-4.8835228829205612e-10
2.4125,3.927009580938558e-11,1.0997617689733523e-11,1.0522761431462515e-11,8.7887657345655524e-12,1.5171963835910845e-11,-9.3669120721671367e-12,-4.8818266209270969e-10
2.415,3.9229611986270629e-11,1.0977149522343234e-11,1.0490489010305937e-11,8.7785095801446087e-12,1.5151837185587652e-11,-8.1443945788323779e-12,-4.8800491893858434e-10
2.4175,3.9190922089056964e-11,1.0957381010381078e-11,1.0459869116661934e-11,8.7684050612851356e-12,1.5131422123621616e-11,-6.9464759577044812e-12,-4.8782001438647584e-10
2.42,3.915416883546863e-11,1.0938408704119168e-11,1.0430926757238373e-11,8.758413360558391e-12,1.5110672585350141e-11,-5.7526535097612035e-12,-4.8762944656879964e-10
2.4225,3.9119545947200544e-11,1.092032851719942e-11,1.0403690327773174e-11,8.7483904882472582e-12,1.508954350418981e-11,-4.5652805248151522e-12,-4.8743491104400698e-10
2.425,3.9087246050691816e-11,1.0903236309234935e-11,1.037826624152225e-11,8.7381993387710083e-12,1.5067951181088069e-11,-3.3908954887068907e-12,-4.8723828350814469e-10
2.4275,3.9057498216112614e-11,1.08872218639209e-11,1.0354787574790653e-11,8.727795631533654e-12,1.5045740372017093e-11,-2.2808438044513981e-12,-4.8704095465460104e-10
2.43,3.9030502472668365e-11,1.0872377087484117e-11,1.0333379101608841e-11,8.7172018751821392e-12,1.5022785915836165e-11,-1.1803403692530848e-12,-4.8684364695815783e-10
2.4325,3.9006472998955764e-11,1.0858789388100594e-11,1.0314116482384863e-11,8.7063667401596893e-12,1.4999004824451773e-11,-8.9684686200820716e-14,-4.866466140517954e-10
2.435,3.898554097575554e-11,1.0846517023745501e-11,1.0297053881798319e-11,8.6952537650680205e-12,1.4974380199374838e-11,9.8916665097489051e-13,-4.8645083525809887e-10
