Physical Time (s),etp_top Monitor (W): top_cv1,etp_top Monitor (W): top_cv2,etp_top Monitor (W): top_cv3,etp_top Monitor (W): top_cv4,etp_top Monitor (W): top_cv5,etp_top Monitor (W): top_cv6,etp_top Monitor (W): top_cv7
1.435,5.5611823676613156e-09,3.0145743104620634e-10,-2.657949791582966e-10,-9.8081163952431502e-10,-1.0221038751642539e-09,-1.0882070682944738e-09,-2.258357537373088e-10
1.4375,5.7066426907885255e-09,2.8779330500236283e-10,-2.1627023513241836e-10,-8.0374536967122558e-10,-7.9502853105788745e-10,-7.7823983276789363e-10,-1.5153289735421032e-10
1.44,5.8482492401684469e-09,2.7304571030823238e-10,-1.6810454535029473e-10,-6.3099843912903431e-10,-5.7374215464647749e-10,-4.7762850600034652e-10,-7.9129761309913518e-11
1.4425,5.9823832591699084e-09,2.5728233472867274e-10,-1.2211444313058495e-10,-4.6554225464552032e-10,-3.6219082470931169e-10,-1.9198712086613329e-10,-1.0063256396120175e-11
1.445,6.105178002378397e-09,2.4062533807982304e-10,-7.8982521470807355e-11,-3.1015806338570084e-10,-1.6420348228632564e-10,7.336957958644232e-11,5.4286027375234977e-11
1.4475,6.2127167245942441e-09,2.2326316519981706e-10,-3.9327464376278597e-11,-1.6724847679278219e-10,1.6866096260463921e-11,3.1372810208007859e-10,1.1263885976407237e-10
1.45,6.3012490372316719e-09,2.0541654675477934e-10,-3.5830337327223818e-12,-3.8945948570104419e-11,1.7807956117193558e-10,5.2497018306551281e-10,1.6384316921854596e-10
1.4525,6.367177814734716e-09,1.8730295031431335e-10,2.7938098981433583e-11,7.3152590172158784e-11,3.1693897105832999e-10,7.0372824216860424e-10,2.0691239052721738e-10
1.455,6.4072686516931406e-09,1.6910117263464703e-10,5.50672351889994e-11,1.6783583770458185e-10,4.3146526722048747e-10,8.4719994217922704e-10,2.4101889520147938e-10
1.4575,6.4187598426864245e-09,1.5093736182354833e-10,7.7701081700719959e-11,2.4431816771837562e-10,5.2029696469123527e-10,9.533764729301875e-10,2.6555722915944194e-10
1.46,6.3993036391250291e-09,1.3291739401476541e-10,9.5810011647078426e-11,3.0216783843404194e-10,5.8259099726541592e-10,1.0209451054272635e-09,2.8010683705543426e-10
1.4625,6.3470836419747763e-09,1.1514622408162206e-10,1.0945213699111909e-10,3.412463151242459e-10,6.1806916837895362e-10,1.0494699865121411e-09,2.8446529243272811e-10
1.465,6.2607271476844895e-09,9.7741403712394432e-11,1.1873309039841501e-10,3.6183120518589992e-10,6.2699127723837495e-10,1.0393093124480348e-09,2.786395866741831e-10
1.4675,6.1393357862418506e-09,8.0819009155040222e-11,1.2386096737123222e-10,3.6443951714164608e-10,6.100715488300703e-10,9.9163328822945401e-10,2.6284493731049707e-10
1.47,5.9825410246971537e-09,6.4490211719898092e-11,1.2506941232435655e-10,3.4996511149875326e-10,5.6856764848094692e-10,9.0845618893993182e-10,2.3751982158679318e-10
1.4725,5.7905198306948067e-09,4.8842313079352781e-11,1.2267948834831063e-10,3.1959879014811424e-10,5.0424601899744939e-10,7.9253992574090269e-10,2.0331100373472952e-10
1.475,5.5639936090787099e-09,3.3924551874374395e-11,1.1702176943640271e-10,2.7481171415756203e-10,4.1931705828072442e-10,6.4731627435728133e-10,1.6106527227435759e-10
1.4775,5.3043152869102691e-09,1.9747350618625305e-11,1.0853440899275317e-10,2.1736198894601736e-10,3.1637359155836958e-10,4.7682397597284385e-10,1.1180835501386097e-10
1.48,5.0133211747716379e-09,6.2802092088161567e-12,9.7627222459430344e-11,1.4921291028076891e-10,1.9835926353290115e-10,2.8551911008714506e-10,5.6719959994507607e-11
1.4825,4.6934450849785157e-09,-6.5462775580478688e-12,8.4815172241536121e-11,7.2560011568558865e-11,6.8478568359019062e-11,7.826522310597301e-11,-2.8967452594363632e-12
1.485,4.3477427920917209e-09,-1.8826731337213723e-11,7.0565446673666686e-11,-1.0261684621014407e-11,-6.977418936466078e-11,-1.3981228975612172e-10,-6.563927387119464e-11
1.4875,3.979800112532864e-09,-3.067875339189632e-11,5.5440375781107539e-11,-9.678368109784607e-11,-2.1281087220681568e-10,-3.634670926751096e-10,-1.300513727709824e-10
1.49,3.5936060765819461e-09,-4.2238169853535592e-11,3.9932899145601492e-11,-1.845765033158661e-10,-3.5702697007240529e-10,-5.8743536512661573e-10,-1.9464491981090034e-10
1.4925,3.1937923403096353e-09,-5.3662456078742452e-11,2.4583123887870157e-11,-2.7120656006620424e-10,-4.9889232580594961e-10,-8.0650805245592802e-10,-2.5793171308959866e-10
1.495,2.7850546131374817e-09,-6.5120645146383498e-11,9.8426373916109918e-12,-3.5437601453343824e-10,-6.3505601422385541e-10,-1.0157427343775234e-09,-3.1848767423773475e-10
1.4975,2.3723348794530322e-09,-7.6788538011233252e-11,-3.8229201345125198e-12,-4.3190421349733138e-10,-7.6228032655362591e-10,-1.2105535586360491e-09,-3.7498266808583705e-10
1.5,1.9607976829034036e-09,-8.882742090572555e-11,-1.6028118137898409e-11,-5.017409166325216e-10,-8.776036157467824e-10,-1.3866640300804435e-09,-4.2618595042330855e-10
1.5025,1.5555158705464608e-09,-1.0139009216218997e-10,-2.6427765011350665e-11,-5.6216302626974032e-10,-9.7848272931850976e-10,-1.5404050125835011e-09,-4.7104311382736796e-10
1.505,1.1613432593767803e-09,-1.1463020738914812e-10,-3.4771021666199111e-11,-6.1160139129829681e-10,-1.0626181211963283e-09,-1.6686139166018727e-09,-5.0865683221237594e-10
1.5075,7.8308274935664073e-10,-1.286890942628795e-10,-4.0854428275232184e-11,-6.4874457658530083e-10,-1.1280849400598982e-09,-1.7687575709057792e-09,-5.3830959414259693e-10
1.51,4.2516806605923663e-10,-1.437000670990169e-10,-4.4570340978954926e-11,-6.7258407003373108e-10,-1.1733764596762931e-09,-1.8388892723017493e-09,-5.5947651489716646e-10
1.5125,9.1639907767539531e-11,-1.5976019569766242e-10,-4.5888995622438636e-11,-6.8241610808161125e-10,-1.1974463870321722e-09,-1.8777620573451878e-09,-5.7180918438789503e-10
1.515,-2.1401015652586599e-10,-1.7696956323542793e-10,-4.4884679366428291e-11,-6.7788624281026613e-10,-1.1997240588871538e-09,-1.8847580474097565e-09,-5.751409029757527e-10
1.5175,-4.8882421034982296e-10,-1.9539118841923946e-10,-4.1703030577875291e-11,-6.5897983060202763e-10,-1.1800842906000228e-09,-1.859890256576829e-09,-5.6947242690059371e-10
1.52,-7.3038341954624909e-10,-2.1507125301336492e-10,-3.6582345087437664e-11,-6.2600153260339599e-10,-1.1388484315403285e-09,-1.8037823903676274e-09,-5.5497194268747451e-10
1.5225,-9.3696293055333592e-10,-2.3602957951684727e-10,-2.9817012711170549e-11,-5.7953854495022345e-10,-1.0767397769270313e-09,-1.717565164006517e-09,-5.3195578921945361e-10
1.525,-1.1074339370838036e-09,-2.5825649978875929e-10,-2.1736678960528476e-11,-5.204248719928964e-10,-9.9490358759072688e-10,-1.6029189814914739e-09,-5.0088248156130994e-10
1.5275,-1.2413211521493374e-09,-2.8170998917550649e-10,-1.27216382531555e-11,-4.497146699843252e-10,-8.9478471372551413e-10,-1.461933744738152e-09,-4.6232410260776999e-10
1.53,-1.3388801980403127e-09,-3.0631730294609779e-10,-3.1532275082263609e-12,-3.6863577361415213e-10,-7.7801359615753553e-10,-1.297037311190106e-09,-4.1694438699589387e-10
1.5325,-1.4010417311141498e-09,-3.319674806941364e-10,6.5697367007544068e-12,-2.7857117393119565e-10,-6.4651354394602978e-10,-1.1109933271051324e-09,-3.6551772463675831e-10
1.535,-1.4294495146268821e-09,-3.5849967271058849e-10,1.6091221338826475e-11,-1.8103997832828105e-10,-5.0238661244072901e-10,-9.067700958105284e-10,-3.0886329530697319e-10
1.5375,-1.4264365436400383e-09,-3.8575032273568917e-10,2.505599318606471e-11,-7.7589582555578228e-11,-3.4783832069395994e-10,-6.8745369715748252e-10,-2.4782746952552125e-10
1.54,-1.3949150173722086e-09,-4.1350188893934111e-10,3.3205994220608936e-11,3.0148658221820677e-11,-1.8522056623192072e-10,-4.5628890213415239e-10,-1.8330521339685234e-10
1.5425,-1.3383461058820952e-09,-4.4152703843491506e-10,4.0268231206122714e-11,1.4053067179708304e-10,-1.6961550388666574e-11,-2.1659405371408342e-10,-1.1618657257577951e-10
1.545,-1.2607213646942322e-09,-4.695808688122741e-10,4.6111501398313557e-11,2.5198268093397629e-10,1.5455913263129201e-10,2.832043392303035e-11,-4.7390837400899852e-11
1.5475,-1.1663697868335595e-09,-4.9742580813410962e-10,5.0584659426642437e-11,3.6298667725874765e-10,3.2698331401467892e-10,2.7505527640174592e-10,2.2175194730385358e-11
1.55,-1.0599400783806278e-09,-5.2481653260944092e-10,5.3671343333664994e-11,4.7209169934974329e-10,4.9796815842026304e-10,5.2046631910903343e-10,9.1612056285749212e-11
1.5525,-9.4624968571550364e-10,-5.5150563959663551e-10,5.5344026074302103e-11,5.7794301722902879e-10,6.6532655558325185e-10,7.6133666832768465e-10,1.6002615557350598e-10
1.555,-8.3028286252788243e-10,-5.7730384297112327e-10,5.5659428933688968e-11,6.7925037369999656e-10,8.2692539504586863e-10,9.9467399428006578e-10,2.2656640908621881e-10
1.5575,-7.1692782596929278e-10,-6.0200717974775781e-10,5.4666032954117604e-11,7.7487720826242099e-10,9.8071695149018176e-10,1.2175503319558793e-09,2.9039645007836555e-10
1.56,-6.110512670840853e-10,-6.2546349107450737e-10,5.247593870801699e-11,8.6373794448448119e-10,1.1248611596551337e-09,1.4272576663512824e-09,3.5073925609995687e-10
1.5625,-5.1714194573812574e-10,-6.4753821840046363e-10,4.917517949226447e-11,9.4483256059990009e-10,1.2576620553546154e-09,1.6213001464271909e-09,4.0687694906824308e-10
1.565,-4.3937246582277838e-10,-6.6812429166972564e-10,4.4874764091888088e-11,1.017398772430695e-09,1.3775648727348677e-09,1.7973835214989005e-09,4.5811671748757624e-10
1.5675,-3.8149572916774963e-10,-6.8715643714682617e-10,3.9675483102860732e-11,1.0806631771253685e-09,1.4832626733898366e-09,1.9534999946585758e-09,5.0383956293519105e-10
1.57,-3.4670489554977768e-10,-7.045979752919412e-10,3.3658116977836531e-11,1.1340386100479291e-09,1.5735712955519454e-09,2.0879013388129127e-09,5.4348332095184508e-10
1.5725,-3.3761748388528332e-10,-7.204234932007877e-10,2.6918281065615733e-11,1.1770930069903725e-09,1.6475854940727837e-09,2.1990610421540293e-09,5.7655054983198588e-10
1.575,-3.5623236530319717e-10,-7.3463896438288418e-10,1.9511817522774516e-11,1.2095202335396042e-09,1.7046223331855626e-09,2.2858047706053891e-09,6.026267013872249e-10
1.5775,-4.038507689560587e-10,-7.4726765310122153e-10,1.1515718378722239e-11,1.2311753593998907e-09,1.7442789308974392e-09,2.3472656320868279e-09,6.2137447577749629e-10
1.58,-4.8108534351916667e-10,-7.5834102871046971e-10,2.956224651989394e-12,1.2420202837120863e-09,1.7663590677891231e-09,2.3828841679485351e-09,6.3252701125050684e-10
1.5825,-5.8783002122766498e-10,-7.6791219149664345e-10,-6.0912802493935886e-12,1.242148007492198e-09,1.7708451528449132e-09,2.3924407019493614e-09,6.3592032231822908e-10
1.585,-7.232220608189182e-10,-7.7604238186993545e-10,-1.5609531876849298e-11,1.2318178493044428e-09,1.7579995227199434e-09,2.3760412850347733e-09,6.3148815092502273e-10
1.5875,-8.8572219715739372e-10,-7.8280755310747039e-10,-2.5514627857079482e-11,1.211445259211031e-09,1.7283267498864696e-09,2.3341429183523862e-09,6.192722826314525e-10
1.59,-1.0731446681235943e-09,-7.8829089489567012e-10,-3.5770912086855185e-11,1.1815669592789386e-09,1.6825494142009176e-09,2.2675483096095797e-09,5.9941866517712442e-10
1.5925,-1.282680071742382e-09,-7.9256049559603867e-10,-4.6287189858357388e-11,1.1428564757689947e-09,1.6216626085322913e-09,2.1774214490902347e-09,5.7217818130561458e-10
1.595,-1.5110257381012879e-09,-7.9569321014859162e-10,-5.6975356351708719e-11,1.0961829264886521e-09,1.5469113169439722e-09,2.0653058192365228e-09,5.3792641192383874e-10
1.5975,-1.7543564203718656e-09,-7.9777635326296342e-10,-6.7739096940059797e-11,1.0425401717882339e-09,1.4597702373962931e-09,1.9331522053359564e-09,4.9714873288204037e-10
1.6,-2.0084731872817233e-09,-7.9890499274601971e-10,-7.8447231868892509e-11,9.8311531296499231e-10,1.3619727091250994e-09,1.7832109452724107e-09,4.5046011405242595e-10
1.6025,-2.2689275646372219e-09,-7.9917367782673607e-10,-8.8999985225725983e-11,9.1915069242152021e-10,1.2554092378643907e-09,1.6180470570654533e-09,3.9855407403436418e-10
1.605,-2.5310829597323982e-09,-7.9866636449937037e-10,-9.9263903443934922e-11,8.51849540019321e-10,1.1420953389977774e-09,1.4405278129786019e-09,3.4224748358713674e-10
1.6075,-2.7902957299786674e-09,-7.9746458783184549e-10,-1.0915216880438223e-10,7.82561786225176e-10,1.0241570707627241e-09,1.2536901668633958e-09,2.8243046146239784e-10
1.61,-3.0418697300575538e-09,-7.9562877784270181e-10,-1.1853958043179172e-10,7.1255437070266306e-10,9.0373505271758061e-10,1.0607952775667957e-09,2.2006447643250667e-10
1.6125,-3.2812636411901632e-09,-7.9322341551951263e-10,-1.2737441133329466e-10,6.4304358703276537e-10,7.82941729661961e-10,8.6517848510395063e-10,1.5617707293368574e-10
1.615,-3.5041623460536139e-09,-7.9031383438185967e-10,-1.3557809773023152e-10,5.7522723157604217e-10,6.6392365290605139e-10,6.7030236128718373e-10,9.1868806511604615e-11
1.6175,-3.7064837660913477e-09,-7.869342828971657e-10,-1.4313198484814562e-10,5.1030471853375239e-10,5.4877404162607926e-10,4.7958047528997846e-10,2.825054296216788e-11
1.62,-3.8845307086748803e-09,-7.8313398855746148e-10,-1.5003937514441882e-10,4.4934818050063423e-10,4.3953186561023819e-10,2.9638548982060998e-10,-3.3542146352102972e-11
1.6225,-4.0350867388306825e-09,-7.7893370579135426e-10,-1.5632772558539069e-10,3.9324195131648233e-10,3.3804593327577259e-10,1.239870047782717e-10,-9.2386804559104346e-11
1.625,-4.1554739204828584e-09,-7.7435332101873085e-10,-1.6206712765543627e-10,3.4280639774475655e-10,2.460661491745904e-10,-3.4459907251905727e-11,-1.4719249893392369e-10
1.6275,-4.24358918190771e-09,-7.6938070502774345e-10,-1.6731846706292479e-10,2.986721283634521e-10,1.6506752459683069e-10,-1.7611168881323527e-10,-1.9691721432250227e-10
1.63,-4.2979167042612058e-09,-7.6401372082867094e-10,-1.7221684705395022e-10,2.6128960346310859e-10,9.6315505594389337e-11,-2.9832740685509026e-10,-2.4057789487634502e-10
1.6325,-4.3175333651670211e-09,-7.5823601729481098e-10,-1.7685520609894019e-10,2.3092272970911289e-10,4.0808514367268587e-11,-3.9883137836068618e-10,-2.7728374236317194e-10
1.635,-4.3021193119595653e-09,-7.5203368196333572e-10,-1.8138407596100117e-10,2.0769919202961215e-10,-7.1006184586926537e-13,-4.7569333776238476e-10,-3.0624840158790818e-10
1.6375,-4.251937123461229e-09,-7.4538618470572751e-10,-1.859101232830039e-10,1.9158792559516877e-10,-2.7811926811376712e-11,-5.2743486902793673e-10,-3.2679857464610743e-10
1.64,-4.1677833508450371e-09,-7.3825940885460306e-10,-1.9055511961131327e-10,1.824330142885024e-10,-4.0302397927734252e-11,-5.5299287739589096e-10,-3.3839444310508758e-10
1.6425,-4.0509942091953028e-09,-7.3062137278394967e-10,-1.9541809813072014e-10,1.7996137998534279e-10,-3.8196612583679814e-11,-5.5169560961133663e-10,-3.4063010829310781e-10
1.645,-3.9033994892190476e-09,-7.2243271865128147e-10,-2.005711333066353e-10,1.8376415189649573e-10,-2.1830104063953756e-11,-5.2336450675807484e-10,-3.3326222533143828e-10
1.6475,-3.7272701461527682e-09,-7.1366406903436975e-10,-2.0608981885233535e-10,1.9331776777865812e-10,8.1911329979092406e-12,-4.6833287048343882e-10,-3.1621461710009176e-10
1.65,-3.5252735998634946e-09,-7.0429952866864372e-10,-2.1199037780882585e-10,2.0803547978257443e-10,5.1050835888037225e-11,-3.8741989544338658e-10,-2.8960024456440759e-10
1.6525,-3.3003800939245273e-09,-6.9432109318363127e-10,-2.1830018097351635e-10,2.2723935377669619e-10,1.0564990369977005e-10,-2.8196586689916785e-10,-2.5369963135341148e-10
1.655,-3.0558223083251624e-09,-6.8372062177676851e-10,-2.2497270628200608e-10,2.5017584194175948e-10,1.7068957487889324e-10,-1.5377665031723398e-10,-2.0898668785779945e-10
1.6575,-2.7950934652338896e-09,-6.7249836100172248e-10,-2.3196357815144556e-10,2.7609274680553582e-10,2.4474161897964692e-10,-5.0807560987031719e-12,-1.5610713934887291e-10
1.66,-2.5217767018772535e-09,-6.606552163282931e-10,-2.3918294295427878e-10,3.0420489955226575e-10,3.2619862390459816e-10,1.6144506679434028e-10,-9.5907899045064997e-11
1.6625,-2.2394841152013982e-09,-6.4819943098647868e-10,-2.4651899009022332e-10,3.3369896644385352e-10,4.133220112606693e-10,3.428253623451791e-10,-2.9349906566496573e-11
1.665,-1.9518187082909719e-09,-6.3513668117375506e-10,-2.5385093181996854e-10,3.6377383854666716e-10,5.0429745724358838e-10,5.3571769928822864e-10,4.2399804750542717e-11
1.6675,-1.662205423421959e-09,-6.2147034998913574e-10,-2.6101122067495686e-10,3.9362524159738183e-10,5.9716178032267127e-10,7.364430443035341e-10,1.1807247547340208e-10
1.67,-1.3740384999381156e-09,-6.072118999962873e-10,-2.6786587951460486e-10,4.2246290032278206e-10,6.8993330710283503e-10,9.4114709111523826e-10,1.9625272455898805e-10
1.6725,-1.0905180280574228e-09,-5.9238825067422822e-10,-2.7423474182733856e-10,4.4954514405252163e-10,7.8068800177677744e-10,1.145810140502549e-09,2.7543872902961949e-10
1.675,-8.1451818851801742e-10,-5.7701675845542858e-10,-2.79957244625718e-10,4.7419532690113964e-10,8.6745671949102821e-10,1.3463258651871119e-09,3.5407608914096056e-10
1.6775,-5.4878299890693703e-10,-5.6112839115347376e-10,-2.8487165659395688e-10,4.9575632600069924e-10,9.4836643784174513e-10,1.5385378656138429e-09,4.3055746533039898e-10
1.68,-2.9572466755742954e-10,-5.4474899431235201e-10,-2.888140411703363e-10,5.1370990008338213e-10,1.0216763371483242e-09,1.7183782788831035e-09,5.0327342635241685e-10
1.6825,-5.7362350342866386e-11,-5.2791380932209179e-10,-2.9165931886130774e-10,5.2760222549801578e-10,1.0857957011658908e-09,1.882021458482289e-09,5.7066134277930033e-10
1.685,1.6460930883439689e-10,-5.1064891363550614e-10,-2.9325072087089209e-10,5.3701832678686021e-10,1.1392296896363018e-09,2.0257828177649714e-09,6.3120080766392309e-10
1.6875,3.6880074801661439e-10,-4.9298379166665263e-10,-2.9348672881773686e-10,5.4164565431215989e-10,1.1806880542566026e-09,2.146245218243352e-09,6.8342179781355966e-10
1.69,5.5422645722026152e-10,-4.7494427420931825e-10,-2.9224667498629804e-10,5.4127018569547095e-10,1.2091097294401975e-09,2.2404795786289153e-09,7.2600352637673394e-10
1.6925,7.2024622421249708e-10,-4.5655688035810973e-10,-2.8945059170498696e-10,5.3577098280562254e-10,1.2236172050929319e-09,2.3058871001768273e-09,7.5777391894900163e-10
1.695,8.6640759747322727e-10,-4.3784786502721362e-10,-2.8502959085319087e-10,5.2511948717691451e-10,1.2235942983553871e-09,2.3403620067276069e-09,7.7772885174732444e-10
1.6975,9.9271457805133919e-10,-4.1883483439265951e-10,-2.7891839850004022e-10,5.0939597568696686e-10,1.2086934614091654e-09,2.3423415295959996e-09,7.8506573410115327e-10
1.7,1.0994103966166449e-09,-3.9954116720820881e-10,-2.7110075523154639e-10,4.8879849747689538e-10,1.1788401105077465e-09,2.3108480561201302e-09,7.7921496220904436e-10
1.7025,1.187043072129529e-09,-3.7997988715844371e-10,-2.6153704124868715e-10,4.6358902353639184e-10,1.134214177105477e-09,2.2455188051633275e-09,7.5985159951409468e-10
1.705,1.2563802226859166e-09,-3.6017358022168857e-10,-2.5025217983537915e-10,4.341259238332247e-10,1.0753025795628172e-09,2.1466463904741752e-09,7.2690771473275571e-10
1.7075,1.3084362686184473e-09,-3.4013569584285959e-10,-2.3726049230840516e-10,4.0087299687249825e-10,1.0028580056895343e-09,2.0151756552980545e-09,6.8058745953099136e-10
1.71,1.34449892876102e-09,-3.1989481121051497e-10,-2.2262745102088165e-10,3.6433700137356766e-10,9.1782908459197774e-10,1.8526731258603238e-09,6.2137446104457155e-10
1.7125,1.3660368974204025e-09,-2.9947710784447024e-10,-2.0643634537961639e-10,3.2508247905987518e-10,8.2139515031815908e-10,1.6612489583016838e-09,5.4999160916885163e-10
1.715,1.3747328164079008e-09,-2.7892919231125673e-10,-1.8878735063892406e-10,2.837761963004967e-10,7.1508110693926419e-10,1.4437137043005154e-09,4.6742844640429347e-10
1.7175,1.3724163034063647e-09,-2.5828327047305399e-10,-1.6982393010034923e-10,2.4106471402975778e-10,6.0042815040729266e-10,1.2032835662599924e-09,3.7495034878036348e-10
