Physical Time (s),etp_left Monitor (W)
5.1585,1.4250057650622876e-09
5.15875,1.4316224764629149e-09
5.159,1.4384941086605419e-09
5.15925,1.4456532488362287e-09
5.1595,1.4531296014008002e-09
5.15975,1.4608962608471761e-09
5.16,1.4689181128889016e-09
5.16025,1.4772256127340269e-09
5.1605,1.4858523985262455e-09
5.16075,1.49476775050112e-09
5.161,1.5039326166005581e-09
5.16125,1.513373696788053e-09
5.1615,1.5231247208865804e-09
5.16175,1.5331471580421818e-09
5.162,1.5433925392281151e-09
5.16225,1.5538928196530118e-09
5.1625,1.5646822239521471e-09
5.16275,1.5757176762868549e-09
5.163,1.5869417523859049e-09
5.16325,1.5983907590006243e-09
5.1635,1.6100980854821087e-09
5.16375,1.6220172207574879e-09
5.164,1.634089622639861e-09
5.16425,1.6463504129413982e-09
5.1645,1.6588323550613396e-09
5.16475,1.6714833771106522e-09
5.165,1.6842477422946103e-09
5.16525,1.6971534711942747e-09
5.1655,1.7102385727286454e-09
5.16575,1.7234512153905265e-09
5.166,1.7367249701544414e-09
5.16625,1.7500887892481159e-09
5.1665,1.763595682531428e-09
5.16675,1.7771795924052686e-09
5.167,1.7907678010927773e-09
5.16725,1.8044089419096834e-09
5.1675,1.818151281427292e-09
5.16775,1.8319269294433743e-09
5.168,1.845669484267419e-09
5.16825,1.8594243774545943e-09
5.1685,1.8732324168920684e-09
5.16875,1.8870383013909298e-09
5.169,1.9007735709045379e-09
5.16925,1.9144854183167292e-09
5.1695,1.9282213289427032e-09
5.16975,1.94191948465733e-09
5.17,1.9555195521669677e-09
5.17025,1.9690654325603794e-09
5.1705,1.9826035169802218e-09
5.17075,1.9960726679492073e-09
5.171,2.0094171853242085e-09
5.17125,2.0226773695099215e-09
5.1715,2.0358966380824575e-09
5.17175,2.0490241673580196e-09
5.172,2.0619982219360034e-09
5.17225,2.0748596850369309e-09
5.1725,2.087641242894665e-09
5.17275,2.1003029228499785e-09
5.173,2.1127843029616469e-09
5.17325,2.125127941472652e-09
5.1735,2.1373849883501415e-09
5.17375,2.1495034567118204e-09
5.174,2.1614289703451517e-09
5.17425,2.1732050385473414e-09
5.1745,2.1848789002851909e-09
5.17475,2.1964053779888683e-09
5.175,2.2077331700604583e-09
5.17525,2.2189035092164693e-09
5.1755,2.2299599108385397e-09
5.17575,2.2408594047447604e-09
5.176,2.2515561157378962e-09
5.17625,2.2620880351150013e-09
5.1765,2.2724319285206329e-09
5.17675,2.2826562728362193e-09
5.177,2.2927124606939829e-09
5.17725,2.3025591453590888e-09
5.1775,2.3122298111835174e-09
5.17775,2.3216916137245362e-09
5.178,2.3310117237515284e-09
5.17825,2.3401472362532016e-09
5.1785,2.349066884608491e-09
5.17875,2.3578084007892437e-09
5.179,2.3663479101344836e-09
5.17925,2.3747491722440274e-09
5.1795,2.3829807617551611e-09
5.17975,2.3910218718904797e-09
5.18,2.3988994886831207e-09
5.18025,2.4065978844168599e-09
5.1805,2.4141779483786141e-09
5.18075,2.4216091614614721e-09
5.181,2.4288722836114448e-09
5.18125,2.4359905893554691e-09
5.1815,2.4429452039159072e-09
5.18175,2.4497843987145013e-09
5.182,2.4564798653565441e-09
5.18225,2.4630084278438747e-09
5.1825,2.4693934472111351e-09
5.18275,2.4756155043384047e-09
5.183,2.4817207929289043e-09
5.18325,2.4876828126329251e-09
5.1835,2.493486679415371e-09
5.18375,2.4991602154672943e-09
5.184,2.5046928138807516e-09
5.18425,2.5101255934945745e-09
5.1845,2.5154478717394573e-09
5.18475,2.5206492919702333e-09
5.185,2.5257537723764125e-09
5.18525,2.5307516067404217e-09
5.1855,2.5356836898351774e-09
5.18575,2.5405359939687684e-09
5.186,2.5452938967589509e-09
5.18625,2.5499798736533854e-09
5.1865,2.5545818301092571e-09
5.18675,2.5591341620692915e-09
5.187,2.5636195643277742e-09
5.18725,2.5680195654288725e-09
5.1875,2.5723512719701686e-09
5.18775,2.5766009630085209e-09
5.188,2.5808012595939501e-09
5.18825,2.5849286602220797e-09
5.1885,2.5889649490836357e-09
5.18875,2.5929273102435553e-09
5.189,2.5968229139435758e-09
5.18925,2.6006399612766611e-09
5.1895,2.6043568404341353e-09
5.18975,2.6079928202500922e-09
5.19,2.6115667615436286e-09
5.19025,2.6150633555574147e-09
5.1905,2.6184667745754464e-09
5.19075,2.621797209599329e-09
5.191,2.6250491141629623e-09
5.19125,2.6282526300511928e-09
5.1915,2.6313928299396335e-09
5.19175,2.6344604447657787e-09
5.192,2.6374730266484722e-09
5.19225,2.6404210536517611e-09
5.1925,2.6433314805218449e-09
5.19275,2.6461890352408629e-09
5.193,2.6489794178754767e-09
5.19325,2.6517133320270688e-09
5.1935,2.6543801180771089e-09
5.19375,2.6569948803045218e-09
5.194,2.6595376019905516e-09
5.19425,2.6619901079002096e-09
5.1945,2.6643593945199337e-09
5.19475,2.6666317966852239e-09
5.195,2.6688236359976113e-09
5.19525,2.6709185064144557e-09
5.1955,2.6729041571695481e-09
5.19575,2.6747926497150529e-09
5.196,2.6765808168492453e-09
5.19625,2.6782893853760164e-09
5.1965,2.679914160272147e-09
5.19675,2.6814529252838518e-09
5.197,2.6829222102485456e-09
5.19725,2.684326641641819e-09
5.1975,2.6856879410824705e-09
5.19775,2.6870038558511674e-09
5.198,2.6882731067435329e-09
5.19825,2.6895102140708764e-09
5.1985,2.6907176256371004e-09
5.19875,2.6919092285996194e-09
5.199,2.693079519666364e-09
5.19925,2.69422241503113e-09
5.1995,2.6953432585554386e-09
5.19975,2.6964431715649919e-09
5.2,2.6975120470958147e-09
5.20025,2.6985371096598048e-09
5.2005,2.6995148839460682e-09
5.20075,2.7004397027062555e-09
5.201,2.7012950251763891e-09
5.20125,2.702064407125949e-09
5.2015,2.7027383974720844e-09
5.20175,2.7033068832258671e-09
5.202,2.7037559968251486e-09
5.20225,2.7040732993509076e-09
5.2025,2.7042529241483627e-09
5.20275,2.7042868376958491e-09
5.203,2.7041712442223644e-09
5.20325,2.7039049817263743e-09
5.2035,2.7034872911623603e-09
5.20375,2.7029188552571402e-09
5.204,2.7022049387900516e-09
5.20425,2.7013528699327959e-09
5.2045,2.7003656639255047e-09
5.20475,2.6992475402112371e-09
5.205,2.698007188656487e-09
5.20525,2.6966514774263042e-09
5.2055,2.6951861238173655e-09
5.20575,2.6936160496971254e-09
5.206,2.6919522111636832e-09
5.20625,2.6902082698173435e-09
5.2065,2.6883853274657442e-09
5.20675,2.6864896832660173e-09
5.207,2.6845341792221471e-09
5.20725,2.6825323143217197e-09
5.2075,2.6804892041270244e-09
5.20775,2.6784052096486443e-09
5.208,2.6762925732593751e-09
5.20825,2.6741694481653543e-09
5.2085,2.6720353000018681e-09
5.20875,2.6698834166641731e-09
5.209,2.6677266764310279e-09
5.20925,2.6655765543990916e-09
5.2095,2.6634249197667606e-09
5.20975,2.6612603179154814e-09
5.21,2.6590943807287182e-09
5.21025,2.6569338411852315e-09
5.2105,2.6547695225135102e-09
5.21075,2.6525916390247099e-09
5.211,2.6504210286147664e-09
5.21125,2.6482335250502226e-09
5.2115,2.646054046777033e-09
5.21175,2.6438739657895915e-09
5.212,2.6416807602571882e-09
5.21225,2.6394882026054086e-09
5.2125,2.6373069760165116e-09
5.21275,2.6351292289029586e-09
5.213,2.6329622263624966e-09
5.21325,2.6307906785399653e-09
5.2135,2.6286273505906105e-09
5.21375,2.6264796368149446e-09
5.214,2.6243371379979914e-09
5.21425,2.6222073573716266e-09
5.2145,2.6200761190446039e-09
5.21475,2.617950348129478e-09
5.215,2.6158373415406496e-09
5.21525,2.6137276361808981e-09
5.2155,2.6116274692954581e-09
5.21575,2.6095203776350447e-09
5.216,2.6074177255512582e-09
5.21625,2.6053268544006988e-09
5.2165,2.6032409659260964e-09
5.21675,2.6011685730097703e-09
5.217,2.599099833401323e-09
5.21725,2.5970463764532442e-09
5.2175,2.5950196595377298e-09
5.21775,2.5930169867518225e-09
5.218,2.5910492292175725e-09
5.21825,2.5891078692176594e-09
5.2185,2.5872063049428656e-09
5.21875,2.5853548591075037e-09
5.219,2.5835486402462545e-09
5.21925,2.5817885501066194e-09
5.2195,2.5800791468179298e-09
5.21975,2.5784284122206101e-09
5.22,2.5768293510278305e-09
5.22025,2.5752747858988468e-09
5.2205,2.573768359394017e-09
5.22075,2.5723136116549968e-09
5.221,2.5709039077425266e-09
5.22125,2.5695362453790803e-09
5.2215,2.5682125624975738e-09
5.22175,2.5669365122736831e-09
5.222,2.5657046368775813e-09
5.22225,2.564515604489292e-09
5.2225,2.5633733192550683e-09
5.22275,2.562281121410874e-09
5.223,2.5612370231119437e-09
5.22325,2.5602401235032732e-09
5.2235,2.5592915113871865e-09
5.22375,2.5583915659115739e-09
5.224,2.5575355450100603e-09
5.22425,2.5567193093269561e-09
5.2245,2.55594161217349e-09
5.22475,2.5552005566414015e-09
5.225,2.5544879907258083e-09
5.22525,2.5538003144035232e-09
5.2255,2.5531334932744419e-09
5.22575,2.552486019033802e-09
5.226,2.5518519681151841e-09
5.22625,2.5512276620803348e-09
5.2265,2.5506106745559773e-09
5.22675,2.5500020515397416e-09
5.227,2.5493968680295175e-09
5.22725,2.5487911115343551e-09
5.2275,2.5481848139172957e-09
5.22775,2.5475783405527565e-09
5.228,2.5469671601918833e-09
5.22825,2.5463450432038242e-09
5.2285,2.5457104835530534e-09
5.22875,2.5450618240538308e-09
5.229,2.5443914199005049e-09
5.22925,2.5436894361618302e-09
5.2295,2.5429516840904563e-09
5.22975,2.5421765550741605e-09
5.23,2.5413522557839901e-09
5.23025,2.5404664275737097e-09
5.2305,2.5395143098127797e-09
5.23075,2.5384958222784862e-09
5.231,2.5373957970182598e-09
5.23125,2.5362009193027702e-09
5.2315,2.534910377619705e-09
5.23175,2.5335250167036813e-09
5.232,2.5320301887865991e-09
5.23225,2.5304081616323473e-09
5.2325,2.5286614937954335e-09
5.23275,2.526794324773955e-09
5.233,2.5247901879756803e-09
5.23325,2.5226322719657885e-09
5.2335,2.5203236367192167e-09
5.23375,2.517870497618805e-09
5.234,2.5152545399516636e-09
5.23425,2.5124534699545521e-09
5.2345,2.5094732817737653e-09
5.23475,2.5063200576349586e-09
5.235,2.5029742912589072e-09
5.23525,2.4994088551195947e-09
5.2355,2.4956310695468643e-09
5.23575,2.4916509855304692e-09
5.236,2.4874462586352678e-09
5.23625,2.4829909739244016e-09
5.2365,2.4782968994026882e-09
5.23675,2.4733776456438283e-09
5.237,2.4682127975460746e-09
5.23725,2.4628146001398274e-09
5.2375,2.4571465413907717e-09
5.23775,2.4512328526007871e-09
5.238,2.4450908573936097e-09
5.23825,2.4387106843909537e-09
5.2385,2.4321139292660134e-09
5.23875,2.4252673805468439e-09
5.239,2.4181943542616201e-09
5.23925,2.41092184603487e-09
5.2395,2.4034252150382895e-09
5.23975,2.3957332967391264e-09
5.24,2.3877865877319779e-09
5.24025,2.3796170145285581e-09
5.2405,2.371247796444244e-09
5.24075,2.362649336029683e-09
5.241,2.353844576298291e-09
5.24125,2.3447725815585359e-09
5.2415,2.3354644561988025e-09
5.24175,2.3259470126568292e-09
5.242,2.3161897875652494e-09
5.24225,2.3062210902331434e-09
5.2425,2.2959765698473819e-09
5.24275,2.285496077240628e-09
5.243,2.2748112672102941e-09
5.24325,2.2638987104909559e-09
5.2435,2.2527920660548468e-09
5.24375,2.2414262462468551e-09
5.244,2.2298396893591376e-09
5.24425,2.2180738485924421e-09
5.2445,2.2060929491620568e-09
5.24475,2.1939390456925083e-09
5.245,2.1815446198491878e-09
5.24525,2.1689526065984202e-09
5.2455,2.156200309188317e-09
5.24575,2.1432622527107761e-09
5.246,2.1301815582586455e-09
5.24625,2.116879752916991e-09
5.2465,2.1034085125696077e-09
5.24675,2.0898166711459181e-09
5.247,2.0760719665526166e-09
5.24725,2.0621613436076916e-09
5.2475,2.0481223455801784e-09
5.24775,2.0340220196339811e-09
5.248,2.0198193576795898e-09
5.24825,2.0054667448330141e-09
5.2485,1.9910319519857816e-09
5.24875,1.9765825152207521e-09
5.249,1.9620741579707981e-09
5.24925,1.9474808269676441e-09
5.2495,1.9328618152733048e-09
5.24975,1.9182890888294475e-09
5.25,1.9037213378691028e-09
5.25025,1.8891340306852749e-09
5.2505,1.8745904876866634e-09
5.25075,1.8601477944467382e-09
5.251,1.8457777163375457e-09
5.25125,1.8315345835046258e-09
5.2515,1.8173466512247392e-09
5.25175,1.8032809646140897e-09
5.252,1.7893770257458077e-09
5.25225,1.7756191030417508e-09
5.2525,1.7620676794713575e-09
5.25275,1.748655044394657e-09
5.253,1.7354240388141444e-09
5.25325,1.7224109299211362e-09
5.2535,1.7095967960231644e-09
5.25375,1.6970250907949128e-09
5.254,1.6846286861052684e-09
5.25425,1.6724504461221697e-09
5.2545,1.6605242259929086e-09
5.25475,1.6488257876787817e-09
5.255,1.637399937932639e-09
5.25525,1.626174010395757e-09
5.2555,1.6151884370680837e-09
5.25575,1.6044732088127162e-09
5.256,1.5940022809684762e-09
5.25625,1.5838113337784842e-09
5.2565,1.5738393559157201e-09
5.25675,1.5641149374731022e-09
5.257,1.5546593760477503e-09
5.25725,1.5454476062416265e-09
5.2575,1.5365132892752339e-09
5.25775,1.5277916788641075e-09
5.258,1.5193147692012278e-09
5.25825,1.5111067412590195e-09
5.2585,1.5031390117328852e-09
5.25875,1.4954051411770255e-09
5.259,1.4879167093265102e-09
5.25925,1.4807056483522333e-09
5.2595,1.473739852880847e-09
5.25975,1.4669944637379313e-09
5.26,1.4604922589153912e-09
5.26025,1.4542556851675533e-09
5.2605,1.4482633565990322e-09
5.26075,1.4424941691787629e-09
5.261,1.4369654654167096e-09
5.26125,1.431698809453457e-09
5.2615,1.4266740936602825e-09
5.26175,1.4218786051790593e-09
5.262,1.4173306370224797e-09
5.26225,1.4130513680489507e-09
5.2625,1.4090271336801574e-09
5.26275,1.4052510382515037e-09
5.263,1.401740208729631e-09
5.26325,1.3985133471897728e-09
5.2635,1.3955607103749847e-09
5.26375,1.3928736877861688e-09
5.264,1.3904648751037012e-09
5.26425,1.3883465695532334e-09
5.2645,1.3865029940279382e-09
5.26475,1.384922810319602e-09
5.265,1.3836085564299962e-09
5.26525,1.3825634803002734e-09
5.2655,1.3817653219222384e-09
5.26575,1.3811957506444877e-09
5.266,1.3808527579301018e-09
5.26625,1.3807273520450821e-09
5.2665,1.3807997201653278e-09
5.26675,1.3810509824018365e-09
5.267,1.3814718692403498e-09
5.26725,1.3820558768055078e-09
5.2675,1.3827835327414096e-09
5.26775,1.3836368702667586e-09
5.268,1.3846097053494384e-09
5.26825,1.385692776108772e-09
5.2685,1.386869560027703e-09
5.26875,1.3881277186551886e-09
5.269,1.3894589145122539e-09
5.26925,1.3908617212902424e-09
5.2695,1.3923202190353918e-09
5.26975,1.3938241137393564e-09
5.27,1.3953666339085736e-09
5.27025,1.396944434467928e-09
5.2705,1.3985522613800574e-09
5.27075,1.4001825407041612e-09
5.271,1.4018224396948346e-09
5.27125,1.4034689487277034e-09
5.2715,1.4051160288171558e-09
5.27175,1.4067602497011354e-09
5.272,1.4083926395819716e-09
5.27225,1.4100011910551282e-09
5.2725,1.411583182852806e-09
5.27275,1.4131331251076656e-09
5.273,1.4146470379914846e-09
5.27325,1.4161177751941045e-09
5.2735,1.4175376465609252e-09
5.27375,1.4189015830991909e-09
5.274,1.4202063551079022e-09
5.27425,1.4214493224125427e-09
5.2745,1.4226217528074559e-09
5.27475,1.4237146470312551e-09
5.275,1.4247220348795045e-09
5.27525,1.4256388311796667e-09
5.2755,1.4264586466454133e-09
5.27575,1.4271722492725956e-09
5.276,1.4277710159775732e-09
5.27625,1.428248359539057e-09
5.2765,1.4286011128691372e-09
5.27675,1.4288278113568482e-09
5.277,1.428925424155627e-09
5.27725,1.4288961662271167e-09
5.2775,1.4287421469604078e-09
5.27775,1.4284704117506937e-09
5.278,1.4280884988720748e-09
5.27825,1.4276033430662753e-09
5.2785,1.4270262324315604e-09
5.27875,1.4263616782800356e-09
5.279,1.4256196194640426e-09
5.27925,1.4248084753298628e-09
5.2795,1.4239321124447134e-09
5.27975,1.4229989018553326e-09
5.28,1.4220055037759124e-09
5.28025,1.4209573866021842e-09
5.2805,1.4198557745747456e-09
5.28075,1.418698741124755e-09
5.281,1.4174905471729361e-09
5.28125,1.4162248731573518e-09
5.2815,1.4149043197642624e-09
5.28175,1.413529186386809e-09
5.282,1.4121010427172658e-09
5.28225,1.410625220079914e-09
5.2825,1.4090962710317092e-09
5.28275,1.4075200752048001e-09
5.283,1.4059019674306746e-09
5.28325,1.4042455007221872e-09
5.2835,1.4025586380476365e-09
5.28375,1.4008408485864101e-09
5.284,1.3990981461014255e-09
5.28425,1.3973397248017192e-09
5.2845,1.395568109339005e-09
5.28475,1.3937978004526667e-09
5.285,1.3920270867586132e-09
5.28525,1.3902692475900703e-09
5.2855,1.388536433900971e-09
5.28575,1.3868326037102788e-09
5.286,1.3851792038503714e-09
5.28625,1.3835796198690305e-09
5.2865,1.3820466971303992e-09
5.28675,1.3805914494864889e-09
5.287,1.379222477982152e-09
5.28725,1.3779545593647036e-09
5.2875,1.3767911115598554e-09
5.28775,1.3757424770360668e-09
5.288,1.3748118846043373e-09
5.28825,1.3740053534213545e-09
5.2885,1.3733267043342639e-09
5.28875,1.3727752010682122e-09
5.289,1.372348437844217e-09
5.28925,1.3720450180998464e-09
5.2895,1.3718614315893814e-09
5.28975,1.371793441403816e-09
5.29,1.3718332829861972e-09
5.29025,1.3719755035083789e-09
5.2905,1.3722140517551435e-09
5.29075,1.3725411037045414e-09
5.291,1.3729494302725842e-09
5.29125,1.3734328579547573e-09
5.2915,1.3739854975021308e-09
5.29175,1.3746011202441496e-09
5.292,1.37527614772881e-09
5.29225,1.3760043098662116e-09
5.2925,1.3767854862148591e-09
5.29275,1.3776167854470573e-09
5.293,1.3784958696112511e-09
5.29325,1.3794250365254894e-09
5.2935,1.3804026465045028e-09
5.29375,1.381435587954835e-09
5.294,1.3825247559437915e-09
5.29425,1.3836718495668446e-09
5.2945,1.3848828933547841e-09
5.29475,1.3861585116028435e-09
5.295,1.3875094360318424e-09
5.29525,1.3889345162528612e-09
5.2955,1.3904324470594433e-09
5.29575,1.3920076278185591e-09
5.296,1.3936556351937327e-09
5.29625,1.3953857346229241e-09
5.2965,1.3971908861064061e-09
5.29675,1.3990656054781228e-09
5.297,1.4010128540693295e-09
5.29725,1.4030232769488183e-09
5.2975,1.4051068291031498e-09
5.29775,1.4072558584944305e-09
5.298,1.4094665167604078e-09
5.29825,1.4117428811907674e-09
5.2985,1.4140775915683305e-09
5.29875,1.4164829638922152e-09
5.299,1.4189547838778322e-09
5.29925,1.4214885300221239e-09
5.2995,1.4240913937057633e-09
5.29975,1.4267556287069417e-09
5.3,1.4294936272698834e-09
5.30025,1.4323006063923433e-09
5.3005,1.4351675950933728e-09
5.30075,1.4381018032248955e-09
5.301,1.441093114827879e-09
5.30125,1.4441550467315552e-09
5.3015,1.4472768850106521e-09
5.30175,1.4504525898579398e-09
5.302,1.4536851620058376e-09
5.30225,1.4569613800863848e-09
5.3025,1.4602939091176288e-09
5.30275,1.4636726735831784e-09
5.303,1.4670864490536482e-09
5.30325,1.4705385381798437e-09
5.3035,1.4740143998316234e-09
5.30375,1.4775275129467617e-09
5.304,1.4810651941647053e-09
5.30425,1.484616028724926e-09
5.3045,1.4881875201649784e-09
5.30475,1.4917675816910714e-09
5.305,1.495375109575635e-09
5.30525,1.4990013423641397e-09
5.3055,1.5026402117011387e-09
5.30575,1.5063027873372379e-09
5.306,1.5099834562033923e-09
5.30625,1.5137061791888308e-09
5.3065,1.5174628464603551e-09
5.30675,1.5212484437077335e-09
5.307,1.5250767773998562e-09
5.30725,1.5289407900693518e-09
5.3075,1.5328641293161361e-09
5.30775,1.5368374604490975e-09
5.308,1.5408505871718762e-09
5.30825,1.5449164513752194e-09
5.3085,1.5490224696429791e-09
5.30875,1.5531913746563335e-09
5.309,1.5574127839252736e-09
5.30925,1.5616751984577154e-09
5.3095,1.565990163884486e-09
5.30975,1.5703472321900731e-09
5.31,1.5747703110160568e-09
5.31025,1.5792501470688147e-09
5.3105,1.5837754299273502e-09
5.31075,1.5883622911462711e-09
5.311,1.5930035354943179e-09
5.31125,1.5977275488158861e-09
5.3115,1.6024997574461483e-09
5.31175,1.6073531046554808e-09
5.312,1.6123104251981382e-09
5.31225,1.6173346318550117e-09
5.3125,1.6224527628380209e-09
5.31275,1.6276641172124411e-09
5.313,1.6330020317590812e-09
5.31325,1.6384257552859153e-09
5.3135,1.6439654895221303e-09
5.31375,1.6496170249788343e-09
5.314,1.6554170861407877e-09
5.31425,1.661311255340626e-09
5.3145,1.6673344372357793e-09
5.31475,1.6734824195054249e-09
5.315,1.6797857373914695e-09
5.31525,1.6861874965183091e-09
5.3155,1.692721616004501e-09
5.31575,1.6993772188991496e-09
5.316,1.7061870177287939e-09
5.31625,1.7130894896119678e-09
5.3165,1.7201222870822247e-09
5.31675,1.7272738986286261e-09
5.317,1.7345818011191156e-09
5.31725,1.7419857944091011e-09
5.3175,1.7495277810300594e-09
5.31775,1.7572049011617406e-09
5.318,1.7650569303474002e-09
5.31825,1.7730238988639056e-09
5.3185,1.7811535756545123e-09
5.31875,1.7894347932153808e-09
5.319,1.7979157250716372e-09
5.31925,1.8065281616354097e-09
5.3195,1.8153164534745962e-09
5.31975,1.8242677361495884e-09
5.32,1.833426468394789e-09
5.32025,1.8427131987547901e-09
5.3205,1.8521698744137028e-09
5.32075,1.8617752023151965e-09
5.321,1.8715697832593268e-09
5.32125,1.8814691270690615e-09
5.3215,1.8915161606736877e-09
5.32175,1.9016878636026274e-09
5.322,1.9120203678081132e-09
5.32225,1.9224320757537925e-09
5.3225,1.9329629758401206e-09
5.32275,1.9435898282635843e-09
5.323,1.9543566917294223e-09
5.32325,1.9651748600060242e-09
