Physical Time (s),enth_flux_viscous_right Monitor (W): right_cv1,enth_flux_viscous_right Monitor (W): right_cv2,enth_flux_viscous_right Monitor (W): right_cv3,enth_flux_viscous_right Monitor (W): right_cv4,enth_flux_viscous_right Monitor (W): right_cv5,enth_flux_viscous_right Monitor (W): right_cv6,enth_flux_viscous_right Monitor (W): right_cv7
7.2425,1.2494272076710599e-08,-1.6885448567432904e-09,-2.0221750773410839e-09,1.2911413603676756e-09,2.0117791099619222e-09,-8.0700833861437253e-10,-7.9812210474195687e-11
7.24275,1.2517390008268647e-08,-1.61356897298897e-09,-2.0423217087410708e-09,1.2615542271803496e-09,2.0154269833917959e-09,-7.9614863536877387e-10,-8.0939089640636202e-11
7.243,1.2540798018998661e-08,-1.5390265436142124e-09,-2.0616146984253713e-09,1.2317462387876868e-09,2.0186000594118885e-09,-7.8511260705454367e-10,-8.2084690556844439e-11
7.24325,1.2564229870404478e-08,-1.4649398262698331e-09,-2.0800086529255254e-09,1.2017387428799482e-09,2.0212839270150052e-09,-7.739045591836195e-10,-8.3252072884156248e-11
7.2435,1.2588668237609968e-08,-1.3913399894556784e-09,-2.0974032670777402e-09,1.1715667212766013e-09,2.0234720861559224e-09,-7.6253107849082521e-10,-8.4441806904468043e-11
7.24375,1.2613795597241843e-08,-1.3181982175733976e-09,-2.113722517651935e-09,1.1412859327938738e-09,2.0251533220411001e-09,-7.5099886708727375e-10,-8.5657130777386953e-11
7.244,1.2638548751389467e-08,-1.2454640838983111e-09,-2.1289514110261056e-09,1.1109510510058856e-09,2.0263334311028784e-09,-7.3931334104332311e-10,-8.6900759440010258e-11
7.24425,1.2662803941557507e-08,-1.1730805922858433e-09,-2.1430523282461527e-09,1.0805950758304085e-09,2.027047995821843e-09,-7.2748683881294053e-10,-8.817688101291317e-11
7.2445,1.2687052378850229e-08,-1.1010127941652009e-09,-2.1559667928752905e-09,1.0502295075412756e-09,2.027302358174335e-09,-7.1553464247489451e-10,-8.9488618114706799e-11
7.24475,1.2711499120954257e-08,-1.0292693377091949e-09,-2.1677250009396011e-09,1.0198245386573515e-09,2.0270953822558914e-09,-7.0347207461041819e-10,-9.0836051748055793e-11
7.245,1.2736477736678329e-08,-9.5787724088311055e-10,-2.1782918323000812e-09,9.8935350943085778e-10,2.0264099840350298e-09,-6.9130928526030007e-10,-9.2217181364162013e-11
7.24525,1.2761818792978913e-08,-8.8685651005447526e-10,-2.1876974202879845e-09,9.588035857991704e-10,2.0252225993798976e-09,-6.7904818937168214e-10,-9.3630817575356814e-11
7.2455,1.2786975796971744e-08,-8.1622220041169377e-10,-2.1959390004544347e-09,9.2817534513323237e-10,2.023535258754815e-09,-6.6668988765269471e-10,-9.5075593592506298e-11
7.24575,1.2812056241997012e-08,-7.4597688047876955e-10,-2.2028353591068867e-09,8.9745806563489016e-10,2.0213751375131259e-09,-6.5422928139868282e-10,-9.6550289449697151e-11
7.246,1.2837755583571879e-08,-6.7612895428584847e-10,-2.2084148916762735e-09,8.6666249225953216e-10,2.0187698900186771e-09,-6.4165981540260073e-10,-9.8054715511194104e-11
7.24625,1.2863896575963424e-08,-6.0665449291919308e-10,-2.2126860688446771e-09,8.3581979784341261e-10,2.0157366744181588e-09,-6.289777975652236e-10,-9.9588020890526061e-11
7.2465,1.2890224367387781e-08,-5.3751302142750213e-10,-2.2156228587553072e-09,8.0491290707980025e-10,2.0122722724822624e-09,-6.1618053615284125e-10,-1.0114968348362517e-10
7.24675,1.2916787602674385e-08,-4.686194720573145e-10,-2.2171339450098747e-09,7.7394057115304363e-10,2.0083757205396721e-09,-6.0326738337060718e-10,-1.0273745358383798e-10
7.247,1.2943816375102862e-08,-3.9993736267644957e-10,-2.2172826463690494e-09,7.4286963598223073e-10,2.0040412199647899e-09,-5.9023985698358851e-10,-1.0435100364505987e-10
7.24725,1.2971159422907828e-08,-3.3150765889487889e-10,-2.2161565293053225e-09,7.1168396193501888e-10,1.9992424613392927e-09,-5.7709721791270612e-10,-1.0598843049011516e-10
7.2475,1.2997959281541589e-08,-2.6329360571923986e-10,-2.2137178748104046e-09,6.8040942556816591e-10,1.9939399624804831e-09,-5.6383990382104737e-10,-1.0764749316671976e-10
7.24775,1.3024283542309794e-08,-1.9532498217109698e-10,-2.2099320998223955e-09,6.490785743484605e-10,1.9881322803451916e-09,-5.5047360676670176e-10,-1.0932465489488191e-10
7.248,1.3051015626984068e-08,-1.276173807006536e-10,-2.2048118415939823e-09,6.1771645419128799e-10,1.9818624513095067e-09,-5.3700251062741507e-10,-1.1101720423884342e-10
7.24825,1.3078098493730053e-08,-6.0140029495754669e-11,-2.198212679560047e-09,5.863328215027984e-10,1.9751904383198696e-09,-5.234326469084428e-10,-1.1272279843157737e-10
7.2485,1.3104337818643886e-08,7.1428919207150772e-12,-2.19018878003397e-09,5.5495058091952719e-10,1.9681548030187013e-09,-5.0977137703289336e-10,-1.1443589625890648e-10
7.24875,1.3129773020745668e-08,7.4257891189308983e-11,-2.1806963526701496e-09,5.2358325645164334e-10,1.9607625498919096e-09,-4.9602104774838814e-10,-1.161543007172356e-10
7.249,1.3155050747548268e-08,1.4118927298987758e-10,-2.1697658139605397e-09,4.9225121841809358e-10,1.9530008323050268e-09,-4.8218769124441911e-10,-1.1787334180976348e-10
7.24925,1.3180785048077423e-08,2.0791376763331369e-10,-2.157486253259596e-09,4.6098741735839206e-10,1.9448531361491011e-09,-4.6827437865566736e-10,-1.1958836714948492e-10
7.2495,1.3206949179523586e-08,2.7441617488536113e-10,-2.1438476735253552e-09,4.2975698332941371e-10,1.936307794964749e-09,-4.5428009639905825e-10,-1.2129725714419161e-10
7.24975,1.3233082457667963e-08,3.4069178703236015e-10,-2.1289008449832193e-09,3.9857486162051417e-10,1.9273539160473957e-09,-4.4020703238294892e-10,-1.2299931753884854e-10
7.25,1.3258747954390115e-08,4.0677086312540158e-10,-2.1126513521797811e-09,3.6744416438951793e-10,1.9179884784409827e-09,-4.2605739801098458e-10,-1.2469301039134199e-10
7.25025,1.3284529149501347e-08,4.7272625018354396e-10,-2.0951246682552168e-09,3.3636573629066053e-10,1.9081992876066998e-09,-4.118368085262988e-10,-1.2637774691558695e-10
7.2505,1.3310737491668789e-08,5.3855643145209951e-10,-2.076353949866365e-09,3.0534892459715576e-10,1.8979777478431764e-09,-3.9755270884490464e-10,-1.2805383073005802e-10
7.25075,1.3336925104613782e-08,6.0424674912771329e-10,-2.0563774806009403e-09,2.7435083511536097e-10,1.8873242751563295e-09,-3.8321204399665191e-10,-1.2972031603821318e-10
7.251,1.3363272851483441e-08,6.6978920723069797e-10,-2.0353052156090088e-09,2.4330433107786642e-10,1.8762396197785105e-09,-3.6881900799071482e-10,-1.3137699150844186e-10
7.25125,1.3389739728806768e-08,7.3519427633587905e-10,-2.0130161301005505e-09,2.1217726347353134e-10,1.8647245998058557e-09,-3.5437633987509356e-10,-1.3302431476263009e-10
7.2515,1.3415656168864557e-08,8.0045413060913607e-10,-1.9895306955323707e-09,1.8099791182872427e-10,1.8527770293631484e-09,-3.3988963958597263e-10,-1.3466298966983829e-10
7.25175,1.3440638336923405e-08,8.6556773502919232e-10,-1.9649529380217618e-09,1.4981348145235081e-10,1.840390081231625e-09,-3.2536320918111583e-10,-1.3629350419609928e-10
7.252,1.3464868281145825e-08,9.3055009014770369e-10,-1.9392435485558575e-09,1.1865785957327289e-10,1.8275415214515655e-09,-3.1079693524444774e-10,-1.3791674865642914e-10
7.25225,1.3488922014619541e-08,9.9541098295916854e-10,-1.9123686829854789e-09,8.756221462153509e-11,1.8142108330144456e-09,-2.9619242270798368e-10,-1.3953324660174294e-10
7.2525,1.3513540188320498e-08,1.060139614024659e-09,-1.8843260522441611e-09,5.6539526764374434e-11,1.8003761678360087e-09,-2.8155782343590149e-10,-1.4114416426170166e-10
7.25275,1.353862714414589e-08,1.1247275734059354e-09,-1.8552680397904118e-09,2.5632187491114858e-11,1.7860430961665662e-09,-2.668999935103886e-10,-1.4275063598574569e-10
7.253,1.3563309779818356e-08,1.1891587610993926e-09,-1.8251817129532468e-09,-5.1570115944482531e-12,1.7712423542821075e-09,-2.5223069158771874e-10,-1.4435414698240374e-10
7.25325,1.3587540073647329e-08,1.2534284639582028e-09,-1.7939999756472781e-09,-3.5865531242701293e-11,1.7560022044725681e-09,-2.375603027099325e-10,-1.4595673968905992e-10
7.2535,1.3611302570480706e-08,1.3175565451006033e-09,-1.7616820796204252e-09,-6.6475990543103304e-11,1.7403305677692725e-09,-2.2288838256871079e-10,-1.475581474842046e-10
7.25375,1.3634566431123253e-08,1.3815470437151166e-09,-1.7281976869766682e-09,-9.6967826727419736e-11,1.7242580209157229e-09,-2.0821619459205002e-10,-1.4915927530685062e-10
7.254,1.3657739039388773e-08,1.4454040463865246e-09,-1.693654432808116e-09,-1.273026928244948e-10,1.707820894089217e-09,-1.9354101479754099e-10,-1.5076100550403125e-10
7.25425,1.368100009208255e-08,1.5091130936440746e-09,-1.6582172937670647e-09,-1.5745631480338766e-10,1.691035616202009e-09,-1.7885762238499558e-10,-1.5236381221761176e-10
7.2545,1.3704040202818058e-08,1.5726675606364274e-09,-1.6219636974130466e-09,-1.8742712076909499e-10,1.6738941132440429e-09,-1.6415985403316783e-10,-1.5396698988274717e-10
7.25475,1.3726205461036126e-08,1.6360548327064803e-09,-1.5848194436555755e-09,-2.1719159880478837e-10,1.6563826881569622e-09,-1.4945019554356659e-10,-1.5557077385392547e-10
7.255,1.3747780742525714e-08,1.6992676516978276e-09,-1.5467320290554317e-09,-2.4673343236341725e-10,1.6384945269261709e-09,-1.3473587266266435e-10,-1.5717504369744559e-10
7.25525,1.3769342600525428e-08,1.762289279096183e-09,-1.5076852388432155e-09,-2.7602293053875128e-10,1.6202472102356047e-09,-1.2002677844610405e-10,-1.5877927311625864e-10
7.2555,1.3791119987365601e-08,1.82510341793907e-09,-1.4676954391671223e-09,-3.0505108378593303e-10,1.6016496147918133e-09,-1.053315782541741e-10,-1.6038168964909964e-10
7.25575,1.3812110283067908e-08,1.8876951134270266e-09,-1.4267672084087024e-09,-3.3380296744752372e-10,1.5827027328776512e-09,-9.0656048187359039e-11,-1.619805459235579e-10
7.256,1.3832433214053178e-08,1.9500391283696647e-09,-1.3849563827440478e-09,-3.6227514536968542e-10,1.5634063212602502e-09,-7.6002756224344343e-11,-1.6357409323412966e-10
7.25625,1.3853030360389043e-08,2.0121162192131792e-09,-1.3423115710250123e-09,-3.9045624732088779e-10,1.5437612956342603e-09,-6.1379852759936093e-11,-1.6516119049790904e-10
7.2565,1.3874034595471909e-08,2.0739005995497592e-09,-1.2988307594949866e-09,-4.1829590648778003e-10,1.523800360431864e-09,-4.6791597808318605e-11,-1.6674170436758969e-10
7.25675,1.3894925920880584e-08,2.1353801443778864e-09,-1.2545653599512044e-09,-4.4579209630273708e-10,1.5035181452962652e-09,-3.2241641190467067e-11,-1.683153766228651e-10
7.257,1.3915740992764897e-08,2.1965710884614214e-09,-1.2095781931433067e-09,-4.729226962842293e-10,1.4829031588615258e-09,-1.7736208331453071e-11,-1.698821237923004e-10
7.25725,1.3937192865087072e-08,2.2575293183627052e-09,-1.1639437722599869e-09,-4.9966463289576355e-10,1.4619319206242711e-09,-3.2770695300012645e-12,-1.7144067662897468e-10
7.2575,1.3958898753963688e-08,2.3182797331034851e-09,-1.117728038330559e-09,-5.2601711398936684e-10,1.4405727610634187e-09,1.1144977582490322e-11,-1.729912715335367e-10
7.25775,1.3979863784664093e-08,2.378792559782191e-09,-1.0709411539284203e-09,-5.5194860486565722e-10,1.4188146369749585e-09,2.5536431662524299e-11,-1.7453558548632259e-10
7.258,1.4001071527752429e-08,2.4390449145605917e-09,-1.0236119944379443e-09,-5.7746115480182341e-10,1.3966364208101815e-09,3.9895636768014814e-11,-1.7607487045120712e-10
7.25825,1.4022571923737865e-08,2.4990087482013798e-09,-9.7578984208569839e-10,-6.0256088629050758e-10,1.3740218884168867e-09,5.4221722993314869e-11,-1.7760919636466782e-10
7.2585,1.404424322686875e-08,2.5586725737708073e-09,-9.2751519309094709e-10,-6.272781417840949e-10,1.3509527389173556e-09,6.8499260445731826e-11,-1.7913890561015564e-10
7.25875,1.4065763523685823e-08,2.6180395373626945e-09,-8.7876702536405153e-10,-6.5160397403852571e-10,1.3274217658789582e-09,8.2713382232837402e-11,-1.8066433621752864e-10
7.259,1.4087341459090829e-08,2.6771257759813569e-09,-8.2954085594416318e-10,-6.7554529759645133e-10,1.3034170931591333e-09,9.6855680778982093e-11,-1.8218539591882339e-10
7.25925,1.410908699910516e-08,2.7359583747059708e-09,-7.7988018842677198e-10,-6.9907035555943153e-10,1.2789183048980576e-09,1.1092215606705045e-10,-1.8370236276509647e-10
7.2595,1.4131100713798923e-08,2.7945196004378063e-09,-7.2985716381765428e-10,-7.2218934457001481e-10,1.2539481151417953e-09,1.2491389723975934e-10,-1.8521547122896443e-10
7.25975,1.4153444722467513e-08,2.8527760451725356e-09,-6.7951332670318493e-10,-7.4487799435028921e-10,1.2285479299399158e-09,1.38836532050844e-10,-1.8672493380595237e-10
7.26,1.4175841058139362e-08,2.9106905391643664e-09,-6.2887751167260332e-10,-7.6712650707668734e-10,1.2027417771659448e-09,1.5269843530856505e-10,-1.8823091780871826e-10
7.26025,1.4198181357984007e-08,2.9682617853062544e-09,-5.7794485628875772e-10,-7.8888811838188692e-10,1.1765763144395981e-09,1.6650524631306647e-10,-1.897337447411853e-10
7.2605,1.421995535817745e-08,3.0255211969217934e-09,-5.2669660123511466e-10,-8.1009942734171507e-10,1.1501176437124263e-09,1.8026258520770305e-10,-1.912335823374151e-10
7.26075,1.4240996744882238e-08,3.0824739424156219e-09,-4.7514370108910013e-10,-8.3072362043806037e-10,1.1234306623585611e-09,1.939754019325639e-10,-1.9273047641786304e-10
7.261,1.4261270551611042e-08,3.1391099547370933e-09,-4.2335093534235043e-10,-8.5070501504269583e-10,1.0965531148178731e-09,2.0764631539114577e-10,-1.9422373139785732e-10
7.26125,1.4281625634625909e-08,3.1953492291294166e-09,-3.7140080590404606e-10,-8.700032857647855e-10,1.0695197947166187e-09,2.212809377601672e-10,-1.9570986785253633e-10
7.2615,1.4301873714287882e-08,3.2511795020251286e-09,-3.1932142757486826e-10,-8.8863227879877771e-10,1.0423494400120063e-09,2.3487632948290102e-10,-1.9719027472506479e-10
7.26175,1.4321875306766376e-08,3.3066282106002034e-09,-2.6707817868810885e-10,-9.0663366791743199e-10,1.0150633814215082e-09,2.4842927976315228e-10,-1.9866454718732137e-10
7.262,1.4341947036898519e-08,3.3617081726086442e-09,-2.1463459641692938e-10,-9.2402477031157705e-10,9.8765093178210046e-10,2.6193213141380813e-10,-2.0013194041471162e-10
7.26225,1.436229979719411e-08,3.4164304364099218e-09,-1.6198698886286975e-10,-9.4085037042237838e-10,9.6016027867464007e-10,2.7537750280957666e-10,-2.0159177136217423e-10
7.2625,1.4382849252447751e-08,3.4707859731433858e-09,-1.0916832281352463e-10,-9.5713472271334837e-10,9.3262747070993357e-10,2.8876077312801798e-10,-2.0304368144458534e-10
7.26275,1.4403798441506085e-08,3.5247029512660419e-09,-5.6256636571736245e-11,-9.728615958384994e-10,9.0508587768465165e-10,3.0207741905339843e-10,-2.0448741271454574e-10
7.263,1.4425450041685282e-08,3.5781370311832083e-09,-3.3705858574779948e-12,-9.8799586074369789e-10,8.7754645973781971e-10,3.1532242719876916e-10,-2.0592294425141668e-10
7.26325,1.4447444147235879e-08,3.6310606245471036e-09,4.936109950478249e-11,-1.0025338391005195e-09,8.4999236889180503e-10,3.2849051051345879e-10,-2.07350340980155e-10
7.2635,1.4468488796540011e-08,3.6835559837713612e-09,1.0187521853180174e-10,-1.0164643177595634e-09,8.2238227425361561e-10,3.415781230927543e-10,-2.0876920232789903e-10
7.26375,1.4488919021007225e-08,3.7356726900604185e-09,1.5414111561927978e-10,-1.0298272685089916e-09,7.9468732186436018e-10,3.545821891815004e-10,-2.1017983270530733e-10
7.264,1.4508872057793683e-08,3.7873588545406538e-09,2.0614418291658206e-10,-1.0425953510460111e-09,7.6683702121353866e-10,3.6750521195444185e-10,-2.1158218767485883e-10
7.26425,1.4528864194200147e-08,3.8385618884576191e-09,2.579283978289749e-10,-1.0547582040119422e-09,7.3876977109453762e-10,3.8034684197680612e-10,-2.129775781775284e-10
7.2645,1.4549626036324619e-08,3.8892478256059529e-09,3.0950900009002175e-10,-1.0663194686743527e-09,7.104268437182732e-10,3.931047680995673e-10,-2.1436684908665437e-10
7.26475,1.4570111521454764e-08,3.939409629269166e-09,3.6084506316872809e-10,-1.0772429590702269e-09,6.818073000924057e-10,4.057810307813864e-10,-2.1575081775017721e-10
7.265,1.458939931794133e-08,3.989060249638788e-09,4.1187471086135427e-10,-1.0875374925472087e-09,6.5295548576022824e-10,4.1837674610746118e-10,-2.1713174988855092e-10
7.26525,1.4607545320926761e-08,4.0381514680460566e-09,4.6248318643350861e-10,-1.0971188015215605e-09,6.2391325546115639e-10,4.3089140402387311e-10,-2.1851108270303333e-10
7.2655,1.4625820159112355e-08,4.0866773907137911e-09,5.1258896542574244e-10,-1.1059590239195676e-09,5.9471679819426783e-10,4.4332369894953291e-10,-2.1989356777588042e-10
7.26575,1.4645108340338486e-08,4.1346741870323977e-09,5.6217315520545742e-10,-1.1140321534094184e-09,5.6536507341946171e-10,4.5567412383192302e-10,-2.212821699244777e-10
7.266,1.4664511426132198e-08,4.1821954910086957e-09,6.1124814187522333e-10,-1.1213736854642533e-09,5.3591397691013632e-10,4.6793601654796416e-10,-2.2267484124263119e-10
7.26625,1.4682612777502896e-08,4.2291985054749279e-09,6.5978786386785874e-10,-1.1279378321920114e-09,5.064199084632132e-10,4.8010490633318928e-10,-2.2406540117804487e-10
7.2665,1.4699710321983957e-08,4.2756043998444546e-09,7.07818123397358e-10,-1.1337610450721285e-09,4.7690699299289227e-10,4.9217882703626523e-10,-2.2544826829802195e-10
7.26675,1.4717009365196659e-08,4.3214512165183073e-09,7.5536148104899234e-10,-1.1388716218726418e-09,4.4737703131988807e-10,5.0415857465272725e-10,-2.2681903362932796e-10
7.267,1.4735660096560027e-08,4.3668036354458636e-09,8.024845249357049e-10,-1.1433287237795722e-09,4.1780419296175528e-10,5.1604634406609349e-10,-2.2817472096406893e-10
7.26725,1.4754956610671844e-08,4.411572277224176e-09,8.4934075042066696e-10,-1.1471310501339936e-09,3.8817286778186962e-10,5.2784145812118321e-10,-2.2951450938502717e-10
7.2675,1.4773284398653852e-08,4.4555929169650033e-09,8.9582488366443073e-10,-1.1502948305904516e-09,3.5846984897596814e-10,5.3953967867710452e-10,-2.308367364328044e-10
7.26775,1.4790444040648462e-08,4.4989479208372936e-09,9.4178069200570185e-10,-1.152833430506278e-09,3.2873826232929588e-10,5.5115528707360239e-10,-2.3214199528942557e-10
7.268,1.4807655073988671e-08,4.5418065386734918e-09,9.8719678572689997e-10,-1.1547296247110607e-09,2.990375971409019e-10,5.6271632030474713e-10,-2.3342992040124985e-10
7.26825,1.4826398889285528e-08,4.5841026327343413e-09,1.0320321985885992e-09,-1.1559954011662636e-09,2.6946538080861526e-10,5.7422470059026611e-10,-2.3470108535494527e-10
7.2685,1.484509781006649e-08,4.6258518097355844e-09,1.0762404505772485e-09,-1.1566501639734771e-09,2.4012170547695512e-10,5.8566920183302527e-10,-2.3595645260686134e-10
7.26875,1.486182433708669e-08,4.6670073198319037e-09,1.1197598194760986e-09,-1.1567040321570971e-09,2.1105380871270428e-10,5.9703963831127778e-10,-2.3719682126156238e-10
7.269,1.4877354640069043e-08,4.7074757165429379e-09,1.1625587612776483e-09,-1.1561626128096256e-09,1.8225998974303082e-10,6.0831926158676437e-10,-2.3842267422226123e-10
7.26925,1.489344091241447e-08,4.747185330306502e-09,1.2046713307842024e-09,-1.1550211612659083e-09,1.5375528512648773e-10,6.1948146172408273e-10,-2.396338672923836e-10
7.2695,1.4910721159174187e-08,4.7861300541266874e-09,1.246209853650271e-09,-1.1533118812779681e-09,1.255390871673325e-10,6.3049993554763489e-10,-2.4083168762839415e-10
7.26975,1.492818319743239e-08,4.824257889904346e-09,1.2872055854197725e-09,-1.1510731946060516e-09,9.7596757388540188e-11,6.4135867788679079e-10,-2.42016610751701e-10
7.27,1.4944998717315428e-08,4.8615488377895073e-09,1.3274961559797323e-09,-1.1483500037926242e-09,6.9900716825347178e-11,6.5205389580467067e-10,-2.4318887583422273e-10
7.27025,1.4961041508860774e-08,4.8980184048217362e-09,1.3669022745677766e-09,-1.1451837658084531e-09,4.2399864092958198e-11,6.6259627093108318e-10,-2.443488404545071e-10
7.2705,1.4976635115096427e-08,4.9336855290023316e-09,1.4052987552690207e-09,-1.1415876160144607e-09,1.5052793352258139e-11,6.7300421314189045e-10,-2.4549739877182852e-10
7.27075,1.4992921192421241e-08,4.968545820163078e-09,1.4426847530968251e-09,-1.1375609748378954e-09,-1.2200015495754915e-11,6.8329083118883463e-10,-2.4663561938972157e-10
