Physical Time (s),xth_bot Monitor (W): bot_cv1,xth_bot Monitor (W): bot_cv2,xth_bot Monitor (W): bot_cv3,xth_bot Monitor (W): bot_cv4,xth_bot Monitor (W): bot_cv5,xth_bot Monitor (W): bot_cv6,xth_bot Monitor (W): bot_cv7
5.05275,-5.6325063230161734e-19,-6.9146912245000981e-20,3.1826241903901488e-20,-1.3643537667219177e-19,-2.8630470794316643e-20,-1.8781342417760238e-19,-5.2901520296582339e-19
5.053,-1.3777110357594376e-19,-5.1198762347744786e-20,6.0819583667111194e-20,-1.8613838696259786e-19,5.6716339861308754e-20,3.4575388914937465e-19,-2.4358279741489545e-19
5.05325,-1.035668420204194e-19,1.805458554320957e-19,-7.1568368128633863e-21,1.0626791008146979e-19,-3.2450431995825346e-19,-1.8040730790220114e-19,-1.6082684760188448e-19
5.0535,3.8203857463045937e-19,-6.8046883680229772e-20,-1.3100912363923395e-19,8.6217202746239299e-20,1.8872218689472423e-19,-4.0700142278741004e-20,-6.9484294650394694e-19
5.05375,-1.6672996330149592e-19,7.6774438232692032e-20,-3.2549441340865905e-20,-2.0301643174648191e-19,1.9357843287165873e-19,3.8431518754147201e-19,3.6754473491296439e-19
5.054,-1.3759704099791407e-18,-5.0815635008053698e-20,5.4200208997775232e-20,1.3018668258143862e-19,9.252367278188901e-21,-2.4625581194918186e-19,-6.3761095408493024e-20
5.05425,2.3001938162776551e-19,6.815641901867632e-20,-1.4107325990137732e-19,-1.7715235887283194e-20,1.3515223641103421e-19,8.0149998875900253e-19,-3.8357733417695751e-19
5.0545,-1.2017197751404956e-18,-1.944147200966072e-19,-8.2617973103613402e-20,7.6919327244103852e-21,-4.4644522569490031e-19,-4.0442777098600399e-19,5.5129512758569863e-19
5.05475,-1.0791481997843538e-18,-1.1294289298075119e-19,-7.0592099381810354e-20,6.7769428849573524e-20,-2.0351210994514941e-19,-1.9846295897384767e-19,2.5240238677757443e-19
5.055,2.7208089614079729e-19,-1.6909200735567117e-19,7.9021119066812803e-20,-1.3016016497538145e-19,1.6334236389600328e-19,2.1873606809403561e-19,2.9311221162011323e-19
5.05525,-1.591369801061285e-19,1.4888627454120516e-20,-6.6416837790660479e-20,-2.6348515349200078e-20,-1.7702906200284429e-19,-9.7986254035645497e-20,3.1471841927914263e-19
5.0555,6.3190187833732607e-19,-3.9293622565035552e-20,6.8949264541396665e-20,-9.8644809016644784e-20,-2.3938394805719559e-19,4.0702959508131586e-19,-2.6877267271555536e-21
5.05575,1.9496504302388396e-18,-1.2355622936684629e-19,-1.0241185209109423e-19,-1.0276778809420408e-19,-2.2017569912317501e-19,6.2600561972126323e-19,-5.5389268433342874e-19
5.056,1.2675725430104546e-18,3.5968056945563023e-21,2.3182045894294359e-20,-4.8452446714035349e-20,-8.5483991875540011e-20,8.3015658755622049e-20,3.6253442133337411e-19
5.05625,1.3255112305070135e-19,3.2750806691184198e-20,2.6555347827507929e-20,-8.5457277463399036e-20,1.4534003929151336e-19,3.7499582395494328e-20,-3.7534502620140014e-19
5.0565,5.2462461417751026e-19,-2.2376328156777852e-19,-9.4957395478174076e-20,-1.3352202882558737e-19,-7.9634402365069416e-20,-3.1349829707412199e-19,-1.6585638336031459e-19
5.05675,3.1643669335330406e-19,-1.1113922443018175e-19,1.5474543469668154e-19,-2.2138971284108009e-19,-5.6273704966969399e-20,3.9828025557540849e-19,-6.6790024482021652e-20
5.057,5.2117772836667561e-19,4.0123347286681096e-20,5.7358172752172241e-20,1.3851665804151036e-20,-1.2969692763487024e-19,3.5445259852745504e-19,8.5568100111709968e-19
5.05725,-4.1652600867985997e-19,1.8268022677493357e-20,-9.2410842450836717e-20,-3.5581004524657842e-19,-9.497328499903345e-20,-4.3055767270845676e-19,-4.8276498747314304e-19
5.0575,-1.0481394561700933e-18,1.262314937110246e-19,-1.4434584237741591e-19,9.4618613850669815e-20,1.0726330136261528e-19,3.3319156956730192e-19,4.3641527175105693e-19
5.05775,-9.9058282522748874e-19,1.7103128197543347e-19,-3.8444841219346713e-20,3.123998880720125e-19,-4.151872021278291e-20,4.1974001206563476e-19,-5.5858695835636455e-20
5.058,4.668288594505925e-19,-5.9949645465331491e-20,-1.1097593593362755e-19,-3.7514921992116603e-20,-2.5530800011408631e-19,-1.6389385301852497e-19,1.6422744735232572e-19
5.05825,2.580929263247765e-19,1.0737113000386157e-20,2.5260567588384191e-20,2.4464751904063089e-20,7.8520948862020124e-20,1.1471160632286133e-19,-8.85127106520821e-20
5.0585,-2.9521299453886818e-19,-2.048240784953224e-20,-4.8907057014690361e-20,-4.5222195242824061e-20,-3.8348360395934302e-19,-4.9075355841464553e-19,-3.4800463319004516e-19
5.05875,3.5598026200579669e-19,-1.3532114874491827e-20,-2.9392658184775347e-19,-2.0191905703923508e-19,-1.4097983940762964e-19,2.858239833452321e-19,4.8787109445711175e-19
5.059,-3.7489398143825415e-19,1.8373950920567496e-19,-1.2669849416355629e-19,-2.161976300734723e-19,-3.7562410532533825e-19,2.1298402190319123e-19,6.3590873560764916e-19
5.05925,6.635491760016424e-20,-1.5944480966537064e-20,1.0841864251812413e-19,5.6500971894420952e-20,-1.0280095209528702e-19,2.9824989902299004e-19,4.0257554228504008e-19
5.0595,7.8323126196872357e-19,-1.3602742438645344e-19,2.9565476657351789e-20,-2.56995642736012e-19,-2.8011002216889338e-19,-2.7636050014412914e-19,-1.9863124447490256e-19
5.05975,8.0165590465413722e-19,-1.3466034800729246e-19,1.5506725624720353e-19,2.5502300647858849e-19,2.3475545429273688e-19,-4.8832983342920213e-20,4.1701371662403389e-19
5.06,1.0501383003274712e-18,5.2810193805306877e-20,-4.3313160280124649e-20,-6.136399162931949e-21,1.6918093764219192e-20,-3.2649214051986268e-19,-5.2655941655569878e-19
5.06025,7.8867243095953195e-19,1.0453854619563641e-19,9.444439823954815e-20,-1.4599098484947501e-20,-9.4539748858882963e-20,-7.0826872676519169e-19,3.0098836471021321e-19
5.0605,-3.1558588639180469e-19,1.1821934885395145e-19,2.2965451565035795e-19,-2.2077721029976629e-19,-7.3049624743684973e-20,4.2086830679461092e-20,2.1084580528689597e-19
5.06075,7.1637721070301344e-19,-5.1932372200055447e-20,-1.3978588105943312e-20,-1.3131100208243265e-19,1.6585528408385294e-19,-4.2294675722368653e-19,3.2729980739182652e-20
5.061,-3.2919254876841255e-19,-6.3656972918533615e-20,2.1567756496277879e-19,1.2568738434676286e-22,1.7098533642314925e-19,-2.5406171998823763e-19,2.0112949131771789e-19
5.06125,-3.7727046336483528e-19,-1.1405840858480383e-19,3.3190398348747966e-20,1.0124324085882756e-19,5.0902805938029618e-20,2.5218066170996628e-19,-3.3357633443631304e-19
5.0615,5.6572173069598911e-19,-4.8512551938850412e-20,-1.5954181359021909e-19,2.3761755026100509e-19,-2.2253487273886112e-19,2.4128574666320614e-19,2.6357354760900664e-22
5.06175,-9.3895431476652375e-19,7.4160501014645505e-20,1.4308720161408022e-19,-2.2376640997076853e-19,-3.2145581607038468e-19,1.0502960967894177e-19,1.2520083249817527e-19
5.062,9.9760444564395466e-19,-2.2963223906480357e-20,7.008599016981215e-20,4.9623345835125791e-20,3.3375003410658045e-19,1.8289904198705725e-20,-2.6975877641846914e-20
5.06225,-1.2452397230081769e-18,1.2415378926674037e-19,-8.3174041592309327e-20,-6.3560246560982966e-20,2.7322310384492446e-19,-8.4254700443707555e-20,-1.1254395189793945e-19
5.0625,1.830419226372109e-19,3.9222568804709888e-20,-8.6643774913838216e-20,1.2736165191274482e-19,1.9945434047845908e-19,1.7089203906309445e-19,2.133864238206509e-19
5.06275,6.9617197826784916e-19,1.259582031629266e-19,5.0078001545205612e-20,2.7164985373247912e-19,-3.4320639882891086e-20,-5.6704251540415845e-19,4.096000333343282e-19
5.063,-2.8090615413424151e-19,-2.1010033146992518e-19,-1.9594491134829393e-19,9.0656936844274222e-21,-3.1005965259609845e-19,3.9660017658689181e-19,-6.8709732881122691e-19
5.06325,-4.037908918958141e-19,-1.148175776369832e-20,1.9066097488397939e-19,-1.9182382099100352e-20,-5.757508693288818e-19,-2.6838695249554889e-19,2.2543512816166617e-19
5.0635,-3.6826527902863043e-19,-5.5449061190846953e-20,-2.732156077576436e-20,2.4559231287582073e-19,-1.1076782704933686e-19,2.6396751210801156e-19,-2.8568130456460537e-19
5.06375,-2.6669122621966964e-19,-1.9186836993016307e-19,-3.0326656757063897e-20,2.8290907080076244e-20,-7.9602968864698675e-20,5.8944619497856562e-20,5.1903019979758846e-20
5.064,-7.9173257005907665e-19,-5.1105332217495053e-20,-7.4991140170298824e-20,6.6402128805937665e-20,7.9470995048430134e-20,-4.0292747503437466e-19,4.0271970343053166e-19
5.06425,6.4493120479994879e-20,-3.316421915593433e-20,-1.467507679963133e-19,1.0382381894828903e-20,-3.3680404982674127e-19,1.1333387174248342e-19,-2.0865725354542278e-19
5.0645,-6.7738410639859409e-19,-1.0063816145859141e-19,-1.0128890976885897e-21,2.2036294872546823e-19,-1.8434939941636838e-19,-5.7269764277263237e-19,1.9831357773710661e-19
5.06475,3.9017875949731197e-19,1.5056435302299407e-19,2.0894473127309246e-20,2.2166410469131119e-19,-8.4512449657183855e-20,-9.0194103033932715e-19,6.9930777864959371e-19
5.065,-1.6604594888687261e-18,-8.8585864670677663e-20,2.2907166517078291e-19,-1.4407090068882542e-19,3.7515007694887909e-19,3.568092294592397e-19,1.455876563875108e-19
5.06525,1.0376564883201491e-18,4.565313156429404e-20,-1.3987503414245306e-20,-1.9200816700218777e-19,1.5114505781409098e-19,2.1670239243007368e-19,-4.7251017209090272e-20
5.0655,-1.2065781501415728e-18,-5.8658981640667129e-20,5.5141061292010812e-20,-2.5857661313278172e-19,3.3486995994868241e-19,-5.3278221438378663e-20,2.6888512889503222e-19
5.06575,-1.16258126622128e-18,1.6811973865145516e-20,3.8412251675401024e-20,-2.7916438117731166e-19,-3.5812697024596688e-19,9.2758098166335265e-20,-4.0308451581925789e-19
5.066,2.4179514972270664e-19,2.0477997648248604e-20,-9.7757194068744893e-21,-1.4169904228120005e-19,6.2348678567776653e-19,-3.2116202128979327e-19,1.9569951721587896e-19
5.06625,1.5739946983066062e-18,3.7712162768255814e-22,1.272321370020589e-20,1.2305322725593242e-19,-3.3368770990686529e-20,1.7552259374300362e-19,1.675450523376922e-19
5.0665,1.1950291236248429e-18,9.2544990121101625e-20,7.1853625729257323e-20,1.3422726519608951e-19,-2.3389289817545186e-19,-1.9461850743224002e-20,2.4859189331404233e-19
5.06675,-7.9997572069835204e-19,2.7072966224449757e-20,-1.0307097369527264e-20,2.967211188810263e-19,-8.6524125224001125e-21,-3.008981661663882e-19,-9.3666783678065967e-20
5.067,7.9510289405613623e-19,-4.1981488689389115e-20,-4.4623089235855088e-20,-9.7218650643191187e-20,3.3613870270224301e-19,-4.7240691304516429e-19,5.9513985763824884e-19
5.06725,-2.7034274314831947e-19,-9.7577932874457472e-20,-8.7852550656618985e-20,-3.6760973007601517e-19,-7.9584189753413951e-20,7.0069722294067085e-19,6.3093437504429713e-20
5.0675,-8.4227937895052181e-19,5.5776669552632134e-20,1.4423379822810548e-19,1.018473108681427e-19,-2.8601945325534393e-19,-1.2999548900839592e-19,-4.8633675302186809e-19
5.06775,7.7358234279318276e-19,2.3432654518834206e-20,-7.8723386353098045e-20,-2.2825995360482513e-19,-4.3363646578432106e-19,1.2871502802762535e-19,-2.5196240688349353e-19
5.068,1.5952839265216506e-18,-6.5598343424592254e-20,-4.9373872686930473e-20,-1.4986036474141022e-19,3.4160752062774723e-19,-1.6491912318580176e-19,-3.9537116266998001e-19
5.06825,-2.2132928499937686e-19,1.0039067861278331e-19,4.9681462935982993e-20,-2.8406227740037573e-20,-2.0879325825895632e-19,2.7557681887754797e-19,-1.568209378400325e-20
5.0685,3.7442382689768434e-19,4.1434725522966322e-20,-9.9364119480328524e-20,-2.1361015019845483e-20,-3.6699048528035256e-19,-1.0550927570862915e-19,-4.4332785235599582e-19
5.06875,1.4677545665532266e-18,9.8328398754095442e-20,1.1968450188552507e-19,-2.1411016971450777e-19,-5.2767741027946095e-20,3.1067100290235419e-19,-1.1653302284020844e-19
5.069,-5.0366103460238457e-19,4.1438819675290896e-20,-1.0600909087720265e-19,-1.7316510517865628e-20,5.7243400562218073e-20,-2.9597674661187322e-19,2.6180799932223749e-19
5.06925,-5.4263794818939881e-20,1.7812541326281565e-19,-1.5246191196250145e-19,-3.7113143035122176e-20,-8.5772132263502702e-20,-1.001056857670907e-19,8.9910722065231712e-21
5.0695,5.5940342088260116e-19,-1.2313578248535647e-19,1.6459305038073352e-19,-8.6181991046068935e-20,2.2984049985269273e-19,-4.4659873279003863e-19,3.5861427675470702e-19
5.06975,8.4348729852825957e-19,4.7488961128891524e-20,6.483302075911815e-20,-2.6641791750745613e-20,4.5674408192705758e-20,1.0071693519717708e-19,1.7495035556139734e-19
5.07,8.0613607415620017e-19,-8.5456634497584986e-20,-1.5823638242566871e-19,3.2405281450979446e-20,3.8424835949726455e-20,-3.0999929916239446e-19,-5.409719898642298e-20
5.07025,-3.7219267065450889e-19,4.6154929555738127e-20,4.8472160317955434e-20,-1.6038981659434692e-21,-2.151679228106634e-20,2.3685540395022088e-19,-1.8690531742583464e-19
5.0705,-1.5390862602741105e-19,-1.0829955396842436e-19,-1.4079890044250723e-19,1.7860339604904425e-19,-7.4105704411576803e-20,4.4182330264260156e-19,-8.1774178015815941e-20
5.07075,-1.171929794364611e-18,-2.9447050047649631e-19,2.5449673849769947e-19,-9.957612481239975e-20,-1.4410026813461379e-19,9.0958340089831523e-20,-4.2079210723052581e-19
5.071,-7.8621229536056121e-19,-3.6969520208403451e-20,2.9067904998424482e-20,1.0443269674167275e-19,-2.3507831044962484e-19,1.4089703716222346e-19,7.7087935162799207e-19
5.07125,1.1883053817249604e-18,-1.0083486173962984e-19,-4.9522709316268801e-21,-5.1663223455639316e-20,-1.7433184911233228e-19,4.9705320695071981e-19,-3.4868492177808898e-19
5.0715,-6.8196254978372465e-19,6.9264344518307877e-20,-7.3470900330630767e-20,8.4421170326936284e-20,-2.6538053735444404e-19,1.4706763953601026e-19,-4.4714873891786139e-19
5.07175,9.1126046304345485e-19,2.4234761818928846e-20,-5.8091003498452963e-20,-2.1485966062098628e-20,-5.9454101028673485e-19,-1.3844708789360049e-19,-3.8723863005248641e-19
5.072,-1.8414046850478461e-19,-1.4841770405128187e-19,1.6930551714333893e-19,1.4487654457763011e-19,1.6281060428495615e-19,-1.7328608235227559e-20,1.0635053621297988e-19
5.07225,-1.0014782206614427e-18,2.4287484157103122e-21,-1.1997234792346407e-20,-4.6021247867463965e-20,-1.2674477857280664e-20,-9.0340219868747594e-20,6.5248414951578775e-19
5.0725,-7.2766762934703006e-19,4.3069637139500847e-20,-1.3491408068584562e-19,2.1258508251599787e-19,-3.9524681355406516e-19,-2.8986894073048049e-19,-2.2696738372075977e-19
5.07275,-1.2086474493096877e-19,-4.0199090204123105e-20,1.3343709436118392e-19,-4.2514013748042828e-20,-1.771784633588057e-19,1.7981482431326494e-19,2.1468905707645864e-19
5.073,-2.1665114469018546e-19,4.7179480757680609e-21,2.2595084190208511e-19,1.6423420008259869e-20,-3.9458599128890928e-19,1.1816442000066704e-20,7.7188550552248265e-19
5.07325,3.6175332690022513e-19,1.1912068090110327e-19,-3.6291831813803167e-20,1.6016805508548811e-20,-3.7452246931834488e-19,-1.104830409598236e-19,-4.7932894162283732e-19
5.0735,2.5177641537681232e-19,2.2400549256003424e-20,3.2395438677549305e-20,-5.0448540673880944e-20,3.1166327698664239e-20,-1.5109082428905095e-19,1.5807319533061865e-19
5.07375,1.2598200951814609e-18,5.2287416524567658e-21,2.4127190837860789e-19,-2.7929686913258096e-19,4.3495103590548764e-20,1.7135885186540408e-20,-7.2316735231930368e-20
5.074,2.5553368431841013e-20,-5.0234793590139179e-20,-6.7927798224100588e-20,-1.8400159671977404e-19,-1.0051046932725819e-19,-5.9861787096427512e-21,4.6393601063989429e-19
5.07425,1.2659955376067812e-18,1.1749439905042136e-19,4.018707042129321e-20,-2.1123104654443465e-19,-2.1240298754097021e-19,8.2319155092645924e-20,1.0433691582847818e-20
5.0745,2.1444172459033397e-19,-3.1155472217201961e-20,8.5169445314079903e-20,-2.5949304029205079e-19,2.4171401793121507e-19,3.5320665503155903e-19,-4.2708509484961378e-19
5.07475,7.6897068094753794e-19,-1.9811388488736519e-19,-2.3081903271160302e-19,6.8100452243735208e-20,-1.1786105144522712e-19,6.402733036394691e-20,1.3001300048365748e-19
5.075,4.4172710742223026e-19,-4.9151612233029341e-20,-1.8068050348525168e-19,-2.2779522730424663e-19,4.5079975150839562e-19,3.7196446901287354e-19,-5.1399373808915924e-19
5.07525,1.7718293751964084e-18,7.3012600316779469e-20,-5.3683242736922683e-20,1.4576835610260134e-19,1.5659072124863025e-19,-3.795420010589446e-19,-6.0814512259429817e-19
5.0755,-1.4564227787703944e-18,-5.063458581581331e-20,2.5846810773470976e-20,2.5784001799560769e-19,-4.1124417877807041e-20,-7.53080486851574e-21,2.7092118766391484e-19
5.07575,-5.2410786128894369e-19,-4.2277027081602435e-20,1.2022860080054266e-19,2.3992996789708346e-19,6.629585097258542e-20,3.254876368316465e-19,-5.2958890387430348e-20
5.076,-7.9970691856579556e-20,-9.6856302401036312e-20,-5.736179688622945e-21,8.8986065948329149e-20,-7.5926727377001622e-20,3.6921999722310666e-19,2.476034497665822e-19
5.07625,1.1118608168871719e-18,9.231501914370022e-20,-8.9491753908257683e-20,-7.0738807382515174e-20,5.0992058065109196e-19,1.4882230467765177e-19,-3.4181801646368204e-19
5.0765,-1.2533908234884566e-18,1.1680037176052371e-19,1.7827191597098246e-19,-4.2693902109370363e-20,3.3835998397478658e-19,7.028844092000752e-20,3.4641846403356284e-19
5.07675,9.9549488656321243e-20,1.6415291221699089e-19,2.0481960049485157e-19,7.2450084449473819e-20,5.5372925289475878e-20,4.4775839820017181e-19,2.3790211422057985e-19
5.077,7.7093830679993959e-19,-1.3189132072951327e-19,7.4626269741726395e-20,5.4327040326666129e-21,-3.3016065133487355e-19,3.8335199023458729e-19,3.2222859727127272e-19
5.07725,-3.6812685408807227e-19,-2.8156587859334352e-20,1.7176359524228159e-19,1.156090221868528e-19,3.8597606696216845e-19,-3.6701909669003425e-20,5.9281771684135278e-19
5.0775,-3.5041093188479697e-19,8.2475162668439928e-21,6.0847189235121058e-20,-6.2513569153715559e-20,9.6266703122376438e-20,-4.6914889743413782e-20,1.2792651664840914e-19
5.07775,1.2879703422375616e-18,7.4507704122220177e-21,5.2058794672508336e-20,-3.722927612900977e-19,-3.2425864962809983e-20,5.3912410157830579e-20,-3.7426449163800758e-19
5.078,-1.7052300326415277e-18,2.1546617519698677e-20,-1.4171177651468322e-19,-3.156666025616655e-19,7.1668724713433312e-19,1.9754307530816957e-19,-1.8868122620472157e-21
5.07825,1.374014024848063e-18,6.4238825417337923e-20,3.036116941619528e-20,3.1414137478316788e-19,-1.8353926038056247e-19,2.2488350935634333e-19,-7.4521579056965159e-19
5.0785,-9.253477468127149e-20,1.3791692683755012e-19,-4.0082029979391051e-20,1.6639788219110864e-19,-1.1915606945813915e-19,4.790304059616867e-19,-4.8628988240241184e-20
5.07875,-7.6730267777838355e-19,-1.0894158584181524e-19,1.1179175943251048e-19,-2.9473429262613312e-20,-3.7487757899709889e-19,3.65868578278118e-19,3.2804071543487022e-19
5.079,-9.8753797415209795e-19,1.9439619503200679e-21,-1.2408006099447127e-20,2.0107775938445268e-19,-2.5258407560309706e-19,-3.4525751794070299e-19,-4.7076358743337285e-19
5.07925,-4.7362268281404963e-19,-2.8812313391256607e-19,-5.0081904198388123e-20,-1.2714990208014299e-19,-4.7824527722366731e-19,1.504806180452157e-19,-4.3223945936683757e-19
5.0795,1.2361689220087558e-18,3.4498190153565448e-20,3.1886221009076908e-19,-5.6791618449449631e-20,-2.4786764472457774e-19,-5.2730285427794879e-19,-9.5658357159369504e-20
5.07975,9.6693924452651455e-19,-8.791012651044763e-20,-1.3652535443887393e-19,-7.1917277226426477e-21,-3.8279134326987408e-19,3.9803161385008766e-19,4.7782637058551637e-21
5.08,-6.0300698757353411e-19,-1.7579617970786689e-19,-1.7874388969625542e-19,2.5315207981687269e-19,-8.6221153745418442e-20,-7.365452032833203e-19,-3.4221975119747957e-19
5.08025,1.7039762155663142e-19,-1.0641264074154075e-19,1.1826648178175107e-20,3.3006262074048847e-19,-7.5303197303933555e-20,-1.3472794999962551e-19,-2.1624304201905914e-19
5.0805,1.5081374090323006e-18,8.4919623910910416e-20,-1.6857311155831933e-19,-9.3500058886556677e-20,2.327648420946375e-19,-2.8056093492708541e-19,-5.4602135816114728e-20
5.08075,-1.292977712270863e-18,-7.4188496998347459e-20,2.2684324377430178e-19,-4.1258472515220239e-19,-1.6571540751036953e-19,-3.9143293984360261e-19,3.1048030828079997e-19
