Physical Time (s),anabla_vol Monitor (W): cv1,anabla_vol Monitor (W): cv2,anabla_vol Monitor (W): cv3,anabla_vol Monitor (W): cv4,anabla_vol Monitor (W): cv5,anabla_vol Monitor (W): cv6,anabla_vol Monitor (W): cv7
5.25775,1.0129101986614725e-11,3.1279882394461052e-12,1.834429279480206e-12,7.6632972585103463e-13,4.3281075808865345e-13,4.8287220853921791e-13,3.636717065080253e-13
5.258,1.0127778689974038e-11,3.1304558350238619e-12,1.8330834176122141e-12,7.6578257973734745e-13,4.3262071355266032e-13,4.8292806690724237e-13,3.6366783577520904e-13
5.25825,1.0126478712260543e-11,3.1328878330449877e-12,1.8317430614399884e-12,7.6523025983504955e-13,4.3243043803100003e-13,4.8297864861555881e-13,3.6366252513977977e-13
5.2585,1.012520310254896e-11,3.135287864448903e-12,1.8304069232806824e-12,7.6467209829889521e-13,4.3223965134930796e-13,4.8302359736855748e-13,3.6365598825654219e-13
5.25875,1.012394821381256e-11,3.1376620800697174e-12,1.8290761739309982e-12,7.6410808210581343e-13,4.3204773213039297e-13,4.8306351695883325e-13,3.6364877833718594e-13
5.259,1.0122710723818296e-11,3.1400101652670611e-12,1.8277531006609366e-12,7.6353864970802264e-13,4.318545650304726e-13,4.8309920971469424e-13,3.6364104579334831e-13
5.25925,1.0121489615278863e-11,3.1423322778822217e-12,1.8264377110568388e-12,7.6296412990375131e-13,4.3165946042848119e-13,4.8313103628308431e-13,3.6363303598625026e-13
5.2595,1.0120286462924754e-11,3.1446298198967512e-12,1.8251275061019661e-12,7.6238498788548745e-13,4.3146248829466135e-13,4.8315918703825497e-13,3.6362524288997846e-13
5.25975,1.0119101635264087e-11,3.1469025140848539e-12,1.8238217744960988e-12,7.6180092867110346e-13,4.3126419430636249e-13,4.8318399745980574e-13,3.6361793571287971e-13
5.26,1.0117935380881019e-11,3.1491496116131589e-12,1.8225215443854089e-12,7.6121184437896645e-13,4.3106523127574839e-13,4.8320607743236405e-13,3.63611149156821e-13
5.26025,1.0116788541116433e-11,3.1513678460669045e-12,1.8212272787435165e-12,7.6061813848377137e-13,4.3086624180263379e-13,4.8322598943821106e-13,3.6360500482666899e-13
5.2605,1.0115662595246639e-11,3.1535586443755525e-12,1.8199402131398191e-12,7.6002001718539538e-13,4.3066780256546868e-13,4.8324355050523974e-13,3.6359970817044789e-13
5.26075,1.0114559285664724e-11,3.1557214254228438e-12,1.8186616967804598e-12,7.5941772115488314e-13,4.3047004423388946e-13,4.8325790152785692e-13,3.6359588810691746e-13
5.261,1.0113477420826151e-11,3.1578522738150206e-12,1.8173920323026907e-12,7.5881134194096008e-13,4.3027298566628917e-13,4.8326863556530395e-13,3.6359399521559769e-13
5.26125,1.0112418595435966e-11,3.1599494907211324e-12,1.8161307256457177e-12,7.5820115667957846e-13,4.3007679082828285e-13,4.832761258375526e-13,3.6359442665844023e-13
5.2615,1.0111382762111662e-11,3.1620172013934834e-12,1.8148765263503447e-12,7.5758703454656123e-13,4.2988154272257626e-13,4.8328073655103184e-13,3.6359675005389107e-13
5.26175,1.0110371766495194e-11,3.1640534860355709e-12,1.8136289867328979e-12,7.5696831531792676e-13,4.2968725581910422e-13,4.832829232156755e-13,3.6360054821581842e-13
5.262,1.0109386545587651e-11,3.1660574773846212e-12,1.8123872248785942e-12,7.5634431467767964e-13,4.2949400079475397e-13,4.8328268763050013e-13,3.6360599770514387e-13
5.26225,1.0108425190515224e-11,3.1680307136419331e-12,1.8111497416494993e-12,7.5571501213274633e-13,4.2930163079953041e-13,4.8328009654142921e-13,3.6361345669722489e-13
5.2625,1.010748608083959e-11,3.1699768133812838e-12,1.8099140835275148e-12,7.5508091989905815e-13,4.2911057475950179e-13,4.8327519418518464e-13,3.6362316050758941e-13
5.26275,1.0106567135850274e-11,3.171897686024381e-12,1.8086802356590882e-12,7.54442841064959e-13,4.2892089927651006e-13,4.8326744946347963e-13,3.6363473365494911e-13
5.263,1.0105667467641545e-11,3.1737957790018579e-12,1.8074485648070567e-12,7.5380108971539587e-13,4.2873256248430255e-13,4.832565411388363e-13,3.6364849422577113e-13
5.26325,1.0104784596294275e-11,3.175672518790918e-12,1.8062185886402741e-12,7.5315554197913914e-13,4.285454850571696e-13,4.8324238173108755e-13,3.6366452574691362e-13
5.2635,1.0103918940410862e-11,3.1775248966094408e-12,1.8049904656105927e-12,7.5250576425460747e-13,4.2835986325623627e-13,4.8322454310284096e-13,3.6368274820909894e-13
5.26375,1.0103074013068859e-11,3.1793523602374836e-12,1.8037643386458734e-12,7.5185135220652291e-13,4.2817608938167914e-13,4.8320339549334942e-13,3.6370211565486339e-13
5.264,1.0102256402188172e-11,3.1811524135996985e-12,1.8025410785389704e-12,7.5119214269202628e-13,4.2799496003621923e-13,4.8317857216486718e-13,3.6372173055857897e-13
5.26425,1.010146260766832e-11,3.1829212562015615e-12,1.8013221098543865e-12,7.5052847411342693e-13,4.2781711002050555e-13,4.8314958017439972e-13,3.6374111894304839e-13
5.2645,1.0100693626300174e-11,3.1846540847415337e-12,1.800108493223811e-12,7.498610758834174e-13,4.2764278904024451e-13,4.8311777124304238e-13,3.6376027903403536e-13
5.26475,1.0099951473452206e-11,3.1863558544592465e-12,1.7988999479045582e-12,7.4919048394499547e-13,4.2747235731324429e-13,4.8308352304233745e-13,3.6377861000039771e-13
5.265,1.0099234021718641e-11,3.1880294167254669e-12,1.7976954619231868e-12,7.4851681538520043e-13,4.2730614244943476e-13,4.830473784156784e-13,3.6379582846599202e-13
5.26525,1.009854003779594e-11,3.1896714978595988e-12,1.7964942303162831e-12,7.4784042401218571e-13,4.2714455591425816e-13,4.8300959067348907e-13,3.6381161829345958e-13
5.2655,1.0097868189941477e-11,3.1912864215833989e-12,1.7952961557472077e-12,7.471618656758512e-13,4.2698795272980599e-13,4.8297034617357539e-13,3.638259661157589e-13
5.26575,1.0097215871583714e-11,3.1928817434657112e-12,1.7941008868661503e-12,7.4648223975498588e-13,4.2683638814065155e-13,4.8292968137094827e-13,3.6383909506245237e-13
5.266,1.0096582878112169e-11,3.1944549178988798e-12,1.792907325331448e-12,7.4580198047024348e-13,4.2668982738619137e-13,4.8288722017553217e-13,3.6385118879260692e-13
5.26625,1.0095970855290555e-11,3.1960025618002124e-12,1.7917135478178429e-12,7.4512160307889112e-13,4.2654778450976659e-13,4.8284289781294178e-13,3.6386170772836886e-13
5.2665,1.0095381017740141e-11,3.1975253438507746e-12,1.7905159137013346e-12,7.4444153726146268e-13,4.2640978844218742e-13,4.8279660929286061e-13,3.6387046040480483e-13
5.26675,1.0094809049760101e-11,3.199027300552511e-12,1.7893151527973331e-12,7.4376185269218947e-13,4.2627553486798624e-13,4.8274786037630457e-13,3.6387731710856077e-13
5.267,1.009426123442489e-11,3.2005024776505583e-12,1.788112742300113e-12,7.430826346770423e-13,4.2614458157812086e-13,4.8269585487222495e-13,3.6388254807026187e-13
5.26725,1.0093745471916177e-11,3.2019414983074924e-12,1.7869100916972101e-12,7.4240399759128341e-13,4.2601631787079373e-13,4.8263940224225835e-13,3.6388614732228466e-13
5.2675,1.0093256662041687e-11,3.2033456484797535e-12,1.7857072464087351e-12,7.4172618732853555e-13,4.2589009143878605e-13,4.8257879085023058e-13,3.6388788803857785e-13
5.26775,1.0092793307930993e-11,3.2047176998972894e-12,1.7845038169521014e-12,7.4105021514718544e-13,4.257663005637566e-13,4.8251452829866493e-13,3.6388775978136378e-13
5.268,1.0092350700264089e-11,3.2060636597512763e-12,1.7832997485498853e-12,7.4037665063951503e-13,4.256449074878313e-13,4.8244740456840224e-13,3.6388588464679848e-13
5.26825,1.0091925647795232e-11,3.2073877436805425e-12,1.782094423254319e-12,7.397062571961742e-13,4.2552608745384062e-13,4.8237737186591324e-13,3.6388249245635085e-13
5.2685,1.0091522556937188e-11,3.2086868885422193e-12,1.7808862312640945e-12,7.3903935182034198e-13,4.2541062812412219e-13,4.8230430251416017e-13,3.6387773982675513e-13
5.26875,1.0091144947429841e-11,3.2099574907765738e-12,1.7796748650048946e-12,7.38376081408739e-13,4.2529887553562274e-13,4.8222793786934935e-13,3.63871913536733e-13
5.269,1.0090793235177311e-11,3.2112016373354731e-12,1.7784604066790724e-12,7.3771690028642183e-13,4.2519072762125326e-13,4.8214805532314474e-13,3.6386517792429721e-13
5.26925,1.0090464194917147e-11,3.2124211146598211e-12,1.7772426766417935e-12,7.3706249468748989e-13,4.2508633404406936e-13,4.8206455885242357e-13,3.6385777131212162e-13
5.2695,1.0090159422601599e-11,3.2136159077982956e-12,1.7760201317163295e-12,7.3641363519978567e-13,4.2498578641443877e-13,4.8197721153148938e-13,3.6384991551279143e-13
5.26975,1.0089879320138923e-11,3.2147861939327123e-12,1.7747907060530918e-12,7.3577078691988674e-13,4.248891321916566e-13,4.8188621547645667e-13,3.638416351895731e-13
5.27,1.0089623372526613e-11,3.2159331581570379e-12,1.7735541314183367e-12,7.3513405908434198e-13,4.2479615411192989e-13,4.8179228690331371e-13,3.638332067404031e-13
5.27025,1.0089390911438405e-11,3.2170517567039205e-12,1.7723099325424716e-12,7.345039947941442e-13,4.247066912560686e-13,4.8169587846473445e-13,3.6382495252629076e-13
5.2705,1.0089181823222928e-11,3.2181405049356742e-12,1.771058735566266e-12,7.3388133252704889e-13,4.2462056374008312e-13,4.8159734496986156e-13,3.6381768027411846e-13
5.27075,1.0088997712301947e-11,3.2192006169957293e-12,1.7698012486370284e-12,7.3326682323644149e-13,4.2453764080546308e-13,4.8149708657810554e-13,3.6381171791943637e-13
5.271,1.0088838513522825e-11,3.220230374629252e-12,1.7685370510730762e-12,7.3266113246203081e-13,4.2445803958513342e-13,4.8139553465070418e-13,3.6380747292634903e-13
5.27125,1.008870465852027e-11,3.2212292365601721e-12,1.7672667053483632e-12,7.3206539256464664e-13,4.2438193234376078e-13,4.8129259816998926e-13,3.6380514282515509e-13
5.2715,1.0088594229403948e-11,3.222200128494703e-12,1.7659902373486197e-12,7.3148082235052879e-13,4.2430925229275923e-13,4.811885434118086e-13,3.6380441637283766e-13
5.27175,1.0088505883447093e-11,3.2231474469146557e-12,1.7647057908718063e-12,7.309086835374545e-13,4.2424036655125087e-13,4.8108359104037912e-13,3.6380539911444198e-13
5.272,1.008843973893927e-11,3.2240726096200579e-12,1.7634125444643903e-12,7.3034969239027061e-13,4.2417544406489001e-13,4.8097713867975696e-13,3.6380797342034593e-13
5.27225,1.008839703735676e-11,3.2249732644049364e-12,1.7621088331350933e-12,7.2980441382961499e-13,4.2411445274560677e-13,4.8086873595895911e-13,3.638120005553928e-13
5.2725,1.00883776784335e-11,3.2258471904939742e-12,1.7607925162654581e-12,7.2927342972321608e-13,4.2405741943316186e-13,4.8075833612474994e-13,3.638169403337041e-13
5.27275,1.0088384589562699e-11,3.2266907148464051e-12,1.7594629279309187e-12,7.2875747808819165e-13,4.2400445411976396e-13,4.8064675335108488e-13,3.6382281458660022e-13
5.273,1.0088416456832188e-11,3.2275073703805513e-12,1.7581192118299673e-12,7.2825740232684319e-13,4.2395583858538371e-13,4.8053443808381585e-13,3.6382962624657437e-13
5.27325,1.0088472947191087e-11,3.2282948564168691e-12,1.7567605286276904e-12,7.2777417838280472e-13,4.2391188062594043e-13,4.8042173542855757e-13,3.6383734521463644e-13
5.2735,1.0088553670018095e-11,3.2290502150378414e-12,1.75538500324193e-12,7.2730909221989877e-13,4.2387243952992928e-13,4.8030811754459007e-13,3.6384606621104864e-13
5.27375,1.0088661441064209e-11,3.2297760228554492e-12,1.7539914889070499e-12,7.2686276499154108e-13,4.238371794448294e-13,4.8019326910903937e-13,3.638554129476275e-13
5.274,1.0088797145072132e-11,3.2304703341252851e-12,1.7525809949440638e-12,7.2643567348154117e-13,4.2380616114798798e-13,4.8007731359456147e-13,3.6386518156953677e-13
5.27425,1.0088957700809067e-11,3.2311306753710953e-12,1.7511553341315121e-12,7.2602820387055142e-13,4.2377923060419383e-13,4.7995939759795652e-13,3.6387571978122746e-13
5.2745,1.0089145271021548e-11,3.2317598037994371e-12,1.74971619080499e-12,7.25641348875826e-13,4.237560941069069e-13,4.7983995690038214e-13,3.6388668534754552e-13
5.27475,1.0089355882416506e-11,3.2323632454686267e-12,1.7482647171183517e-12,7.2527605544652718e-13,4.2373662235014588e-13,4.7971974036832991e-13,3.6389795509779125e-13
5.275,1.0089590936872452e-11,3.2329363947049125e-12,1.7468009192636698e-12,7.2493329494613609e-13,4.2372061949237369e-13,4.7959912073260571e-13,3.6390938282949437e-13
5.27525,1.0089850617421959e-11,3.2334798028735919e-12,1.7453241336487319e-12,7.2461361283729405e-13,4.2370793263160184e-13,4.7947875521426858e-13,3.6392039005178014e-13
5.2755,1.0090138510231801e-11,3.233989214472711e-12,1.7438314723324517e-12,7.2431774014145386e-13,4.2369873614845981e-13,4.7935882870238774e-13,3.6393054355965996e-13
5.27575,1.0090451729349777e-11,3.2344682820717988e-12,1.742321488336693e-12,7.2404663923281637e-13,4.2369310316649763e-13,4.7923861721980331e-13,3.6393966106956568e-13
5.276,1.0090790164012934e-11,3.234918244732347e-12,1.7407929856317336e-12,7.2380107721378192e-13,4.2369108202931228e-13,4.7911857407726656e-13,3.6394743380055902e-13
5.27625,1.0091151164917643e-11,3.2353403458800674e-12,1.7392445413404366e-12,7.2358232955840451e-13,4.2369287435694066e-13,4.7899920793315636e-13,3.6395376800073061e-13
5.2765,1.0091533427649841e-11,3.2357388290164823e-12,1.7376737456097742e-12,7.2339174423245774e-13,4.2369782120826381e-13,4.7888017941450054e-13,3.6395843868719033e-13
5.27675,1.0091936319244291e-11,3.236112107344008e-12,1.7360788357388056e-12,7.2322989092631899e-13,4.2370608828405916e-13,4.787615185107845e-13,3.6396126042790723e-13
5.277,1.00923591333952e-11,3.2364595030841617e-12,1.7344586393237861e-12,7.2309745634316108e-13,4.2371751970839286e-13,4.7864372755653426e-13,3.6396228712911759e-13
5.27725,1.0092805320322769e-11,3.23677547278568e-12,1.7328119947180125e-12,7.2299528750575336e-13,4.2373195088751418e-13,4.7852678120170418e-13,3.6396125853907357e-13
5.2775,1.0093277951079023e-11,3.2370563155381551e-12,1.7311395340433671e-12,7.2292373276245961e-13,4.2374951208276983e-13,4.7841078115128028e-13,3.6395787151556961e-13
5.27775,1.0093776763982787e-11,3.2373036567233758e-12,1.7294432182987437e-12,7.2288275701250555e-13,4.2377029354825269e-13,4.7829573745806941e-13,3.6395251736488215e-13
5.278,1.0094304179538181e-11,3.2375160822499584e-12,1.7277236878848302e-12,7.2287277032624831e-13,4.2379419434462831e-13,4.781812521283342e-13,3.6394519896484307e-13
5.27825,1.0094857758450221e-11,3.2376926995708961e-12,1.7259829028061219e-12,7.2289384216303618e-13,4.2382115869073576e-13,4.7806736824547112e-13,3.6393609635955029e-13
5.2785,1.0095435954929324e-11,3.2378381463922857e-12,1.7242238022559502e-12,7.229469026829491e-13,4.2385083865345594e-13,4.7795421575236189e-13,3.6392608637227475e-13
5.27875,1.0096036018045081e-11,3.2379567440327576e-12,1.7224482521757356e-12,7.2303286290847681e-13,4.238827948159237e-13,4.7784108631906663e-13,3.639156841864047e-13
5.279,1.0096655190748357e-11,3.2380492112171942e-12,1.7206562082940678e-12,7.2315272133381139e-13,4.2391661102798599e-13,4.7772744345536907e-13,3.6390536400237483e-13
5.27925,1.0097293901497347e-11,3.2381151863675562e-12,1.7188470290094918e-12,7.2330681018657238e-13,4.2395255964615872e-13,4.7761349048717923e-13,3.6389534887692747e-13
5.2795,1.0097950810657165e-11,3.2381550313426953e-12,1.7170193728528658e-12,7.2349492056643823e-13,4.2399120232584254e-13,4.774995655069555e-13,3.6388597454857333e-13
5.27975,1.0098628142331351e-11,3.2381612463043221e-12,1.7151720692568176e-12,7.2371691262488893e-13,4.2403263342593148e-13,4.7738551293063403e-13,3.6387702850626984e-13
5.28,1.0099327186800057e-11,3.2381355888525769e-12,1.7133049151687654e-12,7.2397277817670614e-13,4.2407711871423393e-13,4.7727129214247433e-13,3.6386819738943597e-13
5.28025,1.0100048394915616e-11,3.2380748900032228e-12,1.7114170842976249e-12,7.2426273399816051e-13,4.2412487798983261e-13,4.7715726397638784e-13,3.6385921415699688e-13
5.2805,1.0100790846306531e-11,3.237980388662445e-12,1.7095099735537658e-12,7.2458671589629693e-13,4.241760850622923e-13,4.7704350015794682e-13,3.6384996684424422e-13
5.28075,1.0101551914417051e-11,3.2378570368212256e-12,1.7075823222842598e-12,7.2494427611769658e-13,4.2423067716384762e-13,4.769296014650917e-13,3.6384034817207018e-13
5.281,1.0102331077896829e-11,3.2377054162369473e-12,1.7056337008529642e-12,7.2533487306125433e-13,4.2428830997137706e-13,4.7681602304746925e-13,3.6383061727058286e-13
5.28125,1.0103129001046037e-11,3.2375240840886474e-12,1.7036650243401499e-12,7.2575776979413786e-13,4.2434897548835828e-13,4.7670286069339979e-13,3.6382098047363396e-13
5.2815,1.0103943691178462e-11,3.2373127673217065e-12,1.7016791956526673e-12,7.2621220761191224e-13,4.2441255940431121e-13,4.7658944123281021e-13,3.6381135228587022e-13
5.28175,1.0104775139145657e-11,3.2370716296890775e-12,1.6996797295670535e-12,7.2669782827437495e-13,4.2447880574569856e-13,4.7647520244594335e-13,3.6380147262748335e-13
5.282,1.0105624110291683e-11,3.2367981894706094e-12,1.697668233522167e-12,7.2721478448403438e-13,4.2454724993653708e-13,4.7636019447971094e-13,3.6379124226119568e-13
5.28225,1.0106490027964943e-11,3.2364929486819343e-12,1.6956460425489215e-12,7.2776307027693146e-13,4.2461769676496488e-13,4.7624439013426602e-13,3.6378073944668184e-13
5.2825,1.0107374481564803e-11,3.236156352743566e-12,1.6936159551349657e-12,7.2834197779350821e-13,4.2469012920936881e-13,4.7612782410922066e-13,3.6377036568686697e-13
5.28275,1.0108278480771837e-11,3.2357844461637539e-12,1.6915820376552292e-12,7.2895063026430474e-13,4.2476434237747748e-13,4.7601078420209245e-13,3.6376076908904065e-13
5.283,1.0109199079806714e-11,3.2353782643784752e-12,1.6895461537662382e-12,7.2958875357583919e-13,4.2484016523406293e-13,4.75893859972492e-13,3.6375161695540537e-13
5.28325,1.0110134144189728e-11,3.2349395787008494e-12,1.6875079735172486e-12,7.3025630973070034e-13,4.2491822729349093e-13,4.7577708693763346e-13,3.637426323870968e-13
5.2835,1.0111085940231426e-11,3.234464036040293e-12,1.6854657609690065e-12,7.309522915578867e-13,4.2499903449511967e-13,4.7566050634554785e-13,3.6373394377615581e-13
5.28375,1.0112056312577778e-11,3.2339512758203349e-12,1.68342023627304e-12,7.3167482161097137e-13,4.2508266084385109e-13,4.7554417022781935e-13,3.6372510677795263e-13
5.284,1.0113043170374368e-11,3.2334028455255797e-12,1.6813733669868642e-12,7.3242262200002355e-13,4.2516909087629466e-13,4.7542714060479162e-13,3.6371596023242756e-13
5.28425,1.0114045917950088e-11,3.2328195348079424e-12,1.6793258746277626e-12,7.3319374327401983e-13,4.2525822259673425e-13,4.7530928224727337e-13,3.6370649803717242e-13
5.2845,1.011506464976371e-11,3.2322043491641966e-12,1.6772786718548894e-12,7.3398728416551533e-13,4.2534958631154983e-13,4.7519044484428924e-13,3.6369664016078591e-13
5.28475,1.0116097505197789e-11,3.2315528983242665e-12,1.6752344386370418e-12,7.3480207453378138e-13,4.2544280754883659e-13,4.7507091718758016e-13,3.6368647943882769e-13
5.285,1.0117146829820188e-11,3.2308620402510769e-12,1.6731976219282458e-12,7.3563760885482882e-13,4.2553723465264546e-13,4.7495212393808702e-13,3.6367587874827833e-13
5.28525,1.0118212560161572e-11,3.2301306504924884e-12,1.6711712071907006e-12,7.364937022838441e-13,4.2563248059467075e-13,4.7483406209116945e-13,3.6366502192470466e-13
5.2855,1.0119294488755765e-11,3.2293578697004476e-12,1.669156259919266e-12,7.3737000364437594e-13,4.257280358411713e-13,4.7471682101854465e-13,3.6365379480532841e-13
