Physical Time (s),enthalpy_storage_vol Monitor (J): cv1,enthalpy_storage_vol Monitor (J): cv2,enthalpy_storage_vol Monitor (J): cv3,enthalpy_storage_vol Monitor (J): cv4,enthalpy_storage_vol Monitor (J): cv5,enthalpy_storage_vol Monitor (J): cv6,enthalpy_storage_vol Monitor (J): cv7
6.8265,3.255503515229825e-07,2.855326033806537e-07,4.1038802799768273e-07,4.1318299506242973e-07,4.1854154751390594e-07,8.4074764443396853e-07,1.2835869186113961e-06
6.82675,3.2554863450892532e-07,2.8536855584567157e-07,4.1045248017504182e-07,4.1322868499160913e-07,4.1857756189911962e-07,8.4076498229065606e-07,1.2835905434084725e-06
6.827,3.2554692412896623e-07,2.8520499436358322e-07,4.1051659628198435e-07,4.1327413782579171e-07,4.1861334625676658e-07,8.4078246461136136e-07,1.2835942241031939e-06
6.82725,3.2554518602572101e-07,2.8504193163731699e-07,4.1058035746670969e-07,4.1331932636038943e-07,4.1864889121599595e-07,8.4080007350523166e-07,1.2835979099299291e-06
6.8275,3.2554351216228825e-07,2.8487939819796434e-07,4.1064379515555393e-07,4.1336428539372269e-07,4.186842516762647e-07,8.4081789532065329e-07,1.2836017125278215e-06
6.82775,3.2554180741171681e-07,2.8471737999151373e-07,4.1070687847761658e-07,4.1340894473524321e-07,4.1871940344690621e-07,8.4083585357567239e-07,1.2836054994946935e-06
6.828,3.2554010629100855e-07,2.8455590801771647e-07,4.1076962298781705e-07,4.1345326834022008e-07,4.1875438733292068e-07,8.4085397642985396e-07,1.2836093018094635e-06
6.82825,3.2553843928715644e-07,2.8439500662761125e-07,4.1083202436309504e-07,4.1349726722578127e-07,4.1878923012385397e-07,8.4087228863230038e-07,1.2836131519498903e-06
6.8285,3.255367730120513e-07,2.8423466831061126e-07,4.1089406642724572e-07,4.1354096282226277e-07,4.1882389603033732e-07,8.4089075847665107e-07,1.283617004830711e-06
6.82875,3.2553510923060645e-07,2.8407490782334693e-07,4.109557561202749e-07,4.1358435087738979e-07,4.1885836851851873e-07,8.409093816654004e-07,1.2836208604221637e-06
6.829,3.2553344910323012e-07,2.8391576367990705e-07,4.1101703935019867e-07,4.1362745679657976e-07,4.1889263684466098e-07,8.4092816224240003e-07,1.2836247144815123e-06
6.82925,3.2553179132838452e-07,2.8375727448301001e-07,4.1107787591007699e-07,4.1367028087224873e-07,4.1892670084129726e-07,8.4094710910929983e-07,1.2836285583657545e-06
6.8295,3.2553013442686515e-07,2.835994769830959e-07,4.1113825076412565e-07,4.1371282178827383e-07,4.1896053841147525e-07,8.4096622820060109e-07,1.2836323874786792e-06
6.82975,3.2552847802325038e-07,2.8344240047569294e-07,4.1119814606136995e-07,4.1375509330655087e-07,4.1899412182975098e-07,8.4098552162485278e-07,1.2836362013744824e-06
6.83,3.2552682118730078e-07,2.8328606661745215e-07,4.1125755891655998e-07,4.137970971009088e-07,4.1902743575228329e-07,8.4100498525956907e-07,1.2836399995113936e-06
6.83025,3.2552512920206727e-07,2.8313048748142138e-07,4.1131645516692019e-07,4.1383882354615834e-07,4.1906047420819151e-07,8.410245845978438e-07,1.2836437428379923e-06
6.8305,3.2552343790267538e-07,2.8297568988188442e-07,4.1137482979947189e-07,4.1388028226006962e-07,4.1909325851933606e-07,8.4104433532002331e-07,1.2836474764095639e-06
6.83075,3.2552172294538424e-07,2.8282168463263674e-07,4.114326738194079e-07,4.1392143604778485e-07,4.1912577958743149e-07,8.4106419491712271e-07,1.2836511676134434e-06
6.831,3.2552001715757505e-07,2.8266851992412888e-07,4.1148999024054391e-07,4.1396228654921014e-07,4.1915803698948872e-07,8.4108417984690089e-07,1.2836548654531598e-06
6.83125,3.2551831806515246e-07,2.8251623701945039e-07,4.1154676359142992e-07,4.1400282722922476e-07,4.1919000684831097e-07,8.4110429417455008e-07,1.283658580529684e-06
6.8315,3.2551658884567137e-07,2.8236486367712466e-07,4.1160295352304912e-07,4.1404304324622474e-07,4.1922167126241964e-07,8.4112451270214654e-07,1.2836622830880719e-06
6.83175,3.2551485818726829e-07,2.8221443031291797e-07,4.1165853267989465e-07,4.1408297899570323e-07,4.1925302830688356e-07,8.4114487006895103e-07,1.283666018430862e-06
6.832,3.2551315517387767e-07,2.8206497880981202e-07,4.1171347349729328e-07,4.1412265747764702e-07,4.1928409021303264e-07,8.4116539799697804e-07,1.283669825492297e-06
6.83225,3.2551141705474058e-07,2.8191651153513601e-07,4.117677467611551e-07,4.1416201613202227e-07,4.1931484890870851e-07,8.4118604264940541e-07,1.2836736250151335e-06
6.8325,3.2550967908300363e-07,2.8176905954126071e-07,4.1182134780661709e-07,4.1420106332516052e-07,4.1934531321831035e-07,8.4120683214753821e-07,1.2836774512106416e-06
6.83275,3.2550797180235398e-07,2.8162265152899038e-07,4.1187427732365436e-07,4.1423980595482749e-07,4.193754917181934e-07,8.4122780094817136e-07,1.2836813395632175e-06
6.833,3.2550623300852009e-07,2.8147730989236968e-07,4.1192647655047357e-07,4.1427821753095913e-07,4.1940535204955333e-07,8.4124889736800724e-07,1.2836852059570808e-06
6.83325,3.255045012730322e-07,2.8133305818791317e-07,4.1197794362300027e-07,4.143163349859192e-07,4.1943488741023445e-07,8.4127014251391734e-07,1.2836890855575357e-06
6.8335,3.2550281067140958e-07,2.8118991692859979e-07,4.120286824693543e-07,4.1435417670338316e-07,4.1946410585703025e-07,8.4129156445079718e-07,1.2836930206462105e-06
6.83375,3.2550112850072433e-07,2.8104793016536518e-07,4.1207864515760168e-07,4.1439171450957287e-07,4.1949299675991717e-07,8.4131313816609353e-07,1.283696970393174e-06
6.834,3.2549945160804045e-07,2.8090713508181383e-07,4.1212779966634799e-07,4.1442894185324234e-07,4.1952157633715912e-07,8.4133485697942432e-07,1.2837009282436881e-06
6.83425,3.2549778032540866e-07,2.8076754474105761e-07,4.1217613854195634e-07,4.1446583875853947e-07,4.1954986702387263e-07,8.4135671476870898e-07,1.2837048825711315e-06
6.8345,3.2549614731814144e-07,2.8062917936851744e-07,4.122236778972877e-07,4.1450240856650094e-07,4.195778803330237e-07,8.4137873262667419e-07,1.2837088699511921e-06
6.83475,3.2549452075612834e-07,2.8049207509257901e-07,4.1227036877652633e-07,4.1453864434119743e-07,4.1960559291255786e-07,8.4140087759633545e-07,1.2837128477187778e-06
6.835,3.2549286790288414e-07,2.8035625808738917e-07,4.1231616412864348e-07,4.145745572889249e-07,4.1963297977501171e-07,8.414231083750993e-07,1.2837167764280849e-06
6.83525,3.2549125237536268e-07,2.8022175890589599e-07,4.1236108356214134e-07,4.1461021208034293e-07,4.1966003182903916e-07,8.4144547102079285e-07,1.2837207361905129e-06
6.8355,3.2548967534254624e-07,2.8008860922723475e-07,4.1240510572027087e-07,4.1464561005254403e-07,4.1968674217396448e-07,8.4146796184275304e-07,1.2837247255257695e-06
6.83575,3.254881041692656e-07,2.7995683364523314e-07,4.1244819222401186e-07,4.1468072982126091e-07,4.1971310138737884e-07,8.4149055518994169e-07,1.2837287012466131e-06
6.836,3.2548653882492928e-07,2.7982644990609451e-07,4.124903153887285e-07,4.1471555877713968e-07,4.1973913077764231e-07,8.4151325461031998e-07,1.2837326605713868e-06
6.83625,3.2548503857712064e-07,2.7969750896570831e-07,4.1253147510215858e-07,4.1475009924318064e-07,4.1976488601041595e-07,8.4153610834262146e-07,1.2837366829586769e-06
6.8365,3.2548351253883599e-07,2.7957002486608938e-07,4.1257160602201539e-07,4.1478429665419058e-07,4.1979033659146593e-07,8.4155902855632504e-07,1.2837406463361287e-06
6.83675,3.2548199654170199e-07,2.7944402731908331e-07,4.126107090604094e-07,4.1481818188376127e-07,4.1981547332026602e-07,8.4158203956662955e-07,1.2837445913913277e-06
6.837,3.2548049200918381e-07,2.7931955141261537e-07,4.1264875682592109e-07,4.1485176013492686e-07,4.1984029280472379e-07,8.4160513480444043e-07,1.2837485199335055e-06
6.83725,3.2547903132230652e-07,2.7919662452461551e-07,4.1268575579743608e-07,4.1488500777146392e-07,4.1986482970706133e-07,8.4162834718773377e-07,1.2837524733126832e-06
6.8375,3.254776158613764e-07,2.7907527705012879e-07,4.1272169160948197e-07,4.1491788700999284e-07,4.1988908912795964e-07,8.4165169652946349e-07,1.2837564506217621e-06
6.83775,3.2547618313483473e-07,2.7895551195011286e-07,4.1275652225394242e-07,4.1495033785881771e-07,4.1991307406310749e-07,8.4167513314304907e-07,1.2837603672225334e-06
6.838,3.2547479889768864e-07,2.7883737410873757e-07,4.1279024599954194e-07,4.1498236823293347e-07,4.199368510189701e-07,8.4169868934151472e-07,1.2837643018598472e-06
6.83825,3.2547342713713776e-07,2.7872089124130269e-07,4.1282282414629608e-07,4.1501400453987299e-07,4.1996039779791607e-07,8.4172229696968947e-07,1.2837682154215354e-06
6.8385,3.2547209433604819e-07,2.7860609463864881e-07,4.1285426543943403e-07,4.1504531467896075e-07,4.1998368413893702e-07,8.4174595669297308e-07,1.2837721492442565e-06
6.83875,3.2547073369940731e-07,2.7849299097222944e-07,4.1288453303321942e-07,4.1507628937689315e-07,4.2000667659159034e-07,8.4176959368369456e-07,1.2837760232032541e-06
6.839,3.2546934380237373e-07,2.7838160787905623e-07,4.1291361623476751e-07,4.1510692925353633e-07,4.2002936676350821e-07,8.417931989218011e-07,1.283779843127407e-06
6.83925,3.2546799499809189e-07,2.7827197976610164e-07,4.1294153770339882e-07,4.151372510769615e-07,4.2005177593488497e-07,8.4181682680094205e-07,1.2837836872783042e-06
6.8395,3.2546669088096474e-07,2.7816412894964013e-07,4.1296827706553496e-07,4.151672699713502e-07,4.2007389113639905e-07,8.4184047568727248e-07,1.2837875576121352e-06
6.83975,3.2546534014276523e-07,2.7805810083066031e-07,4.1299372916541703e-07,4.1519695532075161e-07,4.2009564914797952e-07,8.4186407588118644e-07,1.2837913329951568e-06
6.84,3.2546404172723898e-07,2.7795397122600822e-07,4.1301788724530825e-07,4.1522633894176786e-07,4.201170828513483e-07,8.4188772017350884e-07,1.2837951293004162e-06
6.84025,3.2546278884409423e-07,2.778517838144077e-07,4.130407198362515e-07,4.1525540706333312e-07,4.2013821814269842e-07,8.4191138936362209e-07,1.2837989503689992e-06
6.8405,3.2546151858980191e-07,2.7775154995714682e-07,4.1306218044963472e-07,4.1528412498888225e-07,4.2015903404649408e-07,8.4193501793898421e-07,1.2838027218856264e-06
6.84075,3.2546026338161641e-07,2.7765329133921274e-07,4.1308229171308113e-07,4.1531249450046351e-07,4.2017950199630745e-07,8.4195865871734797e-07,1.2838064847453853e-06
6.841,3.2545902324775201e-07,2.7755702476395157e-07,4.131010488608759e-07,4.1534051746614868e-07,4.2019958684664177e-07,8.4198232849333804e-07,1.2838102364675632e-06
6.84125,3.2545782783510525e-07,2.7746278061361383e-07,4.1311845395895468e-07,4.1536821104267486e-07,4.2021930156731338e-07,8.4200603947274141e-07,1.2838140178854368e-06
6.8415,3.2545658391269605e-07,2.7737055025556587e-07,4.1313446031827477e-07,4.1539551898708034e-07,4.2023857511390208e-07,8.4202974610003063e-07,1.2838177101746247e-06
6.84175,3.2545538734243435e-07,2.7728038362989263e-07,4.1314909753063647e-07,4.1542246097269984e-07,4.202574143639695e-07,8.4205356871885481e-07,1.2838214291538652e-06
6.842,3.2545420165411017e-07,2.7719229626545915e-07,4.1316234773243666e-07,4.1544900339586695e-07,4.2027583036063906e-07,8.4207746033762228e-07,1.2838251345998944e-06
6.84225,3.2545303138975488e-07,2.7710630366431646e-07,4.1317420039422377e-07,4.1547512489944804e-07,4.2029383565075842e-07,8.4210141649918066e-07,1.2838288273684326e-06
6.8425,3.2545187765068496e-07,2.7702243054911738e-07,4.1318463629370569e-07,4.1550080143228361e-07,4.2031148762773604e-07,8.4212538958177668e-07,1.2838325080531887e-06
6.84275,3.2545074043820098e-07,2.7694070135300838e-07,4.1319364254870941e-07,4.1552601742404282e-07,4.2032881372665574e-07,8.421493458003787e-07,1.2838361856290867e-06
6.843,3.254496515343114e-07,2.7686114589385706e-07,4.1320122993176947e-07,4.155507727980479e-07,4.2034585525224326e-07,8.4217327585716695e-07,1.2838398995900962e-06
6.84325,3.2544858232198309e-07,2.7678376726763676e-07,4.1320738204165492e-07,4.1557504863325888e-07,4.2036260103000461e-07,8.4219714541187462e-07,1.2838436080599533e-06
6.8435,3.254475367661872e-07,2.7670858282300668e-07,4.1321208872282227e-07,4.155988277964137e-07,4.2037906436965153e-07,8.4222095077512306e-07,1.2838473099509856e-06
6.84375,3.2544648155178102e-07,2.7663561804717302e-07,4.1321531594880072e-07,4.1562209041563316e-07,4.2039525303407261e-07,8.4224464384909315e-07,1.2838509688861311e-06
6.844,3.2544547414051815e-07,2.7656492878251515e-07,4.1321706933158238e-07,4.1564485644328164e-07,4.204112055249668e-07,8.4226826863747949e-07,1.2838546606127749e-06
6.84425,3.2544447924923725e-07,2.7649654011890391e-07,4.1321731683315865e-07,4.15667109966623e-07,4.2042690567342138e-07,8.4229179722752021e-07,1.2838583446643493e-06
6.8445,3.2544349552894582e-07,2.7643048749217608e-07,4.1321603050262352e-07,4.1568884820119445e-07,4.2044236317003643e-07,8.4231521954278497e-07,1.2838620242277053e-06
6.84475,3.254425221956955e-07,2.7636679468205136e-07,4.1321319304282474e-07,4.1571007085064655e-07,4.2045756644538941e-07,8.4233854518539606e-07,1.2838657082174234e-06
6.845,3.2544152818386509e-07,2.7630547116712378e-07,4.132087855596439e-07,4.1573076233484085e-07,4.2047248500198594e-07,8.4236175403916134e-07,1.2838693659319072e-06
6.84525,3.2544054808135557e-07,2.7624652122352451e-07,4.1320283346900942e-07,4.1575093032174789e-07,4.204871194820581e-07,8.4238488709016358e-07,1.2838730403594081e-06
6.8455,3.2543958605079213e-07,2.7618994083325948e-07,4.1319535098556284e-07,4.1577056205546525e-07,4.2050144199123064e-07,8.42407979125145e-07,1.2838767294661774e-06
6.84575,3.2543867505372856e-07,2.7613573801598429e-07,4.1318637267672297e-07,4.1578965314310421e-07,4.205154549076221e-07,8.4243107675486617e-07,1.2838804657057543e-06
6.846,3.2543781585615369e-07,2.7608392465051189e-07,4.1317590127535263e-07,4.1580819584802872e-07,4.2052913743882804e-07,8.4245420125380153e-07,1.2838842428153346e-06
6.84625,3.2543694530020824e-07,2.7603450071886552e-07,4.1316390350872063e-07,4.1582614587268288e-07,4.2054250676528084e-07,8.4247726697237656e-07,1.2838879789347569e-06
6.8465,3.2543612965485183e-07,2.7598749764802912e-07,4.1315039383334311e-07,4.1584352638066299e-07,4.2055563704766631e-07,8.4250028444560577e-07,1.283891750292209e-06
6.84675,3.2543533838715484e-07,2.7594291860229105e-07,4.131353449549027e-07,4.1586033964921653e-07,4.2056853049432681e-07,8.4252320082233523e-07,1.2838955134360583e-06
6.847,3.254345408433136e-07,2.7590076439025941e-07,4.1311874792145632e-07,4.1587656315460936e-07,4.2058120470929829e-07,8.4254595550917938e-07,1.2838992265561579e-06
6.84725,3.2543377107432459e-07,2.7586105913466957e-07,4.131006193444949e-07,4.1589219057616235e-07,4.2059370483343179e-07,8.4256854743310693e-07,1.2839029249883258e-06
6.8475,3.2543306131964362e-07,2.7582382783805689e-07,4.1308097487398117e-07,4.159072287281961e-07,4.2060602171077507e-07,8.4259103767861165e-07,1.2839066255404662e-06
6.84775,3.2543234658485747e-07,2.7578906446875089e-07,4.1305979018090072e-07,4.1592164291527395e-07,4.2061812606410128e-07,8.4261337581319431e-07,1.2839102425601914e-06
6.848,3.2543169090203213e-07,2.7575678014272351e-07,4.130371061798697e-07,4.1593544674971437e-07,4.2063003613558986e-07,8.4263567681059138e-07,1.283913805212757e-06
6.84825,3.2543106175062001e-07,2.7572695989852083e-07,4.1301292020706623e-07,4.1594862837193912e-07,4.2064168379864879e-07,8.4265798417159781e-07,1.2839172514003092e-06
6.8485,3.2543045898232617e-07,2.7569960209674419e-07,4.1298723402870877e-07,4.1596117526385934e-07,4.2065304121926609e-07,8.4268036779291054e-07,1.283920551067653e-06
6.84875,3.2542991515662225e-07,2.75674713365168e-07,4.1296006522221807e-07,4.1597309635289234e-07,4.2066410757367279e-07,8.4270287942590136e-07,1.2839237372574831e-06
6.849,3.254294003987016e-07,2.7565229578061934e-07,4.1293142118823057e-07,4.1598434911196854e-07,4.2067483547084268e-07,8.427255348069851e-07,1.2839267629780643e-06
6.84925,3.2542888394617995e-07,2.7563235131198886e-07,4.1290129494260667e-07,4.159949067435482e-07,4.2068518857460323e-07,8.427483190667384e-07,1.2839296008545215e-06
6.8495,3.2542839786274004e-07,2.7561489400752682e-07,4.1286970491857033e-07,4.1600478462811321e-07,4.206951757705902e-07,8.42771220920575e-07,1.2839323251560861e-06
6.84975,3.2542791012693113e-07,2.7559991872783024e-07,4.1283664445797312e-07,4.1601396571962576e-07,4.2070481012488091e-07,8.4279420949606703e-07,1.2839348696782331e-06
6.85,3.2542745506012309e-07,2.7558743678046882e-07,4.128021242164451e-07,4.1602247139680323e-07,4.207140722978528e-07,8.4281732848986432e-07,1.2839372816600988e-06
6.85025,3.254270056122646e-07,2.7557744027032492e-07,4.1276612966212639e-07,4.1603028420814784e-07,4.2072302628271153e-07,8.4284044547633382e-07,1.2839395534828051e-06
6.8505,3.2542659556898708e-07,2.7556993055371738e-07,4.1272869502484919e-07,4.1603740711011632e-07,4.2073179548964617e-07,8.4286350165139138e-07,1.283941697738749e-06
6.85075,3.2542624340204705e-07,2.7556491956514744e-07,4.1268985760499988e-07,4.1604383861798212e-07,4.2074046894328432e-07,8.4288646638608645e-07,1.2839437392732347e-06
6.851,3.254259082799059e-07,2.7556239704784177e-07,4.1264962365995517e-07,4.1604956394152379e-07,4.2074904993875751e-07,8.4290928876977362e-07,1.2839456396510422e-06
6.85125,3.2542553043196315e-07,2.7556233297405353e-07,4.1260798493387307e-07,4.1605455634342816e-07,4.2075750273211647e-07,8.429318690117134e-07,1.2839473706719082e-06
6.8515,3.2542517962602856e-07,2.7556473534347486e-07,4.125649746060701e-07,4.1605884838025759e-07,4.2076584053851128e-07,8.42954291736539e-07,1.2839489880935335e-06
6.85175,3.2542485898629697e-07,2.7556958391149755e-07,4.1252061599872178e-07,4.1606244777640937e-07,4.2077401820072128e-07,8.4297660913779011e-07,1.2839504772366946e-06
6.852,3.2542457712568491e-07,2.7557686201558798e-07,4.1247494109614673e-07,4.1606534372570039e-07,4.2078199952262101e-07,8.4299885419656711e-07,1.2839518342209624e-06
6.85225,3.2542437334923978e-07,2.7558656622296504e-07,4.1242798402713696e-07,4.1606754909048667e-07,4.2078977433686344e-07,8.43020997106609e-07,1.2839531702140131e-06
6.8525,3.2542424182999736e-07,2.7559870116853352e-07,4.1237975666718123e-07,4.1606906483367972e-07,4.207973227006695e-07,8.4304304635184827e-07,1.2839544887814423e-06
6.85275,3.2542411309269924e-07,2.756132513179272e-07,4.123302446353488e-07,4.1606986466132863e-07,4.2080459526677928e-07,8.4306497076638928e-07,1.283955705455408e-06
6.853,3.2542402199142458e-07,2.7563020266071908e-07,4.1227948862451102e-07,4.1606996216516509e-07,4.2081159792178889e-07,8.4308681116025963e-07,1.2839568469238197e-06
6.85325,3.2542399708989212e-07,2.7564954684203217e-07,4.1222753314891208e-07,4.1606936572747178e-07,4.2081834561225401e-07,8.4310854352478296e-07,1.283957996639076e-06
6.8535,3.2542396936901732e-07,2.7567125577073072e-07,4.1217438601079188e-07,4.1606803727996474e-07,4.2082478362086013e-07,8.431301301272676e-07,1.2839590810409494e-06
6.85375,3.2542400796485474e-07,2.756953274019922e-07,4.1212009837086104e-07,4.1606599922702324e-07,4.2083090818066964e-07,8.4315167543469452e-07,1.2839601544588864e-06
6.854,3.2542405952557528e-07,2.7572170876198728e-07,4.1206467592735879e-07,4.1606322375660638e-07,4.2083667822585617e-07,8.4317315506486966e-07,1.2839611139948004e-06
6.85425,3.2542418973325362e-07,2.7575039113874199e-07,4.1200816551730378e-07,4.1605974637141295e-07,4.208420956558128e-07,8.4319464090276525e-07,1.2839620335051926e-06
