Physical Time (s),etp_bot Monitor (W): bot_cv1,etp_bot Monitor (W): bot_cv2,etp_bot Monitor (W): bot_cv3,etp_bot Monitor (W): bot_cv4,etp_bot Monitor (W): bot_cv5,etp_bot Monitor (W): bot_cv6,etp_bot Monitor (W): bot_cv7
5.0865,3.9899095290459945e-09,3.4180812059006581e-10,2.8024756114098712e-10,3.0723055405469177e-10,3.3032442332667102e-10,5.3532261091869389e-10,2.385788081408215e-10
5.08675,3.9525683646723324e-09,3.3710414115833316e-10,2.7648442177221689e-10,3.033340772677604e-10,3.2639579153371754e-10,5.291652101509159e-10,2.3340308300270296e-10
5.087,3.9145389981445984e-09,3.3230929123453181e-10,2.7270654071683485e-10,2.9949783772019588e-10,3.2254002486375251e-10,5.2278091181827973e-10,2.2766179266485698e-10
5.08725,3.8756975866670205e-09,3.2741137014859319e-10,2.6890308118720368e-10,2.9570885077797495e-10,3.1872851161260993e-10,5.1611540964270771e-10,2.2135715709621204e-10
5.0875,3.8364338773721995e-09,3.224549039817162e-10,2.6511572079061739e-10,2.9200344658652039e-10,3.1499094076236689e-10,5.0922674677904101e-10,2.1458574990932562e-10
5.08775,3.796625073706503e-09,3.1742885276330794e-10,2.6133112019758764e-10,2.8836315854625307e-10,3.1129677111658209e-10,5.0206261100202516e-10,2.0736343964767603e-10
5.088,3.7564348845329761e-09,3.12354003415549e-10,2.5756460579718381e-10,2.8479336768237323e-10,3.076467730562173e-10,4.9463378531622917e-10,1.9975659289512806e-10
5.08825,3.7157112233960018e-09,3.0721804416003141e-10,2.5380198638004988e-10,2.8126775096840692e-10,3.040096729282921e-10,4.8688984013674771e-10,1.9177904044045377e-10
5.0885,3.6748714172666911e-09,3.0207068053239288e-10,2.5008164942448525e-10,2.77813707493082e-10,3.0041715023784369e-10,4.7890264312893706e-10,1.835483658055226e-10
5.08875,3.6337916783231706e-09,2.9690288862383758e-10,2.463903518329299e-10,2.744083866872697e-10,2.9684348571405265e-10,4.7063279157009952e-10,1.7508280163674623e-10
5.089,3.592620137226452e-09,2.9173746791149656e-10,2.4274007551178952e-10,2.7105288339596831e-10,2.932897025178445e-10,4.6209959676992078e-10,1.6645136346284694e-10
5.08925,3.5512098546847479e-09,2.8656307107017786e-10,2.3911494443371047e-10,2.6772345657204364e-10,2.8972789244554035e-10,4.5326893195920361e-10,1.576689910918476e-10
5.0895,3.5100087198130692e-09,2.8143482122299449e-10,2.3555442556501181e-10,2.6445237789330571e-10,2.8619357124718395e-10,4.4424072273093691e-10,1.4885938110656275e-10
5.08975,3.4688507819254443e-09,2.7633990981651724e-10,2.320405073591118e-10,2.6121802813769562e-10,2.8265721927949974e-10,4.3498619597953412e-10,1.400338018936332e-10
5.09,3.4279201149196515e-09,2.7130521391384082e-10,2.2858523298213178e-10,2.5802724685770995e-10,2.791222077512656e-10,4.2555795250353202e-10,1.3126866058955745e-10
5.09025,3.3870429613928492e-09,2.6631726143111263e-10,2.2517238358959192e-10,2.5485926680220375e-10,2.7555740247013835e-10,4.1594282566954944e-10,1.225723924169284e-10
5.0905,3.3466775948336796e-09,2.6143086614665319e-10,2.218389149836223e-10,2.5174666824135388e-10,2.7199738829815023e-10,4.0625917401329512e-10,1.1406032638342212e-10
5.09075,3.3066854029297166e-09,2.5663550908563952e-10,2.1857047743354835e-10,2.4867173874885652e-10,2.6841621245572864e-10,3.9650856104469629e-10,1.0573981773788034e-10
5.091,3.267224993213391e-09,2.5195190987732102e-10,2.1537715104580877e-10,2.4563872437532018e-10,2.6481894504812364e-10,3.8675788271788914e-10,9.7669203463958881e-11
5.09125,3.2281548269005638e-09,2.4736712939345129e-10,2.1224390002140982e-10,2.4262816169323571e-10,2.6118440779783373e-10,3.7701267756251403e-10,8.9851086510582764e-11
5.0915,3.1899238193461445e-09,2.4293214961304421e-10,2.092088645382226e-10,2.396734722684396e-10,2.5755667556645552e-10,3.6740504725214183e-10,8.2377459733998553e-11
5.09175,3.1523858341301173e-09,2.386311196297048e-10,2.062585827032798e-10,2.3675782978440366e-10,2.539205098479281e-10,3.5793446725355014e-10,7.5246607504901428e-11
5.092,3.1156995185154427e-09,2.3448121554310672e-10,2.0340418070960824e-10,2.3389012495497516e-10,2.5029483468371007e-10,3.4867194121511612e-10,6.8504702233027179e-11
5.09225,3.0797012480757959e-09,2.3046433446942839e-10,2.0063079924720785e-10,2.3105280502477512e-10,2.4666834039414198e-10,3.3961094077179294e-10,6.2154686192627156e-11
5.0925,3.0448398946536616e-09,2.2662913934498888e-10,1.9797519331881943e-10,2.2828486677145065e-10,2.430955284456914e-10,3.3087483562448341e-10,5.6277129848106436e-11
5.09275,3.0109547760959474e-09,2.2295556207710847e-10,1.9542079366709642e-10,2.2557139152649618e-10,2.3956897684482785e-10,3.2245082088811621e-10,5.0876966007120205e-11
5.093,2.9781816584742799e-09,2.1945777856807958e-10,1.9297642433526813e-10,2.2292482227360847e-10,2.3611288135445385e-10,3.143885016262048e-10,4.5996270495593582e-11
5.09325,2.9463794292449963e-09,2.1611889443476775e-10,1.9062760231270464e-10,2.2033348696845457e-10,2.327221828898298e-10,3.0667597022741651e-10,4.1646518159641715e-11
5.0935,2.915914396305951e-09,2.1297589480037954e-10,1.8840191757723507e-10,2.1783274220976921e-10,2.2944302410012424e-10,2.9940529179584102e-10,3.7878795407945753e-11
5.09375,2.8866550841350643e-09,2.1001261333897082e-10,1.8628564817023998e-10,2.1541407172648108e-10,2.2627092894154681e-10,2.9256656040724235e-10,3.4699527074106864e-11
5.094,2.8587025213089105e-09,2.0723433924353404e-10,1.8428292506786803e-10,2.130890943621955e-10,2.2322300073383119e-10,2.862013713152649e-10,3.2129794567333333e-11
5.09425,2.8319244967954085e-09,2.0462452520979136e-10,1.8238035573155572e-10,2.1084845011316249e-10,2.2029274009019665e-10,2.8030874827546806e-10,3.0172996955192669e-11
5.0945,2.8066185381228589e-09,2.0220884004818378e-10,1.8059949147477861e-10,2.0872246862289684e-10,2.1751411386634526e-10,2.7496884706333799e-10,2.8837108268271422e-11
5.09475,2.7826570373446411e-09,1.9996760294275719e-10,1.789269836811338e-10,2.0670034381625073e-10,2.1487879124533564e-10,2.701875071369758e-10,2.8114676559360783e-11
5.095,2.7601072512762924e-09,1.9789974176599764e-10,1.77364443140815e-10,2.0478857197161065e-10,2.1239909709318019e-10,2.6600585068190584e-10,2.7996021490893654e-11
5.09525,2.7388409132279095e-09,1.9598410298790414e-10,1.7589802731410983e-10,2.0297325304869445e-10,2.1006765378695949e-10,2.6243781279669123e-10,2.8472726101384768e-11
5.0955,2.7190924515617707e-09,1.9423622053760896e-10,1.7454295631051368e-10,2.0127616276603224e-10,2.0791242545476889e-10,2.5954413821171674e-10,2.9513350027449787e-11
5.09575,2.7007475192096735e-09,1.9263638154505812e-10,1.7328561955010906e-10,1.996831981373324e-10,2.0592965062138079e-10,2.5733739916251945e-10,3.110965629038605e-11
5.096,2.6838412742464262e-09,1.9117996244446448e-10,1.7212396510108851e-10,1.9819476298272635e-10,2.0412983495029755e-10,2.5584422235400289e-10,3.3242713207677867e-11
5.09625,2.668262086182966e-09,1.8984894947748401e-10,1.7104421120758327e-10,1.967957824157337e-10,2.0250821133170792e-10,2.5506915103247037e-10,3.5918165765597544e-11
5.0965,2.654181016800068e-09,1.8865459340297471e-10,1.7005552504247562e-10,1.9550271895197722e-10,2.0108617759017443e-10,2.5503613053842567e-10,3.909065496813787e-11
5.09675,2.6414924672710093e-09,1.8758174737763087e-10,1.6914449851017566e-10,1.9430213833285905e-10,1.9985994503840177e-10,2.5573982261497089e-10,4.277496232716042e-11
5.097,2.6302102583495477e-09,1.8662739926221593e-10,1.6830685037424708e-10,1.9319290914752614e-10,1.988340974283201e-10,2.571693368623473e-10,4.6962054224617252e-11
5.09725,2.6202411817476456e-09,1.8577910418066338e-10,1.6752997465901401e-10,1.9216290985664068e-10,1.9800292600847083e-10,2.5930332037298047e-10,5.1688397872278871e-11
5.0975,2.611704189563339e-09,1.8504638874932529e-10,1.6682038305980329e-10,1.9122675951262222e-10,1.9737816559805196e-10,2.6211559127816374e-10,5.6897582798258461e-11
5.09775,2.6045060670873389e-09,1.8441744525461735e-10,1.6616641781947597e-10,1.9037327975030056e-10,1.9695349704925361e-10,2.6557547278584986e-10,6.2633141660492751e-11
5.098,2.5985879232170266e-09,1.8388447130916446e-10,1.6555903059453102e-10,1.8959441939378343e-10,1.9672309228701365e-10,2.6964455169593544e-10,6.8928299889383052e-11
5.09825,2.5940246471837333e-09,1.8345207656146244e-10,1.6500227922248664e-10,1.8890001838686305e-10,1.9668929038067737e-10,2.7427315916271924e-10,7.5716282966624805e-11
5.0985,2.5907478422987939e-09,1.8311069637939131e-10,1.6448714432264567e-10,1.8828122866466837e-10,1.9684186737497151e-10,2.7942520848681508e-10,8.3021459531246263e-11
5.09875,2.5887009639011919e-09,1.8285204763491821e-10,1.6400689918422513e-10,1.8773327640670993e-10,1.9717020428085304e-10,2.8506363300037654e-10,9.0864101315031703e-11
5.099,2.5879195305276313e-09,1.8267806187655685e-10,1.6356638261024715e-10,1.8726633675594226e-10,1.976676458030012e-10,2.9112986495997968e-10,9.914380824970288e-11
5.09925,2.5883429485135104e-09,1.8258027595837124e-10,1.6315937021716784e-10,1.8687522480458241e-10,1.9831980987942871e-10,2.9759438019208248e-10,1.0787241667040834e-10
5.0995,2.5899184583480962e-09,1.8255271952318675e-10,1.6278337189108814e-10,1.8655666543068777e-10,1.9911185256379359e-10,3.0443327039765073e-10,1.170497466350714e-10
5.09975,2.5926439518848058e-09,1.8259565859150665e-10,1.6244553188873808e-10,1.8631870443283323e-10,2.0003074187625854e-10,3.1157953976659139e-10,1.2654378361325038e-10
5.1,2.5964618450269125e-09,1.8270529044445458e-10,1.6214587934288612e-10,1.8615752433820874e-10,2.0106264365411541e-10,3.1901604896376643e-10,1.3634358041050895e-10
5.10025,2.601322210494496e-09,1.8287979087067981e-10,1.618862770210666e-10,1.86070213453629e-10,2.0219648250629102e-10,3.2672130849115233e-10,1.4643080828963536e-10
5.1005,2.607186134138009e-09,1.8311849378771206e-10,1.6167414133825297e-10,1.8605960781885337e-10,2.0342062220260651e-10,3.3462478895920166e-10,1.5665181907027656e-10
5.10075,2.6139963418576281e-09,1.8342149138449957e-10,1.6151209089020324e-10,1.861210544544325e-10,2.047295637383574e-10,3.4270969063740352e-10,1.6698377968878856e-10
5.101,2.6216976477257904e-09,1.8379078047253577e-10,1.6140450523243025e-10,1.8625192316267115e-10,2.0612182554588466e-10,3.5096142809809552e-10,1.7740451946755472e-10
5.10125,2.630221835427451e-09,1.8422484167757394e-10,1.6135468002172766e-10,1.8645121534713596e-10,2.0758814312624146e-10,3.59296080538442e-10,1.877530910165013e-10
5.1015,2.6395115950019702e-09,1.8472603297397097e-10,1.6136598175944215e-10,1.8671941796400869e-10,2.0913197848710285e-10,3.6769839181639965e-10,1.9801921623241725e-10
5.10175,2.6494866007597702e-09,1.8529367651375295e-10,1.614384359342244e-10,1.8705488703801461e-10,2.1074971295536436e-10,3.7611582977854589e-10,2.0812637297350114e-10
5.102,2.6601013649734683e-09,1.8593108067266028e-10,1.6157428387407331e-10,1.8746163293044564e-10,2.124477010242599e-10,3.8453963828168479e-10,2.1807652829225291e-10
5.10225,2.6712537667074319e-09,1.8663070081911441e-10,1.6177203812718241e-10,1.8793991794854238e-10,2.1421412466498435e-10,3.928769433771518e-10,2.2772058467579171e-10
5.1025,2.6828849635629774e-09,1.873947500519904e-10,1.6203278771488611e-10,1.8849223978930026e-10,2.160493070046397e-10,4.0111013059265085e-10,2.3705551102671794e-10
5.10275,2.6948923586178517e-09,1.882177581678106e-10,1.6235555991234452e-10,1.8912067040300829e-10,2.1794454182710007e-10,4.0917909207647026e-10,2.4600937433714054e-10
5.103,2.7072285847198407e-09,1.8910180157855819e-10,1.6274276130006906e-10,1.8983163918139259e-10,2.1990003441540097e-10,4.1707571387275244e-10,2.5459002018337574e-10
5.10325,2.7197569694295941e-09,1.9003362519045726e-10,1.6319099287372491e-10,1.9062088082608354e-10,2.2189359711509523e-10,4.2470356959066194e-10,2.626623302218962e-10
5.1035,2.7324263985712704e-09,1.9101618651476407e-10,1.6370375327467993e-10,1.9149393678805417e-10,2.2392341615527775e-10,4.3205852894414931e-10,2.7023601813464939e-10
5.10375,2.7451577816302618e-09,1.9204949037179582e-10,1.6428439940330578e-10,1.9245210165710779e-10,2.2598079383189657e-10,4.3911926572487601e-10,2.7729543245646397e-10
5.104,2.7578104221871071e-09,1.9311922314177046e-10,1.6492841898042549e-10,1.9348716914898266e-10,2.2804406247215369e-10,4.4580531909295843e-10,2.8373037644756641e-10
5.10425,2.7703291364685986e-09,1.9422875997027668e-10,1.6563966405528759e-10,1.9460004999229026e-10,2.3010999266635715e-10,4.5211674686016982e-10,2.8954633405338537e-10
5.1045,2.7826425949496585e-09,1.9538125173422563e-10,1.6642211091715971e-10,1.9579028376175225e-10,2.3217550938664252e-10,4.580487793390061e-10,2.9473906265601187e-10
5.10475,2.7946119178682861e-09,1.9656076642776739e-10,1.6726819957586245e-10,1.9704217109139484e-10,2.3422155308015246e-10,4.6353693084112218e-10,2.9922727278699984e-10
5.105,2.8061881825842375e-09,1.9777133314311033e-10,1.68179890691641e-10,1.9835517122942016e-10,2.3624853560149004e-10,4.6858805917255632e-10,3.0301943417567654e-10
5.10525,2.8173038205848513e-09,1.9901432343182991e-10,1.6915649824480467e-10,1.9972613113803128e-10,2.3825438596248588e-10,4.7320064766481555e-10,3.0611827071538459e-10
5.1055,2.8278454418791569e-09,2.0027260952954314e-10,1.7018488756576187e-10,2.0113915260633129e-10,2.4022330072922608e-10,4.7732905656515535e-10,3.0848319373259347e-10
5.10575,2.8377628644499813e-09,2.0154776176449246e-10,1.7126237101343891e-10,2.0259102241203203e-10,2.421532095649056e-10,4.8097718558863548e-10,3.1013086542709271e-10
5.106,2.8469846877347969e-09,2.0283518921226011e-10,1.7238113085637652e-10,2.0407230517157011e-10,2.4403449305109873e-10,4.8413644335734868e-10,3.110740288115753e-10
5.10625,2.8554423189823025e-09,2.0411927345253309e-10,1.7352573959967407e-10,2.0556597195205676e-10,2.4585198115710663e-10,4.8677889025452189e-10,3.113117500745063e-10
5.1065,2.8630847677198005e-09,2.053964101609384e-10,1.7468868570452134e-10,2.0706270329007401e-10,2.4759484862621944e-10,4.8890002585555492e-10,3.1086905776077011e-10
5.10675,2.869852017043737e-09,2.0665922926480479e-10,1.7586016975559567e-10,2.0855059622851139e-10,2.4924762378041629e-10,4.9049052885240634e-10,3.097690423417107e-10
5.107,2.875705246294201e-09,2.0789154023184123e-10,1.770244832646496e-10,2.1001184887746364e-10,2.5079363812786942e-10,4.9153638616091363e-10,3.0804300610650829e-10
5.10725,2.8806010736483502e-09,2.0908592041948469e-10,1.7817311580656064e-10,2.1143478969304248e-10,2.5221535607076852e-10,4.920358018860299e-10,3.0572271136803031e-10
5.1075,2.8844893148575465e-09,2.1023457119784856e-10,1.7929707699278549e-10,2.1280409511598284e-10,2.534916203530016e-10,4.9198696481338619e-10,3.0283739753070401e-10
5.10775,2.8873622955220538e-09,2.1132165784826784e-10,1.8038197313873703e-10,2.1409925279182621e-10,2.5460619598406329e-10,4.9140195184761696e-10,2.9944747146619318e-10
5.108,2.8891866164809903e-09,2.1233911462346015e-10,1.8141887732189097e-10,2.153053016802054e-10,2.5553942383697755e-10,4.9029155705425504e-10,2.9558686434385346e-10
5.10825,2.8899161885930271e-09,2.1327686052231799e-10,1.8239780349584852e-10,2.1640495366028801e-10,2.562709835950533e-10,4.8866493584848435e-10,2.9128706159364722e-10
5.1085,2.8895752723372936e-09,2.1412170351715641e-10,1.8330407394242481e-10,2.1738044118429971e-10,2.5679307341366828e-10,4.8655992588815696e-10,2.866258536545542e-10
5.10875,2.8881337526119043e-09,2.1486599625682592e-10,1.841264551243925e-10,2.1821497270062983e-10,2.5709001707500795e-10,4.8398949679930439e-10,2.8163104795346672e-10
5.109,2.8855464934169562e-09,2.1549895497578375e-10,1.8485137386567842e-10,2.1889021337198174e-10,2.5714566618941832e-10,4.8096030299950595e-10,2.7631922387255468e-10
5.10925,2.8818367778089311e-09,2.1600943827554088e-10,1.8546379317947812e-10,2.1939146507556739e-10,2.5695737603452046e-10,4.7750681914028135e-10,2.7075035796583215e-10
5.1095,2.8770305593267366e-09,2.1639105596917517e-10,1.8595208759026607e-10,2.1970841520273962e-10,2.5652665144485665e-10,4.7365958703295973e-10,2.6497102225930504e-10
5.10975,2.8711071995440071e-09,2.1663152261589066e-10,1.8630029973540985e-10,2.1982538701128167e-10,2.5584602972314099e-10,4.694299070559635e-10,2.5900947102118428e-10
5.11,2.8640939804401343e-09,2.1672187805064696e-10,1.8649554405181073e-10,2.1973226170680077e-10,2.5491959817264895e-10,4.648476095186908e-10,2.5291850410919901e-10
5.11025,2.8559356717321074e-09,2.1665050744595216e-10,1.8652519061635415e-10,2.1941651732580352e-10,2.5374042098137701e-10,4.5989646201056979e-10,2.4669484565566329e-10
5.1105,2.8466849174588771e-09,2.1641101026781116e-10,1.863811758714655e-10,2.1887480820792901e-10,2.5232251540694551e-10,4.5460709531917853e-10,2.4039588576689594e-10
5.11075,2.8363932686833e-09,2.1599900267854787e-10,1.860578023122015e-10,2.1810664437795468e-10,2.5068137211270904e-10,4.4900912782422665e-10,2.3407587275439376e-10
5.111,2.8250435664297917e-09,2.1540402111204602e-10,1.8554495448302971e-10,2.1710359596762833e-10,2.4881482624747292e-10,4.4309756797901215e-10,2.2775662105697416e-10
5.11125,2.8127020774041565e-09,2.1462239029316855e-10,1.8483941605225618e-10,2.1586777415278137e-10,2.4673573343719613e-10,4.3690967428622651e-10,2.2149913070768704e-10
5.1115,2.7993102989429529e-09,2.1364141772005156e-10,1.8393155262743828e-10,2.1439076392196287e-10,2.4442995937172146e-10,4.3041854509461807e-10,2.1529433778681568e-10
5.11175,2.7849335869000661e-09,2.1246103085165647e-10,1.8282284032218755e-10,2.1267997130919393e-10,2.419083007403929e-10,4.2366155843513546e-10,2.0918620605427775e-10
5.112,2.7696471760274065e-09,2.1108325380863416e-10,1.8151715682311372e-10,2.1074671164672474e-10,2.3918326820742799e-10,4.1668202014746558e-10,2.0321807398218569e-10
5.11225,2.7534323036902884e-09,2.0950068808722104e-10,1.800107989186681e-10,2.0859148065051603e-10,2.3624477228525116e-10,4.0947812535060845e-10,1.9738206840639308e-10
5.1125,2.7363762458973153e-09,2.0771889400197901e-10,1.783117551134947e-10,2.0622941889342905e-10,2.3310668461725376e-10,4.020991633976693e-10,1.917074918602953e-10
5.11275,2.7183869489529871e-09,2.0572546577286151e-10,1.7641344885370717e-10,2.0365512777865746e-10,2.2975088439334222e-10,3.9451420189214981e-10,1.8614894885330195e-10
5.113,2.6995542326047809e-09,2.0352853456750408e-10,1.7432711928248816e-10,2.0088525433193117e-10,2.2619990720031371e-10,3.8677640679578144e-10,1.807231539365714e-10
5.11325,2.6799594392260682e-09,2.0113759974851404e-10,1.7206416556944346e-10,1.9793634819530006e-10,2.2247836994804075e-10,3.7893871581106377e-10,1.7544060499633057e-10
5.1135,2.6595735252042682e-09,1.985507348900795e-10,1.6962626320903682e-10,1.9481250242985982e-10,2.1858804177343098e-10,3.7099456519903485e-10,1.7026416539776764e-10
5.11375,2.6385022022962532e-09,1.9578398923162868e-10,1.6703060896335008e-10,1.9153660929551593e-10,2.1456201880228723e-10,3.6299699165086393e-10,1.6519712590773699e-10
5.114,2.6166204816143287e-09,1.9282582150736553e-10,1.6427004991420388e-10,1.8810031151512707e-10,2.1038838660474153e-10,3.5489509548103944e-10,1.6017419708714109e-10
5.11425,2.5940294363485026e-09,1.8969297472033854e-10,1.6136322924205794e-10,1.845268544067554e-10,2.061033088499543e-10,3.4673652365827775e-10,1.5520522304831103e-10
5.1145,2.57083145948417e-09,1.8640323745737008e-10,1.5832898780497717e-10,1.8084065473810339e-10,2.0174428016869202e-10,3.3856912315279509e-10,1.5029943698208135e-10
