Physical Time (s),ep_left Monitor (W)
5.254,2.2458306218407616e-09
5.25425,2.2336228277288486e-09
5.2545,2.2216688332547235e-09
5.25475,2.2099444044290957e-09
5.255,2.1984943366197345e-09
5.25525,2.187245949741395e-09
5.2555,2.1762396242121893e-09
5.25575,2.165505261870656e-09
5.256,2.1550167121154233e-09
5.25625,2.1448095274880997e-09
5.2565,2.1348225632155365e-09
5.25675,2.1250842502383219e-09
5.257,2.1156156945401105e-09
5.25725,2.1063916427749321e-09
5.2575,2.0974455618289395e-09
5.25775,2.0887125223822396e-09
5.258,2.0802243347091394e-09
5.25825,2.0720049802593337e-09
5.2585,2.0640256929516071e-09
5.25875,2.0562798792440543e-09
5.259,2.0487789733316542e-09
5.25925,2.0415547597518131e-09
5.2595,2.0345750086244414e-09
5.25975,2.0278147657109786e-09
5.26,2.0212967174541708e-09
5.26025,2.0150432201303806e-09
5.2605,2.0090328190776318e-09
5.26075,2.0032443627203511e-09
5.261,1.9976951555548656e-09
5.26125,1.9924067357341408e-09
5.2615,1.9873589895948832e-09
5.26175,1.9825392285131972e-09
5.262,1.9779657884562903e-09
5.26225,1.9736599085320871e-09
5.2625,1.9696080073953987e-09
5.26275,1.9658033029096978e-09
5.263,1.9622630491993553e-09
5.26325,1.9590060872550111e-09
5.2635,1.9560228291438085e-09
5.26375,1.9533048265918224e-09
5.264,1.9508648370882875e-09
5.26425,1.9487153206902513e-09
5.2645,1.9468406582569757e-09
5.26475,1.9452296611088799e-09
5.265,1.9438850001324776e-09
5.26525,1.9428100451378698e-09
5.2655,1.9419826345969842e-09
5.26575,1.9413845112784558e-09
5.266,1.9410137268838663e-09
5.26625,1.9408613327318423e-09
5.2665,1.9409075439741461e-09
5.26675,1.9411334986413138e-09
5.267,1.9415299323013611e-09
5.26725,1.9420903418739534e-09
5.2675,1.9427952480305062e-09
5.26775,1.9436266698573334e-09
5.268,1.9445784077501333e-09
5.26825,1.9456411897823461e-09
5.2685,1.9467984818249314e-09
5.26875,1.9480379356555541e-09
5.269,1.9493512032191062e-09
5.26925,1.9507368540831807e-09
5.2695,1.9521789587979632e-09
5.26975,1.9536672138280443e-09
5.27,1.9551948297099553e-09
5.27025,1.9567584439936187e-09
5.2705,1.9583527758672811e-09
5.27075,1.9599702224940562e-09
5.271,1.9615979148143487e-09
5.27125,1.9632327973372358e-09
5.2715,1.9648687872299862e-09
5.27175,1.9665024172431516e-09
5.272,1.9681246816976503e-09
5.27225,1.9697235448548745e-09
5.2725,1.9712962634301541e-09
5.27275,1.9728373367918703e-09
5.273,1.9743427945370681e-09
5.27325,1.9758055076186683e-09
5.2735,1.9772178119766141e-09
5.27375,1.9785746700166016e-09
5.274,1.9798728852944801e-09
5.27425,1.9811098563314021e-09
5.2745,1.982276881654018e-09
5.27475,1.9833649852423811e-09
5.275,1.9843682064533915e-09
5.27525,1.9852814576870941e-09
5.2755,1.9860983353218507e-09
5.27575,1.9868095828616324e-09
5.276,1.987406546874034e-09
5.27625,1.9878826092520581e-09
5.2765,1.9882345756864955e-09
5.27675,1.9884609628326632e-09
5.277,1.9885587361602782e-09
5.27725,1.9885301251872927e-09
5.2775,1.9883772784273791e-09
5.27775,1.9881072978302908e-09
5.278,1.9877277919138933e-09
5.27825,1.9872457818786471e-09
5.2785,1.9866726488484601e-09
5.27875,1.9860130027517089e-09
5.279,1.9852768708710347e-09
5.27925,1.9844727493666947e-09
5.2795,1.983604566673094e-09
5.27975,1.9826807356163634e-09
5.28,1.9816979453468283e-09
5.28025,1.9806616676322764e-09
5.2805,1.9795731073235169e-09
5.28075,1.9784303032485478e-09
5.281,1.9772374660501007e-09
5.28125,1.9759882234825498e-09
5.2815,1.9746851090761859e-09
5.28175,1.9733283442995404e-09
5.282,1.9719194235663576e-09
5.28225,1.9704636009115623e-09
5.2825,1.9689553536933742e-09
5.28275,1.9674004770886945e-09
5.283,1.965804213792496e-09
5.28325,1.9641700312172684e-09
5.2835,1.9625058047881569e-09
5.28375,1.960810919517685e-09
5.284,1.9590912969465522e-09
5.28425,1.9573560352434808e-09
5.2845,1.9556075618707719e-09
5.28475,1.953860287999847e-09
5.285,1.952112432506835e-09
5.28525,1.9503772025268825e-09
5.2855,1.9486666893205799e-09
5.28575,1.9469848035768896e-09
5.286,1.9453529654875555e-09
5.28625,1.9437745558176018e-09
5.2865,1.9422624295680721e-09
5.28675,1.9408276243882063e-09
5.287,1.9394787860546175e-09
5.28725,1.9382307508877266e-09
5.2875,1.937087007707852e-09
5.28775,1.9360579811062702e-09
5.288,1.9351469783483789e-09
5.28825,1.9343601017646053e-09
5.2885,1.9337012496799291e-09
5.28875,1.9331697556569114e-09
5.289,1.9327632630282043e-09
5.28925,1.9324804082646833e-09
5.2895,1.9323176941215474e-09
5.28975,1.9322708810110258e-09
5.29,1.9323321824974153e-09
5.29025,1.9324960996729002e-09
5.2905,1.932756522279623e-09
5.29075,1.9331055506756672e-09
5.291,1.9335358718831874e-09
5.29125,1.9340412219484592e-09
5.2915,1.9346156184671462e-09
5.29175,1.935252740800182e-09
5.292,1.935948924788505e-09
5.29225,1.9366978226587168e-09
5.2925,1.9374992459808582e-09
5.29275,1.9383502470231744e-09
5.293,1.9392484444833751e-09
5.29325,1.9401961082026158e-09
5.2935,1.9411915847454504e-09
5.29375,1.9422417587600539e-09
5.294,1.9433475329680753e-09
5.29425,1.944510624513991e-09
5.2945,1.945737082526364e-09
5.29475,1.9470275644339688e-09
5.295,1.9483928364508161e-09
5.29525,1.9498317821995007e-09
5.2955,1.9513431315675297e-09
5.29575,1.9529313145329465e-09
5.296,1.9545919355157583e-09
5.29625,1.9563342811706786e-09
5.2965,1.9581513319113454e-09
5.29675,1.960037627212813e-09
5.297,1.9619961517776348e-09
5.29725,1.9640175776413412e-09
5.2975,1.9661118869444034e-09
5.29775,1.9682714620720347e-09
5.298,1.9704924950864775e-09
5.29825,1.9727791058632063e-09
5.2985,1.9751239787330071e-09
5.29875,1.9775394685008233e-09
5.299,1.9800214021018903e-09
5.29925,1.9825652994353172e-09
5.2995,1.9851783864934979e-09
5.29975,1.9878529420728069e-09
5.3,1.9906013684746043e-09
5.30025,1.9934188908147404e-09
5.3005,1.9962965396091515e-09
5.30075,1.999241515465266e-09
5.301,2.0022436866346848e-09
5.30125,2.0053165396665699e-09
5.3015,2.0084493320164258e-09
5.30175,2.0116359941052122e-09
5.302,2.014879492330899e-09
5.30225,2.0181665653771184e-09
5.3025,2.0215098311747833e-09
5.30275,2.0248991688535886e-09
5.303,2.0283233120019979e-09
5.30325,2.0317855182031242e-09
5.3035,2.0352712016998484e-09
5.30375,2.0387937927412346e-09
5.304,2.0423405672464531e-09
5.30425,2.0459000797792144e-09
5.3045,2.0494798099152392e-09
5.30475,2.0530676554434542e-09
5.305,2.0566824997421566e-09
5.30525,2.0603155837563545e-09
5.3055,2.0639608588686453e-09
5.30575,2.0676294238744459e-09
5.306,2.0713157052606467e-09
5.30625,2.075043705600913e-09
5.3065,2.0788053664175821e-09
5.30675,2.0825957319568902e-09
5.307,2.086428667937487e-09
5.30725,2.09029717399702e-09
5.3075,2.0942249395421906e-09
5.30775,2.0982026698025608e-09
5.308,2.1022202086786502e-09
5.30825,2.1062905290142847e-09
5.3085,2.1104010715061984e-09
5.30875,2.1145745755042959e-09
5.309,2.1188006629034815e-09
5.30925,2.1230678397027027e-09
5.3095,2.1273876504459133e-09
5.30975,2.1317496445527957e-09
5.31,2.1361777138697704e-09
5.31025,2.1406625916854811e-09
5.3105,2.1451929649108713e-09
5.31075,2.1497849545588053e-09
5.311,2.1544313553708126e-09
5.31125,2.1591605375504152e-09
5.3115,2.1639379146683868e-09
5.31175,2.1687964151627383e-09
5.312,2.1737588524915997e-09
5.31225,2.1787881194068751e-09
5.3125,2.1839112350665839e-09
5.31275,2.189127481231094e-09
5.313,2.1944701659023548e-09
5.31325,2.1998985230852177e-09
5.3135,2.2054427349694643e-09
5.31375,2.2110985688054821e-09
5.314,2.216902714868596e-09
5.31425,2.2228007264193882e-09
5.3145,2.2288274678334135e-09
5.31475,2.2349786902001089e-09
5.315,2.2412848747352131e-09
5.31525,2.2476890848062239e-09
5.3155,2.2542251893560191e-09
5.31575,2.2608822602572113e-09
5.316,2.2676929527376648e-09
5.31625,2.2745957012636237e-09
5.3165,2.2816281268249452e-09
5.31675,2.2887786989419239e-09
5.317,2.2960848663103941e-09
5.31725,2.3034864301730643e-09
5.3175,2.3110253136536961e-09
5.31775,2.3186986977150685e-09
5.318,2.3265463969532954e-09
5.31825,2.3345085149203005e-09
5.3185,2.3426329010825729e-09
5.31875,2.3509084727476273e-09
5.319,2.3593834783592392e-09
5.31925,2.3679898027172049e-09
5.3195,2.3767718756102517e-09
5.31975,2.385716907641275e-09
5.32,2.3948694049962985e-09
5.32025,2.4041499639964653e-09
5.3205,2.413600565539684e-09
5.32075,2.4231999340068637e-09
5.321,2.4329886638273805e-09
5.32125,2.4428822691416129e-09
5.3215,2.4529236648855802e-09
5.32175,2.4630898109141547e-09
5.322,2.4734167958451683e-09
5.32225,2.4838230008458781e-09
5.3225,2.4943483847934335e-09
5.32275,2.5049696804662417e-09
5.323,2.5157309099876726e-09
5.32325,2.5265433547071698e-09
5.3235,2.5374536458220949e-09
5.32375,2.5484405093610017e-09
5.324,2.5595473595668569e-09
5.32425,2.5706856586602388e-09
5.3245,2.5819111018163821e-09
5.32475,2.5932048141160303e-09
5.325,2.6046174597036761e-09
5.32525,2.6160616188470487e-09
5.3255,2.6275879752504068e-09
5.32575,2.6391772143277119e-09
5.326,2.6508831303908002e-09
5.32625,2.6626066071237257e-09
5.3265,2.6743945476648076e-09
5.32675,2.6862258534803145e-09
5.327,2.6981538149045297e-09
5.32725,2.7100636922934357e-09
5.3275,2.7220136612242302e-09
5.32775,2.7339632438715824e-09
5.328,2.7459617135723369e-09
5.32825,2.7579106209769097e-09
5.3285,2.7698532397650003e-09
5.32875,2.7817549819114813e-09
5.329,2.7936643666625201e-09
5.32925,2.8054841964834081e-09
5.3295,2.8172548408086419e-09
5.32975,2.8289517663286301e-09
5.33,2.8406141109067385e-09
5.33025,2.8521490079852261e-09
5.3305,2.8635970111182932e-09
5.33075,2.874926370355568e-09
5.331,2.8861704371280488e-09
5.33125,2.8972414902142675e-09
5.3315,2.9081762300402255e-09
5.33175,2.9189486010124936e-09
5.332,2.9295931037046588e-09
5.33225,2.9400258407120465e-09
5.3325,2.9502916639560344e-09
5.33275,2.9603654538962626e-09
5.333,2.9702936719305652e-09
5.33325,2.9799999054517655e-09
5.3335,2.9895295742144638e-09
5.33375,2.9988730235586433e-09
5.334,3.0080811084657326e-09
5.33425,3.0170847455469538e-09
5.3345,3.0259357524693619e-09
5.33475,3.0346295104354518e-09
5.335,3.0432046220746433e-09
5.33525,3.0515980700326707e-09
5.3355,3.059856782630778e-09
5.33575,3.0679708094922912e-09
5.336,3.0759780669639567e-09
5.33625,3.0838150347441023e-09
5.3365,3.0915163461497519e-09
5.33675,3.0990638443823499e-09
5.337,3.1064917819315194e-09
5.33725,3.1137310791637738e-09
5.3375,3.1208119078631854e-09
5.33775,3.1277144368596957e-09
5.338,3.1344637693220523e-09
5.33825,3.1409982426895987e-09
5.3385,3.1473383769256855e-09
5.33875,3.1534682044934251e-09
5.339,3.1594054939051527e-09
5.33925,3.1651050209849159e-09
5.3395,3.1705866698635212e-09
5.33975,3.1758355927761518e-09
5.34,3.1808729515920788e-09
5.34025,3.1856555229145918e-09
5.3405,3.1902057792167626e-09
5.34075,3.1945164249500093e-09
5.341,3.1986048894608017e-09
5.34125,3.2024397473873929e-09
5.3415,3.206043610420247e-09
5.34175,3.2094104654198189e-09
5.342,3.2125592009011253e-09
5.34225,3.215465195266825e-09
5.3425,3.2181493558588284e-09
5.34275,3.2206098530096926e-09
5.343,3.22286610919014e-09
5.34325,3.2249013826635814e-09
5.3435,3.2267339834414035e-09
5.34375,3.2283618013959115e-09
5.344,3.2297998861116141e-09
5.34425,3.2310334360694108e-09
5.3445,3.2320743976362215e-09
5.34475,3.232917424861992e-09
5.345,3.2335714926641e-09
5.34525,3.2340237778054847e-09
5.3455,3.2342793801237626e-09
5.34575,3.2343403088827381e-09
5.346,3.2341996620214871e-09
5.34625,3.2338629000989692e-09
5.3465,3.2333337830324755e-09
5.34675,3.2326127170674493e-09
5.347,3.2317063320593685e-09
5.34725,3.2306217788692092e-09
5.3475,3.2293672745215243e-09
5.34775,3.227950409170257e-09
5.348,3.2263828430562128e-09
5.34825,3.2246759866711458e-09
5.3485,3.2228410764816194e-09
5.34875,3.2208863100435229e-09
5.349,3.2188282326247921e-09
5.34925,3.2166765700867447e-09
5.3495,3.2144365649400793e-09
5.34975,3.2121261393136485e-09
5.35,3.2097495429430714e-09
5.35025,3.2073111000360983e-09
5.3505,3.2048278738347061e-09
5.35075,3.2022996573043248e-09
5.351,3.199731176279232e-09
5.35125,3.1971342163967569e-09
5.3515,3.1945106625116864e-09
5.35175,3.1918597184547399e-09
5.352,3.189195207496301e-09
5.35225,3.1865183210065521e-09
5.3525,3.1838250374895742e-09
5.35275,3.1811341934230549e-09
5.353,3.1784432549976998e-09
5.35325,3.175751643314046e-09
5.3535,3.1730707473410833e-09
5.35375,3.1704099304801386e-09
5.354,3.1677742050599066e-09
5.35425,3.1651765847429462e-09
5.3545,3.1626161211570392e-09
5.35475,3.1601052334436114e-09
5.355,3.1576551252422247e-09
5.35525,3.1552713604844924e-09
5.3555,3.1529703191546821e-09
5.35575,3.15075129016669e-09
5.356,3.1486259390545167e-09
5.35625,3.1466029881160599e-09
5.3565,3.1446871746807175e-09
5.35675,3.142889846342621e-09
5.357,3.1412062752484406e-09
5.35725,3.1396441121346004e-09
5.3575,3.1382094355719331e-09
5.35775,3.1368999337264252e-09
5.358,3.1357205351877059e-09
5.35825,3.1346644745190356e-09
5.3585,3.1337347581473067e-09
5.35875,3.1329329721864994e-09
5.359,3.1322544849978326e-09
5.35925,3.1317004303312655e-09
5.3595,3.1312628019012666e-09
5.35975,3.1309421373065684e-09
5.36,3.1307368712557737e-09
5.36025,3.1306427718441657e-09
5.3605,3.1306566055510703e-09
5.36075,3.1307730564331016e-09
5.361,3.1309894039568639e-09
5.36125,3.1313028693609537e-09
5.3615,3.1317087756383632e-09
5.36175,3.1322022884663836e-09
5.362,3.1327788375316027e-09
5.36225,3.1334366183060778e-09
5.3625,3.1341734370881333e-09
5.36275,3.134986247378358e-09
5.363,3.135871809023169e-09
5.36325,3.136831111190432e-09
5.3635,3.1378637583836398e-09
5.36375,3.1389696079956587e-09
5.364,3.140148891795142e-09
5.36425,3.1413987357701665e-09
5.3645,3.1427236628477271e-09
5.36475,3.1441228993112574e-09
5.365,3.1455948740093164e-09
5.36525,3.1471406995976653e-09
5.3655,3.1487542430673166e-09
5.36575,3.150438821123661e-09
5.366,3.1521901207146805e-09
5.36625,3.1540026714871047e-09
5.3665,3.1558744028003206e-09
5.36675,3.1577955350023178e-09
5.367,3.1597678405248068e-09
5.36725,3.1617840573315432e-09
5.3675,3.1638359061422338e-09
5.36775,3.1659200289787393e-09
5.368,3.1680312629636116e-09
5.36825,3.1701632603218859e-09
5.3685,3.1723064637409468e-09
5.36875,3.1744572222992174e-09
5.369,3.1766139920170762e-09
5.36925,3.1787661337382195e-09
5.3695,3.1809030783357562e-09
5.36975,3.1830205863251405e-09
5.37,3.1851104000623534e-09
5.37025,3.187162575550913e-09
5.3705,3.1891637462542488e-09
5.37075,3.191108992471851e-09
5.371,3.1929865627673312e-09
5.37125,3.1947855127310083e-09
5.3715,3.1964940837238769e-09
5.37175,3.1981065077405568e-09
5.372,3.1996171436448848e-09
5.37225,3.2010163647212368e-09
5.3725,3.2022969100217686e-09
5.37275,3.2034559048000037e-09
5.373,3.2044907162609321e-09
5.37325,3.2053966461251918e-09
5.3735,3.2061736636743434e-09
5.37375,3.2068206366353827e-09
5.374,3.207339871340355e-09
5.37425,3.2077320353952655e-09
5.3745,3.2079977702611288e-09
5.37475,3.2081387214368104e-09
5.375,3.2081548669456529e-09
5.37525,3.2080501538513603e-09
5.3755,3.2078222104854565e-09
5.37575,3.2074713542114221e-09
5.376,3.2069945430391793e-09
5.37625,3.2063884013927534e-09
5.3765,3.2056504385967359e-09
5.37675,3.2047719294180201e-09
5.377,3.2037415884263093e-09
5.37725,3.2025544361571176e-09
5.3775,3.2012074193978651e-09
5.37775,3.1996843162722821e-09
5.378,3.1979713634856544e-09
5.37825,3.1960633831280869e-09
5.3785,3.193960041801205e-09
5.37875,3.1916446540610269e-09
5.379,3.1891097356801361e-09
5.37925,3.1863540805827581e-09
5.3795,3.1833834748222266e-09
5.37975,3.180192253882643e-09
5.38,3.1767672564712477e-09
5.38025,3.1731235961065301e-09
5.3805,3.1692759027209134e-09
5.38075,3.1652183226963237e-09
5.381,3.1609473808990207e-09
5.38125,3.1564795688093419e-09
5.3815,3.1518347231253781e-09
5.38175,3.1470078713009306e-09
5.382,3.1419973488069252e-09
5.38225,3.1368190583784194e-09
5.3825,3.1314994976979274e-09
5.38275,3.1260266137589124e-09
5.383,3.1203914404374375e-09
5.38325,3.1146105991593289e-09
5.3835,3.108708428908179e-09
5.38375,3.1026673582624466e-09
5.384,3.0964659863148681e-09
5.38425,3.0901201502071489e-09
5.3845,3.0836495434268858e-09
5.38475,3.0770280959450943e-09
5.385,3.0702292671353345e-09
5.38525,3.0632688630268625e-09
5.3855,3.0561681640890084e-09
5.38575,3.0488982659781176e-09
5.386,3.041430870108217e-09
5.38625,3.0337850802711049e-09
5.3865,3.0259911014226362e-09
5.38675,3.0180262506950867e-09
5.387,3.009862589025948e-09
5.38725,3.0015305365653348e-09
5.3875,2.9930713819894958e-09
5.38775,2.9844627977047375e-09
5.388,2.9756900606168405e-09
5.38825,2.9667919778667926e-09
5.3885,2.9578177745906657e-09
5.38875,2.9487479087598695e-09
5.389,2.9395656191051903e-09
5.38925,2.9303170814540864e-09
5.3895,2.9210499473332524e-09
5.38975,2.9117503503151911e-09
5.39,2.9024045436318401e-09
5.39025,2.8930497896012917e-09
5.3905,2.8837331027294202e-09
5.39075,2.8744363899424672e-09
5.391,2.8651376694036082e-09
5.39125,2.8558728198819387e-09
5.3915,2.8466891100548679e-09
5.39175,2.837553606070336e-09
5.392,2.8284330608104628e-09
5.39225,2.8193638154325396e-09
5.3925,2.8103826498021562e-09
5.39275,2.8014545143925529e-09
5.393,2.7925408192194996e-09
5.39325,2.7836727993042073e-09
5.3935,2.7748839338334182e-09
5.39375,2.7661343258202e-09
5.394,2.7573869994816105e-09
5.39425,2.7486692535773981e-09
5.3945,2.7400126917973288e-09
5.39475,2.7313829911019026e-09
5.395,2.7227493556060033e-09
5.39525,2.7141392387531528e-09
5.3955,2.7055904780028452e-09
5.39575,2.697066064565431e-09
5.396,2.6885310707620278e-09
5.39625,2.6800180498464577e-09
5.3965,2.6715625907291742e-09
5.39675,2.6631288554965297e-09
5.397,2.6546782832283953e-09
5.39725,2.6462407963284579e-09
5.3975,2.6378519298770302e-09
5.39775,2.629473407624976e-09
5.398,2.6210585168269576e-09
5.39825,2.6126390178133431e-09
5.3985,2.6042562943415349e-09
5.39875,2.5958668844988809e-09
5.399,2.5874272807497577e-09
5.39925,2.5789718509554064e-09
5.3995,2.5705425500182477e-09
5.39975,2.5620985390558339e-09
5.4,2.553607953132035e-09
5.40025,2.5450986452566463e-09
5.4005,2.536607971108663e-09
5.40075,2.5281016434829596e-09
5.401,2.5195434175663074e-09
5.40125,2.5109650010340131e-09
5.4015,2.5023973307725936e-09
5.40175,2.4938096799483164e-09
5.402,2.4851718095671761e-09
5.40225,2.4765115942186637e-09
5.4025,2.4678685551170932e-09
5.40275,2.459209099502256e-09
5.403,2.450504787807618e-09
5.40325,2.4417910600867264e-09
5.4035,2.4331046098966457e-09
5.40375,2.4244167943785968e-09
5.404,2.4157084587002456e-09
5.40425,2.4070078472093045e-09
5.4045,2.3983574130602426e-09
5.40475,2.3897329622059419e-09
5.405,2.3811008256128914e-09
5.40525,2.3724971244288592e-09
5.4055,2.3639565656412739e-09
5.40575,2.3554534638202756e-09
5.406,2.3469573073506536e-09
5.40625,2.3384975392910818e-09
5.4065,2.3301075976139417e-09
5.40675,2.3217584732743478e-09
5.407,2.3134210488578311e-09
5.40725,2.3051173354619525e-09
5.4075,2.2968797751073618e-09
5.40775,2.2886771241127743e-09
5.408,2.2804753758513018e-09
5.40825,2.2722985728386354e-09
5.4085,2.2641792002934875e-09
5.40875,2.2560883992977101e-09
5.409,2.2479852915931107e-09
5.40925,2.2399000999473935e-09
5.4095,2.2318661069143523e-09
5.40975,2.2238507711926983e-09
5.41,2.2158193719394103e-09
5.41025,2.2078016234636384e-09
5.4105,2.1998318190133663e-09
5.41075,2.1918822745267882e-09
5.411,2.1839279603086281e-09
5.41125,2.1759981679928721e-09
5.4115,2.1681282884128601e-09
5.41175,2.1602988430443376e-09
5.412,2.1524919172891758e-09
5.41225,2.1447401148387502e-09
5.4125,2.1370837609936553e-09
5.41275,2.1295073614529227e-09
5.413,2.1219941206301923e-09
5.41325,2.1145814330279467e-09
5.4135,2.107305858749446e-09
5.41375,2.1001528950419685e-09
5.414,2.0931048789123952e-09
5.41425,2.0861941895024853e-09
5.4145,2.079450049067238e-09
5.41475,2.0728553302449128e-09
5.415,2.0663938040967575e-09
5.41525,2.0600839348437026e-09
5.4155,2.0539492553840103e-09
5.41575,2.0479693486555491e-09
5.416,2.0421169616403183e-09
5.41625,2.0364092716337771e-09
5.4165,2.0308636114647701e-09
5.41675,2.0254552067260015e-09
5.417,2.0201574070031722e-09
5.41725,2.0149823685601433e-09
5.4175,2.009949190381073e-09
