Physical Time (s),ev_bot Monitor (W): bot_cv1,ev_bot Monitor (W): bot_cv2,ev_bot Monitor (W): bot_cv3,ev_bot Monitor (W): bot_cv4,ev_bot Monitor (W): bot_cv5,ev_bot Monitor (W): bot_cv6,ev_bot Monitor (W): bot_cv7
2.4275,7.266923072243846e-12,4.5121783618397527e-13,2.1582304572910895e-13,4.0338915749400869e-13,5.2649298240244325e-13,-8.6882026456473932e-13,-1.464746720570841e-11
2.43,7.2558176563984799e-12,4.5035137496047217e-13,2.157207057416007e-13,4.0356102090975094e-13,5.2855236188728248e-13,-8.2662512591412888e-13,-1.4678168285884674e-11
2.4325,7.2434523964730828e-12,4.4941351295947753e-13,2.1561484341449336e-13,4.036977725972906e-13,5.3050877655147814e-13,-7.854947006014631e-13,-1.4708258849029072e-11
2.435,7.2298594122121368e-12,4.4839799656930284e-13,2.1549772712755745e-13,4.0378584383437562e-13,5.3234352876789225e-13,-7.4545849585864027e-13,-1.4737849131711763e-11
2.4375,7.2150718252365726e-12,4.4729666019702266e-13,2.1535955579869462e-13,4.0381166545971541e-13,5.3403820690067468e-13,-7.0654680361382631e-13,-1.4766986732816142e-11
2.44,7.1991312999047322e-12,4.4610195865508519e-13,2.1519142170996379e-13,4.0376197170281594e-13,5.3557667552453704e-13,-6.6874159919525459e-13,-1.4795724427920833e-11
2.4425,7.1820854861891711e-12,4.4480907810437034e-13,2.1498812737029254e-13,4.0362567272925032e-13,5.3694712372447902e-13,-6.3205717213330726e-13,-1.4824102129003065e-11
2.445,7.1639858295348938e-12,4.4341713284033904e-13,2.1474766984184086e-13,4.0339504210894555e-13,5.3814009998813283e-13,-5.9648267192737968e-13,-1.4852138574421074e-11
2.4475,7.1448874603972188e-12,4.4192925804310072e-13,2.1446867842444192e-13,4.0306529364981636e-13,5.3914785921564712e-13,-5.6201121306462583e-13,-1.4879917787562876e-11
2.45,7.1248500937315376e-12,4.4034868469340015e-13,2.1414782503251355e-13,4.0263186371313927e-13,5.399648390968934e-13,-5.2863779105421283e-13,-1.4907505494057587e-11
2.4525,7.1039305113610526e-12,4.3867686073292069e-13,2.1378125510606835e-13,4.0209189235941653e-13,5.4058827531618801e-13,-4.9634065838036869e-13,-1.4934888539810069e-11
2.455,7.0821829559775324e-12,4.3691487262896199e-13,2.1336575792676715e-13,4.0144454889986075e-13,5.4101864171121736e-13,-4.6509486607940193e-13,-1.4962032253725047e-11
2.4575,7.0596619239060736e-12,4.3506491590035535e-13,2.1290054098972272e-13,4.0069059160231401e-13,5.4126121195298042e-13,-4.3488996345046501e-13,-1.4988902022333574e-11
2.46,7.0364117645109667e-12,4.3313021291164551e-13,2.1238721465443103e-13,3.9983380486348182e-13,5.4132604263030594e-13,-4.0571031593025083e-13,-1.5015498874015058e-11
2.4625,7.0124666477094771e-12,4.3111504551666998e-13,2.1182892829905427e-13,3.9888060240811947e-13,5.4122459903065047e-13,-3.7752590947783098e-13,-1.5041842366694003e-11
2.465,6.987851370075988e-12,4.290232553631364e-13,2.1122960467644219e-13,3.9783930726437208e-13,5.4096792193230516e-13,-3.5031542370674335e-13,-1.5067934450315622e-11
2.4675,6.9625778252082592e-12,4.2685835317615814e-13,2.1059302938917105e-13,3.9671952327567434e-13,5.4056900566871813e-13,-3.2402512617353533e-13,-1.5093673826063638e-11
2.47,6.9366659937838058e-12,4.2462361246845155e-13,2.0992241896192958e-13,3.95531933755933e-13,5.4004231425466577e-13,-2.9863955034824745e-13,-1.5118983333739004e-11
2.4725,6.9101401261127618e-12,4.2232316207951969e-13,2.0922064484581197e-13,3.9428768891531765e-13,5.3940316871638369e-13,-2.7413581937332309e-13,-1.5143784692268365e-11
2.475,6.8830443694625406e-12,4.199622563908897e-13,2.0849142597104899e-13,3.9299848857511914e-13,5.3866894591986172e-13,-2.5048732419344013e-13,-1.5168027135607753e-11
2.4775,6.8554313757236954e-12,4.1754728096637421e-13,2.0773813550479297e-13,3.9167609980331375e-13,5.3785855361064808e-13,-2.2765719143236453e-13,-1.5191681347145048e-11
2.48,6.8273560877916925e-12,4.150848360435069e-13,2.0696414353900425e-13,3.9033208219115554e-13,5.3699024977154251e-13,-2.0561189701437289e-13,-1.5214658124508045e-11
2.4825,6.7988755498488663e-12,4.1258133439770441e-13,2.061734685366255e-13,3.8897781909146467e-13,5.360828671465208e-13,-1.8431056864450097e-13,-1.5236803925186409e-11
2.485,6.7700394021109501e-12,4.1004332346810249e-13,2.0537047768367373e-13,3.8762445381648979e-13,5.3515701775256559e-13,-1.6373081625582081e-13,-1.5258052675165451e-11
2.4875,6.7408917473894077e-12,4.0747716569137365e-13,2.0455952940442525e-13,3.8628359696537918e-13,5.3423359032984716e-13,-1.4384715900757274e-13,-1.527833201718368e-11
2.49,6.7114752878800831e-12,4.0488957216060901e-13,2.0374550642200396e-13,3.8496691655002467e-13,5.3333058738532608e-13,-1.2462987022520624e-13,-1.5297565872287312e-11
2.4925,6.6818313695732481e-12,4.0228759487657059e-13,2.0293335421291549e-13,3.8368589321215439e-13,5.3246414555388705e-13,-1.0604357677203125e-13,-1.531569288431619e-11
2.495,6.6520021235481598e-12,3.996784173675933e-13,2.0212733821443855e-13,3.8245056362999947e-13,5.3165133629593091e-13,-8.8051372395172152e-14,-1.5332607858713416e-11
2.4975,6.6220296236786799e-12,3.970688011912444e-13,2.0133055881945583e-13,3.8126926674642536e-13,5.3091112864250674e-13,-7.0621887262042769e-14,-1.5348199926893796e-11
2.5,6.5919533320610341e-12,3.9446432132429778e-13,2.0054485195774624e-13,3.8014929797519762e-13,5.3026068406823342e-13,-5.3737810702422383e-14,-1.5362423078189647e-11
2.5025,6.5618032626760049e-12,3.9186921117982058e-13,1.9977117879258162e-13,3.7909614947005715e-13,5.2971217919751915e-13,-3.7380330582073494e-14,-1.5375241166490311e-11
2.505,6.5316072306538646e-12,3.8928643674259045e-13,1.990101152986779e-13,3.7811336895406685e-13,5.2927482480351399e-13,-2.152194847802128e-14,-1.5386579209780216e-11
2.5075,6.5013892148159478e-12,3.8671801354579389e-13,1.9826179099950956e-13,3.7720358726259543e-13,5.2895675902349201e-13,-6.1311735752114013e-15,-1.5396394418975048e-11
2.51,6.4711787802869653e-12,3.8416584269395465e-13,1.9752579909814977e-13,3.7636763860197355e-13,5.2876405402504074e-13,8.8172376225472091e-15,-1.5404625135695749e-11
2.5125,6.4410100918940459e-12,3.8163179422808317e-13,1.9680070992260615e-13,3.7560436115224589e-13,5.2870076974653453e-13,2.3336626408118988e-14,-1.5411255504655624e-11
2.515,6.4109225130718647e-12,3.7911768409313708e-13,1.960845526539382e-13,3.7491119161795181e-13,5.287678348444005e-13,3.7432613406540137e-14,-1.5416293118855375e-11
2.5175,6.3809629070295771e-12,3.7662546884492765e-13,1.9537533299598819e-13,3.7428297363789273e-13,5.2896099164671645e-13,5.1116192193339677e-14,-1.541970471146644e-11
2.52,6.3511822300993723e-12,3.7415779309294276e-13,1.9467120034255383e-13,3.7371355654670304e-13,5.2927312026956725e-13,6.4404483502237726e-14,-1.5421428574345776e-11
2.5225,6.3216347348005965e-12,3.717179677929646e-13,1.9396992299328065e-13,3.7319625373852277e-13,5.2969685548087799e-13,7.7312348132832458e-14,-1.5421500979023822e-11
2.525,6.2923789041822091e-12,3.6930988193511487e-13,1.9326963456935262e-13,3.7272379305364981e-13,5.3022391188384998e-13,8.9849028630072256e-14,-1.5419933627190943e-11
2.5275,6.2634763253243192e-12,3.6693748413655349e-13,1.9256857313451187e-13,3.7228873640195591e-13,5.3084488752302169e-13,1.0201621007994288e-13,-1.5416833631913527e-11
2.53,6.234993257133302e-12,3.6460459672438927e-13,1.9186504463100792e-13,3.718836558131658e-13,5.3154853360170382e-13,1.1381397880337612e-13,-1.5412306435954105e-11
2.5325,6.207001752112515e-12,3.6231517380816638e-13,1.9115782412401631e-13,3.7150024933492e-13,5.3232083009088891e-13,1.2524629334931841e-13,-1.5406426433916512e-11
2.535,6.1795714574691991e-12,3.600736841042321e-13,1.9044608406242009e-13,3.7112972733953526e-13,5.3314642629115064e-13,1.3631838159689439e-13,-1.5399213087376986e-11
2.5375,6.1527722281574667e-12,3.5788531812417635e-13,1.8972937510725702e-13,3.707631549360253e-13,5.3400959295074414e-13,1.4703488807784001e-13,-1.5390748269991484e-11
2.54,6.1266813697172234e-12,3.5575584235813919e-13,1.8900722156274193e-13,3.7039110672242553e-13,5.3489446758711109e-13,1.5739787580382715e-13,-1.5381122613623747e-11
2.5425,6.1013794447125728e-12,3.5369110139757063e-13,1.8827891718596498e-13,3.7000443222794475e-13,5.3578468777322269e-13,1.6740357710906445e-13,-1.5370542021743147e-11
2.545,6.0769537299172479e-12,3.5169641266089012e-13,1.8754352828465996e-13,3.6959401401979432e-13,5.3666153106601566e-13,1.770467956799623e-13,-1.5359164682131217e-11
2.5475,6.053497131564946e-12,3.497764897853526e-13,1.8679980210622937e-13,3.6915014012705108e-13,5.3750371822196908e-13,1.863255273203056e-13,-1.5347093441458738e-11
2.55,6.0311057334242974e-12,3.4793595258191702e-13,1.860468430743147e-13,3.6866308944839423e-13,5.3828992997644193e-13,1.9523862908104216e-13,-1.5334403630920163e-11
2.5525,6.0098811982040048e-12,3.4617951524529852e-13,1.852841525189584e-13,3.6812307988413418e-13,5.390016808589038e-13,2.037871034531541e-13,-1.5321192307537831e-11
2.555,5.9899199446716942e-12,3.4451215122720952e-13,1.8451150280317855e-13,3.6752111306145103e-13,5.3962277793599212e-13,2.1196898061946378e-13,-1.5307525217953192e-11
2.5575,5.9713169563865734e-12,3.4293874060500426e-13,1.8372871438847172e-13,3.6684988450629198e-13,5.4013605916765646e-13,2.197780608135629e-13,-1.5293617430590939e-11
2.56,5.9541595415906847e-12,3.4146403114316425e-13,1.8293567920941958e-13,3.6610178784137053e-13,5.4052125067326183e-13,2.2720998675325366e-13,-1.5279638700499707e-11
2.5625,5.9385308124132258e-12,3.400923930970502e-13,1.821322367451931e-13,3.6526897976230091e-13,5.4076074549226364e-13,2.3426692740805626e-13,-1.526568303103723e-11
2.565,5.9245096509800947e-12,3.3882739849264013e-13,1.8131771186096902e-13,3.6434455090242168e-13,5.4084107983363229e-13,2.4095115948787124e-13,-1.5251841247134889e-11
2.5675,5.9121676964940335e-12,3.3767158183062224e-13,1.8049172822891016e-13,3.6332273097276058e-13,5.4074921484782105e-13,2.4726118447225231e-13,-1.5238241436292032e-11
2.57,5.9015706232655854e-12,3.3662664873941404e-13,1.7965399465464247e-13,3.6219846990400847e-13,5.4047237540040436e-13,2.53194597257518e-13,-1.5224894643505999e-11
2.5725,5.8927769527212874e-12,3.3569399808188533e-13,1.7880427352967884e-13,3.609681029790789e-13,5.3999908952686564e-13,2.5875114115627254e-13,-1.521192003265358e-11
2.575,5.8858350413017724e-12,3.3487488463668256e-13,1.7794210873900686e-13,3.5962714345752614e-13,5.3931720055672453e-13,2.6393315152732788e-13,-1.5199411444937859e-11
2.5775,5.8807845679012633e-12,3.3417016192160302e-13,1.7706720636977839e-13,3.5817153667173402e-13,5.3841759135693465e-13,2.6874532221065541e-13,-1.5187428348078209e-11
2.58,5.8776563597631612e-12,3.3358011453907189e-13,1.7617881440392704e-13,3.5659868190773143e-13,5.372946523065496e-13,2.7319225906801781e-13,-1.5176042445410564e-11
2.5825,5.8764707251001316e-12,3.331038265891374e-13,1.7527597564405425e-13,3.549064786813774e-13,5.359442554244924e-13,2.7727835497484637e-13,-1.516534917514419e-11
2.585,5.8772378110388037e-12,3.3273922466186868e-13,1.7435769108764948e-13,3.5309339836249435e-13,5.3436369726837312e-13,2.8100832406701956e-13,-1.5155297954841906e-11
2.5875,5.8799547288041177e-12,3.3248274139872228e-13,1.734221250120257e-13,3.5115929216895981e-13,5.3255221867485153e-13,2.8438870867828888e-13,-1.5145879062470496e-11
2.59,5.8846023203699736e-12,3.3232975373212191e-13,1.7246789516590051e-13,3.4910390065182325e-13,5.3050826151106906e-13,2.8742944109964602e-13,-1.5137049408711364e-11
2.5925,5.8911455452299336e-12,3.3227489536367731e-13,1.714931314028845e-13,3.4692768141395109e-13,5.2823310811748316e-13,2.9014321869042185e-13,-1.5128756221784147e-11
2.595,5.8995332003691397e-12,3.3231168312317992e-13,1.7049595074817799e-13,3.4463316919472305e-13,5.2573348928686897e-13,2.9254320835196617e-13,-1.5120966631421138e-11
2.5975,5.9096964588234529e-12,3.3243329854689813e-13,1.6947547139293398e-13,3.4222261713304202e-13,5.2301737176081002e-13,2.9463956473530707e-13,-1.511376973008627e-11
2.6,5.9215518497971402e-12,3.3263227445161704e-13,1.6843024879025912e-13,3.3969964025744504e-13,5.2009194906268499e-13,2.9644321925791938e-13,-1.5107109456480376e-11
2.6025,5.9350009735072345e-12,3.3290019771953933e-13,1.6735806616497123e-13,3.3706876844628991e-13,5.1696614844767367e-13,2.9796970233219305e-13,-1.5100836893618647e-11
2.605,5.9499319468114681e-12,3.3322770632046123e-13,1.6625774363708366e-13,3.3433498466150974e-13,5.1365160304733383e-13,2.9923804974627677e-13,-1.5094842983475892e-11
2.6075,5.9662197929725832e-12,3.3360461371193668e-13,1.6512813741835836e-13,3.3150337454209977e-13,5.1016120600658586e-13,3.0026548649865421e-13,-1.5089014946079085e-11
2.61,5.9837269151790763e-12,3.3402068154986298e-13,1.6396999776339549e-13,3.2858305127512577e-13,5.0650849637980666e-13,3.0106751618442565e-13,-1.508326957745026e-11
2.6125,6.0023070051427919e-12,3.3446668202942188e-13,1.6278478725361915e-13,3.2558342798990447e-13,5.0270822108358159e-13,3.0166119251758493e-13,-1.5077614756039901e-11
2.615,6.0218103561181158e-12,3.3493396866418984e-13,1.6157348419433725e-13,3.225135076506197e-13,4.9877748796664849e-13,3.0206572439884412e-13,-1.5072078409194659e-11
2.6175,6.0420798193983647e-12,3.3541486954087798e-13,1.6033780914234588e-13,3.1938487864097712e-13,4.9473675661932485e-13,3.0230128267278132e-13,-1.5066544785881273e-11
2.62,6.0629600541603306e-12,3.359013469342422e-13,1.5907902536587693e-13,3.1620886655136643e-13,4.9060612779140716e-13,3.0238867352081672e-13,-1.5060794894455897e-11
2.6225,6.0842936428840344e-12,3.3638573447831317e-13,1.5779929989382873e-13,3.1299770411744974e-13,4.8640564529744617e-13,3.0234808315951102e-13,-1.5054625440022094e-11
2.625,6.105923078703118e-12,3.3686071399762388e-13,1.5650125284609794e-13,3.0976436125707387e-13,4.8215736860863626e-13,3.0219987342998898e-13,-1.5047961880867124e-11
2.6275,6.1276878450435884e-12,3.3731964235053866e-13,1.5518889818465608e-13,3.0652164448558291e-13,4.7788251560193559e-13,3.019643456415857e-13,-1.504076837974481e-11
2.63,6.1494253528661175e-12,3.3775702693798392e-13,1.5386660400448894e-13,3.0328196246118917e-13,4.7360072274598063e-13,3.0166074652169763e-13,-1.5033110670773248e-11
2.6325,6.1709738913792341e-12,3.3816848363005171e-13,1.5254034633295779e-13,3.0005843139827863e-13,4.6933396224828996e-13,3.0130882544902405e-13,-1.5024919849872551e-11
2.635,6.1921760152676345e-12,3.3855114191828801e-13,1.5121612814222155e-13,2.9686650256684815e-13,4.6510595841182816e-13,3.0092883647466505e-13,-1.501605016579892e-11
2.6375,6.2128829721174094e-12,3.3890345517608387e-13,1.4989995448150186e-13,2.9372375495759853e-13,4.6093805792042969e-13,3.0054047594787262e-13,-1.5006355553782438e-11
2.64,6.2329547958678697e-12,3.3922466219579883e-13,1.4859877639172193e-13,2.9064701238072612e-13,4.5685129580821778e-13,3.0016177912652717e-13,-1.499570947958909e-11
2.6425,6.2522597490408955e-12,3.395142626148508e-13,1.4731942924273083e-13,2.8765209806389839e-13,4.528698152684682e-13,2.9980956346478891e-13,-1.4983997220317792e-11
2.645,6.270662296483244e-12,3.3977113788848426e-13,1.4606901352915658e-13,2.8475343833081027e-13,4.4901638371204112e-13,2.9950084517437302e-13,-1.4971238328019685e-11
2.6475,6.2880169894128685e-12,3.3999308703610118e-13,1.4485363293580213e-13,2.8196341417762794e-13,4.4530888377188755e-13,2.9925333163976804e-13,-1.4957517233397689e-11
2.65,6.3041700362912102e-12,3.4017665795312561e-13,1.4367774688247319e-13,2.792929501122097e-13,4.4176338984417262e-13,2.9908451040370305e-13,-1.4942816495605121e-11
2.6525,6.3189718997430538e-12,3.4031836518865554e-13,1.4254546117582274e-13,2.76752029928844e-13,4.3839453876270631e-13,2.9900878016755769e-13,-1.4927065447908772e-11
2.655,6.3322879844198875e-12,3.404155762075804e-13,1.4146054170665131e-13,2.7435008939810055e-13,4.3521357936882384e-13,2.9903598644205984e-13,-1.4910124567237202e-11
2.6575,6.3440058739419429e-12,3.4046681048905021e-13,1.4042693636904345e-13,2.7209560067066067e-13,4.322302016231411e-13,2.9917204247942296e-13,-1.4891890949556761e-11
2.66,6.3540380997063468e-12,3.4047246822527358e-13,1.39448145022331e-13,2.6999421250210037e-13,4.2945287303351945e-13,2.9942303821069217e-13,-1.4872336591537636e-11
2.6625,6.3623164003748403e-12,3.4043387066595952e-13,1.3852775878452861e-13,2.6805314382841591e-13,4.2688833500341711e-13,2.9979752125971109e-13,-1.4851529122579452e-11
2.665,6.3687865023616705e-12,3.4035275338466033e-13,1.376697061988473e-13,2.6627868321443082e-13,4.2454263319619743e-13,3.0030532385686021e-13,-1.4829550230705391e-11
2.6675,6.3734037387711403e-12,3.4023113399615633e-13,1.3687820010002914e-13,2.6467465875607901e-13,4.2242174056895379e-13,3.0095272124049466e-13,-1.480646739510096e-11
2.67,6.3761286955540119e-12,3.4007015845447003e-13,1.3615629636602819e-13,2.6324463690457051e-13,4.2052923501968625e-13,3.0173982631597886e-13,-1.4782268314189531e-11
2.6725,6.3769313724875883e-12,3.3987017425781093e-13,1.3550591987197143e-13,2.6199045904373405e-13,4.1886639064744838e-13,3.0266554025956703e-13,-1.475688260119989e-11
2.675,6.3757930556151778e-12,3.3963103320038771e-13,1.3492767608044352e-13,2.6091350039516544e-13,4.1743335923857512e-13,3.0373348735690679e-13,-1.4730271769972755e-11
2.6775,6.3727078108971527e-12,3.3935200046806246e-13,1.3442149766869906e-13,2.6001322516099221e-13,4.1622795146773361e-13,3.0494966355426687e-13,-1.4702467762215748e-11
2.68,6.3676817202691359e-12,3.3903212802576421e-13,1.3398636218849023e-13,2.592867950644249e-13,4.1524581845644204e-13,3.0631587016075511e-13,-1.4673614552033362e-11
2.6825,6.3607319177214952e-12,3.3867062463460278e-13,1.3362027917263015e-13,2.5872933216399728e-13,4.1448279724227613e-13,3.0782731641191036e-13,-1.4643738418959888e-11
2.685,6.3518849493805542e-12,3.3826642158582726e-13,1.3332040375499928e-13,2.5833540941801179e-13,4.139332263345009e-13,3.0947528188753119e-13,-1.4612958326444312e-11
2.6875,6.3411771362976411e-12,3.378176158890448e-13,1.3308353343917069e-13,2.580984757345471e-13,4.1358638958316313e-13,3.112536926475221e-13,-1.458123286159457e-11
2.69,6.3286480164275054e-12,3.3732136896973692e-13,1.329060791207467e-13,2.5801083286450262e-13,4.1342948919232161e-13,3.1316130216200318e-13,-1.4548506495448101e-11
2.6925,6.3143394938673674e-12,3.3677433260273501e-13,1.3278380349534906e-13,2.5806379425424664e-13,4.1345166522836495e-13,3.151975984703266e-13,-1.451477998726601e-11
2.695,6.2983026135727675e-12,3.3617291744520588e-13,1.3271188650819154e-13,2.582472926308697e-13,4.1364151152985407e-13,3.173553218058817e-13,-1.4480160509750304e-11
2.6975,6.2805904923990397e-12,3.3551370806194269e-13,1.326851656323255e-13,2.5855122791285402e-13,4.1398540857539924e-13,3.1961856257999043e-13,-1.4444695868535166e-11
2.7,6.2612676431243967e-12,3.3479238228923535e-13,1.3269710316565804e-13,2.5896428456808158e-13,4.1446883104322502e-13,3.2197230895912163e-13,-1.4408575523842622e-11
2.7025,6.2404140332008148e-12,3.3400380258594301e-13,1.3274029936597353e-13,2.5947486998572871e-13,4.1507625530415844e-13,3.2440852044339319e-13,-1.4371953355782616e-11
2.705,6.2181159058377014e-12,3.3314300699541777e-13,1.3280867815204312e-13,2.6007136686087685e-13,4.1579090347046726e-13,3.2692361621813126e-13,-1.4334761159223171e-11
2.7075,6.1944719942347594e-12,3.3220668176109282e-13,1.3289830234133449e-13,2.6074201705470218e-13,4.1659717230670886e-13,3.2951043198044655e-13,-1.4296938647908636e-11
2.71,6.1695879477231056e-12,3.3119413516886311e-13,1.3300568139795619e-13,2.6147554319853167e-13,4.1748126858081549e-13,3.3215374239139305e-13,-1.4258536810575417e-11
