Physical Time (s),enth_flux_enthalpy_top Monitor (W): top_cv1,enth_flux_enthalpy_top Monitor (W): top_cv2,enth_flux_enthalpy_top Monitor (W): top_cv3,enth_flux_enthalpy_top Monitor (W): top_cv4,enth_flux_enthalpy_top Monitor (W): top_cv5,enth_flux_enthalpy_top Monitor (W): top_cv6,enth_flux_enthalpy_top Monitor (W): top_cv7
2.56,-1.0597819252038678e-09,-3.4768778988419088e-10,-3.1065829243969071e-10,-3.0951694467147883e-10,-3.4823413543601048e-10,-1.1187497355930114e-10,7.4789305158271697e-10
2.5625,-1.0768129312690019e-09,-3.4903429827788318e-10,-3.1008178230751348e-10,-3.0712848969267216e-10,-3.4489326473326269e-10,-1.1730030295760162e-10,6.9554051006887029e-10
2.565,-1.0951817232151656e-09,-3.51015919100047e-10,-3.1064386405505785e-10,-3.0676377641146672e-10,-3.4431655583145777e-10,-1.2330430319651303e-10,6.5973705986729311e-10
2.5675,-1.1147594465919975e-09,-3.5360733120486262e-10,-3.123195282886669e-10,-3.0837468974797512e-10,-3.4642230770691408e-10,-1.3005944680931017e-10,6.4059009521809823e-10
2.57,-1.1354227118753203e-09,-3.5678111468797071e-10,-3.150689681277384e-10,-3.118777787934878e-10,-3.5110157034682837e-10,-1.3771232610955053e-10,6.3799818466191696e-10
2.5725,-1.1570359168013422e-09,-3.6050954868051027e-10,-3.1884383871655028e-10,-3.1718742639245374e-10,-3.582436661930158e-10,-1.4634059937273844e-10,6.5142264138313313e-10
2.575,-1.1795321912541191e-09,-3.6476522964510077e-10,-3.2358798740544493e-10,-3.2421489737509264e-10,-3.6772749871308229e-10,-1.5598482189383162e-10,6.7971090899815135e-10
2.5775,-1.2027735295261752e-09,-3.6950276948125586e-10,-3.292278016041607e-10,-3.3284027886034769e-10,-3.793779611745489e-10,-1.6670852024370934e-10,7.2131983159162311e-10
2.58,-1.226652612629603e-09,-3.7467365169500954e-10,-3.3569068492913089e-10,-3.4292782705975004e-10,-3.9300233475493704e-10,-1.7855329044819468e-10,7.7498911084375803e-10
2.5825,-1.2511083731047933e-09,-3.8023340235859642e-10,-3.4290806191424648e-10,-3.5434249672229192e-10,-4.0841588002380132e-10,-1.9157204932175514e-10,8.3996442216771521e-10
2.585,-1.2759959836362144e-09,-3.8612301297197094e-10,-3.5079527887157115e-10,-3.6693656092492886e-10,-4.2539764906720794e-10,-2.0575529175969322e-10,9.15728551150143e-10
2.5875,-1.3011422362685225e-09,-3.9228131562208566e-10,-3.5926076166656124e-10,-3.8055551013139954e-10,-4.4372228334451375e-10,-2.2104443177588572e-10,1.0015641050724503e-09
2.59,-1.3263351484592486e-09,-3.9864072250822982e-10,-3.682009972175512e-10,-3.9502798443767068e-10,-4.6316732073511253e-10,-2.3733584698654039e-10,1.0961482087030791e-09
2.5925,-1.3513498364672448e-09,-4.0513399243141771e-10,-3.7751247648259876e-10,-4.1018594266677106e-10,-4.8350515167794675e-10,-2.5456896149306556e-10,1.1974750785621679e-09
2.595,-1.3759523657721802e-09,-4.1169010796530152e-10,-3.8708216756692921e-10,-4.2584978956453395e-10,-5.044867168400266e-10,-2.7268466873034358e-10,1.3034488448370843e-09
2.5975,-1.3998909422214132e-09,-4.1823085636005899e-10,-3.9678941110937539e-10,-4.4182319644173801e-10,-5.2583277079538117e-10,-2.9156828251389762e-10,1.4125129232009868e-09
2.6,-1.4229219558059374e-09,-4.2467760814418191e-10,-4.0651722742537049e-10,-4.5790764774653233e-10,-5.4728226915607402e-10,-3.1106940395125868e-10,1.5237461682949584e-09
2.6025,-1.444812577813918e-09,-4.3095007590154494e-10,-4.1614503715374538e-10,-4.738998417916153e-10,-5.6857018005736126e-10,-3.3099638849666395e-10,1.6366377606276862e-09
2.605,-1.4653440252922283e-09,-4.3697225935394886e-10,-4.2554926545688305e-10,-4.8960277500539498e-10,-5.8944267397733821e-10,-3.5115057004981243e-10,1.7505010440918141e-09
2.6075,-1.4843439579575553e-09,-4.426703137746014e-10,-4.3460988886365716e-10,-5.0482294200021287e-10,-6.096559342772062e-10,-3.7136739086966118e-10,1.8637922469213509e-09
2.61,-1.5016834726047414e-09,-4.4797982237908111e-10,-4.4322247671523201e-10,-5.1939034048321582e-10,-6.2898293843340863e-10,-3.915189721677008e-10,1.9746088414444834e-09
2.6125,-1.5172474040763427e-09,-4.5284244578209663e-10,-4.5129652795961213e-10,-5.3315328583183021e-10,-6.4721928609324272e-10,-4.1145525883876097e-10,2.0813135931110199e-09
2.615,-1.5309584513462126e-09,-4.5720791041246556e-10,-4.5874692787222265e-10,-5.4596941346414099e-10,-6.6418671732510658e-10,-4.3101688995598068e-10,2.183151083449402e-09
2.6175,-1.542641858398283e-09,-4.6101182519404655e-10,-4.6548155225309203e-10,-5.5768400187258482e-10,-6.7969095913515009e-10,-4.4999861965089365e-10,2.2797226932720559e-09
2.62,-1.5522618937512427e-09,-4.6422648119520458e-10,-4.7143357065924069e-10,-5.6820329258657985e-10,-6.936254885619559e-10,-4.6824946251738211e-10,2.3715537625894309e-09
2.6225,-1.5596789814209668e-09,-4.6679948083875725e-10,-4.7650304366232102e-10,-5.7738256841613669e-10,-7.0584073187408848e-10,-4.8561891697373633e-10,2.4582170795545385e-09
2.625,-1.5647564119311626e-09,-4.6867315058937236e-10,-4.805964135824053e-10,-5.8509532432580307e-10,-7.1621138828228102e-10,-5.0196868293188263e-10,2.5385927786115e-09
2.6275,-1.56737545435935e-09,-4.6979888397716539e-10,-4.8365854103708015e-10,-5.9126414725514296e-10,-7.2463798098124847e-10,-5.1717002269511963e-10,2.6113287001908656e-09
2.63,-1.5674062202655487e-09,-4.701438037164053e-10,-4.8567103945050704e-10,-5.9585383395730801e-10,-7.3103731838556125e-10,-5.3112037068769823e-10,2.6756137573539557e-09
2.6325,-1.5647307970713084e-09,-4.6969661601162954e-10,-4.8663628892903954e-10,-5.9885180980002873e-10,-7.3536611211078848e-10,-5.4375394947616009e-10,2.7316063800623833e-09
2.635,-1.559247511602769e-09,-4.6845811138059103e-10,-4.8654339043651237e-10,-6.0023318998210389e-10,-7.3762839496653956e-10,-5.5500968063112676e-10,2.7800367475730153e-09
2.6375,-1.5509221296307936e-09,-4.6643596147859909e-10,-4.8536793219473137e-10,-5.999732563300426e-10,-7.3786468617928933e-10,-5.6481952062625208e-10,2.8216573071066051e-09
2.64,-1.5398126771852055e-09,-4.6363826921938822e-10,-4.8309208848767451e-10,-5.9807815898012863e-10,-7.3611977630414502e-10,-5.7311415353771952e-10,2.8566657816603641e-09
2.6425,-1.526035504223674e-09,-4.6007475435670286e-10,-4.7972149077237203e-10,-5.9458075315022406e-10,-7.3243931022048399e-10,-5.798626611294728e-10,2.8846397419242712e-09
2.645,-1.5097189454272061e-09,-4.557600055437371e-10,-4.7529648016647696e-10,-5.8954400250857249e-10,-7.2690358970524133e-10,-5.8512624028926302e-10,2.905279211091204e-09
2.6475,-1.4909824053063747e-09,-4.5071969276177779e-10,-4.6988508724856822e-10,-5.8307026233099513e-10,-7.1965408508256358e-10,-5.8902772530213494e-10,2.9189377935091762e-09
2.65,-1.4698853518270562e-09,-4.4498441047462377e-10,-4.6356263899427439e-10,-5.7528604692490341e-10,-7.1086130652453459e-10,-5.9167175076866319e-10,2.9266443583532142e-09
2.6525,-1.4465274758914583e-09,-4.3861045411279224e-10,-4.5642015918613105e-10,-5.6634033841749233e-10,-7.0072389639183862e-10,-5.931305749437092e-10,2.9298563685786818e-09
2.655,-1.4209612423432591e-09,-4.3165662130952718e-10,-4.4854038692297892e-10,-5.5637460538782482e-10,-6.8943303828551356e-10,-5.9345450800047583e-10,2.9298908264279722e-09
2.6575,-1.3932927097961681e-09,-4.2419739858044644e-10,-4.4001769528974272e-10,-5.4553633457311925e-10,-6.7717559851263948e-10,-5.9273339265434916e-10,2.9277666485650442e-09
2.66,-1.3637361384942023e-09,-4.1631520948671089e-10,-4.3096074288668691e-10,-5.3398917085284716e-10,-6.6413486623755445e-10,-5.911444577814194e-10,2.9239628438048213e-09
2.6625,-1.3325649949547222e-09,-4.0810071806893003e-10,-4.2149291884937061e-10,-5.219025054013312e-10,-6.5050600123998761e-10,-5.8891497988856889e-10,2.9189938786844912e-09
2.665,-1.3001203793775552e-09,-3.996460030534305e-10,-4.1174615160032148e-10,-5.094591093521118e-10,-6.36533902208161e-10,-5.8629536371514931e-10,2.9135647652624157e-09
2.6675,-1.2667672036310819e-09,-3.9104961954275609e-10,-4.0186114049909308e-10,-4.9686701720830568e-10,-6.2249780383988469e-10,-5.8350289849983982e-10,2.9088475961496409e-09
2.67,-1.2328759645324216e-09,-3.8241116937439505e-10,-3.9197901545925128e-10,-4.8435144341794699e-10,-6.0868873682827382e-10,-5.8072280651620999e-10,2.9064602532183257e-09
2.6725,-1.1988002713315093e-09,-3.7383241497670406e-10,-3.8223915615084659e-10,-4.7213235329192265e-10,-5.9538449526371173e-10,-5.7814829884219105e-10,2.9081080546697398e-09
2.675,-1.1649347773241479e-09,-3.654218833849347e-10,-3.7279579291659744e-10,-4.6046472513526258e-10,-5.8287270453611414e-10,-5.7604665812171923e-10,2.9152230301335051e-09
2.6775,-1.1313477033125741e-09,-3.5723863773269912e-10,-3.6374602778554765e-10,-4.4950643825964306e-10,-5.7132143259489558e-10,-5.7465536812066634e-10,2.9282528559418329e-09
2.68,-1.0983237712725033e-09,-3.4937034301150071e-10,-3.5521369017755686e-10,-4.394326711661673e-10,-5.6093507885649945e-10,-5.7428193594946918e-10,2.9477047859320574e-09
2.6825,-1.0660992064774802e-09,-3.4189533535806072e-10,-3.4731381293616974e-10,-4.304039606878229e-10,-5.5194159785516219e-10,-5.7520603308331265e-10,2.9740403759769908e-09
2.685,-1.0348849056304554e-09,-3.3488874968892165e-10,-3.4015060754963645e-10,-4.2256674166442861e-10,-5.4456163503783676e-10,-5.7763089877003865e-10,3.0077806405750635e-09
2.6875,-1.0048659957918411e-09,-3.2842085522247444e-10,-3.338168447402535e-10,-4.1606851663026648e-10,-5.3897179219014385e-10,-5.8169806702611463e-10,3.0497075077042935e-09
2.69,-9.7623784179026248e-10,-3.2255849064805865e-10,-3.2840287846273057e-10,-4.1105278455798305e-10,-5.3531781879145146e-10,-5.8755826501738145e-10,3.1007858527244984e-09
2.6925,-9.4919917725708404e-10,-3.1736603979811091e-10,-3.2398696016812512e-10,-4.0763538691598539e-10,-5.3371079055990823e-10,-5.9538947819124924e-10,3.1616520517336158e-09
2.695,-9.2389762096029096e-10,-3.1288637259832584e-10,-3.2062470075794407e-10,-4.0589558035863064e-10,-5.3423952470722031e-10,-6.0538608530590881e-10,3.2324712447210087e-09
2.6975,-9.003579444474806e-10,-3.0913734636200767e-10,-3.1835562337053337e-10,-4.0590099793849657e-10,-5.3696485792029693e-10,-6.177146972199666e-10,3.3134813508387078e-09
2.7,-8.7889238803641638e-10,-3.0617604407862144e-10,-3.1722423222413656e-10,-4.0767870753889146e-10,-5.4197339152305659e-10,-6.3253875834547616e-10,3.4042905568218241e-09
2.7025,-8.5959203099226371e-10,-3.0401799324163003e-10,-3.1723368181308845e-10,-4.1119981578632279e-10,-5.4929621248276175e-10,-6.4994901185478993e-10,3.5045033220662661e-09
2.705,-8.4251718203155512e-10,-3.026709254593995e-10,-3.1836849832490518e-10,-4.1646432427536606e-10,-5.5895502134581525e-10,-6.699731850795744e-10,3.6138732328045523e-09
2.7075,-8.2777585735559144e-10,-3.0213820646770277e-10,-3.2061924443946651e-10,-4.2350449735184126e-10,-5.7091068649488907e-10,-6.9257017228874511e-10,3.7324229160393455e-09
2.71,-8.1544252180622971e-10,-3.0241239760957576e-10,-3.2398700112856388e-10,-4.3232881098545766e-10,-5.8507714093106321e-10,-7.1769791184322332e-10,3.8603544286052365e-09
2.7125,-8.0561380638261426e-10,-3.0348330982284545e-10,-3.2845478072667836e-10,-4.42857426047e-10,-6.0134382347812136e-10,-7.4534793024060244e-10,3.9972337595847091e-09
2.715,-7.9839588059368831e-10,-3.0534411609405134e-10,-3.3399391100989199e-10,-4.5496019477726951e-10,-6.1961360072698671e-10,-7.7552523625903711e-10,4.142387781714919e-09
2.7175,-7.9381542782018963e-10,-3.0799234136872746e-10,-3.4055594566873891e-10,-4.6850129968465113e-10,-6.3977501908452807e-10,-8.0814654273936394e-10,4.2947951652961004e-09
2.72,-7.9193334484401202e-10,-3.1142934846153405e-10,-3.4808013352354525e-10,-4.8337314091732664e-10,-6.6168195041371204e-10,-8.4302673678242302e-10,4.4532423503000157e-09
2.7225,-7.9266214736645596e-10,-3.1562289131927961e-10,-3.5648986038397406e-10,-4.9948840248419182e-10,-6.8515904622704957e-10,-8.7994046910368734e-10,4.6166242589330074e-09
2.725,-7.9589999101377278e-10,-3.2052370490435684e-10,-3.6569954328600265e-10,-5.1671838406600906e-10,-7.0999772747082864e-10,-9.1868081767405953e-10,4.7838630094232111e-09
2.7275,-8.014085411793041e-10,-3.2605140669320478e-10,-3.7559033805080907e-10,-5.3487759813283847e-10,-7.3596862451148095e-10,-9.5904357716102748e-10,4.9540483801515015e-09
2.73,-8.08939739845743e-10,-3.3211193285650169e-10,-3.8601951118719031e-10,-5.5374247535969283e-10,-7.6282964912764668e-10,-1.0007634625716589e-09,5.1263180463002233e-09
2.7325,-8.1819760872262637e-10,-3.3860053629624476e-10,-3.9683029042922455e-10,-5.7306434742610957e-10,-7.9031765542054391e-10,-1.0434972872163051e-09,5.2994919443513826e-09
2.735,-8.2892149404613276e-10,-3.4541912812285865e-10,-4.0788425548541494e-10,-5.9263183363803456e-10,-8.1816735763162382e-10,-1.08688739743354e-09,5.4720392910895412e-09
2.7375,-8.4096388697353155e-10,-3.5248441017838611e-10,-4.1905965917028644e-10,-6.1225109042527333e-10,-8.4608370834732397e-10,-1.1305833983206692e-09,5.6422338856044388e-09
2.74,-8.5424794556930775e-10,-3.5973359864523487e-10,-4.3026242287332533e-10,-6.3174226197671493e-10,-8.737785974307361e-10,-1.1742876021494e-09,5.808644511524201e-09
2.7425,-8.6873796989780834e-10,-3.6711150979813871e-10,-4.4139712970190983e-10,-6.5091827381349867e-10,-9.0100029074745275e-10,-1.2177059023874385e-09,5.9700926914887851e-09
2.745,-8.8437332444671527e-10,-3.745662902561252e-10,-4.5235459655716693e-10,-6.695893669629111e-10,-9.2752302303037052e-10,-1.2604985585722484e-09,6.125631629845812e-09
2.7475,-9.0106521514568611e-10,-3.8203860668633356e-10,-4.630208041747723e-10,-6.8755945468660174e-10,-9.5310585961387994e-10,-1.3022732619394667e-09,6.2744923039718717e-09
2.75,-9.1869797984632436e-10,-3.894600732438073e-10,-4.7327734798853914e-10,-7.0463219837958415e-10,-9.7748581236265225e-10,-1.3426550479111649e-09,6.415996551736592e-09
2.7525,-9.3705154496808111e-10,-3.9675273685187581e-10,-4.8301289378983212e-10,-7.2063582035425085e-10,-1.0003903122689821e-09,-1.3813385759072505e-09,6.5490191742195232e-09
2.755,-9.5590405484004472e-10,-4.0383896175663853e-10,-4.9213458948841486e-10,-7.3540517101883809e-10,-1.0215483209329752e-09,-1.4180494123079482e-09,6.6719661124410943e-09
2.7575,-9.7498705886480162e-10,-4.1064267930054573e-10,-5.0055320860286178e-10,-7.4878033756973347e-10,-1.0407573049123945e-09,-1.4524798654049159e-09,6.7833784579290458e-09
2.76,-9.9406701642442993e-10,-4.1709780980426808e-10,-5.081838589600728e-10,-7.6062760673474175e-10,-1.0578868973591839e-09,-1.4842754109313448e-09,6.8822368406421804e-09
2.7625,-1.0129666845621221e-09,-4.2314870668392833e-10,-5.1496118646138997e-10,-7.7086336684095928e-10,-1.0728128429476207e-09,-1.5131141921677095e-09,6.968003069264934e-09
2.765,-1.0315437964729419e-09,-4.2874691541000226e-10,-5.2082482396108737e-10,-7.7941097548159282e-10,-1.0853791922214867e-09,-1.5387741677813211e-09,7.0403153462885656e-09
2.7675,-1.0496851442350582e-09,-4.3385153663777762e-10,-5.2573613415240626e-10,-7.8620972208092887e-10,-1.0954493933286512e-09,-1.5611443875607674e-09,7.0990577587464579e-09
2.77,-1.0673078837346803e-09,-4.3842947226702115e-10,-5.2967432924572641e-10,-7.9120731958460236e-10,-1.1029546233526847e-09,-1.5801418966051232e-09,7.1438924072879118e-09
2.7725,-1.0843449867519704e-09,-4.4245694963149631e-10,-5.3262027007407178e-10,-7.943686303592428e-10,-1.1078792236575689e-09,-1.5956433347164158e-09,7.1741454181511619e-09
2.775,-1.1007380980125438e-09,-4.4592014745202196e-10,-5.345649033494225e-10,-7.9569721699024779e-10,-1.1102327969205586e-09,-1.6074987357520808e-09,7.1890930144636639e-09
2.7775,-1.1164205587142774e-09,-4.4880998035960425e-10,-5.3551087534817016e-10,-7.9521940318197562e-10,-1.1100165440736316e-09,-1.6156026020608104e-09,7.1887085991164566e-09
2.78,-1.1313316055271635e-09,-4.5112413473486101e-10,-5.3547484516706483e-10,-7.9297201533543682e-10,-1.1072356987425606e-09,-1.6199587700483696e-09,7.1735859451137347e-09
2.7825,-1.1454461591870612e-09,-4.5286743543071228e-10,-5.3448693697143566e-10,-7.8899244126872724e-10,-1.1019301268187315e-09,-1.6206490598979275e-09,7.1443299894158438e-09
2.785,-1.158777621607277e-09,-4.5405565420305699e-10,-5.3258982920449987e-10,-7.8334106286199991e-10,-1.0941858161774188e-09,-1.6177707043093489e-09,7.1014718297006677e-09
2.7875,-1.1713672610082571e-09,-4.5471554894058619e-10,-5.2983490121119469e-10,-7.7610764774074372e-10,-1.0841191613403208e-09,-1.6114159046977119e-09,7.0455290481913682e-09
2.79,-1.1832672870407303e-09,-4.5487812076712961e-10,-5.2627997183097094e-10,-7.6740095409110963e-10,-1.0718687193227331e-09,-1.6016949356822317e-09,6.9767433926468494e-09
2.7925,-1.1945623559201221e-09,-4.5457831224748717e-10,-5.2198932475160011e-10,-7.5733955423566379e-10,-1.0575883028155261e-09,-1.5887827421879343e-09,6.8955148041074838e-09
2.795,-1.2053236026333672e-09,-4.5385498310571888e-10,-5.1703120187435662e-10,-7.4604633337072182e-10,-1.0414331635096496e-09,-1.5729007619744215e-09,6.8026397262254072e-09
2.7975,-1.2156228553287857e-09,-4.527502585239834e-10,-5.1147528767668591e-10,-7.3363732018263116e-10,-1.0235661362823684e-09,-1.5542788436082306e-09,6.6993757931646608e-09
2.8,-1.2255430524962342e-09,-4.5130720348195041e-10,-5.0539508022972329e-10,-7.2023726770512928e-10,-1.0041915060591913e-09,-1.5331594286012672e-09,6.5871745663311616e-09
2.8025,-1.2351366315323329e-09,-4.4956971282933621e-10,-4.9886432776895061e-10,-7.0599330766235256e-10,-9.8351987380835212e-10,-1.5097875983467754e-09,6.4669671125655728e-09
2.805,-1.2444598015509086e-09,-4.4757672993267952e-10,-4.9195627090864721e-10,-6.9104695608717753e-10,-9.6173802037128529e-10,-1.4844170047823201e-09,6.3395084756626007e-09
2.8075,-1.2535592618976528e-09,-4.4536895462166122e-10,-4.8475097954014158e-10,-6.7553437087986568e-10,-9.3902802282132042e-10,-1.457311596841633e-09,6.2056210133861946e-09
2.81,-1.2624708664678139e-09,-4.4298500337290318e-10,-4.7732741435173132e-10,-6.5960328281204672e-10,-9.1559475760944694e-10,-1.4287543268205279e-09,6.0662006820451943e-09
2.8125,-1.2712051004632624e-09,-4.4046479666797047e-10,-4.6975952751678769e-10,-6.4338735074752991e-10,-8.9163416683909216e-10,-1.3990373488508748e-09,5.9224064364377474e-09
2.815,-1.2797626742107805e-09,-4.3784518575982924e-10,-4.621143328392189e-10,-6.2701751817726356e-10,-8.6733442534345263e-10,-1.3684427278782024e-09,5.7755941804108556e-09
2.8175,-1.2881264600247161e-09,-4.3515921047881166e-10,-4.5445427692969546e-10,-6.1061849639964659e-10,-8.4290740561314107e-10,-1.3372530903604793e-09,5.6270944672616795e-09
2.82,-1.2962868996115962e-09,-4.3244037215593755e-10,-4.4684270633529971e-10,-5.9431652924828961e-10,-8.1855523206045093e-10,-1.3057559942632109e-09,5.4780562838387413e-09
2.8225,-1.3042149621890675e-09,-4.2972159797906333e-10,-4.3934256516197748e-10,-5.7823992345746143e-10,-7.9445156265264353e-10,-1.2742288114392929e-09,5.3293195450976349e-09
2.825,-1.3119530821807999e-09,-4.2703943230028666e-10,-4.3202274275378495e-10,-5.6251983120194762e-10,-7.7077956845933232e-10,-1.2429729714959717e-09,5.1815451953437626e-09
2.8275,-1.3195199086105225e-09,-4.2442775686363624e-10,-4.249500896201642e-10,-5.4727855577928889e-10,-7.4772369796818315e-10,-1.2122997914368259e-09,5.0355447538152556e-09
2.83,-1.3269253842967233e-09,-4.2191944274417056e-10,-4.1818815283625354e-10,-5.3263767550269608e-10,-7.2548411335983794e-10,-1.1825137344442538e-09,4.8923537450571263e-09
2.8325,-1.3342063551506135e-09,-4.1955260018004058e-10,-4.1180362151163923e-10,-5.187181211960269e-10,-7.0425110223856132e-10,-1.153872756610882e-09,4.7529755446777604e-09
2.835,-1.3414316850623942e-09,-4.1736820965736221e-10,-4.0586818672619276e-10,-5.0565781361598743e-10,-6.842164746019503e-10,-1.1266486261114079e-09,4.6184336938948641e-09
2.8375,-1.3486281417917755e-09,-4.1539885136357868e-10,-4.0044601921632232e-10,-4.9357716089706241e-10,-6.6553404856260404e-10,-1.1011300683956665e-09,4.4895508997413017e-09
2.84,-1.3558193110616311e-09,-4.1367282294509874e-10,-3.9559141185974536e-10,-4.825724676545496e-10,-6.4832527192540029e-10,-1.0776034062278986e-09,4.3669488866945002e-09
2.8425,-1.3630295404633465e-09,-4.1221677463888531e-10,-3.9135118720986781e-10,-4.7273096777514116e-10,-6.3273988731625185e-10,-1.0563507157252965e-09,4.2513071143922947e-09
