Physical Time (s),ek_vol Monitor (J): cv1,ek_vol Monitor (J): cv2,ek_vol Monitor (J): cv3,ek_vol Monitor (J): cv4,ek_vol Monitor (J): cv5,ek_vol Monitor (J): cv6,ek_vol Monitor (J): cv7
5.4545,1.5964080015575023e-07,1.3696199247674143e-07,1.5583019325112303e-07,1.3108032433612911e-07,1.1152166126873201e-07,1.8026667448673826e-07,2.038398109311587e-07
5.45475,1.5960080117452901e-07,1.3703762018493017e-07,1.5585412429668008e-07,1.310739920512632e-07,1.115059446783164e-07,1.8022945662120833e-07,2.038442791395151e-07
5.455,1.5956085007788282e-07,1.3711191793872898e-07,1.5587910159473631e-07,1.3106792973195542e-07,1.1149046474632558e-07,1.8019210943723682e-07,2.0384857534410849e-07
5.45525,1.5952095442410893e-07,1.3718486274093868e-07,1.5590512383170085e-07,1.3106214657658034e-07,1.1147522598539897e-07,1.8015463836416749e-07,2.0385269957812432e-07
5.4555,1.5948111147792442e-07,1.3725643504430759e-07,1.5593218647261157e-07,1.310566522730431e-07,1.1146023767780014e-07,1.8011705335237484e-07,2.0385664736090728e-07
5.45575,1.5944132760735465e-07,1.3732660314291639e-07,1.5596029517216632e-07,1.3105145172285309e-07,1.1144550682480115e-07,1.8007936655553515e-07,2.0386041095634023e-07
5.456,1.5940161862486314e-07,1.373953255793368e-07,1.5598946301492964e-07,1.3104654437869452e-07,1.1143103878231295e-07,1.8004158737686945e-07,2.0386398253320469e-07
5.45625,1.5936199248597525e-07,1.3746257836480835e-07,1.5601969394023549e-07,1.3104193212800283e-07,1.1141683926877649e-07,1.8000372632512281e-07,2.0386735560844735e-07
5.4565,1.5932244834156854e-07,1.3752835357698862e-07,1.5605098041724719e-07,1.3103761658397098e-07,1.1140292189374774e-07,1.7996580333460354e-07,2.0387052434321895e-07
5.45675,1.5928299344664313e-07,1.3759263227760911e-07,1.560833179949075e-07,1.3103360254593822e-07,1.1138929119347346e-07,1.7992783504194103e-07,2.0387348070733655e-07
5.457,1.5924364045276046e-07,1.3765538606260746e-07,1.5611671363882861e-07,1.3102989522908071e-07,1.1137594677038039e-07,1.7988983153555307e-07,2.0387621880774472e-07
5.45725,1.5920439687428034e-07,1.3771659877661718e-07,1.5615116649893338e-07,1.3102650257582665e-07,1.1136288569945576e-07,1.7985180656397592e-07,2.038787351174937e-07
5.4575,1.5916526319962704e-07,1.3777626387367894e-07,1.5618666589856923e-07,1.3102342447129837e-07,1.113501100770473e-07,1.7981378818463296e-07,2.0388102592095908e-07
5.45775,1.5912624663721395e-07,1.3783435820163205e-07,1.562232132606573e-07,1.310206583806381e-07,1.1133762402897047e-07,1.7977580523325269e-07,2.0388308818157385e-07
5.458,1.5908735844609798e-07,1.3789085106909445e-07,1.5626081880758678e-07,1.3101819958616289e-07,1.1132543133163459e-07,1.7973787307343231e-07,2.0388491986547963e-07
5.45825,1.5904860503642271e-07,1.3794572813195508e-07,1.5629947547327052e-07,1.3101605252798638e-07,1.1131353654679542e-07,1.7970000000051124e-07,2.0388651124260797e-07
5.4585,1.5900998577849344e-07,1.3799899109240471e-07,1.5633915771847335e-07,1.3101423039049362e-07,1.113019452239116e-07,1.7966219263216419e-07,2.0388784907974899e-07
5.45875,1.5897150318868686e-07,1.3805063265070761e-07,1.5637985175052963e-07,1.3101274827186306e-07,1.112906541685463e-07,1.7962446159740106e-07,2.0388892095426738e-07
5.459,1.5893316653989862e-07,1.3810063230876047e-07,1.564215542848941e-07,1.3101161129572231e-07,1.1127966731902748e-07,1.7958681229193696e-07,2.038897161766661e-07
5.45925,1.5889498556777502e-07,1.3814898023377883e-07,1.5646425371494902e-07,1.3101082371354773e-07,1.1126898893595258e-07,1.7954924925180971e-07,2.0389022297384142e-07
5.4595,1.5885696570465781e-07,1.3819567876553006e-07,1.5650792431147543e-07,1.310103840895701e-07,1.1125863137913687e-07,1.795117735248353e-07,2.0389041661383875e-07
5.45975,1.5881911470889495e-07,1.3824072070264445e-07,1.5655254905833131e-07,1.3101029388170207e-07,1.1124860121876481e-07,1.7947438820943876e-07,2.0389027915364695e-07
5.46,1.5878144205358501e-07,1.3828408949673681e-07,1.5659812507687199e-07,1.3101055546205569e-07,1.1123889949810508e-07,1.7943709878376385e-07,2.0388979747911975e-07
5.46025,1.5874395532722326e-07,1.383257805301564e-07,1.566446402925012e-07,1.3101116965607899e-07,1.1122952816964792e-07,1.7939991467224014e-07,2.0388896549989067e-07
5.4605,1.5870665620496621e-07,1.3836579859925796e-07,1.566920738046897e-07,1.3101213322635059e-07,1.1122049565043401e-07,1.7936284581576688e-07,2.0388778293722005e-07
5.46075,1.5866954862696289e-07,1.3840414497896118e-07,1.5674041103418545e-07,1.3101344287182266e-07,1.1121180838693624e-07,1.7932589845457728e-07,2.0388625036012962e-07
5.461,1.5863264360157698e-07,1.3844081128756794e-07,1.5678964351420201e-07,1.3101509825096011e-07,1.112034660644868e-07,1.7928907843021275e-07,2.038843673251331e-07
5.46125,1.5859595116152032e-07,1.3847579683025439e-07,1.5683975218626812e-07,1.3101710427757788e-07,1.1119546914139097e-07,1.7925239240589421e-07,2.0388213759841564e-07
5.4615,1.5855947742319888e-07,1.3850910660452903e-07,1.5689070970507467e-07,1.3101946907702777e-07,1.111878217234037e-07,1.7921584587820749e-07,2.0387956687992081e-07
5.46175,1.5852322699088566e-07,1.3854074574079757e-07,1.5694249225417515e-07,1.3102219802939752e-07,1.1118053036835733e-07,1.7917944092454483e-07,2.0387666531936787e-07
5.462,1.5848720756973365e-07,1.385707162695752e-07,1.5699508124371776e-07,1.3102529418452735e-07,1.1117359625687748e-07,1.7914318331123872e-07,2.0387344542383452e-07
5.46225,1.5845142710433266e-07,1.3859902278323496e-07,1.5704845468033392e-07,1.3102875727468508e-07,1.1116702634103862e-07,1.7910707832064438e-07,2.0386991710883399e-07
5.4625,1.5841588947621045e-07,1.3862567829062247e-07,1.571025826043445e-07,1.3103258348945497e-07,1.1116083116425075e-07,1.7907113743076578e-07,2.0386609061454799e-07
5.46275,1.5838059741331705e-07,1.3865069057401247e-07,1.5715743949457458e-07,1.3103677125598143e-07,1.1115501596164943e-07,1.7903537126338374e-07,2.0386197742319232e-07
5.463,1.5834555987939937e-07,1.3867405920085488e-07,1.5721300511002371e-07,1.310413220549727e-07,1.1114957982485949e-07,1.7899978751142081e-07,2.0385758748960999e-07
5.46325,1.5831078712903953e-07,1.3869578565561859e-07,1.572692567314962e-07,1.3104623560101037e-07,1.1114452369038921e-07,1.7896439623126799e-07,2.0385292960170124e-07
5.4635,1.5827628617998835e-07,1.3871588232921492e-07,1.5732616197571821e-07,1.3105150884309357e-07,1.111398519323407e-07,1.7892921055650607e-07,2.0384801648372084e-07
5.46375,1.5824206129378203e-07,1.3873436444523832e-07,1.5738369405621827e-07,1.3105713713217851e-07,1.1113556732387566e-07,1.7889424306485551e-07,2.0384285668826069e-07
5.464,1.5820811609937063e-07,1.3875124204102498e-07,1.5744183743618351e-07,1.3106311480300278e-07,1.1113166975331529e-07,1.7885950259792267e-07,2.0383744559874088e-07
5.46425,1.5817445777552218e-07,1.3876652498008351e-07,1.5750057170081725e-07,1.3106943658945437e-07,1.111281621760557e-07,1.788249967767358e-07,2.0383177466189211e-07
5.4645,1.5814109334501225e-07,1.3878022836867729e-07,1.5755986829092137e-07,1.3107609930026287e-07,1.1112505096175634e-07,1.7879073400649094e-07,2.0382583779995772e-07
5.46475,1.5810802772380937e-07,1.387923649940292e-07,1.5761970058561171e-07,1.310831003726472e-07,1.1112233682190866e-07,1.7875672206414161e-07,2.0381963334285136e-07
5.465,1.5807526520581217e-07,1.3880295095497311e-07,1.5768004114235994e-07,1.3109043812729099e-07,1.1112001956260301e-07,1.7872296478674239e-07,2.0381316403932455e-07
5.46525,1.5804281601545814e-07,1.3881200299534754e-07,1.5774085723929633e-07,1.3109811172836152e-07,1.111180991109261e-07,1.7868946720712475e-07,2.0380642819666407e-07
5.4655,1.5801069440318967e-07,1.3881953513171688e-07,1.5780211150722435e-07,1.3110612028954781e-07,1.1111657685065138e-07,1.7865624058013202e-07,2.0379942150020618e-07
5.46575,1.5797890345259277e-07,1.3882556504746475e-07,1.5786377430008526e-07,1.3111446182079657e-07,1.1111544596556446e-07,1.7862329908568918e-07,2.0379213448445e-07
5.466,1.5794744358738333e-07,1.3883010729104552e-07,1.5792582552758546e-07,1.3112313432607551e-07,1.1111470175181637e-07,1.7859065131073016e-07,2.0378455992845985e-07
5.46625,1.5791632139908028e-07,1.3883318583810839e-07,1.5798823219487332e-07,1.3113213549917502e-07,1.1111434532413839e-07,1.785583048972112e-07,2.0377669220500498e-07
5.4665,1.5788554998099509e-07,1.3883482372257509e-07,1.5805094914453002e-07,1.3114146170341486e-07,1.1111438223691867e-07,1.7852626918632114e-07,2.0376852817821916e-07
5.46675,1.5785513203708121e-07,1.388350435600709e-07,1.581139391695712e-07,1.3115110867422084e-07,1.1111481697946698e-07,1.7849454599191799e-07,2.0376006742317594e-07
5.467,1.5782506717123441e-07,1.3883386812922799e-07,1.5817717198002952e-07,1.3116107293167771e-07,1.1111565036296492e-07,1.7846313772674339e-07,2.0375130989917507e-07
5.46725,1.5779535946161988e-07,1.3883130827110185e-07,1.5824062744480645e-07,1.3117135235797297e-07,1.1111687952757331e-07,1.7843203974894717e-07,2.0374225008105111e-07
5.4675,1.5776602468044252e-07,1.3882737212779353e-07,1.5830428036307964e-07,1.3118194396472044e-07,1.1111850608842984e-07,1.7840124541539014e-07,2.0373287947504869e-07
5.46775,1.5773707285340121e-07,1.3882208233419193e-07,1.5836809609719633e-07,1.3119284461783138e-07,1.1112053506788599e-07,1.7837075311347937e-07,2.037232017673052e-07
5.468,1.5770850692217068e-07,1.3881546769833604e-07,1.5843204053385134e-07,1.3120405394819086e-07,1.1112296489887483e-07,1.7834056298995188e-07,2.0371322348167757e-07
5.46825,1.5768032824944556e-07,1.3880755663594862e-07,1.5849608212807313e-07,1.3121557038388481e-07,1.1112579067702519e-07,1.7831068205537449e-07,2.0370295280904137e-07
5.4685,1.576525417575568e-07,1.3879837120828629e-07,1.5856019740040313e-07,1.3122738951024804e-07,1.1112900446333943e-07,1.7828111852282588e-07,2.0369239625420677e-07
5.46875,1.5762515542388161e-07,1.3878794009824532e-07,1.5862435354490976e-07,1.3123950340921099e-07,1.1113260219368384e-07,1.7825188144730801e-07,2.0368156271488854e-07
5.469,1.5759817894436409e-07,1.3877629225483796e-07,1.5868850942718335e-07,1.312519067395145e-07,1.1113658183294781e-07,1.7822297671618815e-07,2.0367045822764184e-07
5.46925,1.5757161546660052e-07,1.3876345444699e-07,1.5875262601490501e-07,1.312645952851724e-07,1.1114094086456586e-07,1.7819440655246401e-07,2.0365908779981174e-07
5.4695,1.5754546714467063e-07,1.3874945343107415e-07,1.5881666818727276e-07,1.3127756492984326e-07,1.1114568034380939e-07,1.7816617369222018e-07,2.0364744635777557e-07
5.46975,1.5751973420115332e-07,1.3873431972443586e-07,1.5888060330442742e-07,1.3129081453385585e-07,1.1115079860016821e-07,1.7813828290217468e-07,2.0363553325887692e-07
5.47,1.5749442604469859e-07,1.38718078609893e-07,1.5894439803171578e-07,1.3130434223579951e-07,1.1115629405758049e-07,1.7811074612848434e-07,2.0362334715873624e-07
5.47025,1.574695580391549e-07,1.3870074978987467e-07,1.5900801546541733e-07,1.313181414846561e-07,1.1116216914295849e-07,1.7808358008089319e-07,2.0361088757622735e-07
5.4705,1.5744513518078627e-07,1.3868234630016757e-07,1.5907143506218143e-07,1.3133220242790473e-07,1.1116842810260588e-07,1.7805679798186307e-07,2.0359815747957609e-07
5.47075,1.5742115654167222e-07,1.3866288168713252e-07,1.5913464339792478e-07,1.3134651306343782e-07,1.1117507516326399e-07,1.7803041451139332e-07,2.035851625197619e-07
5.471,1.5739762285827492e-07,1.3864237874499523e-07,1.5919762051134542e-07,1.3136106245392222e-07,1.1118211337542253e-07,1.7800443822109424e-07,2.0357190934453582e-07
5.47125,1.5737454427066348e-07,1.3862087026231603e-07,1.5926032994706128e-07,1.3137583922254967e-07,1.1118954596993177e-07,1.779788754204863e-07,2.0355841053822843e-07
5.4715,1.5735193245999454e-07,1.3859837725176683e-07,1.5932274096214776e-07,1.3139083413463056e-07,1.1119738009554721e-07,1.7795373069415785e-07,2.0354467867589344e-07
5.47175,1.5732978851572656e-07,1.385749298556893e-07,1.593848206763925e-07,1.3140604002707095e-07,1.1120562486005066e-07,1.7792900312481283e-07,2.035307273635933e-07
5.472,1.5730811213974165e-07,1.3855056848397618e-07,1.5944652944540412e-07,1.3142145098639466e-07,1.1121428850436671e-07,1.7790469651523152e-07,2.0351657134480354e-07
5.47225,1.5728690174430491e-07,1.385253219806097e-07,1.5950784063781203e-07,1.314370628473864e-07,1.1122336373133824e-07,1.7788082421991673e-07,2.0350222177198964e-07
5.4725,1.5726616629760092e-07,1.3849924140081226e-07,1.5956870164910252e-07,1.3145286932918832e-07,1.1123284078298981e-07,1.7785739607166773e-07,2.0348768669092438e-07
5.47275,1.5724591930995988e-07,1.384723696081748e-07,1.5962905940639432e-07,1.3146886142978028e-07,1.1124271476344013e-07,1.7783442309842343e-07,2.0347297303631425e-07
5.473,1.572261634019869e-07,1.3844474694253072e-07,1.5968886700411056e-07,1.3148503132517287e-07,1.1125297922566587e-07,1.7781191153993308e-07,2.034580851670586e-07
5.47325,1.572068980747733e-07,1.3841641474153987e-07,1.5974808027021448e-07,1.3150137481388859e-07,1.1126362583693139e-07,1.7778987066043036e-07,2.0344302727978075e-07
5.4735,1.5718812108911235e-07,1.3838741770389471e-07,1.5980665689943654e-07,1.3151788977754334e-07,1.1127464297456557e-07,1.7776831039563572e-07,2.0342780150292799e-07
5.47375,1.5716984076422483e-07,1.3835780517121276e-07,1.5986454720421804e-07,1.3153457217456214e-07,1.1128602426550567e-07,1.7774724046840504e-07,2.0341240902020427e-07
5.474,1.5715207026912669e-07,1.3832761342333742e-07,1.5992170703769489e-07,1.3155141599630528e-07,1.1129776649570629e-07,1.7772667326554138e-07,2.033968519004012e-07
5.47425,1.5713481285527105e-07,1.3829685234610558e-07,1.5997812082239653e-07,1.3156841603933539e-07,1.113098642586005e-07,1.777066219590612e-07,2.033811365459192e-07
5.4745,1.5711806636158878e-07,1.3826552789490757e-07,1.6003378303157633e-07,1.3158556723464884e-07,1.1132231018966867e-07,1.776870959973044e-07,2.0336527030627933e-07
5.47475,1.5710182696526716e-07,1.3823366834713343e-07,1.6008867489230237e-07,1.3160286353434591e-07,1.1133509524068636e-07,1.7766810509779007e-07,2.0334925722672349e-07
5.475,1.570861032110303e-07,1.3820125468022331e-07,1.6014281789781139e-07,1.3162029422986602e-07,1.1134821348979032e-07,1.7764966030178769e-07,2.0333309831334385e-07
5.47525,1.5707090856718737e-07,1.3816826282740256e-07,1.601962309767999e-07,1.3163784625951155e-07,1.1136166359518899e-07,1.7763176991832662e-07,2.0331679466653792e-07
5.4755,1.5705624293739758e-07,1.3813468376249782e-07,1.6024892399944277e-07,1.3165550886845149e-07,1.1137544305022177e-07,1.7761444223123767e-07,2.0330034898482519e-07
5.47575,1.5704210615307209e-07,1.3810057114744711e-07,1.6030084906595613e-07,1.3167327251845822e-07,1.1138954995752912e-07,1.7759768021702067e-07,2.0328376372883434e-07
5.476,1.5702849341195342e-07,1.3806605397268107e-07,1.6035188910032033e-07,1.3169113029396425e-07,1.1140398130911487e-07,1.7758147834070756e-07,2.0326704007806251e-07
5.47625,1.5701541124908784e-07,1.3803120020824049e-07,1.6040197940569827e-07,1.3170907455185587e-07,1.1141873809845048e-07,1.7756583463958875e-07,2.0325017231249516e-07
5.4765,1.5700287328710709e-07,1.3799604314164713e-07,1.604510840595322e-07,1.317270965213505e-07,1.1143382679696099e-07,1.7755074821829755e-07,2.0323314938880444e-07
5.47675,1.5699087849848994e-07,1.3796060496572055e-07,1.6049918548113297e-07,1.3174518903420334e-07,1.1144925408748174e-07,1.7753621239273827e-07,2.0321596625351066e-07
5.477,1.5697942380369458e-07,1.3792488850862661e-07,1.6054628734749693e-07,1.3176334522348013e-07,1.114650209143391e-07,1.7752222333348191e-07,2.0319861740119123e-07
5.47725,1.5696850231287907e-07,1.3788890557548972e-07,1.605923888668142e-07,1.3178156058002299e-07,1.1148112386243649e-07,1.7750877487863512e-07,2.0318109731385859e-07
5.4775,1.5695812295986474e-07,1.37852653944225e-07,1.6063749228101548e-07,1.3179982975395071e-07,1.114975577959114e-07,1.774958655718995e-07,2.0316338948854387e-07
5.47775,1.5694830260662347e-07,1.3781612365837787e-07,1.6068159802392781e-07,1.318181449128578e-07,1.115143170409512e-07,1.7748350452835883e-07,2.031454738935768e-07
5.478,1.5693904212607629e-07,1.3777931784801232e-07,1.6072470613842299e-07,1.3183649767892665e-07,1.1153139515258694e-07,1.774716997819479e-07,2.0312734090070064e-07
5.47825,1.5693033845631038e-07,1.3774226036717974e-07,1.6076680004644537e-07,1.3185487873602644e-07,1.1154878795886681e-07,1.7746045545902495e-07,2.0310899446453929e-07
5.4785,1.5692218368764695e-07,1.3770497722728215e-07,1.6080786651407653e-07,1.3187328072510559e-07,1.1156648971808235e-07,1.7744977259020254e-07,2.0309044684641618e-07
5.47875,1.5691458351662418e-07,1.376674813461486e-07,1.608478979162414e-07,1.3189169593092455e-07,1.1158449512071011e-07,1.7743965599155442e-07,2.030717078767273e-07
5.479,1.5690755138387724e-07,1.3762978694570155e-07,1.6088687624355946e-07,1.3191011613330696e-07,1.1160280107071264e-07,1.7743011348404778e-07,2.0305278329615056e-07
5.47925,1.5690108719162215e-07,1.375919086569418e-07,1.6092479029050562e-07,1.319285335915138e-07,1.1162140610103176e-07,1.7742115267969373e-07,2.030336817467471e-07
5.4795,1.5689518547088217e-07,1.3755386730497401e-07,1.6096163340586317e-07,1.3194693962561687e-07,1.1164030914368618e-07,1.7741277331591057e-07,2.0301440905738052e-07
5.47975,1.568898366531459e-07,1.3751568669167403e-07,1.609974004024749e-07,1.319653257058655e-07,1.1165950878143844e-07,1.7740497047493322e-07,2.0299497305984966e-07
5.48,1.5688504687536768e-07,1.3747737177661193e-07,1.6103209501462488e-07,1.3198368189605332e-07,1.1167900444669707e-07,1.7739773889794859e-07,2.0297538372974471e-07
5.48025,1.5688082958575047e-07,1.3743892908543627e-07,1.6106571225799394e-07,1.3200199641815164e-07,1.1169879529478933e-07,1.7739107508241587e-07,2.0295564341276512e-07
5.4805,1.5687718319940766e-07,1.374003680368776e-07,1.6109824866617437e-07,1.320202610173649e-07,1.1171887634879965e-07,1.7738497973728694e-07,2.0293575189695692e-07
5.48075,1.5687410095564552e-07,1.3736170239048546e-07,1.611297027041753e-07,1.3203846873095239e-07,1.1173923899886474e-07,1.7737945429841023e-07,2.0291571255460854e-07
5.481,1.5687157342672103e-07,1.3732295091180177e-07,1.6116007075816909e-07,1.3205661553650406e-07,1.1175986992516191e-07,1.7737449862439226e-07,2.0289553383707234e-07
5.48125,1.5686960608423388e-07,1.3728412361897123e-07,1.6118934889019139e-07,1.3207469611629252e-07,1.1178075698449535e-07,1.773701062346057e-07,2.0287522649672516e-07
5.4815,1.5686821393304049e-07,1.3724521753600242e-07,1.6121753778758044e-07,1.3209270088288779e-07,1.1180189229292583e-07,1.7736627320549696e-07,2.0285479865239476e-07
5.48175,1.5686739577925022e-07,1.3720624033976367e-07,1.6124463826441425e-07,1.321106209457583e-07,1.1182326868197076e-07,1.77362998568352e-07,2.0283425839872825e-07
5.482,1.5686714007639899e-07,1.3716720805891595e-07,1.6127065133717276e-07,1.3212844974137889e-07,1.1184487448215889e-07,1.7736027437950248e-07,2.028136040285439e-07
5.48225,1.5686745108206142e-07,1.3712812359784653e-07,1.6129558115201955e-07,1.3214617952922495e-07,1.1186669802498217e-07,1.7735809101070303e-07,2.0279283589475475e-07
