Physical Time (s),ea_left Monitor (W)
6.992,-1.764802959648864e-10
6.99225,-1.7647511205067346e-10
6.9925,-1.7647027704936721e-10
6.99275,-1.7646579211478239e-10
6.993,-1.7646165910735795e-10
6.99325,-1.7645787791249531e-10
6.9935,-1.7645444255970213e-10
6.99375,-1.7645134250626194e-10
6.994,-1.7644856116785352e-10
6.99425,-1.7644607757844034e-10
6.9945,-1.7644386926075581e-10
6.99475,-1.7644191121091346e-10
6.995,-1.7644017913738099e-10
6.99525,-1.7643865124253857e-10
6.9955,-1.7643730804381357e-10
6.99575,-1.7643613476566789e-10
6.996,-1.7643512419695738e-10
6.99625,-1.7643427741668932e-10
6.9965,-1.7643360569897735e-10
6.99675,-1.7643312157399171e-10
6.997,-1.7643284444747891e-10
6.99725,-1.7643279186930106e-10
6.9975,-1.7643298144210238e-10
6.99775,-1.7643342897081362e-10
6.998,-1.7643414461061386e-10
6.99825,-1.7643512852563719e-10
6.9985,-1.7643637381322694e-10
6.99875,-1.7643786424852721e-10
6.999,-1.7643957445352569e-10
6.99925,-1.7644147307639119e-10
6.9995,-1.764435184970774e-10
6.99975,-1.7644566837436484e-10
7.0,-1.7644787053779946e-10
7.00025,-1.7645007138826523e-10
7.0005,-1.76452211193345e-10
7.00075,-1.7645423189564151e-10
7.001,-1.764560758817578e-10
7.00125,-1.7645768702458287e-10
7.0015,-1.7645901185446383e-10
7.00175,-1.7645999950578223e-10
7.002,-1.7646060350380407e-10
7.00225,-1.7646078621588205e-10
7.0025,-1.7646052342004092e-10
7.00275,-1.7645980021493199e-10
7.003,-1.7645861585166558e-10
7.00325,-1.7645698198041526e-10
7.0035,-1.7645492285047674e-10
7.00375,-1.7645247687332052e-10
7.004,-1.7644969385510483e-10
7.00425,-1.7644663754842363e-10
7.0045,-1.7644337831353039e-10
7.00475,-1.7643999231906136e-10
7.005,-1.7643655960746495e-10
7.00525,-1.7643315783020562e-10
7.0055,-1.764298651658691e-10
7.00575,-1.7642675759867524e-10
7.006,-1.7642390747045986e-10
7.00625,-1.764213819993508e-10
7.0065,-1.764192453037691e-10
7.00675,-1.7641755610305547e-10
7.007,-1.7641636895748453e-10
7.00725,-1.7641573035800713e-10
7.0075,-1.7641567829069905e-10
7.00775,-1.7641624424933933e-10
7.008,-1.7641744996046941e-10
7.00825,-1.7641930459811668e-10
7.0085,-1.7642180631607111e-10
7.00875,-1.7642494287356939e-10
7.009,-1.7642868706326805e-10
7.00925,-1.7643299959079944e-10
7.0095,-1.7643782959465096e-10
7.00975,-1.7644311498007387e-10
7.01,-1.76448782733518e-10
7.01025,-1.764547518945132e-10
7.0105,-1.7646093770836428e-10
7.01075,-1.7646725313491879e-10
7.011,-1.7647361468433049e-10
7.01125,-1.7647994512719268e-10
7.0115,-1.7648617729788096e-10
7.01175,-1.7649225709733226e-10
7.012,-1.7649814573678178e-10
7.01225,-1.765038196804959e-10
7.0125,-1.7650927032284627e-10
7.01275,-1.7651450402732688e-10
7.013,-1.7651954077274881e-10
7.01325,-1.765244131798481e-10
7.0135,-1.7652916539511141e-10
7.01375,-1.7653385175458116e-10
7.014,-1.7653853622583522e-10
7.01425,-1.7654329191728631e-10
7.0145,-1.7654819712122416e-10
7.01475,-1.7655333316968057e-10
7.015,-1.7655878394273638e-10
7.01525,-1.7656463248315337e-10
7.0155,-1.7657095908157646e-10
7.01575,-1.7657783776758885e-10
7.016,-1.7658533169444023e-10
7.01625,-1.7659348685348833e-10
7.0165,-1.7660232982932077e-10
7.01675,-1.7661186137507908e-10
7.017,-1.7662205845540358e-10
7.01725,-1.7663287366089532e-10
7.0175,-1.7664423531975134e-10
7.01775,-1.7665605084048134e-10
7.018,-1.7666821030554605e-10
7.01825,-1.7668059213374506e-10
7.0185,-1.7669306799034339e-10
7.01875,-1.7670551002703966e-10
7.019,-1.7671779313742127e-10
7.01925,-1.7672980264180049e-10
7.0195,-1.7674143741672746e-10
7.01975,-1.7675261224454436e-10
7.02,-1.767632600641048e-10
7.02025,-1.7677333326595163e-10
7.0205,-1.7678280462165378e-10
7.02075,-1.7679166385922528e-10
7.021,-1.7679991643496778e-10
7.02125,-1.7680758185279467e-10
7.0215,-1.7681469330713513e-10
7.02175,-1.7682129493018083e-10
7.022,-1.7682744115313208e-10
7.02225,-1.7683319410873214e-10
7.0225,-1.7683862249976518e-10
7.02275,-1.7684379857667239e-10
7.023,-1.7684879384368331e-10
7.02325,-1.7685367614642378e-10
7.0235,-1.7685850823883133e-10
7.02375,-1.768633462994605e-10
7.024,-1.7686823838385297e-10
7.02425,-1.7687322358515148e-10
7.0245,-1.7687833284062143e-10
7.02475,-1.76883588458414e-10
7.025,-1.7688900503088269e-10
7.02525,-1.7689459044946448e-10
7.0255,-1.7690034684300852e-10
7.02575,-1.7690627301477073e-10
7.026,-1.7691236577104157e-10
7.02625,-1.769186217040313e-10
7.0265,-1.7692503982759199e-10
7.02675,-1.769316224907234e-10
7.027,-1.7693837633742238e-10
7.02725,-1.7694531222995409e-10
7.0275,-1.7695244356797769e-10
7.02775,-1.7695978603483017e-10
7.028,-1.7696735552045761e-10
7.02825,-1.7697516614320446e-10
7.0285,-1.7698323000706951e-10
7.02875,-1.7699155688466131e-10
7.029,-1.7700014895182775e-10
7.02925,-1.7700900250191923e-10
7.0295,-1.7701810610954627e-10
7.02975,-1.7702744125304926e-10
7.03,-1.7703698182168232e-10
7.03025,-1.770466963105228e-10
7.0305,-1.7705654923685407e-10
7.03075,-1.7706650499682237e-10
7.031,-1.7707652976520163e-10
7.03125,-1.7708659401007609e-10
7.0315,-1.770966732986791e-10
7.03175,-1.7710675319680478e-10
7.032,-1.7711682976710848e-10
7.03225,-1.7712691177405372e-10
7.0325,-1.7713701781050248e-10
7.03275,-1.7714717431377288e-10
7.033,-1.7715741632977958e-10
7.03325,-1.7716778185033179e-10
7.0335,-1.7717830866604426e-10
7.03375,-1.7718903314279142e-10
7.034,-1.7719998692418499e-10
7.03425,-1.7721119594184077e-10
7.0345,-1.7722267934336741e-10
7.03475,-1.7723444983961649e-10
7.035,-1.7724651420182292e-10
7.03525,-1.7725887197053679e-10
7.0355,-1.7727151601664902e-10
7.03575,-1.772844312030409e-10
7.036,-1.7729759491490543e-10
7.03625,-1.7731097743274607e-10
7.0365,-1.7732454419065702e-10
7.03675,-1.7733825446070989e-10
7.037,-1.7735206576502687e-10
7.03725,-1.7736593514795313e-10
7.0375,-1.7737982161447547e-10
7.03775,-1.7739368877425889e-10
7.038,-1.7740750719577558e-10
7.03825,-1.774212547835584e-10
7.0385,-1.7743491720896334e-10
7.03875,-1.7744849133551695e-10
7.039,-1.774619853812522e-10
7.03925,-1.7747541769138054e-10
7.0395,-1.774888106974532e-10
7.03975,-1.7750218849543888e-10
7.04,-1.7751557400211718e-10
7.04025,-1.7752898215722162e-10
7.0405,-1.7754241740710664e-10
7.04075,-1.7755587148991303e-10
7.041,-1.7756932185048361e-10
7.04125,-1.7758273030202337e-10
7.0415,-1.7759604191996698e-10
7.04175,-1.7760919221465049e-10
7.042,-1.7762210891892405e-10
7.04225,-1.7763471793292923e-10
7.0425,-1.7764694732089681e-10
7.04275,-1.7765873216582418e-10
7.043,-1.7767001563081249e-10
7.04325,-1.7768075386504984e-10
7.0435,-1.7769091312773058e-10
7.04375,-1.777004728264443e-10
7.044,-1.7770942332157991e-10
7.04425,-1.7771776821638537e-10
7.0445,-1.7772551050814865e-10
7.04475,-1.7773265595500639e-10
7.045,-1.7773921369075576e-10
7.04525,-1.7774519387261148e-10
7.0455,-1.777506092896826e-10
7.04575,-1.7775547354104396e-10
7.046,-1.7775980181481374e-10
7.04625,-1.7776361246240041e-10
7.0465,-1.7776693128811235e-10
7.04675,-1.7776978997823253e-10
7.047,-1.7777222855330707e-10
7.04725,-1.7777429353605792e-10
7.0475,-1.7777603877350872e-10
7.04775,-1.7777752590164627e-10
7.048,-1.7777881942282304e-10
7.04825,-1.7777999052021196e-10
7.0485,-1.7778111152551912e-10
7.04875,-1.7778225505119493e-10
7.049,-1.7778349238529086e-10
7.04925,-1.7778489193284791e-10
7.0495,-1.7778651943322171e-10
7.04975,-1.7778843544959083e-10
7.05,-1.7779069341486341e-10
7.05025,-1.7779334014440159e-10
7.0505,-1.7779641387545791e-10
7.05075,-1.7779994634572386e-10
7.051,-1.7780396041966637e-10
7.05125,-1.7780847148596676e-10
7.0515,-1.778134858138015e-10
7.05175,-1.7781899454464119e-10
7.052,-1.7782498177768663e-10
7.05225,-1.7783142068271397e-10
7.0525,-1.7783827157372525e-10
7.05275,-1.7784548567218073e-10
7.053,-1.7785299968231752e-10
7.05325,-1.7786074209699879e-10
7.0535,-1.7786863031497071e-10
7.05375,-1.7787657669461199e-10
7.054,-1.7788448636908786e-10
7.05425,-1.7789226376940022e-10
7.0545,-1.7789981421426683e-10
7.05475,-1.7790704696678236e-10
7.055,-1.779138807967307e-10
7.05525,-1.7792024603826131e-10
7.0555,-1.779260905105449e-10
7.05575,-1.7793138154958104e-10
7.056,-1.7793610457953458e-10
7.05625,-1.7794026535152891e-10
7.0565,-1.7794388927893825e-10
7.05675,-1.7794701976171349e-10
7.057,-1.7794971591493865e-10
7.05725,-1.779520503356176e-10
7.0575,-1.7795410331599898e-10
7.05775,-1.7795596254299264e-10
7.058,-1.7795771593451606e-10
7.05825,-1.7795944926896528e-10
7.0585,-1.779612438837586e-10
7.05875,-1.7796317499186375e-10
7.059,-1.7796530584521429e-10
7.05925,-1.7796768917579825e-10
7.0595,-1.7797036394439962e-10
7.05975,-1.7797335532528349e-10
7.06,-1.7797667621677161e-10
7.06025,-1.7798032641106387e-10
7.0605,-1.7798429219276155e-10
7.06075,-1.7798855099425685e-10
7.061,-1.779930687460568e-10
7.06125,-1.7799780276180963e-10
7.0615,-1.7800270363763669e-10
7.06175,-1.7800771946220554e-10
7.062,-1.7801279632974539e-10
7.06225,-1.7801787935519859e-10
7.0625,-1.780229135601454e-10
7.06275,-1.780278429753981e-10
7.063,-1.7803261228924271e-10
7.06325,-1.7803716646893491e-10
7.0635,-1.7804145117472736e-10
7.06375,-1.7804541591770102e-10
7.064,-1.7804901147754385e-10
7.06425,-1.7805219492690616e-10
7.0645,-1.7805492804465392e-10
7.06475,-1.7805717839795568e-10
7.065,-1.7805891884485737e-10
7.06525,-1.7806013212881953e-10
7.0655,-1.7806080292022694e-10
7.06575,-1.7806092018220635e-10
7.066,-1.7806047881266714e-10
7.06625,-1.7805947900870206e-10
7.0665,-1.7805791756186053e-10
7.06675,-1.7805579331376087e-10
7.067,-1.7805310801464146e-10
7.06725,-1.7804985947167661e-10
7.0675,-1.7804604985545309e-10
7.06775,-1.7804168285480055e-10
7.068,-1.7803676601848539e-10
7.06825,-1.7803131034161499e-10
7.0685,-1.7802533151005578e-10
7.06875,-1.7801885216792121e-10
7.069,-1.7801189582939743e-10
7.06925,-1.7800449033830242e-10
7.0695,-1.77996665239757e-10
7.06975,-1.779884545724993e-10
7.07,-1.7797988786439299e-10
7.07025,-1.7797099785613804e-10
7.0705,-1.7796181504542335e-10
7.07075,-1.7795236947489494e-10
7.071,-1.7794268820813401e-10
7.07125,-1.7793279711189081e-10
7.0715,-1.7792271909450028e-10
7.07175,-1.7791247662801689e-10
7.072,-1.7790209172126171e-10
7.07225,-1.7789158828094838e-10
7.0725,-1.778809930780156e-10
7.07275,-1.7787033339754433e-10
7.073,-1.7785964160050928e-10
7.07325,-1.7784895455818072e-10
7.0735,-1.7783830971173691e-10
7.07375,-1.778277512481562e-10
7.074,-1.7781732119582179e-10
7.07425,-1.7780706570974153e-10
7.0745,-1.7779703138685303e-10
7.07475,-1.7778726625097055e-10
7.075,-1.7777781708863716e-10
7.07525,-1.7776872825787375e-10
7.0755,-1.7776004374508373e-10
7.07575,-1.7775180818967176e-10
7.076,-1.7774406457106171e-10
7.07625,-1.7773684869365561e-10
7.0765,-1.7773019343431626e-10
7.07675,-1.7772412135149027e-10
7.077,-1.77718651256432e-10
7.07725,-1.777137958082974e-10
7.0775,-1.7770955821540483e-10
7.07775,-1.7770593495895761e-10
7.078,-1.7770291554738421e-10
7.07825,-1.77700482855072e-10
7.0785,-1.7769861554619754e-10
7.07875,-1.7769728639863324e-10
7.079,-1.7769646166833367e-10
7.07925,-1.776961001121671e-10
7.0795,-1.7769615288105534e-10
7.07975,-1.7769657062854895e-10
7.08,-1.7769729880366469e-10
7.08025,-1.776982815051956e-10
7.0805,-1.7769945855150313e-10
7.08075,-1.7770077033282019e-10
7.081,-1.7770215628125934e-10
7.08125,-1.7770355613522819e-10
7.0815,-1.7770491066290075e-10
7.08175,-1.7770616004282697e-10
7.082,-1.7770724499109186e-10
7.08225,-1.7770810357965537e-10
7.0825,-1.7770867288795901e-10
7.08275,-1.7770889133744196e-10
7.083,-1.7770869735609794e-10
7.08325,-1.7770802722770814e-10
7.0835,-1.7770682198435852e-10
7.08375,-1.7770503099631587e-10
7.084,-1.7770260168340826e-10
7.08425,-1.7769949004292353e-10
7.0845,-1.7769565954948747e-10
7.08475,-1.7769107915582169e-10
7.085,-1.776857282593176e-10
7.08525,-1.7767958994758633e-10
7.0855,-1.7767265343980458e-10
7.08575,-1.7766491127797516e-10
7.086,-1.7765636034287831e-10
7.08625,-1.7764700245336176e-10
7.0865,-1.7763683534968076e-10
7.08675,-1.7762585664745807e-10
7.087,-1.7761407348222191e-10
7.08725,-1.7760149556541949e-10
7.0875,-1.7758814389907804e-10
7.08775,-1.775740471487461e-10
7.088,-1.7755924291630784e-10
7.08825,-1.7754378471577066e-10
7.0885,-1.7752773576217662e-10
7.08875,-1.775111743577223e-10
7.089,-1.7749418749354951e-10
7.08925,-1.7747686892370602e-10
7.0895,-1.7745931861489883e-10
7.08975,-1.7744163850368422e-10
7.09,-1.7742392835569959e-10
7.09025,-1.7740628409068186e-10
7.0905,-1.7738879321867214e-10
7.09075,-1.7737153229607925e-10
7.091,-1.7735456742550682e-10
7.09125,-1.7733795379896179e-10
7.0915,-1.773217337692316e-10
7.09175,-1.7730593783180055e-10
7.092,-1.7729058323078951e-10
7.09225,-1.7727567634769223e-10
7.0925,-1.7726121692243687e-10
7.09275,-1.7724719748842124e-10
7.093,-1.7723360612750999e-10
7.09325,-1.7722042690528894e-10
7.0935,-1.7720764288381451e-10
7.09375,-1.7719523729798342e-10
7.094,-1.7718319577945572e-10
7.09425,-1.7717150671012013e-10
7.0945,-1.771601599890374e-10
7.09475,-1.7714915031026624e-10
7.095,-1.7713847338142049e-10
7.09525,-1.7712812500500887e-10
7.0955,-1.7711810013464584e-10
7.09575,-1.7710839249586813e-10
7.096,-1.7709899009047023e-10
7.09625,-1.7708987748853892e-10
7.0965,-1.7708103298143328e-10
7.09675,-1.7707243321571101e-10
7.097,-1.7706405015966282e-10
7.09725,-1.770558530394574e-10
7.0975,-1.7704780765120296e-10
7.09775,-1.7703988095148769e-10
7.098,-1.7703203835992775e-10
7.09825,-1.7702424704294239e-10
7.0985,-1.7701647732400442e-10
7.09875,-1.7700870486500525e-10
7.099,-1.7700090815922321e-10
7.09925,-1.7699307146714663e-10
7.0995,-1.7698518259173533e-10
7.09975,-1.7697723381092987e-10
7.1,-1.7696922376795002e-10
7.10025,-1.7696115541118673e-10
7.1005,-1.7695303969337675e-10
7.10075,-1.7694489277588778e-10
7.101,-1.769367362020708e-10
7.10125,-1.7692859890495274e-10
7.1015,-1.769205107464005e-10
7.10175,-1.769125027793714e-10
7.102,-1.7690460402480996e-10
7.10225,-1.7689684313691392e-10
7.1025,-1.7688924501508947e-10
7.10275,-1.768818309850883e-10
7.103,-1.768746154446721e-10
7.10325,-1.7686760604860033e-10
7.1035,-1.7686079997900028e-10
7.10375,-1.7685418693722563e-10
7.104,-1.7684775067013569e-10
7.10425,-1.7684146788720653e-10
7.1045,-1.76835313753806e-10
7.10475,-1.7682926049448077e-10
7.105,-1.7682327813793403e-10
7.10525,-1.7681734126695181e-10
7.1055,-1.7681143039783308e-10
7.10575,-1.7680553048946647e-10
7.106,-1.7679963570478585e-10
7.10625,-1.7679374683522023e-10
7.1065,-1.7678787408283585e-10
7.10675,-1.7678203508111767e-10
7.107,-1.7677625573306105e-10
7.10725,-1.767705633353417e-10
7.1075,-1.7676498757898808e-10
7.10775,-1.767595532035126e-10
7.108,-1.7675427715820113e-10
7.10825,-1.7674916813338315e-10
7.1085,-1.7674422134922726e-10
7.10875,-1.7673941658207917e-10
7.109,-1.7673471655459061e-10
7.10925,-1.7673006815663351e-10
7.1095,-1.7672540254693264e-10
7.10975,-1.7672064188969607e-10
7.11,-1.7671570354082531e-10
7.11025,-1.7671050567885418e-10
7.1105,-1.7670497176623744e-10
7.11075,-1.7669903793240326e-10
7.111,-1.7669265525667006e-10
7.11125,-1.7668579423399849e-10
7.1115,-1.7667844296580758e-10
7.11175,-1.7667061115851205e-10
7.112,-1.7666232965921532e-10
7.11225,-1.7665364717804111e-10
7.1125,-1.7664462379762339e-10
7.11275,-1.766353283757048e-10
7.113,-1.7662583260775592e-10
7.11325,-1.7661620686689831e-10
7.1135,-1.7660651776796541e-10
7.11375,-1.7659682452652498e-10
7.114,-1.7658717290807262e-10
7.11425,-1.7657759652682953e-10
7.1145,-1.7656811460605727e-10
7.11475,-1.7655873388938544e-10
7.115,-1.7654944906038456e-10
7.11525,-1.7654024513261788e-10
7.1155,-1.765311003203868e-10
7.11575,-1.7652199126286688e-10
7.116,-1.7651289595107522e-10
7.11625,-1.7650379636212285e-10
7.1165,-1.7649467950196664e-10
7.11675,-1.7648554036858717e-10
7.117,-1.7647638227121392e-10
7.11725,-1.7646722039530851e-10
7.1175,-1.7645808312777975e-10
7.11775,-1.7644900769315011e-10
7.118,-1.7644003845766463e-10
7.11825,-1.7643122041368568e-10
7.1185,-1.7642259845564449e-10
7.11875,-1.7641421428395462e-10
7.119,-1.7640610602873633e-10
7.11925,-1.7639830793314484e-10
7.1195,-1.7639084910718386e-10
7.11975,-1.7638375379924456e-10
7.12,-1.7637704034921522e-10
7.12025,-1.7637072727407109e-10
7.1205,-1.7636483340483092e-10
7.12075,-1.7635937932358725e-10
7.121,-1.7635438620719101e-10
7.12125,-1.7634987999430649e-10
7.1215,-1.7634588840872351e-10
7.12175,-1.7634244086581036e-10
7.122,-1.76339570323767e-10
7.12225,-1.7633731420619723e-10
7.1225,-1.7633570586723312e-10
7.12275,-1.763347746530509e-10
7.123,-1.763345424742898e-10
7.12325,-1.7633502444747941e-10
7.1235,-1.7633622803892425e-10
7.12375,-1.7633815319278871e-10
7.124,-1.7634079115948105e-10
7.12425,-1.7634412287247606e-10
7.1245,-1.7634811850122376e-10
7.12475,-1.7635273868063916e-10
7.125,-1.7635793336907844e-10
7.12525,-1.7636364386272737e-10
7.1255,-1.7636980364810366e-10
7.12575,-1.7637633865416582e-10
7.126,-1.7638316760100468e-10
7.12625,-1.7639020167244002e-10
7.1265,-1.7639734874177062e-10
7.12675,-1.764045130123773e-10
7.127,-1.7641159940493222e-10
7.12725,-1.7641851498796095e-10
7.1275,-1.7642517196821066e-10
7.12775,-1.7643148803030556e-10
7.128,-1.7643739075929221e-10
7.12825,-1.7644281677242928e-10
7.1285,-1.7644771785887708e-10
7.12875,-1.764520594611405e-10
7.129,-1.7645582162103804e-10
7.12925,-1.7645900083583749e-10
7.1295,-1.7646160723001683e-10
7.12975,-1.7646366803162596e-10
7.13,-1.7646522296190526e-10
7.13025,-1.7646632560048342e-10
7.1305,-1.7646704190705449e-10
7.13075,-1.7646744875960881e-10
7.131,-1.7646762990865941e-10
7.13125,-1.7646767632676554e-10
7.1315,-1.7646768324475928e-10
7.13175,-1.7646774393164604e-10
7.132,-1.7646795224386941e-10
7.13225,-1.7646839295344923e-10
7.1325,-1.7646913979984298e-10
7.13275,-1.7647025453671791e-10
7.133,-1.7647178860124412e-10
7.13325,-1.7647377723013086e-10
7.1335,-1.7647623879968286e-10
7.13375,-1.7647917520277339e-10
7.134,-1.7648257062713325e-10
7.13425,-1.7648639791274336e-10
7.1345,-1.7649061859308244e-10
7.13475,-1.7649518238847628e-10
7.135,-1.7650002843716097e-10
7.13525,-1.7650509095738005e-10
7.1355,-1.7651030089346491e-10
7.13575,-1.7651558832534912e-10
7.136,-1.7652088667140367e-10
7.13625,-1.7652613458337157e-10
7.1365,-1.7653127566308137e-10
7.13675,-1.7653626354063596e-10
7.137,-1.7654106240198005e-10
7.13725,-1.7654564610228559e-10
7.1375,-1.7654999896499768e-10
7.13775,-1.765541157147768e-10
7.138,-1.7655800333331716e-10
7.13825,-1.7656168155583235e-10
7.1385,-1.7656518350548551e-10
7.13875,-1.7656855446411258e-10
7.139,-1.765718539729564e-10
7.13925,-1.7657515323676071e-10
7.1395,-1.7657853597393622e-10
7.13975,-1.765820921067941e-10
7.14,-1.7658591725679641e-10
7.14025,-1.76590112940537e-10
7.1405,-1.765947788870137e-10
7.14075,-1.7660000518473509e-10
7.141,-1.7660586578616164e-10
7.14125,-1.7661241596402118e-10
7.1415,-1.7661969519508788e-10
7.14175,-1.7662771871914661e-10
7.142,-1.7663648324797266e-10
7.14225,-1.7664596449393645e-10
7.1425,-1.7665612066056537e-10
7.14275,-1.7666689652416857e-10
7.143,-1.766782299066559e-10
7.14325,-1.7669005227244258e-10
7.1435,-1.7670229480656785e-10
7.14375,-1.767148907371998e-10
7.144,-1.7672778108837391e-10
7.14425,-1.7674091499469735e-10
7.1445,-1.7675424221440153e-10
7.14475,-1.767677232593011e-10
7.145,-1.7678131879099586e-10
7.14525,-1.7679498996117942e-10
7.1455,-1.7680869803923221e-10
7.14575,-1.7682240197655666e-10
7.146,-1.7683605908405115e-10
7.14625,-1.7684962132809335e-10
7.1465,-1.7686304238822997e-10
7.14675,-1.7687627753081514e-10
7.147,-1.7688928268561709e-10
7.14725,-1.7690201750678991e-10
7.1475,-1.7691444898892089e-10
7.14775,-1.7692654960048165e-10
7.148,-1.7693829933009738e-10
7.14825,-1.7694968653073847e-10
7.1485,-1.769607081974988e-10
7.14875,-1.7697137085110977e-10
7.149,-1.7698168387520296e-10
7.14925,-1.769916629689873e-10
7.1495,-1.7700133034660728e-10
7.14975,-1.7701071157635463e-10
7.15,-1.7701983200874891e-10
7.15025,-1.7702871853481495e-10
7.1505,-1.7703739692119653e-10
7.15075,-1.7704588995758256e-10
7.151,-1.7705421622443677e-10
7.15125,-1.7706239469854398e-10
7.1515,-1.7707044239805195e-10
7.15175,-1.770783740772922e-10
7.152,-1.7708620338055338e-10
7.15225,-1.7709394471672776e-10
7.1525,-1.771016116267961e-10
7.15275,-1.7710921353882488e-10
7.153,-1.7711676049474235e-10
7.15325,-1.7712425787247586e-10
7.1535,-1.7713170885111125e-10
7.15375,-1.7713911391068493e-10
7.154,-1.7714646958658849e-10
7.15425,-1.7715377161922874e-10
7.1545,-1.7716101417906585e-10
7.15475,-1.7716819012364856e-10
7.155,-1.7717529099833835e-10
7.15525,-1.7718230805593637e-10
7.1555,-1.7718923454128349e-10
7.15575,-1.7719606731009978e-10
