Physical Time (s),ea_bot Monitor (W): bot_cv1,ea_bot Monitor (W): bot_cv2,ea_bot Monitor (W): bot_cv3,ea_bot Monitor (W): bot_cv4,ea_bot Monitor (W): bot_cv5,ea_bot Monitor (W): bot_cv6,ea_bot Monitor (W): bot_cv7
6.3975,6.4138239683418069e-12,2.576535859920047e-12,2.2194230688025052e-12,2.3586125327234121e-12,3.0268106831021833e-12,8.0522649581500243e-12,1.3836411556018142e-11
6.39775,6.4157326552579454e-12,2.5776960494170602e-12,2.2199501808948442e-12,2.3586294831254264e-12,3.0267429912131566e-12,8.0516448278879421e-12,1.3834627218599325e-11
6.398,6.4176410713248316e-12,2.5788572437705103e-12,2.2204752789453821e-12,2.3586474973520454e-12,3.0266788933124487e-12,8.0510260442085547e-12,1.3832827030207045e-11
6.39825,6.419548696353771e-12,2.5800190929033732e-12,2.2209985132046144e-12,2.3586673608641419e-12,3.0266189240113645e-12,8.0504132928932504e-12,1.38310138971847e-11
6.3985,6.421455089278095e-12,2.5811812829475655e-12,2.2215201859335688e-12,2.3586898174878937e-12,3.0265636299584438e-12,8.0498105908150878e-12,1.3829192698142611e-11
6.39875,6.4233598926640507e-12,2.5823435541905092e-12,2.2220407584731714e-12,2.3587155595318939e-12,3.0265135382899795e-12,8.049221121344273e-12,1.3827369801940551e-11
6.399,6.4252628399363087e-12,2.5835057193750322e-12,2.2225608458552571e-12,2.3587452318011185e-12,3.0264691103904475e-12,8.0486471947254716e-12,1.3825552110169832e-11
6.39925,6.4271637611408708e-12,2.584667654376281e-12,2.2230811961824598e-12,2.3587794229350868e-12,3.0264307204590099e-12,8.0480903487292956e-12,1.382374600849202e-11
6.3995,6.4290625819254242e-12,2.5858293032709711e-12,2.2236026738152405e-12,2.3588186450751321e-12,3.0263985833197177e-12,8.0475513905833444e-12,1.3821956408834288e-11
6.39975,6.4309593286870012e-12,2.5869906626837997e-12,2.2241261635244777e-12,2.3588632557933627e-12,3.026372676668463e-12,8.0470304578760977e-12,1.3820186067609777e-11
6.4,6.432854111918353e-12,2.5881517953914196e-12,2.2246525159191794e-12,2.358913420986491e-12,3.0263526638745163e-12,8.0465270730101863e-12,1.3818435614671763e-11
6.40025,6.4347471113094906e-12,2.5893128259913283e-12,2.2251824804111589e-12,2.3589691483715636e-12,3.0263378618257389e-12,8.0460402942848275e-12,1.3816704321136834e-11
6.4005,6.4366385790684764e-12,2.5904739358683259e-12,2.2257166904728718e-12,2.3590303921598034e-12,3.0263273163051404e-12,8.0455690817347457e-12,1.3814991101488832e-11
6.40075,6.4385288412694889e-12,2.591635349343817e-12,2.2262556509938867e-12,2.3590971654392804e-12,3.0263199570432801e-12,8.0451124901320456e-12,1.3813295094170869e-11
6.401,6.440418276692691e-12,2.5927973302248004e-12,2.2267997595724943e-12,2.3591697206660156e-12,3.0263148050372046e-12,8.0446698389303813e-12,1.3811615505833139e-11
6.40125,6.4423073195997763e-12,2.5939601665095553e-12,2.2273493370421113e-12,2.3592485323800025e-12,3.026311162292835e-12,8.0442407742963877e-12,1.3809951112355338e-11
6.4015,6.4441964654904973e-12,2.5951241713707002e-12,2.227904672621847e-12,2.3593341497745612e-12,3.0263086969121916e-12,8.0438250602695782e-12,1.3808299836392848e-11
6.40175,6.4460862775512951e-12,2.5962896753993807e-12,2.2284660076619501e-12,2.3594270226128097e-12,3.0263074503589564e-12,8.043422395716439e-12,1.3806658749812859e-11
6.402,6.4479773658086516e-12,2.5974570595288424e-12,2.2290336039829501e-12,2.3595274211967325e-12,3.026307711321912e-12,8.0430322433004053e-12,1.3805024912327658e-11
6.40225,6.4498703967382763e-12,2.5986267649182806e-12,2.2296077259447361e-12,2.3596353898674281e-12,3.0263098370153604e-12,8.0426539090638712e-12,1.3803396404049294e-11
6.4025,6.4517660888251068e-12,2.5997992797738268e-12,2.2301886040471659e-12,2.3597507262652143e-12,3.0263140770599303e-12,8.0422867792781505e-12,1.3801773220149421e-11
6.40275,6.453665186683538e-12,2.6009751177344879e-12,2.2307765082536565e-12,2.3598730255260807e-12,3.0263204602486424e-12,8.0419306545153918e-12,1.3800157450017173e-11
6.403,6.4555684544255314e-12,2.6021547796927367e-12,2.2313717072573759e-12,2.3600016381019514e-12,3.0263287471297768e-12,8.0415858816236349e-12,1.3798552825588249e-11
6.40325,6.4574766440447343e-12,2.6033387228329804e-12,2.2319744339044753e-12,2.3601357571042096e-12,3.0263385178416878e-12,8.0412532239184542e-12,1.3796963751344733e-11
6.4035,6.4593904587775445e-12,2.6045273130575768e-12,2.2325847438910729e-12,2.3602745489200828e-12,3.0263493166383809e-12,8.0409335583726573e-12,1.3795394320331483e-11
6.40375,6.4613105036518093e-12,2.6057207912386241e-12,2.233202552172945e-12,2.3604171748319512e-12,3.0263608038107287e-12,8.0406275883872801e-12,1.3793847608244354e-11
6.404,6.4632372405061499e-12,2.6069192459792854e-12,2.2338277215878346e-12,2.3605629306350959e-12,3.0263729024086326e-12,8.0403358548285235e-12,1.3792325225327976e-11
6.40425,6.4651709404040899e-12,2.6081226013524697e-12,2.234459966615199e-12,2.360711253922973e-12,3.026385881392493e-12,8.0400587299803265e-12,1.3790826937886404e-11
6.4045,6.4671116588213477e-12,2.609330603428528e-12,2.2350987798248433e-12,2.3608617993084095e-12,3.026400354547956e-12,8.0397965054455668e-12,1.3789350650848332e-11
6.40475,6.4690592029681828e-12,2.6105428305046118e-12,2.2357433474976811e-12,2.3610144256504119e-12,3.0264172111403291e-12,8.0395493083206991e-12,1.3787892543828336e-11
6.405,6.4710131231045727e-12,2.6117586969363417e-12,2.2363926654945156e-12,2.3611691610850022e-12,3.0264374834210067e-12,8.0393168850445426e-12,1.3786447519155315e-11
6.40525,6.4729727217793941e-12,2.6129774879289709e-12,2.2370456782241513e-12,2.3613261749606586e-12,3.0264621734951174e-12,8.0390985078982956e-12,1.3785010342270815e-11
6.4055,6.4749370658066418e-12,2.6141984033342336e-12,2.2377012591381784e-12,2.3614856806849694e-12,3.0264921416642021e-12,8.0388928714310036e-12,1.3783577165679238e-11
6.40575,6.4769050162894005e-12,2.6154205829262588e-12,2.2383582758756765e-12,2.3616478329184212e-12,3.0265280524091733e-12,8.0386982600810006e-12,1.3782146984263831e-11
6.406,6.478875269323234e-12,2.6166431685203488e-12,2.2390157355404082e-12,2.3618126933998818e-12,3.0265703943233239e-12,8.0385126538379886e-12,1.3780722144035908e-11
6.40625,6.4808463951027084e-12,2.617865350943161e-12,2.2396728726886909e-12,2.3619802334276296e-12,3.0266195363975993e-12,8.0383338862084887e-12,1.3779307840744278e-11
6.4065,6.4828168892862556e-12,2.6190864068244334e-12,2.2403291868871371e-12,2.3621503723632206e-12,3.0266757454184871e-12,8.0381598105034292e-12,1.3777910527927288e-11
6.40675,6.484785223104432e-12,2.6203057285181879e-12,2.2409844432870458e-12,2.3623230459924651e-12,3.0267391572721854e-12,8.037988604896348e-12,1.3776536090694361e-11
6.407,6.4867498843831858e-12,2.6215228330779602e-12,2.2416385821582543e-12,2.3624982237985968e-12,3.0268097700514558e-12,8.0378190847243297e-12,1.3775188372217134e-11
6.40725,6.4887094234704823e-12,2.6227373509520553e-12,2.2422916464661809e-12,2.3626759487978067e-12,3.0268874310263044e-12,8.0376508739280053e-12,1.3773868486003182e-11
6.4075,6.4906624819438124e-12,2.6239489951905802e-12,2.2429437770399715e-12,2.3628562992342834e-12,3.0269718186380641e-12,8.037484335395316e-12,1.3772574813456241e-11
6.40775,6.492607830675857e-12,2.6251575363151069e-12,2.2435951088703632e-12,2.363039355583947e-12,3.0270624280650628e-12,8.0373203397065028e-12,1.3771303635344034e-11
6.408,6.4945443917007237e-12,2.6263627738654654e-12,2.2442456433031488e-12,2.3632252057005676e-12,3.0271585745144868e-12,8.0371599549756215e-12,1.3770050051913249e-11
6.40825,6.4964712477205168e-12,2.6275645156284281e-12,2.244895203733936e-12,2.3634139871783865e-12,3.0272594219517016e-12,8.0370041823330019e-12,1.3768808960556201e-11
6.4085,6.4983876485163554e-12,2.6287625584036118e-12,2.2455434279286617e-12,2.3636058364968552e-12,3.0273640885529917e-12,8.036853858023825e-12,1.3767576052497675e-11
6.40875,6.5002930026314737e-12,2.6299566721224389e-12,2.246189833458501e-12,2.3638009422807136e-12,3.0274718329833427e-12,8.0367096119978099e-12,1.3766348639272796e-11
6.409,6.5021868973603673e-12,2.6311466050181988e-12,2.2468338655080078e-12,2.363999426535818e-12,3.0275821862045943e-12,8.0365718421612704e-12,1.3765125956497608e-11
6.40925,6.5040690715961825e-12,2.632332090210754e-12,2.2474749836523043e-12,2.3642013265933239e-12,3.0276949706436303e-12,8.0364406140659664e-12,1.3763909297043699e-11
6.4095,6.5059394049066089e-12,2.6335128645947955e-12,2.2481126965156686e-12,2.3644066004754246e-12,3.0278102023160717e-12,8.0363155735722367e-12,1.3762701214776035e-11
6.40975,6.5077979006033335e-12,2.6346886884691532e-12,2.2487465875039692e-12,2.3646150848778375e-12,3.027927813997251e-12,8.0361959832493633e-12,1.3761505211081266e-11
6.41,6.5096446751323356e-12,2.6358593758311126e-12,2.2493763438533975e-12,2.364826480768641e-12,3.0280474695236047e-12,8.0360809008943195e-12,1.3760325253482645e-11
6.41025,6.5114799283370913e-12,2.6370247954327985e-12,2.2500017954287933e-12,2.3650403503062842e-12,3.0281685415818536e-12,8.0359694633449374e-12,1.3759164633544733e-11
6.4105,6.5133039159638107e-12,2.6381848809401899e-12,2.250622928192752e-12,2.3652560956813931e-12,3.0282901801676872e-12,8.0358611641080394e-12,1.375802615618076e-11
6.41075,6.5151169072905607e-12,2.6393396360394876e-12,2.251239906397502e-12,2.3654730234439316e-12,3.0284115461669796e-12,8.035756083702141e-12,1.3756911863914812e-11
6.411,6.5169191621575492e-12,2.6404891094331072e-12,2.2518530117825485e-12,2.3656904116065331e-12,3.0285320199080981e-12,8.0356548685494925e-12,1.3755822719850046e-11
6.41125,6.5187109021672886e-12,2.6416333775345164e-12,2.2524626053587444e-12,2.3659076208108304e-12,3.0286513216174832e-12,8.0355584895149337e-12,1.3754758461117352e-11
6.4115,6.5204922700692664e-12,2.6427725167427837e-12,2.2530690525155028e-12,2.3661242097345717e-12,3.0287694687392427e-12,8.0354679434094642e-12,1.3753717752594384e-11
6.41175,6.5222633069114058e-12,2.6439065673240824e-12,2.2536726512993367e-12,2.366339992084551e-12,3.0288866755444401e-12,8.0353840212993191e-12,1.3752698517592723e-11
6.412,6.5240239397262409e-12,2.6450355146218019e-12,2.2542736048758936e-12,2.3665550057302383e-12,3.0290032272413714e-12,8.0353072961218244e-12,1.3751698743989645e-11
6.41225,6.5257739589816505e-12,2.6461592899752193e-12,2.2548719929915863e-12,2.3667694545442158e-12,3.0291194305904856e-12,8.0352382240854426e-12,1.3750716879561144e-11
6.4125,6.5275130356983054e-12,2.6472777838976009e-12,2.2554678179358705e-12,2.3669836601624637e-12,3.029235595230273e-12,8.0351773585331049e-12,1.3749752079241421e-11
6.41275,6.5292407324408735e-12,2.6483908546376049e-12,2.2560609875926852e-12,2.3671979587021851e-12,3.0293519913582096e-12,8.0351253138022138e-12,1.3748804237263729e-11
6.413,6.5309565417975683e-12,2.6494983423742109e-12,2.2566513740033969e-12,2.3674126816629142e-12,3.0294688534214587e-12,8.0350828681981938e-12,1.3747874206915191e-11
6.41325,6.5326599229361146e-12,2.6506001202125861e-12,2.257238912329499e-12,2.3676280611987982e-12,3.0295863399279263e-12,8.0350507540288541e-12,1.3746963525829132e-11
6.4135,6.5343503427274318e-12,2.6516961210476736e-12,2.2578236681189206e-12,2.3678441714356223e-12,3.0297045588340726e-12,8.035029578149611e-12,1.3746074007129259e-11
6.41375,6.5360273138989365e-12,2.6527863591963929e-12,2.2584058335443838e-12,2.3680608294742619e-12,3.0298235676047373e-12,8.0350198003310852e-12,1.3745207114523301e-11
6.414,6.5376904404277994e-12,2.6538709560539887e-12,2.2589857224330176e-12,2.3682775942722168e-12,3.0299433697099835e-12,8.0350216032524361e-12,1.3744363572888303e-11
6.41425,6.5393394242866795e-12,2.6549501427685861e-12,2.2595636756077946e-12,2.3684938451428115e-12,3.0300639266327172e-12,8.0350350172205937e-12,1.3743542729883052e-11
6.4145,6.5409740940942536e-12,2.656024239659579e-12,2.2601400097239101e-12,2.3687089052500128e-12,3.0301851767370806e-12,8.0350598804937081e-12,1.3742742292431104e-11
6.41475,6.542594400356258e-12,2.6570936523926099e-12,2.2607150118608859e-12,2.368922177645362e-12,3.0303070730551584e-12,8.0350959133206016e-12,1.3741958711684455e-11
6.415,6.5442003994655256e-12,2.658158829500471e-12,2.2612889060413893e-12,2.3691332023658798e-12,3.0304296798362547e-12,8.0351428209872827e-12,1.3741188252637535e-11
6.41525,6.5457922481208422e-12,2.659220234102311e-12,2.2618618434191575e-12,2.3693416999136843e-12,3.0305532376715254e-12,8.0352003265937619e-12,1.3740428059901833e-11
6.4155,6.5473701877895103e-12,2.6602783149770791e-12,2.2624338751752091e-12,2.3695475795935572e-12,3.0306781674054806e-12,8.0352682326500427e-12,1.3739676833781152e-11
6.41575,6.5489345158245651e-12,2.6613334549153676e-12,2.2630049607446274e-12,2.3697509458224477e-12,3.0308050186839357e-12,8.0353465567825782e-12,1.3738934719913536e-11
6.416,6.550485572098106e-12,2.6623859768260881e-12,2.2635749517414428e-12,2.3699520493210253e-12,3.030934352141203e-12,8.0354357251360937e-12,1.3738202747434574e-11
6.41625,6.5520237265835374e-12,2.6634361409263328e-12,2.2641436255944708e-12,2.3701513163794233e-12,3.0310667127831959e-12,8.0355367171315608e-12,1.3737482271378092e-11
6.4165,6.5535493659585521e-12,2.6644841559653321e-12,2.2647106803968231e-12,2.3703492691782894e-12,3.0312025583168755e-12,8.0356510811281011e-12,1.3736775000772631e-11
6.41675,6.555062892586192e-12,2.6655301768632097e-12,2.2652757987757883e-12,2.3705464736468713e-12,3.0313423508667847e-12,8.0357806586678216e-12,1.3736082879258491e-11
6.417,6.5565647073506472e-12,2.666574285317249e-12,2.2658386753539667e-12,2.3707434541206237e-12,3.0314865881601391e-12,8.0359272640525886e-12,1.3735407892455313e-11
6.41725,6.5580552306748796e-12,2.6676165054585789e-12,2.2663990815521618e-12,2.3709406320730792e-12,3.0316359274576767e-12,8.0360922579472702e-12,1.3734751892001403e-11
6.4175,6.5595348978795209e-12,2.668656821592029e-12,2.26695689441705e-12,2.3711383176680497e-12,3.0317911104859002e-12,8.0362763901752056e-12,1.3734116711078859e-11
6.41775,6.561004147924721e-12,2.6696951752534911e-12,2.2675121064654807e-12,2.3713367340998838e-12,3.0319529434220585e-12,8.0364799152835602e-12,1.3733504327676126e-11
6.418,6.562463436537574e-12,2.6707314776294936e-12,2.2680647867963018e-12,2.3715360581204571e-12,3.0321221313226029e-12,8.0367028364232927e-12,1.3732917257713879e-11
6.41825,6.5639132266999182e-12,2.6717656124267803e-12,2.2686150465404209e-12,2.3717364938296431e-12,3.0322991824849157e-12,8.0369449857980451e-12,1.3732358999731873e-11
6.4185,6.5653540114689993e-12,2.672797441980926e-12,2.2691630270117272e-12,2.3719383425803167e-12,3.0324843883942591e-12,8.0372060477643327e-12,1.3731833757259063e-11
6.41875,6.5667862886335384e-12,2.6738267894122553e-12,2.2697088584111123e-12,2.3721420190451833e-12,3.032677775532684e-12,8.0374853473722892e-12,1.3731345862198186e-11
6.419,6.5682105557808089e-12,2.6748534402736194e-12,2.2702526765208235e-12,2.3723480472665673e-12,3.032879172158567e-12,8.0377818719988405e-12,1.3730899050454509e-11
6.41925,6.5696273150563312e-12,2.6758771552280897e-12,2.2707945924879812e-12,2.3725570316493455e-12,3.0330882518614788e-12,8.0380943639824307e-12,1.3730496194515414e-11
6.4195,6.5710370664945272e-12,2.6768976948242783e-12,2.2713348119013649e-12,2.372769635533124e-12,3.0333046079534937e-12,8.0384215055897413e-12,1.3730139184346619e-11
6.41975,6.5724403238743982e-12,2.6779148416482561e-12,2.2718736649025681e-12,2.3729865172199984e-12,3.0335278269861166e-12,8.0387621079277797e-12,1.3729829109282196e-11
6.42,6.5738376159338412e-12,2.6789284170824975e-12,2.2724116046435061e-12,2.3732083013289832e-12,3.033757572354909e-12,8.0391152621495612e-12,1.3729566494292686e-11
6.42025,6.5752295016518988e-12,2.679938310352292e-12,2.2729491539669779e-12,2.3734356198287765e-12,3.0339936487153838e-12,8.0394802789077888e-12,1.3729351270935794e-11
6.4205,6.5766165700359477e-12,2.6809444777438694e-12,2.2734868301698986e-12,2.3736690605625913e-12,3.0342360187577978e-12,8.0398567008893211e-12,1.3729182817525291e-11
6.42075,6.5779994252191828e-12,2.681946929749466e-12,2.2740251352490834e-12,2.3739091550821099e-12,3.0344847150979664e-12,8.0402444498576323e-12,1.3729060284932961e-11
6.421,6.579378685471713e-12,2.6829457222067241e-12,2.2745645542969409e-12,2.3741564294972348e-12,3.0347397180359901e-12,8.0406438098507151e-12,1.3728983222913312e-11
6.42125,6.580754970511341e-12,2.6839409103088548e-12,2.2751055406622317e-12,2.374411344234649e-12,3.0350008064213356e-12,8.0410554310730888e-12,1.3728951807355296e-11
6.4215,6.5821288894634744e-12,2.6849325590693829e-12,2.2756484710488832e-12,2.3746741683400094e-12,3.0352675171925569e-12,8.0414799884162e-12,1.3728966583131713e-11
6.42175,6.5835009958502236e-12,2.6859206953155715e-12,2.2761936221245391e-12,2.3749450184593396e-12,3.0355391004935418e-12,8.0419178776042894e-12,1.3729027896591488e-11
6.422,6.5848717697997403e-12,2.6869052943716454e-12,2.2767410847444656e-12,2.3752237666578284e-12,3.035814600580268e-12,8.0423687306029049e-12,1.3729134420159792e-11
6.42225,6.5862415621089581e-12,2.6878862678064307e-12,2.2772907823853718e-12,2.3755099937734313e-12,3.0360929202734176e-12,8.0428314358773515e-12,1.3729281902856946e-11
6.4225,6.5876105615567992e-12,2.6888634587815452e-12,2.277842523479225e-12,2.3758031103513626e-12,3.0363729021227211e-12,8.0433034694076163e-12,1.3729463139720316e-11
6.42275,6.5889787856972283e-12,2.6898366556151947e-12,2.2783960482062805e-12,2.376102407121801e-12,3.0366533667030872e-12,8.043781508355441e-12,1.3729668939260472e-11
6.423,6.590346136713978e-12,2.6908056012161124e-12,2.2789510928814722e-12,2.3764070443872058e-12,3.0369331089294594e-12,8.0442623173733249e-12,1.3729889519573664e-11
6.42325,6.5917121329453351e-12,2.6917700608978667e-12,2.2795074563204099e-12,2.3767160447519443e-12,3.0372110918333593e-12,8.0447435234719449e-12,1.3730116194150104e-11
6.4235,6.5930762420935842e-12,2.6927298376459807e-12,2.2800650790141823e-12,2.3770283856903238e-12,3.0374863337443538e-12,8.0452236418131572e-12,1.3730341580290318e-11
6.42375,6.5944375465386015e-12,2.6936848030134612e-12,2.2806239988545704e-12,2.377343129318961e-12,3.0377581822638998e-12,8.0457026994955328e-12,1.373055989283952e-11
6.424,6.5957950002478644e-12,2.6946349013637944e-12,2.2811844186718029e-12,2.3776593613503541e-12,3.0380262008599948e-12,8.0461815861195863e-12,1.3730766425148049e-11
6.42425,6.5971474119709349e-12,2.6955801856430088e-12,2.2817466803382724e-12,2.377976249428933e-12,3.0382901917039828e-12,8.0466615274175986e-12,1.3730957378261216e-11
6.4245,6.598493542811368e-12,2.6965208001105094e-12,2.282311164616378e-12,2.3782930587668314e-12,3.0385501410838875e-12,8.0471436754165263e-12,1.3731129645353815e-11
6.42475,6.599831900626179e-12,2.6974569182196295e-12,2.2828780670570468e-12,2.3786093448827959e-12,3.0388063487184952e-12,8.0476289134314715e-12,1.3731281063499988e-11
6.425,6.6011609876866515e-12,2.6983887332039606e-12,2.2834474103078313e-12,2.3789249015799531e-12,3.0390592609567239e-12,8.0481177199197529e-12,1.3731409948560456e-11
6.42525,6.6024793096741228e-12,2.6993164446625547e-12,2.2840189809132937e-12,2.3792397053386557e-12,3.039309434723126e-12,8.0486101277555136e-12,1.3731514974181693e-11
