Physical Time (s),Etau_top Monitor (kg-m/s^3): top_cv1,Etau_top Monitor (kg-m/s^3): top_cv2,Etau_top Monitor (kg-m/s^3): top_cv3,Etau_top Monitor (kg-m/s^3): top_cv4,Etau_top Monitor (kg-m/s^3): top_cv5,Etau_top Monitor (kg-m/s^3): top_cv6,Etau_top Monitor (kg-m/s^3): top_cv7
0.92651923,-4.0352758481790419e-05,-5.2716146303924055e-05,-7.8149139493677175e-05,-0.00011421101687602333,-0.00015189985018031031,-0.0001811152038779721,-0.00016787641098396525
0.92656986,-3.997276920187673e-05,-5.2236977144858801e-05,-7.7627422016283106e-05,-0.00011369846859817445,-0.00015139103620869792,-0.00018059078986654921,-0.00016729603084821547
0.9266205,-3.9609367005378812e-05,-5.1773566858859772e-05,-7.7117395551374451e-05,-0.00011319609750734194,-0.00015089273958675113,-0.0001800762017097247,-0.00016672804033909057
0.92667113,-3.9270792635625723e-05,-5.1336492297489562e-05,-7.6630861846918298e-05,-0.00011271564933925167,-0.00015041672188471089,-0.00017958384004610969,-0.0001661847790128083
0.92672177,-3.8964755812508447e-05,-5.0935861615385294e-05,-7.6179371508741241e-05,-0.00011226865794909273,-0.00014997443892875452,-0.00017912572342697374,-0.0001656782504359716
0.92677241,-3.8697937155460519e-05,-5.058067491397984e-05,-7.5773518574683596e-05,-0.00011186577481142848,-0.00014957638031606028,-0.00017871278336465334,-0.00016521931710514361
0.92682304,-3.8475500668647058e-05,-5.027818397344328e-05,-7.5422194582890745e-05,-0.00011151602089040766,-0.00014923136238882432,-0.00017835412656457949,-0.00016481694773137694
0.92687367,-3.8300693411228429e-05,-5.0033330449673294e-05,-7.5131913387252127e-05,-0.00011122610724225198,-0.00014894586976095322,-0.00017805636682917921,-0.00016447758567897743
0.92692431,-3.8174520353253532e-05,-4.9848287854684073e-05,-7.4906232254528981e-05,-0.0001109998549509316,-0.00014872351272350603,-0.00017782309128864743,-0.00016420464046038063
0.92697494,-3.8095772794802868e-05,-4.9722330622288115e-05,-7.4745491160192924e-05,-0.00011083793016331457,-0.00014856477301584712,-0.00017765463235142143,-0.00016399828101883537
0.92702558,-3.8060552853172081e-05,-4.9651297609311479e-05,-7.4646259535885408e-05,-0.00011073723220688121,-0.00014846641968000997,-0.00017754751830705912,-0.00016385489193280193
0.92707621,-3.8063110204636234e-05,-4.9628684340143486e-05,-7.4602319429394314e-05,-0.00011069182434216673,-0.0001484224291491584,-0.00017749542894106968,-0.00016376804027268721
0.92712685,-3.809598312943302e-05,-4.9646017603716748e-05,-7.460480672610964e-05,-0.00011069307433545208,-0.00014842412111590203,-0.00017748936394732282,-0.00016372863893720222
0.92717748,-3.815050160220816e-05,-4.9692711337299764e-05,-7.4642806405352929e-05,-0.00011073021439400903,-0.00014846069193268335,-0.00017751820238713937,-0.0001637255219928919
0.92722812,-3.8218069508033795e-05,-4.9758637686198016e-05,-7.4704964711072171e-05,-0.00011079193089831047,-0.00014852078865848609,-0.00017757030138497242,-0.00016374704799104753
0.92727876,-3.8288648152052371e-05,-4.9831108104971092e-05,-7.477742753044611e-05,-0.00011086424368441793,-0.00014859038818670287,-0.00017763138728547635,-0.00016377899766355542
0.92732939,-3.8354010843485553e-05,-4.9899698347190098e-05,-7.484855305407549e-05,-0.00011093526588641665,-0.00014865754343662568,-0.0001776893082179056,-0.00016380933061251914
0.92738002,-3.8406903127933696e-05,-4.9955274747957565e-05,-7.4907941119876304e-05,-0.00011099431995223851,-0.00014871151054954241,-0.00017773316243493634,-0.00016382731169685579
0.92743066,-3.8441711005086682e-05,-4.9990502472631558e-05,-7.4946949203431455e-05,-0.00011103238959633065,-0.00014874320023252884,-0.00017775374142065139,-0.00016382394862215403
0.92748129,-3.8455429090461442e-05,-5.0000848430075824e-05,-7.4959854343035429e-05,-0.0001110434262967517,-0.00014874650168934694,-0.00017774484516079673,-0.00016379329845655371
0.92753193,-3.8445798855153362e-05,-4.9982937139297069e-05,-7.4942238615256828e-05,-0.00011102285317581091,-0.00014871680770251448,-0.00017770179829246441,-0.00016373096684013696
0.92758257,-3.8410692640935722e-05,-4.9934085022488344e-05,-7.4890568966508222e-05,-0.00011096703373873431,-0.00014865050297449626,-0.00017762094033282048,-0.00016363357856639271
0.9276332,-3.8351370870121092e-05,-4.9854822604929392e-05,-7.480473439364965e-05,-0.00011087584490339224,-0.00014854756834241579,-0.0001775022355111329,-0.00016350136458628231
0.92768383,-3.8270590885245529e-05,-4.9747923158580365e-05,-7.4687097620573881e-05,-0.00011075171133011833,-0.00014841063249698304,-0.00017734833347359143,-0.00016333719919754279
0.92773447,-3.817217831299512e-05,-4.9617762551018562e-05,-7.4541895228142326e-05,-0.00011059901984972306,-0.00014824439751806343,-0.00017716401375424316,-0.00016314602082877355
0.9277851,-3.8060809783110431e-05,-4.9470000720238938e-05,-7.4374955464059708e-05,-0.0001104238234148107,-0.00014805534791689643,-0.0001769559158876851,-0.00016293454452363663
0.92783574,-3.794179672119147e-05,-4.9311276862435677e-05,-7.4193403857714915e-05,-0.00011023354378873138,-0.00014785141625896632,-0.00017673222853381614,-0.00016271093849546785
0.92788637,-3.7820817535990796e-05,-4.9148798058960419e-05,-7.400521978469799e-05,-0.00011003651628841384,-0.00014764151064766917,-0.00017650222771049227,-0.00016248435769031889
0.92793701,-3.7703607016432455e-05,-4.8989922905521714e-05,-7.3818750701685457e-05,-0.00010984149736344381,-0.00014743499412483009,-0.00017627576399917329,-0.00016226443331605268
0.92798764,-3.7595623233029795e-05,-4.8841733158753518e-05,-7.3642194633273159e-05,-0.00010965712634177878,-0.00014724110317370905,-0.00017606266974786361,-0.00016206068656588786
0.92803828,-3.750171921516671e-05,-4.8710576397354745e-05,-7.3483045578197305e-05,-0.0001094913465345945,-0.00014706833336925606,-0.00017587212106703095,-0.00016188190203974027
0.92808892,-3.7425808601115822e-05,-4.8601629774259581e-05,-7.3347555019336968e-05,-0.00010935083387770319,-0.00014692383006164689,-0.00017571199416475784,-0.00016173550466518452
0.92813955,-3.737062980121765e-05,-4.8518586046408232e-05,-7.3240332770798083e-05,-0.00010924055261030442,-0.00014681292460604967,-0.00017558836517932738,-0.00016162708734113914
0.92819018,-3.733775687846325e-05,-4.8463625640748979e-05,-7.3164265276234891e-05,-0.00010916363767155343,-0.00014673899633555322,-0.00017550533719041324,-0.00016156026183553756
0.92824082,-3.7327715506995277e-05,-4.8437583250210279e-05,-7.3120664238814496e-05,-0.00010912151307497466,-0.00014670357198354845,-0.00017546509774258538,-0.00016153674973424094
0.92829145,-3.734013368879909e-05,-4.8440152786201554e-05,-7.3109491190693853e-05,-0.00010911409874203974,-0.00014670652491169939,-0.00017546808223685428,-0.00016155657386259496
0.92834209,-3.7374129204841452e-05,-4.8470388207008648e-05,-7.3129900012976104e-05,-0.00010914036803682446,-0.00014674663786268943,-0.00017551350852407926,-0.00016161861813145939
0.92839273,-3.7428531134748048e-05,-4.85269907092237e-05,-7.3180590359818025e-05,-0.00010919872144122319,-0.00014682196288146813,-0.00017559970561724389,-0.00016172097679639514
0.92844336,-3.7502195182380316e-05,-4.8608750352324653e-05,-7.3260318084331146e-05,-0.00010928752289236152,-0.00014693038892641037,-0.00017572465380960234,-0.00016186150722956625
0.92849399,-3.7594256835617111e-05,-4.8714843005887761e-05,-7.3368249951307908e-05,-0.00010940550110995154,-0.00014707003983399663,-0.00017588636451258832,-0.00016203821580296882
0.92854463,-3.7704261267414486e-05,-4.8844955997749586e-05,-7.3504113890311169e-05,-0.00010955192338774961,-0.00014723948575927221,-0.00017608309137566244,-0.00016224946838693086
0.92859527,-3.7832162145289443e-05,-4.8999254670958092e-05,-7.3668160388437015e-05,-0.00010972658665409695,-0.00014743776957564306,-0.00017631336949975522,-0.00016249402373336142
0.9286459,-3.7978208877623038e-05,-4.9178210223398364e-05,-7.3860951326046775e-05,-0.00010992962975415288,-0.00014766425014813884,-0.00017657588140356067,-0.00016277088857080926
0.92869653,-3.8142725064093396e-05,-4.9382293652243373e-05,-7.4082996504358455e-05,-0.00011016119309660712,-0.00014791831145801913,-0.00017686919573323107,-0.00016307903947595931
0.92874717,-3.8325875374027005e-05,-4.9611654148924464e-05,-7.4334364111177566e-05,-0.00011042104822670483,-0.0001481990334055824,-0.00017719147486060721,-0.00016341710785801956
0.9287978,-3.8527410312128978e-05,-4.9865786015340717e-05,-7.4614280102459253e-05,-0.00011070820818017968,-0.00014850484014590289,-0.00017754015302322686,-0.00016378302886668555
0.92884844,-3.8746490872518568e-05,-5.0143306773331101e-05,-7.4920852548094561e-05,-0.00011102063749974584,-0.00014883324814852928,-0.00017791172946877263,-0.00016417380679995046
0.92889908,-3.8981620336169258e-05,-5.0441863153272869e-05,-7.5250947502619712e-05,-0.00011135510050699934,-0.00014918073389042042,-0.00017830168425816208,-0.00016458539801005164
0.92894971,-3.923063451872172e-05,-5.0758150520779791e-05,-7.5600214322631224e-05,-0.00011170713991315232,-0.00014954269656324617,-0.00017870448720690285,-0.00016501269831569195
0.92900034,-3.9490823458091634e-05,-5.1088082968787063e-05,-7.5963306311561189e-05,-0.00011207127294374828,-0.00014991367135789522,-0.00017911385756029004,-0.00016544977743746311
0.92905098,-3.9759115659388049e-05,-5.142708164214108e-05,-7.6334258495354074e-05,-0.00011244132864992608,-0.00015028760506371973,-0.00017952307346895136,-0.00016589017289658529
0.92910161,-4.0032242928068597e-05,-5.177036948853169e-05,-7.6706901338942482e-05,-0.00011281088275582838,-0.00015065828283789847,-0.00017992542079581789,-0.00016632732433963679
0.92915225,-4.0306905225235865e-05,-5.2113252413710749e-05,-7.7075267095138233e-05,-0.00011317367695647409,-0.00015101970327767005,-0.00018031457858533892,-0.00016675495208933762
0.92920289,-4.0579994848430773e-05,-5.2451426294278567e-05,-7.7434000745277122e-05,-0.00011352406074571004,-0.00015136649699232506,-0.00018068503482447396,-0.00016716747354229676
0.92925352,-4.0848661328601791e-05,-5.2781097236426181e-05,-7.7778546457765363e-05,-0.00011385721679772167,-0.00015169412006901711,-0.00018103227001382862,-0.0001675601884101
0.92930415,-4.1110301817861229e-05,-5.3098974762990409e-05,-7.8105161898083723e-05,-0.00011416920713365987,-0.00015199888099626219,-0.00018135276560947672,-0.00016792929660326214
0.92935479,-4.1362682598196582e-05,-5.3402371235609264e-05,-7.8410999279553557e-05,-0.00011445708058415598,-0.00015227802835414083,-0.00018164405876312776,-0.00016827196572416692
0.92940543,-4.1603889322459954e-05,-5.3689117582829399e-05,-7.8693978200271774e-05,-0.00011471875893614545,-0.00015252962409299995,-0.00018190458279648207,-0.00016858618598355058
0.92945606,-4.1832225858222358e-05,-5.3957424070858668e-05,-7.8952598937228195e-05,-0.00011495285778464889,-0.00015275236205077245,-0.00018213344708449512,-0.00016887057916435837
0.92950669,-4.2046221700401754e-05,-5.4205874979385455e-05,-7.9185899390698454e-05,-0.00011515863620804963,-0.00015294553645170262,-0.00018233036444665766,-0.00016912434614027911
0.92955733,-4.2244626533432629e-05,-5.4433422599013209e-05,-7.939343527886817e-05,-0.00011533596071844121,-0.00015310900899571944,-0.00018249558504419776,-0.00016934722464723704
0.92960796,-4.2426424756117597e-05,-5.4639436923501194e-05,-7.9575324952378112e-05,-0.00011548532398214172,-0.00015324326243761906,-0.00018262992416447839,-0.00016953953698152616
0.9296586,-4.2590858131642145e-05,-5.4823732914818422e-05,-7.9732284929741695e-05,-0.00011560786322469846,-0.0001533494270924655,-0.00018273477489108756,-0.00016970221814742643
0.92970924,-4.27374751607862e-05,-5.4986607573145568e-05,-7.9865667719047136e-05,-0.00011570538204958204,-0.00015342931759304492,-0.00018281213876389108,-0.0001698368589525386
0.92975987,-4.2866200854763532e-05,-5.5128879800047063e-05,-7.9977489032680057e-05,-0.00011578038076478268,-0.00015348547317673171,-0.00018286467146049487,-0.0001699457542765979
0.9298105,-4.2977381106979544e-05,-5.5251868066692187e-05,-8.0070367382301485e-05,-0.00011583600904451127,-0.00015352111320742536,-0.00018289564517020657,-0.0001700318670677645
0.92986114,-4.3071914831596661e-05,-5.5357465441547282e-05,-8.0147532955687995e-05,-0.00011587608038787793,-0.00015354016202800172,-0.0001829089909020598,-0.00017009887546576451
0.92991177,-4.3151343061495248e-05,-5.5448173173279619e-05,-8.021278925465276e-05,-0.00011590503745211646,-0.00015354722084736202,-0.00018290928684735141,-0.00017015115660973468
0.92996241,-4.3217904135789135e-05,-5.5527117308152489e-05,-8.0270466105836628e-05,-0.00011592788932390148,-0.00015354751316415592,-0.00018290172537947991,-0.00017019374385103341
0.93001304,-4.3274508364495972e-05,-5.5597985490363363e-05,-8.032527807885805e-05,-0.0001159500345360314,-0.00015354671143545445,-0.00018289195968176686,-0.00017023216705000071
0.93006368,-4.3324686677581604e-05,-5.566495575283465e-05,-8.0382192967434922e-05,-0.00011597709360373921,-0.00015355076950946837,-0.00018288595795850596,-0.00017027229066016752
0.93011431,-4.3372249606295693e-05,-5.5732343289576014e-05,-8.0446048708122464e-05,-0.00011601448654137242,-0.00015356549083898758,-0.000182889591897697,-0.0001703198917963248
0.93016495,-4.3420906686750176e-05,-5.5804185825771149e-05,-8.0521112304596189e-05,-0.00011606696663841605,-0.0001535960482701598,-0.00018290816745485057,-0.0001703801793662407
0.93021559,-4.3473853862635689e-05,-5.5883780803053357e-05,-8.0610611782402382e-05,-0.00011613813546526392,-0.00015364647520706655,-0.00018294592043654784,-0.00017045728216736575
0.93026622,-4.3533367626865058e-05,-5.597328957890388e-05,-8.0716354822797491e-05,-0.00011623004745563682,-0.00015371925010115146,-0.0001830055956614154,-0.00017055382152603599
0.93031685,-4.3600567027484241e-05,-5.6073540786291781e-05,-8.0838576340553584e-05,-0.00011634305330325291,-0.00015381511479035356,-0.00018308824959501201,-0.00017067070985367296
0.93036749,-4.3675364753547649e-05,-5.6184025505341033e-05,-8.0976007271491615e-05,-0.00011647586751005033,-0.00015393312505492782,-0.00018319327895970525,-0.00017080717572422378
0.93041812,-4.3756618162491416e-05,-5.6303116994384957e-05,-8.1126177864192852e-05,-0.00011662587219507605,-0.00015407094078409762,-0.00018331868783167207,-0.00017096102900665495
0.93046876,-4.384242461998634e-05,-5.642843423792754e-05,-8.12858759625266e-05,-0.00011678959089570477,-0.00015422528948640525,-0.00018346152957802902,-0.00017112910618992085
0.9305194,-4.3930473274715778e-05,-5.6557244734493881e-05,-8.1451636094382181e-05,-0.00011696319666931125,-0.00015439247139562885,-0.00018361839399801827,-0.00017130775458824442
0.93057003,-4.401837712081652e-05,-5.6686794772323663e-05,-8.1620124978884834e-05,-0.00011714293550292499,-0.00015456878731400425,-0.00018378582440782684,-0.00017149325690244706
0.93062066,-4.4103786191225573e-05,-5.6814418105197276e-05,-8.1788273186624103e-05,-0.00011732529547889365,-0.00015475071336460626,-0.00018396048621037106,-0.00017168200468185127
0.9306713,-4.4184430662238153e-05,-5.6937505534476985e-05,-8.1953220448398271e-05,-0.00011750698522144793,-0.00015493488820274607,-0.00018413915406993763,-0.00017187049009470627
0.93072194,-4.4258038959206245e-05,-5.7053386570057246e-05,-8.2112140076101532e-05,-0.00011768478707432942,-0.00015511797619029922,-0.00018431857686965157,-0.000172055176060628
0.93077257,-4.4322222640279517e-05,-5.7159190849730401e-05,-8.2262028337234272e-05,-0.00011785536305347018,-0.00015529647890626141,-0.00018449529359407973,-0.00017223232468962905
0.9308232,-4.4374393322804182e-05,-5.7251711161874443e-05,-8.239949694767719e-05,-0.00011801504974810058,-0.00015546654022722414,-0.00018466544300822817,-0.00017239781880245129
0.93087384,-4.4411729830806838e-05,-5.7327345598969258e-05,-8.2520635455810302e-05,-0.00011815971663712428,-0.00015562380157374371,-0.00018482462413465224,-0.0001725470284062898
0.93092447,-4.4431267319862815e-05,-5.7382206239804959e-05,-8.2621097142685938e-05,-0.0001182848335761955,-0.00015576347258389471,-0.00018496796938930341,-0.00017267489622985822
0.93097511,-4.4430006469245786e-05,-5.7412266536357572e-05,-8.2696260163579383e-05,-0.00011838561512547513,-0.00015588046811958726,-0.0001850902845119516,-0.00017277610196970663
0.93102575,-4.4404644790781806e-05,-5.7413153086207123e-05,-8.274104275196031e-05,-0.00011845680700425321,-0.00015596919325196982,-0.00018518583314553361,-0.00017284485857870324
0.93107638,-4.4354912139205153e-05,-5.7383569091131935e-05,-8.2753366675260737e-05,-0.00011849612149193836,-0.00015602697749780313,-0.00018525176364005906,-0.00017287835210285106
0.93112701,-4.4277378558392895e-05,-5.7319167911357966e-05,-8.2728092752421356e-05,-0.00011849816619232785,-0.0001560480073443615,-0.00018528202979858097,-0.00017287067440545362
0.93117765,-4.417066752594437e-05,-5.7218205545731274e-05,-8.2662739578270319e-05,-0.00011846014336135144,-0.00015602903819995326,-0.00018527309155984533,-0.00017281853074393812
0.93122828,-4.4034241171166044e-05,-5.7079192395701205e-05,-8.2555183113910711e-05,-0.00011837957360223702,-0.00015596712886483473,-0.00018522164247419359,-0.00017271896130711137
0.93127892,-4.3867953161447955e-05,-5.69017547941416e-05,-8.240453939457552e-05,-0.00011825520955998572,-0.00015586057915977777,-0.00018512554360962036,-0.00017257036261584673
0.93132956,-4.3672103003465848e-05,-5.668617319950196e-05,-8.2210711523148899e-05,-0.00011808661295516141,-0.00015570852224070867,-0.00018498342343894938,-0.00017237192702690676
0.93138019,-4.3447261339770495e-05,-5.6433085971025248e-05,-8.1974072073006673e-05,-0.00011787387441779417,-0.00015551069172547966,-0.00018479446227959108,-0.00017212335679856573
0.93143082,-4.3194232643890216e-05,-5.6143378127670113e-05,-8.1695315702507684e-05,-0.00011761749415332119,-0.00015526732521931399,-0.00018455833046111342,-0.00017182507408045896
