Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
0.00739271,8.4164756407708876e-07,8.7916843617764573e-07,8.1072750723492e-07,7.4616186896939607e-07,7.0689211965962761e-07,6.6033715699956363e-07,6.2604451879638402e-07
0.00744334,8.5827414115201288e-07,8.9719069646965191e-07,8.2819364134497458e-07,7.6201340602436607e-07,7.2118450303955896e-07,6.7408095284737406e-07,6.4252283321200993e-07
0.00749398,8.7239978345388531e-07,9.1307002935468224e-07,8.4312483243566409e-07,7.7484321976209762e-07,7.3237847939395538e-07,6.8511085999067027e-07,6.5705537531093504e-07
0.00754462,8.8361263496899646e-07,9.2637558836277193e-07,8.5505681227383412e-07,7.8417908521504863e-07,7.4007832085061064e-07,6.9309132679899629e-07,6.6915205335072216e-07
0.00759525,8.9159783486423602e-07,9.3675898050272479e-07,8.6363582695516752e-07,7.8967796723406088e-07,7.4400750130725315e-07,6.9776246702589213e-07,6.7835299098988005e-07
0.00764588,8.9615034966992109e-07,9.4396823004251495e-07,8.6863719596220208e-07,7.9114908827662499e-07,7.440224160352715e-07,6.9894673409523054e-07,6.8425488793196229e-07
0.00769652,8.9720611741179589e-07,9.4788010289945962e-07,8.7000025783710574e-07,7.8859037015363723e-07,7.4014363235369534e-07,6.9658001429439981e-07,6.8656751931928752e-07
0.00774715,8.9481630761696256e-07,9.4847628119693023e-07,8.6780358278871457e-07,7.8216393019668266e-07,7.3252492421875639e-07,6.906913147259957e-07,6.8511709894427952e-07
0.00779779,8.8915749692038513e-07,9.4585591046348845e-07,8.6227288634411083e-07,7.7220071979565093e-07,7.2146435311366374e-07,6.8142450417042282e-07,6.7988406568280771e-07
0.00784842,8.8051432013536385e-07,9.4022106337198508e-07,8.5375872122828063e-07,7.5917235877029289e-07,7.0737867604808705e-07,6.6902942130363121e-07,6.7100079662158585e-07
0.00789906,8.6925240193959968e-07,9.3185285066087584e-07,8.4270221507346177e-07,7.4364956173323964e-07,6.9076876483740261e-07,6.5384382137456467e-07,6.5873376529985996e-07
0.00794969,8.5580496333943186e-07,9.2110163052082112e-07,8.2961333541265376e-07,7.2627176740891914e-07,6.7219743709020246e-07,6.3628319756910755e-07,6.4346923873576952e-07
0.00800033,8.4064022690939825e-07,9.083583490749592e-07,8.1503015008059977e-07,7.0769932292390129e-07,6.5226135318213758e-07,6.1682278372305159e-07,6.2568726490367072e-07
0.00805097,8.2426425970026748e-07,8.940614424377688e-07,7.9951471301558883e-07,6.8860417190774176e-07,6.3158446811613044e-07,5.9599767467631867e-07,6.059519176029483e-07
0.0081016,8.0718616730175113e-07,8.7866574926377284e-07,7.8361291901027987e-07,6.6962614544122315e-07,6.1078283138997716e-07,5.7437015709571241e-07,5.8486957112299697e-07
0.00815223,7.8990395897044725e-07,8.6263130591245466e-07,7.6783529096020511e-07,6.5135046448658666e-07,5.9044297770428993e-07,5.5250879431016179e-07,5.6306006012388018e-07
0.00820287,7.728964098670992e-07,8.4641930152715602e-07,7.5264834932550634e-07,6.3429596317927672e-07,5.7111749032119664e-07,5.3098165303627601e-07,5.4114282504947564e-07
0.0082535,7.566225840067992e-07,8.3048520174257306e-07,7.3848417137679103e-07,6.1892564466229683e-07,5.5332818556542745e-07,5.103560260359762e-07,5.1973011795565715e-07
0.00830414,7.4151979595986116e-07,8.1528300140963033e-07,7.2571157361154989e-07,6.0561653411619452e-07,5.3753500142430268e-07,4.9116250381767202e-07,4.9938586899962405e-07
0.00835478,7.2800401496490098e-07,8.0126217565094807e-07,7.146571735844019e-07,5.9468115861995828e-07,5.2414282631026183e-07,4.7389630903122331e-07,4.8062317433073704e-07
0.00840541,7.1646379445955243e-07,7.8885434829020267e-07,7.0560393653078806e-07,5.8636096188898602e-07,5.1349136517789339e-07,4.590006712004392e-07,4.6388619275363122e-07
0.00845605,7.0725181575347636e-07,7.784678294464335e-07,6.9878461239823007e-07,5.8082149344146716e-07,5.0583954897146747e-07,4.4684400298190887e-07,4.4952855733445216e-07
0.00850668,7.0067648620299913e-07,7.7047204858380561e-07,6.9438468915264827e-07,5.7815724961706251e-07,5.0136056930185383e-07,4.3770734509324279e-07,4.3780424359293911e-07
0.00855731,6.9698279157594439e-07,7.6517719272316608e-07,6.9253365026521504e-07,5.7838900877256105e-07,5.0013087306084085e-07,4.3176649655390264e-07,4.2885583952037711e-07
0.00860795,6.9633476870728524e-07,7.6281450238962776e-07,6.9329892596360343e-07,5.8146528567296368e-07,5.0213022581976641e-07,4.2908651193661789e-07,4.2271576738746338e-07
0.00865858,6.9880637480758178e-07,7.6352394514313704e-07,6.9668371513586508e-07,5.8726941072195717e-07,5.0723718000614625e-07,4.2961288378332111e-07,4.193048662430204e-07
0.00870922,7.0437310885035019e-07,7.6734344277910353e-07,7.0262250288366908e-07,5.9562500864863733e-07,5.1522911333502207e-07,4.331717289557901e-07,4.1843913661328322e-07
0.00875986,7.129133159561885e-07,7.7420714162027153e-07,7.1098186791045933e-07,6.0629205529536664e-07,5.2579817497436387e-07,4.3948806439894033e-07,4.1985262761287788e-07
0.00881049,7.2420326769852444e-07,7.8394087122989909e-07,7.215566509520306e-07,6.1897410463581427e-07,5.3855131382922335e-07,4.4818902902931307e-07,4.2320330880995849e-07
0.00886112,7.3793051573034792e-07,7.9627450687151629e-07,7.3407785237243034e-07,6.3332608641192981e-07,5.5304383924535679e-07,4.5884247187985988e-07,4.2811182823333259e-07
0.00891176,7.5371363128349121e-07,8.108626844535351e-07,7.4823182709414806e-07,6.4898196933609862e-07,5.6880190853408296e-07,4.709855840114119e-07,4.3418746130530609e-07
0.00896239,7.7108913450688748e-07,8.2727231109992484e-07,7.6364375589772691e-07,6.6554434398148073e-07,5.8538316132811372e-07,4.8418960413003749e-07,4.4109064525066045e-07
0.00901303,7.8956541040902842e-07,8.4503677342476886e-07,7.7992842841397691e-07,6.8263155484172315e-07,6.0237170678587739e-07,4.9806140210461694e-07,4.4852828337768339e-07
0.00906367,8.0862790480794172e-07,8.6366455485943896e-07,7.9669373831528396e-07,6.9988910779800768e-07,6.1947097258147478e-07,5.1233957383361407e-07,4.5634535503322293e-07
0.0091143,8.2775708440207342e-07,8.8265113421760776e-07,8.1355375859929561e-07,7.1700305586191557e-07,6.364355617354877e-07,5.2683254826374646e-07,4.6446177135627289e-07
0.00916493,8.4645625719464923e-07,9.0151097062832062e-07,8.3014884982128649e-07,7.3371347506095316e-07,6.5309843668810255e-07,5.414447664605282e-07,4.7289284771795937e-07
0.00921557,8.64272476133501e-07,9.197947040950079e-07,8.4615860816672725e-07,7.4981183060568609e-07,6.6933269949015861e-07,5.5612581833056225e-07,4.8169361383116421e-07
0.0092662,8.8081329883130318e-07,9.3710446443615589e-07,8.6129516339063195e-07,7.6512298869793911e-07,6.850376467612035e-07,5.708596159912789e-07,4.9094315556402609e-07
0.00931684,8.9576212907343957e-07,9.5310872655275753e-07,8.7532045893817464e-07,7.7949245148900689e-07,7.0012109684379088e-07,5.8564134136409763e-07,5.0071938294975203e-07
0.00936748,9.0889060987054798e-07,9.675548145013616e-07,8.8807173290695732e-07,7.9278683236120782e-07,7.1449671314134655e-07,6.0046425136453548e-07,5.110858313757108e-07
0.00941811,9.2006263941639111e-07,9.8027354092292658e-07,8.9943792686619332e-07,8.0488744486134483e-07,7.280785004593033e-07,6.1531112616629944e-07,5.2208249946249215e-07
0.00946875,9.2923779410458551e-07,9.9118380710022174e-07,9.0936983986925771e-07,8.1570199287759189e-07,7.4078565164982992e-07,6.3014640730311329e-07,5.3371965664057514e-07
0.00951938,9.3646475942359431e-07,1.0002880868224111e-06,9.1787532681616505e-07,8.251748167579007e-07,7.5254442401787631e-07,6.4490630309604904e-07,5.4596829277690022e-07
0.00957001,9.4186933673549647e-07,1.0076617739168224e-06,9.2501573246593433e-07,8.3329199386660745e-07,7.6328828204811826e-07,6.5949749682777038e-07,5.5876096113864151e-07
0.00962065,9.4564269771137891e-07,1.0134450961136411e-06,9.3090365257474697e-07,8.4009224317869635e-07,7.7296895646476856e-07,6.7380651679993202e-07,5.7200019595209738e-07
0.00967128,9.4802087967443929e-07,1.017824874387276e-06,9.3567457098851643e-07,8.4564164069693391e-07,7.8154360820794623e-07,6.8768783731192912e-07,5.8555024914043531e-07
0.00972192,9.4926479546552597e-07,1.0210172048705019e-06,9.3948796271598554e-07,8.5003841741000559e-07,7.8898965982421966e-07,7.0099169449507761e-07,5.9926623160353589e-07
0.00977256,9.4964079418755972e-07,1.0232503681049588e-06,9.4250841804946992e-07,8.533956610477358e-07,7.9529071288289803e-07,7.1355433975201586e-07,6.1298341892247509e-07
0.00982319,9.4940355997603645e-07,1.0247494899319122e-06,9.4489577763354822e-07,8.558316158198948e-07,8.0044155854712227e-07,7.2521299034164721e-07,6.2652527636596784e-07
0.00987382,9.4878059235619221e-07,1.0257220369197661e-06,9.4679323460803074e-07,8.5745955943285066e-07,8.0444409513565174e-07,7.3580995420420992e-07,6.3970382633107098e-07
0.00992446,9.4796031906349107e-07,1.0263456953585394e-06,9.4831449899012747e-07,8.5837559422352616e-07,8.0729664406879251e-07,7.4518992784903096e-07,6.5233034094991869e-07
0.00997509,9.47083760809784e-07,1.0267583017011001e-06,9.4954907328879176e-07,8.5866570974769668e-07,8.0900737795089007e-07,7.5321730340837399e-07,6.6422743689505392e-07
0.01002573,9.4624759918549409e-07,1.0270625180443653e-06,9.5056695120089072e-07,8.5840953746547328e-07,8.0961590911976384e-07,7.5978497042974981e-07,6.7523496081689614e-07
0.01007637,9.4549626501129539e-07,1.027316343393714e-06,9.5139749677125244e-07,8.5765587020123202e-07,8.0916487806403875e-07,7.6480130051735504e-07,6.851969397555404e-07
0.010127,9.4483203871578742e-07,1.0275384151934257e-06,9.520406454547919e-07,8.564377465373344e-07,8.0768717489294231e-07,7.6820421079311711e-07,6.9397543967238237e-07
0.01017763,9.4422206635538919e-07,1.027713540360131e-06,9.524748467621449e-07,8.5477806118200895e-07,8.0522429662056162e-07,7.6995097283811852e-07,7.0144370378637681e-07
0.01022827,9.436079468066447e-07,1.0278006115530639e-06,9.5266456411562529e-07,8.526932298455299e-07,8.0182789364886637e-07,7.7002712891425833e-07,7.0749687525611216e-07
0.0102789,9.4291703545035987e-07,1.0277421737508036e-06,9.5256195331961512e-07,8.5019375486006956e-07,7.975591541470039e-07,7.6844694251005799e-07,7.1205762488624924e-07
0.01032954,9.4207500193875264e-07,1.027475275369244e-06,9.5213801730893389e-07,8.4731541217004517e-07,7.9251803861211792e-07,7.6527705984318425e-07,7.1510496766248528e-07
0.01038018,9.4101168611624713e-07,1.02693615281818e-06,9.5132895604634139e-07,8.4405020310147411e-07,7.8677191622835999e-07,7.6055879136322306e-07,7.1659907073949646e-07
0.01043081,9.3966895558350302e-07,1.0260676911239627e-06,9.5013649848191131e-07,8.4046623662342595e-07,7.8047276229166326e-07,7.5443365616487394e-07,7.1660910275646314e-07
0.01048144,9.3803910383297202e-07,1.0248581679184157e-06,9.485235722906933e-07,8.3659104846252477e-07,7.7373444527744459e-07,7.4701859380724083e-07,7.1518990673831983e-07
0.01053208,9.3612202106311642e-07,1.0232995480537308e-06,9.4653130198426192e-07,8.3252095564271671e-07,7.6673908057775905e-07,7.3850823816485911e-07,7.1248477930947281e-07
0.01058271,9.33946209189374e-07,1.0214099742586382e-06,9.4418632270134364e-07,8.2833061918718579e-07,7.5964505452854121e-07,7.2908163661144113e-07,7.0863041378281089e-07
0.01063335,9.3157625789330303e-07,1.0192430482999863e-06,9.4155629202776454e-07,8.2412184588276929e-07,7.5263297818506514e-07,7.1894897135348971e-07,7.0380151810339047e-07
0.01068399,9.2910328038936756e-07,1.0168801731816546e-06,9.3873220047730998e-07,8.2000644512257124e-07,7.4588195533117527e-07,7.0832365002041951e-07,6.9817991661621597e-07
0.01073462,9.2665144965740008e-07,1.0144387446082735e-06,9.358384284838707e-07,8.1611646494560314e-07,7.3957652952571837e-07,6.9742765177607649e-07,6.9195718084423572e-07
0.01078526,9.2434819096089343e-07,1.0120435923834744e-06,9.3300547086389371e-07,8.1257675403938599e-07,7.3387849837052547e-07,6.864875646080299e-07,6.8532705317325001e-07
0.01083589,9.2232109851853571e-07,1.0098244999312764e-06,9.3036862625682328e-07,8.0950436794836826e-07,7.2892072297063085e-07,6.757068352532608e-07,6.7845356856589177e-07
0.01088652,9.206974694706211e-07,1.0079157392451766e-06,9.280676093260723e-07,8.0701199234568246e-07,7.2471407434078109e-07,6.6534313041120758e-07,6.7154606040136895e-07
0.01093716,9.1960413509347964e-07,1.006455813147764e-06,9.2624600604389816e-07,8.0520897522985815e-07,7.2133053763126158e-07,6.5567018633191037e-07,6.6481999661328497e-07
0.01098779,9.1915006962422364e-07,1.005570009347567e-06,9.2503346301276286e-07,8.041861116523838e-07,7.1892898150778662e-07,6.4699836554484845e-07,6.5851857602430579e-07
0.01103843,9.1942233482132619e-07,1.0053637454356168e-06,9.2454061474875049e-07,8.0401240389945163e-07,7.1761211999883813e-07,6.3957163486155586e-07,6.5281274217629231e-07
0.01108907,9.2048371708552251e-07,1.0059243314460264e-06,9.2485575935278155e-07,8.0473502739382501e-07,7.1745883521279985e-07,6.3359688346364485e-07,6.4783492135750022e-07
0.0111397,9.2236711295024367e-07,1.0073110407906778e-06,9.2603896517812288e-07,8.0637751390953686e-07,7.1849351109677516e-07,6.2921016108086683e-07,6.4365072639986145e-07
0.01119033,9.2508000927502615e-07,1.0095585511394779e-06,9.281278537817828e-07,8.0894324993371689e-07,7.2069904131364863e-07,6.2648800624340652e-07,6.4027562484616105e-07
0.01124097,9.2859962583855775e-07,1.0126712505289934e-06,9.3113170977115881e-07,8.1241609731166323e-07,7.2402931180819754e-07,6.2545612259933241e-07,6.3769114295134516e-07
0.0112916,9.3287861948984259e-07,1.0166281552155086e-06,9.3503658542769265e-07,8.1676497401954545e-07,7.284210192733009e-07,6.2610305497686615e-07,6.3586465302389302e-07
0.01134224,9.3784174582737063e-07,1.0213777243711592e-06,9.3979991943375912e-07,8.2193857989352414e-07,7.3379475638152185e-07,6.2838192885342558e-07,6.3475466978161928e-07
0.01139288,9.4339258768744309e-07,1.0268427052095577e-06,9.4535252167015258e-07,8.2786672164811894e-07,7.400580131151236e-07,6.3221782578631543e-07,6.3432186920364253e-07
0.01144351,9.4941721054049334e-07,1.0329226121699503e-06,9.5160203535217787e-07,8.3446292035056002e-07,7.4710939609372483e-07,6.3751135525399229e-07,6.3452623179561592e-07
0.01149414,9.5578985810204616e-07,1.0394980804655545e-06,9.584411134632643e-07,8.4163203453808262e-07,7.5484319392778657e-07,6.4414780055107272e-07,6.3534301514133396e-07
0.01154478,9.6237736545872513e-07,1.0464349171562409e-06,9.657426601914848e-07,8.4926317400320379e-07,7.6314030901192744e-07,6.5198585232646152e-07,6.3674496719895082e-07
0.01159541,9.6904555466818917e-07,1.0535905397367804e-06,9.733682846982332e-07,8.5723480412079205e-07,7.7187116867668614e-07,6.6085881227806353e-07,6.3869701328082815e-07
0.01164605,9.7567107070535728e-07,1.0608265770591665e-06,9.8117104531131036e-07,8.6542143809182309e-07,7.809049852800132e-07,6.7059695707193857e-07,6.4117457628851043e-07
0.01169669,9.8213834988459883e-07,1.068009483425799e-06,9.8900230781585131e-07,8.7368756835721116e-07,7.9010041577566469e-07,6.810131978663537e-07,6.4414193527101949e-07
0.01174732,9.8834974010277426e-07,1.0750207432330269e-06,9.9672835555567857e-07,8.8191464751158636e-07,7.993307589156388e-07,6.9193011877978751e-07,6.475754301095189e-07
0.01179796,9.9423237616964044e-07,1.0817640551412316e-06,1.0042333062721584e-06,8.8999548592428424e-07,8.0848312570810954e-07,7.0317373091706827e-07,6.5144984262204933e-07
0.01184859,9.9972311205641189e-07,1.0881530758597488e-06,1.0114091391222798e-06,8.9782481299834237e-07,8.1744668794346368e-07,7.1457039861119037e-07,6.5573361137667235e-07
0.01189922,1.0047976980705509e-06,1.0941427197086435e-06,1.0181853722307783e-06,9.0532861289833844e-07,8.2613567388433325e-07,7.2596996455629684e-07,6.6040876443297009e-07
0.01194986,1.0094441244804587e-06,1.0997011075585097e-06,1.0245058459373972e-06,9.1244198548616132e-07,8.3447920380589823e-07,7.3723351716839898e-07,6.6545813182334437e-07
0.01200049,1.0136765230751017e-06,1.104828041676389e-06,1.0303455723053541e-06,9.1912694454946448e-07,8.42432908108243e-07,7.4824967750731184e-07,6.7087624246566516e-07
0.01205113,1.0175257643132043e-06,1.1095436259034287e-06,1.0357033092129489e-06,9.2536589192591088e-07,8.4996717513578568e-07,7.5892338758295716e-07,6.7665439165362669e-07
0.01210177,1.0210361468001864e-06,1.1138844133993719e-06,1.0406007504585059e-06,9.3116108125755491e-07,8.5706894149718167e-07,7.6917923547223287e-07,6.8279645058747779e-07
0.0121524,1.024262191545779e-06,1.1179004553222227e-06,1.0450788788562438e-06,9.36532147576964e-07,8.6373669081407668e-07,7.7896260463687111e-07,6.8931527416613306e-07
0.01220303,1.0272651266752293e-06,1.121652117513497e-06,1.0491938647659707e-06,9.4151337965721736e-07,8.6998564933476845e-07,7.8824019275004262e-07,6.9622991294870727e-07
0.01225367,1.0301086889856057e-06,1.1252046313567904e-06,1.0530091967375802e-06,9.4614714592365804e-07,8.7584168787261934e-07,7.9699329789879988e-07,7.0355685153519374e-07
0.0123043,1.0328554174524399e-06,1.1286238070497926e-06,1.0565924022872779e-06,9.5048135205912158e-07,8.8133476081937354e-07,8.0521321573246805e-07,7.1130369544424213e-07
0.01235494,1.035564189502336e-06,1.1319729135906211e-06,1.0600157153871014e-06,9.5457063112458035e-07,8.8650274399350189e-07,8.1290707123843354e-07,7.194730750223135e-07
0.01240558,1.0382876599846842e-06,1.1353097881419954e-06,1.0633496033199956e-06,9.5847050351946821e-07,8.9138571071883567e-07,8.2009306459668752e-07,7.2805944249029307e-07
0.01245621,1.0410707942373854e-06,1.1386851196012707e-06,1.0666581894706623e-06,9.6223321450958102e-07,8.9602300275200473e-07,8.2679054130528556e-07,7.3703993359901769e-07
0.01250684,1.0439503564376168e-06,1.1421417023477448e-06,1.0699972117014821e-06,9.6590575302541305e-07,9.0045120111146616e-07,8.3302207238671536e-07,7.4637819477055165e-07
0.01255748,1.0469559462991051e-06,1.1457149772343792e-06,1.073414586225154e-06,9.6953030636507101e-07,9.0470686798680717e-07,8.3882397804306408e-07,7.5603546703835742e-07
0.01260811,1.0501094100614545e-06,1.1494322221425861e-06,1.0769497575686539e-06,9.7314353469507947e-07,9.0882057920081488e-07,8.442306460226864e-07,7.6595529271390179e-07
0.01265875,1.0534241420585281e-06,1.1533114364675734e-06,1.080631867783448e-06,9.7677451789539207e-07,9.1281917543629308e-07,8.4927761322995194e-07,7.7606599065886802e-07
0.01270939,1.0569075934764161e-06,1.1573635586937633e-06,1.084481536450283e-06,9.8044685105255075e-07,9.1672347315985816e-07,8.5399576736959615e-07,7.8628047916771995e-07
0.01276002,1.0605597306658559e-06,1.1615909163984671e-06,1.0885089391976297e-06,9.8417629174889498e-07,9.2054912256369874e-07,8.5841151173536208e-07,7.9650015352402354e-07
0.01281065,1.0643768120590036e-06,1.1659911592883475e-06,1.0927172486762817e-06,9.8797373611177121e-07,9.2430895509823842e-07,8.6254949099516636e-07,8.0662184687572056e-07
0.01286129,1.0683477949107863e-06,1.1705538254439333e-06,1.0971017309271737e-06,9.918422404203762e-07,9.2800847246562023e-07,8.6642718370011615e-07,8.1653595820649862e-07
0.01291192,1.0724579317455193e-06,1.1752640499849838e-06,1.1016416266786487e-06,9.9578020121441191e-07,9.3164980944174976e-07,8.7005842905547739e-07,8.2613228058194563e-07
0.01296256,1.0766875198185694e-06,1.1801013936864569e-06,1.1063267931062908e-06,9.9978573922337803e-07,9.3524033314361639e-07,8.7346305812471821e-07,8.3531270304109877e-07
0.01301319,1.0810117745070253e-06,1.1850397916377765e-06,1.1111270350677499e-06,1.0038367731284694e-06,9.3875968384394529e-07,8.7662830541456003e-07,8.4395610191810535e-07
0.01306383,1.0854013649162788e-06,1.1900481618421957e-06,1.1160022980753775e-06,1.0079438124062914e-06,9.4223974869422019e-07,8.795959557742067e-07,8.520085394840138e-07
0.01311447,1.0898221378073838e-06,1.1950902014691365e-06,1.120925518121286e-06,1.012029653254128e-06,9.456102451377896e-07,8.823072239716415e-07,8.59330064427276e-07
0.0131651,1.0942342928563299e-06,1.2001236314670711e-06,1.1258525938177504e-06,1.0161091985188759e-06,9.4890365638994671e-07,8.8480557421933927e-07,8.6589945834942257e-07
0.01321573,1.0985943137538263e-06,1.2051021911176316e-06,1.1307331584629023e-06,1.0201441026241497e-06,9.5209800856261764e-07,8.870792434681634e-07,8.7165683606002305e-07
