Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
0.00713953,1.6500277546157101e-06,1.4014259385655956e-06,5.6876508797746421e-07,3.3522129922332697e-07,3.0483661399286223e-07,3.0004846806720771e-07,2.9954779902565834e-07
0.00719017,1.7666765695832914e-06,1.5055200723227869e-06,6.2751801227077148e-07,3.7830941521856176e-07,3.4543352834236386e-07,3.4027662085733207e-07,3.3975211582318627e-07
0.0072408,1.8897240606296823e-06,1.615111194112559e-06,6.8947238688214576e-07,4.2373273306823307e-07,3.8811172478970534e-07,3.8255285710722975e-07,3.820251070151473e-07
0.00729144,2.0158002631451429e-06,1.7269042737979932e-06,7.5136446395139256e-07,4.6820257523577818e-07,4.2957131692216923e-07,4.235800567115599e-07,4.2307356430852704e-07
0.00734207,2.140713715374937e-06,1.836804612378148e-06,8.0903801618558603e-07,5.0748073307869836e-07,4.6557015521098081e-07,4.5912297418422187e-07,4.5866159931099311e-07
0.00739271,2.2596575516387662e-06,1.9401212096025924e-06,8.5768360680980976e-07,5.3662978528226793e-07,4.9117580327509614e-07,4.8425980995664745e-07,4.838628571128362e-07
0.00744334,2.3675297480247131e-06,2.0318831582170506e-06,8.922042125825352e-07,5.5039619847119821e-07,5.0114911108569159e-07,4.9376471438973283e-07,4.9344363180001414e-07
0.00749398,2.4593276750816193e-06,2.1072296909806366e-06,9.076625575335122e-07,5.4368138317430085e-07,4.9041428244442456e-07,4.8257594116694926e-07,4.8233265969204859e-07
0.00754462,2.5306077729631347e-06,2.1618661114951352e-06,8.997773247559091e-07,5.1206651278112172e-07,4.54580926474422e-07,4.4631531892071396e-07,4.4614282214051362e-07
0.00759525,2.5778987393845044e-06,2.1924748405801566e-06,8.6538389662956934e-07,4.523020996428729e-07,3.9042924357724876e-07,3.817707541046516e-07,3.8165572796558045e-07
0.00764588,2.5990696342861362e-06,2.1970800346435082e-06,8.0284618114419538e-07,3.62746682864444e-07,2.9634349429708721e-07,2.8732737290284793e-07,2.872540678377678e-07
0.00769652,2.5934441084047296e-06,2.1751614567126811e-06,7.1220311173800635e-07,2.4353386303974522e-07,1.7247340144417284e-07,1.6312751358357681e-07,1.6308148835207552e-07
0.00774715,2.5619306314859773e-06,2.1277865185985662e-06,5.953174301243482e-07,9.6734987620370218e-08,2.0892353404491541e-08,1.1228545056220347e-08,1.1199136254932787e-08
0.00779779,2.5068131488366417e-06,2.0574054144175266e-06,4.5567200794196028e-07,-7.3837703181924714e-08,-1.5460251887685642e-07,-1.6459653403169455e-07,-1.6461556411803497e-07
0.00784842,2.4314889523010398e-06,1.9675962502635621e-06,2.9810047925647892e-07,-2.629047479513978e-07,-3.4876381890291583e-07,-3.5913126297936118e-07,-3.5914262765670361e-07
0.00789906,2.3400993657128366e-06,1.8627058551633026e-06,1.2839859745270163e-07,-4.6412349895459246e-07,-5.5529513460090988e-07,-5.661153650426694e-07,-5.6611990858118464e-07
0.00794969,2.237182285078492e-06,1.7475134302859524e-06,-4.7056584991116635e-08,-6.7049184650291103e-07,-7.672494356723881e-07,-7.7864179131744818e-07,-7.7864008521560724e-07
0.00800033,2.1272796530393664e-06,1.6268470745224534e-06,-2.2174851064771628e-07,-8.7481964635490573e-07,-9.7749264396881665e-07,-9.8961931613881091e-07,-9.896126779787677e-07
0.00805097,2.0146679126687232e-06,1.5053165210348909e-06,-3.8936044470449139e-07,-1.0700988649616524e-06,-1.1790635439075442e-06,-1.1921312315194708e-06,-1.1921220896818801e-06
0.0081016,1.9031451650062069e-06,1.3870912491189731e-06,-5.4408151543517798e-07,-1.2498380645977648e-06,-1.3654965847894794e-06,-1.3797565728558939e-06,-1.3797484380583909e-06
0.00815223,1.7959271808720657e-06,1.2757718383941666e-06,-6.8082575148054893e-07,-1.4083057095029728e-06,-1.5310536371568158e-06,-1.5467999163956161e-06,-1.5467972976147473e-06
0.00820287,1.6956275021153842e-06,1.1743360809393463e-06,-7.9541861072539605e-07,-1.5407347157037048e-06,-1.6709158802450724e-06,-1.6884804247467654e-06,-1.6884889201348174e-06
0.0082535,1.604302836879329e-06,1.0851315938237808e-06,-8.8465046310369881e-07,-1.6433946162497834e-06,-1.7812461378917304e-06,-1.8009903377220054e-06,-1.8010169630370871e-06
0.00830414,1.523537020693718e-06,1.009900502201644e-06,-9.4638275516493507e-07,-1.7137089068360907e-06,-1.8592986242627786e-06,-1.8815997085402485e-06,-1.881653405960501e-06
0.00835478,1.4545468284557825e-06,9.498434716293778e-07,-9.7958490411053948e-07,-1.7503020512020357e-06,-1.9034689315626659e-06,-1.9287014101272198e-06,-1.9287936654321294e-06
0.00840541,1.3982817081699243e-06,9.0567932654363277e-07,-9.8431980329150384e-07,-1.753011060569933e-06,-1.913310850741184e-06,-1.941824389194799e-06,-1.9419699399327575e-06
0.00845605,1.3555160404697606e-06,8.7773390768875346e-07,-9.6165439593988162e-07,-1.7228178114024624e-06,-1.8894840266600381e-06,-1.9215804457348642e-06,-1.9217981474531835e-06
0.00850668,1.3269139324128113e-06,8.6603373756692427e-07,-9.1350296571898642e-07,-1.6617147389544983e-06,-1.8336430904490672e-06,-1.8695538257113814e-06,-1.8698678136129777e-06
0.00855731,1.3130638139629944e-06,8.7039555542208492e-07,-8.4241994609257468e-07,-1.5725187295165889e-06,-1.748281544902355e-06,-1.7881479652242275e-06,-1.7885892836703435e-06
0.00860795,1.3144885870403538e-06,8.905067516498329e-07,-7.5135838311604863e-07,-1.458640661162402e-06,-1.6365339582773574e-06,-1.6803940373939973e-06,-1.6810029030048786e-06
0.00865858,1.3316291322574638e-06,9.2598003541141301e-07,-6.4343554970359167e-07,-1.3238429884852374e-06,-1.501964931023111e-06,-1.5497472068879121e-06,-1.550576004912739e-06
0.00870922,1.3648025644842932e-06,9.7637264890790346e-07,-5.2174037063315705e-07,-1.172025664093427e-06,-1.3483807016752797e-06,-1.3999048379094324e-06,-1.401021803421829e-06
0.00875986,1.4141375351426777e-06,1.0411670927079374e-06,-3.8920637941981639e-07,-1.007062482512487e-06,-1.1796769221986532e-06,-1.2346625682838248e-06,-1.2361558616203621e-06
0.00881049,1.47948469477951e-06,1.1197086006948522e-06,-2.4856379891960674e-07,-8.3270278231017724e-07,-9.9973833108856848e-07,-1.0578171947288165e-06,-1.0597985571689972e-06
0.00886112,1.5603066792330358e-06,1.2111057418171544e-06,-1.0239078483286176e-07,-6.5257127041340923e-07,-8.1242490144209917e-07,-8.7315175626653869e-07,-8.7575910545524689e-07
0.00891176,1.6555711120188942e-06,1.3141219236203274e-06,4.6799805302908037e-08,-4.7018448013534754e-07,-6.2156388742953727e-07,-6.8442678477957199e-07,-6.8782407129608648e-07
0.00896239,1.7636666420752943e-06,1.4270795026679217e-06,1.9644638954585722e-07,-2.8901265328142787e-07,-4.3098335054255387e-07,-4.9540990239935558e-07,-4.9978263179561737e-07
0.00901303,1.8823523714414823e-06,1.5477877315628766e-06,3.438397613224662e-07,-1.1253827156716234e-07,-2.4453699964089606e-07,-3.0989830157089731e-07,-3.1544386930803976e-07
0.00906367,2.0087652919043467e-06,1.6735395534899113e-06,4.8607766433042858e-07,5.5716806766938603e-08,-6.6102558906019082e-08,-1.3171569542571105e-07,-1.3862775993731812e-07
0.0091143,2.1395005453138771e-06,1.8011758734010231e-06,6.2009082270212737e-07,2.122203409576159e-07,1.004698428790404e-07,3.5337428500659111e-08,2.6889943170254208e-08
0.00916493,2.2707655442355881e-06,1.9272210448994042e-06,7.427389868078533e-07,3.5351505591006148e-07,2.5145535160069441e-07,1.8757711188195169e-07,1.7747385911350806e-07
0.00921557,2.3986084573949438e-06,2.0480889107799252e-06,8.5097775628079605e-07,4.7636564930147471e-07,3.8340729217055272e-07,3.2158041452512159e-07,3.0977319331517592e-07
0.0092662,2.5191889706701271e-06,2.1603291755744924e-06,9.420527668168661e-07,5.7793426503456424e-07,4.9333143909313044e-07,4.3434933794785517e-07,4.2088139845190323e-07
0.00931684,2.6290679565747692e-06,2.2608940300062197e-06,1.0137232108497679e-06,6.5598459017134243e-07,5.7888404141361921e-07,5.2349788050493252e-07,5.0851515657574016e-07
0.00936748,2.7254720199346537e-06,2.3473776049395787e-06,1.0644679311863919e-06,7.0904408904176239e-07,6.3852792101685264e-07,5.8740066057584809e-07,5.7115205652759265e-07
0.00941811,2.8065039364615182e-06,2.4182035143392911e-06,1.0936251048916593e-06,7.3651716665045446e-07,6.7163609416081674e-07,6.2529763198770305e-07,6.0812333794296282e-07
0.00946875,2.8712639761422102e-06,2.4727279995181695e-06,1.1014469312580262e-06,7.387250559919433e-07,6.7852064445860404e-07,6.3732689313310504e-07,6.1963510954676204e-07
0.00951938,2.9198665273314093e-06,2.5112468180150712e-06,1.0890655459866637e-06,7.1686684761132399e-07,6.6038407299822281e-07,6.2448848376484677e-07,6.0672345241213574e-07
0.00957001,2.9533451251904404e-06,2.5348988224257503e-06,1.0583697834830253e-06,6.7289226509063173e-07,6.1918430419765467e-07,5.8852851955322122e-07,5.7113393239453638e-07
0.00962065,2.973485011862235e-06,2.5455064089342595e-06,1.0118634364912566e-06,6.0936319389047117e-07,5.5748978227542584e-07,5.3181612938416427e-07,5.1519911368786341e-07
0.00967128,2.9825813403742663e-06,2.5453500719986786e-06,9.5242032981739392e-07,5.292132712048921e-07,4.7823317857193666e-07,4.5711602960091927e-07,4.4161676039927392e-07
0.00972192,2.9831854180762697e-06,2.5369354833086667e-06,8.83092211469769e-07,4.3557256362696151e-07,3.8453309177227981e-07,3.6742303511055023e-07,3.5329397429467283e-07
0.00977256,2.9778630711175968e-06,2.5227754924084044e-06,8.0693159714482528e-07,3.3160646846893273e-07,2.7953089508835473e-07,2.6580533945538763e-07,2.5320020689537637e-07
0.00982319,2.9689892963952091e-06,2.5052065348838928e-06,7.26850447636301e-07,2.2040245547682489e-07,1.6627689559848179e-07,1.5528988908872837e-07,1.4426434261188445e-07
0.00987382,2.9585937851787076e-06,2.4862501992090741e-06,6.4552004580303062e-07,1.0489853097875081e-07,4.7661281633085441e-08,3.8785966979789265e-08,2.930822316754333e-08
0.00992446,2.9482624446988127e-06,2.4675230147280468e-06,5.6533043418702401e-07,-1.2130067051128459e-08,-7.35950052577758e-08,-8.0936198579562847e-08,-8.8967291050737064e-08
0.00997509,2.9390884620793236e-06,2.4501912016955661e-06,4.8835592055992015e-07,-1.2808188042693577e-07,-1.9494363998852847e-07,-2.0126303738366254e-07,-2.0799605082847417e-07
0.01002573,2.9316753961625837e-06,2.4349642526489254e-06,4.1630228736639392e-07,-2.4055911684011661e-07,-3.1402829613124715e-07,-3.1977063276582067e-07,-3.2537926367178553e-07
0.01007637,2.9261746433409495e-06,2.4221121651384035e-06,3.5050643318087691e-07,-3.4735673650268486e-07,-4.2865927990126773e-07,-4.3421043379324027e-07,-4.3887327749933687e-07
0.010127,2.9223475296149437e-06,2.4115099809729752e-06,2.9193384988752534e-07,-4.4647692713685547e-07,-5.3681074234215165e-07,-5.4251425856768322e-07,-5.4639905901581648e-07
0.01017763,2.9196515481325087e-06,2.4027045343206613e-06,2.4116472975069542e-07,-5.3617962155332896e-07,-6.3665530444060827e-07,-6.4283265413306505e-07,-6.4608555867282852e-07
0.01022827,2.9173394367407544e-06,2.394993131071109e-06,1.9837035681275153e-07,-6.1506659119658542e-07,-7.2663495952660793e-07,-7.336056638408502e-07,-7.363456024094106e-07
0.0102789,2.9145648956894008e-06,2.3875122421316092e-06,1.6330319501160142e-07,-6.8217641351007561e-07,-8.055470449978023e-07,-8.1364569437606334e-07,-8.1596356190413203e-07
0.01032954,2.9104778616043482e-06,2.3793231049170404e-06,1.3528607595355983e-07,-7.3709342692203579e-07,-8.726544013328795e-07,-8.8224234086350007e-07,-8.8420404109799058e-07
0.01038018,2.904326619812158e-06,2.3695136500329582e-06,1.1327396000263282e-07,-7.7997470370005365e-07,-9.2772447987145841e-07,-9.3919394986651451e-07,-9.4084563537446438e-07
0.01043081,2.8955398128231772e-06,2.3572899126697431e-06,9.5838499481384915e-08,-8.116577712071991e-07,-9.7116016073442883e-07,-9.849313892760649e-07,-9.8630559488828065e-07
0.01048144,2.8837878676900582e-06,2.3420552159050236e-06,8.1429820925118735e-08,-8.3349637317951203e-07,-1.0038679319492142e-06,-1.0203790860554268e-06,-1.0215007076859599e-06
0.01053208,2.8690119349077172e-06,2.3234628665072059e-06,6.8379279070769562e-08,-8.4734273358366418e-07,-1.0272767961085096e-06,-1.046966077967243e-06,-1.0478572421132427e-06
0.01058271,2.8514124712102259e-06,2.3014316751119362e-06,5.502012369506565e-08,-8.5544111303246153e-07,-1.0432681437958522e-06,-1.066550155277714e-06,-1.0672336935548738e-06
0.01063335,2.831463570378e-06,2.2761872557131094e-06,3.9859287581545341e-08,-8.601977868585481e-07,-1.0539844713738313e-06,-1.0812236802431953e-06,-1.0817250672293237e-06
0.01068399,2.809909111951482e-06,2.2482825609310273e-06,2.1729343714921611e-08,-8.6394381417950228e-07,-1.0616154037271644e-06,-1.0930979164530843e-06,-1.0934459576257896e-06
0.01073462,2.7877134315532223e-06,2.2185705307111598e-06,-1.1171859083317212e-10,-8.6873419977395985e-07,-1.0682023936767155e-06,-1.1041115028351274e-06,-1.1043383224119969e-06
0.01078526,2.7659557067275639e-06,2.1881144647884769e-06,-2.5967065179090407e-08,-8.7622845389556831e-07,-1.0755148134629138e-06,-1.1159105512021262e-06,-1.116051186995341e-06
0.01083589,2.7457770692949379e-06,2.1581454298830844e-06,-5.5665119557520418e-08,-8.8755375208699741e-07,-1.0848961799625375e-06,-1.1297000242862699e-06,-1.1297921874192499e-06
0.01088652,2.7283297687876604e-06,2.130015155469673e-06,-8.8553856915685597e-08,-9.0321486006687346e-07,-1.0971493529640988e-06,-1.1461392313832151e-06,-1.1462235938735386e-06
0.01093716,2.7147353738787716e-06,2.1051500325114522e-06,-1.2351586231790492e-07,-9.2305138300532163e-07,-1.1124614984017122e-06,-1.1652739052210885e-06,-1.165395064205084e-06
0.01098779,2.7060334906586263e-06,2.0849848749160987e-06,-1.5902844240923987e-07,-9.4626520319145192e-07,-1.1304000719627785e-06,-1.1865435826117514e-06,-1.1867516186064422e-06
0.01103843,2.7031399557130533e-06,2.070903578397981e-06,-1.9324673119683512e-07,-9.7149393085038502e-07,-1.1499569036328406e-06,-1.208831964348289e-06,-1.2091843072988395e-06
0.01108907,2.70681547890141e-06,2.0641716176182429e-06,-2.2410689795799599e-07,-9.969164035902973e-07,-1.1696316876704457e-06,-1.2305587287151816e-06,-1.231121845495425e-06
0.0111397,2.7176396749148838e-06,2.0658700383331782e-06,-2.4944714941624251e-07,-1.0203903178266461e-06,-1.1875547241320079e-06,-1.2498043670182978e-06,-1.2506546810495069e-06
0.01119033,2.7359960900990983e-06,2.0768428147241148e-06,-2.6713842298095583e-07,-1.0396071804287985e-06,-1.2016332881968876e-06,-1.2644608677562526e-06,-1.2656841794781695e-06
0.01124097,2.7620573753784648e-06,2.0976447814770868e-06,-2.7522989794859628e-07,-1.0522658089766539e-06,-1.2097232374087283e-06,-1.2724025898444587e-06,-1.274092188862121e-06
0.0112916,2.7957826752129233e-06,2.1285056497996792e-06,-2.7208588650648732e-07,-1.0562391829744972e-06,-1.2097983072747637e-06,-1.2716527636959378e-06,-1.2739054510209998e-06
0.01134224,2.8369123847159317e-06,2.169301646004579e-06,-2.5651730908877202e-07,-1.0497396197891426e-06,-1.2001204634224746e-06,-1.2605486617193475e-06,-1.2634586475541661e-06
0.01139288,2.8849716605920189e-06,2.2195497603048185e-06,-2.2787756524973518e-07,-1.0314521670999543e-06,-1.1793798032110253e-06,-1.2378770226465275e-06,-1.2415286620360805e-06
0.01144351,2.9392808292385247e-06,2.2784229804306078e-06,-1.8610566340605246e-07,-1.0006180366785943e-06,-1.1467847342431208e-06,-1.2029518136350962e-06,-1.2074118837244305e-06
0.01149414,2.9989760850594397e-06,2.3447882065706696e-06,-1.3174565326226285e-07,-9.5709651804011483e-07,-1.1021299640581597e-06,-1.1556755062156483e-06,-1.1609860334659772e-06
0.01154478,3.0630311092538628e-06,2.4172550682016487e-06,-6.5945737065620356e-08,-9.0140718995139502e-07,-1.0458469474992238e-06,-1.096590083128574e-06,-1.1027629182640721e-06
0.01159541,3.1302916728712816e-06,2.494244383588734e-06,9.6569503891921532e-09,-8.346495578005174e-07,-9.7893070402931799e-07,-1.0267949248873764e-06,-1.0338091497302205e-06
0.01164605,3.1995331117455224e-06,2.5740807431609483e-06,9.2921922595486289e-08,-7.5855548064482479e-07,-9.0299914646207929e-07,-9.4800143139444384e-07,-9.5580369573164332e-07
0.01169669,3.2695146640148117e-06,2.655074001280981e-06,1.8156523917078587e-07,-6.7512339625306894e-07,-8.1993390690855977e-07,-8.6217125319293207e-07,-8.7067891043276007e-07
0.01174732,3.3390272650995135e-06,2.735594672825613e-06,2.7317875200801694e-07,-5.8662773030313163e-07,-7.3189455962591584e-07,-7.7152748714804486e-07,-7.8063407160027565e-07
0.01179796,3.4069658676601911e-06,2.8141669582898956e-06,3.6539603867815295e-07,-4.9543861277199635e-07,-6.4114445488839377e-07,-6.7838050386278092e-07,-6.8796306340517045e-07
0.01184859,3.4723449776905811e-06,2.8894972753734183e-06,4.5599046766837781e-07,-4.0390295041953687e-07,-5.4993627875860198e-07,-5.8501205958721673e-07,-5.9494019004012152e-07
0.01189922,3.5343615617155736e-06,2.9605406908670817e-06,5.4300897142673326e-07,-3.1418715858835538e-07,-4.6035842114995952e-07,-4.9352340246399893e-07,-5.0366751888894166e-07
0.01194986,3.5924246815332752e-06,3.026537032021448e-06,6.2485738357309935e-07,-2.281649958646919e-07,-3.7422615367009073e-07,-4.0572760821027018e-07,-4.1596605397048886e-07
0.01200049,3.6461792004022931e-06,3.0870302341666466e-06,7.0035850186100711e-07,-1.4733176948126384e-07,-2.9299557864861055e-07,-3.2306684560153372e-07,-3.332911514649091e-07
0.01205113,3.6955159983396592e-06,3.1418638526409105e-06,7.6877439396955914e-07,-7.2757083384062795e-08,-2.1771678013945898e-07,-2.4656965337233978e-07,-2.5668687579790779e-07
0.01210177,3.740551889354826e-06,3.1911540506163444e-06,8.2978764627179461e-07,-5.0829843058544137e-09,-1.4903056865782146e-07,-1.7685096446585955e-07,-1.8678352561987143e-07
0.0121524,3.7816031477541922e-06,3.2352578252547773e-06,8.8345730709938441e-07,5.5447996941387064e-08,-8.7196581936265723e-08,-1.1414053613533789e-07,-1.2382330737855521e-07
0.01220303,3.8191457536192063e-06,3.2747242428113816e-06,9.3014895101423058e-07,1.0893308900781621e-07,-3.2150436124676262e-08,-5.8342701841576079e-08,-6.7718628098134616e-08
0.01225367,3.8537767412013868e-06,3.3102434403721555e-06,9.7046512369698495e-07,1.5574436794507905e-07,1.6434728440143513e-08,-9.1010059808015666e-09,-1.8115907535465306e-08
0.0123043,3.8861662031150555e-06,3.3425868535415929e-06,1.0051695974939848e-06,1.9645253394108184e-07,5.9074928055037734e-08,3.4126617953102872e-08,2.5528295583740908e-08
0.01235494,3.9170177328350935e-06,3.3725596386228166e-06,1.0351132138975377e-06,2.3174855991244256e-07,9.6399432491279633e-08,7.1990661422156152e-08,6.3867994225676607e-08
0.01240558,3.9470282487752584e-06,3.4009559529290363e-06,1.0611546993791538e-06,2.6235906061509696e-07,1.290685795937727e-07,1.0516715326267035e-07,9.7582929070043896e-08
0.01245621,3.9768566278873436e-06,3.4285244586463478e-06,1.0841033294803753e-06,2.8898168299950872e-07,1.5771133805468552e-07,1.3429446976231941e-07,1.2731181062186729e-07
0.01250684,4.007096736992943e-06,3.4559388871740614e-06,1.1046795432909776e-06,3.1223823875941507e-07,1.8288079222988357e-07,1.5992970419644289e-07,1.5360725166265663e-07
0.01255748,4.0382632065815572e-06,3.4837820437986282e-06,1.123493336883e-06,3.3264684288943281e-07,2.0502792342403175e-07,1.8252241654224201e-07,1.7690793121173677e-07
0.01260811,4.070780976467666e-06,3.5125347417749398e-06,1.1410292722484255e-06,3.5060242333222959e-07,2.2448346037588203e-07,2.0239714830395967e-07,1.9752112161716724e-07
0.01265875,4.1049796343250524e-06,3.542570855833519e-06,1.1576406043540988e-06,3.6636828102929355e-07,2.414504746710617e-07,2.1974673155060158e-07,2.1561664519324594e-07
0.01270939,4.1410981637534827e-06,3.5741639248586996e-06,1.1735586061480551e-06,3.8008452675357277e-07,2.560133493478155e-07,2.3464230453611371e-07,2.3123912713758746e-07
0.01276002,4.1792807822850002e-06,3.6074856562356884e-06,1.1888975443591989e-06,3.917742422198717e-07,2.6814413442532227e-07,2.470405263396785e-07,2.443183212117053e-07
0.01281065,4.2195850366269845e-06,3.6426169664830828e-06,1.2036749429027262e-06,4.0136588405082055e-07,2.7772593336767165e-07,2.5680799068955237e-07,2.5469664985565473e-07
0.01286129,4.2619882835712127e-06,3.6795573140808801e-06,1.2178372603833176e-06,4.0871737282684394e-07,2.8457705324831001e-07,2.6374613539098567e-07,2.6215706354556503e-07
0.01291192,4.3063894365962733e-06,3.7182289054426873e-06,1.2312542539719677e-06,4.1363400253029e-07,2.8846915073076135e-07,2.6761006840322017e-07,2.6644372585384427e-07
0.01296256,4.3526129149408593e-06,3.7584825516996183e-06,1.2437657852637539e-06,4.1589966627040904e-07,2.8915881124644138e-07,2.6814062771775821e-07,2.6729494709606852e-07
0.01301319,4.4004098755729312e-06,3.8001001485941948e-06,1.255172122371317e-06,4.1526568986902533e-07,2.8637631551147711e-07,2.65053045192151e-07,2.644314030665401e-07
0.01306383,4.4494587483147e-06,3.8427957320796559e-06,1.2652367695336571e-06,4.1151230269018134e-07,2.7988910512843363e-07,2.5810163928026269e-07,2.576193303061796e-07
