Physical Time (s),Etau_left Monitor (kg-m/s^3)
0.1883622,-4.8237774566613179e-05
0.18841284,-4.7901935545131017e-05
0.18846347,-4.7602998981916547e-05
0.1885141,-4.734102098901381e-05
0.18856474,-4.7114529181675364e-05
0.18861538,-4.6921091770663097e-05
0.18866601,-4.6757897181918466e-05
0.18871664,-4.6622202121557029e-05
0.18876728,-4.6511600743929099e-05
0.18881792,-4.6424223530029977e-05
0.18886855,-4.6358863224962484e-05
0.18891918,-4.6315135633543933e-05
0.18896982,-4.629349538208923e-05
0.18902046,-4.629515409480578e-05
0.18907109,-4.6321887820478775e-05
0.18912172,-4.6375794667245448e-05
0.18917236,-4.6459003359280183e-05
0.189223,-4.6573422085278271e-05
0.18927363,-4.6720515561118679e-05
0.18932426,-4.6901134855639361e-05
0.1893749,-4.7115390823333059e-05
0.18942554,-4.7362557910998933e-05
0.18947617,-4.764099144858817e-05
0.1895268,-4.7948054794563624e-05
0.18957744,-4.8280046141844e-05
0.18962808,-4.8632161302052713e-05
0.18967871,-4.899837202740827e-05
0.18972934,-4.9371459654231682e-05
0.18977998,-4.9743053599684832e-05
0.18983062,-5.0103806537115595e-05
0.18988125,-5.0443738565579576e-05
0.18993188,-5.0752685078223674e-05
0.18998252,-5.1020939578970484e-05
0.19003316,-5.123993582570524e-05
0.19008379,-5.1402982482203239e-05
0.19013442,-5.1505952743682134e-05
0.19018506,-5.1547803639154626e-05
0.19023569,-5.1530803665682989e-05
0.19028633,-5.1460382814324848e-05
0.19033696,-5.1344357115752986e-05
0.1903876,-5.1192482382118327e-05
0.19043823,-5.101549659251403e-05
0.19048887,-5.0823684730714347e-05
0.1905395,-5.0625869955730254e-05
0.19059014,-5.0428893095893544e-05
0.19064077,-5.0237054690716745e-05
0.19069141,-5.0052050742894344e-05
0.19074204,-4.9873274732117178e-05
0.19079268,-4.9698433918610262e-05
0.19084331,-4.9524213941894415e-05
0.19089395,-4.9347133870383624e-05
0.19094459,-4.9164193063062409e-05
0.19099522,-4.8973286144661094e-05
0.19104585,-4.8773440769019863e-05
0.19109649,-4.8564841612224943e-05
0.19114713,-4.8348687294513828e-05
0.19119776,-4.812692004026965e-05
0.19124839,-4.7902065734794103e-05
0.19129903,-4.7677016762253164e-05
0.19134967,-4.7455062470494881e-05
0.1914003,-4.7239346151464154e-05
0.19145093,-4.7033137245693998e-05
0.19150157,-4.6839906558267586e-05
0.19155221,-4.6663344158217777e-05
0.19160284,-4.6507427269592313e-05
0.19165347,-4.6376490342581179e-05
0.19170411,-4.6275268851103923e-05
0.19175475,-4.6208929403308324e-05
0.19180538,-4.6183023937284759e-05
0.19185601,-4.6203353834798854e-05
0.19190665,-4.6275768412777201e-05
0.19195729,-4.6405844142086113e-05
0.19200792,-4.6598480370823045e-05
0.19205855,-4.6857462622168156e-05
0.19210919,-4.7184944264164453e-05
0.19215983,-4.7580936408065463e-05
0.19221046,-4.8042832437889248e-05
0.19226109,-4.8565080103514513e-05
0.19231173,-4.9138943386696374e-05
0.19236237,-4.9752554405232315e-05
0.192413,-5.0391137677781162e-05
0.19246363,-5.1037505876580649e-05
0.19251427,-5.1672775666955846e-05
0.19256491,-5.2277603079413734e-05
0.19261554,-5.2833060041825001e-05
0.19266617,-5.3321713477913496e-05
0.19271681,-5.3728625197329431e-05
0.19276745,-5.4042163591428132e-05
0.19281808,-5.4254619410284036e-05
0.19286871,-5.4362472804859248e-05
0.19291935,-5.4366351277323358e-05
0.19296998,-5.4270722001491573e-05
0.19302062,-5.408340017670463e-05
0.19307125,-5.3814423329897602e-05
0.19312189,-5.3475876059543931e-05
0.19317252,-5.3080626621802332e-05
0.19322316,-5.2641919481355922e-05
0.19327379,-5.2172666022983185e-05
0.19332443,-5.168494578644546e-05
0.19337506,-5.1189694435772111e-05
0.1934257,-5.0696634864449142e-05
0.19347633,-5.0214252318049359e-05
0.19352697,-4.9749810899650861e-05
0.1935776,-4.9309402164543297e-05
0.19362824,-4.8898355685314052e-05
0.19367888,-4.8519074206141673e-05
0.19372951,-4.8173443584473313e-05
0.19378014,-4.7864227132639351e-05
0.19383078,-4.7591696290609845e-05
0.19388142,-4.7354630730580572e-05
0.19393205,-4.7150840441004172e-05
0.19398268,-4.6977683876219022e-05
0.19403332,-4.6832560775441858e-05
0.19408396,-4.6713162043518894e-05
0.19413459,-4.6617659955483977e-05
0.19418522,-4.6544860424908914e-05
0.19423586,-4.6494333376001398e-05
0.1942865,-4.6466463926971897e-05
0.19433713,-4.6462375654269393e-05
0.19438776,-4.6483762269216778e-05
0.1944384,-4.6532656370929221e-05
0.19448904,-4.6611153261366663e-05
0.19453967,-4.6721142435243445e-05
0.1945903,-4.686409109535985e-05
0.19464094,-4.7040866223851806e-05
0.19469158,-4.7251595705592262e-05
0.19474221,-4.7495579367274891e-05
0.19479284,-4.7771205911654583e-05
0.19484348,-4.8075879022884243e-05
0.19489412,-4.8405978733420516e-05
0.19494475,-4.8756779162725976e-05
0.19499538,-4.9122382913143476e-05
0.19504602,-4.9495688245297199e-05
0.19509666,-4.986844356736342e-05
0.19514729,-5.0231392747595805e-05
0.19519792,-5.0574588425374019e-05
0.19524856,-5.0887832543431387e-05
0.1952992,-5.1161301786347262e-05
0.19534983,-5.1386237396283376e-05
0.19540046,-5.1555688656692859e-05
0.1954511,-5.1665213418774726e-05
0.19550173,-5.1713433130331952e-05
0.19555237,-5.1702284085024399e-05
0.195603,-5.1636959843977416e-05
0.19565364,-5.1525127573325553e-05
0.19570427,-5.1376473733987996e-05
0.19575491,-5.1201860425529545e-05
0.19580554,-5.1011732110322009e-05
0.19585618,-5.0815202048685617e-05
0.19590681,-5.0619424457545667e-05
0.19595745,-5.0428965428874267e-05
0.19600808,-5.0245776167342316e-05
0.19605872,-5.0069379423330202e-05
0.19610935,-4.9897544451121862e-05
0.19615999,-4.9726888559362724e-05
0.19621062,-4.95537202203349e-05
0.19626126,-4.9374777252306955e-05
0.19631189,-4.9187684393399431e-05
0.19636253,-4.8991202631724733e-05
0.19641317,-4.8785271419982167e-05
0.1964638,-4.8570871932491958e-05
0.19651443,-4.8349771436069722e-05
0.19656507,-4.8124378757085783e-05
0.19661571,-4.7897550430701282e-05
0.19666634,-4.7672409511663722e-05
0.19671697,-4.745228163626122e-05
0.19676761,-4.7240670170104024e-05
0.19681825,-4.7040980279196612e-05
0.19686888,-4.6856966776253508e-05
0.19691951,-4.6692713225328948e-05
0.19697015,-4.6552669601375341e-05
0.19702079,-4.6441678861368674e-05
0.19707142,-4.6364999464133761e-05
0.19712205,-4.6328274353461987e-05
0.19717269,-4.633740158521731e-05
0.19722333,-4.6398335782791233e-05
0.19727396,-4.6516780046012524e-05
0.19732459,-4.6697779139646901e-05
0.19737523,-4.6945280311428168e-05
0.19742587,-4.7261643891832058e-05
0.1974765,-4.7647136232215849e-05
0.19752713,-4.8099432741824187e-05
0.19757777,-4.8613297819218929e-05
0.19762841,-4.9180332752072051e-05
0.19767904,-4.9788990528256698e-05
0.19772967,-5.0424800368192868e-05
0.19778031,-5.1070820867922352e-05
0.19783095,-5.1708279304480125e-05
0.19788158,-5.231774162112628e-05
0.19793221,-5.2880097680287485e-05
0.19798285,-5.3377562280749224e-05
0.19803349,-5.3794732851723466e-05
0.19808412,-5.4119409553136293e-05
0.19813475,-5.4343251691459305e-05
0.19818539,-5.446210869170207e-05
0.19823602,-5.4476025283040078e-05
0.19828666,-5.4388966221105338e-05
0.19833729,-5.420832108468207e-05
0.19838793,-5.3943936032385955e-05
0.19843856,-5.3607671855443421e-05
0.1984892,-5.3212475190911202e-05
0.19853983,-5.2771691133795831e-05
0.19859047,-5.2298427352702894e-05
0.1986411,-5.1805042959509908e-05
0.19869174,-5.1302799058890721e-05
0.19874237,-5.0801735867802521e-05
0.19879301,-5.0310642107306959e-05
0.19884364,-4.9837045384086657e-05
0.19889428,-4.938724086009369e-05
0.19894491,-4.8966560658363179e-05
0.19899555,-4.8578684501412211e-05
0.19904618,-4.8224050236834635e-05
0.19909682,-4.7906416131094818e-05
0.19914746,-4.762598762439346e-05
0.19919809,-4.7381771853932547e-05
0.19924872,-4.7171677518133914e-05
0.19929936,-4.6993095681412313e-05
0.19935,-4.6843376990766389e-05
0.19940063,-4.6720159324047255e-05
0.19945126,-4.6621565170559779e-05
0.1995019,-4.6546341254719156e-05
0.19955254,-4.6493994663234288e-05
0.19960317,-4.6464847175672734e-05
0.1996538,-4.6459965152407536e-05
0.19970444,-4.6481012275914746e-05
0.19975508,-4.6530007917279303e-05
0.19980571,-4.6609052779550608e-05
0.19985634,-4.6720062195131193e-05
0.19990698,-4.6864536315222508e-05
0.19995762,-4.7043379392275886e-05
0.20000825,-4.7256753838026523e-05
0.20005888,-4.7503990651523456e-05
0.20010952,-4.7783506699767647e-05
0.20016016,-4.8092741998539081e-05
0.20021079,-4.8428096178549179e-05
0.20026142,-4.8784886728516554e-05
0.20031206,-4.9157237849297824e-05
0.2003627,-4.9538092470765249e-05
0.20041333,-4.9919243552396357e-05
0.20046396,-5.0291487855421435e-05
0.2005146,-5.0644906881888295e-05
0.20056524,-5.0969307377299597e-05
0.20061587,-5.125482225017159e-05
0.2006665,-5.1492581708698288e-05
0.20071714,-5.1675434622697934e-05
0.20076777,-5.1798657437661651e-05
0.20081841,-5.1860514554812219e-05
0.20086904,-5.1862565685205044e-05
0.20091968,-5.1809681288174684e-05
0.20097031,-5.1709325551953318e-05
0.20102095,-5.1571017438637738e-05
0.20107158,-5.1405521194638053e-05
0.20112222,-5.1223495841043145e-05
0.20117285,-5.1034479201759748e-05
0.20122349,-5.0845976298286591e-05
0.20127412,-5.0663118985699466e-05
0.20132476,-5.0488235790789829e-05
0.20137539,-5.0321091504240262e-05
0.20142603,-5.0159629476281963e-05
0.20147666,-5.000067052361126e-05
0.2015273,-4.9840577453803752e-05
0.20157793,-4.9675945183516945e-05
0.20162857,-4.9504120842143792e-05
0.20167921,-4.9323515664356168e-05
0.20172984,-4.9133721660314445e-05
0.20178047,-4.8935415689722124e-05
0.20183111,-4.8730088063134472e-05
0.20188175,-4.8519886559029986e-05
0.20193238,-4.8307427686326028e-05
0.20198301,-4.8095574490942847e-05
0.20203365,-4.7887735155947352e-05
0.20208429,-4.7686871165945131e-05
0.20213492,-4.749636503216535e-05
0.20218555,-4.7319868800232127e-05
0.20223619,-4.7161379103435782e-05
0.20228683,-4.7025284366263194e-05
0.20233746,-4.6916399292501728e-05
0.20238809,-4.6840004227166379e-05
0.20243873,-4.6801809816003035e-05
0.20248937,-4.6807824798052191e-05
0.20254,-4.6864160062853519e-05
0.20259063,-4.6976713260073256e-05
0.20264127,-4.7150791174197114e-05
0.20269191,-4.7390656109919486e-05
0.20274254,-4.7699045623168179e-05
0.20279317,-4.8076635190181843e-05
0.20284381,-4.8521554438899704e-05
0.20289445,-4.9029028038832928e-05
0.20294508,-4.9591111518728103e-05
0.20299571,-5.0196685867509114e-05
0.20304635,-5.0831644272970689e-05
0.20309699,-5.1479322665696523e-05
0.20314762,-5.2121157284263336e-05
0.20319825,-5.2737705536077966e-05
0.20324889,-5.330974852491596e-05
0.20329953,-5.3819221564015975e-05
0.20335016,-5.425024862513974e-05
0.20340079,-5.459004983499799e-05
0.20345143,-5.4829597459466977e-05
0.20350206,-5.4963987039004663e-05
0.2035527,-5.4992537360951009e-05
0.20360333,-5.4918514139608788e-05
0.20365397,-5.4748669695345862e-05
0.2037046,-5.4492497507663904e-05
0.20375524,-5.4161418884152799e-05
0.20380587,-5.3768143521636339e-05
0.20385651,-5.3325949138994296e-05
0.20390714,-5.2847988318513262e-05
0.20395778,-5.2346772633878815e-05
0.20400841,-5.1833781144255552e-05
0.20405905,-5.1319328321078252e-05
0.20410968,-5.0812511588253233e-05
0.20416032,-5.0321205138778992e-05
0.20421095,-4.9852067482516689e-05
0.20426159,-4.9410564057697762e-05
0.20431222,-4.9001738296981995e-05
0.20436286,-4.8625572058796847e-05
0.2044135,-4.8285745818194613e-05
0.20446413,-4.798309604617861e-05
0.20451476,-4.7717078111436011e-05
0.2045654,-4.7485833394672761e-05
0.20461604,-4.728679134268632e-05
0.20466667,-4.7117230459509111e-05
0.2047173,-4.697468368990409e-05
0.20476794,-4.6857163419887433e-05
0.20481858,-4.6763334815300335e-05
0.20486921,-4.669259807304279e-05
0.20491984,-4.6645187848468197e-05
0.20497048,-4.6622105509646228e-05
0.20502112,-4.6624989338998088e-05
0.20507175,-4.6655893432209236e-05
0.20512238,-4.6717002893679389e-05
0.20517302,-4.6810365970780896e-05
0.20522366,-4.6937644196844002e-05
0.20527429,-4.7099921613893116e-05
0.20532492,-4.7297550698716024e-05
0.20537556,-4.7530041023602884e-05
0.2054262,-4.7795974880042536e-05
0.20547683,-4.8092949911943571e-05
0.20552746,-4.8417506910516933e-05
0.2055781,-4.8765071705308966e-05
0.20562874,-4.9129899321919482e-05
0.20567937,-4.9505034440219348e-05
0.20573,-4.9882337509833552e-05
0.20578064,-5.025262393399701e-05
0.20583128,-5.0605931113683071e-05
0.20588191,-5.0931955036118918e-05
0.20593254,-5.1220585664105551e-05
0.20598318,-5.1462644806923279e-05
0.20603382,-5.1650564558172335e-05
0.20608445,-5.1779135487048054e-05
0.20613508,-5.184611250113071e-05
0.20618572,-5.1852566316312026e-05
0.20623635,-5.1802933743838478e-05
0.20628699,-5.1704393836669533e-05
0.20633762,-5.1566285613062586e-05
0.20638826,-5.1399462225286048e-05
0.20643889,-5.1214738264140699e-05
0.20648953,-5.1021886561702271e-05
0.20654016,-5.0828908973662671e-05
0.2065908,-5.0641312573562328e-05
0.20664143,-5.0461929049721476e-05
0.20669207,-5.0291148799583275e-05
0.2067427,-5.0127197361908137e-05
0.20679334,-4.9967008160230383e-05
0.20684397,-4.9806942259798307e-05
0.20689461,-4.9643547496008767e-05
0.20694524,-4.9474083639563782e-05
0.20699588,-4.9296827587104691e-05
0.20704651,-4.9111191205367109e-05
0.20709715,-4.8917672794044237e-05
0.20714779,-4.8717596517377243e-05
0.20719842,-4.8512943243554192e-05
0.20724905,-4.8306170507863343e-05
0.20729969,-4.8100027000045961e-05
0.20735033,-4.7897403411571962e-05
0.20740096,-4.7701565562977875e-05
0.20745159,-4.7515574917966351e-05
0.20750223,-4.734272759096966e-05
0.20755287,-4.7186797252371825e-05
0.2076035,-4.7051980368409203e-05
0.20765413,-4.6942944667988188e-05
0.20770477,-4.6864844070726661e-05
0.20775541,-4.6823308401019514e-05
0.20780604,-4.6824325248015502e-05
0.20785667,-4.6874072571492298e-05
0.20790731,-4.6978605611725207e-05
0.20795795,-4.7143493923713811e-05
0.20800858,-4.7373371434907186e-05
0.20805921,-4.7671442771771882e-05
0.20810985,-4.8038937410771399e-05
0.20816049,-4.8474631101069025e-05
0.20821112,-4.8974419884420116e-05
0.20826175,-4.9531053934193013e-05
0.20831239,-5.0134045210548153e-05
0.20836303,-5.0769804950601279e-05
0.20841366,-5.1422057612267574e-05
0.20846429,-5.2072425913404912e-05
0.20851493,-5.2701427367188393e-05
0.20856557,-5.3289631702053213e-05
0.2086162,-5.3818583287777926e-05
0.20866683,-5.4271882916208904e-05
0.20871747,-5.4636119353372444e-05
0.2087681,-5.4901572590254421e-05
0.20881874,-5.5062610382513605e-05
0.20886937,-5.5117831414889783e-05
0.20892001,-5.5069825403720854e-05
0.20897064,-5.4924750518475294e-05
0.20902128,-5.4691641027601831e-05
0.20907191,-5.4381502865923395e-05
0.20912255,-5.4006773581962666e-05
0.20917318,-5.3580533274739971e-05
0.20922382,-5.3115869719717708e-05
0.20927445,-5.2625282840607196e-05
0.20932509,-5.2120282551581459e-05
0.20937572,-5.1611231147489432e-05
0.20942636,-5.1107281961901998e-05
0.20947699,-5.061637621605636e-05
0.20952763,-5.0145256576128313e-05
0.20957826,-4.9699517364652767e-05
0.2096289,-4.9284037671243699e-05
0.20967954,-4.8899886386537926e-05
0.20973017,-4.8550078795073467e-05
0.2097808,-4.8236063685241024e-05
0.20983144,-4.7957626369299827e-05
0.20988208,-4.771329741619811e-05
0.20993271,-4.7500822613124173e-05
0.20998334,-4.7317742803497891e-05
0.21003398,-4.7161806583826278e-05
0.21008462,-4.703118838053634e-05
0.21013525,-4.692463043354452e-05
0.21018588,-4.6841573366680863e-05
0.21023652,-4.6782232872969904e-05
0.21028716,-4.6747582529582986e-05
0.21033779,-4.673920535720028e-05
0.21038842,-4.6759111585824732e-05
0.21043906,-4.6809451003367443e-05
0.2104897,-4.6892267281717827e-05
0.21054033,-4.7009243377044697e-05
0.21059096,-4.7161515929092232e-05
0.2106416,-4.7349523719233085e-05
0.21069224,-4.7572894916682925e-05
0.21074287,-4.7830360436485042e-05
0.2107935,-4.8119676886311227e-05
0.21084414,-4.8437575953921048e-05
0.21089478,-4.8779704908276242e-05
0.21094541,-4.9140528967534482e-05
0.21099604,-4.9513326590312328e-05
0.21104668,-4.9890165067413058e-05
0.21109732,-5.026203361107432e-05
0.21114795,-5.0619068007988236e-05
0.21119858,-5.0950962745203375e-05
0.21124922,-5.1247505647066406e-05
0.21129986,-5.1499295974003508e-05
0.21135049,-5.1698434160961569e-05
0.21140112,-5.1839269713108262e-05
0.21145176,-5.1919035081021667e-05
0.21150239,-5.1938229199803766e-05
0.21155303,-5.1900754177164283e-05
0.21160366,-5.1813369911463833e-05
0.2116543,-5.1685032136818791e-05
0.21170493,-5.1526251150753942e-05
0.21175557,-5.134792353411757e-05
0.2118062,-5.1159973461919468e-05
0.21185684,-5.0970529695102459e-05
0.21190747,-5.0785428494103991e-05
0.21195811,-5.0607833025685024e-05
0.21200874,-5.0438395553194759e-05
0.21205938,-5.0275566932645634e-05
0.21211001,-5.0116486546139565e-05
0.21216065,-4.9957664218084434e-05
0.21221128,-4.979568856654282e-05
0.21226192,-4.9627792508622079e-05
0.21231255,-4.9452189765040446e-05
0.21236319,-4.9268234333480683e-05
0.21241383,-4.9076382563102212e-05
0.21246446,-4.887793534620114e-05
0.21251509,-4.8674850574261952e-05
0.21256573,-4.8469570901325617e-05
0.21261637,-4.8264833676734008e-05
0.212667,-4.8063534142241285e-05
0.21271763,-4.7868624209391522e-05
0.21276827,-4.768360276071078e-05
0.21281891,-4.7511440928842469e-05
0.21286954,-4.7355809145495428e-05
0.21292017,-4.7220760793402213e-05
0.21297081,-4.7110840141601363e-05
0.21302145,-4.7031075490451839e-05
0.21307208,-4.6986949872393049e-05
0.21312271,-4.6984322014736554e-05
0.21317335,-4.7029270051156513e-05
0.21322399,-4.7127796515189964e-05
0.21327462,-4.7285474955342788e-05
0.21332525,-4.7507027002861729e-05
0.21337589,-4.7795830287066299e-05
0.21342653,-4.8153422624273974e-05
0.21347716,-4.8578941448133449e-05
0.21352779,-4.9068763507009452e-05
0.21357843,-4.9616191261181989e-05
0.21362907,-5.0211323747342049e-05
0.2136797,-5.0841169834187475e-05
0.21373033,-5.1490036093301149e-05
0.21378097,-5.2140052315470843e-05
0.21383161,-5.2772057067227621e-05
0.21388224,-5.3366827562715658e-05
0.21393287,-5.3905911316479351e-05
0.21398351,-5.4372726711800478e-05
0.21403415,-5.475349409775051e-05
0.21408478,-5.5037986182566099e-05
0.21413541,-5.5219961074422127e-05
0.21418605,-5.5297337275193338e-05
0.21423668,-5.5272026803298386e-05
0.21428732,-5.5149537382516331e-05
0.21433795,-5.4938379844601114e-05
0.21438859,-5.4648938588191464e-05
0.21443922,-5.4293426946003288e-05
0.21448986,-5.3884501077496608e-05
0.21454049,-5.3435001539523587e-05
0.21459113,-5.2957306268676871e-05
0.21464176,-5.2462898288239007e-05
0.2146924,-5.1962152040902554e-05
0.21474303,-5.1464271384592344e-05
0.21479367,-5.097727632048707e-05
0.2148443,-5.0508011844818622e-05
0.21489494,-5.0062158544424079e-05
0.21494557,-4.9644768860235774e-05
0.21499621,-4.9257176100295661e-05
0.21504684,-4.8902173979679635e-05
0.21509748,-4.8581637482456404e-05
0.21514812,-4.8295535998887619e-05
0.21519875,-4.8042474470812762e-05
0.21524938,-4.7820255944824111e-05
0.21530002,-4.7626458831955646e-05
0.21535066,-4.745883080412266e-05
0.21540129,-4.7315537455003445e-05
0.21545192,-4.7195311556424443e-05
0.21550256,-4.7097586343264943e-05
0.2155532,-4.7022580935436893e-05
0.21560383,-4.6971311289304332e-05
0.21565446,-4.6945447026368801e-05
0.2157051,-4.6947128790289749e-05
0.21575574,-4.6978675822669633e-05
0.21580637,-4.7042328007047672e-05
0.215857,-4.7139977780415564e-05
0.21590764,-4.727298189096005e-05
0.21595828,-4.7441989750768765e-05
0.21600891,-4.7646841388063379e-05
0.21605954,-4.7886473448435806e-05
0.21611018,-4.8158860397722506e-05
0.21616082,-4.8460947710159908e-05
0.21621145,-4.8788595118001402e-05
0.21626208,-4.913650661267624e-05
0.21631272,-4.9498163384583856e-05
0.21636336,-4.9865870273817391e-05
0.21641399,-5.0230830861356331e-05
0.21646462,-5.058334979072146e-05
