Physical Time (s),phi_alt_flux_top Monitor (kg-m/s^3): top_cv1,phi_alt_flux_top Monitor (kg-m/s^3): top_cv2,phi_alt_flux_top Monitor (kg-m/s^3): top_cv3,phi_alt_flux_top Monitor (kg-m/s^3): top_cv4,phi_alt_flux_top Monitor (kg-m/s^3): top_cv5,phi_alt_flux_top Monitor (kg-m/s^3): top_cv6,phi_alt_flux_top Monitor (kg-m/s^3): top_cv7
0.0070889,7.8737384208198469e-07,-1.0119501117212513e-07,-1.0628069752513041e-06,-1.7666478476563957e-06,-1.9066982897874765e-06,-1.9588388778234995e-06,-1.9660372943443624e-06
0.00713953,7.8560508373919873e-07,-1.2687715650667874e-07,-1.0975200287215106e-06,-1.812914558554024e-06,-1.9585794008682316e-06,-2.0125719814512965e-06,-2.0195535807793104e-06
0.00719017,7.8132584250902951e-07,-1.5580340564235741e-07,-1.136432618872049e-06,-1.8648828029746179e-06,-2.0171230275834832e-06,-2.0732965175315963e-06,-2.0799839900664901e-06
0.0072408,7.7315916632092317e-07,-1.8927807274159906e-07,-1.1802852127779996e-06,-1.9231448037288603e-06,-2.082655035663791e-06,-2.141094590085282e-06,-2.1473056343219861e-06
0.00729144,7.6110105970542485e-07,-2.2750031101697381e-07,-1.2291902148917028e-06,-1.9878608518982069e-06,-2.1551496765210601e-06,-2.2157814332858718e-06,-2.2213151734574902e-06
0.00734207,7.456232066507552e-07,-2.7023156802666971e-07,-1.282959429168349e-06,-2.0588724073074643e-06,-2.2342735464091185e-06,-2.2968810334097663e-06,-2.3015794224452859e-06
0.00739271,7.2937352064514924e-07,-3.1545447146011719e-07,-1.340711735089725e-06,-2.1359625055890354e-06,-2.3199995404595461e-06,-2.3845277293655065e-06,-2.3884734489866243e-06
0.00744334,7.1163392352500258e-07,-3.6382764665394377e-07,-1.4030541354924573e-06,-2.2196070861417797e-06,-2.4126285979212791e-06,-2.4789022062494417e-06,-2.4821986317365921e-06
0.00749398,6.9427307507312702e-07,-4.1318013773560171e-07,-1.467614906746062e-06,-2.3072006187127579e-06,-2.5093775101189298e-06,-2.5771237250634477e-06,-2.5798799272599157e-06
0.00754462,6.7770150559148389e-07,-4.625623703989647e-07,-1.5330783949674704e-06,-2.3970947763611668e-06,-2.6084291568615534e-06,-2.6773130948224377e-06,-2.6796256707130089e-06
0.00759525,6.6260966655157116e-07,-5.1049605239883594e-07,-1.5976562276006191e-06,-2.4871509482113576e-06,-2.707529133808169e-06,-2.7772210015570823e-06,-2.7791715269996143e-06
0.00764588,6.4936421529109704e-07,-5.5571821388506232e-07,-1.6595964187467647e-06,-2.5751789550221714e-06,-2.8043946725154076e-06,-2.8746113327700152e-06,-2.8762517376001792e-06
0.00769652,6.3816752684394851e-07,-5.9715134705250724e-07,-1.7173095696659419e-06,-2.6591426418390853e-06,-2.8969588123550085e-06,-2.9675286927749609e-06,-2.9688796381117445e-06
0.00774715,6.2844483291204059e-07,-6.345727207430431e-07,-1.7700571775524258e-06,-2.7378202833495119e-06,-2.9839879767403311e-06,-3.0548997226072487e-06,-3.0559567917662172e-06
0.00779779,6.1959687555402801e-07,-6.6778895920861941e-07,-1.8169043626017755e-06,-2.809588905435314e-06,-3.0638416934025797e-06,-3.1351399548718224e-06,-3.1358796620821305e-06
0.00784842,6.1263013012933579e-07,-6.9527081731177531e-07,-1.8559085150912999e-06,-2.8719700396192938e-06,-3.1341134520683516e-06,-3.2059559112611438e-06,-3.2063660840610992e-06
0.00789906,6.0481838950642916e-07,-7.1882209124468166e-07,-1.8872961853655525e-06,-2.9237932575328416e-06,-3.1932027457924174e-06,-3.2655665526230519e-06,-3.265687257251458e-06
0.00794969,5.9943228689923426e-07,-7.3594093979173247e-07,-1.9105801826907718e-06,-2.9655680850655483e-06,-3.2424177891219902e-06,-3.3158756590794502e-06,-3.3157631684680415e-06
0.00800033,5.9577167356706106e-07,-7.4717295487432875e-07,-1.9260715173307833e-06,-2.9970689776543462e-06,-3.2814555474018791e-06,-3.356565978557666e-06,-3.3563011571073786e-06
0.00805097,5.9374186283961394e-07,-7.5273407882677082e-07,-1.9340738631099381e-06,-3.0185492586074956e-06,-3.3105733319102276e-06,-3.3879258110961949e-06,-3.3876113734400282e-06
0.0081016,5.9331275703347655e-07,-7.5291293897801108e-07,-1.9349711874991157e-06,-3.0306579975801477e-06,-3.3304072209174399e-06,-3.4106208155211343e-06,-3.4103685047886687e-06
0.00815223,5.9439794094877793e-07,-7.4809804573465368e-07,-1.9292124740397629e-06,-3.0342057738966938e-06,-3.3417098524864954e-06,-3.4253855902547285e-06,-3.42531600216151e-06
0.00820287,5.9695982820475648e-07,-7.3868058598703235e-07,-1.9186174960904746e-06,-3.0303640606065034e-06,-3.3456437226211036e-06,-3.4333550630478245e-06,-3.4335841670211541e-06
0.0082535,6.0076108281110784e-07,-7.2520297031498501e-07,-1.9035864590124531e-06,-3.0201638610643936e-06,-3.3431232079578323e-06,-3.4353559881585711e-06,-3.4359926550001503e-06
0.00830414,6.0542915099248399e-07,-7.0861673962475131e-07,-1.8846318224978196e-06,-3.0044800555036767e-06,-3.3348599722761206e-06,-3.4319697092475662e-06,-3.433111958926185e-06
0.00835478,6.1057346188093608e-07,-6.8963052737183838e-07,-1.8620364891169213e-06,-2.9842432268133279e-06,-3.3215465747012214e-06,-3.423730680995217e-06,-3.4254639574121244e-06
0.00840541,6.1650208907864076e-07,-6.6841693756528338e-07,-1.8350431288863628e-06,-2.9601057264149539e-06,-3.3031116585527698e-06,-3.4103879825228572e-06,-3.4127847749908174e-06
0.00845605,6.2247697789368042e-07,-6.4604597165100807e-07,-1.8059070085295472e-06,-2.9330811313672309e-06,-3.2804820809090463e-06,-3.3927332854203851e-06,-3.3958538297099687e-06
0.00850668,6.278276637090314e-07,-6.2343834527872636e-07,-1.7756763916346363e-06,-2.9038617240099212e-06,-3.2540896672147324e-06,-3.3709831309037621e-06,-3.3748714274434754e-06
0.00855731,6.3265159008816908e-07,-6.0084081874422207e-07,-1.7449278558354247e-06,-2.8729632880786717e-06,-3.224339745171599e-06,-3.3454195548662349e-06,-3.3501058544004752e-06
0.00860795,6.3713273217089763e-07,-5.7836838200163098e-07,-1.7142740805947385e-06,-2.8408548590462112e-06,-3.1916366408682681e-06,-3.316411525835246e-06,-3.321917594935414e-06
0.00865858,6.4141634632875902e-07,-5.561408462392056e-07,-1.6844918207984917e-06,-2.8077615307493324e-06,-3.1566735473632332e-06,-3.2845235250065511e-06,-3.2908657853372898e-06
0.00870922,6.4566014771855518e-07,-5.3425219829957262e-07,-1.6564264623676892e-06,-2.7745642124256453e-06,-3.1201029319108151e-06,-3.2504665199079429e-06,-3.2576606283671893e-06
0.00875986,6.4988381544797134e-07,-5.1293872445575059e-07,-1.6310803998190602e-06,-2.7420616475543029e-06,-3.0829006735506734e-06,-3.2151915216945469e-06,-3.2232545185309403e-06
0.00881049,6.5406948786457645e-07,-4.9247945208051763e-07,-1.6094188309372853e-06,-2.7109945272083059e-06,-3.04613240344255e-06,-3.1798202604300177e-06,-3.1887658999864333e-06
0.00886112,6.5867306933035743e-07,-4.7272136620940501e-07,-1.5919375693014003e-06,-2.6819310646895684e-06,-3.0107649260633717e-06,-3.1454303710535678e-06,-3.1553051889211711e-06
0.00891176,6.6347594614209239e-07,-4.540505875109392e-07,-1.5792748684542802e-06,-2.6556011077753938e-06,-2.9778323706214045e-06,-3.1130136789305254e-06,-3.1238426135927934e-06
0.00896239,6.6847266541033387e-07,-4.3656844082272305e-07,-1.5718530308874731e-06,-2.6325570512155794e-06,-2.9481794062176015e-06,-3.0833971023295812e-06,-3.0952145171589466e-06
0.00901303,6.7358108055134695e-07,-4.2045099857755572e-07,-1.5699198812452853e-06,-2.6134463633977086e-06,-2.922673729403268e-06,-3.0574423940344111e-06,-3.0702674999070524e-06
0.00906367,6.7872900893701288e-07,-4.0594850360655889e-07,-1.5734113441440468e-06,-2.5987423689124478e-06,-2.9019610812079606e-06,-3.0357722555068383e-06,-3.049611534695836e-06
0.0091143,6.8377946017753773e-07,-3.9269983326337981e-07,-1.5819876786957182e-06,-2.5886678090887105e-06,-2.8863792583834551e-06,-3.0186716403699091e-06,-3.0335144913324164e-06
0.00916493,6.8859618058177756e-07,-3.8065569018915316e-07,-1.5953253711129404e-06,-2.5833615453206772e-06,-2.8761247633913542e-06,-3.0062930202934791e-06,-3.0220944293904164e-06
0.00921557,6.9276804384640018e-07,-3.6992328974212669e-07,-1.6112643240781196e-06,-2.5830490118920296e-06,-2.8714291909217819e-06,-2.9988113687834459e-06,-3.0154914572599955e-06
0.0092662,6.9597248429004527e-07,-3.6043485700848472e-07,-1.6299207101353976e-06,-2.5876806962856247e-06,-2.8722226631971274e-06,-2.9961336539104761e-06,-3.0135336784846308e-06
0.00931684,6.9794846840533552e-07,-3.5197920054314666e-07,-1.6507180855646972e-06,-2.5968653506963834e-06,-2.8780461927744503e-06,-2.9977492035908732e-06,-3.015621682900557e-06
0.00936748,6.994545186183402e-07,-3.4356975949637345e-07,-1.673959745413509e-06,-2.6106361405475427e-06,-2.8891341299104537e-06,-3.0042746141577249e-06,-3.0225710975371376e-06
0.00941811,6.9931872975979362e-07,-3.3565913015371128e-07,-1.6983536816880755e-06,-2.6287194166987688e-06,-2.9049854276734589e-06,-3.014933257325624e-06,-3.0333216651317733e-06
0.00946875,6.975187844065963e-07,-3.2779128022733939e-07,-1.7238101537905303e-06,-2.6508137185613237e-06,-2.925587795266988e-06,-3.0298954279116993e-06,-3.0480384047094844e-06
0.00951938,6.9369812652888483e-07,-3.198689643853323e-07,-1.7505217645992955e-06,-2.6772386259247836e-06,-2.9511657389448541e-06,-3.0495283911464947e-06,-3.0670857485637942e-06
0.00957001,6.8821887271811262e-07,-3.1115903869738652e-07,-1.7781313044821958e-06,-2.7075651275127225e-06,-2.9813383739331956e-06,-3.0736336728709344e-06,-3.0902583141085024e-06
0.00962065,6.8098425092678339e-07,-3.0153919282470237e-07,-1.8069103083688351e-06,-2.7419212949999121e-06,-3.0163595713039252e-06,-3.1026594035708474e-06,-3.1180180765693946e-06
0.00967128,6.7353687267951854e-07,-2.8949180023052896e-07,-1.8356121400492582e-06,-2.7788440336012561e-06,-3.0548727184035639e-06,-3.1354025560699916e-06,-3.1492021677113016e-06
0.00972192,6.6314981909748326e-07,-2.7787127981885938e-07,-1.8671576917289257e-06,-2.8209577126500763e-06,-3.0997323147904031e-06,-3.1748310235906196e-06,-3.1868418089471207e-06
0.00977256,6.5140481542520537e-07,-2.6547816708766075e-07,-1.9000694473044527e-06,-2.8665972392200423e-06,-3.1494271626310585e-06,-3.2195751387436414e-06,-3.2296262348603517e-06
0.00982319,6.3885247314165568e-07,-2.5239368401454162e-07,-1.9338193370637784e-06,-2.9150480737764538e-06,-3.2033820841546736e-06,-3.2692271151326244e-06,-3.2772337694296017e-06
0.00987382,6.2576172788074706e-07,-2.3918596348208518e-07,-1.9680324219142029e-06,-2.9657830047282093e-06,-3.2612468897552645e-06,-3.3235142020704249e-06,-3.329474818794555e-06
0.00992446,6.1255544034890304e-07,-2.2641604914925276e-07,-2.0019832968028094e-06,-3.0179047710689895e-06,-3.3222129874761578e-06,-3.381692184676669e-06,-3.385677960007501e-06
0.00997509,5.9955084330476302e-07,-2.1485563789638252e-07,-2.0349408318384823e-06,-3.0704601106781278e-06,-3.3853464198503067e-06,-3.4428823359704724e-06,-3.4450245351555993e-06
0.01002573,5.8701330878262006e-07,-2.0528245754558373e-07,-2.0661365741175003e-06,-3.1224224445833927e-06,-3.4495532784002859e-06,-3.5060226285757049e-06,-3.5064881795233209e-06
0.01007637,5.7510268033475408e-07,-1.9849528475622363e-07,-2.0948497519186301e-06,-3.1727191566055444e-06,-3.5136385644342266e-06,-3.5699048009251183e-06,-3.5689010078354521e-06
0.010127,5.6395152542784951e-07,-1.9515418525359445e-07,-2.1203848498944719e-06,-3.2202121620465745e-06,-3.57616978689366e-06,-3.6331597409523275e-06,-3.6309011175854793e-06
0.01017763,5.534245986244357e-07,-1.9591303393553323e-07,-2.1424121209170537e-06,-3.2640556221832348e-06,-3.6359566894921341e-06,-3.6946216851464935e-06,-3.6913262165817904e-06
0.01022827,5.4365642355057161e-07,-2.008171226663099e-07,-2.1605829747797362e-06,-3.3033554630152761e-06,-3.6917083573343234e-06,-3.7530057259280455e-06,-3.7489177398545553e-06
0.0102789,5.3453785531345261e-07,-2.096910708061458e-07,-2.1748532733522009e-06,-3.3374163603021003e-06,-3.7422594131818628e-06,-3.8071237734317036e-06,-3.8024727044282663e-06
0.01032954,5.2586538859953885e-07,-2.2206462047661183e-07,-2.1854873217414458e-06,-3.3659011769408735e-06,-3.7868126201996875e-06,-3.8561372490235434e-06,-3.851147864835539e-06
0.01038018,5.1766888176422216e-07,-2.3685214434094797e-07,-2.1930675900688292e-06,-3.3886445611728005e-06,-3.8247395949693981e-06,-3.8993514747701218e-06,-3.894240023813742e-06
0.01043081,5.0995174632817642e-07,-2.5259026030024539e-07,-2.1979707697011837e-06,-3.4054494983752883e-06,-3.8553448953689253e-06,-3.9359518028560203e-06,-3.9308969147601836e-06
0.01048144,5.0245342473818062e-07,-2.6776249157488062e-07,-2.2011092339993857e-06,-3.4169770344781581e-06,-3.8789173239244091e-06,-3.9661181200204005e-06,-3.9612934488265488e-06
0.01053208,4.9522706700775159e-07,-2.8065086086000003e-07,-2.2033639310874312e-06,-3.4238117922444644e-06,-3.8958758795929998e-06,-3.990136446420919e-06,-3.9857204835854705e-06
0.01058271,4.8831262396271636e-07,-2.8980505870092791e-07,-2.205697978772832e-06,-3.4272603317095146e-06,-3.9069205482230037e-06,-4.0085454115075442e-06,-4.0047121999493933e-06
0.01063335,4.8176521289432354e-07,-2.9413141297831997e-07,-2.2089969395140765e-06,-3.4281987626152259e-06,-3.9130672634197245e-06,-4.0222149448909196e-06,-4.0191372008455231e-06
0.01068399,4.7567667677749085e-07,-2.9293642413136208e-07,-2.2140662245754238e-06,-3.4277051279747125e-06,-3.9155022966938944e-06,-4.0321591246243544e-06,-4.0300048349685804e-06
0.01073462,4.7028370942703966e-07,-2.8592607565347302e-07,-2.2215648674393439e-06,-3.4266663013529364e-06,-3.9155924549721238e-06,-4.0396891464948111e-06,-4.0386229859111563e-06
0.01078526,4.6557814468738588e-07,-2.7353609313917065e-07,-2.232030763669986e-06,-3.4263574232522241e-06,-3.9145592795008141e-06,-4.0458126550748448e-06,-4.0459821589053052e-06
0.01083589,4.6258153926435949e-07,-2.5594288295271966e-07,-2.2456206007102036e-06,-3.4279561513708597e-06,-3.9142262314728677e-06,-4.0524363808220808e-06,-4.0539836911224139e-06
0.01088652,4.5946844516727143e-07,-2.358030918642127e-07,-2.2625469858610293e-06,-3.4314512775159776e-06,-3.9144115219727122e-06,-4.0587563407738099e-06,-4.0617803125540082e-06
0.01093716,4.5700278220951525e-07,-2.1399293843267776e-07,-2.2820493835760146e-06,-3.4368181097035839e-06,-3.9156186292718628e-06,-4.0652530334049258e-06,-4.0698471848049172e-06
0.01098779,4.5538993151797909e-07,-1.919449290861775e-07,-2.3034474618196729e-06,-3.4441517134315227e-06,-3.9184405991239752e-06,-4.0723983574834161e-06,-4.0786393468001908e-06
0.01103843,4.5474026482032903e-07,-1.7098736340905925e-07,-2.3259550631938727e-06,-3.4532387919453498e-06,-3.9230961520629381e-06,-4.0804242390662417e-06,-4.0883660224393597e-06
0.01108907,4.5505093519183522e-07,-1.5223090568950968e-07,-2.3489245118869872e-06,-3.4638265255965075e-06,-3.9297223117180298e-06,-4.0893858339025449e-06,-4.0990523346227009e-06
0.0111397,4.5725210281575339e-07,-1.352904203754305e-07,-2.3701838397070168e-06,-3.4743375441768704e-06,-3.9370339147915478e-06,-4.0980270200078822e-06,-4.1094077583104464e-06
0.01119033,4.5888462389679563e-07,-1.2253643504379226e-07,-2.3911032688497878e-06,-3.4863975007264972e-06,-3.9469096774753944e-06,-4.1082603034189025e-06,-4.1212806513359333e-06
0.01124097,4.6203522642172989e-07,-1.1104473037528644e-07,-2.4083860773290235e-06,-3.496803976097093e-06,-3.9562718397466415e-06,-4.1171443764171459e-06,-4.1317258358261328e-06
0.0112916,4.6609892343314489e-07,-1.0088167005185944e-07,-2.422268244929271e-06,-3.5057409799275238e-06,-3.9653911303261729e-06,-4.1250572926873276e-06,-4.1410581700800663e-06
0.01134224,4.7080798664989235e-07,-9.1137350923207603e-08,-2.4323557260636981e-06,-3.5127200980684306e-06,-3.9737601743005677e-06,-4.1316419077530538e-06,-4.1488678206160301e-06
0.01139288,4.7589582999791104e-07,-8.0484526743164153e-08,-2.4383987978442166e-06,-3.5172832462417057e-06,-3.9808905071492242e-06,-4.1366044037779527e-06,-4.1548167886698734e-06
0.01144351,4.8115539805778865e-07,-6.8257122705889246e-08,-2.4403024365293796e-06,-3.5191021661712005e-06,-3.986311397506646e-06,-4.1396061151434327e-06,-4.1585335862315125e-06
0.01149414,4.864040642404386e-07,-5.3660455379534739e-08,-2.4381867535812394e-06,-3.5181620196093369e-06,-3.9897605717846538e-06,-4.1405483331664457e-06,-4.159915024540247e-06
0.01154478,4.9098976420197423e-07,-3.6797718857232911e-08,-2.4323984992169365e-06,-3.5141355406271099e-06,-3.9906886913338296e-06,-4.138899884131946e-06,-4.1584114333829344e-06
0.01159541,4.9477521949054855e-07,-1.809488856002586e-08,-2.4236555993361227e-06,-3.5073953307960105e-06,-3.9893088689545998e-06,-4.1350115560941691e-06,-4.1543961979865182e-06
0.01164605,4.9837774929311907e-07,2.2950107146284279e-09,-2.4123814863013137e-06,-3.4981571733945024e-06,-3.9857341190436768e-06,-4.1292070577251812e-06,-4.1482575347950769e-06
0.01169669,5.0160992756302121e-07,2.3315224201284581e-08,-2.399512287167305e-06,-3.4866952794563199e-06,-3.9799642880320332e-06,-4.1215158629914347e-06,-4.1400447381634024e-06
0.01174732,5.0369148556844611e-07,4.3146152903033449e-08,-2.3860241219102337e-06,-3.4741337843442546e-06,-3.9728970058963207e-06,-4.1128816156044232e-06,-4.130735400148488e-06
0.01179796,5.0509304871552232e-07,6.1246089064161419e-08,-2.3725999286215207e-06,-3.4603514158036471e-06,-3.9642137479727124e-06,-4.1029805424585365e-06,-4.1200267449714629e-06
0.01184859,5.0520924584639844e-07,7.628356434480594e-08,-2.3604413330010476e-06,-3.4465929434679642e-06,-3.9549435129901928e-06,-4.0928588702483428e-06,-4.1090101878998427e-06
0.01189922,5.0470737641829513e-07,8.8231105139311537e-08,-2.3499315160994244e-06,-3.4332718490799477e-06,-3.9454611421023051e-06,-4.0829324651129169e-06,-4.0981946819396099e-06
0.01194986,5.0334107892910181e-07,9.6571279653049331e-08,-2.3416950668123966e-06,-3.4207392707548174e-06,-3.9359530685441845e-06,-4.0733296252514983e-06,-4.0876837045408187e-06
0.01200049,5.0108284281727538e-07,1.0135427407747518e-07,-2.3361387323076532e-06,-3.4094787675866278e-06,-3.9267219408539299e-06,-4.0642990444298571e-06,-4.0777127566114935e-06
0.01205113,4.9799422998305687e-07,1.0300980823398979e-07,-2.3335019880987113e-06,-3.3996240797682545e-06,-3.918018697107092e-06,-4.0560583150155936e-06,-4.0684902890973808e-06
0.01210177,4.9419559299045052e-07,1.0221615219740308e-07,-2.3338499096677818e-06,-3.3912785184930768e-06,-3.9100809218879901e-06,-4.048775587664669e-06,-4.0601851796851491e-06
0.0121524,4.8983440933380959e-07,9.9781217344102825e-08,-2.3371232433825173e-06,-3.3844717536468285e-06,-3.9030511372196027e-06,-4.0425359106144113e-06,-4.052880531436197e-06
0.01220303,4.8505948560332411e-07,9.6197288747785604e-08,-2.3431533142451522e-06,-3.3791518694866877e-06,-3.8970140353686604e-06,-4.037365191888946e-06,-4.0466090322026417e-06
0.01225367,4.8001452189838518e-07,9.2026963396209143e-08,-2.3512925159633986e-06,-3.3748131163787919e-06,-3.8916059118607609e-06,-4.0328581093706357e-06,-4.0409673090622686e-06
0.0123043,4.7466407187062587e-07,8.7875502074126876e-08,-2.3613225474582494e-06,-3.3714083167330055e-06,-3.8870211396352069e-06,-4.0290671635143003e-06,-4.0360337880014638e-06
0.01235494,4.6920796723312601e-07,8.4088380755050894e-08,-2.3729625808488229e-06,-3.3688595105385032e-06,-3.8832264717679094e-06,-4.0260177282193375e-06,-4.0318611547766477e-06
0.01240558,4.6368123092379583e-07,8.0739511060130809e-08,-2.3859780611232073e-06,-3.367179175767074e-06,-3.8803621919024009e-06,-4.0238508724868129e-06,-4.0286260501066822e-06
0.01245621,4.5814771339766553e-07,7.7592182993653208e-08,-2.3997452801617714e-06,-3.3661712121436744e-06,-3.8783745756722712e-06,-4.0224847656387794e-06,-4.0262726167793631e-06
0.01250684,4.5253614659415216e-07,7.4349560629011609e-08,-2.4142875998807109e-06,-3.3658542979077948e-06,-3.877424682697922e-06,-4.022044309896256e-06,-4.0249703432964405e-06
0.01255748,4.467891267882082e-07,7.0750231238623011e-08,-2.4291319052024669e-06,-3.3662292430746362e-06,-3.8776474406050815e-06,-4.0226679668885017e-06,-4.0248942519388028e-06
0.01260811,4.4086874315127135e-07,6.6543396160806448e-08,-2.4442595355901854e-06,-3.367347847856576e-06,-3.8792151645878582e-06,-4.0245368366529645e-06,-4.0262543629296103e-06
0.01265875,4.3473059736807719e-07,6.1520651474078746e-08,-2.4594613771886816e-06,-3.369238213261858e-06,-3.8822646608751394e-06,-4.0278061461307716e-06,-4.0292186029567523e-06
0.01270939,4.2832671142743639e-07,5.5546225390077422e-08,-2.474510567568161e-06,-3.3720361259983678e-06,-3.887004323695613e-06,-4.032708023238801e-06,-4.0340010990584331e-06
0.01276002,4.2162249494188378e-07,4.8583500667932403e-08,-2.4891979410516706e-06,-3.3757872773841051e-06,-3.8936143412284089e-06,-4.0394622802448345e-06,-4.0407990863080453e-06
0.01281065,4.1459901449960602e-07,4.069462662912602e-08,-2.5033459145096721e-06,-3.3805979745465852e-06,-3.9022480905375274e-06,-4.0482847713979646e-06,-4.0497953920783454e-06
0.01286129,4.072487867269117e-07,3.2024782708293583e-08,-2.5168933436176197e-06,-3.3866259501397319e-06,-3.9130212388059737e-06,-4.0593558579766831e-06,-4.0611549184966242e-06
