Physical Time (s),massspec_vol Monitor (N): cv1,massspec_vol Monitor (N): cv2,massspec_vol Monitor (N): cv3,massspec_vol Monitor (N): cv4,massspec_vol Monitor (N): cv5,massspec_vol Monitor (N): cv6,massspec_vol Monitor (N): cv7
0.00754462,1.8103574109651365e-07,1.8271931499462329e-07,1.8659472266644138e-07,1.8659595788438211e-07,1.8659616580580521e-07,1.8659626020408857e-07,1.8659627921223813e-07
0.00759525,1.8144303917323108e-07,1.8302305143527372e-07,1.8699624283024705e-07,1.8699750561881574e-07,1.8699771072079076e-07,1.8699780375933139e-07,1.8699782294024096e-07
0.00764588,1.8184397399472733e-07,1.8332444248765889e-07,1.8739165124686237e-07,1.8739294499650059e-07,1.8739315672564113e-07,1.8739326124195105e-07,1.8739328487784164e-07
0.00769652,1.8223819273794702e-07,1.8362365248850445e-07,1.8778103877324498e-07,1.8778235911258467e-07,1.8778256997009991e-07,1.8778267456854012e-07,1.8778270708765275e-07
0.00774715,1.8262686658602668e-07,1.8392242646258453e-07,1.8816605304175017e-07,1.8816741133494653e-07,1.8816762441721326e-07,1.8816772463639454e-07,1.8816773520535931e-07
0.00779779,1.830120690179543e-07,1.8422334458654893e-07,1.8854914924399159e-07,1.8855053688442619e-07,1.8855075347589509e-07,1.8855085715528545e-07,1.8855088209582603e-07
0.00784842,1.8339580531003967e-07,1.8452874223710248e-07,1.8893253043289808e-07,1.8893394874434512e-07,1.8893416651012245e-07,1.8893427094288432e-07,1.889342902312386e-07
0.00789906,1.837807560811374e-07,1.8484141332453313e-07,1.893188647237808e-07,1.8932032310820034e-07,1.8932054191443976e-07,1.8932064907003369e-07,1.8932067416374816e-07
0.00794969,1.8416924216437452e-07,1.8516353377469043e-07,1.8971021899283931e-07,1.8971171674503448e-07,1.8971193959586244e-07,1.8971204055255838e-07,1.8971206125796016e-07
0.00800033,1.8456326824897737e-07,1.8549676551146251e-07,1.9010817014933091e-07,1.9010970176222136e-07,1.9010992391583395e-07,1.9011002922739846e-07,1.9011006000603091e-07
0.00805097,1.8496278125652577e-07,1.8584068156375735e-07,1.9051223833786955e-07,1.9051381135921557e-07,1.9051403564927315e-07,1.9051413948525576e-07,1.9051415462403859e-07
0.0081016,1.8536620108035527e-07,1.8619337978866399e-07,1.9092053777771088e-07,1.909221508342769e-07,1.9092237637161628e-07,1.909224917447421e-07,1.9092251863080126e-07
0.00815223,1.8577119308572269e-07,1.8655229205112555e-07,1.9133057103681122e-07,1.913322234906077e-07,1.9133245210369643e-07,1.9133255854709251e-07,1.9133259137054423e-07
0.00820287,1.8617505691726969e-07,1.869144312139011e-07,1.9173945868978828e-07,1.9174115186923118e-07,1.9174138453622264e-07,1.9174148785334653e-07,1.9174150670487152e-07
0.0082535,1.8657611686077644e-07,1.8727768006091127e-07,1.9214524576322567e-07,1.9214698362799044e-07,1.9214722070019506e-07,1.9214733324253875e-07,1.9214737099672164e-07
0.00830414,1.8697451562872128e-07,1.8764154621776683e-07,1.9254763171722803e-07,1.9254941807468779e-07,1.9254966064207858e-07,1.925497727573153e-07,1.9254979895797544e-07
0.00835478,1.8737177114038201e-07,1.8800680826809542e-07,1.9294758905493449e-07,1.9294942359188806e-07,1.9294966859016515e-07,1.9294977623482742e-07,1.9294980406495159e-07
0.00840541,1.8776810813065977e-07,1.8837309945588965e-07,1.9334498270798397e-07,1.9334686559615826e-07,1.9334710656676619e-07,1.9334721201506619e-07,1.9334724183966298e-07
0.00845605,1.8816220308204309e-07,1.8873893534911591e-07,1.9373855628821388e-07,1.9374049325364958e-07,1.9374074127600762e-07,1.9374085353529818e-07,1.9374086903394086e-07
0.00850668,1.8855232477747682e-07,1.8910301070238199e-07,1.9412724763126922e-07,1.9412924165977824e-07,1.9412948852216738e-07,1.9412959905705223e-07,1.941296259775271e-07
0.00855731,1.8893803343010007e-07,1.8946589391467906e-07,1.9451187342450047e-07,1.9451391677776577e-07,1.9451416680730296e-07,1.9451428180113597e-07,1.9451431085637467e-07
0.00860795,1.893188541597402e-07,1.898283850697063e-07,1.9489347522733798e-07,1.9489557987495942e-07,1.9489583384074881e-07,1.9489594667186141e-07,1.9489596971935667e-07
0.00865858,1.8969474347581189e-07,1.9019164471135237e-07,1.95273447759284e-07,1.9527561298951517e-07,1.9527586533808012e-07,1.9527598199862801e-07,1.952759997310973e-07
0.00870922,1.9006654727593689e-07,1.9055725038103016e-07,1.9565359131146043e-07,1.9565581680698013e-07,1.9565607185999812e-07,1.9565618773518037e-07,1.9565620536186544e-07
0.00875986,1.9043481340179813e-07,1.9092585464933278e-07,1.9603474903924511e-07,1.9603704328001876e-07,1.9603730235068475e-07,1.9603742116725154e-07,1.9603743463674038e-07
0.00881049,1.9079945444101831e-07,1.9129674924072717e-07,1.9641638498076817e-07,1.9641875214583843e-07,1.964190161340655e-07,1.9641913316437014e-07,1.9641915905374215e-07
0.00886112,1.9116126398761019e-07,1.9166946477342698e-07,1.9679817534221612e-07,1.9680060791793031e-07,1.9680087327549445e-07,1.9680099133060533e-07,1.9680102618272849e-07
0.00891176,1.9152104800195988e-07,1.9204315856252844e-07,1.9717940846651255e-07,1.9718191586761032e-07,1.9718218552503147e-07,1.9718230844204347e-07,1.9718232836377185e-07
0.00896239,1.918798430902393e-07,1.9241719896133684e-07,1.9755954160095569e-07,1.9756213308576917e-07,1.9756240678575906e-07,1.9756252456531466e-07,1.9756254641445624e-07
0.00901303,1.9223832523784314e-07,1.9279086852765292e-07,1.9793794794450762e-07,1.9794062050074514e-07,1.9794089733475908e-07,1.9794101982950723e-07,1.9794104686306632e-07
0.00906367,1.9259672016034099e-07,1.9316351377694812e-07,1.9831403967996382e-07,1.9831679898511776e-07,1.9831707826759185e-07,1.9831719861110009e-07,1.9831721607556974e-07
0.0091143,1.9295492025843454e-07,1.9353471820798976e-07,1.9868747039512837e-07,1.9869032157316317e-07,1.9869059870913107e-07,1.9869072274057122e-07,1.9869075736342526e-07
0.00916493,1.9331231781090611e-07,1.9390407776692277e-07,1.9905789067682335e-07,1.9906083556868749e-07,1.9906111724850847e-07,1.9906123898611502e-07,1.9906126947752613e-07
0.00921557,1.9366871051757415e-07,1.9427204794827331e-07,1.9942583232645391e-07,1.9942888060584616e-07,1.9942916717309267e-07,1.9942929726409624e-07,1.9942932153311746e-07
0.0092662,1.9402423057482478e-07,1.9463975922571477e-07,1.9979250550373878e-07,1.9979565468734417e-07,1.9979594061169381e-07,1.9979606432914283e-07,1.9979609324683646e-07
0.00931684,1.9437825089577202e-07,1.9500781185983143e-07,2.0015859666571475e-07,2.0016186373010502e-07,2.0016215422073344e-07,2.0016228578923252e-07,2.0016230624655151e-07
0.00936748,1.9472969376026421e-07,1.9537639690209747e-07,2.0052441460571238e-07,2.0052779763725376e-07,2.005280941733256e-07,2.0052822158257061e-07,2.0052825011545923e-07
0.00941811,1.9507875421757625e-07,1.9574685549141124e-07,2.0089141407505187e-07,2.0089492014695355e-07,2.0089521778002445e-07,2.0089534379651085e-07,2.0089537020460999e-07
0.00946875,1.9542748936593101e-07,1.9612204504759022e-07,2.0126257973555629e-07,2.012662133474323e-07,2.0126651529747232e-07,2.0126664487965206e-07,2.01266665010349e-07
0.00951938,1.9577853436838593e-07,1.9650496125707301e-07,2.0164101683310479e-07,2.0164478213364661e-07,2.0164508793580004e-07,2.0164522571049531e-07,2.0164525110052914e-07
0.00957001,1.9613518319361977e-07,1.9689867246009691e-07,2.0202989951374128e-07,2.0203380778721496e-07,2.0203411999798079e-07,2.0203425585904585e-07,2.0203428186173385e-07
0.00962065,1.96500474584713e-07,1.9730532202823029e-07,2.0243146341332929e-07,2.0243551947470008e-07,2.0243583199223281e-07,2.0243596435495784e-07,2.0243599095099263e-07
0.00967128,1.9687542253214238e-07,1.9772463239825458e-07,2.0284551256836683e-07,2.0284971880165342e-07,2.0285003941095053e-07,2.0285017326850464e-07,2.0285020716595311e-07
0.00972192,1.9726017021929489e-07,1.9815526095690117e-07,2.0327078084959672e-07,2.0327514913270257e-07,2.0327547460389815e-07,2.0327560950045876e-07,2.032756399537405e-07
0.00977256,1.9765515158222924e-07,1.98596191172482e-07,2.0370628998096551e-07,2.0371082463403337e-07,2.0371115690800934e-07,2.037112921797835e-07,2.0371132565859044e-07
0.00982319,1.9806169423311532e-07,1.9904769162033002e-07,2.0415234943631706e-07,2.0415705817785566e-07,2.0415739174138026e-07,2.0415752506022369e-07,2.0415754144357013e-07
0.00987382,1.9847967881148113e-07,1.9950919925366527e-07,2.0460839951865995e-07,2.0461329336413918e-07,2.0461362817462811e-07,2.0461376936853635e-07,2.0461379288663308e-07
0.00992446,1.9890544606547154e-07,1.9997729449341046e-07,2.0507104225862263e-07,2.0507612437941046e-07,2.0507646369845465e-07,2.050765992893279e-07,2.0507663063664316e-07
0.00997509,1.9933585293101769e-07,2.0044969399026733e-07,2.0553799510825193e-07,2.0554328132930679e-07,2.055436259009247e-07,2.0554376638719597e-07,2.0554378964680416e-07
0.01002573,1.9976672729426688e-07,2.0092356575277797e-07,2.0600642698159415e-07,2.0601192561666778e-07,2.0601227801394783e-07,2.0601242195673525e-07,2.0601246066158353e-07
0.01007637,2.0019427302014846e-07,2.0139670308436093e-07,2.0647415836648431e-07,2.0647988185195937e-07,2.0648023558212346e-07,2.0648038214059928e-07,2.0648041639332396e-07
0.010127,2.0061452195140621e-07,2.0186670901515055e-07,2.069388001828636e-07,2.0694475694418683e-07,2.0694512419858918e-07,2.0694526483858261e-07,2.0694529669978044e-07
0.01017763,2.010250630531621e-07,2.0233240133557721e-07,2.0739918271231555e-07,2.0740539071618569e-07,2.0740576044030191e-07,2.0740590178517546e-07,2.0740593055030074e-07
0.01022827,2.0142506068427596e-07,2.0279349511148788e-07,2.0785504497208977e-07,2.0786151303199571e-07,2.078618840087626e-07,2.0786202900095343e-07,2.0786205361270032e-07
0.0102789,2.0181406863463241e-07,2.0324927909560826e-07,2.0830566697345086e-07,2.0831241609609106e-07,2.083127922736664e-07,2.0831293845652853e-07,2.0831296146952679e-07
0.01032954,2.0219150808618926e-07,2.0369801285124185e-07,2.0874930491187343e-07,2.0875634709690794e-07,2.0875672485328368e-07,2.0875687638551222e-07,2.0875690730756267e-07
0.01038018,2.0255803944937934e-07,2.0413846207911648e-07,2.0918472288544626e-07,2.0919207151425049e-07,2.0919245727113797e-07,2.0919261378434463e-07,2.0919265112163517e-07
0.01043081,2.0291788526674706e-07,2.0457253509349597e-07,2.096138344714629e-07,2.0962151440999085e-07,2.0962190307006743e-07,2.0962205641144868e-07,2.0962208875160854e-07
0.01048144,2.0327509543584115e-07,2.0500191747751587e-07,2.100383482238529e-07,2.1004637805822663e-07,2.1004677328477952e-07,2.1004692907952978e-07,2.1004695676869479e-07
0.01053208,2.0363294691968796e-07,2.0542779861447358e-07,2.1045949086484094e-07,2.1046789076099756e-07,2.1046828859692094e-07,2.1046844140113637e-07,2.1046846668115348e-07
0.01058271,2.039941879848229e-07,2.0585135232920395e-07,2.1087848493590841e-07,2.1088727445698022e-07,2.1088767775485651e-07,2.108878361075435e-07,2.1088786813421433e-07
0.01063335,2.0435920055626244e-07,2.0627206161384067e-07,2.1129484931288581e-07,2.1130405320483428e-07,2.113044620543534e-07,2.1130462166313783e-07,2.1130465559859476e-07
0.01068399,2.047272315074748e-07,2.0668900203826263e-07,2.1170768988365838e-07,2.1171733830745806e-07,2.117177532849332e-07,2.1171791398068854e-07,2.1171794118830092e-07
0.01073462,2.0509817608960773e-07,2.0710260648743821e-07,2.1211746146324158e-07,2.1212758304995472e-07,2.1212800634036606e-07,2.1212816662712689e-07,2.121282010838868e-07
0.01078526,2.0547201120604335e-07,2.0751404394010743e-07,2.1252533320268042e-07,2.1253596413040342e-07,2.1253638389931974e-07,2.1253654590995303e-07,2.1253658243063929e-07
0.01083589,2.0584766246416913e-07,2.0792396850963581e-07,2.1293194042781499e-07,2.1294311799413666e-07,2.1294354633711443e-07,2.1294371675001896e-07,2.1294374751222146e-07
0.01088652,2.0622316524021685e-07,2.0833249144538538e-07,2.1333734996762301e-07,2.1334912095139794e-07,2.1334955697609726e-07,2.1334971824952211e-07,2.1334974929790451e-07
0.01093716,2.065962857252621e-07,2.0873956520637721e-07,2.1374143013730939e-07,2.1375384395059247e-07,2.137542852731897e-07,2.137544548628421e-07,2.1375449021155204e-07
0.01098779,2.0696502251973386e-07,2.091451847983134e-07,2.1414407823851514e-07,2.1415719150705966e-07,2.1415763955291732e-07,2.1415780804331652e-07,2.1415783614613806e-07
0.01103843,2.0732773372239978e-07,2.0954924738553034e-07,2.1454509413844022e-07,2.1455897795809353e-07,2.1455942923941596e-07,2.1455959249315215e-07,2.1455963635488477e-07
0.01108907,2.0768354747037642e-07,2.0995172251708362e-07,2.1494436965209926e-07,2.1495910332053666e-07,2.1495955795255324e-07,2.1495973176653246e-07,2.1495976419756994e-07
0.0111397,2.0803179527844693e-07,2.1035202438160725e-07,2.1534128289792384e-07,2.1535696129253059e-07,2.1535742583135264e-07,2.1535759604010363e-07,2.1535764039025461e-07
0.01119033,2.0837285701258373e-07,2.1074991251185905e-07,2.1573559053705286e-07,2.1575232135575001e-07,2.1575279101805315e-07,2.1575296521317529e-07,2.1575300397680559e-07
0.01124097,2.0870756678574104e-07,2.111450978284495e-07,2.1612703533146256e-07,2.1614494464603197e-07,2.1614542099806686e-07,2.161455996470822e-07,2.1614563588154635e-07
0.0112916,2.0903712686166899e-07,2.115374129588272e-07,2.1651547430922002e-07,2.1653471440140634e-07,2.1653520079998764e-07,2.1653538165408067e-07,2.1653541217127074e-07
0.01134224,2.0936337380478964e-07,2.1192733668111647e-07,2.1690143885239357e-07,2.1692218704060459e-07,2.1692268126834366e-07,2.1692285478189335e-07,2.1692289325798567e-07
0.01139288,2.0968815480337753e-07,2.1231559685676231e-07,2.1728568526691933e-07,2.1730813238783935e-07,2.173086317383117e-07,2.1730881201415605e-07,2.1730884766522551e-07
0.01144351,2.1001251852362861e-07,2.1270247922084673e-07,2.1766849393728526e-07,2.1769289189170178e-07,2.1769340305212174e-07,2.1769357632162369e-07,2.1769361312827199e-07
0.01149414,2.1033732904713107e-07,2.1308855599000357e-07,2.1805043397524351e-07,2.1807705231602691e-07,2.1807756995697857e-07,2.1807775687476636e-07,2.1807780105126531e-07
0.01154478,2.1066332601008308e-07,2.1347468322440257e-07,2.1843230270929935e-07,2.1846147722701515e-07,2.1846200509904664e-07,2.1846218828299509e-07,2.1846222390202556e-07
0.01159541,2.1099066004895474e-07,2.1386150019919809e-07,2.1881466642552963e-07,2.1884677707560744e-07,2.1884730974912691e-07,2.1884748586376668e-07,2.188475222050983e-07
0.01164605,2.1131846970664157e-07,2.1424889558321169e-07,2.1919731034455356e-07,2.1923281322699522e-07,2.1923335068109881e-07,2.1923353749077338e-07,2.192335813394059e-07
0.01169669,2.1164586055564354e-07,2.1463682544179983e-07,2.1958006954112043e-07,2.1961949217534025e-07,2.1962003832984891e-07,2.1962021597995647e-07,2.1962025597630765e-07
0.01174732,2.1197191449263589e-07,2.1502514886481345e-07,2.1996265904849012e-07,2.2000663056786616e-07,2.2000719084248837e-07,2.2000738156490806e-07,2.2000742661548135e-07
0.01179796,2.1229589619839804e-07,2.1541372869040329e-07,2.2034476138839654e-07,2.2039401798002765e-07,2.2039458391783898e-07,2.203947672110469e-07,2.2039480404947208e-07
0.01184859,2.126172084773786e-07,2.1580226983622236e-07,2.2072588499829587e-07,2.2078129465922232e-07,2.2078186899185459e-07,2.2078206198188902e-07,2.2078209599439039e-07
0.01189922,2.1293537864633597e-07,2.1619024633978141e-07,2.2110530188323087e-07,2.2116788167591231e-07,2.2116846441058233e-07,2.2116866007305632e-07,2.211686984112179e-07
0.01194986,2.1325056908563009e-07,2.1657738024356766e-07,2.2148252172180948e-07,2.2155346776064871e-07,2.2155406423779827e-07,2.2155426197503e-07,2.215542959563707e-07
0.01200049,2.1356332974673744e-07,2.1696352529820195e-07,2.2185718124066159e-07,2.2193788788206488e-07,2.2193848690071599e-07,2.2193868215602516e-07,2.219387243252896e-07
0.01205113,2.138744316053434e-07,2.1734867414617918e-07,2.2222903072738033e-07,2.223211305437575e-07,2.2232173849437253e-07,2.2232194393657728e-07,2.2232197500452497e-07
0.01210177,2.1418449190626661e-07,2.1773275333565291e-07,2.2259772560025016e-07,2.2270310034718909e-07,2.227037208863551e-07,2.2270392795558658e-07,2.2270396457088179e-07
0.0121524,2.1449416596157272e-07,2.1811588978090245e-07,2.2296310649513313e-07,2.2308393572502999e-07,2.2308456742468687e-07,2.2308476958922759e-07,2.2308480049727894e-07
0.01220303,2.1480372901241506e-07,2.1849814757772968e-07,2.2332491635307545e-07,2.2346368791865882e-07,2.2346432971695994e-07,2.2346453304590709e-07,2.2346457184985272e-07
0.01225367,2.1511315288286919e-07,2.1887968158463476e-07,2.2368296721422884e-07,2.2384251202646348e-07,2.2384315995454358e-07,2.238433635549222e-07,2.2384339523063689e-07
0.0123043,2.1542225483895091e-07,2.192609553020206e-07,2.2403734301499403e-07,2.2422085911920125e-07,2.2422152069037731e-07,2.2422172496256571e-07,2.2422177027979978e-07
0.01235494,2.1573033635894304e-07,2.1964229852085681e-07,2.2438799256807848e-07,2.2459907011597554e-07,2.2459974033961984e-07,2.2459995269684614e-07,2.2459998645420095e-07
0.01240558,2.1603634267668698e-07,2.2002401106967489e-07,2.2473484455733383e-07,2.2497745740261216e-07,2.2497814122547019e-07,2.249783542021594e-07,2.2497840103928882e-07
0.01245621,2.1633884994235298e-07,2.2040625104095831e-07,2.2507768602936462e-07,2.2535620986521992e-07,2.2535690657532884e-07,2.2535712077912013e-07,2.253571612743468e-07
0.01250684,2.1663630973140476e-07,2.2078912513432789e-07,2.254163023929601e-07,2.2573550149419287e-07,2.2573620630396623e-07,2.2573643022867129e-07,2.2573647185940976e-07
0.01255748,2.1692700507283844e-07,2.211724812445195e-07,2.2575021621151218e-07,2.2611523308246827e-07,2.2611595134952711e-07,2.261161684282087e-07,2.2611621201672005e-07
0.01260811,2.1720936981552243e-07,2.2155604978197411e-07,2.2607889068828563e-07,2.2649520437393176e-07,2.2649593926660066e-07,2.2649616248009663e-07,2.2649620770430358e-07
0.01265875,2.1748248685564926e-07,2.2193974474970853e-07,2.2640199275679309e-07,2.2687538194948908e-07,2.2687613077193074e-07,2.2687635148423484e-07,2.2687639246113571e-07
0.01270939,2.1774591909907315e-07,2.2232338760857904e-07,2.2671917619240651e-07,2.2725566225218307e-07,2.2725642189555623e-07,2.2725664268803534e-07,2.2725668433503388e-07
0.01276002,2.1799979909699955e-07,2.2270670370455273e-07,2.2703004060550301e-07,2.2763581036704835e-07,2.2763658723409746e-07,2.2763680439824227e-07,2.2763684552289806e-07
0.01281065,2.1824489133881856e-07,2.2308942873970102e-07,2.273342770811837e-07,2.2801559784575918e-07,2.2801638426185734e-07,2.280166155725128e-07,2.2801666558925443e-07
0.01286129,2.1848252240470077e-07,2.2347132250674303e-07,2.2763167568888316e-07,2.2839481492864594e-07,2.2839561321282235e-07,2.2839584092708598e-07,2.2839587696618468e-07
0.01291192,2.1871448427033087e-07,2.2385227145999187e-07,2.2792226958201253e-07,2.2877336397593342e-07,2.287741800935329e-07,2.2877440989785896e-07,2.287744516883106e-07
0.01296256,2.1894283464208457e-07,2.2423229255257975e-07,2.2820629804823368e-07,2.2915124598545663e-07,2.2915207995018119e-07,2.291523073338094e-07,2.2915234945573515e-07
0.01301319,2.1916952718189752e-07,2.2461139411044417e-07,2.2848408942541618e-07,2.2952845552213935e-07,2.2952930378971029e-07,2.2952953690791972e-07,2.2952958549990939e-07
0.01306383,2.1939626295617247e-07,2.2498960014634758e-07,2.2875610246976502e-07,2.2990495053870954e-07,2.2990581966344067e-07,2.2990605361698261e-07,2.2990610158421248e-07
0.01311447,2.1962442503904575e-07,2.2536703284986796e-07,2.2902301311323686e-07,2.3028081801451843e-07,2.3028169849560714e-07,2.3028194463926697e-07,2.302819951612944e-07
0.0131651,2.1985502077007336e-07,2.2574392476618868e-07,2.2928563021417259e-07,2.3065622152009682e-07,2.3065712176526535e-07,2.3065736349421396e-07,2.306574120361307e-07
0.01321573,2.2008844451393557e-07,2.2612039229878792e-07,2.2954476560000289e-07,2.3103122254081702e-07,2.3103214134772599e-07,2.3103238232708467e-07,2.310324384943144e-07
0.01326637,2.2032492054302944e-07,2.2649680224970242e-07,2.2980158959135131e-07,2.3140615863870103e-07,2.3140709548969402e-07,2.3140733273042922e-07,2.3140736803319876e-07
