Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
0.09043411,1.3683052892184054e-06,2.7291586815454769e-06,7.5687766521240504e-06,2.5359381078065349e-05,3.9833140176548831e-05,5.3960866578869445e-05,-0.00035069912144174506
0.09048474,1.3549204191865607e-06,2.7048181856774215e-06,7.5545027994506884e-06,2.5451974770712028e-05,3.9989428167535674e-05,5.344080929331352e-05,-0.00035106274414267046
0.09053538,1.3390872039475557e-06,2.6765723387614527e-06,7.5294658853162739e-06,2.5529321342595056e-05,4.0133540616367953e-05,5.2927851883336567e-05,-0.00035154981153714461
0.09058601,1.3209778559637325e-06,2.6448677247896974e-06,7.494449117746131e-06,2.559066742218103e-05,4.0264195871182574e-05,5.2421399474425766e-05,-0.0003521596698349888
0.09063665,1.3007231253335593e-06,2.6100237991818343e-06,7.4502234176949033e-06,2.5635344776623857e-05,4.0379911952862524e-05,5.1920698000744773e-05,-0.00035288273702455592
0.09068728,1.2784173153396258e-06,2.572233119920976e-06,7.3974857472795708e-06,2.5662805518654948e-05,4.0479116889362979e-05,5.1424907778699772e-05,-0.00035370963014667004
0.09073792,1.254124137269705e-06,2.5315666540502375e-06,7.336794728481906e-06,2.5672622364423378e-05,4.0560224459148863e-05,5.0933052826474445e-05,-0.00035463718747750605
0.09078855,1.2278834725024376e-06,2.4879870022788185e-06,7.2685168669477171e-06,2.5664457947916279e-05,4.062168441991712e-05,5.0444030319226303e-05,-0.00035566066544921
0.09083919,1.199713318427367e-06,2.4413636378248942e-06,7.1927895982100902e-06,2.5638009896378219e-05,4.0661998811579176e-05,4.9956631259770863e-05,-0.00035676817049020652
0.09088982,1.1696801765367265e-06,2.3915586504350156e-06,7.1095764144601819e-06,2.5593014424426098e-05,4.0679783640421659e-05,4.9469564524497451e-05,-0.00035795036198712566
0.09094046,1.1378376463913956e-06,2.3384018034539142e-06,7.0186364222317433e-06,2.55291428074607e-05,4.0673710300797612e-05,4.8981342574641252e-05,-0.00035920543812722246
0.09099109,1.1042675052495792e-06,2.2817633527262511e-06,6.9196191278050602e-06,2.5446027727634851e-05,4.0642569587822351e-05,4.8490372223143399e-05,-0.00036053089426918395
0.09104173,1.0691048000002288e-06,2.22157687341349e-06,6.8121250437549535e-06,2.5343257058831043e-05,4.058530601196956e-05,4.7995045226068106e-05,-0.00036191639825975649
0.09109236,1.0325451078706043e-06,2.1578726844953713e-06,6.6957921936544849e-06,2.5220421235856332e-05,4.050107489590231e-05,4.7493774430818262e-05,-0.00036335438453751493
0.091143,9.9483983627035563e-07,2.0908061026698835e-06,6.5703652171956588e-06,2.5077158002143728e-05,4.0389278856706561e-05,4.6985080397962767e-05,-0.00036484503249931534
0.09119363,9.562866240847173e-07,2.020657095382949e-06,6.4357504445869799e-06,2.4913208845399189e-05,4.0249612757278349e-05,4.6467689022956381e-05,-0.00036638969057713059
0.09124427,9.172134143877677e-07,1.9478315486225721e-06,6.2920411187887718e-06,2.4728461592082893e-05,4.0082096295955463e-05,4.5940603343136801e-05,-0.00036797968100502309
0.0912949,8.7796254488923517e-07,1.8728351542016611e-06,6.1394999233225553e-06,2.4522973618704291e-05,3.9887076879023743e-05,4.5403127941878153e-05,-0.00036960864118132386
0.09134554,8.3887496050395087e-07,1.7962469365351125e-06,5.9785677083072908e-06,2.4297025206004152e-05,3.9665247132307932e-05,4.4854946259973374e-05,-0.00037127839486321011
0.09139617,8.0028099761110588e-07,1.7186985245717344e-06,5.8100102564050624e-06,2.4051280739524263e-05,3.9417774196816633e-05,4.4296273012734338e-05,-0.00037298961754454328
0.09144681,7.6250241990656167e-07,1.6408605564536686e-06,5.6347741648171256e-06,2.3786651490565484e-05,3.9146144137782365e-05,4.3727716183586573e-05,-0.00037473057044722595
0.09149744,7.2586123028316023e-07,1.5634421238227914e-06,5.4538116288127836e-06,2.3504022809341825e-05,3.8851880508302241e-05,4.3150002058332446e-05,-0.000376490449523785
0.09154808,6.9068492932342415e-07,1.4871901478434037e-06,5.2683746134110841e-06,2.3204847733899514e-05,3.8537102540668841e-05,4.2564555483109171e-05,-0.00037826476809078207
0.09159871,6.5731382359896802e-07,1.4128896743163743e-06,5.0800353203277593e-06,2.2891139373122596e-05,3.8204481427431227e-05,4.197345401885547e-05,-0.00038005049685943467
0.09164935,6.2609571445379318e-07,1.3413493610297906e-06,4.8906308879704212e-06,2.2565295672130258e-05,3.7857039328281178e-05,4.1379222610659857e-05,-0.00038183331292924284
0.09169998,5.9737597042910484e-07,1.2733826136173901e-06,4.7022149585616759e-06,2.2230071434273101e-05,3.7498100749988917e-05,4.078478359996193e-05,-0.0003835998411200628
0.09175062,5.7148382969473097e-07,1.2097776958079821e-06,4.5169519176095013e-06,2.188856178666872e-05,3.7131243342478716e-05,4.0193383508732841e-05,-0.00038534448774972155
0.09180125,5.4870974519131671e-07,1.1512604724281047e-06,4.3370445096744353e-06,2.1544197562734326e-05,3.6760271244633315e-05,3.9608534036283475e-05,-0.00038706448530006381
0.09185189,5.2928502364741496e-07,1.0984533719699748e-06,4.1646468496892747e-06,2.1200697962421481e-05,3.6389180253261793e-05,3.9033959069172512e-05,-0.00038874509906161494
0.09190252,5.1335806248120021e-07,1.0518357833659366e-06,4.0017538808807304e-06,2.0861982641318638e-05,3.6022107444422623e-05,3.8473524619885676e-05,-0.00039037184410169645
0.09195316,5.0097581737179283e-07,1.011711901584518e-06,3.8500947924962465e-06,2.0532034309751139e-05,3.5663246171173751e-05,3.7931137981370483e-05,-0.00039193751029368266
0.09200379,4.9207086329361306e-07,9.7818953569449423e-07,3.711034285995444e-06,2.0214755631894583e-05,3.5316750414390267e-05,3.7410647001952817e-05,-0.00039344099995712855
0.09205443,4.8645542906860408e-07,9.5117050781991429e-07,3.5854979471242031e-06,1.9913721793451201e-05,3.4986545965951763e-05,3.6915643441950499e-05,-0.00039487101575098361
0.09210506,4.8382321592602996e-07,9.303533860056385e-07,3.4740093223414126e-06,1.9632116053054879e-05,3.4676317180340977e-05,3.6449451560732779e-05,-0.00039621718208581819
0.0921557,4.8376069570164288e-07,9.1524838066507015e-07,3.3766992264791735e-06,1.9372636250775309e-05,3.4389440853532024e-05,3.601507188007489e-05,-0.00039747770206447169
0.09220634,4.8576433950854714e-07,9.051992347121527e-07,3.2931951294989783e-06,1.9137164647992089e-05,3.4128627790298495e-05,3.5614825657625252e-05,-0.00039865954629944833
0.09225697,4.8927600099509716e-07,8.9943270929607505e-07,3.2229023157069736e-06,1.8927085369311626e-05,3.3896199756288674e-05,3.5250652117274354e-05,-0.00039975724303498899
0.09230761,4.9370206201884404e-07,8.9709202566124965e-07,3.1648699454747134e-06,1.8743128526653198e-05,3.3693877843608173e-05,3.4923906320026662e-05,-0.00040076361729503605
0.09235824,4.9846437094291845e-07,8.9727734769558892e-07,3.1179314525914014e-06,1.858532624385091e-05,3.352268577947264e-05,3.4635259910158889e-05,-0.00040167965618483526
0.09240888,5.0301904560143155e-07,8.9908821105292379e-07,3.0808015128021599e-06,1.8453134391283523e-05,3.3383004124188996e-05,3.4384757639183021e-05,-0.00040251412330006241
0.09245951,5.0688924559812175e-07,9.0166607021376627e-07,3.0521201063276229e-06,1.8345565531547598e-05,3.3274666723432519e-05,3.4171910746228889e-05,-0.00040326592541505143
0.09251015,5.0971237372523602e-07,9.0425713695323617e-07,3.0305088805839209e-06,1.8261312879414187e-05,3.31970763916546e-05,3.3995801564187071e-05,-0.00040393344617669366
0.09256078,5.1123481775159061e-07,9.0621801220909497e-07,3.0145798159629787e-06,1.819880011602787e-05,3.3149268452104287e-05,3.3855153390362776e-05,-0.00040452220597091381
0.09261142,5.1133432538535804e-07,9.0707057143833112e-07,3.0030033508401025e-06,1.8156266813239322e-05,3.3129992793737737e-05,3.3748409088672371e-05,-0.00040504507747147426
0.09266205,5.0993251052177776e-07,9.064306427601965e-07,2.9944618833173157e-06,1.8131741445178257e-05,3.3137713273517132e-05,3.3673726722786258e-05,-0.00040550388251192057
0.09271269,5.0710682092939965e-07,9.0407991662733838e-07,2.9877489810917937e-06,1.8123153077420381e-05,3.3170742667418532e-05,3.3629114107778557e-05,-0.00040589482289925163
0.09276332,5.0303627345308816e-07,8.9995516050183508e-07,2.9817927332225479e-06,1.8128365164563619e-05,3.3227301875775264e-05,3.3612490566054307e-05,-0.00040621651058025596
0.09281396,4.9796107482834187e-07,8.9413453642005906e-07,2.9756843059318234e-06,1.8145225984500671e-05,3.3305570517077002e-05,3.3621731322319139e-05,-0.00040647576512964096
0.09286459,4.9215388346137443e-07,8.8681417123587726e-07,2.9687008414033952e-06,1.8171616590837933e-05,3.3403741538910773e-05,3.3654725349090118e-05,-0.00040666973039826283
0.09291523,4.8590285172292573e-07,8.7828131255249111e-07,2.9603285206093762e-06,1.820550852624081e-05,3.3520062745176653e-05,3.3709424372188322e-05,-0.0004067925665301256
0.09296586,4.7949699713244719e-07,8.6889222472244818e-07,2.9502782706011855e-06,1.8245025989513099e-05,3.3652885128464124e-05,3.378389903909109e-05,-0.00040684191928597673
0.0930165,4.7320969524588757e-07,8.5904102576566475e-07,2.938486931909954e-06,1.8288509115152158e-05,3.3800691126658204e-05,3.3876374508395066e-05,-0.00040682054064907446
0.09306713,4.6728372845326375e-07,8.4913146499894052e-07,2.9251012975351526e-06,1.8334564796847614e-05,3.3962101350260166e-05,3.3985242075156362e-05,-0.0004067253983013256
0.09311776,4.6191951257613045e-07,8.3955057667916314e-07,2.9104438654187438e-06,1.838209921415397e-05,3.413586803852509e-05,3.4109053201090866e-05,-0.00040654845098515554
0.0931684,4.5726857162600502e-07,8.306477394418523e-07,2.8949682417223536e-06,1.8430336659598956e-05,3.4320871271859547e-05,3.4246516626901887e-05,-0.00040628471080170913
0.09321903,4.5342955899324761e-07,8.2271504809061107e-07,2.8792054323234943e-06,1.8478804413844022e-05,3.4516090855395432e-05,3.4396459020903631e-05,-0.0004059375279883601
0.09326967,4.5045406437508566e-07,8.1597926762778055e-07,2.8637168724596865e-06,1.8527306277527778e-05,3.4720594131630415e-05,3.4557803945875639e-05,-0.00040550744371313692
0.0933203,4.48355460900216e-07,8.1060223790619966e-07,2.8490558516391423e-06,1.8575877572352017e-05,3.4933527619061091e-05,3.4729568888102213e-05,-0.00040499269263662933
0.09337094,4.4712008219613083e-07,8.0668850433200881e-07,2.8357458093520335e-06,1.8624732345596353e-05,3.5154079082135815e-05,3.4910819707147716e-05,-0.0004043926668758448
0.09342157,4.4671716794135918e-07,8.0429738284798703e-07,2.824274144083733e-06,1.8674215092294674e-05,3.5381457796232745e-05,3.5100646152612569e-05,-0.00040371618858557953
0.09347221,4.4710981663686174e-07,8.0345877683169676e-07,2.8151013412364273e-06,1.8724766633641537e-05,3.5614879603876242e-05,3.5298140178192431e-05,-0.00040296889684756569
0.09352284,4.482649587037686e-07,8.0418868174279854e-07,2.8086794898473641e-06,1.877691595644291e-05,3.5853596998174607e-05,3.5502421794862695e-05,-0.00040215503655425503
0.09357348,4.5016495182823873e-07,8.0650739384302771e-07,2.8054803810811542e-06,1.8831308509305291e-05,3.6096969543918276e-05,3.5712711987348689e-05,-0.00040127877366544706
0.09362411,4.5279581910452615e-07,8.1043913834613196e-07,2.8060049404360238e-06,1.88887351927015e-05,3.634453085998284e-05,3.5928398495689245e-05,-0.0004003473251628732
0.09367475,4.5616954613766999e-07,8.1604031112279596e-07,2.8108172138271606e-06,1.8950206588824701e-05,3.6596126104643851e-05,3.6149169778734314e-05,-0.00039936489344061195
0.09372538,4.6031133210820204e-07,8.233927312447792e-07,2.8205381163984669e-06,1.9016986389266963e-05,3.685200862585414e-05,3.6375119075849004e-05,-0.00039833452290758775
0.09377602,4.6525766192329753e-07,8.326064048960982e-07,2.8358399998545774e-06,1.9090618895554273e-05,3.711294643900847e-05,3.660685402299205e-05,-0.00039726046329765336
0.09382665,4.7105338277701653e-07,8.4381951356202979e-07,2.8574302034711125e-06,1.9172920573203671e-05,3.738027130967559e-05,3.6845550064924108e-05,-0.00039614726039085933
0.09387729,4.7775109596716832e-07,8.571974800817699e-07,2.8860292263411149e-06,1.9265938127684723e-05,3.7655887814331368e-05,3.7092964250790057e-05,-0.00039499731166197998
0.09392792,4.8541369944371766e-07,8.7293119799760186e-07,2.9223413248953786e-06,1.9371868116593247e-05,3.794221505761934e-05,3.7351378061571004e-05,-0.00039381105845547856
0.09397856,4.9411555711826609e-07,8.9123679557311011e-07,2.9670257566857532e-06,1.9492956814646782e-05,3.8242093171196945e-05,3.7623509605388001e-05,-0.00039258837649264384
0.09402919,5.0394649281620491e-07,9.1235530402981853e-07,3.0206655270852464e-06,1.9631368654363203e-05,3.8558655227102744e-05,3.7912389234312071e-05,-0.00039132640048807256
0.09407983,5.1501748513978177e-07,9.3655132832136092e-07,3.0837428868163828e-06,1.9789050904315891e-05,3.8895164751377484e-05,3.8221201213748604e-05,-0.00039002436458726179
0.09413046,5.2746389419442575e-07,9.6410818035936838e-07,3.1566111509153749e-06,1.9967589066972142e-05,3.9254817593425349e-05,3.8553088406800349e-05,-0.00038868447386644059
0.0941811,5.4144886955628925e-07,9.9532408716793661e-07,3.2394797502750647e-06,2.0168073482910377e-05,3.9640524697570514e-05,3.891094043341237e-05,-0.00038731009617682581
0.09423173,5.5716549239615192e-07,1.0305114040682348e-06,3.3324183761236073e-06,2.0391011052777571e-05,4.0054691541457392e-05,3.9297171458188474e-05,-0.000385901651582766
0.09428237,5.7484159486467917e-07,1.0699899909325498e-06,3.435359582844781e-06,2.0636257097723004e-05,4.0499006938192777e-05,3.9713503615879641e-05,-0.00038445883570503958
0.094333,5.9473241123277793e-07,1.1140738149925034e-06,3.5481004637116725e-06,2.0902976439548284e-05,4.0974245399150922e-05,4.0160759955121519e-05,-0.00038297754446043171
0.09438364,6.1710312925697022e-07,1.1630474334172604e-06,3.6703031742828833e-06,2.1189637258154377e-05,4.1480140439429525e-05,4.0638724938195234e-05,-0.00038145730579509674
0.09443427,6.422034559383989e-07,1.2171360213986824e-06,3.8014957342518694e-06,2.1494120090352106e-05,4.2015343100266029e-05,4.1146091076921946e-05,-0.00037989482821893634
0.09448491,6.7024744387342797e-07,1.2764771783763727e-06,3.94106960004008e-06,2.1813792963710559e-05,4.2577457427589522e-05,4.168048661542018e-05,-0.00037828909498107007
0.09453554,7.0138148159466459e-07,1.3410819183567292e-06,4.0882657338150875e-06,2.214561984106938e-05,4.3163103394037479e-05,4.2238526436728937e-05,-0.00037663834216913753
0.09458618,7.3565411683280068e-07,1.4107977722702254e-06,4.2421641650866533e-06,2.2486304373198494e-05,4.3768078884496041e-05,4.2815970841938264e-05,-0.00037494820945677072
0.09463681,7.7298318145239291e-07,1.4852741041281579e-06,4.4016723630487801e-06,2.283241012993754e-05,4.4387540794616384e-05,4.3407900291655556e-05,-0.00037322116573797599
0.09468745,8.1313138908559918e-07,1.5639367925785671e-06,4.5655223726967049e-06,2.3180477861689297e-05,4.5016211181149632e-05,4.4008926492878493e-05,-0.0003714586691126762
0.09473808,8.5569004200900343e-07,1.6459772393071262e-06,4.7322816083675943e-06,2.3527140165951908e-05,4.5648594267398834e-05,4.4613411592667759e-05,-0.0003696577345334194
0.09478872,9.000746303790528e-07,1.7303465629460349e-06,4.900365600988298e-06,2.3869218734099448e-05,4.6279207596928494e-05,4.5215700489627214e-05,-0.00036782145669395669
0.09483936,9.4553800695800686e-07,1.815775409714137e-06,5.0680688926177335e-06,2.4203826235991732e-05,4.6902818040068375e-05,4.5810367203076922e-05,-0.00036595216029561316
0.09488999,9.9120177557133104e-07,1.9008185313317465e-06,5.2336118221070904e-06,2.4528463186360668e-05,4.7514694685255195e-05,4.6392480021546667e-05,-0.00036405164817017503
0.09494063,1.0361043894036617e-06,1.9839204560866886e-06,5.3951972151933846e-06,2.4841100530255912e-05,4.8110824812939362e-05,4.6957826502673936e-05,-0.00036211650570242704
0.09499126,1.0792644595501249e-06,2.0634987998118699e-06,5.5510734881127973e-06,2.5140234668199738e-05,4.8688116265840114e-05,4.7503128414243752e-05,-0.00036015000280692694
0.0950419,1.1197531174021887e-06,2.1380421669570773e-06,5.6996023016709681e-06,2.542491343674496e-05,4.9244515406999982e-05,4.8026171577843951e-05,-0.00035816054743928173
0.09509253,1.1567630505523869e-06,2.2062087102364719e-06,5.8393194411088834e-06,2.5694760203199034e-05,4.9779051724365627e-05,4.8525860026794572e-05,-0.00035615543245067665
0.09514317,1.1896634029624368e-06,2.2669112296420275e-06,5.9689763245332242e-06,2.5949851316434056e-05,5.0291791911805523e-05,4.9002175903745457e-05,-0.00035413525363643471
0.0951938,1.2180402639302163e-06,2.3193845780177495e-06,6.087581598527053e-06,2.6190640918360767e-05,5.0783727063763841e-05,4.9456071221443553e-05,-0.00035210654791551155
0.09524444,1.241703030888908e-06,2.3632099312008055e-06,6.1944060476517283e-06,2.6417823911260744e-05,5.1256570058243894e-05,4.9889265862548261e-05,-0.00035008755139965354
0.09529507,1.2606632779697883e-06,2.3983050359372222e-06,6.2889652357520751e-06,2.6632161408264909e-05,5.1712468437570365e-05,5.0303955790584105e-05,-0.00034809389093738729
0.09534571,1.275095716836827e-06,2.4248900070901943e-06,6.3709943147133847e-06,2.6834320523642493e-05,5.2153722651395823e-05,5.0702522220380447e-05,-0.00034613218863526678
0.09539634,1.2852826628939658e-06,2.4434233877905049e-06,6.4404064274438409e-06,2.7024726523187833e-05,5.2582497624192706e-05,5.1087235242173581e-05,-0.00034421263931870073
0.09544698,1.2915601304792763e-06,2.4545283093371408e-06,6.4972546487389925e-06,2.7203456026859541e-05,5.3000580092221424e-05,5.1459996799030046e-05,-0.00034235804798174061
0.09549761,1.2942709110860389e-06,2.4589175583777778e-06,6.5417034108251539e-06,2.7370180665085581e-05,5.3409191424796468e-05,5.1822143239476791e-05,-0.00034058931549758685
0.09554825,1.2937291542454014e-06,2.4573226869687978e-06,6.5740059713740716e-06,2.7524158455303501e-05,5.3808854288950904e-05,5.2174304991771685e-05,-0.00033892082187040831
0.09559888,1.2902000676100936e-06,2.4504400197255594e-06,6.5945011967847021e-06,2.7664278026246246e-05,5.4199323172326045e-05,5.2516332042906093e-05,-0.00033736192775673276
