Physical Time (s),ev_bot Monitor (kg-m/s^3): bot_cv1,ev_bot Monitor (kg-m/s^3): bot_cv2,ev_bot Monitor (kg-m/s^3): bot_cv3,ev_bot Monitor (kg-m/s^3): bot_cv4,ev_bot Monitor (kg-m/s^3): bot_cv5,ev_bot Monitor (kg-m/s^3): bot_cv6,ev_bot Monitor (kg-m/s^3): bot_cv7
0.82008446,1.7952220287087264e-05,2.2314131111797787e-05,3.6272600196815866e-05,7.1400097043034796e-05,0.00010667276429085815,0.00011574427696706244,0.00011537807488179154
0.8201351,1.8471433146522e-05,2.2971299332815991e-05,3.708451685886693e-05,7.2310980966989839e-05,0.0001076170237042043,0.000116700818229598,0.00011633948529841003
0.82018573,1.9019796869194612e-05,2.366081736288972e-05,3.7929114672069978e-05,7.326012647129577e-05,0.00010860607150094917,0.00011770356920184365,0.0001173474317986266
0.82023636,1.9589920329673011e-05,2.4372056584092111e-05,3.8791411310785617e-05,7.4230524588558274e-05,0.00010962343243188028,0.00011873666111131493,0.00011838600948745986
0.820287,2.0172987643299425e-05,2.5092757304576385e-05,3.9654544410824903e-05,7.5202639436546047e-05,0.00011064964367995975,0.00011978112507431126,0.00011943620401774355
0.82033764,2.0759098773472646e-05,2.5809659762987634e-05,4.0500712093497743e-05,7.6155441470782408e-05,0.00011166323597831571,0.00012081583444838401,0.00012047683616446813
0.82038827,2.1337753934188198e-05,2.650920872348282e-05,4.1312226858282607e-05,7.7067621566047112e-05,0.00011264194574873036,0.00012181868643000927,0.00012148574610659073
0.8204389,2.18984576994707e-05,2.7178351808748948e-05,4.2072680976403054e-05,7.7918982621333051e-05,0.00011356413424632642,0.00012276800617796083,0.00012244119982171857
0.82048954,2.2431368485834374e-05,2.7805398478814306e-05,4.2768111784676467e-05,7.8691876067836245e-05,0.00011441028121175399,0.0001236440451646594,0.00012332338960774122
0.82054017,2.2927946679947039e-05,2.8380879918811834e-05,4.3388081625777018e-05,7.9372552539504193e-05,0.00011516440772077096,0.00012443041830835245,0.00012411587370070483
0.82059081,2.3381520227971841e-05,2.8898275198840963e-05,4.3926521218367185e-05,7.9952254027452837e-05,0.00011581525303309193,0.00012511530279914115,0.00012480677681754574
0.82064145,2.3787683036260833e-05,2.9354210466364823e-05,4.438187837280973e-05,8.0427597679050018e-05,0.00011635676910812188,0.00012569195869857922,0.00012538931173194305
0.82069208,2.4144474689782224e-05,2.9748409434986858e-05,4.4756846524353162e-05,8.0800453980043227e-05,0.00011678812263432607,0.00012615875568464818,0.00012586180775607156
0.82074271,2.4452297045653776e-05,3.0083788392630764e-05,4.5058312788745345e-05,8.1077978268524601e-05,0.00011711388906939559,0.00012651938864851551,0.00012622792677398459
0.82079335,2.4713695995422504e-05,3.036611247402434e-05,4.5296666090770934e-05,8.1271946856223352e-05,0.00011734355491461845,0.00012678240389370508,0.00012649618901900374
0.82084398,2.4932978557642619e-05,3.0602512086218193e-05,4.5483783847514021e-05,8.1396665499632268e-05,0.00011748959967625681,0.00012695930851857755,0.00012667808229410005
0.82089462,2.5115724268735134e-05,3.0801000513545822e-05,4.56323111166801e-05,8.1468111109783253e-05,0.00011756678796700609,0.00012706390436300033,0.00012678739496597611
0.82094525,2.5268167483321058e-05,3.0970328875452075e-05,4.5755411441338456e-05,8.1503449755250372e-05,0.00011759176663914356,0.00012711192992012556,0.00012683985718627274
0.82099589,2.5396766813759576e-05,3.1119402709072393e-05,4.586595583172602e-05,8.1519938610884115e-05,0.00011758197277197672,0.0001271200134879004,0.0001268520926842052
0.82104652,2.5507852914475102e-05,3.1256650606010506e-05,4.5975755329768017e-05,8.1533855546739146e-05,0.00011755451781473061,0.0001271045947597921,0.00012684053898832505
0.82109716,2.5607130305093241e-05,3.1389226458667269e-05,4.6094596694350583e-05,8.1559230553875263e-05,0.00011752485245159841,0.00012708062712883103,0.00012682014830371423
0.8211478,2.5699298939766918e-05,3.152268917320072e-05,4.622981727127179e-05,8.1607308880381104e-05,0.00011750613942798634,0.00012706097175620853,0.00012680378073575863
0.82119843,2.5787712057508512e-05,3.1660676252494756e-05,4.6385987508954387e-05,8.1686019083835644e-05,0.00011750863286886891,0.00012705579681878136,0.00012680160271217911
0.82124906,2.5874126675602936e-05,3.1804645457887106e-05,4.6564598112353804e-05,8.1799555454015744e-05,0.00011753916566061346,0.00012707207498754552,0.00012682058337534969
0.8212997,2.5958573094413821e-05,3.1953738931091124e-05,4.6763962179665301e-05,8.1948210584882847e-05,0.00011760086226432121,0.00012711329982051942,0.00012686421042539138
0.82135033,2.6039375705525992e-05,3.2104837406865919e-05,4.6979367472413974e-05,8.2128505136549516e-05,0.00011769313917403541,0.00012717948493003108,0.00012693248886524314
0.82140097,2.6113439986458111e-05,3.2252960594712263e-05,4.7203606140085581e-05,8.2333717822570589e-05,0.00011781210178644054,0.00012726753785734129,0.0001270223146386934
0.82145161,2.6176637748560611e-05,3.2391790151643614e-05,4.7427646779069292e-05,8.2554597201761672e-05,0.00011795113426360968,0.00012737181383361095,0.00012712802801124394
0.82150224,2.6224252598815052e-05,3.2514266800275138e-05,4.7641395486483779e-05,8.2780190259185851e-05,0.00011810161849071382,0.00012748478823160813,0.00012724208669802692
0.82155287,2.6251399506701985e-05,3.2613149697377142e-05,4.7834429631303193e-05,8.2998667553418068e-05,0.00011825369578113027,0.00012759776676883475,0.00012735577680556568
0.82160351,2.6253746230455098e-05,3.2681871634254446e-05,4.7997035848885744e-05,8.3198475897306926e-05,0.00011839736198786187,0.0001277019199045378,0.00012746024762560449
0.82165415,2.6227561267540668e-05,3.2714709286046453e-05,4.8120549557409521e-05,8.3368821989830293e-05,0.00011852293326268962,0.00012778869528911913,0.0001275469248053351
0.82170478,2.617026843390794e-05,3.270740770088964e-05,4.8198148189978567e-05,8.3500609184966316e-05,0.00011862196159408814,0.00012785067962523222,0.00012760837327016345
0.82175541,2.6079941849344466e-05,3.2656705338317687e-05,4.8224470478057206e-05,8.3586216414871411e-05,0.0001186870368466016,0.00012788136915572684,0.00012763806871411704
0.82180605,2.5955352630962582e-05,3.2560341195064613e-05,4.8195659331206753e-05,8.3619674954612221e-05,0.00011871197708214562,0.00012787532492020322,0.00012763055364540035
0.82185668,2.57958990932299e-05,3.2416905518891663e-05,4.810917255177076e-05,8.359658231686254e-05,0.00011869178270367441,0.00012782811115433066,0.00012758137770642583
0.82190732,2.5601423650893525e-05,3.2225646889696761e-05,4.7963512743370055e-05,8.351389037226089e-05,0.00011862249680455664,0.00012773615405842038,0.00012748695737731063
0.82195796,2.5372035090706908e-05,3.1986313876507422e-05,4.775796274833236e-05,8.3369637383575587e-05,0.00011850100247206938,0.00012759653583790934,0.0001273443707481223
0.82200859,2.5107947718404149e-05,3.1698988731063305e-05,4.74922864846393e-05,8.3162614523633356e-05,0.00011832479783506178,0.00012740678621385565,0.000127151150419096
0.82205922,2.4809461462850915e-05,3.1363963970457566e-05,4.7166595130501847e-05,8.2892176367053888e-05,0.00011809187710658462,0.00012716477353604707,0.00012690517550486202
0.82210986,2.4477076469759808e-05,3.0981915575112017e-05,4.6781431165972214e-05,8.255826245157766e-05,0.00011780081104746469,0.00012686880600296677,0.00012660477358277149
0.82216049,2.4111668111938305e-05,3.0554018933695004e-05,4.6337949550007112e-05,8.2161526060517062e-05,0.00011745091254993099,0.00012651782192747669,0.00012624891076894526
0.82221113,2.37146984482596e-05,3.0082218908884388e-05,4.5838206708148981e-05,8.1703598890590034e-05,0.00011704251831238533,0.00012611169669391926,0.00012583749945407644
0.82226177,2.3288404170412793e-05,2.9569435443076657e-05,4.5285372027250637e-05,8.1187261716681347e-05,0.00011657714289100531,0.00012565141198866609,0.00012537157126921259
0.8223124,2.2835946979361291e-05,2.9019726809471421e-05,4.4683913092449096e-05,8.0616626013838778e-05,0.00011605765734354772,0.00012513925412151763,0.00012485345932793896
0.82236303,2.2361468584746795e-05,2.8438360446788042e-05,4.4039694231375006e-05,7.9997210349064786e-05,0.00011548836462528884,0.00012457890553230433,0.00012428690388547681
0.82241367,2.187008297739824e-05,2.7831800690361874e-05,4.3359960015577236e-05,7.9335932101545089e-05,0.00011487503077404591,0.00012397549366639579,0.00012367709988363537
0.82246431,2.1367788811626055e-05,2.7207642997041014e-05,4.2653286218132907e-05,7.8641079156488664e-05,0.00011422489386426506,0.0001233356219342162,0.00012303072312088491
0.82251494,2.0861290904896565e-05,2.6574431095729372e-05,4.1929417943050182e-05,7.7922197387003895e-05,0.00011354659298737056,0.00012266732411519079,0.00012235588035734273
0.82256557,2.0357733662348764e-05,2.5941362976921585e-05,4.1198988339383927e-05,7.7189845193472416e-05,0.0001128499477434085,0.00012197986682273369,0.00012166190948991877
0.82261621,1.9864386447016153e-05,2.5317913761503059e-05,4.0473130910265237e-05,7.6455241814443102e-05,0.0001121456117508305,0.00012128342099174863,0.00012095904959488514
0.82266684,1.9388309139664803e-05,2.471340177359214e-05,3.9763016844141342e-05,7.5729821018174581e-05,0.00011144461951405032,0.00012058861932406459,0.0001202579974537157
0.82271748,1.8936017787695012e-05,2.4136524354452654e-05,3.9079335886892691e-05,7.502470059924754e-05,0.00011075784158587854,0.00011990601552000015,0.00011956936467886346
0.82276812,1.8513173571602478e-05,2.3594925933322225e-05,3.8431767974449725e-05,7.4350146922755379e-05,0.00011009543734216514,0.00011924553412508832,0.00011890312564590307
0.82281875,1.8124343700295165e-05,2.3094844478921137e-05,3.7828513875539036e-05,7.3715093697008602e-05,0.000109466366460644,0.00011861597538945421,0.00011826811936769742
0.82286938,1.777285876798857e-05,2.2640878049806728e-05,3.7275939467509922e-05,7.3126777481955407e-05,0.0001088780464120551,0.00011802467261028533,0.00011767170587798838
0.82292002,1.7460738787318538e-05,2.223586301037572e-05,3.6778345847766488e-05,7.2590490489651317e-05,0.00010833610285391034,0.00011747723811237717,0.00011711951096972449
0.82297065,1.7188724740286409e-05,2.1880906785117467e-05,3.6337931019852915e-05,7.2109488605884184e-05,0.00010784425705884037,0.00011697744350445765,0.00011661530615689642
0.82302129,1.6956382192757943e-05,2.1575525528346693e-05,3.5954889394000574e-05,7.1685010977114632e-05,0.00010740428986445686,0.00011652717488503823,0.00011616096676567248
0.82307192,1.676216755594629e-05,2.1317775658350567e-05,3.5627540575066782e-05,7.1316295548629792e-05,0.00010701601396470437,0.00011612639915177612,0.00011575643925352615
0.82312256,1.660355325701312e-05,2.1104432096672682e-05,3.5352538842186795e-05,7.1000662078707578e-05,0.00010667728150224623,0.00011577315820728079,0.0001153997281926258
0.82317319,1.6477201313324854e-05,2.0931249743553281e-05,3.5125169268353518e-05,7.0733740619920266e-05,0.00010638416479315056,0.0001154637337577937,0.00011508708343971444
0.82322383,1.6379145243935836e-05,2.0793234607553835e-05,3.493967768314344e-05,7.0509758170950458e-05,0.00010613121803407649,0.0001151928983466757,0.0001148132384029019
0.82327447,1.630491593872394e-05,2.0684840915911754e-05,3.4789557271222706e-05,7.0321876612067027e-05,0.00010591180772770887,0.00011495423440484239,0.00011457173340703787
0.8233251,1.6249766776072618e-05,2.0600263082721758e-05,3.4667948118290941e-05,7.0162673278472088e-05,0.0001057186179266566,0.00011474063475421873,0.00011435542163728155
0.82337573,1.620882031308494e-05,2.0533635986013238e-05,3.4567944297055646e-05,7.0024593117025484e-05,0.00010554413498304219,0.00011454478521046354,0.00011415695479565254
0.82342637,1.6177212175113241e-05,2.047920398120094e-05,3.448284708153406e-05,6.9900311746708002e-05,0.00010538103024139165,0.00011435954539721748,0.00011396916586390869
0.823477,1.6150208115723703e-05,2.0431421191041586e-05,3.4406339368057299e-05,6.978301108863391e-05,0.00010522246084787291,0.00011417824772115258,0.0001137853689584233
0.82352764,1.6123325980131683e-05,2.0385049821016015e-05,3.4332603278815442e-05,6.9666565818321904e-05,0.00010506226053819602,0.00011399488510882227,0.00011359954833878471
0.82357828,1.6092462405163385e-05,2.033524438721884e-05,3.4256392890683643e-05,6.9545654550632295e-05,0.00010489508839393486,0.00011380426171581293,0.00011340650877208504
0.82362891,1.6054016767024807e-05,2.0277646403035034e-05,3.4173062006386909e-05,6.9415787823962831e-05,0.0001047165081787005,0.0001136020789104018,0.00011320196180078767
0.82367954,1.6005029990999288e-05,2.0208495601942478e-05,3.4078575935140658e-05,6.9273325200901675e-05,0.00010452307426800191,0.00011338503227400516,0.00011298262193099799
0.82373018,1.59433444647081e-05,2.0124776341520772e-05,3.3969555681627698e-05,6.9115508039610955e-05,0.00010431243592807196,0.00011315093153578434,0.00011274632527923738
0.82378081,1.5867756753165095e-05,2.0024377019995369e-05,3.3843340970018931e-05,6.8940485549800413e-05,0.00010408340591489429,0.00011289878277431402,0.00011249210991552935
0.82383145,1.5778106736161908e-05,1.9906221075841284e-05,3.3698050258825586e-05,6.8747306562562673e-05,0.00010383595197965048,0.00011262878983534835,0.00011222021476600636
0.82388208,1.567532864393722e-05,1.9770413380846313e-05,3.3532704301124566e-05,6.8535920872514358e-05,0.00010357116052764992,0.00011234231923709793,0.00011193204176026934
0.82393272,1.5561404043613351e-05,1.9618320010205317e-05,3.3347364736878264e-05,6.8307184862351374e-05,0.00010329116074700169,0.00011204181949849479,0.00011163007235311617
0.82398335,1.5439206431060348e-05,1.9452534954117228e-05,3.3143234114233951e-05,6.8062823094739447e-05,0.00010299900808928108,0.00011173069395208489,0.00011131773807248486
0.82403399,1.5312269315486936e-05,1.9276753581626418e-05,3.2922744459562485e-05,6.780542486480884e-05,0.0001026985943599478,0.00011141319591561638,0.00011099931346772487
0.82408463,1.5184432913140175e-05,1.9095488573176693e-05,3.2689527175738215e-05,6.7538387509985041e-05,0.0001023945210777111,0.00011109428848710403,0.0001106797748253163
0.82413526,1.5059535037755163e-05,1.8913756830598592e-05,3.2448329232959253e-05,6.7265883744247379e-05,0.00010209198382215152,0.00011077951668756925,0.00011036467157283351
0.82418589,1.4941118516719745e-05,1.8736726936232693e-05,3.22048414563168e-05,6.6992809966898942e-05,0.0001017966655112455,0.00011047488546898935,0.00011006000413914035
0.82423653,1.4832221705674601e-05,1.8569356625645635e-05,3.1965390195992728e-05,6.6724648854151757e-05,0.00010151455479295992,0.00011018666879511796,0.0001097720334567043
0.82428716,1.4735270029793385e-05,1.8416073126628672e-05,3.1736497917326215e-05,6.6467218394806308e-05,0.00010125164239791593,0.00010992108943674926,0.00010950696145968189
0.8243378,1.4652066380123415e-05,1.8280526261809471e-05,3.1524436864116922e-05,6.6226390912693816e-05,0.00010101363067061152,0.00010968401322301525,0.00010927062674375249
0.82438844,1.4583868801700713e-05,1.8165482988674286e-05,3.1334840378721881e-05,6.6007807965300764e-05,0.00010080567047322022,0.00010948067663391845,0.0001090682341502881
0.82443907,1.4531514033183044e-05,1.807287164577109e-05,3.1172446203714648e-05,6.581665744240551e-05,0.00010063217328893338,0.00010931548401888031,0.00010890415400237414
0.8244897,1.4495560273290203e-05,1.8003913733430617e-05,3.1040967512418463e-05,6.5657489790627935e-05,0.00010049669635285561,0.00010919188506364038,0.0001087818020650682
0.82454034,1.4476407436011451e-05,1.7959260568524726e-05,3.0943057832741531e-05,6.5534077048429919e-05,0.00010040187505774712,0.00010911230328911714,0.00010870357018681945
0.82459098,1.4474425059451931e-05,1.7939251216413481e-05,3.0880460808752893e-05,6.5449403977507563e-05,0.00010034951057184848,0.00010907822652131451,0.0001086709192448123
0.82464161,1.4490043979674549e-05,1.794414432706491e-05,3.0854268457309022e-05,6.5405774023921253e-05,0.00010034073437002468,0.00010909037799764065,0.00010868455190670237
0.82469224,1.4523835162185436e-05,1.7974314625217126e-05,3.0865238104751725e-05,6.5404974521675785e-05,0.00010037622176125356,0.00010914894191352018,0.00010874463976592825
0.82474288,1.4576579878947398e-05,1.8030445490412878e-05,3.0914129462161649e-05,6.54485221624468e-05,0.0001004564559032435,0.00010925384042862749,0.00010885110139710159
0.82479351,1.4649357650688506e-05,1.8113716718769678e-05,3.1002055888090473e-05,6.5537974852917079e-05,0.00010058205729162986,0.00010940508375724456,0.00010900395224046959
0.82484415,1.4743607320813142e-05,1.8225897235297817e-05,3.1130727220785233e-05,6.5675207311490522e-05,0.00010075406977130872,0.00010960308295824923,0.00010920361750387463
0.82489479,1.4861165136245199e-05,1.8369369982114898e-05,3.1302578259798863e-05,6.5862624892692686e-05,0.00010097420116583875,0.00010984892015470347,0.000109451202146096
0.82494542,1.5004314417499299e-05,1.8547138705636285e-05,3.1520832392899389e-05,6.6103340812218061e-05,0.00010124504088497552,0.00011014460072685293,0.00010974874180354583
0.82499605,1.5175749023740707e-05,1.8762711727374276e-05,3.1789363419286855e-05,6.6401138526820281e-05,0.00010157007721891838,0.00011049310773547272,0.00011009925560852117
0.82504669,1.5378457761585427e-05,1.9019907465813389e-05,3.2112432597947671e-05,6.6760276044768835e-05,0.00010195353893734774,0.00011089827742340305,0.00011050661963421602
0.82509732,1.5615511726181888e-05,1.9322546588121744e-05,3.2494269850854516e-05,6.7185097697141082e-05,0.00010240004049647872,0.00011136447689393458,0.00011097524232326345
0.82514796,1.5889813051323777e-05,1.9674080698301359e-05,3.293856372602875e-05,6.7679513617615385e-05,0.00010291407385814379,0.00011189612287950502,0.00011150958027439079
0.8251986,1.6203855892044667e-05,2.0077261545947793e-05,3.3447992984896626e-05,6.8246489291626174e-05,0.00010349948503767675,0.00011249716760112583,0.00011211362207131727
0.82524923,1.6559382504377576e-05,2.0533727389628004e-05,3.4023684248451569e-05,6.8887441515577821e-05,0.00010415883975589495,0.00011317046292844993,0.00011279024988509472
0.82529986,1.6957093166744424e-05,2.1043614059354788e-05,3.4664700721942092e-05,6.9601653838714128e-05,0.00010489277905760261,0.00011391709642062038,0.00011354057299838423
0.8253505,1.7396380190181421e-05,2.1605184735552323e-05,3.5367508765043531e-05,7.0385639465980857e-05,0.00010569927730667519,0.00011473561851148653,0.00011436315335999666
0.82540114,1.7875043887485423e-05,2.2214595414854453e-05,3.6125816937969513e-05,7.1232858210946575e-05,0.00010657322695288221,0.0001156215795661957,0.00011525354113994804
0.82545177,1.8389204372880435e-05,2.2865790090149987e-05,3.6930445632975888e-05,7.2133439738436631e-05,0.000107506025397739,0.00011656707037028344,0.00011620381496958999
0.8255024,1.8933261522469726e-05,2.3550429299853851e-05,3.7769310174759057e-05,7.3074047101572844e-05,0.00010848531091205029,0.00011756040745563831,0.00011720226731809391
0.82555304,1.9500036898837514e-05,2.4258153795812928e-05,3.8627805950122214e-05,7.4038177543385441e-05,0.00010949515924522685,0.0001185862828908105,0.00011823355551172132
0.82560367,2.008090664698104e-05,2.4976926656190423e-05,3.9489366910131842e-05,7.5006691933239431e-05,0.00011051652902125833,0.00011962616134421876,0.00011927910033572731
0.82565431,2.0666122600697435e-05,2.5693637141560593e-05,4.0336354259498257e-05,7.5958788276852355e-05,0.00011152822125013997,0.00012065920318971477,0.00012031801088156532
0.82570495,2.1245266991810283e-05,2.6394779690953397e-05,4.1151071980070084e-05,7.6873175412602582e-05,0.00011250804686006107,0.000121663401907473,0.00012132822443405816
0.82575558,2.1807835849589408e-05,2.7067222368477649e-05,4.1916904963608963e-05,7.7729439560274762e-05,0.00011343421669725473,0.00012261695632852747,0.00012228788087638735
0.82580621,2.2343879880873923e-05,2.7699062901409257e-05,4.2619500955996561e-05,7.8509494463591914e-05,0.00011428683017928017,0.00012349975981308482,0.00012317681461732413
0.82585685,2.2844668108002529e-05,2.8280514860733712e-05,4.3247907496041693e-05,7.9198994688714611e-05,0.00011504934621809463,0.00012429488346856203,0.00012397803952782227
0.82590748,2.3303263896228143e-05,2.8804652483427894e-05,4.3795451814556475e-05,7.9788464292538595e-05,0.00011570978972912246,0.000124989802933893,0.00012467897763178025
0.82595812,2.3714920697401291e-05,2.9267654944828263e-05,4.4259955748159567e-05,8.0273757254410743e-05,0.00011626133071568424,0.00012557700571327499,0.00012527206810292407
0.82600875,2.4077349464440147e-05,2.9668818055840775e-05,4.4643545846666687e-05,8.0656049767842999e-05,0.00011670242150271054,0.00012605415622871444,0.00012575493344776825
0.82605939,2.4390669129841557e-05,3.0010672673101471e-05,4.495263216684025e-05,8.0941922005307507e-05,0.00011703704791129864,0.00012642436806497163,0.00012613065239198395
0.82611002,2.4657168299970593e-05,3.0298682248784499e-05,4.5197266216823557e-05,8.1142722390375319e-05,0.00011727425433984266,0.00012669575616336952,0.00012640731231488195
0.82616066,2.4880953425439353e-05,3.0539854639937406e-05,4.5389213629118182e-05,8.1272565035244468e-05,0.00011742630304370375,0.00012687962334358561,0.00012659619580468245
0.8262113,2.5067452945781389e-05,3.0742055216594004e-05,4.5540974912735598e-05,8.1347194391945322e-05,0.00011750766485231292,0.00012698948652997149,0.00012671080590457941
0.82626193,2.5222822402531827e-05,3.0913933020973158e-05,4.5665644954059591e-05,8.138362136649537e-05,0.00011753474713950359,0.00012704084473862961,0.00012676663282989032
0.82631256,2.5353487243326455e-05,3.106436731848654e-05,4.577610866287666e-05,8.1399049084042506e-05,0.00011752484183218825,0.00012705017102450204,0.00012678014456769598
0.8263632,2.5465819617935283e-05,3.1201906908199046e-05,4.5884356211116488e-05,8.1409915228920001e-05,0.00011749512538296403,0.00012703394721648765,0.00012676782038500308
0.82641383,2.5565623880168633e-05,3.1333882841619708e-05,4.6000442481422237e-05,8.1430526668098318e-05,0.00011746125055858827,0.00012700729804973986,0.00012674478376444698
0.82646447,2.5657768977414079e-05,3.1466106537227648e-05,4.6132062892180557e-05,8.1472545126696857e-05,0.00011743674393531178,0.00012698341547448061,0.00012672422559626919
0.82651511,2.5745824266443662e-05,3.1602515911262035e-05,4.6284201542284075e-05,8.1544396205015387e-05,0.00011743232042766281,0.00012697289604329237,0.00012671674074092527
0.82656574,2.583178925044018e-05,3.1744892057086625e-05,4.6458792820389886e-05,8.1650812026049747e-05,0.00011745532638410028,0.00012698319973586679,0.00012672978587055536
0.82661637,2.5915942125042143e-05,3.1892699951975021e-05,4.665458603323882e-05,8.1792620673168452e-05,0.00011750940588338622,0.00012701831568960655,0.00012676734450280401
0.82666701,2.5996818850654996e-05,3.2043092351600432e-05,4.6867236321133558e-05,8.1966812429976234e-05,0.00011759444308341371,0.00012707870038383551,0.00012682986495378678
0.82671765,2.6071474823567212e-05,3.2191281912715175e-05,4.7089804836292307e-05,8.2167040745867971e-05,0.00011770693426305169,0.00012716162772594754,0.00012691461002305903
0.82676828,2.6135880846579009e-05,3.2331074617821354e-05,4.7313443990048807e-05,8.2384344484879711e-05,0.00011784059332146845,0.00012726176141420695,0.00012701622927147204
0.82681891,2.6185367652029044e-05,3.2455477133454328e-05,4.7528178231642521e-05,8.2607985705985019e-05,0.00011798708856950951,0.00012737184800616885,0.00012712745232428601
0.82686955,2.6215072421869556e-05,3.2557286318434843e-05,4.7723662500359771e-05,8.2826289727257765e-05,0.00011813678595096526,0.00012748341086517544,0.00012723978318422859
0.82692018,2.6220577664561066e-05,3.2629855294186863e-05,4.789012360512622e-05,8.3027687742243204e-05,0.00011827973362567994,0.00012758767561969975,0.00012734442645879644
0.82697082,2.619808320599971e-05,3.2667383149253424e-05,4.8018809341607161e-05,8.3201298319116973e-05,0.00011840620659616839,0.00012767606227808405,0.0001274327797022809
0.82702146,2.6144973030402344e-05,3.266554724952956e-05,4.8102778213824322e-05,8.3337876644559128e-05,0.00011850764441288152,0.00012774106880484716,0.00012749731865689266
0.82707209,2.6059210670893263e-05,3.2620929173313536e-05,4.8136429283563274e-05,8.3429511374159289e-05,0.00011857636440672407,0.00012777593680636791,0.0001275312639530829
0.82712272,2.5939477830814992e-05,3.2531127512309872e-05,4.8115664234690128e-05,8.3469942448894516e-05,0.00011860590773202367,0.00012777496669928414,0.00012752889747646458
0.82717336,2.5785072386047038e-05,3.2394573920076274e-05,4.803768472022157e-05,8.3454477106207492e-05,0.00011859101779957922,0.00012773348180818769,0.00012748552748780391
0.82722399,2.5595737529256002e-05,3.2210360485180272e-05,4.7900760221642621e-05,8.3379817295647571e-05,0.00011852753122211835,0.00012764771048372135,0.00012739737193430899
0.82727463,2.5371486490955961e-05,3.1978081847921457e-05,4.7703970287382233e-05,8.3243801514507938e-05,0.00011841218775328843,0.00012751460203789549,0.00012726137539573147
0.82732527,2.5112477226934757e-05,3.1697729331879671e-05,4.7446970924204729e-05,8.3045116282718225e-05,0.00011824243064195626,0.00012733164359766199,0.00012707502596733791
0.8273759,2.4818961270251568e-05,3.1369523009797909e-05,4.7129801305503723e-05,8.2783035638309208e-05,0.00011801620769804903,0.00012709667635482205,0.00012683617365214243
0.82742653,2.4491398591010072e-05,3.0994084117929163e-05,4.6752954437448233e-05,8.2457421751563008e-05,0.00011773201900119079,0.00012680795865979168,0.00012654309445479559
0.82747717,2.4130611843333472e-05,3.0572527222701557e-05,4.6317515802006539e-05,8.2068810593730485e-05,0.00011738903335380767,0.00012646430635578071,0.0001261946302835757
0.82752781,2.373800521261687e-05,3.0106726507228711e-05,4.582546790694064e-05,8.1618705189932033e-05,0.00011698740845535077,0.00012606543217400426,0.00012579052963641277
0.82757844,2.3315726868784735e-05,2.9599497474294251e-05,4.5279872785505094e-05,8.1109737343014606e-05,0.00011652845888898021,0.00012561212776616247,0.00012533163469768157
0.82762907,2.2866825919859117e-05,2.9054767546971595e-05,4.4685061842239015e-05,8.0545869876765924e-05,0.00011601487058696033,0.00012510649553212978,0.00012482009355331455
0.82767971,2.2395333632313567e-05,2.8477677724960772e-05,4.4046765541957718e-05,7.9932507517047776e-05,0.00011545082469691629,0.00012455209065864275,0.00012425951827737684
0.82773034,2.1906261891588267e-05,2.7874569372338429e-05,4.3372097050565918e-05,7.9276481048199922e-05,0.00011484201890439439,0.00012395396456518906,0.00012365502652003811
0.82778098,2.1405517698639788e-05,2.7252917757662089e-05,4.2669487988823796e-05,7.8585975810522169e-05,0.00011419561341784174,0.00012331863674736629,0.00012301321007269906
0.82783162,2.0899737397338097e-05,2.6621168453909992e-05,4.1948549667443742e-05,7.7870423672022092e-05,0.00011352014644114828,0.0001226540368182167,0.00012234207116056339
0.82788225,2.0396037007705893e-05,2.5988460823085639e-05,4.1219808245895314e-05,7.7140264179548243e-05,0.00011282530885517234,0.00012196930161832737,0.00012165081869288888
0.82793288,1.9901686087873479e-05,2.5364245406838544e-05,4.0494320963548663e-05,7.6406602613153483e-05,0.00011212160703156602,0.00012127445147173019,0.00012094954286690259
0.82798352,1.9423778331462652e-05,2.4757861065767157e-05,3.9783227486184304e-05,7.5680787462262275e-05,0.00011141994477942835,0.00012057998076425861,0.00012024880393744861
0.82803415,1.8968893752359853e-05,2.4178071441823751e-05,3.9097240241033212e-05,7.4973905679518159e-05,0.00011073111883563326,0.00011989635716941968,0.00011955912920634438
0.82808479,1.8542793470791394e-05,2.363264062939283e-05,3.8446136083521754e-05,7.4296276188065319e-05,0.00011006531575922718,0.00011923351781590246,0.00011889050609483793
0.82813543,1.8150172038219791e-05,2.3127970504401013e-05,3.7838284077867003e-05,7.3656968229510701e-05,0.00010943162413769826,0.00011860037765552027,0.00011825188947762625
0.82818606,1.7794511896211603e-05,2.2668862506721704e-05,3.7280286321417783e-05,7.3063434479111382e-05,0.00010883768380372987,0.00011800448027199614,0.00011765085127755898
0.82823669,1.7478005609800918e-05,2.2258389097167347e-05,3.6776739539817882e-05,7.2521253874556745e-05,0.00010828941632736427,0.00011745172577959803,0.0001170933070362129
0.82828733,1.7201564840302393e-05,2.1897895467164934e-05,3.6330153540140643e-05,7.2033995416664778e-05,0.0001077908561851798,0.0001169461937485588,0.00011658333897709194
0.82833797,1.6964920065850797e-05,2.1587127091556485e-05,3.5941034160517961e-05,7.1603222136423363e-05,0.00010734410103287387,0.00011649008555069307,0.00011612314015534703
0.8283886,1.6766680150004644e-05,2.1324348438747528e-05,3.5607984678790626e-05,7.1228482055813374e-05,0.00010694925540724392,0.00011608365830211358,0.00011571294972418578
